date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,4.0,5.0,1.0,,1.0,8.875
2011-01-02,2.667,3.708,1.042,,1.0,7.375
2011-01-03,1.0,1.958,0.958,,1.0,5.5
2011-01-04,1.875,2.917,1.042,,1.0,8.875
2011-01-05,1.042,2.042,1.0,,1.0,11.25
2011-01-06,1.087,2.087,1.0,,1.0,11.565
2011-01-07,2.125,3.25,1.125,,1.0,7.875
2011-01-08,1.0,2.0,1.0,,1.0,7.458
2011-01-09,1.583,2.583,1.0,,1.0,8.417
2011-01-10,1.375,2.375,1.0,,1.0,9.333
2011-01-11,1.0,1.958,0.958,,1.0,6.583
2011-01-12,1.417,2.375,0.958,,1.0,7.417
2011-01-13,2.0,3.0,1.0,,1.043,11.958
2011-01-14,1.042,2.042,1.0,,1.0,8.625
2011-01-15,1.0,1.958,0.958,,1.0,10.375
2011-01-16,1.167,2.167,1.0,,1.0,9.875
2011-01-17,3.208,4.583,1.375,,1.0,9.917
2011-01-18,11.125,13.667,2.542,,1.083,12.667
2011-01-19,8.5,10.75,2.25,,1.042,10.458
2011-01-20,4.522,5.826,1.304,,1.0,7.208
2011-01-21,5.167,6.417,1.25,,1.0,7.5
2011-01-22,7.25,9.542,2.292,,1.0,9.0
2011-01-23,1.636,2.636,1.0,,1.0,14.136
2011-01-24,1.125,2.125,1.0,,1.0,8.708
2011-01-25,1.292,2.292,1.0,13.0,1.333,10.957
2011-01-26,1.0,2.0,1.0,6.0,1.0,7.667
2011-01-27,1.261,2.261,1.0,11.583,1.522,11.208
2011-01-28,1.042,2.042,1.0,7.75,1.042,9.292
2011-01-29,1.0,2.0,1.0,5.542,1.0,8.25
2011-01-30,1.0,2.0,1.0,9.083,1.083,12.167
2011-01-31,1.292,2.292,1.0,9.667,1.0,13.875
2011-02-01,3.458,4.667,1.208,6.458,1.042,10.958
2011-02-02,8.958,13.542,4.583,7.958,1.083,9.522
2011-02-03,1.174,2.13,0.957,7.917,1.0,8.792
2011-02-04,3.375,4.792,1.417,9.208,1.083,10.75
2011-02-05,3.958,4.958,1.0,9.292,1.0,11.583
2011-02-06,9.375,11.625,2.25,14.75,1.25,15.957
2011-02-07,6.167,7.583,1.417,20.042,1.625,24.125
2011-02-08,1.125,2.125,1.0,9.167,1.083,11.875
2011-02-09,1.083,2.083,1.0,7.0,1.0,7.875
2011-02-10,1.174,2.174,1.0,7.375,1.174,8.75
2011-02-11,1.208,2.208,1.0,7.042,1.0,8.75
2011-02-12,1.0,1.958,0.958,8.125,1.0,10.583
2011-02-13,5.917,6.958,1.042,8.25,1.0,8.917
2011-02-14,10.833,13.042,2.208,11.333,1.5,11.042
2011-02-15,2.25,3.208,0.958,16.708,1.792,17.957
2011-02-16,1.167,2.125,0.958,6.875,1.0,6.583
2011-02-17,1.957,2.957,1.0,9.25,1.13,8.875
2011-02-18,1.458,2.458,1.0,8.0,1.125,10.625
2011-02-19,1.292,2.292,1.0,11.125,1.167,11.792
2011-02-20,6.25,7.292,1.042,11.292,1.333,11.083
2011-02-21,1.833,2.792,0.958,11.625,1.458,16.125
2011-02-22,9.917,12.208,2.292,10.667,2.0,11.409
2011-02-23,6.708,8.0,1.292,13.25,2.125,16.25
2011-02-24,4.478,5.478,1.0,14.417,1.913,18.042
2011-02-25,6.417,7.542,1.125,9.667,1.0,11.25
2011-02-26,1.792,2.792,1.0,11.417,1.0,15.125
2011-02-27,1.708,2.667,0.958,12.25,1.0,14.208
2011-02-28,3.5,4.5,1.0,8.667,1.0,10.833
2011-03-01,6.667,8.167,1.5,12.625,1.458,12.25
2011-03-02,7.043,8.435,1.391,18.667,1.565,21.333
2011-03-03,2.375,3.417,1.042,11.417,1.0,13.125
2011-03-04,1.667,2.583,0.917,11.542,1.0,11.708
2011-03-05,4.583,5.75,1.167,7.667,1.0,8.208
2011-03-06,5.958,7.125,1.167,4.174,1.0,4.696
2011-03-07,0.625,1.625,1.0,5.708,1.0,10.917
2011-03-08,3.708,5.042,1.333,14.75,1.5,17.708
2011-03-09,4.522,5.652,1.13,15.583,1.261,17.25
2011-03-10,2.5,3.458,0.958,8.083,1.0,10.625
2011-03-11,2.125,3.125,1.0,5.333,1.0,5.792
2011-03-12,3.333,4.583,1.25,4.458,1.042,5.917
2011-03-13,2.667,3.889,1.222,6.917,1.045,8.857
2011-03-14,5.3,6.3,1.0,11.958,1.0,13.952
2011-03-15,1.958,2.958,1.0,18.583,1.542,21.208
2011-03-16,4.0,5.174,1.174,12.833,1.348,14.292
2011-03-17,6.708,8.125,1.417,22.583,1.083,25.75
2011-03-18,2.708,3.75,1.042,14.458,1.125,17.125
2011-03-19,0.5,1.458,0.958,8.958,1.042,13.417
2011-03-20,0.917,1.875,0.958,11.917,1.042,17.042
2011-03-21,1.333,2.25,0.917,14.583,1.083,19.375
2011-03-22,1.875,2.833,0.958,22.958,1.167,35.609
2011-03-23,2.739,3.739,1.0,17.75,1.0,20.458
2011-03-24,3.667,4.667,1.0,3.292,1.0,4.875
2011-03-25,1.167,2.083,0.917,5.25,1.0,8.0
2011-03-26,1.167,2.167,1.0,15.458,1.042,17.833
2011-03-27,2.708,3.667,0.958,16.875,1.167,22.958
