date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-02-19,3.458,13.25,21.458,8.208,
2011-02-20,4.125,20.667,41.083,20.417,
2011-02-21,4.167,20.125,36.083,15.958,
2011-02-22,5.0,28.458,64.625,36.167,
2011-02-23,5.0,28.217,60.522,32.304,
2011-02-24,4.083,18.958,33.917,14.958,
2011-02-25,4.75,24.083,49.458,25.375,
2011-02-26,3.167,9.833,16.042,6.208,
2011-02-27,3.208,13.375,22.5,9.125,
2011-02-28,4.167,22.417,45.0,22.583,
2011-03-01,5.783,34.696,71.13,36.435,
2011-03-02,5.208,32.333,72.708,40.375,
2011-03-03,3.667,16.583,31.292,14.708,
2011-03-04,4.083,16.917,27.125,10.208,
2011-03-05,4.25,27.583,48.917,21.333,
2011-03-06,4.917,30.708,81.458,50.75,
2011-03-07,3.875,19.542,34.958,15.417,
2011-03-08,4.391,23.696,48.652,24.957,
2011-03-09,4.958,23.458,56.667,33.208,
2011-03-10,4.583,21.917,42.458,20.542,
2011-03-11,4.042,15.958,25.208,9.25,
2011-03-12,4.0,20.792,39.833,19.042,
2011-03-13,4.292,23.125,49.75,26.625,
2011-03-14,4.292,24.917,49.417,24.5,
2011-03-15,4.217,18.739,29.304,10.565,
2011-03-16,4.348,24.042,47.208,23.167,
2011-03-17,4.292,24.458,38.042,13.583,
2011-03-18,3.75,12.167,20.167,8.0,
2011-03-19,2.75,6.625,10.083,3.458,
2011-03-20,2.958,7.667,12.208,4.542,
2011-03-21,3.0,14.625,24.542,9.917,
2011-03-22,3.304,16.826,28.826,12.0,
2011-03-23,4.25,22.958,46.375,23.417,
2011-03-24,3.625,17.0,27.708,10.708,
2011-03-25,3.792,16.542,27.583,11.042,
2011-03-26,3.083,12.333,20.375,8.042,
2011-03-27,3.875,17.375,29.667,12.292,
2011-03-28,4.083,25.542,41.958,16.417,
2011-03-29,4.522,26.304,52.783,26.478,
2011-03-30,3.75,20.708,37.167,16.458,
2011-03-31,3.083,14.167,23.0,8.833,
2011-04-01,0.875,15.833,27.25,11.417,
2011-04-02,0.208,20.15,32.15,12.0,
2011-04-03,0.417,15.417,19.333,3.917,
2011-04-04,1.167,37.917,65.5,27.583,
2011-04-05,1.458,37.292,61.375,24.083,
2011-04-06,1.5,36.292,49.083,12.792,
2011-04-07,0.909,25.722,36.333,10.611,
2011-04-08,2.167,33.75,61.167,27.417,
2011-04-09,2.292,24.5,50.375,25.875,
2011-04-10,0.75,10.458,15.792,5.333,
2011-04-11,0.667,18.958,33.125,14.167,
2011-04-12,0.167,19.083,36.667,17.583,
2011-04-13,0.417,15.0,23.5,8.5,
2011-04-14,1.652,12.739,17.913,5.174,
2011-04-15,1.958,22.083,31.417,9.333,
2011-04-16,1.125,13.25,20.833,7.583,
2011-04-17,1.083,12.458,19.208,6.75,
2011-04-18,1.708,20.958,42.125,21.167,
2011-04-19,1.583,17.708,35.917,18.208,
2011-04-20,1.208,18.0,40.958,22.958,
2011-04-21,1.087,20.826,47.304,26.478,
2011-04-22,0.458,14.542,26.417,11.875,
2011-04-23,0.375,12.667,20.5,7.833,
2011-04-24,0.125,10.0,14.667,4.667,
2011-04-25,0.375,15.583,24.583,9.0,
2011-04-26,0.375,12.375,17.75,5.375,
2011-04-27,2.083,27.333,52.958,25.625,
2011-04-28,0.826,17.739,30.304,12.565,
2011-04-29,0.5,16.333,27.125,10.792,
2011-04-30,0.917,14.25,19.583,5.333,
2011-05-01,0.875,14.75,20.625,5.875,
2011-05-02,0.875,12.458,23.5,11.042,
2011-05-03,1.75,19.5,33.375,13.875,
2011-05-04,1.167,9.5,15.458,5.958,
2011-05-05,0.826,10.478,17.913,7.435,
2011-05-06,0.542,10.773,19.682,8.909,
2011-05-07,0.708,12.583,18.792,6.208,
2011-05-08,0.75,9.833,15.083,5.25,
2011-05-09,1.583,20.542,34.458,13.917,
2011-05-10,1.583,20.292,33.833,13.542,
2011-05-11,1.708,22.417,39.875,17.458,
2011-05-12,0.609,13.957,29.348,15.391,
2011-05-13,0.292,13.042,21.5,8.458,
2011-05-14,0.167,15.167,23.5,8.333,
2011-05-15,0.292,10.625,16.583,5.958,
2011-05-16,0.333,16.773,25.545,8.773,
2011-05-17,0.208,15.125,27.5,12.375,
2011-05-18,0.333,16.5,31.583,15.083,
2011-05-19,1.261,20.348,29.609,9.261,
2011-05-20,1.042,26.625,38.292,11.667,
2011-05-21,0.458,22.25,35.167,12.917,
2011-05-22,0.583,12.875,19.417,6.542,
2011-05-23,1.042,23.333,49.167,25.833,
2011-05-24,0.833,20.75,46.125,25.375,
2011-05-25,0.667,19.875,39.125,19.25,
2011-05-26,0.609,17.348,33.13,15.783,
2011-05-27,0.542,16.792,26.542,9.75,
2011-05-28,1.125,17.417,32.333,14.917,
2011-05-29,0.792,11.667,25.458,13.792,
2011-05-30,1.083,18.708,43.542,24.833,
2011-05-31,0.708,16.875,38.958,22.083,
2011-06-01,0.417,12.208,22.917,10.708,
2011-06-02,0.826,12.522,24.522,12.0,
2011-06-03,0.917,15.667,26.042,10.375,
2011-06-04,0.958,13.708,24.833,11.125,
2011-06-05,1.583,15.25,21.417,6.167,
2011-06-06,1.583,15.75,32.125,16.375,
2011-06-07,1.5,21.042,36.708,15.667,
2011-06-08,1.333,23.208,40.458,17.25,
2011-06-09,0.304,16.826,25.13,8.304,
2011-06-10,0.792,20.708,32.208,11.5,
2011-06-11,1.042,14.833,28.458,13.625,
2011-06-12,0.625,9.667,13.833,4.167,
2011-06-13,0.833,18.083,33.542,15.458,
2011-06-14,0.417,20.958,40.375,19.417,
2011-06-15,0.458,18.458,46.125,27.667,
2011-06-16,1.261,20.826,50.696,29.87,
2011-06-17,0.917,18.292,31.792,13.5,
2011-06-18,0.708,16.125,28.417,12.292,
2011-06-19,0.875,14.375,22.25,7.875,
2011-06-20,1.167,25.875,48.042,22.167,
2011-06-21,0.833,18.292,36.792,18.5,
2011-06-22,0.333,17.417,27.917,10.5,
2011-06-23,0.375,11.0,27.87,16.87,
2011-06-24,0.958,16.333,38.25,21.917,
2011-06-25,1.042,15.042,36.917,21.875,
2011-06-26,0.958,8.375,20.0,11.625,
2011-06-27,1.292,14.708,35.125,20.417,
2011-06-28,0.458,16.682,31.318,14.636,
2011-06-29,0.333,17.583,30.958,13.375,
2011-06-30,0.087,11.609,29.957,18.348,
2011-07-01,0.583,11.875,25.375,13.5,
2011-07-02,0.875,14.167,34.792,20.625,
2011-07-03,0.833,13.0,26.917,13.917,
2011-07-04,0.417,10.458,17.667,7.208,
2011-07-05,0.417,12.792,21.625,8.833,
2011-07-06,1.167,14.75,28.125,13.375,
2011-07-07,1.0,15.913,26.87,10.957,
2011-07-08,0.0,16.542,35.167,18.625,
2011-07-09,0.125,11.958,31.375,19.417,
2011-07-10,0.042,10.083,17.417,7.333,
2011-07-11,1.043,18.087,44.826,26.739,
2011-07-12,0.667,14.625,27.25,12.625,
2011-07-13,0.5,13.917,29.458,15.542,
2011-07-14,0.261,10.739,22.391,11.652,
2011-07-15,0.625,13.625,39.708,26.083,
2011-07-16,0.333,8.75,27.042,18.292,
2011-07-17,0.333,7.083,15.125,8.042,
2011-07-18,0.708,10.458,21.542,11.083,
2011-07-19,0.667,11.875,29.5,17.625,
2011-07-20,0.333,9.667,26.708,17.042,
2011-07-21,0.783,10.391,20.261,9.87,
2011-07-22,0.708,10.958,21.125,10.167,
2011-07-23,1.25,14.375,26.542,12.167,
2011-07-24,0.25,6.167,10.833,4.667,
2011-07-25,0.875,13.0,30.125,17.125,
2011-07-26,1.292,19.043,39.522,20.478,
2011-07-27,1.25,14.958,30.667,15.708,
2011-07-28,1.304,13.783,34.043,20.261,
2011-07-29,1.0,14.292,29.083,14.792,
2011-07-30,1.792,13.375,31.708,18.333,
2011-07-31,1.0,6.333,10.25,3.917,
2011-08-01,1.125,9.083,18.375,9.292,
2011-08-02,2.208,16.958,36.542,19.583,
2011-08-03,2.042,20.042,41.25,21.208,
2011-08-04,1.522,16.0,33.043,17.043,
2011-08-05,1.125,14.167,32.833,18.667,
2011-08-06,1.125,13.75,29.875,16.125,
2011-08-07,1.25,11.5,22.458,10.958,
2011-08-08,1.583,17.458,39.042,21.583,
2011-08-09,1.083,13.583,33.542,19.958,
2011-08-10,0.75,12.5,24.292,11.792,
2011-08-11,1.478,8.0,15.0,7.0,
2011-08-12,2.083,9.125,15.0,5.875,
2011-08-13,1.125,6.375,10.292,3.917,
2011-08-14,0.458,4.708,6.875,2.167,
2011-08-15,0.583,6.333,10.792,4.458,
2011-08-16,0.833,6.417,9.917,3.5,
2011-08-17,1.25,12.333,18.792,6.458,
2011-08-18,2.261,21.391,45.391,24.0,
2011-08-19,2.208,20.25,53.042,32.792,
2011-08-20,2.0,14.792,34.208,19.417,
2011-08-21,1.667,9.625,18.417,8.792,
2011-08-22,1.708,16.833,40.542,23.708,
2011-08-23,1.583,15.708,28.292,12.583,
2011-08-24,1.583,16.917,39.708,22.792,
2011-08-25,2.909,20.435,54.565,34.13,
2011-08-26,2.625,20.25,48.417,28.167,
2011-08-27,2.458,14.833,32.167,17.333,
2011-08-28,2.167,11.792,19.792,8.0,
2011-08-29,2.292,18.333,39.0,20.667,
2011-08-30,1.917,16.0,30.792,14.792,
2011-08-31,2.042,13.5,33.333,19.833,
2011-09-01,1.087,8.826,30.522,21.696,
2011-09-02,0.792,7.792,26.375,18.583,
2011-09-03,0.292,5.042,11.875,6.833,
2011-09-04,0.333,5.25,9.125,3.875,
2011-09-05,0.792,11.542,19.583,8.042,
2011-09-06,1.043,21.5,41.25,19.75,
2011-09-07,0.958,15.833,30.0,14.167,
2011-09-08,1.391,16.0,27.087,11.087,
2011-09-09,1.583,17.458,28.833,11.375,
2011-09-10,2.083,24.75,42.208,17.458,
2011-09-11,1.083,9.167,15.458,6.292,
2011-09-12,1.5,17.417,37.875,20.458,
2011-09-13,1.583,21.792,47.083,25.292,
2011-09-14,2.0,23.417,55.125,31.708,
2011-09-15,2.087,16.522,39.913,23.391,
2011-09-16,1.5,15.417,30.583,15.167,
2011-09-17,1.417,13.042,27.583,14.542,
2011-09-18,0.5,7.792,14.667,6.875,
2011-09-19,0.958,12.292,23.625,11.333,
2011-09-20,2.75,25.75,76.167,50.417,
2011-09-21,1.875,20.375,58.458,38.083,
2011-09-22,2.565,21.391,53.478,32.087,
2011-09-23,1.542,14.417,32.75,18.333,
2011-09-24,1.708,14.917,31.917,17.0,
2011-09-25,1.417,9.292,15.792,6.5,
2011-09-26,2.125,18.792,44.167,25.375,
2011-09-27,2.042,18.625,45.917,27.292,
2011-09-28,2.0,17.059,39.765,22.706,
2011-09-29,0.565,19.261,36.652,17.391,
2011-09-30,0.208,18.917,35.833,16.917,
2011-10-01,0.167,11.208,18.75,7.542,
2011-10-02,0.208,7.333,14.333,7.0,
2011-10-03,0.783,17.261,33.348,16.087,
2011-10-04,0.792,16.917,40.292,23.375,
2011-10-05,1.25,20.333,49.792,29.458,
2011-10-06,1.045,23.087,51.826,28.739,
2011-10-07,1.043,15.826,25.0,9.174,
2011-10-08,1.958,17.292,38.333,21.042,
2011-10-09,1.25,11.125,20.0,8.875,
2011-10-10,0.583,11.417,17.042,5.625,
2011-10-11,0.667,15.792,34.75,18.958,
2011-10-12,1.042,13.708,37.75,24.042,
2011-10-13,3.5,24.348,52.261,27.913,
2011-10-14,4.333,20.917,44.833,23.917,
2011-10-15,3.375,16.375,29.0,12.625,
2011-10-16,2.958,8.208,12.708,4.5,
2011-10-17,2.417,9.917,16.917,7.0,
2011-10-18,2.167,14.958,30.958,16.0,
2011-10-19,3.875,19.25,50.167,30.917,
2011-10-20,4.348,21.609,58.478,36.87,
2011-10-21,3.292,18.25,38.958,20.708,
2011-10-22,3.125,15.583,31.792,16.208,
2011-10-23,2.75,11.708,21.667,9.958,
2011-10-24,3.875,16.917,49.292,32.375,
2011-10-25,2.458,15.25,36.667,21.417,
2011-10-26,2.417,15.792,32.708,16.917,
2011-10-27,4.087,22.304,45.0,22.696,
2011-10-28,4.833,21.958,53.917,31.958,
2011-10-29,4.333,18.958,48.667,29.708,
2011-10-30,4.0,13.208,25.083,11.875,
2011-10-31,4.625,21.417,55.583,34.167,
2011-11-01,5.333,23.0,60.167,37.167,
2011-11-02,4.917,25.25,60.333,35.083,
2011-11-03,5.043,21.652,50.696,29.043,
2011-11-04,5.625,21.958,58.458,36.5,
2011-11-05,5.458,19.917,49.375,29.458,
2011-11-06,5.417,14.208,37.0,22.792,
2011-11-07,3.458,14.125,31.583,17.458,
2011-11-08,3.708,15.5,30.0,14.5,
2011-11-09,4.708,20.208,52.458,32.25,
2011-11-10,4.739,20.0,60.87,40.87,
2011-11-11,4.708,19.583,57.5,37.917,
2011-11-12,4.708,20.5,54.167,33.667,
2011-11-13,4.333,14.542,27.625,13.083,
2011-11-14,4.417,18.292,42.208,23.917,
2011-11-15,2.917,10.125,18.0,7.875,
2011-11-16,3.792,17.208,34.667,17.458,
2011-11-17,4.783,19.217,42.0,22.783,
2011-11-18,4.792,21.583,55.958,34.375,
2011-11-19,4.167,18.0,38.083,20.083,
2011-11-20,3.208,6.833,12.833,6.0,
2011-11-21,3.0,6.583,11.833,5.25,
2011-11-22,3.875,14.583,27.292,12.708,
2011-11-23,3.833,13.167,28.5,15.333,
2011-11-24,3.13,10.304,22.174,11.87,
2011-11-25,2.792,12.667,25.917,13.25,
2011-11-26,4.083,19.833,40.0,20.167,
2011-11-27,3.833,11.667,19.083,7.417,
2011-11-28,5.875,26.083,69.0,42.917,
2011-11-29,5.208,16.708,50.375,33.667,
2011-11-30,4.125,16.75,41.333,24.583,
2011-12-01,3.957,16.652,37.739,21.087,
2011-12-02,4.667,21.917,60.208,38.292,
2011-12-03,4.208,17.75,38.042,20.292,
2011-12-04,2.542,5.292,8.708,3.417,
2011-12-05,3.375,11.0,18.75,7.75,
2011-12-06,4.458,22.583,49.75,27.167,
2011-12-07,5.75,24.917,72.875,47.958,
2011-12-08,4.435,21.696,49.0,27.304,
2011-12-09,4.25,19.5,46.333,26.833,
2011-12-10,4.542,20.333,53.458,33.125,
2011-12-11,3.292,9.708,18.375,8.667,
2011-12-12,5.0,20.708,61.542,40.833,
2011-12-13,4.083,18.375,36.583,18.208,
2011-12-14,4.5,21.417,53.458,32.042,
2011-12-15,4.522,16.565,29.87,13.304,
2011-12-16,3.458,14.375,34.167,19.792,
2011-12-17,3.167,10.75,18.958,8.208,
2011-12-18,3.25,8.792,13.708,4.917,
2011-12-19,3.458,13.667,27.083,13.417,
2011-12-20,3.75,12.792,23.792,11.0,
2011-12-21,5.333,24.833,64.625,39.792,
2011-12-22,4.348,22.348,48.739,26.391,
2011-12-23,2.792,8.458,20.667,12.208,
2011-12-24,3.458,11.833,24.5,12.667,
2011-12-25,2.958,4.667,7.625,2.958,
2011-12-26,3.625,14.167,30.292,16.125,
2011-12-27,3.5,14.667,29.25,14.583,
2011-12-28,3.75,17.292,31.042,13.75,
2011-12-29,4.435,20.739,43.652,22.913,
2011-12-30,3.125,3.917,6.375,2.458,
2011-12-31,4.375,14.542,23.792,9.25,
2012-01-01,3.5,9.625,15.958,6.333,
2012-01-02,3.458,4.708,8.917,4.208,
2012-01-03,3.043,3.174,6.957,3.783,
2012-01-04,3.087,5.87,12.043,6.174,
2012-01-05,4.125,19.208,35.542,16.333,
2012-01-06,3.458,7.75,14.25,6.5,
2012-01-07,4.125,19.542,36.375,16.833,
2012-01-08,4.708,28.0,62.875,34.875,
2012-01-09,4.375,22.583,53.792,31.208,
2012-01-10,3.043,12.0,22.783,10.783,
2012-01-11,3.542,16.625,28.5,11.875,
2012-01-12,4.375,26.167,48.5,22.333,
2012-01-13,6.0,18.458,28.0,9.542,
2012-01-14,5.75,27.917,58.208,30.292,
2012-01-15,4.0,18.286,34.19,15.905,
2012-01-16,4.583,31.458,69.75,38.292,
2012-01-17,4.087,24.783,53.826,29.043,
2012-01-18,3.667,13.292,22.292,9.0,
2012-01-19,3.667,19.167,31.958,12.792,
2012-01-20,3.292,9.042,12.333,3.292,
2012-01-21,6.75,39.417,99.833,60.417,
2012-01-22,5.083,32.083,83.292,51.208,
2012-01-23,6.458,36.55,95.2,58.65,
2012-01-24,4.391,24.304,43.609,19.304,
2012-01-25,3.458,12.542,25.917,13.375,
2012-01-26,3.292,7.5,16.583,9.083,
2012-01-27,3.333,12.458,20.667,8.208,
2012-01-28,4.375,22.875,58.875,36.0,15.167
2012-01-29,3.25,14.458,29.417,14.958,15.5
2012-01-30,4.458,22.292,48.125,25.833,13.333
2012-01-31,5.652,29.913,74.087,44.174,13.083
2012-02-01,4.625,23.667,49.667,26.0,13.917
2012-02-02,4.167,14.417,24.583,10.167,23.208
2012-02-03,3.0,5.292,8.5,3.208,12.625
2012-02-04,4.25,20.083,43.083,23.0,10.458
2012-02-05,3.667,13.917,25.292,11.375,14.083
2012-02-06,4.875,25.625,61.375,35.75,8.292
2012-02-07,3.478,11.565,23.913,12.348,14.0
2012-02-08,2.958,7.25,16.25,9.0,16.583
2012-02-09,3.083,8.625,16.417,7.792,13.083
2012-02-10,3.75,10.417,16.75,6.333,13.458
2012-02-11,3.375,4.458,7.708,3.25,15.0
2012-02-12,4.5,21.708,42.417,20.708,17.958
2012-02-13,4.75,23.783,57.217,33.435,14.917
2012-02-14,4.478,23.957,52.739,28.783,10.917
2012-02-15,6.042,29.333,67.208,37.875,24.25
2012-02-16,3.083,8.958,16.833,7.875,17.792
2012-02-17,3.458,8.625,13.542,4.917,9.875
2012-02-18,5.083,26.792,64.958,38.167,17.542
2012-02-19,3.625,9.625,18.875,9.25,23.208
2012-02-20,3.708,9.667,18.0,8.333,19.542
2012-02-21,3.783,12.087,23.0,10.913,21.167
2012-02-22,4.0,21.792,45.583,23.792,12.25
2012-02-23,3.375,13.958,24.542,10.583,16.5
2012-02-24,3.0,5.458,9.125,3.667,12.417
2012-02-25,3.105,10.583,19.125,8.542,13.458
2012-02-26,3.292,19.25,37.583,18.333,11.792
2012-02-27,5.0,27.0,53.125,26.125,14.208
2012-02-28,6.174,26.13,42.13,16.0,51.167
2012-03-01,5.208,24.333,47.208,22.875,26.833
2012-03-02,3.208,6.375,13.625,7.25,13.0
2012-03-03,2.958,7.375,11.417,4.042,11.625
2012-03-04,4.625,24.417,49.458,25.042,10.917
2012-03-05,4.042,20.375,40.25,19.875,21.625
2012-03-06,5.167,24.583,43.042,18.458,31.364
2012-03-07,5.435,27.652,43.826,16.174,33.875
2012-03-08,5.042,30.417,54.75,24.333,39.667
2012-03-09,3.625,13.792,25.0,11.208,14.375
2012-03-10,3.167,5.042,7.792,2.75,18.958
2012-03-11,3.083,5.542,10.083,4.542,15.25
2012-03-12,4.167,20.875,40.208,19.333,12.167
2012-03-13,4.958,26.292,53.75,27.458,12.542
2012-03-14,3.13,12.739,24.391,11.652,21.583
2012-03-15,4.0,22.542,46.458,23.917,14.333
2012-03-16,3.792,14.5,27.167,12.667,17.75
2012-03-17,3.667,9.208,14.583,5.375,12.083
2012-03-18,4.458,20.917,34.583,13.667,17.667
2012-03-19,4.708,23.583,43.208,19.625,17.083
2012-03-20,4.5,17.417,34.708,17.292,14.208
2012-03-21,3.0,11.739,24.174,12.435,20.625
2012-03-22,3.625,19.125,38.333,19.208,17.292
2012-03-23,3.083,10.625,18.167,7.542,15.458
2012-03-24,3.625,11.833,20.208,8.375,12.625
2012-03-25,3.583,16.292,35.5,19.208,16.75
2012-03-26,3.417,17.083,31.667,14.583,22.25
2012-03-27,4.167,22.083,38.625,16.542,17.792
2012-03-28,4.087,27.609,52.826,25.217,16.375
2012-03-29,3.458,16.917,33.708,16.792,18.333
2012-03-30,3.5,12.042,18.708,6.667,15.583
2012-03-31,3.75,11.167,18.042,6.875,15.042
2012-04-01,3.708,12.583,21.083,8.5,
2012-04-02,3.542,12.75,22.083,9.333,
2012-04-03,3.625,18.833,30.542,11.708,
2012-04-04,3.167,13.385,21.0,7.615,
2012-04-05,4.087,22.174,36.826,14.652,
2012-04-06,3.417,16.333,27.875,11.542,
2012-04-07,3.667,11.292,14.875,3.583,
2012-04-08,3.375,8.917,11.417,2.5,
2012-04-09,3.292,10.958,14.417,3.458,
2012-04-10,3.875,17.0,32.208,15.208,
2012-04-11,4.292,22.458,37.917,15.458,
2012-04-12,4.0,15.087,24.478,9.391,
2012-04-13,4.417,17.625,27.083,9.458,
2012-04-14,5.0,19.25,32.792,13.542,
2012-04-15,4.458,10.958,14.792,3.833,
2012-04-16,4.292,19.417,29.792,10.375,
2012-04-17,4.417,21.0,33.957,12.957,
2012-04-18,4.417,24.083,42.917,18.833,
2012-04-19,3.75,17.0,32.043,15.043,
2012-04-20,3.625,16.917,29.125,12.208,
2012-04-21,3.375,11.25,19.875,8.625,
2012-04-22,3.375,6.292,8.333,2.042,
2012-04-23,3.667,17.625,29.458,11.833,
2012-04-24,4.75,25.333,41.333,16.0,
2012-04-25,4.375,18.333,37.417,19.083,
2012-04-26,3.304,12.87,19.174,6.304,
2012-04-27,3.667,20.542,36.292,15.75,
2012-04-28,3.375,17.75,29.25,11.5,
2012-04-29,3.083,14.292,20.542,6.25,
2012-04-30,3.083,17.125,23.75,6.625,
2012-05-01,2.25,13.0,19.0,6.0,
2012-05-02,1.833,12.417,19.833,7.417,
2012-05-03,3.0,10.913,17.174,6.261,
2012-05-04,2.875,10.417,17.542,7.125,
2012-05-05,2.792,7.792,11.083,3.292,
2012-05-06,3.042,10.875,14.0,3.125,
2012-05-07,3.435,18.583,28.542,9.958,
2012-05-08,3.125,18.333,27.458,9.125,
2012-05-09,3.042,19.583,33.0,13.417,
2012-05-10,3.0,17.913,33.304,15.391,
2012-05-11,2.542,19.083,33.292,14.208,
2012-05-12,2.042,9.542,12.625,3.083,
2012-05-13,2.125,9.167,12.125,2.958,
2012-05-14,3.13,16.208,30.458,14.25,
2012-05-15,3.625,22.5,43.208,20.708,
2012-05-16,3.083,16.0,24.5,8.5,
2012-05-17,4.652,29.217,45.261,16.043,
2012-05-18,4.0,18.625,33.75,15.125,
2012-05-19,3.333,12.708,19.042,6.333,
2012-05-20,3.25,10.5,15.042,4.542,
2012-05-21,3.25,19.0,31.333,12.333,
2012-05-22,2.333,10.375,15.542,5.167,
2012-05-23,2.458,15.792,23.542,7.75,
2012-05-24,2.435,11.609,17.435,5.826,
2012-05-25,3.708,27.292,49.958,22.667,
2012-05-26,3.083,13.625,18.583,4.958,
2012-05-27,3.042,11.708,15.542,3.833,
2012-05-28,3.292,18.667,27.583,8.917,
2012-05-29,2.375,11.833,18.333,6.5,
2012-05-30,2.583,14.667,27.5,12.833,
2012-05-31,2.739,15.087,29.957,14.87,
2012-06-01,2.708,15.583,28.708,13.125,
2012-06-02,2.583,12.0,20.042,8.042,
2012-06-03,2.625,9.792,13.833,4.042,
2012-06-04,2.375,13.625,23.042,9.417,
2012-06-05,2.625,17.542,29.5,11.958,
2012-06-06,3.125,21.25,37.125,15.875,
2012-06-07,2.696,13.696,26.435,12.739,
2012-06-08,3.25,16.833,32.667,15.833,
2012-06-09,3.042,14.375,20.708,6.333,
2012-06-10,2.625,9.667,15.5,5.833,
2012-06-11,2.458,13.667,24.125,10.458,
2012-06-12,2.042,8.792,14.542,5.75,
2012-06-13,2.083,11.167,20.083,8.917,
2012-06-14,2.652,13.87,26.0,12.13,
2012-06-15,2.5,15.167,29.708,14.542,
2012-06-16,2.583,11.417,19.583,8.167,
2012-06-17,2.208,7.083,10.875,3.792,
2012-06-18,2.792,15.042,30.875,15.833,
2012-06-19,2.583,13.458,26.375,12.917,
2012-06-20,2.708,14.5,27.208,12.708,
2012-06-21,1.957,8.522,13.609,5.087,
2012-06-22,2.208,13.875,29.292,15.417,
2012-06-23,2.208,8.417,12.75,4.333,
2012-06-24,2.292,7.958,13.417,5.458,
2012-06-25,2.458,12.292,27.417,15.125,
2012-06-26,3.0,18.458,34.0,15.542,
2012-06-27,2.833,18.333,32.417,14.083,
2012-06-28,2.87,20.87,34.261,13.391,
2012-06-29,2.792,19.833,31.792,11.958,
2012-06-30,2.208,11.75,22.792,11.042,
2012-07-01,1.917,6.208,10.833,4.625,
2012-07-02,2.167,13.167,27.458,14.292,
2012-07-03,2.542,15.75,31.75,16.0,
2012-07-04,2.375,12.833,25.0,12.167,
2012-07-05,3.957,23.87,48.348,24.478,
2012-07-06,3.792,16.636,29.136,12.5,
2012-07-07,3.917,16.0,31.458,15.458,
2012-07-08,2.75,7.25,13.542,6.292,
2012-07-09,2.708,13.625,25.333,11.708,
2012-07-10,3.042,13.958,29.458,15.5,
2012-07-11,3.542,18.045,31.364,13.318,
2012-07-12,3.043,14.391,30.826,16.435,
2012-07-13,2.625,9.5,21.25,11.75,
2012-07-14,2.708,8.458,23.417,14.958,
2012-07-15,3.208,9.042,20.833,11.792,
2012-07-16,2.5,10.25,24.0,13.75,
2012-07-17,2.25,8.583,21.833,13.25,
2012-07-18,3.0,12.792,34.75,21.958,
2012-07-19,3.261,13.261,33.696,20.435,
2012-07-20,2.833,10.125,24.042,13.917,
2012-07-21,3.083,9.125,18.125,9.0,
2012-07-22,2.667,6.25,11.167,4.917,
2012-07-23,2.75,10.833,26.125,15.292,
2012-07-24,3.25,13.667,32.625,18.958,
2012-07-25,2.375,13.25,24.917,11.667,
2012-07-26,2.565,12.609,27.348,14.739,
