date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-05-16,3.417,22.208,27.75,5.542,,9.0,
2011-05-17,3.5,21.2,27.4,6.2,,8.652,
2011-05-18,3.458,21.917,28.917,7.0,,8.583,
2011-05-19,3.917,27.583,35.458,7.875,,15.417,
2011-05-20,3.625,29.417,39.375,9.958,,11.917,
2011-05-21,3.083,27.5,37.583,10.083,,11.25,
2011-05-22,2.708,17.167,29.292,12.125,,6.708,
2011-05-23,3.958,7.333,9.208,1.875,,2.833,
2011-05-24,2.708,8.542,10.958,2.417,,3.0,
2011-05-25,2.958,17.957,25.957,8.0,,4.875,
2011-05-26,2.375,9.292,11.542,2.25,,4.958,
2011-05-27,2.458,8.583,10.458,1.875,,3.042,
2011-05-28,3.5,23.333,28.917,5.583,,4.25,
2011-05-29,2.75,16.292,20.625,4.333,,4.417,
2011-05-30,2.583,9.625,12.5,2.875,,4.292,
2011-05-31,2.833,14.217,20.304,6.087,,5.375,
2011-06-01,2.917,26.083,34.667,8.583,,8.083,
2011-06-02,3.167,23.667,31.958,8.292,,9.458,
2011-06-03,3.5,27.25,37.458,10.208,,8.958,
2011-06-04,3.5,15.792,20.5,4.708,,7.125,
2011-06-05,3.5,20.958,25.792,4.833,,9.958,
2011-06-06,3.25,24.042,31.042,7.0,,7.333,
2011-06-07,3.167,19.87,25.826,5.957,,7.714,
2011-06-08,2.75,19.167,23.125,3.958,,6.625,
2011-06-09,3.208,26.0,34.5,8.5,,9.25,
2011-06-10,4.125,30.208,44.25,14.042,,9.652,
2011-06-11,3.458,21.042,26.208,5.167,,4.708,
2011-06-12,4.167,20.583,28.375,7.792,,7.167,
2011-06-13,3.417,16.25,21.208,4.958,,5.708,
2011-06-14,3.875,19.375,23.208,3.833,,8.667,
2011-06-15,4.125,27.826,42.87,15.043,,7.75,
2011-06-16,3.042,14.0,17.333,3.333,,3.5,
2011-06-17,3.333,19.542,24.042,4.5,,6.833,
2011-06-18,3.958,30.083,41.833,11.75,,6.625,
2011-06-19,3.833,19.0,24.25,5.25,,5.0,
2011-06-20,3.5,29.667,51.458,21.792,,5.833,
2011-06-21,3.042,21.565,39.13,17.565,,5.167,
2011-06-22,2.708,21.208,39.75,18.542,,6.792,
2011-06-23,2.083,19.167,39.5,20.333,,7.958,
2011-06-24,1.625,11.333,22.417,11.083,,6.583,
2011-06-25,2.042,12.417,26.5,14.083,,7.25,
2011-06-26,1.458,8.125,12.375,4.25,,3.583,
2011-06-27,1.542,12.583,17.917,5.333,,4.0,
2011-06-28,2.125,17.083,29.958,12.875,,7.083,
2011-06-29,1.913,11.826,18.261,6.435,,5.625,
2011-06-30,1.875,11.833,18.833,7.0,,6.043,
2011-07-01,2.417,16.667,22.833,6.167,,4.833,
2011-07-02,3.417,15.542,20.458,4.917,,4.917,
2011-07-03,3.542,18.542,24.75,6.208,,5.958,
2011-07-04,3.043,19.087,27.087,8.0,,4.583,
2011-07-05,3.25,12.333,14.542,2.208,,5.167,
2011-07-06,3.542,21.458,25.792,4.333,,7.0,
2011-07-07,2.958,18.625,33.375,14.75,,5.417,
2011-07-08,2.5,14.375,32.833,18.458,,5.25,
2011-07-09,2.042,13.792,25.292,11.5,,6.375,
2011-07-10,2.458,9.792,12.917,3.125,,5.25,
2011-07-11,2.167,11.333,17.333,6.0,,4.375,
2011-07-12,2.167,10.042,20.708,10.667,,3.792,
2011-07-13,2.208,11.348,21.609,10.261,,4.417,
2011-07-14,2.417,19.5,29.917,10.417,,6.917,
2011-07-15,3.292,19.417,27.583,8.167,,6.917,
2011-07-16,3.0,15.625,19.667,4.042,,6.958,
2011-07-17,1.833,8.125,12.167,4.042,,4.167,
2011-07-18,1.0,2.75,4.125,1.375,,2.417,
2011-07-19,1.25,2.043,2.957,0.913,,2.478,
2011-07-20,1.958,11.833,20.5,8.667,,3.25,
2011-07-21,2.125,13.417,18.0,4.583,,4.0,
2011-07-22,2.542,19.583,27.167,7.583,,7.652,
2011-07-23,2.417,11.833,14.792,2.958,,4.333,
2011-07-24,2.708,7.958,10.0,2.042,,5.292,
2011-07-25,2.667,10.5,19.833,9.333,,4.083,
2011-07-26,2.167,13.833,26.75,12.917,,5.292,
2011-07-27,2.625,21.792,31.458,9.667,,7.708,
2011-07-28,2.0,19.208,31.667,12.458,,5.435,
2011-07-29,1.625,12.917,24.625,11.708,,4.25,
2011-07-30,2.0,11.667,17.958,6.292,,4.083,
2011-07-31,3.042,10.0,15.208,5.208,,5.458,
2011-08-01,2.875,11.375,18.542,7.167,,3.667,
2011-08-02,2.348,9.652,16.087,6.435,,3.043,
2011-08-03,2.125,11.458,17.292,5.833,,3.5,
2011-08-04,2.042,9.208,16.958,7.75,,3.167,
2011-08-05,2.083,10.958,14.583,3.625,,3.042,
2011-08-06,2.375,9.917,16.417,6.5,,3.0,
2011-08-07,2.125,10.083,15.875,5.792,,9.333,
2011-08-08,3.083,15.833,23.0,7.167,,6.375,
2011-08-09,2.375,13.0,19.043,6.043,,3.375,
2011-08-10,1.958,11.917,17.833,5.917,,4.348,
2011-08-11,1.833,13.083,18.458,5.375,,4.375,
2011-08-12,2.167,13.667,17.792,4.125,,3.917,
2011-08-13,2.667,10.375,13.458,3.083,,4.458,
2011-08-14,2.333,7.292,8.667,1.375,,3.042,
2011-08-15,2.043,7.739,9.87,2.13,,3.25,
2011-08-16,2.167,11.667,15.042,3.375,,3.875,
2011-08-17,2.542,13.958,18.75,4.792,,3.625,
2011-08-18,2.292,11.625,15.792,4.167,,3.417,
2011-08-19,3.042,12.625,15.542,2.917,,3.625,
2011-08-20,2.792,15.833,19.125,3.292,,6.5,
2011-08-21,2.708,8.792,10.833,2.042,,3.208,
2011-08-22,3.167,10.13,13.174,3.043,,4.792,
2011-08-23,3.458,16.375,23.958,7.583,,4.0,
2011-08-24,2.708,14.0,21.042,7.042,,3.25,
2011-08-25,2.625,15.625,22.458,6.833,,3.25,
2011-08-26,2.333,8.958,18.833,9.875,,3.833,
2011-08-27,2.25,9.667,14.375,4.708,,3.625,
2011-08-28,2.542,8.292,10.5,2.208,,2.875,
2011-08-29,3.083,13.875,18.542,4.667,,3.708,
2011-08-30,3.25,14.417,19.333,4.917,,4.292,
2011-08-31,2.917,12.696,15.739,3.043,,3.5,
2011-09-01,2.0,8.739,12.043,3.304,,2.435,
2011-09-02,1.792,3.917,5.208,1.292,,2.542,
2011-09-03,1.875,4.958,6.333,1.375,,1.875,
2011-09-04,1.958,6.75,8.75,2.0,,2.375,
2011-09-05,1.833,9.625,12.208,2.583,,4.542,
2011-09-06,2.783,19.696,30.0,10.304,,5.375,
2011-09-07,3.167,18.826,29.217,10.391,,5.125,
2011-09-08,3.042,14.625,18.875,4.25,,5.083,
2011-09-09,2.917,16.042,22.208,6.167,,4.417,
2011-09-10,2.458,9.792,15.417,5.625,,2.958,
2011-09-11,1.958,7.0,10.167,3.167,,3.833,
2011-09-12,2.25,10.458,14.75,4.292,,3.208,
2011-09-13,2.667,15.5,23.25,7.75,,4.667,
2011-09-14,2.783,14.043,19.087,5.043,,3.783,
2011-09-15,1.875,6.333,10.875,4.542,,2.333,
2011-09-16,1.75,8.75,13.5,4.75,,2.917,
2011-09-17,2.583,12.917,20.75,7.833,,2.042,
2011-09-18,2.458,7.542,14.0,6.458,,2.958,
2011-09-19,2.083,6.833,11.0,4.167,,3.167,
2011-09-20,2.125,10.917,13.792,2.875,,2.75,
2011-09-21,1.957,8.739,12.826,4.087,,3.125,
2011-09-22,2.125,10.667,16.167,5.5,,4.25,
2011-09-23,2.875,15.167,24.792,9.625,,3.875,
2011-09-24,2.458,11.75,16.958,5.208,,2.875,
2011-09-25,2.75,11.375,15.208,3.833,,3.958,
2011-09-26,3.043,16.826,21.739,4.913,,3.083,
2011-09-27,2.583,9.167,15.875,6.708,,4.042,
2011-09-28,3.583,19.125,28.083,8.958,,6.0,
2011-09-29,3.125,15.167,21.208,6.042,,4.833,
2011-09-30,3.292,23.435,31.261,7.826,,3.833,
2011-10-01,2.542,8.583,12.125,3.542,,4.208,
2011-10-02,2.958,9.458,12.042,2.583,,4.833,
2011-10-03,2.125,9.292,13.292,4.0,,4.875,
2011-10-04,2.583,16.882,22.294,5.412,,2.542,
2011-10-05,3.227,22.087,36.652,14.565,,3.083,
2011-10-06,2.708,15.043,26.0,10.957,,3.917,
2011-10-07,4.042,18.125,25.583,7.458,,5.708,
2011-10-08,4.583,15.167,27.625,12.458,,4.958,
2011-10-09,4.625,11.583,15.208,3.625,,6.833,
2011-10-10,4.542,14.708,20.542,5.833,,4.625,
2011-10-11,6.217,25.304,39.478,14.174,,6.792,
2011-10-12,6.417,22.333,39.417,17.083,,5.25,
2011-10-13,5.042,20.042,28.542,8.5,,3.478,
2011-10-14,3.25,14.833,24.125,9.292,,2.0,
2011-10-15,3.167,16.917,24.958,8.042,,2.75,
2011-10-16,3.042,4.875,6.125,1.25,,4.292,
2011-10-17,3.208,12.583,17.333,4.75,,4.333,
2011-10-18,3.174,15.348,21.435,6.087,,3.625,
2011-10-19,2.667,11.5,16.875,5.375,,3.458,
2011-10-20,4.125,18.667,31.125,12.458,,4.0,
2011-10-21,2.75,11.583,17.0,5.417,,3.458,
2011-10-22,2.833,10.875,15.042,4.167,,2.583,
2011-10-23,2.625,11.583,15.417,3.833,,2.333,
2011-10-24,3.125,18.167,28.917,10.75,,4.042,
2011-10-25,2.958,15.833,21.542,5.708,,4.458,
2011-10-26,2.348,12.609,17.783,5.174,,3.875,
2011-10-27,3.125,16.261,26.478,10.217,,2.333,
2011-10-28,4.0,22.167,37.583,15.417,,3.75,
2011-10-29,3.667,15.083,22.625,7.542,,3.333,
2011-10-30,3.375,11.958,15.0,3.042,,2.375,
2011-10-31,3.333,16.042,25.5,9.458,,5.125,
2011-11-01,3.042,17.5,27.083,9.583,,3.375,
2011-11-02,3.625,19.292,28.792,9.5,,3.217,
2011-11-03,4.458,21.792,34.917,13.125,,4.083,
2011-11-04,4.917,22.667,39.875,17.208,,4.208,
2011-11-05,4.375,20.833,36.125,15.292,,2.292,
2011-11-06,3.333,15.792,26.083,10.292,,2.5,
2011-11-07,2.875,13.958,19.667,5.708,,3.542,
2011-11-08,3.333,14.522,25.13,10.609,,4.292,
2011-11-09,2.6,13.75,20.667,6.917,,3.708,
2011-11-10,2.708,13.208,17.833,4.625,,2.625,
2011-11-11,3.792,19.625,38.0,18.375,,3.5,
2011-11-12,5.167,18.917,40.208,21.292,,4.417,
2011-11-13,4.833,15.875,26.125,10.25,,3.958,
2011-11-14,4.75,18.667,30.292,11.625,,4.708,
2011-11-15,3.0,12.292,16.333,4.042,,5.25,
2011-11-16,4.174,26.304,51.783,25.478,,4.083,
2011-11-17,4.25,19.75,39.167,19.417,,4.042,
2011-11-18,5.042,29.875,47.167,17.292,,3.292,
2011-11-19,4.583,27.0,47.333,20.333,,2.458,
2011-11-20,3.125,5.375,6.625,1.25,,3.208,
2011-11-21,2.25,7.708,10.5,2.792,,2.458,
2011-11-22,4.217,26.087,49.261,23.174,,5.042,
2011-11-23,3.917,19.958,29.833,9.875,,4.5,
2011-11-24,2.25,5.667,7.958,2.292,,2.391,
2011-11-25,3.125,19.792,31.5,11.708,,2.25,
2011-11-26,4.417,21.125,46.0,24.875,,4.625,
2011-11-27,4.583,19.875,34.875,15.0,,3.833,
2011-11-28,7.5,26.417,91.542,65.125,,4.042,
2011-11-29,8.0,33.917,102.792,68.875,,5.25,
2011-11-30,6.478,28.435,76.913,48.478,,5.667,
2011-12-01,2.083,9.375,13.0,3.625,,3.833,
2011-12-02,2.208,8.542,11.0,2.458,,2.625,
2011-12-03,3.0,11.708,18.333,6.625,,2.125,
2011-12-04,2.875,10.708,14.208,3.5,,2.417,
2011-12-05,4.625,24.667,43.875,19.208,,3.333,
2011-12-06,3.739,19.913,36.957,17.043,,2.917,
2011-12-07,4.583,27.958,62.75,34.792,,3.591,
2011-12-08,4.292,20.292,30.292,10.0,,4.0,
2011-12-09,3.583,14.583,20.75,6.167,,3.917,
2011-12-10,2.875,12.083,18.583,6.5,,2.292,
2011-12-11,3.167,11.0,14.75,3.75,,3.0,
2011-12-12,4.333,24.167,44.542,20.375,,3.208,
2011-12-13,4.348,24.043,62.087,38.043,,3.5,
2011-12-14,5.083,29.5,68.375,38.875,,4.583,
2011-12-15,3.583,17.958,29.167,11.208,,5.174,
2011-12-16,2.708,7.083,11.125,4.042,,3.167,
2011-12-17,2.75,9.792,14.375,4.583,,2.75,
2011-12-18,2.875,7.542,10.458,2.917,,3.625,
2011-12-19,3.083,10.417,14.667,4.25,,3.417,
2011-12-20,4.261,28.043,46.826,18.783,,3.917,
2011-12-21,4.625,31.667,67.125,35.458,,5.417,
2011-12-22,3.875,19.792,32.958,13.167,,6.167,
2011-12-23,3.5,15.042,20.125,5.083,,3.958,
2011-12-24,3.458,11.167,15.0,3.833,,4.0,
2011-12-25,2.042,3.25,4.625,1.375,,2.125,
2011-12-26,2.292,7.083,12.208,5.125,,2.375,
2011-12-27,4.174,21.957,35.87,13.913,,4.0,
2011-12-28,5.083,29.417,72.667,43.25,,3.292,
2011-12-29,5.083,26.0,65.125,39.125,,4.875,
2011-12-30,3.125,9.042,12.0,2.958,,3.375,
2011-12-31,4.208,17.792,29.75,11.958,,4.333,
2012-01-01,3.542,8.958,10.917,1.958,9.667,2.958,
2012-01-02,3.458,8.125,10.583,2.458,18.667,3.917,
2012-01-03,3.417,4.458,5.542,1.083,5.875,3.5,
2012-01-04,4.083,14.417,20.792,6.375,6.542,3.0,
2012-01-05,4.083,21.25,35.167,13.917,11.083,2.958,
2012-01-06,4.75,21.292,33.0,11.708,19.917,3.875,
2012-01-07,5.542,28.417,56.042,27.625,26.25,3.875,
2012-01-08,5.739,31.304,66.652,35.348,22.208,4.583,
2012-01-09,3.708,15.25,28.042,12.792,18.333,4.708,
2012-01-10,2.375,8.958,12.958,4.0,5.25,2.833,
2012-01-11,4.875,28.833,50.917,22.083,15.0,3.917,
2012-01-12,5.208,26.958,46.833,19.875,25.333,5.208,
2012-01-13,5.458,24.417,41.917,17.5,39.708,4.958,
2012-01-14,2.958,6.958,8.625,1.667,9.625,3.292,
2012-01-15,4.087,12.0,15.5,3.5,20.792,5.375,
2012-01-16,4.083,23.792,37.667,13.875,17.292,4.217,
2012-01-17,4.083,18.042,24.25,6.208,15.167,5.333,
2012-01-18,2.708,14.125,18.75,4.625,6.917,3.0,
2012-01-19,3.208,17.5,25.417,7.917,12.042,3.708,
2012-01-20,4.125,14.208,17.583,3.375,22.083,5.958,
2012-01-21,4.875,25.708,44.208,18.5,23.083,3.833,
2012-01-22,4.652,27.682,48.636,20.955,18.417,4.833,
2012-01-23,3.958,26.125,51.167,25.042,8.5,3.958,
2012-01-24,3.917,17.875,45.833,27.958,15.917,3.542,
2012-01-25,3.083,5.958,8.083,2.125,12.792,3.958,
2012-01-26,3.042,5.292,7.0,1.708,10.5,4.583,
2012-01-27,3.25,5.458,6.875,1.417,9.417,3.625,
2012-01-28,3.167,11.25,15.542,4.292,8.042,3.042,
2012-01-29,5.087,30.333,61.333,31.0,19.043,4.375,
2012-01-30,5.917,31.542,61.667,30.125,30.417,6.0,
2012-01-31,5.708,30.458,62.292,31.833,30.083,6.417,
2012-02-01,7.083,40.917,105.25,64.333,32.042,6.583,
2012-02-02,5.083,23.208,53.667,30.458,21.833,5.083,
2012-02-03,4.583,16.083,20.167,4.083,16.458,5.917,
2012-02-04,5.167,26.208,36.458,10.25,19.042,5.083,
2012-02-05,3.522,10.783,14.696,3.913,10.833,4.0,
2012-02-06,3.917,21.5,33.25,11.75,10.042,4.043,
2012-02-07,3.5,8.833,13.0,4.167,12.625,3.917,
2012-02-08,3.125,9.625,12.583,2.958,4.083,3.667,
2012-02-09,4.625,21.958,33.75,11.792,12.542,4.333,
2012-02-10,4.333,14.042,18.25,4.208,16.5,5.875,
2012-02-11,3.667,8.125,9.958,1.833,14.917,5.417,
2012-02-12,3.708,15.208,19.292,4.083,13.208,3.792,
2012-02-13,3.957,11.083,13.792,2.708,17.458,5.292,
2012-02-14,4.292,27.917,42.042,14.125,11.667,7.583,
2012-02-15,4.5,18.5,24.542,6.042,11.333,4.375,
2012-02-16,3.167,8.125,10.292,2.167,5.792,3.75,
2012-02-17,3.333,12.5,16.792,4.292,7.042,3.083,
2012-02-18,5.042,28.458,47.125,18.667,11.708,4.042,
2012-02-19,3.696,17.696,26.609,8.913,10.125,2.542,
2012-02-20,3.75,17.708,40.208,22.5,9.042,2.583,
2012-02-21,3.792,15.542,23.958,8.417,15.208,5.125,
2012-02-22,4.167,19.042,27.458,8.417,18.217,5.208,
2012-02-23,4.125,7.958,10.0,2.042,20.75,6.333,
2012-02-24,2.958,5.333,6.625,1.292,8.333,4.708,
2012-02-25,3.391,15.875,20.042,4.167,10.292,4.833,
2012-02-26,3.75,23.5,33.125,9.625,13.583,4.208,
2012-02-27,4.458,23.083,30.625,7.542,22.125,5.167,
2012-02-28,4.667,29.958,46.292,16.333,20.417,7.261,
2012-03-01,5.25,31.583,53.208,21.625,19.25,6.542,
2012-03-02,3.792,7.333,8.958,1.625,17.083,4.958,
2012-03-03,3.583,13.75,17.083,3.333,16.875,4.708,
2012-03-04,3.958,19.609,30.174,10.565,17.208,5.75,
2012-03-05,6.083,27.833,40.875,13.042,37.167,7.542,
2012-03-06,4.583,30.25,50.125,19.875,25.708,6.042,
2012-03-07,4.792,38.083,60.875,22.792,24.958,12.292,
2012-03-08,3.917,23.042,37.75,14.708,30.087,8.583,
2012-03-09,5.375,26.458,33.5,7.042,55.375,12.75,
2012-03-10,3.417,11.083,13.208,2.125,25.875,6.042,
2012-03-11,2.667,13.083,17.417,4.333,9.042,3.5,
2012-03-12,4.042,31.75,50.875,19.125,17.5,8.625,
2012-03-13,4.083,31.25,54.0,22.75,19.042,9.542,
2012-03-14,2.5,9.417,11.5,2.083,9.625,4.708,
2012-03-15,3.667,22.333,31.417,9.083,13.292,4.917,
2012-03-16,3.917,18.833,31.917,13.083,22.042,5.583,
2012-03-17,5.333,19.333,24.042,4.708,39.583,9.125,
2012-03-18,3.609,21.087,27.913,6.826,20.792,5.208,
2012-03-19,4.333,20.292,26.0,5.708,28.75,3.7,
2012-03-20,5.083,36.542,53.792,17.25,37.625,5.217,
2012-03-21,3.208,14.5,17.917,3.417,8.042,1.75,
2012-03-22,3.208,22.042,35.167,13.125,16.042,4.083,
2012-03-23,3.333,19.042,28.25,9.208,13.917,3.5,
2012-03-24,4.042,24.792,33.125,8.333,28.292,6.375,
2012-03-25,3.333,12.25,16.583,4.333,18.625,3.292,
2012-03-26,2.913,11.583,14.583,3.0,12.958,2.5,
2012-03-27,3.792,29.792,37.958,8.167,18.583,1.565,
2012-03-28,4.417,32.083,46.125,14.042,44.375,7.667,
2012-03-29,4.042,22.333,40.292,17.958,30.417,4.292,
2012-03-30,2.708,8.542,10.208,1.667,12.917,1.292,
2012-03-31,3.583,11.417,14.083,2.667,14.583,3.083,
2012-04-01,3.583,9.625,11.583,1.958,15.917,4.708,
2012-04-02,3.609,18.87,25.739,6.87,13.083,4.75,
2012-04-03,3.125,10.917,14.667,3.75,12.583,3.875,
2012-04-04,3.083,6.25,8.458,2.208,12.75,4.417,
2012-04-05,3.458,7.25,9.458,2.208,22.667,5.958,
2012-04-06,3.208,6.375,8.458,2.083,14.75,4.25,
2012-04-07,3.458,9.208,11.625,2.417,12.25,4.25,
2012-04-08,3.958,16.125,19.792,3.667,21.208,5.417,
2012-04-09,4.167,24.583,31.083,6.5,37.625,8.833,
2012-04-10,5.083,36.125,47.542,11.417,48.875,11.583,
2012-04-11,3.696,25.435,33.304,7.87,23.25,5.333,
2012-04-12,4.042,22.125,28.083,5.958,22.167,6.708,
2012-04-13,3.625,23.125,32.708,9.583,22.542,7.0,
