date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean
2011-04-04,191.083,2.083,12.75,5.875,7.917,2.042,,3.0,203.833
2011-04-05,194.25,2.5,15.667,11.75,15.375,3.625,,4.042,209.917
2011-04-06,192.875,2.696,20.792,14.652,18.739,4.087,,5.0,213.667
2011-04-07,187.833,2.125,11.917,13.458,19.917,6.458,,3.708,199.75
2011-04-08,187.208,2.25,22.625,26.375,37.875,11.5,,6.292,209.833
2011-04-09,188.25,2.5,11.208,10.292,13.542,3.25,,3.375,199.458
2011-04-10,190.958,3.167,13.583,6.333,8.25,1.917,,4.0,204.542
2011-04-11,189.542,3.208,14.125,8.0,9.958,1.958,,4.708,203.667
2011-04-12,190.167,3.292,15.125,8.708,11.0,2.292,,3.167,205.292
2011-04-13,189.583,3.292,11.667,4.917,7.458,2.542,,3.435,201.25
2011-04-14,190.833,4.042,16.458,9.167,11.833,2.667,,7.292,207.292
2011-04-15,190.5,4.125,29.542,34.875,44.083,9.208,,8.542,220.042
2011-04-16,191.208,3.833,22.208,15.0,20.875,5.875,,3.958,213.417
2011-04-17,188.917,2.417,11.833,7.458,9.417,1.958,,3.208,200.75
2011-04-18,195.375,3.125,15.375,17.292,21.833,4.542,,2.583,210.75
2011-04-19,187.75,1.696,8.792,2.087,2.957,0.87,,1.217,196.542
2011-04-20,188.708,1.583,10.625,5.625,6.875,1.25,,0.957,199.333
2011-04-21,189.875,1.917,16.458,11.125,14.708,3.583,,4.375,206.333
2011-04-22,190.0,2.417,18.875,19.458,26.542,7.083,,3.625,208.875
2011-04-23,187.833,1.875,12.083,8.792,11.833,3.042,,1.167,199.917
2011-04-24,188.458,2.0,9.75,2.958,4.0,1.042,,1.667,198.208
2011-04-25,188.542,2.958,10.792,3.391,6.478,3.087,,2.696,199.333
2011-04-26,187.5,2.792,18.75,9.125,13.583,4.458,,3.208,206.25
2011-04-27,182.375,2.292,13.417,5.708,9.542,3.833,,1.875,195.792
2011-04-28,186.833,3.083,15.25,3.625,5.375,1.75,,2.083,202.083
2011-04-29,189.083,2.667,11.125,4.917,6.667,1.75,,2.375,200.208
2011-04-30,187.647,2.588,16.118,7.118,9.412,2.294,,1.882,203.765
2011-05-01,179.364,2.083,10.636,3.542,5.25,1.708,,1.75,190.0
2011-05-02,185.308,3.167,14.231,10.583,13.417,2.833,,3.583,199.538
2011-05-03,186.583,3.625,15.5,14.333,18.167,3.833,,3.583,202.083
2011-05-04,185.917,3.542,12.667,12.5,16.083,3.583,,4.083,198.583
2011-05-05,185.958,3.125,11.0,10.792,13.625,2.833,,4.083,196.958
2011-05-06,185.042,2.792,19.0,13.583,18.083,4.5,,4.417,204.042
2011-05-07,180.583,2.042,14.25,7.125,10.125,3.0,,2.792,194.833
2011-05-08,181.292,2.208,13.625,3.5,4.792,1.292,,1.917,194.917
2011-05-09,186.208,3.917,24.792,24.478,31.957,7.478,,6.955,211.0
2011-05-10,177.75,2.167,23.958,17.875,27.375,9.5,,5.588,201.708
2011-05-11,172.875,1.792,23.708,12.875,27.083,14.208,,2.542,196.583
2011-05-12,174.708,1.667,19.125,16.833,30.042,13.208,,3.625,193.833
2011-05-13,181.292,2.542,11.833,4.095,5.524,1.429,,1.833,193.125
2011-05-14,183.875,2.75,11.75,4.458,6.042,1.583,,2.625,195.625
2011-05-15,186.25,3.083,15.292,7.0,9.458,2.458,,3.708,201.542
2011-05-16,187.417,2.917,18.667,13.333,18.167,4.833,,5.125,206.083
2011-05-17,185.0,2.833,17.5,11.0,14.042,3.042,,5.25,202.5
2011-05-18,185.0,3.167,22.083,22.5,28.542,6.042,,5.75,207.083
2011-05-19,188.7,6.083,24.8,32.304,43.739,11.435,,7.87,213.5
2011-05-20,188.833,2.708,20.0,27.083,35.958,8.875,,7.875,208.833
2011-05-21,185.417,2.083,22.208,32.333,52.5,20.167,,8.792,207.625
2011-05-22,183.083,2.0,13.375,18.5,48.292,29.792,,7.333,196.458
2011-05-23,185.083,2.042,10.792,5.542,7.083,1.542,,0.75,195.875
2011-05-24,185.875,2.375,13.583,9.542,11.792,2.25,,1.696,199.458
2011-05-25,187.458,2.208,23.792,25.783,31.478,5.696,,6.542,211.25
2011-05-26,185.875,2.208,13.458,10.667,13.417,2.75,,2.458,199.333
2011-05-27,185.167,2.125,12.167,7.042,8.75,1.708,,1.125,197.333
2011-05-28,186.917,2.583,17.25,18.958,23.833,4.875,,1.625,204.167
2011-05-29,191.167,2.292,12.542,13.125,19.25,6.125,,1.208,203.708
2011-05-30,186.478,2.5,9.217,4.333,8.208,3.875,,1.522,195.696
2011-05-31,184.875,2.625,15.375,12.083,20.167,8.083,,3.25,200.25
2011-06-01,187.792,2.542,19.292,29.5,42.083,12.583,,7.917,207.083
2011-06-02,187.542,2.667,22.667,27.583,42.708,15.125,,9.333,210.208
2011-06-03,189.25,3.125,25.208,30.417,54.458,24.042,,10.542,214.458
2011-06-04,191.083,2.75,21.875,9.042,12.708,3.667,,4.917,212.958
2011-06-05,191.542,2.542,18.542,15.583,21.583,6.0,,6.083,210.083
2011-06-06,189.042,2.583,25.875,19.042,25.042,6.0,,5.542,214.917
2011-06-07,190.174,3.087,25.652,30.0,43.043,13.043,,8.348,215.826
2011-06-08,188.375,2.042,17.958,14.792,18.25,3.458,,4.833,206.333
2011-06-09,188.833,2.333,19.458,22.542,32.708,10.167,,7.5,208.292
2011-06-10,190.167,3.167,28.833,28.875,57.208,28.333,,7.417,219.0
2011-06-11,190.208,2.542,16.917,16.833,22.125,5.292,,2.625,207.125
2011-06-12,187.458,3.125,18.208,26.792,55.417,28.625,,7.5,205.667
2011-06-13,185.667,3.042,11.75,9.792,13.5,3.708,,3.25,197.417
2011-06-14,192.609,3.261,20.565,14.913,19.261,4.348,,5.13,213.174
2011-06-15,189.917,3.0,34.917,25.708,48.292,22.583,,6.792,224.833
2011-06-16,186.958,2.667,19.167,15.875,25.333,9.458,,2.542,206.125
2011-06-17,196.25,2.292,19.292,12.542,16.083,3.542,,6.375,215.542
2011-06-18,192.625,2.917,24.0,34.333,55.125,20.792,,7.958,216.625
2011-06-19,192.417,2.75,18.25,19.958,27.792,7.833,,3.625,210.667
2011-06-20,191.261,2.435,20.478,29.333,50.5,21.167,,5.174,211.739
2011-06-21,195.478,1.875,19.522,16.957,37.435,20.478,,5.75,215.0
2011-06-22,185.833,1.583,22.583,20.583,42.583,22.0,,7.292,208.417
2011-06-23,180.5,1.125,17.792,18.167,51.5,33.333,,11.333,198.292
2011-06-24,176.375,1.0,11.708,7.5,18.292,10.792,,6.208,188.083
2011-06-25,176.917,1.125,15.75,14.333,30.167,15.833,,6.125,192.667
2011-06-26,177.708,0.583,12.667,7.583,18.583,11.0,,2.5,190.375
2011-06-27,176.625,1.042,13.333,13.5,20.333,6.833,,3.0,189.958
2011-06-28,175.941,1.833,13.706,11.913,25.739,13.826,,6.174,189.647
2011-06-29,184.708,1.917,14.833,7.292,12.75,5.458,,3.583,199.542
2011-06-30,178.458,1.667,11.75,6.542,10.333,3.792,,3.458,190.208
2011-07-01,183.875,2.0,13.542,13.458,19.583,6.125,,3.708,197.417
2011-07-02,191.25,2.875,17.625,8.792,11.792,3.0,,3.583,208.875
2011-07-03,190.083,2.708,18.167,22.333,34.375,12.042,,4.625,208.25
2011-07-04,184.792,2.375,15.042,14.583,24.958,10.375,,4.042,199.833
2011-07-05,187.5,2.833,13.727,5.087,6.522,1.435,,2.545,201.227
2011-07-06,197.125,3.167,20.083,17.875,23.167,5.292,,5.25,217.208
2011-07-07,190.958,2.667,20.375,20.542,47.75,27.208,,3.917,211.333
2011-07-08,185.5,2.0,18.0,23.042,49.042,26.0,,7.417,203.5
2011-07-09,179.167,1.208,14.125,13.125,31.708,18.583,,7.042,193.292
2011-07-10,187.208,1.667,14.708,10.958,27.375,16.417,,5.833,201.917
2011-07-11,186.875,1.458,13.958,11.5,18.375,6.875,,4.792,200.833
2011-07-12,186.591,1.625,14.273,8.391,19.217,10.826,,2.136,200.864
2011-07-13,185.25,1.875,16.167,16.625,31.542,14.917,,5.083,201.417
2011-07-14,178.0,1.75,13.5,18.875,42.25,23.375,,9.333,191.5
2011-07-15,188.167,2.542,19.0,19.375,40.125,20.75,,10.833,207.167
2011-07-16,192.083,2.25,17.167,24.125,43.917,19.792,,9.125,209.25
2011-07-17,179.5,1.417,12.417,11.417,24.25,12.833,,6.375,191.917
2011-07-18,173.083,1.0,8.917,2.958,4.458,1.5,,0.75,182.0
2011-07-19,169.833,1.042,7.5,2.125,2.958,0.833,,0.25,177.333
2011-07-20,180.75,1.417,9.5,7.25,9.958,2.708,,2.042,190.25
2011-07-21,179.955,2.0,10.545,6.261,8.087,1.826,,2.043,190.5
2011-07-22,187.625,2.042,16.208,21.208,41.5,20.292,,9.792,203.833
2011-07-23,189.5,1.917,13.417,7.708,11.167,3.458,,3.542,202.917
2011-07-24,198.25,2.25,16.042,7.333,10.542,3.208,,4.708,214.292
2011-07-25,198.458,2.042,14.625,7.333,10.042,2.708,,2.625,213.083
2011-07-26,196.5,1.957,18.091,15.0,23.522,8.522,,6.043,214.591
2011-07-27,191.5,2.125,19.167,24.958,49.375,24.417,,11.083,210.667
2011-07-28,185.833,1.417,14.458,8.875,12.625,3.75,,3.667,200.292
2011-07-29,177.542,1.458,11.25,6.958,10.5,3.542,,3.458,188.792
2011-07-30,174.958,1.708,11.583,8.167,11.25,3.083,,3.417,186.542
2011-07-31,188.917,2.375,13.125,9.0,14.25,5.25,,3.75,202.042
2011-08-01,192.333,2.167,12.958,16.958,26.875,9.917,,6.5,205.292
2011-08-02,190.0,2.042,17.625,12.583,18.083,5.5,,5.5,207.625
2011-08-03,186.864,1.565,18.727,12.652,21.565,8.913,,5.818,205.591
2011-08-04,184.708,1.333,16.417,8.458,12.625,4.167,,3.667,201.125
2011-08-05,182.667,1.458,12.458,8.042,12.292,4.25,,1.75,195.125
2011-08-06,181.708,1.083,11.625,7.958,16.5,8.542,,1.917,193.333
2011-08-07,180.917,1.0,13.667,9.042,15.833,6.792,,5.667,194.583
2011-08-08,180.174,2.087,12.435,9.739,15.783,6.043,,4.217,192.609
2011-08-09,180.333,1.167,13.083,6.042,9.5,3.458,,2.708,193.417
2011-08-10,179.667,1.0,10.708,6.5,9.708,3.208,,4.042,190.375
2011-08-11,177.375,1.083,9.75,8.083,11.917,3.833,,3.542,187.125
2011-08-12,179.333,1.208,11.167,8.083,11.375,3.292,,2.625,190.5
2011-08-13,183.917,2.25,12.5,12.0,18.167,6.167,,4.583,196.417
2011-08-14,184.625,1.417,10.667,4.125,5.667,1.542,,2.167,195.292
2011-08-15,180.478,1.565,9.435,4.13,5.87,1.739,,2.087,189.913
2011-08-16,179.583,1.958,9.083,6.333,8.458,2.125,,3.208,188.667
2011-08-17,183.958,2.042,11.875,8.333,11.667,3.333,,3.25,195.833
2011-08-18,189.292,2.0,17.542,7.917,11.292,3.375,,2.583,206.833
2011-08-19,189.125,2.75,11.875,4.875,6.667,1.792,,1.792,201.0
2011-08-20,188.708,2.583,12.708,10.75,13.542,2.792,,4.542,201.417
2011-08-21,198.125,2.792,11.208,5.917,7.417,1.5,,0.75,209.333
2011-08-22,193.208,2.833,11.833,6.042,7.833,1.792,,2.542,205.042
2011-08-23,192.773,2.87,14.5,10.087,13.957,3.87,,1.783,207.273
2011-08-24,192.833,1.625,9.667,12.25,18.167,5.917,,3.625,202.5
2011-08-25,179.0,1.542,17.286,14.5,24.333,9.833,,4.667,196.286
2011-08-26,188.125,1.042,13.667,6.667,11.125,4.458,,3.167,201.792
2011-08-27,186.458,1.125,12.958,11.167,16.0,4.833,,3.875,199.417
2011-08-28,186.25,1.375,12.375,10.917,14.0,3.083,,3.917,198.625
2011-08-29,195.208,1.667,13.75,11.625,15.125,3.5,,4.5,208.958
2011-08-30,192.625,2.174,15.042,8.783,11.652,2.87,,3.409,207.667
2011-08-31,190.917,1.833,14.542,8.292,10.667,2.375,,3.375,205.458
2011-09-01,177.292,1.042,10.042,8.167,11.833,3.667,,1.5,187.333
2011-09-02,173.375,1.083,9.083,6.0,8.25,2.25,,2.708,182.458
2011-09-03,173.167,1.333,7.625,4.042,5.375,1.333,,0.417,180.792
2011-09-04,175.125,1.0,7.0,3.0,4.0,1.0,,1.125,182.125
2011-09-05,182.818,1.304,7.636,4.304,5.957,1.652,,1.174,190.455
2011-09-06,194.25,2.083,12.708,7.958,10.792,2.833,,1.833,206.958
2011-09-07,201.125,2.409,17.792,9.333,12.292,2.958,,2.792,218.917
2011-09-08,195.667,2.167,15.083,7.792,10.125,2.333,,3.792,210.75
2011-09-09,194.625,2.042,19.708,13.0,18.125,5.125,,5.75,214.333
2011-09-10,188.958,1.458,13.25,9.417,15.458,6.042,,5.792,202.208
2011-09-11,185.958,1.083,10.792,5.958,9.708,3.75,,2.292,196.75
2011-09-12,189.208,1.667,14.083,7.75,11.083,3.333,,2.875,203.292
2011-09-13,189.545,2.091,25.091,12.087,16.0,3.913,,3.45,214.636
2011-09-14,189.083,2.292,16.792,9.792,12.583,2.792,,3.25,205.875
2011-09-15,184.542,1.583,10.958,6.583,9.458,2.875,,1.917,195.5
2011-09-16,177.917,1.5,9.958,7.125,9.625,2.5,,0.917,187.875
2011-09-17,180.833,2.0,12.167,10.042,14.375,4.333,,1.625,193.0
2011-09-18,180.208,1.375,9.75,5.833,10.292,4.458,,2.208,189.958
2011-09-19,182.583,1.917,9.0,6.125,8.167,2.042,,1.042,191.583
2011-09-20,181.75,2.0,9.333,8.625,11.0,2.375,,2.417,191.083
2011-09-21,182.364,1.739,8.273,4.043,7.261,3.217,,0.783,190.636
2011-09-22,189.708,1.833,8.167,4.208,7.583,3.375,,1.625,197.875
2011-09-23,198.667,2.458,14.708,7.083,10.542,3.458,,1.625,213.375
2011-09-24,197.167,1.917,10.417,6.0,8.708,2.708,,1.875,207.583
2011-09-25,197.792,2.25,10.5,5.5,8.125,2.625,,2.208,208.292
2011-09-26,197.375,2.708,13.583,11.458,15.458,4.0,,2.125,210.958
2011-09-27,193.5,2.522,12.5,7.957,10.957,3.0,,1.591,206.0
2011-09-28,190.792,2.875,14.75,9.667,13.042,3.375,,2.708,205.542
2011-09-29,186.375,2.458,13.792,7.958,10.708,2.75,,3.25,200.167
2011-09-30,181.455,2.167,10.318,6.375,8.542,2.167,,1.417,191.773
2011-10-01,185.458,2.417,13.25,6.375,8.417,2.042,,5.458,198.708
2011-10-02,189.042,2.5,20.708,5.208,6.958,1.75,,2.125,209.75
2011-10-03,186.708,2.083,7.917,4.708,6.167,1.458,,2.042,194.625
2011-10-04,188.864,2.391,10.0,7.0,11.087,4.087,,0.783,198.864
2011-10-05,187.125,2.583,12.0,14.625,20.292,5.667,,2.0,199.125
2011-10-06,183.083,2.417,6.625,6.75,10.167,3.417,,2.375,189.708
2011-10-07,188.083,3.75,10.042,7.875,11.417,3.542,,3.25,198.125
2011-10-08,189.083,3.792,12.75,9.333,13.125,3.792,,2.542,201.833
2011-10-09,190.708,4.0,12.25,6.833,9.458,2.625,,3.5,202.958
2011-10-10,188.125,3.375,12.958,7.333,10.167,2.833,,2.75,201.083
2011-10-11,188.0,4.667,16.333,13.875,18.792,4.917,,4.625,204.333
2011-10-12,192.091,5.0,21.727,13.478,18.043,4.565,,4.0,213.818
2011-10-13,191.0,4.25,15.125,11.292,14.458,3.167,,,206.125
2011-10-14,185.875,2.833,10.708,8.625,11.292,2.667,,0.222,196.583
2011-10-15,185.417,2.375,11.083,8.083,10.375,2.292,,1.083,196.5
2011-10-16,188.042,2.833,6.667,2.417,3.375,0.958,,1.75,194.708
2011-10-17,188.542,2.875,9.833,4.625,6.25,1.625,,2.042,198.375
2011-10-18,188.174,2.609,13.304,8.696,12.304,3.609,,1.739,201.478
2011-10-19,189.208,2.375,11.667,11.167,14.833,3.667,,1.958,200.875
2011-10-20,189.083,3.083,17.542,17.708,22.833,5.125,,2.958,206.625
2011-10-21,186.167,2.167,17.75,10.417,13.042,2.625,,1.125,203.917
2011-10-22,182.542,1.75,12.042,9.75,12.625,2.875,,1.125,194.583
2011-10-23,181.542,1.417,8.917,7.5,9.292,1.792,,0.542,190.458
2011-10-24,186.292,2.0,11.917,9.458,14.5,5.042,,1.917,198.208
2011-10-25,185.429,2.565,9.714,9.739,11.13,1.391,,2.478,195.143
2011-10-26,190.5,2.167,10.917,7.625,8.875,1.25,,1.167,201.417
2011-10-27,192.458,2.667,11.5,10.083,12.375,2.292,,1.083,203.958
2011-10-28,191.917,3.0,17.625,17.25,21.625,4.375,,3.25,209.542
2011-10-29,191.0,2.833,15.958,12.542,14.958,2.417,,1.792,206.958
2011-10-30,188.875,2.333,14.458,8.0,9.542,1.542,,0.292,203.333
2011-10-31,187.667,2.542,14.583,8.792,10.958,2.167,,1.667,202.25
2011-11-01,189.696,2.565,15.826,15.957,20.391,4.435,,2.125,205.522
2011-11-02,187.667,2.833,18.875,16.542,20.417,3.875,,2.792,206.542
2011-11-03,191.667,3.958,22.333,23.5,32.167,8.667,,3.167,214.0
2011-11-04,194.292,4.292,23.667,21.917,29.583,7.667,,3.208,217.958
2011-11-05,189.917,3.25,18.458,14.292,18.25,3.958,,0.75,208.375
2011-11-06,185.083,2.375,13.5,8.958,11.833,2.875,,0.917,198.583
2011-11-07,185.286,2.333,10.476,7.5,9.042,1.542,,1.417,195.762
2011-11-08,187.25,2.833,14.083,9.917,12.75,2.833,,1.458,201.333
2011-11-09,187.864,2.5,12.727,11.739,14.261,2.522,,2.833,200.591
2011-11-10,189.125,2.222,11.875,12.208,14.625,2.417,,1.0,201.0
2011-11-11,189.917,2.833,16.958,18.5,29.75,11.25,,3.409,206.875
2011-11-12,189.625,3.958,20.208,19.042,27.5,8.458,,2.875,209.833
2011-11-13,189.042,2.875,17.208,9.917,13.375,3.458,,2.583,206.25
2011-11-14,188.875,3.917,12.917,9.792,12.042,2.25,,3.5,201.792
2011-11-15,189.217,2.174,9.913,6.696,9.043,2.348,,2.333,199.13
2011-11-16,189.833,3.25,14.458,15.958,20.917,4.958,,2.957,204.292
2011-11-17,193.571,3.958,17.238,15.375,20.583,5.208,,1.95,210.81
2011-11-18,193.364,4.292,17.864,20.625,26.792,6.167,,1.043,211.227
2011-11-19,188.25,3.625,15.5,20.25,25.667,5.417,,0.0,203.75
2011-11-20,189.417,2.75,9.333,4.625,6.083,1.458,,0.667,198.75
2011-11-21,188.864,1.826,11.455,3.652,4.783,1.13,,0.364,200.318
2011-11-22,187.75,2.833,16.0,15.208,18.542,3.333,,2.083,203.75
2011-11-23,188.292,2.625,14.417,13.208,16.75,3.542,,2.875,202.708
2011-11-24,187.667,1.833,8.75,3.458,4.5,1.042,,0.043,196.417
2011-11-25,189.348,2.208,10.304,9.417,11.667,2.25,,0.583,199.652
2011-11-26,189.583,2.958,15.333,17.458,21.958,4.5,,3.292,204.917
2011-11-27,191.167,3.542,14.875,18.417,26.417,8.0,,3.458,206.042
2011-11-28,194.667,5.833,26.125,26.125,53.083,26.958,,2.333,220.792
2011-11-29,196.143,7.13,38.524,29.5,70.273,40.773,,4.5,234.667
2011-11-30,192.458,5.083,31.375,30.25,57.542,27.292,,5.292,223.833
2011-12-01,188.958,1.958,9.583,7.583,9.458,1.875,,2.208,198.542
2011-12-02,187.958,2.083,7.958,9.583,11.5,1.917,,1.792,195.917
2011-12-03,186.917,2.208,10.125,10.125,13.667,3.542,,0.708,197.042
2011-12-04,189.375,2.417,7.167,5.333,6.917,1.583,,1.75,196.542
2011-12-05,190.792,3.458,15.042,13.75,18.75,5.0,,2.667,205.833
2011-12-06,190.182,3.087,14.182,14.739,19.13,4.391,,1.609,204.364
2011-12-07,188.042,3.417,16.917,14.042,20.0,5.958,,3.19,204.958
2011-12-08,189.875,3.708,11.083,8.75,10.583,1.833,,2.261,200.958
2011-12-09,189.667,2.917,7.833,7.458,8.792,1.333,,0.958,197.5
2011-12-10,188.833,2.25,7.167,7.75,10.333,2.583,,0.625,196.0
2011-12-11,188.75,2.375,5.208,4.292,6.0,1.708,,0.583,193.958
2011-12-12,188.5,3.087,10.389,11.625,18.708,7.083,,1.045,198.889
2011-12-13,191.417,3.542,18.042,19.375,31.0,11.625,,2.625,209.458
