date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-02-28,191.333,13.889,27.833,45.167,17.333,7.292,205.222
2011-03-01,191.304,35.435,40.625,86.625,46.0,24.75,226.739
2011-03-02,192.957,37.478,32.833,79.708,46.875,27.583,230.435
2011-03-03,188.826,10.565,17.417,24.583,7.167,14.917,199.391
2011-03-04,188.217,7.696,11.375,13.958,2.583,16.208,195.913
2011-03-05,188.957,21.957,36.167,70.542,34.375,8.958,210.913
2011-03-06,192.217,38.826,33.75,84.333,50.583,29.167,231.043
2011-03-07,191.0,20.783,30.957,53.13,22.174,32.292,211.783
2011-03-08,188.0,14.13,24.208,33.958,9.75,16.708,202.13
2011-03-09,189.174,18.783,30.417,47.708,17.292,21.375,207.957
2011-03-10,187.913,10.565,17.417,23.083,5.667,6.792,198.478
2011-03-11,191.304,18.435,22.042,34.583,12.542,11.625,209.739
2011-03-12,188.957,8.565,25.083,33.708,8.625,10.348,197.522
2011-03-13,188.565,11.174,27.667,37.0,9.333,10.375,199.739
2011-03-14,191.609,22.739,37.391,60.478,23.087,9.042,214.348
2011-03-15,191.826,21.348,31.208,70.042,38.833,19.542,213.174
2011-03-16,190.696,21.261,36.778,56.0,19.222,23.375,211.957
2011-03-17,192.739,31.087,43.917,70.625,26.708,39.333,223.826
2011-03-18,197.478,34.261,28.5,55.0,26.5,30.708,231.739
2011-03-19,189.783,10.957,26.875,37.625,10.75,13.375,200.739
2011-03-20,189.174,16.478,28.458,37.333,8.875,19.583,205.652
2011-03-21,187.739,6.826,22.522,28.957,6.435,11.208,194.565
2011-03-22,198.87,56.913,59.0,136.75,77.75,30.875,255.783
2011-03-23,193.348,37.217,53.75,99.208,45.458,39.5,230.565
2011-03-24,191.348,26.522,37.417,61.667,24.25,14.292,217.87
2011-03-25,194.13,21.826,23.0,48.667,25.667,11.25,215.957
2011-03-26,193.478,18.348,35.5,62.667,27.167,14.792,211.826
2011-03-27,192.087,17.609,36.958,57.125,20.167,18.167,209.696
2011-03-28,192.565,25.435,38.043,70.304,32.261,24.083,218.0
2011-03-29,188.783,15.304,26.75,34.583,7.833,15.042,204.087
2011-03-30,192.174,31.087,31.75,73.208,41.458,23.292,223.261
2011-03-31,183.739,7.87,9.708,10.875,1.167,12.792,191.609
2011-04-01,,,,,,25.667,
2011-04-02,,,,,,39.167,
2011-04-03,,,,,,19.333,
2011-04-04,,,,,,14.042,
2011-04-05,,,,,,15.292,
2011-04-06,,,,,,26.375,
2011-04-07,,,,,,22.833,
2011-04-08,,,,,,13.292,
2011-04-09,,,,,,21.375,
2011-04-10,,,,,,27.167,
2011-04-11,,,,,,40.478,
2011-04-12,,,,,,19.0,
2011-04-13,,,,,,24.833,
2011-04-14,,,,,,41.542,
2011-04-15,,,,,,31.292,
2011-04-16,,,,,,22.708,
2011-04-17,,,,,,18.5,
2011-04-18,,,26.357,37.214,10.857,18.292,
2011-04-19,,,21.667,30.208,8.542,20.125,
2011-04-20,,,24.565,49.913,25.348,10.458,
2011-04-21,,,26.792,40.75,13.958,12.333,
2011-04-22,,,32.0,45.75,13.75,29.375,
2011-04-23,,,19.125,24.5,5.375,17.583,
2011-04-24,,,11.333,12.917,1.583,11.333,
2011-04-25,,,38.227,64.909,26.682,18.636,
2011-04-26,,,41.458,77.5,36.042,25.208,
2011-04-27,,,19.609,33.913,14.304,36.958,
2011-04-28,,,20.208,24.167,3.958,13.708,
2011-04-29,,,19.875,23.667,3.792,12.708,
2011-04-30,,,23.625,39.042,15.417,26.583,
2011-05-01,,,14.0,15.542,1.542,18.625,
2011-05-02,182.583,24.083,27.083,40.333,13.25,76.542,206.667
2011-05-03,188.81,23.429,20.25,24.792,4.542,50.5,212.238
2011-05-04,186.286,21.333,14.783,16.826,2.043,24.5,207.619
2011-05-05,186.143,15.476,9.125,10.958,1.833,16.75,201.619
2011-05-06,185.333,19.714,19.125,26.958,7.833,15.333,205.048
2011-05-07,189.905,29.238,30.292,48.833,18.542,21.958,219.143
2011-05-08,192.429,27.19,20.75,25.542,4.792,29.042,219.619
2011-05-09,192.636,27.0,35.542,44.167,8.625,30.455,219.636
2011-05-10,192.591,41.136,43.167,62.292,19.125,41.917,233.727
2011-05-11,186.524,25.714,35.217,49.435,14.217,15.583,212.238
2011-05-12,187.455,26.955,31.25,43.625,12.375,14.75,214.409
2011-05-13,189.217,31.783,31.417,52.208,20.792,24.458,221.0
2011-05-14,193.652,29.913,33.875,46.0,12.125,41.458,223.565
2011-05-15,188.227,18.318,13.75,16.042,2.292,14.583,206.545
2011-05-16,188.364,23.091,20.083,28.875,8.792,31.75,211.455
2011-05-17,191.136,29.273,33.375,44.042,10.667,43.292,220.409
2011-05-18,192.913,33.565,39.13,59.261,20.13,41.75,226.478
2011-05-19,198.348,38.522,46.958,80.958,34.0,45.875,236.87
2011-05-20,198.714,43.333,49.875,84.583,34.708,44.917,242.048
2011-05-21,189.364,30.455,27.625,36.0,8.375,39.75,219.818
2011-05-22,182.571,17.619,8.625,9.958,1.333,16.042,200.19
2011-05-23,184.619,17.476,20.696,28.609,7.913,16.75,202.095
2011-05-24,185.955,21.409,30.792,42.167,11.375,10.292,207.364
2011-05-25,197.0,33.318,37.739,69.0,31.261,19.125,230.318
2011-05-26,188.522,24.0,28.708,39.792,11.083,20.917,212.522
2011-05-27,190.636,25.818,35.042,52.25,17.208,24.0,216.455
2011-05-28,189.227,24.409,29.083,38.958,9.875,22.0,213.636
2011-05-29,186.545,17.364,10.833,13.208,2.375,6.625,203.909
2011-05-30,181.955,13.182,11.958,16.5,4.542,8.917,195.136
2011-05-31,183.696,13.696,12.125,19.042,6.917,17.542,197.391
2011-06-01,186.318,17.364,23.913,36.826,12.913,33.917,203.682
2011-06-02,190.348,35.478,38.542,76.833,38.292,38.292,225.826
2011-06-03,191.636,34.636,38.708,63.917,25.208,29.417,226.273
2011-06-04,191.182,30.591,31.625,50.167,18.542,41.083,221.773
2011-06-05,192.364,27.5,20.0,24.208,4.208,52.625,219.864
2011-06-06,190.435,20.739,32.083,39.333,7.25,40.208,211.174
2011-06-07,198.562,33.938,39.125,48.667,9.542,50.417,232.5
2011-06-08,187.167,21.083,29.522,37.565,8.043,15.875,208.25
2011-06-09,192.045,23.273,29.167,41.25,12.083,22.208,215.318
2011-06-10,186.957,28.435,26.833,35.208,8.375,30.227,215.391
2011-06-11,189.591,22.045,27.708,35.5,7.792,49.773,211.636
2011-06-12,200.391,26.913,26.583,29.958,3.375,46.292,227.304
2011-06-13,197.227,26.955,42.083,56.583,14.5,32.625,224.182
2011-06-14,197.071,22.429,32.0,43.458,11.458,24.833,219.5
2011-06-15,191.1,20.4,31.348,45.043,13.696,17.542,211.5
2011-06-16,201.0,27.0,33.0,49.042,16.042,19.875,228.0
2011-06-17,186.087,14.391,23.833,32.125,8.292,13.292,200.478
2011-06-18,191.143,19.571,37.542,54.042,16.5,15.458,210.714
2011-06-19,193.9,15.7,15.417,17.042,1.625,24.208,209.6
2011-06-20,187.4,12.2,19.042,24.042,5.0,20.167,199.6
2011-06-21,186.2,28.8,22.0,32.333,10.333,18.792,215.0
2011-06-22,205.231,42.846,46.174,66.348,20.174,40.458,248.077
2011-06-23,192.5,37.75,22.167,33.75,11.583,37.292,230.25
2011-06-24,176.667,17.333,9.667,11.708,2.042,29.375,194.0
2011-06-25,187.409,13.773,14.375,21.833,7.458,26.792,201.182
2011-06-26,188.955,11.818,10.625,13.583,2.958,23.167,200.773
2011-06-27,191.182,21.955,24.208,41.958,17.75,35.25,213.136
2011-06-28,193.955,39.136,39.75,70.75,31.0,51.958,233.091
2011-06-29,190.045,26.091,34.913,53.217,18.304,35.75,216.136
2011-06-30,196.174,30.304,34.458,59.708,25.25,40.625,226.478
2011-07-01,192.273,29.5,31.708,47.333,15.625,34.286,221.773
2011-07-02,181.409,11.773,14.375,18.792,4.417,56.542,193.182
2011-07-03,184.87,18.174,16.792,20.333,3.542,31.208,203.043
2011-07-04,175.727,10.909,8.042,9.167,1.125,49.25,186.636
2011-07-05,184.13,22.391,25.5,30.458,4.958,25.25,206.522
2011-07-06,195.0,20.773,36.087,54.304,18.217,31.375,215.773
2011-07-07,179.739,14.522,13.667,15.875,2.208,17.292,194.261
2011-07-08,185.273,31.455,29.375,68.542,39.167,40.292,216.727
2011-07-09,186.87,36.261,31.25,68.958,37.708,39.875,223.13
2011-07-10,178.739,20.391,19.208,24.708,5.5,17.833,199.13
2011-07-11,183.13,22.913,27.083,47.625,20.542,29.625,206.043
2011-07-12,176.783,18.435,17.208,27.583,10.375,19.913,195.217
2011-07-13,178.273,21.409,20.391,36.174,15.783,18.292,199.682
2011-07-14,179.435,24.957,23.958,49.333,25.375,22.5,204.391
2011-07-15,185.864,31.182,37.417,66.167,28.75,25.792,217.045
2011-07-16,176.636,16.409,17.417,20.708,3.292,25.042,193.045
2011-07-17,174.765,14.824,8.625,10.083,1.458,22.208,189.588
2011-07-18,,,6.5,8.25,1.75,25.542,
2011-07-19,,,15.083,48.375,33.292,19.042,
2011-07-20,,,13.957,23.348,9.391,26.125,
2011-07-21,,,10.417,16.167,5.75,12.083,
2011-07-22,181.929,14.143,15.0,26.625,11.625,13.292,196.071
2011-07-23,183.455,13.773,13.125,18.75,5.625,9.167,197.227
2011-07-24,183.522,16.304,15.667,19.875,4.208,17.208,199.826
2011-07-25,183.087,19.217,19.792,26.542,6.75,21.75,202.304
2011-07-26,183.522,19.696,21.625,32.167,10.542,15.125,203.217
2011-07-27,191.217,33.696,42.0,65.348,23.348,30.083,224.913
2011-07-28,190.318,25.545,32.792,45.167,12.375,35.167,215.864
2011-07-29,191.174,30.13,34.167,57.167,23.0,36.792,221.304
2011-07-30,184.043,15.783,18.625,25.208,6.583,16.583,199.826
2011-07-31,182.739,7.261,6.708,8.833,2.125,20.125,190.0
2011-08-01,184.091,12.091,16.792,26.917,10.125,27.542,196.182
2011-08-02,185.739,17.696,24.667,40.542,15.875,28.542,203.435
2011-08-03,184.955,21.682,22.261,40.217,17.957,21.917,206.636
2011-08-04,178.0,18.043,17.208,37.333,20.125,19.208,196.043
2011-08-05,177.652,22.696,19.0,32.792,13.792,13.542,200.348
2011-08-06,179.0,26.727,24.083,31.375,7.292,21.708,205.727
2011-08-07,186.696,22.739,16.75,21.167,4.417,23.958,209.435
2011-08-08,185.391,29.13,31.333,42.292,10.958,27.542,214.522
2011-08-09,188.217,32.174,33.75,46.292,12.542,33.917,220.391
2011-08-10,179.955,32.545,32.87,41.435,8.565,48.167,212.5
2011-08-11,191.217,32.478,31.333,39.417,8.083,56.913,223.696
2011-08-12,187.909,21.682,29.958,36.25,6.292,48.375,209.591
2011-08-13,188.318,14.045,18.292,20.917,2.625,66.333,202.364
2011-08-14,183.565,16.435,14.75,15.75,1.0,58.542,200.0
2011-08-15,183.87,18.13,19.417,22.333,2.917,37.833,202.0
2011-08-16,189.739,21.565,25.5,29.5,4.0,46.625,211.304
2011-08-17,187.957,18.826,27.0,32.696,5.696,41.708,206.783
2011-08-18,182.913,22.087,26.208,31.667,5.458,51.75,205.0
2011-08-19,188.409,13.682,23.75,33.625,9.875,21.333,202.091
2011-08-20,189.045,13.091,24.208,33.792,9.583,17.792,202.136
2011-08-21,186.182,7.273,8.5,10.333,1.833,13.875,193.455
2011-08-22,187.652,13.696,23.292,37.583,14.292,14.583,201.348
2011-08-23,189.391,19.783,28.375,43.292,14.917,44.75,209.174
2011-08-24,184.056,24.778,17.13,39.391,22.261,25.542,208.833
2011-08-25,180.0,17.8,11.458,17.75,6.292,17.917,197.8
2011-08-26,186.364,23.818,20.417,42.125,21.708,22.25,210.182
2011-08-27,181.409,9.727,13.25,19.333,6.083,18.167,191.136
2011-08-28,186.739,11.261,12.042,15.792,3.75,16.917,198.0
2011-08-29,185.391,10.087,15.708,25.125,9.417,12.542,195.478
2011-08-30,186.13,11.609,16.542,26.833,10.292,23.125,197.739
2011-08-31,180.348,14.043,19.609,34.826,15.217,17.042,194.391
2011-09-01,175.13,14.957,12.958,31.792,18.833,21.75,190.087
2011-09-02,176.13,12.043,16.917,45.0,28.083,26.542,188.174
2011-09-03,174.304,8.435,11.708,25.042,13.333,27.75,182.739
2011-09-04,175.522,9.435,11.167,18.917,7.75,21.25,184.957
2011-09-05,184.348,19.652,25.375,44.75,19.375,25.75,204.0
2011-09-06,186.955,22.909,29.833,43.042,13.208,12.875,209.864
2011-09-07,190.045,25.182,33.174,47.217,14.043,20.667,215.227
2011-09-08,202.174,37.217,38.708,64.917,26.208,39.292,239.391
2011-09-09,189.174,25.783,24.458,37.917,13.458,25.667,214.957
2011-09-10,187.545,27.318,23.75,37.958,14.208,37.167,214.864
2011-09-11,179.304,18.348,13.292,23.333,10.042,14.783,197.652
2011-09-12,183.435,29.957,23.25,47.042,23.792,14.043,213.391
2011-09-13,179.087,23.0,16.25,21.417,5.167,18.875,202.087
2011-09-14,183.957,27.391,24.652,33.478,8.826,20.667,211.348
2011-09-15,177.444,26.444,18.042,42.917,24.875,14.917,203.889
2011-09-16,177.043,19.0,12.542,19.042,6.5,16.875,196.043
2011-09-17,,,10.042,21.292,11.25,22.333,
2011-09-18,,,8.458,10.833,2.375,13.583,
2011-09-19,185.364,19.455,10.042,21.292,11.25,20.958,204.818
2011-09-20,184.957,19.696,21.167,35.25,14.083,10.792,204.652
2011-09-21,181.783,14.478,17.087,34.478,17.391,9.542,196.261
2011-09-22,185.864,21.364,20.042,39.417,19.375,9.208,207.227
2011-09-23,188.091,19.5,24.458,37.792,13.333,10.75,207.591
2011-09-24,186.364,16.727,24.042,36.208,12.167,11.75,203.091
2011-09-25,187.182,12.955,16.375,21.875,5.5,15.708,200.136
2011-09-26,191.087,27.957,36.208,65.5,29.292,22.458,219.043
2011-09-27,187.909,21.727,26.333,52.333,26.0,15.875,209.636
2011-09-28,186.955,21.091,26.87,49.652,22.783,20.542,208.045
2011-09-29,186.652,22.261,34.333,54.75,20.417,23.042,208.913
2011-09-30,190.909,32.273,40.375,56.5,16.125,47.125,223.182
2011-10-01,186.045,16.727,27.208,39.458,12.25,17.25,202.773
2011-10-02,185.227,12.773,12.667,16.292,3.625,15.125,198.0
2011-10-03,184.739,10.087,26.375,39.625,13.25,10.25,194.826
2011-10-04,188.043,17.348,33.875,57.5,23.625,13.625,205.391
2011-10-05,189.174,24.043,36.043,66.174,30.13,18.458,213.217
2011-10-06,185.0,22.636,31.375,43.792,12.417,15.292,207.636
2011-10-07,185.636,13.955,28.708,41.833,13.125,15.458,199.591
2011-10-08,188.0,19.091,30.125,38.583,8.458,26.458,207.091
2011-10-09,188.045,19.045,20.375,23.792,3.417,36.292,207.091
2011-10-10,189.913,23.783,21.917,29.833,7.917,38.583,213.696
2011-10-11,191.783,25.435,33.458,56.25,22.792,44.864,217.217
2011-10-12,190.348,23.652,34.304,51.087,16.783,40.208,214.0
2011-10-13,193.5,32.864,49.25,78.583,29.333,53.75,226.364
2011-10-14,190.739,29.348,34.125,59.833,25.708,46.042,220.087
2011-10-15,180.3,17.9,22.667,45.792,23.125,45.25,198.2
2011-10-16,,,11.917,14.708,2.792,17.292,
2011-10-17,,,38.292,62.25,23.958,29.167,
2011-10-18,187.273,21.773,27.542,45.625,18.083,16.5,209.045
2011-10-19,185.818,19.818,24.957,39.826,14.87,15.417,205.636
2011-10-20,186.773,20.545,25.833,45.208,19.375,16.042,207.318
2011-10-21,185.545,22.318,25.458,44.542,19.083,18.708,207.864
2011-10-22,188.409,28.5,29.542,55.583,26.042,20.083,216.909
2011-10-23,183.444,17.0,14.5,21.542,7.042,11.75,200.444
2011-10-24,187.615,20.538,20.167,30.542,10.375,22.583,208.154
2011-10-25,189.0,25.364,29.417,44.5,15.083,31.0,214.364
2011-10-26,184.478,11.696,25.957,38.304,12.348,7.542,196.174
2011-10-27,191.409,27.364,31.417,56.0,24.583,19.625,218.773
2011-10-28,190.55,26.75,35.708,81.0,45.292,22.167,217.3
2011-10-29,192.0,25.5,27.625,50.125,22.5,28.75,217.5
2011-10-30,,,24.667,31.417,6.75,34.292,
2011-10-31,,,31.25,55.5,24.25,22.083,
2011-11-01,,,35.333,69.458,34.125,17.75,
2011-11-02,,,45.696,117.435,71.739,33.458,
2011-11-03,197.773,47.409,39.833,69.5,29.667,63.375,245.182
2011-11-04,196.182,39.318,37.542,96.458,58.917,40.5,235.5
2011-11-05,199.13,44.13,47.208,94.375,47.167,70.333,243.261
2011-11-06,195.0,27.273,27.5,39.292,11.792,76.333,222.273
2011-11-07,188.13,18.87,29.583,53.875,24.292,18.292,207.0
2011-11-08,187.0,17.909,30.375,51.167,20.792,9.25,204.909
2011-11-09,191.0,26.652,37.522,75.565,38.043,15.792,217.652
2011-11-10,184.609,25.0,32.583,63.125,30.542,12.818,209.609
2011-11-11,182.818,23.409,36.25,76.292,40.042,21.708,206.227
2011-11-12,183.636,24.318,30.125,60.208,30.083,11.583,207.955
2011-11-13,189.174,28.391,25.042,43.208,18.167,31.792,217.565
2011-11-14,184.818,16.727,29.75,58.667,28.917,29.0,201.545
2011-11-15,181.591,19.636,31.958,58.75,26.792,13.75,201.227
2011-11-16,184.273,22.227,33.609,76.174,42.565,9.792,206.5
2011-11-17,186.762,18.905,35.333,66.458,31.125,13.208,205.667
2011-11-18,189.833,35.792,39.583,93.208,53.625,30.25,225.625
2011-11-19,197.583,48.917,35.917,114.792,78.875,41.458,246.5
2011-11-20,189.625,28.083,23.375,58.042,34.667,10.0,217.708
2011-11-21,189.292,11.042,28.708,55.458,26.75,6.208,200.333
2011-11-22,192.0,29.167,36.833,95.708,58.875,8.0,221.167
2011-11-23,193.833,27.458,35.739,63.478,27.739,21.583,221.292
2011-11-24,188.25,23.333,38.25,88.875,50.625,18.0,211.583
2011-11-25,189.542,11.958,30.958,49.75,18.792,4.958,201.5
2011-11-26,189.125,25.75,34.667,69.583,34.917,19.833,214.875
2011-11-27,193.25,31.208,31.75,63.0,31.25,33.458,224.458
2011-11-28,211.25,67.958,43.417,179.75,136.333,57.458,279.208
2011-11-29,214.333,77.167,49.292,193.208,143.917,55.75,291.5
2011-11-30,199.792,45.417,31.348,101.478,70.13,38.792,245.208
2011-12-01,192.958,11.0,19.917,31.0,11.083,6.958,203.958
2011-12-02,190.5,12.75,26.167,46.667,20.5,4.542,203.25
2011-12-03,191.458,24.292,30.458,66.958,36.5,10.958,215.75
2011-12-04,187.708,14.292,18.875,29.25,10.375,6.333,202.0
2011-12-05,188.625,16.583,30.333,60.75,30.417,6.542,205.208
2011-12-06,191.792,26.208,38.833,80.625,41.792,22.625,218.0
2011-12-07,201.625,43.75,39.739,113.261,73.522,27.792,245.375
2011-12-08,197.0,33.625,29.958,84.333,54.375,29.125,230.625
2011-12-09,191.333,22.571,31.208,69.917,38.708,11.696,213.905
2011-12-10,194.273,31.0,34.792,78.5,43.708,14.875,225.273
2011-12-11,201.708,49.417,30.167,101.042,70.875,19.458,251.125
2011-12-12,203.917,55.833,44.708,155.667,110.958,25.042,259.75
2011-12-13,195.208,35.958,36.083,106.083,70.0,18.875,231.167
2011-12-14,194.167,33.75,39.174,93.565,54.391,26.333,227.917
2011-12-15,203.083,51.25,42.875,147.042,104.167,32.792,254.333
2011-12-16,190.208,16.083,27.0,49.167,22.167,8.792,206.292
2011-12-17,193.083,18.0,31.083,72.333,41.25,7.25,211.083
2011-12-18,196.25,26.708,30.375,67.083,36.708,13.917,222.958
2011-12-19,196.333,38.292,42.583,159.917,117.333,31.417,234.625
2011-12-20,191.792,22.5,36.958,87.458,50.5,8.375,214.292
2011-12-21,195.833,37.625,42.783,122.783,80.0,34.875,233.458
2011-12-22,197.0,43.583,42.792,137.958,95.167,49.792,240.583
2011-12-23,188.708,12.5,21.917,37.833,15.917,7.25,201.208
2011-12-24,193.125,29.417,36.042,81.625,45.583,15.125,222.542
2011-12-25,191.792,20.708,23.625,39.5,15.875,7.167,212.5
2011-12-26,189.667,18.708,33.75,73.375,39.625,9.083,208.375
2011-12-27,188.792,17.458,35.0,72.792,37.792,4.667,206.25
2011-12-28,187.625,22.0,34.391,60.435,26.043,15.208,209.625
2011-12-29,189.958,30.75,42.042,87.333,45.292,30.917,220.708
2011-12-30,182.833,12.333,19.625,26.833,7.208,6.458,195.167
2011-12-31,189.542,26.708,22.667,39.75,17.083,13.333,216.25
2012-01-01,198.739,27.478,24.083,38.542,14.458,,226.217
2012-01-02,197.667,19.25,17.087,30.609,13.522,,216.917
2012-01-03,189.667,6.292,10.708,13.042,2.333,,195.958
2012-01-04,188.304,5.739,16.5,21.792,5.292,,194.043
2012-01-05,191.5,18.292,25.333,44.25,18.917,,209.792
2012-01-06,194.333,19.417,23.042,42.208,19.167,,213.75
2012-01-07,192.13,30.217,37.375,80.5,43.125,,222.348
2012-01-08,192.375,29.5,40.875,88.208,47.333,,221.875
2012-01-09,191.125,31.083,36.087,74.304,38.217,,222.208
2012-01-10,191.783,21.087,36.042,70.667,34.625,9.5,212.87
2012-01-11,192.625,20.417,37.5,73.333,35.833,4.708,213.042
2012-01-12,196.583,36.458,42.042,85.583,43.542,35.375,233.042
2012-01-13,210.957,66.0,41.75,115.417,73.667,39.792,276.957
2012-01-14,191.667,13.708,21.167,28.625,7.458,21.125,205.375
2012-01-15,190.708,8.167,25.833,37.542,11.708,9.625,198.875
2012-01-16,199.174,48.217,46.826,135.913,89.087,20.625,247.391
2012-01-17,200.833,40.417,42.375,132.375,90.0,20.833,241.25
2012-01-18,195.25,14.0,30.458,53.625,23.167,9.542,209.25
2012-01-19,199.739,29.217,38.458,81.667,43.208,15.208,228.957
2012-01-20,,,20.75,31.542,10.792,10.583,
2012-01-21,,,42.125,89.292,47.167,16.042,
2012-01-22,,,36.667,79.958,43.292,33.333,
2012-01-23,,,28.609,47.957,19.348,4.083,
2012-01-24,,,39.722,85.611,45.889,17.458,
2012-01-25,,,40.917,145.75,104.833,25.667,
2012-01-26,,,25.125,47.75,22.625,8.542,
2012-01-27,,,18.708,31.167,12.458,5.917,
2012-01-28,,,31.208,47.75,16.542,9.667,
2012-01-29,,,35.833,53.542,17.708,10.375,
2012-01-30,,,28.174,36.522,8.348,13.708,
2012-01-31,,,41.542,77.167,35.625,11.792,
2012-02-01,198.714,31.0,44.708,106.792,62.083,35.542,229.714
2012-02-02,193.958,34.5,44.167,72.792,28.625,58.292,228.458
2012-02-03,190.042,10.333,18.042,23.708,5.667,11.0,200.375
2012-02-04,192.217,22.174,41.958,68.667,26.708,25.042,214.391
2012-02-05,188.167,8.833,26.0,36.25,10.25,18.083,197.0
2012-02-06,188.583,14.75,31.696,53.304,21.609,15.125,203.333
2012-02-07,196.304,30.87,41.667,81.958,40.292,38.25,227.174
2012-02-08,195.333,15.958,29.792,52.042,22.25,17.208,211.292
2012-02-09,200.75,13.0,24.292,29.917,5.625,11.25,213.75
2012-02-10,197.174,27.13,28.667,45.583,16.917,18.667,224.304
2012-02-11,195.875,20.458,24.375,38.5,14.125,9.292,216.333
2012-02-12,193.542,19.75,31.708,48.625,16.917,19.125,213.292
2012-02-13,186.696,18.913,28.783,45.957,17.174,17.435,205.609
2012-02-14,205.542,35.458,45.125,107.833,62.708,18.833,241.0
2012-02-15,211.583,30.917,42.333,78.167,35.833,30.292,242.5
2012-02-16,208.304,13.783,19.25,25.417,6.167,8.75,222.087
2012-02-17,207.917,19.25,18.417,24.042,5.625,10.125,227.167
2012-02-18,213.25,28.958,40.208,75.292,35.083,23.833,242.208
2012-02-19,203.261,13.043,27.0,35.125,8.125,7.583,216.304
2012-02-20,201.667,15.125,25.957,36.652,10.696,6.583,216.792
2012-02-21,199.75,13.583,29.708,43.5,13.792,5.167,213.333
