date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,209.042,,27.667,21.833,47.333,25.5,,26.292,236.708
2011-01-02,192.5,,14.0,13.833,26.458,12.625,,15.625,206.5
2011-01-03,186.667,,7.75,9.75,20.25,10.5,,4.708,194.417
2011-01-04,197.583,,16.5,18.292,40.042,21.75,,11.125,214.083
2011-01-05,193.375,,13.875,19.917,50.583,30.667,,5.958,207.25
2011-01-06,196.833,,28.292,35.391,98.174,62.783,,16.042,225.125
2011-01-07,188.167,,8.667,15.125,39.292,24.167,,4.667,196.833
2011-01-08,188.583,,10.125,13.542,27.75,14.208,,7.667,198.708
2011-01-09,200.292,,31.875,29.583,72.5,42.917,,25.167,232.167
2011-01-10,191.818,,24.818,32.864,84.318,51.455,,22.261,216.636
2011-01-11,188.75,,27.625,25.75,80.583,54.833,,24.667,216.375
2011-01-12,194.667,,29.0,27.333,92.375,65.042,,12.042,223.667
2011-01-13,207.75,,44.375,42.391,135.261,92.87,,21.75,252.125
2011-01-14,199.0,,20.792,24.292,70.125,45.833,,13.083,219.792
2011-01-15,208.292,,29.083,27.292,61.667,34.375,,21.208,237.375
2011-01-16,196.583,,25.625,35.333,104.0,68.667,,29.167,222.208
2011-01-17,198.458,,28.042,35.583,108.208,72.625,,22.625,226.5
2011-01-18,209.875,,65.333,46.792,162.625,115.833,,36.917,275.208
2011-01-19,197.625,,36.542,30.083,97.167,67.083,,50.6,234.167
2011-01-20,186.105,,9.632,18.421,53.421,35.0,,3.3,195.737
2011-01-21,184.5,,9.833,17.25,45.833,28.583,,7.208,194.333
2011-01-22,196.667,,19.75,17.083,51.75,34.667,,4.333,216.417
2011-01-23,212.875,,45.667,34.5,156.417,121.917,,18.125,258.542
2011-01-24,196.417,,27.042,34.875,87.958,53.083,,10.458,223.458
2011-01-25,204.125,,34.083,35.875,109.958,74.083,,17.208,238.208
2011-01-26,196.458,,31.458,34.875,116.208,81.333,,16.208,227.917
2011-01-27,217.292,,51.292,42.609,167.391,124.783,,23.0,268.583
2011-01-28,196.792,,26.958,27.375,83.208,55.833,,16.292,223.75
2011-01-29,192.542,,9.125,11.833,25.625,13.792,,7.625,201.667
2011-01-30,207.143,,44.524,37.609,143.043,105.435,,14.043,251.667
2011-01-31,200.208,,35.25,35.5,103.125,67.625,,13.583,235.458
2011-02-01,201.5,,34.25,33.542,120.792,87.25,,14.75,235.75
2011-02-02,186.333,,10.75,15.875,41.708,25.833,,9.708,197.083
2011-02-03,202.917,,31.792,39.652,120.348,80.696,,12.667,234.708
2011-02-04,201.75,,28.958,32.792,92.417,59.625,,18.0,230.708
2011-02-05,193.375,,14.917,17.167,30.417,13.25,,14.708,208.292
2011-02-06,203.75,,43.917,41.875,118.25,76.375,,41.208,247.667
2011-02-07,203.542,,43.792,36.042,115.125,79.083,,33.458,247.333
2011-02-08,194.458,,14.375,24.0,64.417,40.417,,7.583,208.833
2011-02-09,188.864,,15.636,26.545,73.909,47.364,,8.739,204.5
2011-02-10,198.583,,37.0,39.0,119.348,80.348,,17.042,235.583
2011-02-11,191.917,,18.583,24.125,58.75,34.625,,11.333,210.5
2011-02-12,194.5,,12.708,16.25,32.042,15.792,,11.917,207.208
2011-02-13,194.333,,24.125,37.167,101.5,64.333,,22.833,218.458
2011-02-14,194.792,,35.833,38.083,106.625,68.542,,32.667,230.625
2011-02-15,199.125,,39.958,33.75,117.25,83.5,,30.292,239.083
2011-02-16,188.042,,16.167,25.875,57.375,31.5,,15.625,204.208
2011-02-17,188.917,,21.458,26.609,78.565,51.957,,19.25,210.375
2011-02-18,186.042,,8.667,15.708,40.833,25.125,,7.583,194.708
2011-02-19,202.083,,24.708,25.167,56.083,30.917,,12.083,226.792
2011-02-20,194.238,,23.286,35.87,82.87,47.0,,15.739,217.524
2011-02-21,197.25,,37.0,41.958,113.042,71.083,,20.417,234.25
2011-02-22,191.458,,15.583,23.708,49.375,25.667,,22.375,207.042
2011-02-23,193.583,,31.292,32.667,88.583,55.917,,25.458,224.875
2011-02-24,190.417,,12.25,20.957,41.696,20.739,,22.625,202.667
2011-02-25,189.125,,12.917,21.792,52.542,30.75,,13.917,202.042
2011-02-26,191.0,,9.708,11.917,20.5,8.583,,8.75,200.708
2011-02-27,187.333,,7.583,14.542,36.625,22.083,,7.917,194.917
2011-02-28,192.792,,14.583,22.833,51.292,28.458,,13.042,207.375
2011-03-01,194.083,,40.667,38.792,110.875,72.083,,20.875,234.75
2011-03-02,195.167,,41.792,31.913,115.826,83.913,,19.958,236.958
2011-03-03,187.208,,9.125,14.042,34.208,20.167,,12.708,196.333
2011-03-04,188.333,,7.375,7.0,12.042,5.042,,13.958,195.708
