date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,71.0,55.042,31.0,7.625,9.292,1.667,,9.208,83.0,18.083,-31.0
2011-01-02,71.0,51.583,33.0,6.417,7.833,1.417,,8.167,95.0,35.5,-18.0
2011-01-03,56.0,40.917,25.0,5.792,6.458,0.667,,4.667,92.0,41.417,6.0
2011-01-04,70.0,52.542,37.0,7.167,8.625,1.458,,5.25,81.0,22.958,-30.0
2011-01-05,51.0,38.542,26.0,7.458,8.208,0.75,,4.0,70.0,31.833,1.0
2011-01-06,55.0,41.0,23.0,11.957,14.261,2.304,,11.571,96.0,38.083,-24.0
2011-01-07,71.0,45.708,21.0,11.391,14.348,2.957,,6.917,78.0,24.958,-23.0
2011-01-08,58.0,43.542,26.0,6.417,7.292,0.875,,4.667,81.0,28.375,-26.0
2011-01-09,70.0,54.042,33.0,10.292,12.458,2.167,,11.667,83.0,19.417,-34.0
2011-01-10,71.0,56.083,33.0,17.458,22.167,4.708,,14.25,94.0,32.083,-22.0
2011-01-11,76.0,53.125,30.0,14.75,20.708,5.958,,13.792,84.0,20.25,-16.0
2011-01-12,56.0,39.125,26.0,9.167,10.25,1.083,,4.833,62.0,9.042,-28.0
2011-01-13,66.0,46.25,22.0,13.5,17.5,4.0,,9.042,125.0,29.708,-55.0
2011-01-14,65.0,45.5,28.0,9.435,10.043,0.609,,8.708,69.0,23.083,-13.0
2011-01-15,61.0,49.042,39.0,9.458,9.875,0.417,,12.75,69.0,28.417,-7.0
2011-01-16,58.0,48.083,34.0,15.875,18.292,2.417,,18.667,55.0,24.5,1.0
2011-01-17,63.0,46.875,26.0,15.375,19.708,4.333,,14.25,83.0,27.667,-10.0
2011-01-18,73.0,54.958,35.0,15.864,20.273,4.409,,19.348,70.0,11.292,-42.0
2011-01-19,86.0,60.917,40.0,15.875,20.167,4.292,,18.958,94.0,34.917,-30.0
2011-01-20,91.0,86.542,80.0,6.333,7.542,1.208,,10.667,23.0,16.083,3.0
2011-01-21,90.0,86.083,76.0,7.435,9.087,1.652,,8.708,41.0,25.375,12.0
2011-01-22,91.0,82.75,67.0,6.125,7.958,1.833,,7.375,92.0,50.083,26.0
2011-01-23,84.0,67.75,45.0,9.083,11.375,2.292,,6.917,105.0,50.042,18.0
2011-01-24,79.0,53.917,32.0,9.042,10.958,1.917,,6.792,53.0,14.167,-22.0
2011-01-25,81.0,54.0,22.0,11.727,15.591,3.864,,9.261,79.0,14.458,-35.0
2011-01-26,67.0,51.333,35.0,10.0,12.333,2.333,,7.75,43.0,2.417,-32.0
2011-01-27,74.0,57.958,36.0,11.833,15.167,3.333,,10.917,58.0,-5.625,-61.0
2011-01-28,75.0,51.458,32.0,7.957,9.783,1.826,,8.792,41.0,-1.458,-36.0
2011-01-29,62.0,41.542,23.0,4.667,5.708,1.042,,8.0,44.0,-1.042,-43.0
2011-01-30,56.0,39.667,27.0,7.042,8.708,1.667,,7.458,52.0,8.792,-31.0
2011-01-31,67.0,47.25,20.0,9.25,11.625,2.375,,7.25,88.0,7.25,-49.0
2011-02-01,74.0,52.042,25.0,11.333,16.0,4.667,,8.958,88.0,5.958,-58.0
2011-02-02,55.0,35.583,20.0,5.583,6.917,1.333,,6.75,39.0,-2.042,-36.0
2011-02-03,62.0,37.0,16.0,10.875,13.583,2.708,,7.667,65.0,-1.542,-68.0
2011-02-04,56.0,40.875,19.0,9.957,12.348,2.391,,9.917,103.0,22.292,-51.0
2011-02-05,67.0,50.417,29.0,8.958,10.25,1.292,,17.417,86.0,28.208,-23.0
2011-02-06,80.0,68.667,51.0,17.045,20.909,3.864,,39.0,53.0,25.708,-25.0
2011-02-07,92.0,74.958,51.0,12.083,16.167,4.083,,18.375,126.0,71.75,34.0
2011-02-08,61.0,40.833,25.0,6.125,7.542,1.417,,5.417,93.0,45.292,-2.0
2011-02-09,63.0,44.208,25.0,8.375,10.083,1.708,,5.917,71.0,13.833,-40.0
2011-02-10,64.0,46.083,24.0,11.542,14.167,2.625,,9.375,90.0,26.125,-31.0
2011-02-11,70.0,47.958,26.0,8.348,10.217,1.87,,8.833,75.0,19.0,-27.0
2011-02-12,62.0,46.833,30.0,5.167,6.417,1.25,,7.917,65.0,13.75,-31.0
2011-02-13,64.0,48.542,34.0,13.417,15.625,2.208,,17.042,60.0,23.333,-21.0
2011-02-14,90.0,74.083,55.0,15.083,18.417,3.333,,25.125,59.0,24.042,-11.0
2011-02-15,89.0,61.375,41.0,8.652,10.957,2.304,,9.391,117.0,47.542,13.0
2011-02-16,76.0,52.458,33.0,13.917,16.458,2.542,,14.292,58.0,19.25,-5.0
2011-02-17,82.0,60.042,29.0,13.25,18.583,5.333,,16.083,72.0,16.167,-39.0
2011-02-18,90.0,48.167,22.0,6.609,8.13,1.522,,7.375,42.0,-1.208,-42.0
2011-02-19,65.0,42.25,18.0,6.542,7.958,1.417,,9.375,70.0,0.667,-69.0
2011-02-20,60.0,41.792,21.0,12.083,14.125,2.042,,11.875,97.0,25.292,-36.0
2011-02-21,61.0,40.958,16.0,9.167,11.583,2.417,,11.75,133.0,57.458,-24.0
2011-02-22,64.0,54.583,40.0,14.708,17.208,2.5,,24.458,100.0,63.958,33.0
2011-02-23,91.0,70.5,50.0,12.625,15.25,2.625,,24.083,140.0,75.042,39.0
2011-02-24,67.0,45.917,27.0,9.091,10.318,1.227,,25.913,137.0,92.125,63.0
2011-02-25,89.0,72.917,59.0,6.913,8.13,1.217,,11.292,95.0,56.333,23.0
2011-02-26,76.0,54.875,39.0,5.083,6.417,1.333,,8.542,89.0,32.875,5.0
2011-02-27,48.0,36.75,23.0,4.958,6.25,1.292,,10.958,70.0,21.292,-16.0
2011-02-28,59.0,44.333,29.0,12.833,14.625,1.792,,16.042,59.0,12.917,-40.0
2011-03-01,91.0,75.042,52.0,16.917,21.042,4.125,,15.375,129.0,63.208,-2.0
2011-03-02,92.0,89.125,84.0,14.958,18.625,3.667,,18.625,58.0,44.792,33.0
2011-03-03,93.0,59.458,35.0,9.13,9.652,0.522,,16.125,120.0,70.542,41.0
2011-03-04,90.0,64.25,52.0,6.708,7.083,0.375,,20.042,62.0,41.542,17.0
2011-03-05,91.0,88.542,84.0,9.333,10.75,1.417,,9.958,69.0,36.292,8.0
2011-03-06,94.0,82.667,64.0,14.478,18.304,3.826,,19.348,173.0,105.458,41.0
2011-03-07,93.0,54.708,33.0,11.125,11.5,0.375,,25.542,144.0,114.5,89.0
2011-03-08,82.0,67.125,60.0,11.833,12.417,0.583,,24.348,98.0,85.458,70.0
2011-03-09,91.0,87.125,79.0,10.208,11.208,1.0,,17.25,75.0,57.958,31.0
2011-03-10,91.0,85.292,73.0,4.957,5.174,0.217,,5.25,66.0,45.833,30.0
2011-03-11,90.0,79.542,58.0,6.708,7.042,0.333,,9.833,80.0,47.583,16.0
2011-03-12,72.0,49.5,31.0,5.125,5.375,0.25,,4.958,90.0,40.583,-6.0
2011-03-13,75.0,47.667,25.0,8.292,9.042,0.75,,6.0,90.0,36.083,-22.0
2011-03-14,75.0,53.833,33.0,9.208,9.792,0.583,,9.792,96.0,39.042,-17.0
2011-03-15,75.0,50.833,28.0,7.375,8.5,1.125,,12.667,99.0,42.875,-10.0
2011-03-16,68.0,47.375,28.0,14.125,14.917,0.792,,18.583,100.0,45.875,-11.0
2011-03-17,81.0,65.625,51.0,17.783,20.739,2.957,,32.208,111.0,64.75,22.0
2011-03-18,90.0,82.583,74.0,15.792,19.0,3.208,,35.458,105.0,78.958,44.0
2011-03-19,85.0,42.792,25.0,5.217,5.87,0.652,,7.783,96.0,61.667,8.0
2011-03-20,57.0,37.792,19.0,4.125,4.292,0.167,,11.125,126.0,61.292,-2.0
2011-03-21,51.0,35.708,16.0,4.042,4.417,0.375,,9.917,114.0,54.625,12.0
2011-03-22,60.0,43.0,26.0,11.75,14.125,2.375,,19.083,139.0,70.917,-9.0
2011-03-23,92.0,71.292,49.0,16.5,16.958,0.458,,30.5,105.0,76.833,58.0
2011-03-24,93.0,64.667,30.0,10.522,11.565,1.043,,16.417,152.0,84.917,42.0
2011-03-25,75.0,46.417,18.0,3.625,3.917,0.292,,6.958,132.0,64.875,5.0
2011-03-26,68.0,44.167,21.0,6.25,7.125,0.875,,11.458,95.0,45.708,-5.0
2011-03-27,69.0,44.292,22.0,9.542,10.208,0.667,,13.292,142.0,69.0,-10.0
2011-03-28,72.0,51.625,30.0,8.458,9.0,0.542,,20.708,161.0,78.792,13.0
2011-03-29,66.0,43.0,17.0,11.083,11.542,0.458,,19.042,179.0,100.792,13.0
2011-03-30,66.0,47.667,22.0,16.087,18.13,2.043,,24.957,186.0,117.917,57.0
2011-03-31,85.0,59.958,44.0,7.826,8.478,0.652,,17.5,183.0,94.458,37.0
2011-04-01,73.0,50.5,24.0,10.333,12.708,2.375,,18.417,168.0,86.708,5.0
