date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-04-17,182.042,1.083,66.0,43.583,30.0,6.667,8.125,8.417,0.292,1.042,13.875,18.4,13.312,8.4,188.708
2011-04-18,180.739,1.125,69.0,59.042,43.0,9.783,11.5,12.5,1.0,0.833,14.583,17.6,14.462,11.3,190.522
2011-04-19,177.667,1.25,96.0,81.208,65.0,9.917,13.435,15.696,2.261,0.167,14.458,15.5,10.171,5.9,187.583
2011-04-20,179.083,1.292,82.0,62.125,41.0,8.917,13.458,16.333,2.875,0.5,7.042,17.3,10.446,4.5,188.0
2011-04-21,181.522,1.458,76.0,69.083,57.0,11.087,14.75,16.208,1.458,1.042,13.417,15.3,11.667,8.4,192.609
2011-04-22,186.25,1.833,88.0,69.375,50.0,16.292,26.833,29.75,2.917,2.435,26.125,18.8,15.262,10.7,202.542
2011-04-23,182.083,1.174,96.0,87.042,78.0,9.083,11.833,12.583,0.75,1.458,14.042,18.1,16.454,14.6,191.167
2011-04-24,181.696,1.042,86.0,55.5,31.0,7.739,7.125,7.542,0.417,0.667,9.625,20.2,15.75,10.8,189.435
2011-04-25,185.708,1.667,85.0,55.458,26.0,17.25,23.458,29.583,6.125,0.708,17.125,19.8,14.092,8.9,202.958
2011-04-26,187.958,2.042,75.0,48.833,26.0,25.125,30.739,44.783,14.043,1.458,17.917,21.1,14.804,9.2,213.083
2011-04-27,183.565,1.5,90.0,65.958,47.0,14.783,17.625,22.625,5.0,1.208,34.667,24.6,18.392,10.5,198.348
2011-04-28,180.957,1.304,93.0,56.208,30.0,10.261,11.391,12.043,0.652,0.739,16.348,25.7,19.692,13.4,191.217
2011-04-29,181.5,1.375,80.0,53.0,39.0,9.083,10.458,11.0,0.542,0.87,10.083,18.1,14.612,11.6,190.583
2011-04-30,184.522,1.652,87.0,59.708,34.0,13.913,18.042,23.458,5.417,1.292,20.708,22.5,17.283,10.2,198.435
2011-05-01,180.875,1.292,93.0,68.042,44.0,12.167,9.875,10.0,0.125,0.458,17.833,21.6,18.254,15.6,193.042
2011-05-02,184.583,1.708,93.0,46.292,22.0,15.75,17.75,24.958,7.208,0.333,68.333,24.9,19.475,13.3,200.333
2011-05-03,184.609,1.833,92.0,67.0,45.0,14.391,13.174,13.913,0.739,0.417,41.833,18.2,15.079,12.5,199.0
2011-05-04,183.417,1.458,91.0,63.583,39.0,12.417,10.375,10.708,0.333,1.292,23.375,22.9,17.5,12.9,195.833
2011-05-05,183.625,1.083,80.0,67.0,56.0,8.875,6.5,6.583,0.083,0.583,14.75,16.2,14.696,12.7,192.5
2011-05-06,183.13,1.292,85.0,71.75,59.0,10.739,10.167,10.958,0.792,0.565,12.792,18.7,15.154,11.9,193.87
2011-05-07,186.167,1.739,95.0,86.25,73.0,21.792,19.375,24.542,5.167,0.375,23.917,18.7,16.121,14.4,207.958
2011-05-08,188.375,2.083,96.0,57.25,26.0,20.667,16.625,20.0,3.375,1.208,36.792,26.5,20.583,14.0,209.042
2011-05-09,189.391,2.208,74.0,49.333,28.0,17.348,25.917,31.167,5.25,2.25,17.417,24.4,19.6,14.4,206.739
2011-05-10,185.875,2.208,87.0,67.875,49.0,31.25,30.826,37.087,6.261,1.542,36.0,27.3,21.75,17.1,217.125
2011-05-11,181.583,1.625,95.0,88.917,80.0,16.375,14.25,14.917,0.667,0.125,15.125,16.6,14.533,13.6,197.958
2011-05-12,182.864,1.783,97.0,92.917,84.0,17.455,16.087,17.304,1.217,0.174,21.0,16.6,15.342,13.6,200.318
2011-05-13,185.333,2.208,94.0,81.667,63.0,22.417,23.25,30.667,7.417,1.391,31.875,25.0,19.304,15.5,207.75
2011-05-14,186.875,2.0,80.0,52.0,27.0,22.083,23.708,33.0,9.292,1.917,42.333,25.1,19.8,13.7,208.958
2011-05-15,184.391,1.333,53.0,32.708,16.0,11.652,14.167,15.458,1.292,2.167,20.875,26.3,20.596,13.4,196.043
2011-05-16,184.333,1.5,65.0,48.583,28.0,13.458,24.042,27.333,3.292,2.625,28.375,24.5,20.362,15.5,197.792
2011-05-17,185.25,1.875,82.0,68.333,47.0,19.958,28.174,32.609,4.435,1.708,35.792,22.3,18.146,15.5,205.208
2011-05-18,189.435,2.125,89.0,64.292,38.0,21.913,23.5,30.0,6.5,2.5,45.375,25.0,19.583,14.4,211.348
2011-05-19,195.125,2.458,89.0,61.917,36.0,29.083,33.625,50.417,16.792,3.042,44.5,27.0,20.671,14.6,224.208
2011-05-20,194.333,2.333,77.0,60.875,42.0,33.583,37.958,58.375,20.417,2.783,38.583,27.3,22.158,16.9,227.917
2011-05-21,185.882,1.588,78.0,66.333,49.0,19.235,21.556,23.667,2.111,2.056,32.167,27.8,23.772,19.1,205.118
2011-05-22,177.417,1.0,91.0,76.0,49.0,10.25,5.75,6.125,0.375,0.0,15.208,29.4,20.5,14.9,187.667
2011-05-23,180.917,1.0,89.0,74.083,60.0,10.833,11.25,11.875,0.625,0.0,8.875,18.0,15.362,12.6,191.75
2011-05-24,182.783,1.208,94.0,79.167,55.0,13.696,14.522,15.391,0.87,0.0,14.167,18.5,14.379,12.0,196.478
2011-05-25,194.917,2.583,88.0,58.583,35.0,32.5,36.417,64.25,27.833,3.125,21.542,24.7,18.942,11.9,227.417
2011-05-26,187.125,1.333,88.0,74.667,57.0,16.542,13.875,14.667,0.792,0.917,22.042,21.3,18.517,15.6,203.667
2011-05-27,183.381,1.455,93.0,76.542,52.0,16.048,17.545,18.773,1.227,0.333,21.682,21.3,18.604,17.0,199.429
2011-05-28,183.542,1.739,97.0,95.167,92.0,18.0,17.833,20.208,2.375,0.0,17.25,19.9,18.321,16.9,201.542
2011-05-29,180.167,1.167,97.0,95.042,92.0,12.833,6.292,7.583,1.292,0.0,6.0,19.1,17.958,16.4,193.0
2011-05-30,178.87,1.0,96.0,75.042,55.0,7.826,6.375,7.792,1.417,0.0,2.792,21.5,17.358,16.0,186.696
2011-05-31,182.208,1.0,67.0,60.208,53.0,6.625,4.13,5.652,1.522,0.0,11.625,19.3,15.233,12.0,188.833
2011-06-01,184.833,1.042,75.0,62.25,52.0,10.625,10.583,12.583,2.0,0.333,26.917,18.2,15.138,11.9,195.458
2011-06-02,188.217,1.958,95.0,88.5,76.0,27.087,27.875,40.0,12.125,0.625,38.875,17.0,15.442,14.0,215.304
2011-06-03,187.125,2.292,96.0,70.875,50.0,26.375,26.833,36.625,9.792,2.0,36.375,25.0,20.096,14.9,213.5
2011-06-04,191.792,2.478,86.0,71.333,51.0,29.625,26.25,34.625,8.375,2.667,42.667,27.2,22.288,18.4,221.417
2011-06-05,190.261,2.0,96.0,75.042,58.0,22.522,16.875,19.542,2.667,2.083,46.625,26.3,22.271,18.4,212.783
2011-06-06,184.5,1.833,95.0,63.708,30.0,16.0,18.292,20.333,2.042,1.958,37.875,30.8,23.296,16.9,200.5
2011-06-07,189.458,2.0,85.0,69.625,53.0,21.583,26.435,30.87,4.435,5.667,35.583,24.8,21.929,19.9,211.042
2011-06-08,182.174,1.25,94.0,79.458,63.0,16.783,14.5,16.125,1.625,1.375,19.167,23.6,19.775,17.4,198.957
2011-06-09,187.208,1.625,89.0,67.333,42.0,19.708,20.208,22.542,2.333,3.375,16.542,26.7,22.042,17.2,206.917
2011-06-10,185.609,1.565,86.0,76.292,62.0,20.217,25.652,29.348,3.696,3.5,20.304,25.6,23.1,20.8,205.826
2011-06-11,186.783,2.0,97.0,83.042,68.0,18.0,18.583,20.625,2.042,1.375,30.875,25.5,22.496,20.9,204.783
2011-06-12,198.667,2.417,90.0,72.708,49.0,25.25,19.875,21.625,1.75,2.958,40.0,26.8,23.212,20.2,223.917
2011-06-13,190.0,2.0,97.0,81.625,69.0,23.083,20.333,22.833,2.5,2.167,24.958,24.2,21.412,18.0,213.083
2011-06-14,191.304,1.75,89.0,73.917,59.0,19.435,19.0,20.87,1.87,1.833,19.208,25.2,21.979,19.5,210.739
2011-06-15,188.75,1.333,74.0,60.417,50.0,16.458,13.792,15.333,1.542,1.167,9.125,23.9,21.229,19.3,205.208
2011-06-16,194.833,1.458,91.0,76.083,60.0,21.542,21.083,24.833,3.75,1.542,13.208,24.5,21.046,18.1,216.375
2011-06-17,183.13,1.083,96.0,91.667,87.0,14.174,10.958,12.625,1.667,0.087,10.333,20.4,18.979,17.8,197.304
2011-06-18,185.917,1.957,93.0,83.75,68.0,19.542,19.833,22.667,2.833,1.958,15.458,22.5,20.125,18.1,205.458
2011-06-19,192.583,1.917,93.0,76.583,59.0,18.042,12.333,13.5,1.167,1.958,27.375,25.7,22.183,19.0,210.625
2011-06-20,186.13,1.625,87.0,76.208,61.0,21.13,23.417,29.167,5.75,2.625,18.958,27.8,24.467,21.5,207.261
2011-06-21,180.667,1.375,90.0,74.542,52.0,21.917,20.217,26.957,6.739,1.125,7.792,31.0,25.712,22.8,202.583
2011-06-22,193.25,1.875,92.0,67.125,42.0,32.542,34.208,43.958,9.75,3.667,28.042,32.8,27.696,21.7,225.792
2011-06-23,190.783,1.625,85.0,68.792,50.0,30.783,22.708,32.875,10.167,2.125,31.667,33.6,28.804,25.8,221.565
2011-06-24,180.619,0.957,71.0,61.0,47.0,14.667,10.409,14.045,3.636,0.048,18.739,34.2,30.121,26.9,195.286
2011-06-25,174.208,1.043,85.0,76.917,65.0,15.042,8.833,11.542,2.708,0.304,16.417,28.0,23.596,20.2,189.25
2011-06-26,181.125,1.0,92.0,86.667,82.0,11.542,6.458,7.667,1.208,0.083,19.042,22.0,20.962,19.8,192.667
2011-06-27,181.609,1.583,93.0,90.458,83.0,21.478,16.708,20.958,4.25,0.167,26.625,22.6,21.667,20.4,203.087
2011-06-28,189.417,2.375,95.0,73.125,50.0,35.375,24.826,38.13,13.304,1.833,42.348,34.3,27.704,22.1,224.792
2011-06-29,184.208,1.667,82.0,62.083,49.0,24.208,17.292,18.875,1.583,2.542,27.292,35.1,30.125,25.1,208.417
2011-06-30,179.958,1.958,86.0,70.375,44.0,30.458,28.208,36.625,8.417,2.375,33.25,34.1,28.658,25.8,210.417
2011-07-01,183.25,1.833,96.0,73.0,42.0,31.958,24.333,34.083,9.75,1.542,43.542,34.8,28.021,24.8,215.208
2011-07-02,177.292,1.217,93.0,80.958,64.0,15.0,9.958,10.667,0.708,1.13,42.333,29.0,26.004,24.0,192.292
2011-07-03,182.875,1.417,90.0,72.75,59.0,17.75,13.708,14.333,0.625,2.125,26.958,31.3,27.742,23.4,200.625
2011-07-04,177.263,1.043,79.0,64.958,50.0,13.842,10.522,11.435,0.913,0.591,43.391,34.8,30.217,27.2,191.105
2011-07-05,179.292,1.25,85.0,69.792,54.0,22.083,18.261,19.652,1.391,2.042,16.833,33.8,28.4,25.3,201.375
2011-07-06,185.583,1.375,84.0,64.208,42.0,21.917,18.545,24.0,5.455,1.792,22.833,33.6,28.142,23.9,207.5
2011-07-07,176.217,1.0,87.0,72.708,61.0,14.87,14.652,17.13,2.478,0.542,9.125,29.9,27.033,24.0,191.087
2011-07-08,180.773,1.522,90.0,74.875,55.0,28.182,24.652,44.304,19.652,2.043,30.818,31.4,28.175,25.4,208.955
2011-07-09,188.0,1.913,84.0,70.375,53.0,38.0,25.833,52.042,26.208,5.696,39.708,33.7,29.871,26.7,226.0
2011-07-10,194.542,1.208,78.0,62.458,48.0,25.167,16.75,22.333,5.583,3.292,23.042,34.7,30.538,27.0,219.708
2011-07-11,182.783,1.083,85.0,65.375,39.0,22.435,18.792,27.792,9.0,3.625,25.542,35.2,30.15,26.5,205.217
2011-07-12,179.875,1.167,84.0,68.708,53.0,18.625,16.208,27.458,11.25,3.292,19.875,34.1,29.512,26.8,198.5
2011-07-13,178.417,1.167,84.0,67.75,51.0,21.167,18.417,29.417,11.0,3.542,19.458,33.8,29.271,26.2,199.583
2011-07-14,190.826,1.125,82.0,65.667,47.0,24.435,20.87,34.652,13.783,4.083,20.917,35.0,29.6,25.8,215.261
2011-07-15,193.0,1.542,81.0,61.875,45.0,29.375,25.708,40.333,14.625,4.542,25.708,35.0,30.258,25.9,222.375
2011-07-16,180.542,1.304,79.0,64.25,46.0,19.958,17.083,21.375,4.292,5.304,23.583,34.9,30.196,26.7,200.5
2011-07-17,174.652,1.0,74.0,62.125,47.0,15.348,9.083,10.75,1.667,2.833,18.958,35.1,30.6,26.5,190.0
2011-07-18,175.083,1.0,77.0,63.5,42.0,12.417,6.833,10.083,3.25,3.333,18.0,35.6,30.954,28.1,187.5
2011-07-19,174.958,1.0,90.0,82.25,70.0,13.125,8.792,13.625,4.833,1.375,28.125,28.8,27.912,26.6,188.083
2011-07-20,177.739,0.958,96.0,82.917,70.0,13.13,9.542,11.792,2.25,1.208,33.667,29.4,26.279,21.0,190.87
2011-07-21,182.875,1.0,93.0,70.958,48.0,10.417,7.435,9.13,1.696,0.292,8.625,24.4,20.754,18.3,193.292
2011-07-22,181.13,1.0,79.0,62.458,51.0,12.043,8.261,10.652,2.391,0.565,6.522,24.3,20.879,17.0,193.174
2011-07-23,181.174,1.0,77.0,67.5,57.0,12.304,7.792,9.167,1.375,0.217,9.958,27.3,23.088,18.4,193.478
2011-07-24,181.708,1.292,83.0,68.25,53.0,15.583,12.458,14.5,2.042,1.917,17.75,30.6,26.2,21.8,197.292
2011-07-25,187.25,1.167,84.0,68.75,51.0,18.75,20.583,24.75,4.167,3.042,29.25,32.3,28.054,24.8,206.0
2011-07-26,182.913,1.042,78.0,67.625,58.0,19.783,19.083,22.167,3.083,0.125,14.458,30.9,27.812,24.8,202.696
2011-07-27,190.125,1.875,85.0,73.417,59.0,35.417,34.542,47.708,13.167,1.583,27.083,30.8,27.854,25.4,225.542
2011-07-28,191.792,1.667,96.0,85.333,66.0,28.333,19.565,20.826,1.261,0.458,38.625,29.1,25.879,23.5,220.125
