date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,197.5,18.625,17.458,23.125,5.667,,,21.792,216.125
2011-01-02,194.826,13.609,12.0,14.957,2.957,,,19.583,208.435
2011-01-03,188.917,7.083,5.583,5.875,0.292,,,8.958,196.0
2011-01-04,191.458,10.542,11.208,13.375,2.167,,,14.167,202.0
2011-01-05,191.333,9.5,11.042,13.583,2.542,,,11.625,200.833
2011-01-06,194.875,17.25,21.542,34.375,12.833,,,16.208,212.125
2011-01-07,192.708,8.792,8.75,10.0,1.25,,,9.292,201.5
2011-01-08,193.458,8.958,7.333,7.875,0.542,,,10.125,202.417
2011-01-09,197.217,24.478,23.913,39.435,15.522,,,28.0,221.696
2011-01-10,194.957,25.043,32.792,67.583,34.792,,,25.292,220.0
2011-01-11,191.917,15.708,16.917,25.75,8.833,,,23.667,207.625
2011-01-12,191.208,14.083,15.958,24.833,8.875,,,15.083,205.292
2011-01-13,193.458,21.708,27.75,45.625,17.875,,,20.833,215.167
2011-01-14,192.958,15.792,14.458,24.25,9.792,,,15.875,208.75
2011-01-15,196.25,19.083,21.375,32.292,10.917,,,21.167,215.333
2011-01-16,193.652,20.0,29.304,53.435,24.13,,,27.917,213.652
2011-01-17,194.727,27.545,32.739,59.87,27.13,,,25.957,222.273
2011-01-18,198.083,39.708,36.667,68.875,32.208,,,33.583,237.792
2011-01-19,194.375,21.125,27.958,46.167,18.208,,,29.458,215.5
2011-01-20,190.917,13.292,18.958,21.5,2.542,,,22.0,204.208
2011-01-21,190.417,13.25,16.375,18.542,2.167,,,17.792,203.667
2011-01-22,192.708,20.125,18.0,32.25,14.25,,,15.958,212.833
2011-01-23,197.609,31.13,28.87,94.174,65.304,,,22.889,228.739
2011-01-24,190.917,16.875,21.417,36.25,14.833,,,27.778,207.792
2011-01-25,193.333,23.5,26.0,48.042,22.042,,,23.542,216.833
2011-01-26,193.458,20.042,22.625,39.0,16.375,,,18.083,213.5
2011-01-27,199.25,31.167,26.167,54.042,27.875,,,23.833,230.417
2011-01-28,195.167,19.333,17.625,32.458,14.833,,,21.542,214.5
2011-01-29,191.333,8.083,8.25,9.083,0.833,,,13.417,199.417
2011-01-30,194.217,22.217,24.783,54.522,29.739,,,16.875,216.435
2011-01-31,193.25,17.708,23.542,47.583,24.042,,,19.125,210.958
2011-02-01,193.478,20.348,20.792,38.917,18.125,,,19.625,213.826
2011-02-02,188.958,5.792,8.542,9.792,1.25,,,15.375,194.75
2011-02-03,195.708,21.667,28.208,48.875,20.667,,,20.333,217.375
2011-02-04,194.208,19.167,20.792,34.083,13.292,,,23.125,213.375
2011-02-05,192.625,10.917,17.167,20.625,3.458,,,23.208,203.542
2011-02-06,197.13,23.739,32.261,44.696,12.435,,,52.708,220.87
2011-02-07,195.0,28.667,30.708,52.083,21.375,,,48.083,223.667
2011-02-08,188.167,7.958,9.5,10.333,0.833,,,12.583,196.125
2011-02-09,189.583,10.417,16.75,25.333,8.583,,,12.875,200.0
2011-02-10,195.25,23.792,29.958,59.792,29.833,,,25.5,219.042
2011-02-11,189.792,9.708,12.5,16.333,3.833,,,15.458,199.5
2011-02-12,190.792,7.583,7.667,8.458,0.792,,,14.875,198.375
2011-02-13,192.304,19.217,32.304,55.217,22.913,,,31.417,211.522
2011-02-14,191.364,24.818,29.304,37.783,8.478,,,43.609,216.182
2011-02-15,192.792,25.583,23.25,42.542,19.292,,,37.0,218.375
2011-02-16,188.417,13.542,21.708,29.458,7.75,,,23.083,201.958
2011-02-17,189.042,16.167,23.042,33.542,10.5,,,27.5,205.208
2011-02-18,187.833,7.625,9.375,10.833,1.458,,,14.583,195.458
2011-02-19,193.75,19.0,20.875,32.708,11.833,,,18.958,212.75
2011-02-20,195.609,18.522,31.435,54.435,23.0,,,23.708,214.13
2011-02-21,194.333,23.917,32.125,49.125,17.0,,,27.292,218.25
2011-02-22,191.125,14.042,28.042,41.833,13.792,,,32.125,205.167
2011-02-23,189.75,20.75,24.75,34.417,9.667,,,38.708,210.5
2011-02-24,191.0,10.25,17.0,19.417,2.417,,,32.458,201.25
2011-02-25,190.042,12.917,21.375,26.792,5.417,,,24.083,202.958
2011-02-26,189.083,9.125,13.042,15.542,2.5,,,18.875,198.208
2011-02-27,190.348,6.304,5.739,6.391,0.652,,,14.542,196.652
2011-02-28,193.708,13.0,25.792,40.875,15.083,,,18.75,206.708
2011-03-01,196.792,32.208,31.125,63.708,32.583,,,30.167,229.0
2011-03-02,196.333,29.042,27.667,50.0,22.333,,,32.083,225.375
2011-03-03,191.5,10.458,20.917,27.958,7.042,,,20.125,201.958
2011-03-04,193.542,9.0,14.583,17.208,2.625,,,22.833,202.542
2011-03-05,190.652,14.435,25.174,45.522,20.348,,,21.292,205.087
2011-03-06,191.333,25.042,29.792,66.042,36.25,,,33.542,216.375
2011-03-07,189.208,11.333,22.833,31.875,9.042,,,41.333,200.542
2011-03-08,189.375,11.667,27.75,36.958,9.208,,,33.167,201.042
2011-03-09,189.875,13.042,24.917,31.417,6.5,,,25.5,202.917
2011-03-10,187.417,4.583,14.083,16.25,2.167,,,12.667,192.0
2011-03-11,188.333,6.375,15.458,18.375,2.917,,,19.208,194.708
2011-03-12,190.545,14.273,10.318,14.0,3.682,,,12.391,204.818
2011-03-13,193.083,11.958,10.333,11.042,0.708,,,13.917,205.042
2011-03-14,195.083,15.833,24.375,30.583,6.208,,,20.375,210.917
2011-03-15,195.25,16.208,16.5,23.708,7.208,,,25.417,211.458
2011-03-16,195.542,13.625,24.833,31.417,6.583,,,25.458,209.167
2011-03-17,198.292,26.042,34.667,44.958,10.292,,,48.208,224.333
2011-03-18,197.25,24.625,25.292,39.917,14.625,,,45.167,221.875
2011-03-19,190.348,8.565,8.696,9.739,1.043,,,16.625,198.913
2011-03-20,191.292,11.417,15.375,16.917,1.542,,,21.792,202.708
2011-03-21,190.375,5.917,6.083,6.583,0.5,,,22.375,196.292
2011-03-22,198.583,31.0,41.458,63.25,21.792,,,40.333,229.583
2011-03-23,195.542,31.542,41.958,70.292,28.333,,,55.667,227.083
2011-03-24,189.292,13.75,24.458,30.708,6.25,,,20.25,203.042
2011-03-25,192.083,11.792,13.375,15.708,2.333,,,15.5,203.875
2011-03-26,193.043,9.348,12.348,14.826,2.478,,,17.083,202.391
2011-03-27,195.125,13.708,21.583,26.208,4.625,,,23.75,208.833
2011-03-28,195.042,17.167,19.417,24.0,4.583,,,33.083,212.208
2011-03-29,193.458,10.0,17.542,20.333,2.792,,,23.292,203.458
2011-03-30,195.917,24.792,29.208,46.583,17.375,,,37.125,220.708
2011-03-31,185.792,5.667,6.458,6.833,0.375,,,21.417,191.458
2011-04-01,,,24.292,28.833,4.542,,0.708,23.833,
2011-04-02,,,23.5,28.125,4.625,,0.792,34.458,
2011-04-03,,,12.75,14.833,2.083,,0.0,18.333,
2011-04-04,,,9.696,10.522,0.826,,0.0,22.417,
2011-04-05,,,33.417,46.75,13.333,,0.75,23.75,
2011-04-06,,,40.75,52.75,12.0,,1.125,25.375,
2011-04-07,,,33.458,39.458,6.0,,1.375,31.0,
2011-04-08,,,22.375,27.625,5.25,,1.0,22.667,
2011-04-09,,,24.375,31.542,7.167,,0.958,26.458,
2011-04-10,,,18.542,21.25,2.708,,0.542,21.75,
2011-04-11,183.154,16.308,26.364,32.364,6.0,,0.45,33.909,199.462
2011-04-12,184.958,5.375,10.667,12.25,1.583,,0.0,20.0,190.333
2011-04-13,187.875,19.25,27.833,33.292,5.458,,0.708,25.958,207.125
2011-04-14,189.292,19.375,38.0,46.083,8.083,,1.833,39.292,208.667
2011-04-15,186.833,19.708,26.667,33.958,7.292,,1.917,43.0,206.542
2011-04-16,180.625,7.042,10.333,11.25,0.917,,0.667,32.958,187.667
2011-04-17,184.042,6.167,9.958,10.5,0.542,,0.5,22.625,190.208
2011-04-18,187.174,9.13,24.913,30.13,5.217,,0.318,22.583,196.304
2011-04-19,187.208,10.792,23.458,29.042,5.583,,0.0,16.958,198.0
2011-04-20,192.417,14.208,25.125,38.333,13.208,,0.5,15.792,206.625
2011-04-21,190.958,12.667,25.75,33.125,7.375,,0.458,23.792,203.625
2011-04-22,190.458,13.5,23.958,26.292,2.333,,0.667,31.333,203.958
2011-04-23,183.917,6.917,14.375,17.542,3.167,,0.792,15.25,190.833
2011-04-24,185.375,5.667,10.458,11.208,0.75,,0.333,14.0,191.042
2011-04-25,189.348,16.957,19.826,23.217,3.391,,0.182,20.208,206.304
2011-04-26,191.375,17.417,23.083,27.083,4.0,,0.583,23.292,208.792
