date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-02-09,185.348,62.0,38.875,19.0,15.304,20.167,42.5,22.333,6.625,6.5,2.062,-3.1,200.652
2011-02-10,187.522,81.0,53.083,28.0,27.13,32.375,64.583,32.208,16.375,9.2,3.254,-2.0,214.652
2011-02-11,184.783,87.0,49.208,28.0,12.087,13.333,19.292,5.958,9.958,7.7,3.083,-2.1,196.87
2011-02-12,184.652,71.0,44.667,31.0,9.087,9.5,11.5,2.0,7.375,7.1,2.704,-2.1,193.739
2011-02-13,186.87,64.0,49.167,38.0,20.522,31.522,44.609,13.087,21.333,7.2,3.058,-1.4,207.391
2011-02-14,185.739,96.0,78.583,63.0,25.652,29.958,38.458,8.5,36.083,5.4,3.267,1.0,211.391
2011-02-15,186.955,95.0,62.583,33.0,20.773,16.682,31.682,15.0,19.087,10.8,5.517,3.0,207.727
2011-02-16,185.304,87.0,49.458,33.0,14.87,20.25,28.208,7.958,13.708,3.3,2.271,0.6,200.174
2011-02-17,186.435,92.0,62.208,23.0,19.696,23.708,34.458,10.75,18.917,6.9,2.575,-0.7,206.13
2011-02-18,184.217,92.0,40.625,14.0,7.565,7.417,7.833,0.417,4.917,5.2,1.217,-2.5,191.783
2011-02-19,188.087,70.0,44.125,20.0,17.435,19.391,25.565,6.174,10.875,7.1,1.179,-4.9,205.522
2011-02-20,187.87,74.0,49.125,21.0,21.696,30.375,53.542,23.167,14.083,9.9,3.708,-3.4,209.565
2011-02-21,186.957,82.0,43.542,17.0,25.217,32.958,58.833,25.875,13.75,12.3,5.946,-2.4,212.174
2011-02-22,186.273,85.0,58.708,46.0,16.0,25.609,33.348,7.739,24.545,9.8,6.829,4.3,202.273
2011-02-23,189.913,96.0,80.667,43.0,22.261,25.542,34.375,8.833,29.75,11.3,6.862,3.6,212.174
2011-02-24,187.391,64.0,39.917,26.0,14.217,18.167,21.5,3.333,25.875,14.4,10.512,6.6,201.609
2011-02-25,184.435,96.0,83.292,67.0,13.217,15.478,16.217,0.739,16.333,7.4,4.862,2.6,197.652
2011-02-26,185.0,71.0,48.417,33.0,10.696,11.0,13.583,2.583,6.5,8.4,4.754,2.4,195.696
2011-02-27,183.478,38.0,28.833,19.0,6.913,4.083,4.125,0.042,7.125,7.1,3.267,0.0,190.391
2011-02-28,185.0,56.0,39.583,29.0,12.609,16.917,19.417,2.5,9.125,5.7,2.392,-1.3,197.609
2011-03-01,188.143,96.0,77.667,48.0,31.619,28.522,59.609,31.087,19.435,9.9,5.021,-0.4,219.762
2011-03-02,187.174,96.0,92.833,85.0,23.391,23.174,46.13,22.957,20.333,5.8,4.9,3.9,210.565
2011-03-03,184.609,95.0,61.0,37.0,11.13,13.5,15.708,2.208,12.25,11.4,6.654,2.9,195.739
2011-03-04,184.478,94.0,61.542,50.0,10.565,11.0,12.333,1.333,15.708,6.0,4.525,1.3,195.043
2011-03-05,184.478,96.0,94.292,88.0,18.13,23.625,34.75,11.125,10.042,8.3,4.392,0.5,202.609
2011-03-06,188.391,95.0,82.375,56.0,28.435,30.333,51.75,21.417,26.958,16.8,10.508,6.0,216.826
2011-03-07,185.435,94.0,57.417,33.0,15.565,17.208,20.917,3.708,26.5,13.9,11.746,9.0,201.0
2011-03-08,185.091,76.0,61.739,50.0,14.091,16.636,17.864,1.227,19.435,9.6,8.583,7.4,199.182
2011-03-09,185.435,92.0,88.042,63.0,15.13,19.625,20.792,1.167,15.625,8.0,5.95,3.8,200.565
2011-03-10,184.087,92.0,80.208,62.0,8.652,8.375,8.458,0.083,1.5,6.8,4.538,2.7,192.739
2011-03-11,185.261,91.0,66.125,39.0,12.87,15.125,20.708,5.583,8.0,10.8,5.8,1.1,198.13
2011-03-12,183.826,61.0,34.958,14.0,8.217,13.25,20.875,7.625,3.792,10.4,5.683,0.9,192.043
2011-03-13,184.273,64.0,37.75,21.0,6.409,9.5,10.042,0.542,3.5,9.0,5.038,0.6,190.682
2011-03-14,187.667,77.0,50.0,34.0,19.889,23.545,28.864,5.318,11.957,10.1,5.638,0.6,207.556
2011-03-15,184.826,91.0,50.25,24.0,13.217,15.417,23.708,8.292,16.708,10.7,5.417,0.2,198.043
2011-03-16,185.696,67.0,46.042,28.0,15.565,25.25,34.083,8.833,17.083,10.3,5.592,0.0,201.261
2011-03-17,189.391,93.0,77.917,65.0,27.435,34.125,42.0,7.875,46.708,7.6,5.679,3.6,216.826
2011-03-18,192.348,97.0,88.625,73.0,32.087,25.292,49.708,24.417,39.292,10.9,8.021,4.6,224.435
2011-03-19,183.565,96.0,39.75,20.0,9.391,9.667,13.208,3.542,4.458,10.2,7.033,4.2,192.957
2011-03-20,183.783,51.0,33.5,19.0,11.217,13.565,15.304,1.739,11.417,11.9,7.092,2.1,195.0
2011-03-21,183.591,49.0,31.833,17.0,7.818,7.783,8.783,1.0,8.739,11.8,6.442,2.3,191.409
2011-03-22,188.348,67.0,45.333,25.0,24.522,36.417,54.583,18.167,24.333,14.5,7.712,-0.1,212.87
2011-03-23,185.522,95.0,72.125,48.0,20.261,29.375,35.958,6.583,33.083,11.3,8.504,6.6,205.783
2011-03-24,185.043,95.0,71.667,30.0,15.609,19.125,23.917,4.792,9.958,12.2,7.233,3.9,200.652
2011-03-25,186.522,83.0,45.625,13.0,12.522,13.708,20.458,6.75,6.792,13.2,7.1,2.2,199.043
2011-03-26,186.478,76.0,40.292,23.0,12.957,17.304,27.739,10.435,7.5,9.6,5.521,-0.1,199.435
2011-03-27,187.696,76.0,48.25,20.0,16.087,24.083,33.542,9.458,12.167,13.8,7.567,0.2,203.783
2011-03-28,185.955,88.0,56.667,27.0,16.5,20.087,32.826,12.739,19.783,15.9,8.679,2.0,202.455
2011-03-29,185.826,65.0,44.292,18.0,15.043,22.542,31.167,8.625,14.583,17.0,10.35,2.3,200.87
2011-03-30,185.478,80.0,59.292,37.0,23.609,28.792,47.75,18.958,24.292,19.9,12.65,6.2,209.087
2011-03-31,179.522,96.0,61.083,39.0,7.348,7.792,10.417,2.625,15.333,17.6,12.925,7.2,186.87
2011-04-01,,82.0,52.625,24.0,,,,,,16.2,9.529,1.4,
2011-04-02,,91.0,51.375,23.0,,,,,,18.3,11.358,4.3,
2011-04-03,,74.0,47.958,33.0,,,,,,9.2,6.75,5.1,
2011-04-04,,53.0,35.583,20.0,,,,,,12.5,7.712,4.1,
2011-04-05,,57.0,36.875,20.0,,,,,,16.2,8.888,0.5,
2011-04-06,185.1,77.0,48.833,19.0,19.9,29.273,35.091,5.818,28.0,20.0,12.167,2.7,205.0
2011-04-07,184.87,83.0,57.0,35.0,19.435,32.957,50.0,17.043,24.609,20.6,14.092,7.3,204.304
2011-04-08,180.913,66.0,53.208,44.0,10.087,21.833,32.5,10.667,14.417,20.4,17.312,13.9,191.0
2011-04-09,182.174,96.0,82.542,57.0,13.13,17.292,21.583,4.292,20.667,17.6,14.921,12.0,195.304
2011-04-10,183.826,95.0,60.708,38.0,10.478,11.917,14.333,2.417,13.0,17.3,13.733,10.1,194.304
2011-04-11,184.304,95.0,71.125,35.0,13.087,21.25,28.792,7.542,26.625,19.7,12.346,8.1,197.391
2011-04-12,183.565,48.0,27.083,16.0,5.609,7.417,7.5,0.083,15.125,14.3,10.033,6.3,189.174
2011-04-13,184.545,60.0,39.583,23.0,16.318,28.091,38.136,10.045,21.478,21.2,13.262,3.3,200.864
2011-04-14,186.478,71.0,45.542,22.0,20.304,34.542,42.083,7.542,31.958,23.0,15.642,8.1,206.783
2011-04-15,184.478,77.0,54.583,35.0,18.174,29.917,43.542,13.625,32.125,23.5,17.625,10.5,202.652
2011-04-16,181.261,91.0,57.5,32.0,8.435,13.708,19.708,6.0,20.833,24.8,17.233,9.8,189.696
2011-04-17,183.174,75.0,46.75,30.0,6.652,8.292,10.167,1.875,13.75,18.0,12.792,7.4,189.826
2011-04-18,184.783,96.0,65.125,50.0,11.652,22.125,29.292,7.167,16.292,16.5,13.829,10.7,196.435
2011-04-19,182.174,99.0,92.375,76.0,10.565,13.261,14.87,1.609,9.917,11.4,8.446,4.3,192.739
2011-04-20,186.091,97.0,66.727,36.0,14.909,21.5,35.364,13.864,10.261,15.5,9.667,2.9,201.0
2011-04-21,184.652,87.0,71.833,55.0,13.565,24.208,35.708,11.5,20.125,15.3,11.054,8.0,198.217
2011-04-22,184.13,91.0,69.083,44.0,16.565,24.458,36.0,11.542,32.208,18.3,14.512,10.1,200.696
2011-04-23,178.348,95.0,82.875,67.0,9.174,13.0,21.0,8.0,15.478,18.7,16.229,14.0,187.522
2011-04-24,181.957,86.0,51.958,27.0,8.435,7.417,8.542,1.125,13.833,20.3,15.017,9.4,190.391
2011-04-25,185.261,94.0,56.792,25.0,12.261,19.826,29.13,9.304,17.917,19.2,12.583,6.8,197.522
2011-04-26,185.391,79.0,52.792,28.0,17.696,29.708,41.417,11.708,18.583,20.0,13.229,5.9,203.087
2011-04-27,184.667,93.0,67.833,41.0,15.889,20.261,29.696,9.435,37.087,24.9,17.65,8.9,200.556
2011-04-28,181.0,93.0,56.5,28.0,8.478,11.792,16.792,5.0,19.875,25.2,18.417,11.7,189.478
2011-04-29,184.739,84.0,49.625,35.0,10.261,13.0,14.542,1.542,13.042,18.3,14.042,10.3,195.0
2011-04-30,183.435,94.0,59.292,31.0,15.478,22.958,29.917,6.958,25.583,23.1,16.092,9.3,198.913
2011-05-01,184.043,99.0,72.375,41.0,15.435,16.652,20.478,3.826,24.875,21.8,16.929,13.8,199.478
2011-05-02,185.136,98.0,46.417,21.0,10.591,10.565,16.478,5.913,69.174,23.5,17.9,12.0,195.727
2011-05-03,184.565,96.0,67.167,42.0,11.522,10.833,11.708,0.875,57.458,17.7,14.379,11.4,196.087
2011-05-04,181.13,96.0,63.333,34.0,14.304,14.708,18.5,3.792,31.792,21.6,16.5,11.4,195.435
2011-05-05,181.609,76.0,67.417,50.0,8.478,5.708,5.833,0.125,18.458,15.4,13.792,12.3,190.087
2011-05-06,183.87,90.0,72.833,56.0,12.304,16.583,17.792,1.208,21.875,18.3,14.858,11.5,196.174
2011-05-07,184.087,97.0,93.417,85.0,17.522,18.348,20.217,1.87,43.667,16.4,14.583,13.3,201.609
2011-05-08,183.174,97.0,52.75,25.0,14.739,11.958,18.083,6.125,22.625,27.0,19.875,12.9,197.913
2011-05-09,184.304,83.0,54.708,29.0,15.826,27.667,38.542,10.875,30.75,23.6,18.496,12.5,200.13
2011-05-10,184.55,96.0,73.625,46.0,20.2,23.125,30.792,7.667,25.25,28.1,20.096,16.2,204.75
2011-05-11,185.263,97.0,94.25,88.0,16.632,26.0,32.5,6.5,23.2,16.7,14.162,13.3,201.895
2011-05-12,182.522,96.0,93.417,84.0,14.957,14.75,16.958,2.208,17.958,15.5,14.583,13.1,197.478
2011-05-13,183.0,95.0,73.958,45.0,18.043,22.174,28.609,6.435,40.125,24.6,19.179,14.8,201.043
2011-05-14,183.87,87.0,44.083,23.0,14.826,18.042,25.333,7.292,44.458,24.4,19.271,11.1,198.696
2011-05-15,183.261,56.0,33.0,16.0,12.261,14.083,17.208,3.125,18.583,25.1,19.488,12.3,195.522
2011-05-16,182.609,83.0,51.167,33.0,15.652,25.042,35.833,10.792,25.958,23.6,18.704,11.9,198.261
2011-05-17,184.478,91.0,75.167,58.0,19.739,24.292,30.25,5.958,39.125,20.6,16.517,14.5,204.217
2011-05-18,186.043,97.0,62.583,34.0,17.217,23.167,29.75,6.583,42.417,24.1,18.271,12.0,203.261
2011-05-19,186.636,86.0,56.583,28.0,21.833,27.565,33.87,6.304,41.042,26.3,19.975,13.0,209.364
2011-05-20,,89.0,57.708,25.0,,31.2,41.0,9.8,42.565,28.5,21.808,14.4,
2011-05-21,,91.0,64.667,36.0,,27.375,35.25,7.875,49.292,29.1,22.658,16.1,
2011-05-22,,96.0,83.667,54.0,,12.375,14.083,1.708,35.208,27.4,18.729,14.3,
2011-05-23,,94.0,80.042,65.0,,15.0,16.458,1.458,15.792,16.2,14.221,11.8,
2011-05-24,,97.0,81.125,51.0,,15.583,17.0,1.417,12.875,17.7,13.479,11.0,
2011-05-25,182.25,94.0,58.875,26.0,20.875,27.818,48.182,20.364,22.609,24.0,18.05,10.6,203.125
2011-05-26,186.13,96.0,77.417,55.0,20.478,23.083,25.708,2.625,34.458,20.9,17.588,15.2,206.609
2011-05-27,184.565,96.0,80.958,53.0,19.478,31.333,43.458,12.125,32.083,19.7,17.217,15.8,204.043
2011-05-28,182.957,95.0,93.083,90.0,13.739,12.083,12.5,0.417,20.167,18.6,17.188,15.6,196.696
2011-05-29,181.435,95.0,93.917,92.0,10.522,8.208,8.458,0.25,8.125,18.5,17.517,16.2,191.957
2011-05-30,179.087,95.0,70.625,47.0,7.304,5.417,5.667,0.25,3.833,20.3,17.129,15.4,186.391
2011-05-31,180.826,62.0,54.75,46.0,8.478,10.87,14.174,3.304,12.833,19.2,15.15,11.7,189.304
2011-06-01,182.773,85.0,58.667,45.0,13.864,24.0,36.043,12.043,34.261,17.5,14.483,11.3,196.636
2011-06-02,185.217,94.0,91.667,82.0,20.13,21.875,24.125,2.25,60.083,14.5,13.646,12.6,205.348
2011-06-03,185.391,95.0,69.75,39.0,22.0,29.333,48.417,19.083,29.792,25.2,19.267,12.6,207.391
2011-06-04,183.174,93.0,68.0,34.0,18.261,19.167,25.042,5.875,42.667,27.3,21.504,15.6,201.435
2011-06-05,184.261,97.0,76.958,52.0,18.87,15.5,17.917,2.417,61.917,25.8,20.929,17.1,203.13
2011-06-06,182.826,96.0,61.0,26.0,13.174,19.13,24.261,5.13,35.375,28.2,22.158,15.6,196.0
2011-06-07,183.87,88.0,65.583,45.0,17.696,23.667,29.708,6.042,37.083,24.6,20.933,18.2,201.565
2011-06-08,184.333,95.0,78.292,63.0,18.952,17.864,19.318,1.455,24.304,22.4,19.096,16.9,203.286
2011-06-09,185.739,95.0,72.833,46.0,20.826,32.167,44.917,12.75,29.25,25.0,20.9,16.0,206.565
2011-06-10,181.913,96.0,76.125,54.0,20.739,25.917,37.417,11.5,34.167,25.8,22.221,18.3,202.652
2011-06-11,184.13,95.0,81.208,60.0,18.609,20.042,25.5,5.458,41.708,25.2,21.942,20.3,202.739
2011-06-12,189.13,94.0,73.792,45.0,21.696,19.304,21.435,2.13,47.875,26.0,22.4,20.1,210.826
2011-06-13,188.435,97.0,80.083,61.0,21.773,28.542,35.833,7.292,38.917,23.6,21.033,17.6,210.091
2011-06-14,185.7,89.0,75.625,51.0,20.35,25.625,32.708,7.083,31.0,23.6,21.371,19.8,206.05
2011-06-15,184.864,82.0,54.696,37.0,15.636,26.783,36.304,9.522,12.913,23.7,20.862,18.2,200.5
2011-06-16,188.304,95.0,80.042,59.0,22.348,30.292,41.792,11.5,25.708,23.7,19.433,16.7,210.652
2011-06-17,180.87,95.0,92.583,85.0,12.0,12.042,13.0,0.958,12.958,19.7,18.083,16.6,192.87
2011-06-18,183.043,94.0,83.333,63.0,16.957,25.217,40.739,15.522,26.25,21.8,19.517,17.9,200.0
2011-06-19,187.565,94.0,77.042,56.0,16.478,13.208,15.292,2.083,33.583,24.6,21.271,18.5,204.043
2011-06-20,182.087,93.0,75.875,52.0,20.13,23.833,33.708,9.875,27.042,27.0,23.525,19.8,202.217
2011-06-21,178.348,95.0,74.0,46.0,22.348,21.708,45.708,24.0,15.417,30.6,25.008,21.9,200.696
2011-06-22,179.476,93.0,60.875,32.0,25.19,31.091,44.318,13.227,29.043,34.2,27.946,20.5,204.667
2011-06-23,174.522,95.0,69.667,45.0,19.13,20.375,33.958,13.583,26.25,33.0,27.646,23.3,193.652
2011-06-24,172.304,63.0,53.208,40.0,16.391,19.217,39.304,20.087,20.75,35.3,30.65,27.3,188.696
2011-06-25,181.565,93.0,78.5,65.0,17.174,15.667,20.292,4.625,23.208,26.3,23.629,20.3,198.739
2011-06-26,186.609,98.0,89.542,79.0,12.435,9.292,9.625,0.333,38.042,22.2,20.517,19.2,199.043
2011-06-27,187.174,95.0,89.792,84.0,17.609,19.375,21.542,2.167,27.125,22.5,21.192,20.1,204.783
2011-06-28,184.0,95.0,69.333,40.0,26.087,30.292,44.25,13.958,32.042,34.5,27.404,21.3,210.087
2011-06-29,182.304,92.0,62.875,44.0,22.043,24.042,29.833,5.792,33.375,34.4,29.333,23.9,204.348
2011-06-30,176.043,97.0,77.0,40.0,18.739,22.565,29.739,7.174,26.208,33.5,26.746,22.6,194.783
2011-07-01,175.909,97.0,69.875,37.0,17.227,18.0,25.682,7.682,28.522,32.7,27.2,22.6,193.136
2011-07-02,179.304,90.0,77.583,57.0,14.609,9.875,10.25,0.375,48.625,29.1,25.912,23.6,193.913
2011-07-03,175.783,95.0,68.917,52.0,16.045,13.667,17.167,3.5,27.292,31.6,27.779,22.9,191.818
2011-07-04,172.87,89.0,63.5,44.0,16.261,17.917,30.667,12.75,39.083,34.7,29.617,24.9,189.13
2011-07-05,177.435,97.0,76.5,47.0,16.261,17.292,22.833,5.542,23.292,32.7,26.662,23.4,193.696
2011-07-06,186.87,92.0,61.75,38.0,19.0,23.043,26.609,3.565,30.75,32.9,27.142,21.8,205.87
2011-07-07,184.19,96.0,74.292,57.0,20.667,19.95,32.05,12.1,31.05,29.2,25.896,22.0,204.857
2011-07-08,177.304,93.0,74.792,51.0,21.348,23.875,36.542,12.667,26.542,32.0,27.654,23.6,198.652
2011-07-09,179.087,92.0,68.042,48.0,26.696,22.375,36.583,14.208,28.458,33.9,29.529,25.7,205.783
2011-07-10,173.13,86.0,64.333,43.0,17.826,13.5,20.292,6.792,19.542,35.0,29.312,25.1,190.957
2011-07-11,172.913,90.0,67.333,43.0,15.739,18.75,32.25,13.5,17.417,34.3,28.929,24.0,188.652
2011-07-12,173.304,93.0,68.0,49.0,16.696,15.217,28.609,13.391,15.042,32.9,28.692,24.8,190.0
2011-07-13,173.636,90.0,68.875,49.0,16.818,16.043,27.087,11.043,17.087,33.1,28.571,24.5,190.455
2011-07-14,172.87,92.0,62.042,44.0,16.783,20.292,32.417,12.125,17.667,34.2,29.225,24.2,189.652
2011-07-15,173.609,92.0,63.292,36.0,18.565,20.833,29.042,8.208,18.542,35.4,29.308,23.2,192.174
2011-07-16,172.304,91.0,67.083,36.0,15.905,17.708,30.25,12.542,21.583,35.1,29.108,25.4,188.095
2011-07-17,172.783,92.0,65.125,41.0,15.435,11.417,17.417,6.0,20.042,35.2,29.729,24.3,188.217
2011-07-18,169.826,88.0,70.0,49.0,13.909,10.13,22.261,12.13,17.917,34.1,29.583,25.4,183.773
2011-07-19,168.739,98.0,91.292,80.0,11.783,10.0,27.833,17.833,20.917,27.7,25.992,23.4,180.522
2011-07-20,172.273,95.0,84.667,67.0,10.364,10.391,21.955,11.818,20.087,28.4,24.992,19.7,182.636
2011-07-21,178.636,91.0,67.083,51.0,6.909,5.375,5.583,0.208,12.625,22.5,19.792,17.3,185.545
2011-07-22,181.435,71.0,59.292,49.0,8.043,8.042,8.5,0.458,10.583,23.6,20.254,17.3,189.478
2011-07-23,179.696,77.0,67.125,57.0,8.913,7.0,7.208,0.208,9.167,27.5,22.721,17.5,188.609
2011-07-24,177.652,88.0,70.917,54.0,12.739,12.565,18.087,5.522,16.542,29.0,25.35,20.9,190.391
2011-07-25,175.043,94.0,68.5,48.0,13.043,17.792,26.917,9.125,23.5,31.1,27.05,22.7,188.087
2011-07-26,178.043,90.0,71.792,51.0,17.522,22.167,29.958,7.792,13.833,30.1,26.479,22.5,195.565
2011-07-27,182.5,97.0,76.125,56.0,27.5,29.913,38.043,8.13,26.435,30.5,26.925,23.9,210.0
2011-07-28,184.429,98.0,86.042,61.0,21.476,24.13,27.217,3.087,26.522,29.0,25.308,23.3,205.905
2011-07-29,181.556,98.0,84.875,56.0,26.444,27.25,36.583,9.333,37.833,29.6,25.446,23.3,208.0
2011-07-30,179.522,95.0,83.958,60.0,16.174,12.435,13.087,0.652,15.417,27.8,24.312,22.4,195.696
2011-07-31,178.957,95.0,91.583,88.0,11.87,7.958,8.333,0.375,19.917,22.9,21.629,21.2,190.826
2011-08-01,182.227,94.0,78.792,59.0,14.182,13.545,15.045,1.5,25.783,26.4,22.967,20.4,196.409
2011-08-02,183.739,93.0,79.167,59.0,19.783,20.0,23.875,3.875,34.25,27.2,23.867,21.0,203.522
2011-08-03,183.391,96.0,83.667,58.0,21.739,18.667,22.458,3.792,36.875,29.3,24.8,22.8,205.13
2011-08-04,174.783,95.0,84.5,63.0,15.261,12.083,15.625,3.542,16.667,28.3,25.188,23.0,190.043
2011-08-05,171.913,95.0,76.708,54.0,14.565,13.391,28.0,14.609,12.0,31.4,27.012,23.4,186.478
2011-08-06,173.478,91.0,72.417,53.0,19.348,13.75,21.0,7.25,20.042,32.7,28.358,25.0,192.826
2011-08-07,179.043,96.0,78.792,47.0,17.087,11.417,12.458,1.042,20.292,33.6,27.079,23.4,196.13
2011-08-08,175.174,95.0,72.458,48.0,19.957,21.792,29.292,7.5,23.75,33.8,28.067,22.8,195.13
2011-08-09,176.217,92.0,68.542,44.0,23.13,23.25,30.333,7.083,29.25,35.4,29.654,24.8,199.348
2011-08-10,176.909,94.0,70.174,44.0,25.364,23.652,28.522,4.87,42.864,35.7,30.529,25.6,202.273
2011-08-11,176.773,93.0,72.125,49.0,23.182,21.5,27.591,6.091,41.217,34.7,29.758,26.4,199.955
2011-08-12,182.826,92.0,66.25,43.0,21.364,16.958,18.667,1.708,38.708,34.0,30.017,26.0,204.364
2011-08-13,183.435,88.0,70.417,51.0,20.045,13.333,14.292,0.958,52.583,33.3,29.458,26.4,203.318
2011-08-14,177.957,96.0,73.25,49.0,16.391,9.292,10.083,0.792,43.75,34.4,29.325,25.3,194.348
2011-08-15,176.435,96.0,70.833,48.0,17.174,12.875,14.417,1.542,27.542,34.6,29.258,24.4,193.609
2011-08-16,177.304,90.0,69.917,49.0,16.87,12.208,13.458,1.25,33.167,34.4,30.112,25.6,194.174
2011-08-17,180.739,95.0,69.042,48.0,19.348,19.522,23.739,4.217,33.875,34.9,30.496,25.5,200.087
2011-08-18,178.304,91.0,65.5,46.0,23.13,23.833,31.5,7.667,42.208,37.2,31.971,27.3,201.435
2011-08-19,181.455,99.0,93.167,80.0,14.409,12.364,13.455,1.091,14.739,28.1,23.75,20.6,195.864
2011-08-20,182.087,96.0,82.958,63.0,14.304,12.167,12.833,0.667,11.125,24.1,22.175,20.9,196.391
2011-08-21,180.478,97.0,95.25,90.0,9.739,5.0,5.042,0.042,8.167,21.0,19.454,18.2,190.217
2011-08-22,183.478,98.0,91.417,80.0,14.957,13.0,13.75,0.75,11.583,22.3,20.604,18.9,198.435
2011-08-23,188.348,97.0,89.542,74.0,20.696,18.783,21.609,2.826,22.083,26.9,23.275,21.1,209.043
2011-08-24,179.5,97.0,77.875,57.0,22.318,15.773,33.455,17.682,25.87,31.1,26.479,22.0,201.818
