date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,199.478,,19.739,23.125,42.667,19.542,,25.083,219.217
2011-01-02,196.435,,10.565,16.667,28.875,12.208,,17.917,207.0
2011-01-03,188.609,,4.652,15.083,25.0,9.917,,6.5,193.261
2011-01-04,193.565,,9.043,21.391,39.435,18.043,,10.583,202.609
2011-01-05,189.591,,8.955,29.565,56.87,27.304,,7.348,198.545
2011-01-06,193.652,,21.522,40.833,98.25,57.417,,15.208,215.174
2011-01-07,188.565,,5.783,26.0,51.292,25.292,,5.458,194.348
2011-01-08,190.217,,17.174,18.167,33.25,15.083,,8.708,207.391
2011-01-09,197.174,,24.652,31.292,81.792,50.5,,25.75,221.826
2011-01-10,194.783,,24.348,36.875,102.875,66.0,,24.167,219.13
2011-01-11,192.348,,19.174,34.696,102.913,68.217,,24.167,211.522
2011-01-12,191.913,,16.913,37.875,99.917,62.042,,10.542,208.826
2011-01-13,192.217,,26.391,44.083,136.583,92.5,,17.167,218.609
2011-01-14,192.957,,15.391,29.292,67.875,38.583,,13.167,208.348
2011-01-15,198.174,,20.565,26.458,50.708,24.25,,19.083,218.739
2011-01-16,196.609,,22.913,35.583,94.667,59.083,,27.792,219.522
2011-01-17,194.652,,21.087,37.875,109.875,72.0,,21.792,215.739
2011-01-18,198.13,,40.739,45.13,155.739,110.609,,36.792,238.87
2011-01-19,195.304,,28.304,34.75,124.542,89.792,,33.208,223.609
2011-01-20,186.727,,5.455,27.682,52.0,24.318,,15.565,192.182
2011-01-21,186.565,,7.13,26.167,56.375,30.208,,10.542,193.696
2011-01-22,195.174,,19.217,23.208,60.667,37.458,,10.833,214.391
2011-01-23,201.826,,33.391,28.458,127.333,98.875,,20.917,235.217
2011-01-24,191.609,,16.957,33.667,70.333,36.667,,14.25,208.565
2011-01-25,192.565,,22.826,39.043,123.304,84.261,,21.375,215.391
2011-01-26,195.087,,19.826,40.833,127.125,86.292,,17.25,214.913
2011-01-27,196.652,,31.609,43.667,172.0,128.333,,20.917,228.261
2011-01-28,193.13,,15.435,33.708,91.708,58.0,,17.958,208.565
2011-01-29,189.217,,6.696,14.792,24.458,9.667,,8.792,195.913
2011-01-30,191.286,,20.333,35.952,95.571,59.619,,11.435,211.619
2011-01-31,194.478,,23.261,41.083,137.542,96.458,,16.333,217.739
2011-02-01,193.739,,19.391,38.87,131.565,92.696,,15.75,213.13
2011-02-02,189.783,,5.609,27.792,54.792,27.0,,10.208,195.391
2011-02-03,193.957,,25.652,44.25,126.208,81.958,,17.083,219.609
2011-02-04,192.435,,18.87,37.083,97.625,60.542,,18.125,211.304
2011-02-05,193.261,,14.348,21.042,34.958,13.917,,22.292,207.609
2011-02-06,198.435,,39.522,47.542,168.792,121.25,,57.0,237.957
2011-02-07,196.87,,32.739,37.625,123.75,86.125,,44.375,229.609
2011-02-08,190.13,,9.522,34.087,70.043,35.957,,9.625,199.652
2011-02-09,189.217,,9.783,35.333,81.25,45.917,,5.667,199.0
2011-02-10,193.81,,26.238,38.864,109.455,70.591,,17.87,220.048
2011-02-11,189.391,,9.783,25.708,49.958,24.25,,9.0,199.174
2011-02-12,190.435,,9.522,21.625,37.792,16.167,,7.542,199.957
