date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,17.167,24.083,6.917,,20.167
2011-01-02,10.375,15.75,5.375,,16.208
2011-01-03,7.625,9.167,1.542,,4.625
2011-01-04,13.609,22.522,8.913,,12.917
2011-01-05,17.217,22.696,5.478,,7.043
2011-01-06,26.417,46.208,19.792,,13.958
2011-01-07,12.583,17.417,4.833,,4.917
2011-01-08,12.25,16.292,4.042,,7.042
2011-01-09,24.75,57.458,32.708,,20.333
2011-01-10,27.917,60.25,32.333,,17.417
2011-01-11,19.043,40.261,21.217,,17.917
2011-01-12,21.833,53.875,32.042,,9.083
2011-01-13,29.667,61.875,32.208,,13.542
2011-01-14,17.375,30.208,12.833,,10.083
2011-01-15,19.417,28.042,8.625,,17.0
2011-01-16,24.0,43.542,19.542,,20.917
2011-01-17,25.167,52.917,27.75,,20.958
2011-01-18,35.435,103.565,68.13,,29.417
2011-01-19,22.792,66.583,43.792,,26.0
2011-01-20,12.217,14.696,2.478,,11.609
2011-01-21,14.333,17.125,2.792,,8.833
2011-01-22,15.958,35.458,19.5,,7.292
2011-01-23,22.208,75.333,53.125,,16.5
2011-01-24,22.917,37.0,14.083,,11.625
2011-01-25,24.913,57.652,32.739,,14.417
2011-01-26,25.833,60.25,34.417,,11.708
2011-01-27,31.833,116.833,85.0,,15.75
2011-01-28,19.792,47.0,27.208,,13.417
2011-01-29,8.625,10.667,2.042,,7.208
2011-01-30,23.391,52.478,29.087,,9.913
2011-01-31,28.417,71.333,42.917,,13.042
2011-02-01,23.609,60.478,36.87,,11.458
2011-02-02,12.542,17.333,4.792,,8.125
2011-02-03,30.833,66.5,35.667,,12.5
2011-02-04,22.917,47.583,24.667,,13.125
2011-02-05,16.0,21.625,5.625,,19.792
2011-02-06,37.042,78.75,41.708,,43.0
2011-02-07,29.583,58.0,28.417,,33.667
2011-02-08,16.478,21.652,5.174,,6.042
2011-02-09,18.042,26.667,8.625,,6.333
2011-02-10,27.435,52.13,24.696,,14.348
2011-02-11,15.542,21.625,6.083,,8.833
2011-02-12,14.0,18.625,4.625,,8.708
2011-02-13,24.708,37.583,12.875,,20.0
2011-02-14,33.75,62.833,29.083,,32.958
2011-02-15,25.957,59.261,33.304,,31.75
2011-02-16,20.75,25.583,4.833,,16.042
2011-02-17,17.583,33.583,16.0,,20.583
2011-02-18,8.667,10.917,2.25,,8.625
2011-02-19,17.375,21.333,3.958,,12.625
2011-02-20,28.429,44.619,16.19,,16.043
2011-02-21,32.042,61.875,29.833,,19.261
2011-02-22,16.043,18.826,2.783,,22.0
2011-02-23,27.375,41.208,13.833,,28.542
2011-02-24,13.083,14.75,1.667,,23.375
2011-02-25,12.833,14.125,1.292,,12.417
2011-02-26,10.917,12.625,1.708,,8.958
2011-02-27,9.292,11.917,2.625,,7.625
2011-02-28,20.391,33.304,12.913,,12.739
2011-03-01,36.958,87.5,50.542,,23.875
2011-03-02,23.917,55.917,32.0,,18.708
2011-03-03,8.042,8.667,0.625,,13.0
2011-03-04,4.375,4.458,0.083,,14.667
2011-03-05,26.708,44.208,17.5,,13.958
2011-03-06,23.545,67.591,44.045,,25.0
2011-03-07,19.696,29.174,9.478,,28.167
2011-03-08,18.708,23.0,4.292,,20.042
2011-03-09,18.25,22.958,4.708,,15.083
2011-03-10,7.458,8.208,0.75,,4.458
2011-03-11,7.167,7.833,0.667,,8.708
2011-03-12,16.609,23.0,6.391,,6.565
2011-03-13,17.292,22.5,5.208,,7.292
2011-03-14,22.783,31.087,8.304,,12.708
2011-03-15,19.417,39.125,19.708,,16.417
2011-03-16,19.667,26.208,6.542,,17.75
2011-03-17,32.708,47.625,14.917,,32.0
2011-03-18,18.75,33.625,14.875,,28.25
2011-03-19,13.917,17.958,4.042,,9.5
2011-03-20,15.542,18.667,3.125,,16.125
2011-03-21,13.174,16.217,3.043,,10.5
2011-03-22,45.091,113.0,67.909,,31.348
2011-03-23,34.083,53.208,19.125,,40.75
2011-03-24,13.875,16.417,2.542,,11.042
2011-03-25,15.0,20.792,5.792,,8.583
2011-03-26,23.042,32.667,9.625,,11.583
2011-03-27,25.0,38.083,13.083,,15.833
2011-03-28,21.043,35.522,14.478,,22.833
2011-03-29,19.875,23.083,3.208,,15.958
2011-03-30,28.625,55.208,26.583,,26.917
2011-03-31,5.333,5.792,0.458,,12.542
2011-04-01,29.083,60.083,31.0,,19.542
2011-04-02,23.708,40.917,17.208,,28.417
2011-04-03,8.042,8.917,0.875,,12.542
2011-04-04,18.455,22.773,4.318,,10.478
2011-04-05,30.417,57.167,26.75,,14.75
2011-04-06,28.042,40.625,12.583,,19.565
2011-04-07,26.917,38.458,11.542,,22.458
2011-04-08,26.083,41.417,15.333,,19.667
2011-04-09,20.75,25.5,4.75,,19.417
2011-04-10,5.875,5.875,0.0,,15.167
