date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,17.833,28.333,10.5,,21.667
2011-01-02,12.375,17.333,4.958,,16.25
2011-01-03,8.125,9.417,1.292,,5.042
2011-01-04,13.667,19.333,5.667,,10.875
2011-01-05,14.625,18.125,3.5,,4.25
2011-01-06,25.292,49.875,24.583,,14.458
2011-01-07,9.696,12.043,2.348,,6.167
2011-01-08,9.0,10.542,1.542,,6.875
2011-01-09,25.667,51.958,26.292,,25.375
2011-01-10,33.043,75.609,42.565,,21.87
2011-01-11,18.625,30.625,12.0,,17.167
2011-01-12,19.458,39.667,20.208,,9.167
2011-01-13,29.792,57.208,27.417,,16.458
2011-01-14,17.783,36.478,18.696,,11.833
2011-01-15,24.667,44.083,19.417,,19.083
2011-01-16,31.083,69.125,38.042,,24.958
2011-01-17,32.292,79.417,47.125,,22.625
2011-01-18,39.333,105.833,66.5,,32.333
2011-01-19,27.75,60.5,32.75,,28.875
2011-01-20,22.522,29.696,7.174,,16.435
2011-01-21,19.565,25.783,6.217,,10.292
2011-01-22,18.333,40.042,21.708,,9.25
2011-01-23,29.333,108.875,79.542,,16.583
2011-01-24,26.542,56.208,29.667,,11.708
2011-01-25,27.125,56.292,29.167,,16.542
2011-01-26,27.25,71.167,43.917,,14.25
2011-01-27,31.375,90.25,58.875,,17.25
2011-01-28,19.304,43.826,24.522,,16.917
2011-01-29,8.5,9.125,0.625,,7.542
2011-01-30,28.818,76.455,47.636,,10.826
2011-01-31,26.292,54.042,27.75,,14.333
2011-02-01,23.417,66.75,43.333,,13.25
2011-02-02,11.5,15.625,4.125,,7.667
2011-02-03,29.417,56.0,26.583,,14.667
2011-02-04,21.957,42.217,20.261,,13.25
2011-02-05,18.125,22.5,4.375,,18.542
2011-02-06,33.542,58.833,25.292,,53.167
2011-02-07,29.917,57.333,27.417,,38.0
2011-02-08,13.417,15.792,2.375,,5.958
2011-02-09,22.476,36.81,14.333,,6.783
2011-02-10,31.583,68.125,36.542,,15.625
2011-02-11,14.565,19.043,4.478,,12.125
2011-02-12,11.0,13.5,2.5,,14.333
2011-02-13,33.0,61.667,28.667,,24.458
2011-02-14,31.917,53.125,21.208,,36.0
2011-02-15,24.5,51.167,26.667,,30.5
2011-02-16,22.083,28.375,6.292,,15.75
2011-02-17,22.625,36.042,13.417,,19.125
2011-02-18,11.13,12.957,1.826,,8.625
2011-02-19,21.833,37.042,15.208,,12.667
2011-02-20,32.565,64.957,32.391,,16.348
2011-02-21,32.792,57.75,24.958,,18.917
2011-02-22,29.042,40.875,11.833,,22.125
2011-02-23,26.0,43.625,17.625,,29.5
2011-02-24,15.125,16.5,1.375,,23.375
2011-02-25,22.435,27.826,5.391,,16.0
2011-02-26,13.458,16.167,2.708,,9.667
2011-02-27,8.208,9.75,1.542,,8.292
2011-02-28,27.292,48.417,21.125,,13.458
2011-03-01,35.292,87.125,51.833,,26.917
2011-03-02,28.833,58.833,30.0,,20.667
2011-03-03,15.522,19.174,3.652,,13.5
2011-03-04,9.667,10.5,0.833,,15.083
2011-03-05,25.125,39.5,14.375,,13.667
2011-03-06,29.375,81.958,52.583,,25.667
2011-03-07,21.957,32.391,10.435,,34.13
2011-03-08,26.333,34.333,8.0,,21.875
