date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,189.783,2.708,69.0,52.083,37.0,0.87,1.333,1.375,0.042,,0.875,10.25,2.9,0.238,-2.5,190.652
2011-01-02,188.652,2.167,70.0,55.458,50.0,0.174,0.0,0.0,0.0,,0.417,8.25,3.0,0.775,-2.5,188.826
2011-01-03,188.913,1.565,55.0,47.958,32.0,0.087,0.0,0.0,0.0,,0.042,7.375,2.7,-1.188,-3.1,189.0
2011-01-04,189.15,2.273,91.0,61.125,39.0,0.1,0.286,0.286,0.0,,0.524,8.5,3.8,-1.746,-4.3,189.25
2011-01-05,190.826,2.0,61.0,48.625,33.0,0.217,0.0,0.0,0.0,,0.0,8.292,0.8,-2.696,-4.8,191.043
2011-01-06,189.565,2.333,64.0,47.208,28.0,2.087,3.609,3.739,0.13,,0.083,9.083,2.3,-1.054,-4.0,191.652
2011-01-07,190.435,,65.0,49.417,29.0,0.261,0.042,0.042,0.0,,0.083,7.083,1.5,-2.054,-4.0,190.696
2011-01-08,190.13,,64.0,51.125,33.0,0.087,0.0,0.042,0.042,,0.208,6.625,2.1,-2.254,-4.3,190.217
2011-01-09,189.739,,62.0,53.125,40.0,2.261,2.625,2.75,0.125,,0.125,11.708,2.1,-0.571,-3.0,192.0
2011-01-10,190.696,,76.0,61.208,42.0,5.696,9.75,10.167,0.417,,0.375,12.625,2.6,-0.308,-2.4,196.391
2011-01-11,191.13,,89.0,63.042,44.0,3.826,5.375,5.875,0.5,,0.792,13.333,2.9,-1.404,-6.1,194.957
2011-01-12,189.818,,55.0,43.792,29.0,0.273,0.5,0.5,0.0,,0.0,7.182,0.2,-4.229,-7.0,190.091
2011-01-13,189.13,,67.0,46.0,27.0,2.913,4.522,4.826,0.304,,0.375,8.708,4.0,-0.246,-4.2,192.043
2011-01-14,193.0,,72.0,53.333,36.0,1.739,1.292,1.292,0.0,,1.0,10.167,1.8,-2.142,-4.6,194.739
2011-01-15,192.652,,72.0,58.542,46.0,1.783,1.042,1.125,0.083,,0.333,8.75,0.7,-2.158,-4.9,194.435
2011-01-16,191.087,,72.0,57.417,47.0,1.826,1.792,1.833,0.042,,0.083,12.167,-1.0,-2.825,-4.3,192.913
2011-01-17,190.304,,67.0,53.5,33.0,3.478,4.583,4.667,0.083,,0.25,15.5,2.1,-2.4,-4.3,193.783
2011-01-18,190.652,,65.0,56.667,46.0,7.0,11.292,11.75,0.458,,0.875,21.583,0.6,-1.229,-3.7,197.652
2011-01-19,189.522,,92.0,63.625,44.0,2.609,4.708,4.833,0.125,,0.227,15.583,2.9,0.367,-2.5,192.13
2011-01-20,188.826,,92.0,90.833,89.0,0.304,0.913,0.913,0.0,,0.458,16.542,-2.5,-2.912,-3.3,189.13
2011-01-21,187.478,,93.0,90.875,87.0,0.0,0.0,0.0,0.0,,0.0,10.083,-0.7,-1.792,-3.4,187.478
2011-01-22,187.609,,94.0,91.0,76.0,0.174,0.0,0.042,0.042,,0.0,11.292,2.5,0.771,-0.6,187.783
2011-01-23,189.905,,92.0,80.083,64.0,2.857,3.182,3.273,0.091,,0.0,11.091,3.3,0.1,-4.8,192.762
2011-01-24,190.0,,89.0,71.083,47.0,1.174,2.125,2.25,0.125,,0.042,8.167,-1.8,-4.517,-6.6,191.174
2011-01-25,189.348,,81.0,50.708,32.0,1.609,2.25,2.5,0.25,,0.25,8.625,1.7,-2.621,-5.1,190.957
2011-01-26,191.261,,73.0,56.167,42.0,0.696,0.458,0.625,0.167,,0.591,8.25,-1.6,-4.692,-7.1,191.957
2011-01-27,190.913,,78.0,57.583,37.0,0.696,0.826,0.913,0.087,,1.042,9.0,-0.3,-3.746,-6.0,191.609
2011-01-28,190.652,,82.0,61.917,40.0,0.783,0.708,0.875,0.167,,0.625,11.792,-1.3,-5.1,-7.6,191.435
2011-01-29,190.652,,62.0,50.958,37.0,0.087,0.0,0.0,0.0,,0.417,8.417,-2.5,-5.454,-6.9,190.739
2011-01-30,190.391,,62.0,50.083,30.0,0.87,1.333,1.333,0.0,,0.25,8.25,-0.6,-4.696,-7.2,191.261
2011-01-31,190.174,,63.0,50.333,26.0,0.826,1.708,2.0,0.292,,0.0,9.292,1.9,-3.238,-6.3,191.0
2011-02-01,189.87,,76.0,59.25,43.0,1.696,2.381,2.381,0.0,,1.083,11.708,2.8,-2.967,-7.5,191.565
2011-02-02,191.217,,71.0,52.458,33.0,0.217,1.87,1.87,0.0,,1.091,8.833,-3.7,-6.783,-8.8,191.435
2011-02-03,191.652,,68.0,46.125,25.0,1.565,4.125,4.125,0.0,,1.0,9.292,-1.3,-5.083,-8.8,193.217
2011-02-04,189.609,,61.0,39.167,25.0,0.522,3.125,3.292,0.167,,1.042,10.042,3.5,-0.925,-4.0,190.13
2011-02-05,191.435,,89.0,64.708,41.0,2.652,6.208,6.208,0.0,,1.792,14.25,1.0,-1.812,-4.2,194.087
2011-02-06,191.217,,96.0,88.75,79.0,4.261,7.042,7.167,0.125,,1.292,20.167,1.2,-0.967,-2.4,195.478
2011-02-07,189.087,,97.0,91.875,81.0,2.087,3.167,3.167,0.0,,0.042,7.667,6.2,3.108,0.5,191.174
2011-02-08,190.87,,87.0,64.458,40.0,1.087,2.708,2.75,0.042,,0.458,7.958,0.6,-2.075,-4.9,191.957
2011-02-09,189.652,,62.0,43.833,24.0,0.043,1.783,1.826,0.043,,0.0,7.25,0.6,-3.246,-6.1,189.696
2011-02-10,189.091,,68.0,47.375,31.0,2.364,4.217,4.304,0.087,,0.273,9.087,1.2,-1.692,-4.3,191.455
2011-02-11,189.478,,71.0,54.875,33.0,0.783,1.75,1.75,0.0,,0.333,9.958,2.7,-2.5,-5.1,190.261
2011-02-12,189.609,,65.0,53.125,40.0,0.478,1.708,1.708,0.0,,0.333,8.75,2.0,-2.662,-5.4,190.087
2011-02-13,189.565,,73.0,57.292,46.0,3.913,7.792,7.792,0.0,,0.625,16.542,0.6,-1.862,-4.9,193.478
2011-02-14,189.522,,94.0,84.375,69.0,5.087,7.333,7.333,0.0,,0.708,17.292,0.6,-0.783,-2.9,194.609
2011-02-15,189.957,,95.0,80.958,63.0,2.348,2.792,2.792,0.0,,0.542,12.333,4.4,-0.058,-3.6,192.304
2011-02-16,189.609,,89.0,69.292,50.0,4.304,6.913,6.957,0.043,,0.045,12.542,-1.1,-3.646,-5.4,193.913
2011-02-17,189.714,,90.0,75.083,42.0,3.0,4.957,4.957,0.0,,0.227,11.455,1.1,-3.658,-6.1,192.714
2011-02-18,191.348,3.0,90.0,57.375,31.0,0.652,1.333,1.333,0.0,,0.75,9.917,-2.2,-5.854,-8.2,192.0
2011-02-19,190.565,3.083,68.0,45.667,25.0,1.0,2.375,2.375,0.0,,0.833,9.792,-0.4,-4.121,-8.1,191.565
2011-02-20,190.391,3.125,56.0,44.625,28.0,2.0,4.958,4.958,0.0,,0.417,9.333,2.3,-1.188,-5.1,192.391
2011-02-21,189.304,3.0,66.0,44.958,24.0,2.913,6.833,6.833,0.0,,0.5,13.167,5.0,1.158,-2.1,192.217
2011-02-22,191.043,3.833,92.0,73.0,55.0,6.478,11.917,11.958,0.042,,1.542,21.208,2.4,0.525,-0.7,197.522
2011-02-23,188.478,3.5,97.0,89.417,73.0,3.174,4.565,4.565,0.0,,0.318,12.625,7.4,2.421,-1.3,191.652
2011-02-24,193.522,4.542,90.0,62.333,36.0,3.826,5.833,5.833,0.0,,2.458,25.875,8.3,3.258,0.3,197.348
2011-02-25,190.348,2.913,95.0,92.625,83.0,1.913,2.75,2.75,0.0,,0.083,9.75,1.0,-0.308,-1.6,192.261
2011-02-26,190.217,2.0,82.0,67.417,52.0,0.174,1.208,1.208,0.0,,0.042,8.958,2.2,-1.838,-4.6,190.391
2011-02-27,190.696,2.0,66.0,50.875,34.0,0.13,1.458,1.458,0.0,,0.125,11.083,1.8,-3.9,-6.8,190.826
2011-02-28,191.174,2.417,80.0,56.125,37.0,3.261,6.792,6.792,0.0,,0.458,12.0,0.0,-4.208,-8.0,194.435
2011-03-01,188.261,2.208,94.0,83.667,65.0,0.522,1.652,1.652,0.0,,0.0,7.5,6.0,2.612,-1.2,188.783
2011-03-02,189.652,2.708,95.0,94.125,93.0,4.826,7.458,7.458,0.0,,0.0,8.375,2.9,0.829,-0.2,194.478
2011-03-03,190.565,2.522,95.0,75.75,48.0,0.652,1.833,1.833,0.0,,0.083,12.958,5.6,1.204,-0.6,191.217
2011-03-04,192.043,2.833,93.0,86.042,76.0,3.957,6.708,6.708,0.0,,0.0,16.25,-0.7,-1.683,-2.4,196.0
2011-03-05,188.435,2.208,97.0,94.75,93.0,1.261,1.917,1.917,0.0,,0.0,8.083,8.3,1.717,-1.8,189.696
2011-03-06,188.478,2.417,97.0,87.0,63.0,4.304,4.625,4.625,0.0,,0.0,11.333,14.4,8.8,5.3,192.783
2011-03-07,192.905,3.783,97.0,83.958,61.0,7.286,7.818,7.818,0.0,,0.455,19.238,7.7,4.892,1.4,200.19
2011-03-08,191.609,3.792,95.0,87.833,66.0,3.13,4.522,4.522,0.0,,0.045,18.167,3.5,2.246,0.9,194.739
2011-03-09,191.13,3.333,94.0,93.042,89.0,2.913,4.625,4.625,0.0,,0.0,12.75,2.3,0.625,-0.9,194.043
2011-03-10,189.783,3.0,94.0,92.083,89.0,0.348,1.75,1.75,0.0,,0.0,6.625,-0.1,-0.604,-1.2,190.13
2011-03-11,190.087,3.083,94.0,92.042,87.0,1.87,3.583,3.583,0.0,,0.0,9.583,0.2,-0.712,-2.8,191.957
2011-03-12,190.667,2.5,91.0,69.0,49.0,0.095,1.045,1.045,0.0,,0.0,8.773,1.7,-2.492,-6.2,190.762
2011-03-13,190.87,2.0,76.0,56.833,34.0,0.087,1.417,1.417,0.0,,0.125,8.917,3.0,-2.2,-5.5,190.957
2011-03-14,190.565,2.333,82.0,64.826,48.0,2.348,4.833,4.833,0.0,,0.083,11.583,2.2,-1.374,-4.7,192.913
2011-03-15,189.565,2.25,69.0,52.25,28.0,0.174,2.217,2.217,0.0,,0.909,14.417,3.8,-0.075,-4.3,189.739
2011-03-16,191.087,2.542,74.0,57.875,47.0,3.348,7.125,7.125,0.0,,0.417,16.708,2.3,-0.733,-5.4,194.435
2011-03-17,190.043,2.87,89.0,74.958,63.0,5.304,7.375,7.375,0.0,,0.667,20.458,7.1,3.046,-0.7,195.348
2011-03-18,190.13,3.042,96.0,87.042,73.0,3.391,4.833,4.833,0.0,,0.042,8.583,9.4,5.754,3.7,193.522
2011-03-19,190.565,2.125,96.0,60.208,42.0,0.217,1.542,1.542,0.0,,0.0,9.375,4.9,0.75,-2.4,190.783
2011-03-20,189.348,2.167,70.0,48.417,29.0,1.348,2.75,2.75,0.0,,0.125,11.917,5.9,0.592,-3.6,190.696
2011-03-21,190.286,2.0,72.0,46.625,26.0,0.571,1.545,1.545,0.0,,0.091,10.565,6.0,-0.133,-3.5,190.857
2011-03-22,189.13,2.083,70.0,42.292,18.0,1.957,3.913,3.913,0.0,,0.0,11.875,9.7,4.896,0.4,191.087
2011-03-23,189.739,3.125,96.0,82.25,64.0,7.478,10.792,10.792,0.0,,0.0,15.458,4.6,2.829,1.8,197.217
2011-03-24,191.261,2.739,96.0,82.792,56.0,3.348,3.208,3.208,0.0,,0.0,8.708,7.3,3.138,-0.3,194.609
2011-03-25,191.174,2.083,79.0,55.417,24.0,0.783,2.083,2.083,0.0,,0.0,8.125,6.7,1.779,-2.3,191.957
2011-03-26,192.391,2.0,69.0,46.583,33.0,0.522,2.208,2.208,0.0,,0.0,11.208,4.5,0.442,-2.7,192.913
2011-03-27,192.565,2.417,74.0,49.042,29.0,2.348,5.458,5.458,0.0,,0.458,13.208,7.1,2.233,-3.3,194.913
2011-03-28,190.304,2.667,93.0,62.708,38.0,2.609,4.708,4.708,0.0,,0.667,17.208,10.5,3.779,0.0,192.913
2011-03-29,191.304,2.542,67.0,44.958,18.0,3.522,7.217,7.261,0.043,,0.591,14.208,10.8,5.529,-0.7,194.826
2011-03-30,189.217,2.333,53.0,41.417,31.0,4.13,6.667,6.667,0.0,,0.583,15.542,14.1,10.221,5.9,193.348
2011-03-31,187.391,2.0,96.0,76.667,50.0,0.565,2.083,2.083,0.0,,0.0,10.958,12.2,6.208,-0.7,187.957
2011-04-01,,2.583,73.0,49.208,33.0,,7.478,7.87,0.391,,0.583,15.417,10.3,5.533,0.4,
2011-04-02,,2.792,65.0,47.042,35.0,,6.292,6.333,0.042,,0.833,21.5,12.8,7.538,1.0,
2011-04-03,,2.0,69.0,54.0,35.0,,2.625,2.625,0.0,,0.0,12.417,5.3,1.288,-1.3,
2011-04-04,,2.0,67.0,44.292,27.0,,1.875,1.875,0.0,,0.0,10.625,8.2,1.108,-2.6,
2011-04-05,,1.957,41.0,28.917,18.0,,3.667,3.667,0.0,,0.0,13.417,13.9,5.246,-1.7,
2011-04-06,,2.042,69.0,36.167,21.0,,7.792,8.0,0.208,,0.417,15.958,13.5,9.004,4.3,
2011-04-07,,2.417,71.0,52.708,37.0,,9.458,9.583,0.125,,1.042,20.958,12.9,10.017,5.9,
2011-04-08,,1.958,63.0,55.708,46.0,,5.304,5.304,0.0,,0.125,17.792,15.6,11.721,7.9,
2011-04-09,,2.125,98.0,86.458,65.0,,7.0,7.5,0.5,,0.042,16.708,10.8,8.825,6.8,
2011-04-10,,2.458,95.0,81.083,63.0,,4.0,4.0,0.0,,0.083,17.0,10.2,7.138,4.9,
2011-04-11,,2.917,93.0,74.125,59.0,,6.625,6.833,0.208,,0.333,24.208,11.4,7.179,1.7,
2011-04-12,188.778,2.0,59.0,37.292,22.0,1.0,2.478,2.478,0.0,,0.13,18.348,10.4,3.8,-0.8,189.778
2011-04-13,188.304,2.125,46.0,35.667,26.0,2.826,5.833,6.0,0.167,,0.5,19.292,15.4,9.496,1.0,191.13
2011-04-14,188.13,2.5,60.0,36.875,29.0,3.043,5.667,5.667,0.0,,1.125,24.417,17.4,12.154,8.0,191.174
2011-04-15,187.0,2.542,62.0,47.208,34.0,5.435,7.391,7.478,0.087,,1.083,28.417,18.6,13.925,9.3,192.435
2011-04-16,187.783,2.292,66.0,56.792,37.0,4.0,4.667,4.75,0.083,,0.542,22.667,21.9,12.117,3.2,191.783
2011-04-17,188.826,2.0,89.0,55.292,30.0,1.087,2.792,2.792,0.0,,0.333,14.583,13.0,6.892,0.8,189.913
2011-04-18,188.478,2.125,96.0,85.792,74.0,4.957,7.833,8.0,0.167,,0.333,19.75,8.8,6.846,5.0,193.435
2011-04-19,187.261,2.0,97.0,95.792,95.0,1.304,3.167,3.167,0.0,,0.0,6.5,6.0,3.696,1.4,188.565
2011-04-20,189.043,2.083,95.0,76.167,54.0,1.696,3.667,3.875,0.208,,0.0,8.958,11.6,5.3,1.3,190.739
2011-04-21,189.217,2.417,97.0,94.875,92.0,6.826,9.292,9.667,0.375,,0.0,11.542,6.4,4.625,2.4,196.043
2011-04-22,188.682,3.0,98.0,92.792,83.0,9.0,8.227,8.227,0.0,,0.136,23.522,9.8,8.108,5.9,197.682
2011-04-23,183.696,2.083,98.0,92.875,77.0,0.783,1.75,1.75,0.0,,0.0,10.417,13.0,10.242,7.8,184.478
2011-04-24,187.652,2.375,98.0,76.208,56.0,1.652,2.5,2.5,0.0,,0.125,11.625,11.3,7.954,3.9,189.304
2011-04-25,187.682,2.217,95.0,65.0,35.0,0.591,2.682,2.727,0.045,,0.0,11.045,12.4,7.083,3.7,188.273
2011-04-26,188.739,2.652,79.0,52.292,35.0,3.957,7.375,7.458,0.083,,0.727,16.75,12.1,8.367,5.4,192.696
2011-04-27,186.565,2.25,98.0,73.042,40.0,3.304,4.208,4.25,0.042,,0.125,30.875,22.6,14.162,8.8,189.87
2011-04-28,186.739,2.0,99.0,78.083,38.0,1.522,2.167,2.167,0.0,,0.0,9.375,16.1,11.112,4.0,188.261
2011-04-29,188.478,2.083,76.0,60.708,46.0,1.261,2.826,2.826,0.0,,0.083,12.625,13.2,7.329,3.8,189.739
2011-04-30,188.652,3.083,78.0,60.875,50.0,4.043,5.167,5.167,0.0,,0.667,22.208,15.4,11.021,5.5,192.696
2011-05-01,185.696,2.25,88.0,63.667,48.0,3.304,3.375,3.375,0.0,,0.333,22.583,18.7,14.667,11.3,189.0
2011-05-02,188.696,2.208,78.0,46.917,33.0,1.348,2.583,2.583,0.0,,0.0,97.25,18.5,12.608,8.5,190.043
2011-05-03,189.0,2.913,97.0,73.333,51.0,3.696,4.417,4.417,0.0,,0.0,70.125,12.2,9.346,8.0,192.696
2011-05-04,187.087,2.458,98.0,61.0,42.0,2.174,2.833,2.833,0.0,,0.167,30.958,16.9,11.575,6.9,189.261
2011-05-05,188.217,2.083,95.0,81.292,56.0,1.739,3.5,3.5,0.0,,0.0,22.208,8.8,7.508,6.4,189.957
2011-05-06,187.87,2.667,97.0,89.875,77.0,4.087,6.174,6.348,0.174,,0.0,25.125,10.1,8.421,6.4,191.957
2011-05-07,187.13,2.833,98.0,94.833,84.0,5.13,5.042,5.042,0.0,,0.0,20.292,11.4,10.258,9.0,192.261
2011-05-08,186.348,2.542,98.0,62.542,21.0,2.261,2.958,2.958,0.0,,0.167,22.0,21.6,14.6,9.5,188.609
2011-05-09,187.957,3.083,84.0,53.583,34.0,3.043,3.958,3.958,0.0,,0.667,26.167,19.7,14.721,10.4,191.0
2011-05-10,181.913,1.348,98.0,76.708,51.0,2.087,2.25,2.25,0.0,,0.0,12.792,23.4,17.533,11.6,184.0
2011-05-11,188.217,2.417,98.0,97.458,97.0,5.478,7.458,7.458,0.0,,0.0,7.125,12.0,10.142,9.6,193.696
2011-05-12,186.435,2.5,99.0,97.958,97.0,4.348,3.625,3.625,0.0,,0.0,6.167,11.4,10.654,9.6,190.783
2011-05-13,183.381,2.0,99.0,81.083,54.0,2.143,1.909,1.955,0.045,,0.0,31.348,19.3,14.483,10.9,185.524
2011-05-14,186.957,2.125,65.0,43.667,30.0,1.261,1.917,1.917,0.0,,0.0,31.875,19.4,13.9,9.5,188.217
2011-05-15,187.087,2.125,66.0,37.917,28.0,1.348,2.0,2.0,0.0,,0.125,12.708,19.3,14.029,9.8,188.435
2011-05-16,186.522,2.708,74.0,60.208,42.0,5.043,5.458,5.542,0.083,,0.542,25.167,17.5,13.329,10.2,191.565
2011-05-17,187.652,2.826,97.0,76.708,63.0,5.087,4.667,4.667,0.0,,0.636,30.417,14.6,11.367,9.7,192.739
2011-05-18,189.143,2.87,81.0,61.542,49.0,5.0,5.273,5.273,0.0,,0.364,31.348,16.9,13.525,9.9,194.143
