date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,207.292,8.708,12.333,15.875,3.542,,,216.0
2011-01-02,205.5,4.5,8.0,9.917,1.917,,,210.0
2011-01-03,200.0,1.042,4.75,5.458,0.708,,,201.042
2011-01-04,202.958,4.25,8.875,11.0,2.125,,,207.208
2011-01-05,203.25,3.292,10.652,13.435,2.783,,,206.542
2011-01-06,201.238,10.619,18.826,29.565,10.739,,,211.857
2011-01-07,187.111,1.556,7.708,8.708,1.0,,,188.667
2011-01-08,,,7.833,9.375,1.542,,,
2011-01-09,,,19.375,28.083,8.708,,,
2011-01-10,197.375,30.75,25.304,38.609,13.304,,,228.125
2011-01-11,192.0,26.75,14.5,26.042,11.542,,,218.75
2011-01-12,,,12.609,16.348,3.739,,,
2011-01-13,,,19.583,29.583,10.0,,,
2011-01-14,,,9.375,11.542,2.167,,,
2011-01-15,,,9.792,12.708,2.917,,,
2011-01-16,,,19.458,31.542,12.083,,,
2011-01-17,,,25.875,45.042,19.167,,,
2011-01-18,,,28.227,43.182,14.955,,,
2011-01-19,,,23.0,41.522,18.522,,,
2011-01-20,,,21.875,30.583,8.708,,,
2011-01-21,,,16.833,21.417,4.583,,,
2011-01-22,,,13.958,24.583,10.625,,,
2011-01-23,,,18.458,32.958,14.5,,,
2011-01-24,,,15.042,20.458,5.417,,,
2011-01-25,,,20.364,34.045,13.682,,,
2011-01-26,,,13.348,17.913,4.565,,,
2011-01-27,,,20.375,31.292,10.917,,,
2011-01-28,,,9.625,11.708,2.083,,,
2011-01-29,,,6.042,6.292,0.25,,,
2011-01-30,,,14.667,19.458,4.792,,,
2011-01-31,,,15.167,26.458,11.292,,,
2011-02-01,,,17.292,25.833,8.542,,,
2011-02-02,,,10.043,11.739,1.696,,,
2011-02-03,193.25,37.5,22.875,37.25,14.375,,,230.75
2011-02-04,188.609,11.652,15.833,21.875,6.042,,,200.261
2011-02-05,191.348,11.435,12.958,16.208,3.25,,,202.783
2011-02-06,193.381,23.714,28.739,43.261,14.522,,,217.095
2011-02-07,193.609,29.435,25.0,44.333,19.333,,,223.043
2011-02-08,186.652,6.304,5.708,6.333,0.625,,,192.957
2011-02-09,188.087,8.652,14.826,21.87,7.043,,,196.739
2011-02-10,187.435,11.13,18.833,27.083,8.25,,,198.565
2011-02-11,186.087,5.826,9.75,10.917,1.167,,,191.913
2011-02-12,189.0,9.0,7.75,9.5,1.75,,,198.0
2011-02-13,188.5,21.75,17.875,25.792,7.917,,,210.25
2011-02-14,192.739,24.609,26.958,43.792,16.833,,,217.348
2011-02-15,190.636,15.318,13.043,30.652,17.609,,,205.955
2011-02-16,189.739,14.13,16.87,24.522,7.652,,,203.87
2011-02-17,188.087,14.739,15.583,30.125,14.542,,,202.826
2011-02-18,186.087,5.217,7.25,8.542,1.292,,,191.304
2011-02-19,188.696,10.783,12.833,16.083,3.25,,,199.478
2011-02-20,189.217,15.435,22.875,30.333,7.458,,,204.652
2011-02-21,188.391,11.13,18.5,24.833,6.333,,,199.522
2011-02-22,188.043,12.304,21.417,29.833,8.417,,,200.348
2011-02-23,186.609,16.696,20.348,27.435,7.087,,,203.304
2011-02-24,190.182,9.5,11.545,13.318,1.773,,,199.682
2011-02-25,186.957,8.348,12.792,16.708,3.917,,,195.304
2011-02-26,188.0,5.87,6.292,7.667,1.375,,,193.87
2011-02-27,186.174,3.652,5.667,6.25,0.583,,,189.826
2011-02-28,187.957,9.261,15.167,17.583,2.417,,,197.217
2011-03-01,201.348,25.739,27.043,45.0,17.957,,,227.087
2011-03-02,199.652,21.391,22.542,39.667,17.125,,,221.043
2011-03-03,199.125,11.25,13.958,18.917,4.958,,,210.375
2011-03-04,199.542,16.042,9.667,12.458,2.792,,,215.583
2011-03-05,199.125,16.958,18.542,24.375,5.833,,,216.083
2011-03-06,202.25,25.792,21.958,42.5,20.542,,,228.042
2011-03-07,197.833,13.542,16.958,22.875,5.917,,,211.375
2011-03-08,197.75,14.7,23.571,32.095,8.524,,,212.45
2011-03-09,191.435,14.13,19.417,26.083,6.667,,,205.565
2011-03-10,189.217,9.609,12.042,13.875,1.833,,,198.826
2011-03-11,189.0,9.783,10.125,12.542,2.417,,,198.783
2011-03-12,187.957,6.0,9.083,11.333,2.25,,,193.957
2011-03-13,189.435,6.696,10.042,11.208,1.167,,,196.13
2011-03-14,191.304,28.043,21.625,27.25,5.625,,,219.348
2011-03-15,189.609,10.261,11.565,15.826,4.261,,,199.87
2011-03-16,190.739,15.348,22.583,28.042,5.458,,,206.087
2011-03-17,194.696,27.348,28.333,39.417,11.083,,,222.043
2011-03-18,202.522,34.478,24.333,39.542,15.208,,,237.0
2011-03-19,187.864,5.364,6.565,7.478,0.913,,,193.227
2011-03-20,187.913,7.391,10.25,12.5,2.25,,,195.304
2011-03-21,189.739,5.435,6.583,7.583,1.0,,,195.174
2011-03-22,191.87,20.087,29.739,41.478,11.739,,,211.957
2011-03-23,189.261,16.13,21.667,24.5,2.833,,,205.391
2011-03-24,188.304,11.522,14.667,20.083,5.417,,,199.826
2011-03-25,189.957,7.13,7.792,8.958,1.167,,,197.087
2011-03-26,191.13,7.391,10.083,12.0,1.917,,,198.522
2011-03-27,192.13,12.391,19.208,23.667,4.458,,,204.522
2011-03-28,189.087,10.826,13.833,17.125,3.292,,,199.913
2011-03-29,190.522,12.739,18.478,22.739,4.261,,,203.261
2011-03-30,194.091,26.955,32.435,45.174,12.739,,,221.045
2011-03-31,190.174,18.435,16.458,23.417,6.958,,,208.609
2011-04-01,,,20.833,26.042,5.208,,,
2011-04-02,,,15.167,18.542,3.375,,,
2011-04-03,,,8.625,10.042,1.417,,,
2011-04-04,,,6.0,6.625,0.625,,,
2011-04-05,,,23.958,30.458,6.5,,,
2011-04-06,,,22.333,27.0,4.667,,,
2011-04-07,,,31.174,37.087,5.913,,,
2011-04-08,,,29.25,35.958,6.708,,,
2011-04-09,,,20.667,29.583,8.917,,,
2011-04-10,,,12.625,15.5,2.875,,,
2011-04-11,,,15.696,19.261,3.565,,,
2011-04-12,,,10.833,12.583,1.75,,,
2011-04-13,,,25.0,30.083,5.083,,,
2011-04-14,,,24.435,27.826,3.391,,,
2011-04-15,,,26.625,31.5,4.875,,,
2011-04-16,,,11.083,12.833,1.75,,,
2011-04-17,,,6.375,7.333,0.958,,,
2011-04-18,,,15.167,18.25,3.083,,,
2011-04-19,,,15.375,19.375,4.0,,,
2011-04-20,,,13.583,21.542,7.958,,,
2011-04-21,,,16.913,23.391,6.478,,,
2011-04-22,,,21.227,25.182,3.955,,,
2011-04-23,,,14.083,18.125,4.042,,,
2011-04-24,,,7.25,8.458,1.208,,,
2011-04-25,,,13.583,16.0,2.417,,,
2011-04-26,,,16.375,19.458,3.083,,,
2011-04-27,,,14.292,17.75,3.458,,,
2011-04-28,,,6.591,7.818,1.227,,,
2011-04-29,,,8.042,9.542,1.5,,,
2011-04-30,,,14.875,16.833,1.958,,,
2011-05-01,,,13.125,14.792,1.667,,,
2011-05-02,,,6.083,6.333,0.25,,,
2011-05-03,,,11.25,12.792,1.542,,,
2011-05-04,,,9.375,10.958,1.583,,,
2011-05-05,,,10.087,12.043,1.957,,,
2011-05-06,,,13.208,16.875,3.667,,,
2011-05-07,,,15.25,17.958,2.708,,,
2011-05-08,,,8.667,9.792,1.125,,,
2011-05-09,190.6,32.0,18.773,21.591,2.818,,,222.6
2011-05-10,184.217,19.435,16.792,20.667,3.875,,,203.652
2011-05-11,181.957,17.217,20.333,24.875,4.542,,,199.174
2011-05-12,184.696,16.652,17.826,21.696,3.87,,,201.348
2011-05-13,184.391,15.391,15.25,22.708,7.458,,,199.783
2011-05-14,187.478,8.652,9.875,11.917,2.042,,,196.13
2011-05-15,185.696,8.783,8.708,9.75,1.042,,,194.478
2011-05-16,189.522,17.261,19.167,22.167,3.0,,,206.783
2011-05-17,187.522,18.391,20.792,25.0,4.208,,,205.913
2011-05-18,192.739,14.739,17.333,19.75,2.417,,,207.478
2011-05-19,192.826,21.522,23.043,25.435,2.391,,,214.348
2011-05-20,194.136,26.0,25.87,29.13,3.261,,,220.136
2011-05-21,188.05,23.75,20.917,23.875,2.958,,,211.8
2011-05-22,,,10.875,12.625,1.75,,,
2011-05-23,,,17.083,23.625,6.542,,,
