date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,188.087,3.652,10.083,11.667,1.583,,,191.739
2011-01-02,187.217,1.957,9.125,11.667,2.542,,,189.174
2011-01-03,186.652,1.0,8.458,10.875,2.417,,,187.652
2011-01-04,187.619,2.095,10.5,14.182,3.682,,,189.714
2011-01-05,188.739,2.261,13.292,20.417,7.125,,,191.0
2011-01-06,188.261,6.652,25.875,49.708,23.833,,,194.913
2011-01-07,189.087,2.783,24.375,42.042,17.667,,,191.87
2011-01-08,188.217,2.0,11.5,15.458,3.958,,,190.217
2011-01-09,190.174,8.174,18.208,24.917,6.708,,,198.348
2011-01-10,189.261,10.304,26.333,38.958,12.625,,,199.565
2011-01-11,189.565,8.043,26.167,41.542,15.375,,,197.609
2011-01-12,187.957,4.913,27.875,59.333,31.458,,,192.87
2011-01-13,187.545,12.0,25.318,60.364,35.045,,,199.545
2011-01-14,190.913,5.522,23.5,43.833,20.333,,,196.435
2011-01-15,190.652,3.696,13.583,18.292,4.708,,,194.348
2011-01-16,190.391,8.739,29.875,55.458,25.583,,,199.13
2011-01-17,190.391,11.565,29.125,51.042,21.917,,,201.957
2011-01-18,188.087,11.913,28.333,49.417,21.083,,,200.0
2011-01-19,187.913,8.87,25.292,40.708,15.417,,,196.783
2011-01-20,187.087,3.217,11.375,12.25,0.875,,,190.304
2011-01-21,185.957,2.261,12.875,22.0,9.125,,,188.217
2011-01-22,187.565,5.0,12.417,16.792,4.375,,,192.565
2011-01-23,187.913,6.957,19.583,37.0,17.417,,,194.87
2011-01-24,188.174,9.826,24.792,43.167,18.375,,,198.0
2011-01-25,188.087,9.043,22.625,40.333,17.708,,,197.13
2011-01-26,189.6,12.3,24.455,43.591,19.136,,,201.9
2011-01-27,189.913,11.522,25.25,54.833,29.583,,,201.435
2011-01-28,189.087,14.043,24.208,38.875,14.667,,,203.13
2011-01-29,190.13,2.261,12.708,17.125,4.417,,,192.391
2011-01-30,188.913,8.174,24.208,46.167,21.958,,,197.087
2011-01-31,188.826,9.304,20.5,33.125,12.625,,,198.13
2011-02-01,189.478,9.609,20.417,42.167,21.75,,,199.087
2011-02-02,190.217,2.652,23.958,40.417,16.458,,,192.87
2011-02-03,190.409,8.0,24.391,41.348,16.957,,,198.409
2011-02-04,189.609,9.435,24.083,41.667,17.583,,,199.043
2011-02-05,190.913,6.609,16.375,19.958,3.583,,,197.522
2011-02-06,191.739,13.304,25.167,44.583,19.417,,,205.043
2011-02-07,190.913,11.478,23.833,51.042,27.208,,,202.391
2011-02-08,189.478,3.696,29.167,50.0,20.833,,,193.174
2011-02-09,189.043,5.261,27.333,48.083,20.75,,,194.304
2011-02-10,187.348,7.913,24.708,40.792,16.083,,,195.261
2011-02-11,188.565,3.609,18.667,27.5,8.833,,,192.174
2011-02-12,188.391,2.391,10.583,13.0,2.417,,,190.783
2011-02-13,188.957,8.783,27.167,46.75,19.583,,,197.739
2011-02-14,188.591,11.773,22.174,36.696,14.522,,,200.364
2011-02-15,189.348,8.478,24.833,48.208,23.375,,,197.826
2011-02-16,189.609,10.739,36.042,68.625,32.583,,,200.348
2011-02-17,191.391,11.174,27.875,52.417,24.542,,,202.565
2011-02-18,189.913,3.217,24.333,37.083,12.75,,,193.13
2011-02-19,189.739,4.696,12.458,16.458,4.0,,,194.435
2011-02-20,189.261,8.435,25.5,36.958,11.458,,,197.696
2011-02-21,187.217,6.13,24.25,39.708,15.458,,,193.348
2011-02-22,189.826,11.348,32.167,48.042,15.875,,,201.174
2011-02-23,187.391,10.043,19.375,28.792,9.417,,,197.435
2011-02-24,192.714,8.667,37.619,55.143,17.524,,,201.381
2011-02-25,188.565,3.739,16.375,21.625,5.25,,,192.304
2011-02-26,188.826,1.565,10.583,13.458,2.875,,,190.391
2011-02-27,188.913,2.913,24.292,37.708,13.417,,,191.826
2011-02-28,189.739,8.739,31.875,49.667,17.792,,,198.478
2011-03-01,188.682,14.591,24.136,45.773,21.636,,,203.273
2011-03-02,189.043,10.217,19.833,46.125,26.292,,,199.261
2011-03-03,191.0,7.261,17.304,36.348,19.043,,,198.261
2011-03-04,189.565,4.348,10.75,15.125,4.375,,,193.913
2011-03-05,188.565,6.652,13.708,23.333,9.625,,,195.217
2011-03-06,189.435,13.478,21.583,44.458,22.875,,,202.913
2011-03-07,191.696,10.348,21.818,39.955,18.136,,,202.043
2011-03-08,190.304,8.522,19.417,34.0,14.583,,,198.826
