date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,197.739,29.87,21.167,40.0,18.833,23.792,227.609
2011-01-02,195.478,12.261,14.5,17.625,3.125,15.167,207.739
2011-01-03,191.0,8.174,10.217,10.957,0.739,4.5,199.174
2011-01-04,194.762,14.667,18.364,23.136,4.773,8.818,209.429
2011-01-05,191.696,7.391,13.708,14.917,1.208,6.208,199.087
2011-01-06,197.261,51.87,41.417,104.083,62.667,17.833,249.13
2011-01-07,191.391,6.217,14.25,16.708,2.458,4.042,197.609
2011-01-08,191.696,8.87,11.917,12.792,0.875,5.167,200.565
2011-01-09,197.609,35.043,33.833,60.083,26.25,22.708,232.652
2011-01-10,195.478,35.174,44.522,110.478,65.957,23.042,230.652
2011-01-11,193.957,19.913,27.125,44.375,17.25,20.292,213.87
2011-01-12,191.87,26.13,22.708,56.375,33.667,10.042,218.0
2011-01-13,200.045,47.227,43.455,101.273,57.818,20.826,247.273
2011-01-14,196.13,23.739,23.542,44.875,21.333,11.375,219.87
2011-01-15,200.87,28.13,31.0,51.958,20.958,17.167,229.0
2011-01-16,194.261,20.609,39.333,84.5,45.167,20.958,214.87
2011-01-17,193.565,32.087,42.304,96.913,54.609,17.208,225.652
2011-01-18,198.913,55.696,49.625,124.5,74.875,31.75,254.609
2011-01-19,195.174,30.522,35.542,70.875,35.333,26.125,225.696
2011-01-20,190.217,10.609,23.625,28.417,4.792,17.25,200.826
2011-01-21,189.522,9.0,19.5,21.917,2.417,10.25,198.522
2011-01-22,193.348,23.261,19.542,37.208,17.667,8.917,216.609
2011-01-23,205.348,56.217,38.333,161.417,123.083,20.708,261.565
2011-01-24,195.333,35.143,33.571,86.667,53.095,14.043,230.476
2011-01-25,196.826,35.13,36.875,80.333,43.458,20.667,231.957
2011-01-26,194.957,25.0,31.292,68.25,36.958,14.958,219.957
2011-01-27,198.478,40.435,37.625,91.625,54.0,17.958,238.913
2011-01-28,196.261,23.348,26.125,53.833,27.708,16.25,219.609
2011-01-29,191.696,5.13,12.708,14.833,2.125,9.042,196.826
2011-01-30,196.478,40.304,37.375,101.708,64.333,12.042,236.783
2011-01-31,196.304,25.783,35.4,63.05,27.65,15.458,222.087
2011-02-01,196.522,31.696,25.417,62.208,36.792,16.625,228.217
2011-02-02,192.182,5.545,10.739,11.435,0.696,8.217,197.727
2011-02-03,199.652,53.304,43.458,129.417,85.958,18.792,252.957
2011-02-04,198.957,37.565,41.625,83.5,41.875,20.958,236.522
2011-02-05,193.957,18.304,26.375,34.125,7.75,18.417,212.261
2011-02-06,197.913,27.609,38.292,54.833,16.542,45.458,225.522
2011-02-07,196.87,35.348,37.391,87.826,50.435,41.5,232.217
2011-02-08,192.478,10.696,20.167,25.958,5.792,6.458,203.174
2011-02-09,191.696,14.739,26.917,38.042,11.125,8.292,206.435
2011-02-10,197.522,41.391,45.708,113.667,67.958,20.042,238.913
2011-02-11,192.0,15.261,22.417,33.75,11.333,14.042,207.261
2011-02-12,191.304,7.957,12.542,13.0,0.458,9.583,199.261
2011-02-13,192.636,28.545,46.783,101.261,54.478,24.826,221.182
2011-02-14,194.0,29.391,34.13,45.652,11.522,40.375,223.391
2011-02-15,195.174,28.478,30.083,59.417,29.333,34.75,223.652
2011-02-16,191.826,15.565,29.25,45.708,16.458,19.375,207.391
2011-02-17,192.043,20.304,32.875,51.208,18.333,23.667,212.348
2011-02-18,191.261,5.739,13.75,15.292,1.542,10.125,197.0
2011-02-19,196.826,28.739,31.583,58.167,26.583,16.208,225.565
2011-02-20,197.783,32.261,45.667,85.75,40.083,20.708,230.043
2011-02-21,197.273,33.409,45.636,75.045,29.409,23.522,230.682
2011-02-22,192.174,19.565,40.958,67.208,26.25,24.292,211.739
2011-02-23,193.522,28.609,31.292,47.583,16.292,32.542,222.13
2011-02-24,194.565,13.957,26.542,32.958,6.417,26.292,208.522
2011-02-25,192.391,13.739,27.792,38.417,10.625,17.792,206.13
2011-02-26,191.522,9.13,16.042,20.875,4.833,9.167,200.652
2011-02-27,191.043,4.348,10.417,10.917,0.5,9.542,195.391
2011-02-28,191.652,14.826,40.652,74.391,33.739,12.125,206.478
2011-03-01,193.435,33.217,36.458,67.333,30.875,24.708,226.652
2011-03-02,197.857,37.143,36.391,81.478,45.087,28.217,235.0
2011-03-03,190.739,10.913,30.625,44.917,14.292,14.25,201.652
2011-03-04,190.739,6.565,17.458,21.292,3.833,16.833,197.304
2011-03-05,193.087,20.478,27.375,40.125,12.75,18.042,213.565
2011-03-06,195.13,39.609,41.174,99.652,58.478,35.792,234.739
2011-03-07,192.522,19.348,31.792,54.333,22.542,41.667,211.87
2011-03-08,191.043,13.652,38.833,62.917,24.083,20.958,204.696
2011-03-09,193.087,15.565,33.375,47.833,14.458,27.5,208.652
2011-03-10,190.826,8.652,23.125,27.5,4.375,8.0,199.478
2011-03-11,192.261,15.391,24.5,32.208,7.708,16.917,207.652
2011-03-12,190.913,6.826,16.75,22.375,5.625,8.0,197.739
2011-03-13,190.478,6.043,14.739,15.826,1.087,6.667,196.522
2011-03-14,193.217,19.826,40.875,62.75,21.875,16.667,213.043
2011-03-15,193.864,20.318,23.87,36.391,12.522,21.0,214.182
2011-03-16,194.13,18.957,44.5,64.292,19.792,20.833,213.087
2011-03-17,196.522,28.696,40.0,58.625,18.625,37.958,225.217
2011-03-18,199.609,35.957,32.417,56.542,24.125,37.25,235.565
2011-03-19,192.783,9.348,15.5,17.875,2.375,11.375,202.13
2011-03-20,191.87,13.87,28.217,35.522,7.304,16.5,205.739
2011-03-21,191.0,4.696,10.167,10.333,0.167,10.25,195.696
2011-03-22,201.087,56.826,57.292,115.667,58.375,33.708,257.913
2011-03-23,195.478,35.043,49.583,85.917,36.333,40.958,230.522
2011-03-24,194.304,25.261,39.792,65.25,25.458,15.917,219.565
2011-03-25,196.87,21.696,19.792,34.083,14.292,9.083,218.565
2011-03-26,195.261,20.391,29.667,46.125,16.458,10.75,215.652
2011-03-27,196.143,20.619,35.571,45.905,10.333,17.773,216.762
2011-03-28,196.217,24.826,32.083,44.583,12.5,26.458,221.043
2011-03-29,192.522,12.739,34.542,49.375,14.833,18.875,205.261
2011-03-30,194.696,32.435,35.167,71.333,36.167,25.292,227.13
2011-03-31,186.565,4.304,10.958,11.708,0.75,12.792,190.87
2011-04-01,,,38.958,56.417,17.458,22.042,
2011-04-02,,,43.25,62.667,19.417,33.708,
2011-04-03,,,19.5,24.75,5.25,14.75,
2011-04-04,,,26.333,31.958,5.625,14.708,
2011-04-05,,,46.174,71.783,25.609,17.417,
2011-04-06,,,53.208,71.917,18.708,27.458,
2011-04-07,,,32.333,39.208,6.875,25.542,
2011-04-08,,,14.458,16.042,1.583,16.292,
2011-04-09,,,20.375,24.833,4.458,20.0,
2011-04-10,,,18.667,21.375,2.708,21.625,
2011-04-11,,,38.458,53.625,15.167,30.667,
2011-04-12,,,14.609,16.609,2.0,17.417,
2011-04-13,202.0,50.375,48.818,66.864,18.045,29.043,252.375
2011-04-14,196.261,34.696,56.833,72.292,15.458,40.333,230.957
2011-04-15,189.348,22.913,29.5,33.667,4.167,36.167,212.261
2011-04-16,186.0,9.217,14.292,15.625,1.333,26.833,195.217
2011-04-17,188.87,9.391,14.958,15.833,0.875,17.917,198.261
2011-04-18,188.217,14.652,33.458,47.958,14.5,18.167,202.87
2011-04-19,189.261,11.652,20.304,23.13,2.826,16.917,200.913
2011-04-20,189.409,17.273,31.091,63.636,32.545,14.739,206.682
2011-04-21,188.87,15.261,36.083,61.333,25.25,17.917,204.13
2011-04-22,189.391,20.565,35.333,45.625,10.292,32.417,209.957
2011-04-23,185.609,10.783,25.708,33.292,7.583,22.042,196.391
2011-04-24,188.391,8.826,11.958,12.792,0.833,13.083,197.217
2011-04-25,189.652,18.957,36.333,52.083,15.75,19.417,208.609
2011-04-26,190.565,24.087,37.913,56.217,18.304,22.542,214.652
2011-04-27,187.136,14.0,23.304,30.13,6.826,40.348,201.136
2011-04-28,186.13,10.304,19.0,22.833,3.833,18.5,196.435
2011-04-29,189.261,12.304,26.375,30.75,4.375,14.625,201.565
2011-04-30,189.696,15.652,24.792,29.375,4.583,31.583,205.348
2011-05-01,187.304,13.696,14.333,15.667,1.333,23.958,201.0
2011-05-02,191.609,16.435,19.833,29.5,9.667,89.167,208.043
2011-05-03,190.957,12.609,21.13,23.522,2.391,56.208,203.565
2011-05-04,187.435,14.043,16.625,18.708,2.083,38.5,201.478
2011-05-05,189.304,8.043,15.083,17.167,2.083,28.167,197.348
2011-05-06,186.913,14.783,34.292,52.25,17.958,22.667,201.696
2011-05-07,190.696,23.348,32.0,56.292,24.292,35.083,214.043
2011-05-08,192.087,21.522,19.583,22.625,3.042,39.458,213.609
2011-05-09,191.739,19.957,36.333,44.667,8.333,28.083,211.696
2011-05-10,191.522,35.783,41.826,62.391,20.565,40.75,227.304
2011-05-11,189.478,20.478,43.125,66.375,23.25,22.833,209.957
2011-05-12,188.261,19.261,31.458,44.833,13.375,24.75,207.522
2011-05-13,190.364,28.318,37.783,79.435,41.652,31.217,218.682
2011-05-14,191.826,25.739,39.0,57.625,18.625,50.625,217.565
2011-05-15,189.0,14.609,12.917,14.333,1.417,20.0,203.609
2011-05-16,188.391,16.435,26.542,32.667,6.125,31.958,204.826
2011-05-17,193.261,23.304,30.304,34.957,4.652,45.667,216.565
2011-05-18,193.955,28.545,43.739,55.609,11.87,54.091,222.5
2011-05-19,196.043,33.696,44.625,53.0,8.375,49.958,229.739
2011-05-20,194.913,38.826,52.625,71.25,18.625,44.25,233.739
2011-05-21,188.261,24.783,30.292,35.542,5.25,41.458,213.043
2011-05-22,184.478,12.13,10.75,12.5,1.75,18.833,196.609
2011-05-23,187.348,12.696,34.875,56.542,21.667,17.542,200.043
2011-05-24,187.739,17.783,35.87,48.087,12.217,15.417,205.522
2011-05-25,194.609,33.565,46.5,76.75,30.25,26.458,228.174
2011-05-26,189.783,21.609,41.792,64.708,22.917,24.542,211.391
2011-05-27,191.19,22.714,45.182,79.227,34.045,26.727,213.905
2011-05-28,190.913,18.261,25.417,29.417,4.0,23.292,209.174
2011-05-29,187.652,12.87,15.25,18.5,3.25,8.5,200.522
2011-05-30,184.261,5.87,15.625,18.75,3.125,4.208,190.13
2011-05-31,186.087,9.565,23.435,34.609,11.174,16.167,195.652
2011-06-01,186.826,13.652,34.375,59.25,24.875,35.25,200.478
2011-06-02,192.87,34.13,36.667,76.25,39.583,49.167,227.0
2011-06-03,192.13,30.043,37.667,51.542,13.875,35.208,222.174
2011-06-04,190.0,29.87,40.042,52.542,12.5,42.792,219.87
2011-06-05,191.87,23.174,21.958,24.167,2.208,56.125,215.043
2011-06-06,190.043,16.348,31.417,36.0,4.583,38.75,206.391
2011-06-07,198.476,27.714,42.095,52.81,10.714,48.652,226.19
2011-06-08,186.826,19.087,40.375,51.75,11.375,18.5,205.913
2011-06-09,188.913,23.826,42.125,62.125,20.0,25.958,212.739
2011-06-10,186.13,25.087,32.708,47.792,15.083,28.542,211.217
2011-06-11,191.174,20.565,31.042,38.917,7.875,36.458,211.739
2011-06-12,199.261,26.087,27.708,30.417,2.708,45.292,225.348
2011-06-13,199.652,25.826,43.667,59.167,15.5,34.125,225.478
2011-06-14,193.455,23.773,46.955,72.455,25.5,27.652,217.227
2011-06-15,190.348,19.739,37.542,54.542,17.0,15.042,210.087
2011-06-16,194.957,26.435,40.167,70.792,30.625,23.167,221.391
2011-06-17,186.696,14.913,35.125,49.625,14.5,15.958,201.609
2011-06-18,191.739,26.391,43.542,72.208,28.667,26.583,218.13
2011-06-19,194.565,18.478,21.125,23.958,2.833,31.833,213.043
2011-06-20,183.913,18.217,26.708,34.25,7.542,17.125,202.13
2011-06-21,182.522,23.174,24.087,40.522,16.435,13.208,205.696
2011-06-22,197.087,41.565,52.125,74.583,22.458,35.125,238.652
2011-06-23,183.478,29.304,23.625,35.333,11.708,33.833,212.783
2011-06-24,176.882,15.294,11.957,15.391,3.435,21.478,192.176
2011-06-25,210.391,16.957,23.583,37.417,13.833,21.75,227.348
2011-06-26,212.87,12.957,17.708,24.458,6.75,26.958,225.826
2011-06-27,213.739,21.087,29.417,65.292,35.875,35.917,234.826
2011-06-28,215.043,38.957,46.087,78.565,32.478,49.292,254.0
2011-06-29,212.391,26.913,43.292,62.25,18.958,32.75,239.304
2011-06-30,211.174,29.609,35.083,46.458,11.375,33.208,240.783
2011-07-01,207.174,32.087,38.333,51.875,13.542,34.625,239.261
2011-07-02,205.13,15.0,27.875,41.167,13.292,51.625,220.13
2011-07-03,206.043,17.739,20.583,25.208,4.625,27.458,223.783
2011-07-04,198.174,12.043,11.5,13.333,1.833,41.167,210.217
2011-07-05,205.739,20.913,32.478,37.913,5.435,22.875,226.652
2011-07-06,216.478,20.783,39.75,50.417,10.667,30.292,237.261
2011-07-07,202.478,13.0,16.417,19.958,3.542,15.875,215.478
2011-07-08,208.143,32.571,30.783,74.739,43.957,28.739,240.714
2011-07-09,209.739,36.391,36.167,79.625,43.458,32.75,246.13
2011-07-10,202.783,19.87,18.083,23.625,5.542,17.0,222.652
2011-07-11,205.652,23.652,31.292,55.792,24.5,19.958,229.304
2011-07-12,201.864,18.227,22.682,41.818,19.136,17.522,220.091
2011-07-13,202.217,20.261,24.167,39.667,15.5,17.542,222.478
2011-07-14,204.0,26.783,27.583,49.75,22.167,19.708,230.783
2011-07-15,207.522,30.826,42.042,64.083,22.042,23.958,238.348
2011-07-16,201.435,18.087,24.208,33.625,9.417,24.208,219.522
2011-07-17,199.696,14.304,10.417,12.667,2.25,19.958,214.0
2011-07-18,198.174,11.652,7.167,10.875,3.708,19.708,209.826
2011-07-19,199.391,15.565,14.174,48.304,34.13,29.375,214.957
2011-07-20,201.217,13.261,18.083,36.125,18.042,27.667,214.478
2011-07-21,208.043,8.261,18.125,29.833,11.708,11.167,216.304
2011-07-22,209.5,10.455,24.913,43.739,18.826,12.652,219.955
2011-07-23,207.478,12.0,22.125,34.792,12.667,13.083,219.478
2011-07-24,206.478,15.478,18.417,22.917,4.5,20.208,221.957
2011-07-25,204.957,16.826,28.833,39.75,10.917,23.458,221.783
