date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,76.0,58.042,40.0,15.833,20.917,5.083,,0.792,14.667,8.0,3.2,0.0
2011-01-02,82.0,60.958,35.0,14.042,19.333,5.292,,0.542,9.583,10.6,3.571,-1.6
2011-01-03,58.0,42.583,22.0,7.652,8.261,0.609,,0.348,1.625,9.9,4.808,0.6
2011-01-04,74.0,53.208,35.0,10.708,12.625,1.917,,0.667,4.125,8.4,3.317,-1.6
2011-01-05,59.0,39.917,22.0,12.958,16.667,3.708,,0.667,2.083,8.4,3.846,-0.3
2011-01-06,64.0,45.458,22.0,23.5,34.833,11.333,,1.25,7.917,9.8,4.283,-1.5
2011-01-07,65.0,44.292,22.0,9.583,10.542,0.958,,0.833,1.708,8.6,4.242,1.0
2011-01-08,58.0,41.917,26.0,6.958,7.333,0.375,,0.375,1.042,8.5,4.033,-0.8
2011-01-09,72.0,55.208,35.0,22.792,39.458,16.667,,1.125,19.0,8.8,3.371,-1.1
2011-01-10,79.0,56.875,37.0,30.478,58.261,27.783,,1.174,18.167,9.4,4.175,-1.4
2011-01-11,79.0,54.792,30.0,17.917,37.958,20.042,,1.125,14.125,9.7,3.433,0.0
2011-01-12,56.0,41.708,25.0,21.458,40.792,19.333,,0.708,6.042,6.8,1.825,-1.9
2011-01-13,75.0,48.083,26.0,29.292,67.708,38.417,,1.25,13.958,11.1,3.512,-4.3
2011-01-14,63.0,45.583,27.0,14.625,22.167,7.542,,1.042,7.917,7.7,3.433,-1.0
2011-01-15,66.0,50.958,39.0,17.125,22.75,5.625,,1.208,13.208,6.6,3.038,-0.5
2011-01-16,57.0,46.417,40.0,19.542,30.083,10.542,,0.958,18.333,4.7,3.504,2.2
2011-01-17,64.0,50.625,32.0,28.739,52.609,23.87,,1.261,21.5,7.5,3.396,0.0
