date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,190.958,6.917,16.792,14.958,21.708,6.75,,4.833,,207.75
2011-01-02,188.292,4.333,10.917,7.458,8.458,1.0,,4.583,,199.208
2011-01-03,188.958,4.708,12.042,9.875,11.75,1.875,,5.783,,201.0
2011-01-04,192.261,5.125,8.739,9.958,11.833,1.875,,6.75,,201.0
2011-01-05,191.875,4.652,11.25,13.875,17.083,3.208,,3.875,,203.125
2011-01-06,193.542,5.792,18.542,23.208,38.875,15.667,,3.667,,212.083
2011-01-07,192.75,4.542,16.0,16.542,23.958,7.417,,3.0,,208.75
2011-01-08,193.792,5.583,17.208,18.333,27.75,9.417,,4.083,,211.0
2011-01-09,195.125,6.042,16.417,18.083,25.708,7.625,,5.792,,211.542
2011-01-10,195.542,7.25,17.042,21.208,34.958,13.75,,6.833,,212.583
2011-01-11,190.833,4.458,9.25,10.875,12.917,2.042,,5.565,,200.083
2011-01-12,191.609,5.667,16.217,22.792,36.5,13.708,,4.417,,207.826
2011-01-13,191.333,5.87,16.292,16.958,29.0,12.042,,5.208,,207.625
2011-01-14,191.083,5.333,10.958,14.5,17.625,3.125,,6.125,,202.042
2011-01-15,189.542,4.583,12.208,13.375,15.792,2.417,,3.583,,201.75
2011-01-16,188.0,4.125,13.0,13.708,15.375,1.667,,2.917,,201.0
2011-01-17,188.833,6.167,20.625,21.083,36.375,15.292,,2.417,,209.458
2011-01-18,190.083,5.75,19.208,26.478,49.522,23.043,,3.542,,209.292
2011-01-19,187.625,4.792,17.958,20.875,33.625,12.75,,2.833,,205.583
2011-01-20,186.957,3.917,11.565,14.292,17.875,3.583,,2.292,,198.522
2011-01-21,187.583,4.696,14.833,17.333,24.458,7.125,,2.208,,202.417
2011-01-22,188.417,4.375,11.292,13.167,18.333,5.167,,3.542,,199.708
2011-01-23,189.792,3.625,7.917,7.333,9.292,1.958,,3.0,,197.708
2011-01-24,189.833,3.125,7.125,7.708,9.833,2.125,,2.958,,196.958
2011-01-25,191.917,4.625,9.208,12.083,16.0,3.917,,3.875,,201.125
2011-01-26,191.75,3.833,8.083,11.417,14.542,3.125,,3.167,,199.833
2011-01-27,192.083,5.625,11.667,17.208,22.042,4.833,,4.875,,203.75
2011-01-28,189.826,4.917,12.739,13.25,15.75,2.5,,4.833,,202.565
2011-01-29,189.375,4.652,13.667,16.375,22.125,5.75,,3.875,,203.042
2011-01-30,188.333,4.5,15.042,15.333,22.583,7.25,,3.083,,203.375
2011-01-31,189.087,5.208,16.087,21.87,33.087,11.217,,4.087,,205.174
2011-02-01,189.667,4.542,12.625,14.792,25.958,11.167,,4.167,,202.292
2011-02-02,189.75,3.208,8.833,8.542,10.292,1.75,,2.875,,198.583
2011-02-03,191.125,4.0,10.25,11.875,15.458,3.583,,3.583,,201.375
2011-02-04,191.792,4.667,12.167,14.125,16.833,2.708,,6.167,,203.958
2011-02-05,192.391,6.833,13.435,19.125,26.167,7.042,,6.208,,205.826
2011-02-06,189.833,6.565,13.417,18.75,21.5,2.75,,6.333,,203.25
2011-02-07,188.417,5.375,12.292,13.417,16.667,3.25,,3.667,,200.708
2011-02-08,187.125,2.625,7.292,6.696,8.87,2.174,,3.042,,194.417
2011-02-09,188.458,3.292,8.208,10.625,13.125,2.5,,3.167,,196.667
2011-02-10,189.25,3.792,10.625,15.625,23.417,7.792,,3.458,,199.875
2011-02-11,189.292,3.958,14.125,13.417,17.417,4.0,,3.25,,203.417
2011-02-12,190.708,4.5,11.833,16.583,19.75,3.167,,3.667,,202.542
