date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,THC_mean
2011-01-31,190.042,4.917,18.0,23.375,40.375,17.0,208.042
2011-02-01,190.208,4.0,12.875,14.5,26.625,12.125,203.083
2011-02-02,189.0,2.75,6.917,9.5,12.208,2.708,195.917
2011-02-03,190.833,3.833,10.333,14.625,19.542,4.917,201.167
2011-02-04,191.833,4.333,11.0,16.083,21.667,5.583,202.833
2011-02-05,193.458,8.125,20.5,25.667,46.333,20.667,213.958
2011-02-06,190.739,8.292,22.609,25.417,50.333,24.917,213.348
2011-02-07,189.773,4.958,13.773,13.217,19.13,5.913,203.545
2011-02-08,189.125,2.375,6.833,6.208,9.042,2.833,195.958
2011-02-09,191.708,3.174,9.708,12.375,17.208,4.833,201.417
2011-02-10,191.167,4.5,17.458,18.583,34.042,15.458,208.625
2011-02-11,191.458,3.875,12.583,17.292,26.833,9.542,204.042
2011-02-12,191.5,4.458,12.958,17.292,25.75,8.458,204.458
2011-02-13,189.0,6.833,18.435,22.667,46.042,23.375,207.435
2011-02-14,191.708,8.208,30.875,26.5,67.833,41.333,222.583
2011-02-15,188.333,6.875,18.542,21.0,40.87,19.87,206.875
2011-02-16,187.833,4.875,14.083,22.833,38.375,15.542,201.917
2011-02-17,188.458,3.217,11.083,17.917,25.0,7.083,199.542
2011-02-18,190.417,4.125,11.083,16.25,23.958,7.708,201.5
2011-02-19,190.375,4.042,12.333,15.375,21.25,5.875,202.708
2011-02-20,190.75,5.625,18.625,26.375,43.625,17.25,209.375
2011-02-21,191.783,9.125,32.304,33.417,75.0,41.583,224.087
2011-02-22,188.708,6.917,18.167,29.667,47.5,17.833,206.875
2011-02-23,188.833,6.375,19.5,19.304,33.478,14.174,208.333
2011-02-24,189.542,6.5,16.375,25.208,39.667,14.458,205.917
2011-02-25,189.333,6.043,16.792,21.042,32.833,11.792,206.125
2011-02-26,187.5,5.125,10.417,15.792,27.417,11.625,197.917
2011-02-27,189.792,5.667,14.458,19.458,36.417,16.958,204.25
2011-02-28,189.435,5.333,15.087,21.875,37.292,15.417,204.522
2011-03-01,187.435,6.5,20.739,24.708,47.75,23.042,208.174
2011-03-02,187.417,6.5,20.292,21.957,40.087,18.13,207.708
2011-03-03,187.333,6.083,13.25,20.792,35.25,14.458,200.583
2011-03-04,189.167,6.478,16.25,19.917,37.083,17.167,205.417
2011-03-05,188.25,7.625,19.583,23.333,50.25,26.917,207.833
2011-03-06,191.417,6.727,13.75,18.455,40.409,21.955,205.167
2011-03-07,195.833,7.958,19.708,26.208,43.0,16.792,215.542
2011-03-08,196.958,9.083,22.667,28.333,46.417,18.083,219.625
2011-03-09,194.167,7.625,17.708,26.292,40.5,14.208,211.875
2011-03-10,194.167,6.25,17.167,19.783,39.391,19.609,211.333
2011-03-11,190.652,3.792,7.957,10.458,16.042,5.583,198.609
2011-03-12,191.083,3.522,7.5,12.875,17.917,5.042,198.583
2011-03-13,191.292,4.083,12.542,21.125,28.833,7.708,203.833
2011-03-14,190.708,5.0,17.042,27.375,41.875,14.5,207.75
2011-03-15,191.25,5.708,16.333,23.0,34.083,11.083,207.583
2011-03-16,190.958,5.5,16.125,26.083,41.458,15.375,207.083
2011-03-17,189.458,6.333,21.833,27.333,40.083,12.75,211.292
2011-03-18,193.261,6.292,18.739,18.652,26.435,7.783,212.0
2011-03-19,189.417,3.708,8.917,11.167,18.667,7.5,198.333
2011-03-20,190.667,3.783,11.25,16.667,26.0,9.333,201.917
2011-03-21,191.125,4.167,13.417,19.542,29.083,9.542,204.542
2011-03-22,191.708,7.083,22.75,31.458,53.708,22.25,214.458
2011-03-23,187.833,6.917,18.917,23.833,35.333,11.5,206.75
2011-03-24,190.208,4.625,10.167,10.458,13.667,3.208,200.375
2011-03-25,192.042,2.792,6.542,5.958,8.667,2.708,198.583
2011-03-26,192.391,3.667,8.826,11.391,16.087,4.696,201.217
2011-03-27,193.833,5.0,16.583,26.083,35.167,9.083,210.417
2011-03-28,192.125,5.13,15.75,24.708,37.25,12.542,207.875
2011-03-29,192.0,7.5,21.583,30.25,43.583,13.333,213.583
2011-03-30,189.583,5.333,18.792,29.167,43.875,14.708,208.375
2011-03-31,188.208,4.833,12.875,19.875,27.917,8.042,201.083
2011-04-01,189.667,6.708,23.25,37.783,48.174,10.391,212.917
2011-04-02,187.958,5.5,17.292,26.167,36.583,10.417,205.25
2011-04-03,186.833,4.13,9.0,15.792,24.167,8.375,195.833
2011-04-04,188.087,4.292,10.0,16.542,25.333,8.792,198.087
2011-04-05,189.208,5.292,17.5,25.75,36.167,10.417,206.708
2011-04-06,189.75,6.167,22.667,31.625,45.5,13.875,212.417
2011-04-07,187.25,4.458,19.542,25.708,38.208,12.5,206.792
2011-04-08,187.0,6.917,31.333,28.708,53.458,24.75,218.333
2011-04-09,186.25,5.208,16.0,17.478,25.957,8.478,202.25
2011-04-10,188.125,4.75,13.167,19.542,24.417,4.875,201.292
2011-04-11,188.083,4.087,13.75,18.667,24.792,6.125,201.833
2011-04-12,188.048,3.417,13.381,20.958,27.083,6.125,201.429
2011-04-13,187.833,4.167,19.167,24.042,34.833,10.792,207.0
2011-04-14,188.625,5.667,23.0,29.875,35.208,5.333,211.625
2011-04-15,189.417,8.042,30.625,41.083,69.417,28.333,220.042
2011-04-16,187.417,4.667,18.958,19.458,41.125,21.667,206.375
2011-04-17,186.417,3.333,12.917,18.435,26.739,8.304,199.333
2011-04-18,188.0,5.5,20.708,26.042,40.583,14.542,208.708
2011-04-19,186.0,2.522,10.333,10.667,14.5,3.833,196.333
2011-04-20,187.174,2.625,9.87,14.208,19.417,5.208,197.043
2011-04-21,189.292,5.917,21.708,28.167,42.833,14.667,211.0
2011-04-22,189.208,6.0,22.875,27.0,44.708,17.708,212.083
2011-04-23,186.083,3.875,16.083,17.458,28.042,10.583,202.167
2011-04-24,187.667,3.375,10.167,11.708,15.083,3.375,197.833
2011-04-25,188.083,3.875,13.667,18.043,22.957,4.913,201.75
2011-04-26,188.13,5.458,25.217,30.208,48.0,17.792,213.348
2011-04-27,186.667,4.652,22.375,21.542,38.958,17.417,209.042
2011-04-28,185.917,3.5,12.917,15.208,20.625,5.417,198.833
2011-04-29,188.083,4.333,14.917,17.5,23.292,5.792,203.0
2011-04-30,188.75,5.75,21.583,22.708,32.708,10.0,210.333
2011-05-01,184.125,3.167,13.625,10.917,17.0,6.083,197.75
2011-05-02,188.25,4.583,15.333,16.208,21.25,5.042,203.583
2011-05-03,189.083,5.125,18.083,20.522,30.304,9.783,207.167
2011-05-04,189.478,5.583,16.0,17.583,23.417,5.833,205.478
2011-05-05,187.708,4.174,11.917,15.292,19.792,4.5,199.625
2011-05-06,187.458,5.042,15.708,16.875,22.5,5.625,203.167
2011-05-07,183.667,4.292,13.083,13.667,19.292,5.625,196.75
2011-05-08,183.667,3.625,13.833,10.583,17.042,6.458,197.5
2011-05-09,188.583,5.792,21.458,23.042,29.5,6.458,210.042
2011-05-10,182.625,3.792,22.958,13.375,37.917,24.542,205.583
2011-05-11,177.0,3.875,22.5,6.478,29.13,22.652,199.5
2011-05-12,179.348,3.667,21.739,8.75,29.625,20.875,201.087
2011-05-13,186.042,2.522,13.625,10.292,13.417,3.125,199.667
2011-05-14,188.833,3.167,12.583,13.667,17.125,3.458,201.417
2011-05-15,189.583,4.417,14.75,17.5,22.0,4.5,204.333
2011-05-16,190.167,4.625,18.917,23.708,29.792,6.083,209.083
2011-05-17,188.708,4.292,19.417,20.0,25.333,5.333,208.125
2011-05-18,189.708,5.333,21.042,23.042,30.333,7.292,210.75
2011-05-19,189.708,6.083,24.833,27.913,35.913,8.0,214.542
2011-05-20,185.261,4.333,20.304,20.583,27.792,7.208,205.565
2011-05-21,183.125,4.696,20.208,18.75,29.708,10.958,203.333
2011-05-22,183.875,3.5,17.625,11.208,22.542,11.333,201.5
2011-05-23,184.417,3.792,14.083,14.833,27.542,12.708,198.5
2011-05-24,185.136,3.167,14.636,14.625,23.083,8.458,199.773
2011-05-25,185.5,3.708,16.25,18.208,25.958,7.75,201.75
2011-05-26,185.75,4.042,18.25,20.542,28.75,8.208,204.0
2011-05-27,185.375,4.542,16.667,20.261,31.87,11.609,202.042
2011-05-28,186.917,5.917,23.667,15.458,39.458,24.0,210.583
2011-05-29,182.917,3.261,13.875,9.292,20.75,11.458,196.792
2011-05-30,183.375,1.833,7.792,5.875,9.167,3.292,191.167
2011-05-31,184.208,3.5,14.083,12.375,19.458,7.083,198.292
2011-06-01,184.087,3.958,16.957,15.042,26.0,10.958,201.043
2011-06-02,185.583,5.25,21.375,15.375,28.417,13.042,206.958
2011-06-03,187.125,5.333,22.042,17.458,33.083,15.625,209.167
2011-06-04,187.375,4.542,20.5,18.217,31.652,13.435,207.875
2011-06-05,187.208,4.958,19.583,16.917,25.5,8.583,206.792
2011-06-06,185.625,5.087,18.083,17.417,26.458,9.042,203.708
2011-06-07,185.542,4.875,21.917,21.042,31.5,10.458,207.458
2011-06-08,183.417,4.083,17.375,17.708,25.708,8.0,200.792
2011-06-09,188.13,5.5,22.87,18.167,30.083,11.917,211.0
2011-06-10,187.5,5.417,27.625,17.833,41.333,23.5,215.125
2011-06-11,185.417,5.542,22.583,10.417,26.792,16.375,208.0
2011-06-12,188.75,5.125,21.875,12.87,28.652,15.783,210.625
2011-06-13,184.542,3.208,14.542,10.0,16.417,6.417,199.083
2011-06-14,188.292,5.348,17.458,16.042,22.708,6.667,205.75
2011-06-15,188.667,6.0,24.0,19.958,36.208,16.25,212.667
2011-06-16,186.625,5.429,19.5,20.458,32.208,11.75,206.125
2011-06-17,185.087,4.792,19.348,15.565,27.087,11.522,204.435
2011-06-18,187.917,5.75,23.75,15.375,33.833,18.458,211.667
2011-06-19,187.708,5.625,20.083,12.417,26.167,13.75,207.792
2011-06-20,182.708,3.875,18.042,9.478,25.696,16.217,200.75
2011-06-21,181.292,3.542,18.708,9.25,24.0,14.75,200.0
2011-06-22,182.625,4.174,27.333,11.833,35.625,23.792,209.958
2011-06-23,179.125,3.25,19.875,9.042,29.875,20.833,199.0
2011-06-24,177.333,2.875,21.042,7.333,25.333,18.0,198.375
2011-06-25,178.609,3.833,23.783,9.875,31.542,21.667,202.391
2011-06-26,176.292,3.708,18.042,3.5,19.75,16.25,194.333
2011-06-27,178.792,3.0,21.042,4.833,23.083,18.25,199.833
2011-06-28,178.917,3.042,22.208,9.522,27.435,17.913,201.125
2011-06-29,180.042,2.583,21.208,12.833,30.583,17.75,201.25
2011-06-30,180.417,3.174,19.708,13.042,33.25,20.208,200.125
2011-07-01,181.083,4.083,20.917,9.25,29.292,20.042,202.0
2011-07-02,186.25,4.75,21.792,8.042,23.833,15.792,208.042
2011-07-03,188.478,5.458,24.565,7.833,27.042,19.208,213.043
2011-07-04,186.542,3.5,21.083,8.727,24.864,16.136,207.625
2011-07-05,186.174,3.708,19.304,12.375,18.875,6.5,205.478
2011-07-06,195.208,4.833,21.167,14.174,28.391,14.217,216.375
2011-07-07,189.125,4.708,25.167,8.625,39.25,30.625,214.292
2011-07-08,192.292,5.261,26.25,8.833,34.458,25.625,218.542
2011-07-09,183.696,4.708,24.783,9.333,35.333,26.0,208.478
2011-07-10,183.792,2.792,15.875,8.708,24.458,15.75,199.667
2011-07-11,182.625,2.333,13.708,7.625,20.833,13.208,196.333
2011-07-12,183.542,3.208,18.958,7.625,28.792,21.167,202.5
2011-07-13,183.87,3.333,15.957,9.125,23.917,14.792,199.826
2011-07-14,184.458,3.667,19.042,12.174,29.435,17.261,203.5
2011-07-15,185.292,5.75,26.375,18.542,34.5,15.958,211.667
2011-07-16,196.208,5.435,25.917,16.458,33.542,17.083,222.125
2011-07-17,181.167,3.208,14.667,8.792,24.625,15.833,195.833
2011-07-18,175.875,2.542,12.375,7.167,20.208,13.042,188.25
2011-07-19,171.208,1.792,8.292,4.958,12.292,7.333,179.5
2011-07-20,173.792,1.792,10.667,4.917,12.292,7.375,184.458
2011-07-21,183.522,2.292,14.261,8.917,19.333,10.417,197.783
2011-07-22,187.833,3.917,18.042,13.696,28.913,15.217,205.875
2011-07-23,188.042,4.75,20.042,18.292,32.667,14.375,208.083
2011-07-24,190.917,3.783,14.75,11.75,21.667,9.917,205.667
2011-07-25,191.0,4.125,17.625,13.958,27.25,13.292,208.625
2011-07-26,187.792,3.708,16.708,12.625,27.875,15.25,204.5
2011-07-27,187.375,4.333,20.375,16.167,34.083,17.917,207.75
2011-07-28,187.542,4.167,22.292,15.5,35.208,19.708,209.833
2011-07-29,183.609,3.292,20.087,14.958,26.583,11.625,203.696
2011-07-30,180.375,3.333,22.75,11.478,26.087,14.609,203.125
2011-07-31,186.542,5.708,16.667,12.042,24.375,12.333,203.208
2011-08-01,187.625,4.043,19.083,14.625,26.542,11.917,206.708
2011-08-02,183.042,3.25,17.0,13.708,24.25,10.542,200.042
2011-08-03,177.542,2.667,14.417,11.25,26.708,15.458,191.958
2011-08-04,178.417,3.083,17.167,12.542,30.333,17.792,195.583
2011-08-05,178.917,3.333,15.875,13.333,29.208,15.875,194.792
2011-08-06,176.174,3.292,14.609,9.625,26.167,16.542,190.783
2011-08-07,177.5,3.042,12.917,9.087,22.348,13.261,190.417
2011-08-08,179.25,3.708,19.625,15.0,30.542,15.542,198.875
2011-08-09,182.696,3.261,22.0,15.25,28.75,13.5,204.696
2011-08-10,180.875,3.083,17.875,16.417,29.667,13.25,198.75
2011-08-11,179.375,2.25,13.083,13.167,21.542,8.375,192.458
2011-08-12,181.833,3.333,15.875,12.375,25.625,13.25,197.708
2011-08-13,181.583,4.542,17.917,14.292,28.583,14.292,199.5
2011-08-14,182.417,2.917,14.042,11.458,20.042,8.583,196.458
2011-08-15,181.375,2.458,11.542,10.783,18.217,7.435,192.917
2011-08-16,181.708,2.5,11.375,10.5,16.25,5.75,193.083
2011-08-17,180.217,2.826,13.478,14.0,23.25,9.25,193.696
2011-08-18,185.542,2.833,16.375,15.042,30.083,15.042,201.917
2011-08-19,189.625,5.0,17.792,16.208,30.083,13.875,207.417
2011-08-20,188.792,5.083,19.542,17.208,39.583,22.375,208.333
2011-08-21,191.792,4.833,22.958,14.833,36.375,21.542,214.75
2011-08-22,189.667,4.25,18.875,13.917,31.042,17.125,208.542
2011-08-23,189.0,5.542,23.75,16.13,40.043,23.913,212.75
2011-08-24,183.042,4.333,20.167,11.667,35.292,23.625,203.208
2011-08-25,179.652,3.652,21.913,9.5,35.833,26.333,201.565
2011-08-26,179.625,4.667,18.625,13.667,38.833,25.167,198.25
2011-08-27,180.542,3.75,15.125,12.25,27.0,14.75,195.667
2011-08-28,182.125,3.583,14.167,11.833,25.792,13.958,196.292
2011-08-29,185.833,4.5,20.333,12.625,25.833,13.208,206.167
2011-08-30,187.75,4.417,18.833,16.625,30.583,13.958,206.583
2011-08-31,181.958,3.667,14.917,13.913,25.652,11.739,196.875
2011-09-01,176.417,3.375,14.958,10.25,28.583,18.333,191.375
2011-09-02,175.652,3.478,13.043,8.0,27.667,19.667,188.696
2011-09-03,175.5,2.042,7.958,6.583,14.458,7.875,183.458
2011-09-04,178.25,2.083,9.667,7.667,14.583,6.917,187.917
2011-09-05,182.25,2.083,11.25,9.708,15.75,6.042,193.5
2011-09-06,189.583,2.583,17.458,12.75,18.958,6.208,207.042
2011-09-07,191.833,4.833,21.375,19.958,31.125,11.167,213.208
2011-09-08,194.625,4.667,20.833,18.826,30.304,11.478,215.458
2011-09-09,188.958,4.292,21.875,14.083,30.125,16.042,210.833
2011-09-10,182.0,3.522,15.391,8.417,28.583,20.167,197.391
2011-09-11,181.167,2.625,13.083,6.125,22.125,16.0,194.25
2011-09-12,184.375,2.958,15.542,10.667,27.208,16.542,199.917
2011-09-13,184.409,4.042,21.273,12.875,29.708,16.833,205.682
2011-09-14,184.625,4.5,22.167,13.875,30.708,16.833,206.792
2011-09-15,182.792,3.417,20.375,10.125,24.583,14.458,203.167
2011-09-16,180.083,4.333,19.75,12.739,41.739,29.0,199.833
2011-09-17,177.083,4.333,21.917,9.042,38.792,29.75,199.0
2011-09-18,177.542,3.0,17.917,5.542,23.333,17.792,195.458
2011-09-19,181.458,3.542,18.875,7.833,24.042,16.208,200.333
2011-09-20,180.5,4.042,23.083,12.0,28.667,16.667,203.583
2011-09-21,183.435,2.208,15.217,9.958,15.042,5.083,198.652
2011-09-22,186.667,2.083,16.417,12.5,18.167,5.667,203.083
2011-09-23,190.208,3.042,19.75,15.125,21.208,6.083,209.958
2011-09-24,191.792,4.333,21.917,19.783,29.826,10.043,213.708
2011-09-25,194.083,3.75,22.0,17.708,26.208,8.5,216.083
2011-09-26,190.333,4.565,23.5,20.0,33.833,13.833,213.833
2011-09-27,192.292,4.875,27.125,18.625,34.875,16.25,219.417
2011-09-28,190.583,5.542,26.375,22.875,36.125,13.25,216.958
2011-09-29,189.087,5.25,29.043,21.333,35.375,14.042,218.13
2011-09-30,190.375,5.0,33.0,18.708,37.333,18.625,223.375
2011-10-01,186.667,4.208,19.583,16.875,28.167,11.292,206.25
2011-10-02,186.75,3.625,17.25,15.391,21.913,6.522,204.0
2011-10-03,186.25,3.458,16.167,18.708,25.542,6.833,202.417
2011-10-04,188.75,4.435,20.833,22.583,34.875,12.292,209.583
2011-10-05,190.5,6.083,26.458,26.5,52.792,26.292,216.958
2011-10-06,185.792,3.542,19.708,17.458,24.0,6.542,205.5
2011-10-07,188.957,5.875,24.087,26.667,36.75,10.083,213.043
2011-10-08,189.583,6.5,24.0,26.25,39.125,12.875,213.583
2011-10-09,191.458,5.833,23.167,23.0,28.375,5.375,214.625
2011-10-10,191.5,5.708,28.583,21.826,30.696,8.87,220.083
2011-10-11,189.0,6.458,30.792,23.083,42.708,19.625,219.792
2011-10-12,190.435,7.174,36.043,24.833,42.375,17.542,226.478
2011-10-13,191.417,7.125,33.083,27.042,47.5,20.458,224.5
2011-10-14,187.625,7.0,31.5,22.625,46.708,24.083,219.125
2011-10-15,183.75,5.667,28.542,17.958,40.958,23.0,212.292
2011-10-16,187.792,3.792,16.708,13.708,15.917,2.208,204.5
2011-10-17,190.125,4.458,22.333,19.958,26.833,6.875,212.458
2011-10-18,188.167,7.292,25.625,24.652,36.261,11.609,213.792
2011-10-19,187.875,4.792,20.458,21.958,36.0,14.042,208.333
2011-10-20,187.391,5.391,28.696,23.583,39.625,16.042,216.087
2011-10-21,185.333,5.583,27.5,24.667,37.417,12.75,212.833
2011-10-22,182.417,5.125,24.792,17.167,34.958,17.792,207.208
2011-10-23,182.625,4.25,22.042,16.333,25.917,9.583,204.667
2011-10-24,183.375,4.958,25.458,20.708,36.375,15.667,208.833
2011-10-25,185.292,3.5,18.833,17.208,21.833,4.625,204.125
2011-10-26,186.625,4.125,15.708,20.565,27.696,7.13,202.333
2011-10-27,188.917,5.667,26.5,25.083,45.25,20.167,215.417
2011-10-28,189.087,6.87,30.174,26.625,48.667,22.042,219.261
2011-10-29,188.5,7.375,31.458,25.208,46.125,20.917,219.958
2011-10-30,185.958,6.5,24.333,21.333,36.333,15.0,210.292
2011-10-31,184.792,5.042,20.875,19.542,29.583,10.042,205.667
2011-11-01,186.125,5.458,24.833,23.542,40.625,17.083,210.958
2011-11-02,185.792,5.75,24.125,25.042,37.292,12.25,209.917
2011-11-03,188.542,7.333,32.25,22.739,46.217,23.478,220.792
2011-11-04,190.917,8.5,37.708,21.583,49.708,28.125,228.625
2011-11-05,189.609,8.783,38.913,21.5,58.25,36.75,228.522
2011-11-06,186.0,4.333,25.792,13.417,30.042,16.625,211.792
2011-11-07,184.708,4.25,17.375,18.917,28.792,9.875,202.083
2011-11-08,186.417,4.625,18.292,21.583,33.167,11.583,204.708
2011-11-09,186.583,5.375,19.708,23.792,40.542,16.75,206.292
2011-11-10,187.583,5.583,21.667,22.875,45.917,23.042,209.25
2011-11-11,187.792,5.958,25.625,22.913,48.783,25.87,213.417
2011-11-12,189.5,7.708,31.208,22.083,53.75,31.667,220.708
2011-11-13,190.043,6.348,23.174,18.375,30.417,12.042,213.217
2011-11-14,190.792,5.375,18.292,19.708,26.292,6.583,209.083
2011-11-15,189.773,3.083,15.909,16.083,18.917,2.833,205.682
2011-11-16,191.0,5.167,30.25,21.667,37.833,16.167,221.25
2011-11-17,193.167,7.417,35.75,26.333,62.167,35.833,228.917
2011-11-18,193.167,7.917,39.75,25.125,61.375,36.25,232.917
2011-11-19,188.458,6.125,34.625,17.957,49.0,31.043,223.083
2011-11-20,188.917,2.667,13.417,6.583,9.833,3.25,202.333
2011-11-21,190.042,2.652,14.333,13.417,19.25,5.833,204.375
2011-11-22,191.208,5.417,25.125,23.0,47.125,24.125,216.333
2011-11-23,191.304,7.167,35.522,23.458,66.375,42.917,226.826
2011-11-24,188.875,2.083,10.542,9.458,12.875,3.417,199.417
2011-11-25,191.75,4.25,21.625,20.208,37.0,16.792,213.375
2011-11-26,191.5,7.0,29.625,25.125,63.542,38.417,221.125
2011-11-27,192.792,7.542,32.0,22.435,62.348,39.913,224.792
2011-11-28,195.083,10.792,48.958,23.542,83.375,59.833,244.042
2011-11-29,193.625,11.043,54.042,24.583,89.458,64.875,247.667
2011-11-30,190.667,9.625,42.417,22.583,78.708,56.125,233.083
2011-12-01,187.261,4.583,14.0,16.042,32.542,16.5,201.261
2011-12-02,187.667,6.583,21.417,21.375,49.125,27.75,209.083
2011-12-03,187.5,4.25,16.0,13.5,28.083,14.583,203.5
2011-12-04,189.375,3.167,12.375,12.625,19.25,6.625,201.75
2011-12-05,189.708,5.792,21.542,21.087,44.696,23.609,211.25
2011-12-06,192.25,6.458,25.917,24.583,50.708,26.125,218.167
2011-12-07,192.458,5.783,28.167,19.708,54.542,34.833,220.625
2011-12-08,192.25,6.042,22.958,21.0,39.25,18.25,215.208
2011-12-09,190.783,5.917,16.652,16.458,38.958,22.5,207.435
2011-12-10,191.583,4.958,16.417,16.417,36.25,19.833,208.0
2011-12-11,191.75,4.542,14.958,16.208,25.667,9.458,206.708
2011-12-12,193.0,6.667,25.417,21.75,54.458,32.708,218.417
2011-12-13,192.958,7.833,33.583,25.391,74.565,49.174,226.542
2011-12-14,193.958,8.667,34.208,28.417,77.0,48.583,228.167
2011-12-15,192.958,5.565,25.042,16.458,33.75,17.292,218.0
2011-12-16,191.542,2.875,10.333,10.083,14.708,4.625,201.875
2011-12-17,191.217,3.375,12.826,14.708,23.25,8.542,204.043
2011-12-18,190.708,3.875,13.0,16.292,26.708,10.417,203.708
2011-12-19,191.875,4.083,14.417,19.5,31.042,11.542,206.292
2011-12-20,189.864,4.792,17.682,22.625,37.958,15.333,207.545
2011-12-21,194.375,6.292,29.0,26.043,52.522,26.478,223.375
2011-12-22,194.0,6.667,25.083,20.792,56.292,35.5,219.083
2011-12-23,189.542,3.87,14.25,18.583,28.75,10.167,203.792
2011-12-24,189.292,3.625,10.042,12.208,18.083,5.875,199.333
2011-12-25,189.833,2.5,5.333,6.25,8.542,2.292,195.167
2011-12-26,190.667,2.667,7.25,8.917,12.042,3.125,197.917
2011-12-27,192.083,4.75,14.958,21.75,36.583,14.833,207.042
2011-12-28,191.87,7.667,26.957,28.958,73.583,44.625,218.826
2011-12-29,191.417,6.417,22.833,20.304,52.348,32.043,214.25
2011-12-30,190.042,4.75,13.625,17.292,28.25,10.958,203.667
2011-12-31,191.0,6.261,18.792,20.708,36.458,15.75,209.792
2012-01-01,193.458,3.875,11.917,14.25,21.417,7.167,205.375
2012-01-02,196.875,4.391,15.333,12.792,23.375,10.583,212.208
2012-01-03,190.75,2.667,6.75,7.583,11.667,4.083,197.5
2012-01-04,191.375,3.792,13.75,15.208,23.917,8.708,205.125
2012-01-05,192.087,5.583,19.217,22.0,39.333,17.333,211.304
2012-01-06,193.958,5.958,19.25,21.292,37.542,16.25,213.208
2012-01-07,193.125,5.5,24.417,24.958,41.167,16.208,217.542
2012-01-08,193.833,5.417,22.208,24.87,47.609,22.739,216.042
2012-01-09,191.292,4.333,14.917,18.292,25.292,7.0,206.208
2012-01-10,190.833,2.739,9.917,18.375,23.292,4.917,200.75
2012-01-11,193.708,5.667,23.917,27.958,48.542,20.583,217.625
2012-01-12,195.208,8.0,35.458,31.833,72.417,40.583,230.667
2012-01-13,199.652,10.667,44.696,29.542,73.208,43.667,244.348
2012-01-14,189.583,3.708,10.875,14.083,20.5,6.417,200.458
2012-01-15,191.227,3.958,13.091,16.083,24.375,8.292,204.318
2012-01-16,192.75,4.667,19.75,24.348,40.87,16.522,212.5
2012-01-17,192.167,4.667,13.25,15.875,23.708,7.833,205.417
2012-01-18,190.125,3.217,12.5,19.833,27.0,7.167,202.625
2012-01-19,191.875,4.5,17.833,20.875,41.75,20.875,209.708
2012-01-20,191.833,4.917,12.083,17.375,24.417,7.042,203.917
2012-01-21,192.417,6.833,21.917,26.667,46.458,19.792,214.333
2012-01-22,190.125,4.458,15.5,17.708,27.75,10.042,205.625
2012-01-23,191.696,5.042,25.522,25.5,45.542,20.042,217.217
2012-01-24,191.5,4.375,21.167,19.565,43.522,23.957,212.667
2012-01-25,190.917,2.833,9.125,9.917,14.375,4.458,200.042
2012-01-26,190.792,2.261,5.875,7.792,11.917,4.125,196.667
2012-01-27,191.25,3.25,8.667,10.292,15.458,5.167,199.917
2012-01-28,192.292,3.917,13.542,18.542,29.333,10.792,205.833
2012-01-29,193.458,5.583,23.875,27.0,43.208,16.208,217.333
2012-01-30,196.208,7.417,26.208,26.708,48.833,22.125,222.417
2012-01-31,195.043,8.292,27.696,32.375,69.25,36.875,222.739
2012-02-01,196.333,9.125,37.958,36.696,89.783,53.087,234.292
