date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,8.583,10.042,1.458,,
2011-01-02,5.25,5.417,0.167,,
2011-01-03,6.261,6.87,0.609,,
2011-01-04,7.625,8.458,0.833,,
2011-01-05,13.75,17.708,3.958,,
2011-01-06,20.375,36.083,15.708,,
2011-01-07,14.5,27.0,12.5,,
2011-01-08,13.875,18.333,4.458,,
2011-01-09,15.0,25.125,10.125,,
2011-01-10,15.609,27.783,12.174,,
2011-01-11,13.375,18.333,4.958,,
2011-01-12,19.318,39.818,20.5,,
2011-01-13,13.739,28.522,14.783,,
2011-01-14,14.958,26.25,11.292,,
2011-01-15,16.042,20.792,4.75,,
2011-01-16,12.208,15.75,3.542,,
2011-01-17,21.958,41.208,19.25,,
2011-01-18,26.292,45.542,19.25,,
2011-01-19,16.625,25.458,8.833,,
2011-01-20,12.087,17.217,5.13,,
2011-01-21,10.5,15.083,4.583,,
2011-01-22,9.792,13.208,3.417,,
2011-01-23,7.208,11.125,3.917,,
2011-01-24,6.417,7.083,0.667,,
2011-01-25,13.25,19.167,5.917,,
2011-01-26,12.542,15.167,2.625,,
2011-01-27,20.143,36.143,16.0,,
2011-01-28,14.125,21.208,7.083,,
2011-01-29,13.667,18.667,5.0,,
2011-01-30,12.375,18.292,5.917,,
2011-01-31,19.25,38.875,19.625,,
2011-02-01,15.0,21.625,6.625,,
2011-02-02,8.042,8.917,0.875,,
2011-02-03,13.348,19.783,6.435,,
2011-02-04,14.083,17.5,3.417,,
2011-02-05,13.583,15.083,1.5,,
2011-02-06,16.958,20.542,3.583,,
2011-02-07,12.375,15.167,2.792,,
2011-02-08,5.955,6.636,0.682,,
2011-02-09,11.042,13.792,2.75,,
2011-02-10,11.435,15.478,4.043,,
2011-02-11,10.292,18.5,8.208,,
2011-02-12,15.125,18.583,3.458,,
2011-02-13,12.958,15.833,2.875,,
2011-02-14,20.875,36.625,15.75,,
2011-02-15,12.5,18.292,5.792,,
2011-02-16,14.083,20.875,6.792,,
2011-02-17,11.783,20.174,8.391,,
2011-02-18,6.292,6.542,0.25,,
2011-02-19,11.292,13.833,2.542,,
2011-02-20,20.5,33.667,13.167,,
2011-02-21,25.5,42.0,16.5,,
2011-02-22,14.913,16.87,1.957,,
2011-02-23,13.167,18.083,4.917,,
2011-02-24,17.739,23.522,5.783,,
2011-02-25,15.583,19.0,3.417,,
2011-02-26,6.208,6.917,0.708,,
2011-02-27,11.417,14.042,2.625,,
2011-02-28,12.125,14.75,2.625,,
2011-03-01,22.667,33.667,11.0,,
2011-03-02,15.174,22.217,7.043,,
2011-03-03,7.583,9.833,2.25,,
2011-03-04,3.833,3.875,0.042,,
2011-03-05,19.5,28.875,9.375,,
2011-03-06,17.208,32.333,15.125,,
2011-03-07,16.261,24.0,7.739,,
2011-03-08,23.667,30.792,7.125,,
2011-03-09,14.043,17.174,3.13,,
2011-03-10,10.875,19.542,8.667,,
2011-03-11,7.042,8.333,1.292,,
2011-03-12,6.0,6.875,0.875,,
2011-03-13,10.792,12.792,2.0,,
2011-03-14,19.625,32.125,12.5,,
2011-03-15,15.542,20.958,5.417,,
2011-03-16,18.696,22.174,3.478,,
2011-03-17,14.042,16.333,2.292,,
2011-03-18,11.792,14.417,2.625,,
2011-03-19,5.0,5.556,0.556,,
2011-03-21,20.818,30.364,9.545,,
2011-03-22,23.739,37.478,13.739,,
2011-03-23,16.652,18.565,1.913,,
2011-03-24,6.125,6.5,0.375,,
2011-03-25,3.75,3.833,0.083,,
2011-03-26,6.708,7.417,0.708,,
2011-03-27,23.25,30.458,7.208,,
2011-03-28,20.792,31.417,10.625,,
2011-03-29,20.522,26.217,5.696,,
2011-03-30,21.25,30.125,8.875,,
2011-03-31,9.375,10.5,1.125,,
2011-04-01,27.292,32.792,5.5,38.458,
2011-04-02,18.667,25.333,6.667,35.083,
2011-04-03,2.875,2.958,0.083,10.333,
2011-04-04,11.458,14.292,2.833,11.25,
2011-04-05,20.957,25.565,4.609,16.917,
2011-04-06,26.909,33.864,6.955,19.955,
2011-04-07,18.583,23.5,4.917,17.083,
2011-04-08,23.375,33.917,10.542,19.25,
2011-04-09,11.292,12.625,1.333,18.542,
2011-04-10,17.667,20.542,2.875,27.25,
2011-04-11,18.333,21.375,3.042,27.958,
2011-04-12,17.609,21.478,3.87,22.083,
2011-04-13,18.083,26.542,8.458,21.583,
2011-04-14,26.208,31.875,5.667,39.792,
2011-04-15,32.417,42.583,10.167,41.091,
2011-04-16,10.208,23.708,13.5,33.125,
2011-04-17,9.208,10.042,0.833,15.75,
2011-04-18,20.958,25.625,4.667,23.708,
2011-04-19,9.826,12.478,2.652,10.125,
2011-04-20,10.826,13.435,2.609,9.261,
2011-04-21,22.125,27.875,5.75,26.25,
2011-04-22,21.708,25.875,4.167,32.375,
2011-04-23,9.958,11.375,1.417,15.542,
2011-04-24,10.583,12.208,1.625,25.083,
2011-04-25,17.375,21.583,4.208,27.708,
2011-04-26,22.826,29.652,6.826,30.583,
2011-04-27,17.75,28.583,10.833,31.708,
2011-04-28,11.375,12.875,1.5,19.542,
2011-04-29,17.75,25.0,7.25,19.667,
2011-04-30,13.875,15.417,1.542,31.083,
2011-05-01,6.917,7.292,0.375,27.792,
2011-05-02,12.625,14.708,2.083,64.708,
2011-05-03,17.13,19.087,1.957,63.125,
2011-05-04,11.458,14.083,2.625,58.292,
2011-05-05,10.333,11.333,1.0,22.875,
2011-05-06,11.609,13.217,1.609,26.591,
2011-05-07,11.792,13.333,1.542,15.5,
2011-05-08,15.208,18.375,3.167,22.458,
2011-05-09,20.208,22.75,2.542,41.042,
2011-05-10,10.348,18.217,7.87,25.75,
2011-05-11,9.125,17.25,8.125,9.417,
2011-05-12,11.583,16.458,4.875,11.045,
2011-05-13,9.125,10.042,0.917,23.667,
2011-05-14,12.917,14.5,1.583,24.917,
2011-05-15,15.375,16.542,1.167,31.208,
2011-05-16,21.583,24.417,2.833,38.958,
2011-05-17,17.826,20.652,2.826,33.227,
2011-05-18,13.364,15.591,2.227,23.083,
2011-05-19,24.208,26.792,2.583,39.333,
2011-05-20,22.083,25.625,3.542,41.292,
2011-05-21,13.375,15.417,2.042,33.5,
2011-05-22,7.833,9.917,2.083,15.375,
2011-05-23,5.917,6.875,0.958,6.667,
2011-05-24,9.348,10.043,0.696,6.167,
2011-05-25,14.5,17.542,3.042,16.167,
2011-05-26,11.583,12.333,0.75,19.042,
2011-05-27,10.417,11.042,0.625,11.083,
2011-05-28,11.333,12.417,1.083,7.333,
2011-05-29,4.542,4.583,0.042,3.583,
2011-05-30,3.542,3.625,0.083,1.708,
2011-05-31,8.375,13.0,4.625,7.25,
2011-06-01,16.9,20.4,3.5,15.958,
2011-06-02,12.0,15.625,3.625,24.583,
2011-06-03,14.5,18.864,4.364,47.957,
2011-06-04,12.042,17.417,5.375,44.625,
2011-06-05,12.667,16.083,3.417,38.708,
2011-06-06,13.826,18.217,4.391,30.583,
2011-06-07,15.5,18.667,3.167,33.208,
2011-06-08,11.913,13.565,1.652,22.583,
2011-06-09,16.833,23.833,7.0,33.125,
2011-06-10,18.917,30.0,11.083,40.75,
2011-06-11,8.75,10.958,2.208,9.958,
2011-06-12,9.083,11.792,2.708,16.958,
2011-06-13,9.348,11.13,1.783,17.875,
2011-06-14,15.391,19.087,3.696,37.783,
2011-06-15,15.708,20.375,4.667,32.292,
2011-06-16,12.292,13.958,1.667,16.75,
2011-06-17,11.917,13.833,1.917,16.708,
2011-06-18,11.375,14.583,3.208,29.333,
2011-06-19,8.792,10.167,1.375,30.5,
2011-06-20,8.217,12.435,4.217,13.833,
2011-06-21,13.417,20.5,7.083,18.25,
2011-06-22,14.375,27.333,12.958,24.955,
2011-06-23,8.625,20.5,11.875,25.292,
2011-06-24,6.542,9.917,3.375,21.792,
2011-06-25,6.542,15.333,8.792,17.792,
2011-06-26,2.667,4.75,2.083,8.292,
2011-06-27,5.739,11.261,5.522,11.708,
2011-06-28,11.542,20.667,9.125,26.5,
2011-06-29,11.136,27.136,16.0,27.208,
2011-06-30,11.625,20.292,8.667,26.083,
2011-07-01,9.917,13.958,4.042,22.583,
2011-07-02,9.208,12.792,3.583,38.708,
2011-07-03,8.0,10.583,2.583,36.792,
2011-07-04,7.826,10.0,2.174,20.917,
2011-07-05,9.375,11.125,1.75,29.417,
2011-07-06,16.042,19.833,3.792,35.75,
2011-07-07,12.25,23.042,10.792,15.75,
2011-07-08,15.625,29.208,13.583,32.875,
2011-07-09,8.833,16.25,7.417,23.042,
2011-07-10,8.125,11.25,3.125,31.583,
2011-07-11,8.087,11.435,3.348,19.0,
2011-07-12,8.583,14.0,5.417,11.417,
2011-07-13,6.696,9.783,3.087,11.87,
2011-07-14,9.375,16.042,6.667,21.333,
2011-07-15,12.292,16.208,3.917,29.75,
2011-07-16,13.875,17.5,3.625,43.958,
2011-07-17,7.167,9.042,1.875,20.083,
2011-07-18,4.565,5.957,1.391,7.333,
2011-07-19,2.292,2.667,0.375,3.083,
2011-07-20,2.875,4.375,1.5,7.667,
