date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-02-02,189.417,2.833,7.042,12.583,20.083,7.5,3.0,,196.458
2011-02-03,190.783,4.0,11.391,19.174,39.478,20.304,4.25,,202.174
2011-02-04,190.5,3.917,8.375,12.458,19.75,7.292,6.208,,198.875
2011-02-05,192.542,6.417,13.125,21.875,39.625,17.75,7.875,,205.667
2011-02-06,191.167,6.5,14.25,25.833,56.583,30.75,7.625,,205.417
2011-02-07,189.0,4.583,10.667,17.208,32.0,14.792,4.125,,199.667
2011-02-08,190.043,2.667,6.87,12.125,21.208,9.083,3.042,,196.913
2011-02-09,190.5,3.167,9.458,14.958,30.0,15.042,3.292,,199.958
2011-02-10,190.375,3.609,11.375,20.478,45.348,24.87,3.75,,201.75
2011-02-11,190.167,3.167,9.583,13.0,25.75,12.75,3.5,,199.75
2011-02-12,191.958,3.875,10.042,16.667,29.208,12.542,3.667,,202.0
2011-02-13,188.565,4.042,8.696,17.083,35.458,18.375,3.25,,197.261
2011-02-14,188.0,5.167,16.0,26.292,65.875,39.583,3.292,,204.0
2011-02-15,188.458,4.708,11.292,19.25,53.958,34.708,3.667,,199.75
2011-02-16,186.429,3.818,9.048,17.091,32.455,15.364,3.75,,195.476
2011-02-17,186.708,3.435,9.083,15.652,30.913,15.261,3.333,,195.792
2011-02-18,189.083,3.167,8.708,12.625,22.375,9.75,2.958,,197.792
2011-02-19,188.458,3.542,9.542,15.583,32.333,16.75,3.708,,198.0
2011-02-20,187.792,4.875,12.417,22.875,48.667,25.792,5.917,,200.208
2011-02-21,191.0,6.708,33.609,33.5,81.792,48.292,7.25,,224.609
2011-02-22,187.542,4.042,1.417,17.333,24.083,6.75,4.083,,188.958
2011-02-23,188.333,5.083,8.167,21.708,49.708,28.0,4.458,,196.5
2011-02-24,189.417,5.043,7.667,23.609,45.0,21.391,6.458,,197.083
2011-02-25,188.833,5.583,9.958,19.583,36.667,17.083,4.708,,198.792
2011-02-26,190.13,2.792,2.087,7.542,13.792,6.25,2.958,,192.217
2011-02-27,192.667,3.708,8.625,19.292,38.292,19.0,3.583,,201.292
2011-02-28,192.708,3.174,5.542,13.682,22.773,9.091,3.739,,198.25
2011-03-01,194.792,5.458,21.292,30.917,72.083,41.167,6.0,,216.083
2011-03-02,191.0,4.652,13.609,20.87,45.609,24.739,4.458,,204.609
2011-03-03,190.833,3.417,6.167,12.958,23.917,10.958,3.667,,197.0
2011-03-04,192.208,3.333,6.542,11.958,18.333,6.375,2.792,,198.75
2011-03-05,192.25,5.917,15.0,31.458,80.25,48.792,3.667,,207.25
2011-03-06,195.0,5.542,15.417,23.875,59.417,35.542,4.833,,210.417
2011-03-07,195.174,6.625,15.348,27.375,56.417,29.042,5.417,,210.522
2011-03-08,196.958,8.167,17.417,30.75,60.875,30.125,6.792,,214.375
2011-03-09,193.125,5.913,10.792,20.957,37.957,17.0,4.292,,203.917
2011-03-10,191.958,4.0,7.25,10.25,18.667,8.417,3.0,,199.208
2011-03-11,192.042,3.458,8.667,10.167,16.083,5.917,4.042,,200.708
2011-03-12,192.05,3.143,7.25,12.522,19.391,6.87,3.13,,199.3
2011-03-13,192.208,3.435,6.875,15.833,30.292,14.458,3.417,,199.083
2011-03-14,192.583,4.208,10.417,24.125,44.458,20.333,5.0,,203.0
2011-03-15,192.833,4.292,10.167,19.625,37.0,17.375,5.333,,203.0
2011-03-16,192.75,4.333,10.75,27.696,47.652,19.957,4.958,,203.5
2011-03-17,191.913,4.917,18.652,24.25,42.792,18.542,3.875,,210.565
2011-03-18,192.542,5.833,19.708,21.333,38.5,17.167,3.583,,212.25
2011-03-19,189.375,3.25,6.833,12.083,21.167,9.083,3.333,,196.208
2011-03-20,189.417,4.13,8.125,17.625,29.25,11.625,5.75,,197.542
2011-03-21,190.208,3.625,9.375,22.458,39.792,17.333,4.042,,199.583
2011-03-22,189.87,5.125,18.304,27.125,52.958,25.833,6.333,,208.174
2011-03-23,187.833,4.083,11.958,19.348,32.739,13.391,3.375,,199.792
2011-03-24,189.5,4.958,8.917,11.958,16.792,4.833,4.875,,198.417
2011-03-25,190.5,3.125,9.792,8.292,12.333,4.042,3.833,,200.292
2011-03-26,191.5,3.208,8.042,14.042,27.667,13.625,3.167,,199.542
2011-03-27,194.087,5.364,13.826,27.783,48.826,21.043,6.348,,207.913
2011-03-28,191.208,4.625,13.708,22.958,48.917,25.958,5.833,,204.917
2011-03-29,189.917,4.458,10.958,25.792,47.958,22.167,7.0,,200.875
2011-03-30,187.125,4.167,12.667,27.304,50.304,23.0,7.667,,199.792
2011-03-31,186.583,3.25,11.583,13.042,18.917,5.875,4.417,,198.167
2011-04-01,187.208,5.783,18.833,34.217,52.043,17.826,10.0,,206.042
2011-04-02,185.458,4.833,18.083,22.667,38.5,15.833,7.667,,203.542
2011-04-03,183.542,2.667,6.542,9.583,16.708,7.125,4.75,,190.083
2011-04-04,182.917,3.0,10.958,16.958,32.042,15.083,5.208,,193.875
2011-04-05,188.652,3.542,13.087,24.917,42.958,18.042,6.083,,201.739
2011-04-06,187.167,4.875,19.667,31.458,54.958,23.5,9.458,,206.833
2011-04-07,184.042,3.5,13.333,30.125,54.333,24.208,7.542,,197.375
2011-04-08,180.542,4.348,18.292,30.261,59.043,28.783,6.333,,198.833
2011-04-09,177.125,3.708,15.25,16.042,26.667,10.625,5.333,,192.375
2011-04-10,185.304,4.833,16.957,17.958,25.042,7.083,7.458,,202.261
2011-04-11,179.917,4.292,20.0,22.708,35.417,12.708,7.0,,199.917
2011-04-12,177.875,3.667,11.708,20.042,32.125,12.083,5.458,,189.583
2011-04-13,182.591,4.174,22.864,27.478,49.348,21.87,7.304,,205.455
2011-04-14,189.5,5.333,17.0,34.667,57.917,23.25,12.125,,206.5
2011-04-15,188.542,5.783,21.708,35.087,52.609,17.522,8.458,,210.25
2011-04-16,188.083,4.583,17.083,13.542,31.75,18.208,5.375,,205.167
2011-04-17,187.542,3.25,9.5,13.833,20.875,7.042,5.292,,197.042
2011-04-18,189.652,5.042,17.913,29.625,53.083,23.458,5.75,,207.565
2011-04-19,191.0,3.5,16.667,17.833,29.583,11.75,4.125,,207.667
2011-04-20,189.875,2.792,10.958,14.25,22.417,8.167,3.458,,200.833
2011-04-21,189.75,4.542,15.125,25.708,47.625,21.917,8.5,,204.875
2011-04-22,189.5,4.696,18.833,32.609,57.522,24.913,7.625,,208.333
2011-04-23,187.478,3.708,16.783,19.667,34.958,15.292,4.042,,204.261
2011-04-24,191.417,4.042,12.708,18.25,27.875,9.625,5.417,,204.125
2011-04-25,189.375,3.875,10.042,21.875,35.583,13.708,6.042,,199.417
2011-04-26,186.667,4.25,18.333,35.292,67.083,31.792,9.042,,205.0
2011-04-27,184.545,4.0,15.318,26.091,53.727,27.636,5.739,,199.864
2011-04-28,188.375,3.958,13.167,16.792,23.583,6.792,4.708,,201.542
2011-04-29,188.417,4.0,12.0,17.957,30.391,12.435,5.75,,200.417
2011-04-30,188.375,4.458,13.958,22.792,35.5,12.708,7.958,,202.333
2011-05-01,183.0,3.417,8.958,13.042,18.375,5.333,5.125,,191.958
2011-05-02,189.304,3.958,14.609,17.792,28.875,11.083,5.417,,203.913
2011-05-03,189.708,5.292,20.542,23.0,32.542,9.542,7.375,,210.25
2011-05-04,191.125,5.75,16.167,15.375,23.167,7.792,8.042,,207.292
2011-05-05,187.583,3.792,10.542,13.125,18.083,4.958,6.25,,198.125
2011-05-06,185.292,4.435,15.208,23.696,35.87,12.174,6.75,,200.5
2011-05-07,183.957,3.708,10.826,15.542,23.375,7.833,6.375,,194.783
2011-05-08,185.125,3.5,10.875,13.75,19.292,5.542,6.167,,196.0
2011-05-09,187.292,5.125,19.292,27.042,38.708,11.667,10.208,,206.583
2011-05-10,180.917,3.792,20.667,18.917,45.542,26.625,7.417,,201.583
2011-05-11,176.636,3.348,16.682,15.043,40.0,24.957,4.304,,193.318
2011-05-12,178.667,3.042,15.292,16.792,35.5,18.708,3.875,,193.958
2011-05-13,185.667,3.652,14.167,16.478,24.087,7.609,6.5,,199.833
2011-05-14,185.667,3.667,16.375,16.458,23.375,6.917,7.375,,202.042
2011-05-15,185.833,5.667,16.917,20.292,26.208,5.917,11.0,,202.75
2011-05-16,188.609,5.167,18.696,27.958,41.375,13.417,10.958,,207.304
2011-05-17,187.083,4.125,17.417,24.708,35.292,10.583,7.375,,204.5
2011-05-18,186.917,3.75,16.833,26.083,42.125,16.042,7.167,,203.75
2011-05-19,186.444,5.458,29.889,32.75,45.792,13.042,10.875,,216.333
2011-05-20,184.273,4.609,21.818,24.174,38.13,13.957,9.792,,206.091
2011-05-21,182.167,3.583,28.417,18.417,29.375,10.958,8.375,,210.583
2011-05-22,184.625,3.208,26.042,12.25,22.958,10.708,5.0,,210.667
2011-05-23,185.583,2.667,12.292,12.667,24.083,11.417,3.333,,197.875
2011-05-24,184.952,2.739,7.714,15.909,27.591,11.682,4.091,,192.667
2011-05-25,186.5,3.167,13.214,22.75,34.792,12.042,6.042,,199.714
2011-05-26,185.25,3.208,21.5,14.583,18.792,4.208,5.792,,206.75
2011-05-27,185.042,3.087,18.208,11.652,14.609,2.957,3.667,,203.25
2011-05-28,186.083,4.25,26.458,19.5,35.375,15.875,2.958,,212.542
2011-05-29,181.5,2.875,23.542,11.5,18.958,7.458,2.708,,205.042
2011-05-30,183.042,2.708,15.958,11.25,19.375,8.125,3.5,,199.0
2011-05-31,185.565,3.042,16.304,8.778,17.889,9.111,4.542,,201.87
2011-06-01,183.458,2.778,23.583,16.0,24.375,8.375,5.208,,207.042
2011-06-02,184.5,3.875,17.292,17.958,33.458,15.5,6.083,,201.792
2011-06-03,186.125,4.913,20.542,22.227,45.545,23.318,8.583,,206.667
2011-06-04,185.167,3.708,17.875,15.5,27.0,11.5,7.625,,203.042
2011-06-05,184.87,3.917,16.435,15.542,23.5,7.958,7.5,,201.304
2011-06-06,186.792,4.667,16.25,20.043,37.565,17.522,7.417,,203.042
2011-06-07,185.75,3.917,17.708,22.667,32.458,9.792,6.792,,203.458
2011-06-08,185.391,3.435,13.391,15.636,21.545,5.909,4.913,,198.783
2011-06-09,185.667,5.167,20.542,26.167,44.458,18.292,8.333,,206.208
2011-06-10,185.958,4.826,28.333,30.333,56.083,25.75,8.167,,214.292
2011-06-11,184.667,4.292,24.875,18.083,36.083,18.0,4.0,,209.542
2011-06-12,184.583,4.75,23.333,16.625,26.917,10.292,4.333,,207.917
2011-06-13,185.696,3.917,21.435,17.174,29.087,11.913,4.583,,207.13
2011-06-14,187.917,4.542,17.583,20.583,31.208,10.625,5.292,,205.5
2011-06-15,187.625,4.875,21.833,25.375,42.292,16.917,7.333,,209.458
2011-06-16,186.077,3.417,12.385,15.125,20.833,5.708,4.25,,198.462
2011-06-17,,3.913,,18.292,28.75,10.458,4.875,,
2011-06-18,192.0,4.708,18.385,20.792,33.75,12.958,4.917,,210.385
2011-06-19,190.208,4.542,19.833,15.708,25.25,9.542,5.875,,210.042
2011-06-20,182.792,3.583,22.0,20.435,42.217,21.783,4.375,,204.792
2011-06-21,182.783,3.261,20.478,20.087,43.348,23.261,5.217,,203.261
2011-06-22,182.042,3.792,21.25,20.125,39.25,19.125,7.625,,203.292
2011-06-23,180.458,3.667,25.542,16.542,39.417,22.875,8.792,,206.0
2011-06-24,177.625,2.913,19.708,11.333,23.875,12.542,7.458,,197.333
2011-06-25,180.375,4.042,21.042,12.625,27.875,15.25,7.542,,201.417
2011-06-26,176.087,2.458,19.652,8.667,21.0,12.333,3.208,,195.739
2011-06-27,177.0,2.75,21.833,13.565,31.304,17.739,4.375,,198.833
2011-06-28,177.042,3.083,22.292,15.208,29.292,14.083,7.333,,199.333
2011-06-29,177.792,3.333,23.375,16.125,33.667,17.542,7.542,,201.167
2011-06-30,182.542,3.0,21.792,16.292,31.417,15.125,6.417,,204.333
2011-07-01,180.522,3.565,19.348,15.792,33.292,17.5,3.833,,199.87
2011-07-02,183.375,4.125,24.333,16.125,26.75,10.625,5.042,,207.708
2011-07-03,180.75,3.792,20.625,14.583,23.167,8.583,4.458,,201.375
2011-07-04,183.682,3.708,21.0,19.826,36.391,16.565,5.75,,204.682
2011-07-05,186.714,3.917,12.286,17.333,25.708,8.375,5.208,,199.0
2011-07-06,,5.174,,25.095,42.286,17.19,6.348,,
2011-07-07,,3.792,,17.875,43.292,25.417,4.292,,
2011-07-08,,4.391,,21.458,47.292,25.833,6.417,,
2011-07-09,,3.792,,14.542,29.75,15.208,6.625,,
2011-07-10,,4.417,,12.542,19.375,6.833,6.458,,
2011-07-11,175.857,2.958,11.714,14.739,25.783,11.043,5.292,,187.571
2011-07-12,179.667,2.875,12.333,13.75,31.208,17.458,4.833,,192.0
2011-07-13,177.792,2.75,10.667,15.333,29.5,14.167,6.0,,188.458
2011-07-14,179.375,2.833,10.583,15.792,30.75,14.958,5.5,,189.958
2011-07-15,181.833,3.652,10.833,16.625,28.708,12.083,6.792,,192.667
2011-07-16,187.174,5.25,16.174,21.792,29.0,7.208,9.042,,203.348
2011-07-17,179.458,3.292,11.167,12.208,17.667,5.458,7.0,,190.625
2011-07-18,174.0,2.0,8.591,5.478,8.565,3.087,2.875,,182.591
2011-07-19,169.208,2.0,5.333,3.625,6.667,3.042,2.333,,174.542
2011-07-20,170.208,2.0,8.542,7.833,22.375,14.542,2.833,,178.75
2011-07-21,179.4,2.304,8.15,11.273,20.091,8.818,3.696,,187.55
2011-07-22,182.417,3.043,5.875,13.87,23.87,10.0,5.167,,188.292
2011-07-23,185.208,3.667,7.167,14.542,22.625,8.083,6.417,,192.375
2011-07-24,188.25,4.208,7.458,13.625,17.833,4.208,7.708,,195.708
2011-07-25,188.583,3.208,8.083,18.417,27.25,8.833,5.917,,196.667
2011-07-26,183.261,3.292,8.217,18.083,34.625,16.542,5.792,,191.478
2011-07-27,184.462,3.458,9.0,20.042,33.875,13.833,6.167,,193.462
2011-07-28,,3.292,,15.333,33.125,17.792,6.333,,
2011-07-29,,3.043,,15.391,26.652,11.261,5.583,,
2011-07-30,,2.667,,10.0,17.5,7.5,4.542,,
2011-07-31,,3.625,,9.833,14.417,4.583,4.25,,
2011-08-01,,3.875,,15.917,23.25,7.333,6.125,,
2011-08-02,,3.208,,15.417,24.417,9.0,5.625,,
2011-08-03,,2.435,,12.609,23.043,10.435,5.652,,
2011-08-04,,2.542,,15.25,30.292,15.042,5.875,,
2011-08-05,,3.0,,17.652,30.261,12.609,6.167,,
2011-08-06,,2.208,,9.292,19.917,10.625,4.417,,
2011-08-07,,2.708,,12.375,22.25,9.875,5.083,,
2011-08-08,,3.583,,16.75,29.333,12.583,7.167,,
2011-08-09,,3.292,,16.583,30.958,14.375,6.0,,
2011-08-10,,3.375,,16.667,28.958,12.292,7.167,,
2011-08-11,175.3,2.833,17.0,14.25,21.208,6.958,4.708,,192.3
2011-08-12,176.375,3.13,15.208,11.261,18.913,7.652,5.417,,191.583
2011-08-13,179.333,4.0,17.208,9.5,14.5,5.0,7.333,,196.542
2011-08-14,177.75,3.417,16.042,8.667,11.292,2.625,7.458,,193.792
2011-08-15,177.875,2.792,17.333,7.875,10.458,2.583,5.583,,195.208
2011-08-16,179.238,3.0,23.238,11.708,15.958,4.25,6.917,,202.476
2011-08-17,178.625,2.833,19.042,15.292,22.958,7.667,8.167,,197.667
2011-08-18,181.125,3.583,20.333,18.417,30.583,12.167,7.083,,201.458
2011-08-19,187.905,3.682,21.714,12.0,18.409,6.409,4.905,,209.619
2011-08-20,187.333,2.917,11.833,8.375,13.375,5.0,3.083,,199.167
2011-08-21,187.083,4.0,14.875,12.375,18.708,6.333,3.375,,201.958
2011-08-22,187.208,3.958,14.708,15.458,29.208,13.75,4.75,,201.917
2011-08-23,185.083,3.625,15.417,14.125,24.667,10.542,3.5,,200.5
2011-08-24,179.739,3.25,27.696,16.5,35.833,19.333,4.375,,207.435
2011-08-25,179.083,2.875,17.375,13.375,33.542,20.167,3.708,,196.458
2011-08-26,177.458,3.087,15.958,12.714,31.476,18.762,4.75,,193.417
2011-08-27,178.625,3.083,15.625,10.958,19.5,8.542,4.417,,194.25
2011-08-28,180.25,3.0,17.125,11.333,17.083,5.75,4.333,,197.375
2011-08-29,183.826,3.917,18.696,19.917,31.667,11.75,6.375,,202.522
2011-08-30,185.292,3.75,20.542,20.125,29.542,9.417,6.167,,205.833
2011-08-31,180.542,2.913,16.083,18.217,24.913,6.696,5.391,,196.625
2011-09-01,174.333,2.292,11.75,8.333,15.625,7.292,2.958,,186.083
2011-09-02,172.375,2.217,8.875,5.652,16.783,11.13,2.083,,181.25
2011-09-03,177.217,2.25,11.087,7.583,18.75,11.167,2.0,,188.304
2011-09-04,182.625,2.792,20.542,12.833,21.333,8.5,3.5,,203.167
2011-09-05,183.542,2.167,13.5,7.917,11.792,3.875,2.583,,197.042
2011-09-06,190.292,2.792,10.833,16.292,31.583,15.292,4.833,,201.125
2011-09-07,193.5,3.917,14.125,22.083,36.792,14.708,7.125,,207.625
2011-09-08,189.478,4.375,17.348,24.042,35.75,11.708,8.083,,206.826
2011-09-09,186.333,3.522,16.417,22.0,41.348,19.348,5.875,,202.75
2011-09-10,180.667,3.042,10.875,12.167,27.292,15.125,4.292,,191.542
2011-09-11,179.5,2.333,10.375,8.583,17.542,8.958,4.375,,189.875
2011-09-12,182.625,2.875,13.5,16.375,32.292,15.917,5.458,,196.125
2011-09-13,183.091,3.739,18.0,21.957,36.652,14.696,6.565,,201.091
2011-09-14,183.25,3.958,18.917,22.75,38.083,15.333,6.542,,202.167
2011-09-15,181.5,2.792,13.25,15.25,28.083,12.833,5.167,,194.75
2011-09-16,178.083,2.478,9.375,8.826,15.348,6.522,3.5,,187.458
2011-09-17,175.25,2.667,11.083,10.417,23.458,13.042,2.042,,186.333
2011-09-18,177.304,2.375,10.435,6.583,12.583,6.0,2.458,,187.739
2011-09-19,183.083,2.5,9.0,4.833,11.667,6.833,2.708,,192.083
2011-09-20,181.333,2.417,6.083,8.583,20.75,12.167,3.0,,187.417
2011-09-21,181.042,2.25,7.792,12.417,24.458,12.042,3.5,,188.833
2011-09-22,184.667,2.0,5.875,10.542,17.458,6.917,4.0,,190.542
2011-09-23,187.565,2.522,7.565,9.565,15.87,6.304,4.292,,195.13
2011-09-24,189.958,3.167,11.625,14.958,24.583,9.625,4.875,,201.583
2011-09-25,191.458,3.917,13.458,16.958,25.0,8.042,5.458,,204.917
2011-09-26,189.458,3.375,12.625,18.667,28.625,9.958,4.833,,202.083
2011-09-27,188.125,3.333,12.542,19.167,34.875,15.708,4.917,,200.667
2011-09-28,186.435,3.458,13.435,22.25,35.375,13.125,6.625,,199.87
2011-09-29,187.478,4.609,23.217,26.261,41.783,15.522,7.435,,210.696
2011-09-30,183.917,3.478,15.75,16.304,25.435,9.13,4.167,,199.667
2011-10-01,185.708,2.458,5.833,5.667,11.208,5.542,3.625,,191.542
2011-10-02,187.083,2.5,10.875,7.083,11.0,3.917,4.0,,197.958
2011-10-03,186.792,2.167,4.917,7.5,15.75,8.25,3.583,,191.708
2011-10-04,186.696,3.292,12.826,22.458,42.75,20.292,5.0,,199.522
2011-10-05,185.542,2.917,12.667,18.333,37.208,18.875,2.833,,198.208
2011-10-06,183.417,3.042,14.542,15.5,27.167,11.667,3.833,,197.958
2011-10-07,186.708,3.565,11.792,17.391,30.217,12.826,4.167,,198.5
2011-10-08,187.875,4.542,13.0,18.75,28.708,9.958,5.25,,200.875
2011-10-09,188.739,4.625,13.478,13.125,18.917,5.792,7.042,,202.217
2011-10-10,188.625,5.333,15.583,17.667,27.208,9.542,7.667,,204.208
2011-10-11,187.682,5.043,16.591,22.652,43.826,21.174,7.217,,204.273
2011-10-12,188.292,4.958,15.875,24.958,48.083,23.125,5.667,,204.167
2011-10-13,188.458,4.833,19.375,25.25,46.667,21.417,6.583,,207.833
2011-10-14,184.333,4.13,15.333,19.957,34.348,14.391,4.0,,199.667
2011-10-15,181.875,3.458,14.167,15.125,28.583,13.458,3.583,,196.042
2011-10-16,191.304,4.333,11.913,13.75,19.292,5.542,7.792,,203.217
2011-10-17,191.083,3.875,16.542,19.208,38.125,18.917,4.875,,207.625
2011-10-18,190.625,3.25,11.333,19.75,40.0,20.25,5.083,,201.958
2011-10-19,190.208,3.125,12.583,21.625,45.833,24.208,4.25,,202.792
2011-10-20,189.833,3.708,17.167,25.542,47.042,21.5,4.917,,207.0
2011-10-21,185.783,3.13,11.435,13.609,18.391,4.783,5.125,,197.217
2011-10-22,184.5,4.125,13.208,17.125,32.333,15.208,5.083,,197.708
2011-10-23,182.208,2.292,6.083,5.208,9.083,3.875,3.125,,188.292
2011-10-24,183.458,3.625,12.75,18.833,38.667,19.833,6.167,,196.208
2011-10-25,184.091,2.478,8.455,10.348,19.087,8.739,3.739,,192.545
2011-10-26,187.708,2.333,6.292,9.417,19.625,10.208,3.25,,194.0
2011-10-27,188.875,3.375,15.042,22.042,40.375,18.333,4.125,,203.917
2011-10-28,188.333,4.087,18.083,24.174,45.739,21.565,5.208,,206.417
2011-10-29,186.167,4.458,16.958,19.5,31.958,12.458,7.083,,203.125
2011-10-30,186.913,4.0,13.609,14.083,21.583,7.5,3.5,,200.522
2011-10-31,186.583,3.25,9.333,11.625,25.208,13.583,3.25,,195.917
2011-11-01,187.667,3.583,12.667,22.042,40.083,18.042,6.542,,200.333
2011-11-02,187.75,3.792,15.167,21.583,38.0,16.417,5.417,,202.917
2011-11-03,189.458,5.333,23.958,25.125,49.667,24.542,6.375,,213.417
2011-11-04,189.478,5.913,26.739,26.609,62.87,36.261,6.958,,216.217
2011-11-05,186.458,4.542,20.208,22.292,39.917,17.625,3.75,,206.667
2011-11-06,183.0,3.458,15.042,11.167,24.792,13.625,3.042,,198.042
2011-11-07,184.217,2.957,7.261,10.435,23.087,12.652,3.045,,191.478
2011-11-08,186.458,3.0,8.0,12.083,27.583,15.5,3.167,,194.458
2011-11-09,187.042,2.792,10.042,16.292,36.0,19.708,2.875,,197.083
2011-11-10,187.417,2.583,8.458,14.208,25.0,10.792,2.625,,195.875
2011-11-11,187.792,5.913,17.333,24.783,55.957,31.174,5.167,,205.125
2011-11-12,188.696,5.708,16.913,19.083,42.333,23.25,5.833,,205.609
2011-11-13,190.333,4.875,16.208,14.75,29.875,15.125,3.667,,206.542
2011-11-14,191.167,4.792,13.417,20.625,40.75,20.125,4.833,,204.583
2011-11-15,190.542,3.542,8.708,17.0,37.292,20.292,3.708,,199.25
2011-11-16,192.083,4.125,16.958,22.667,50.583,27.917,3.458,,209.042
2011-11-17,189.261,5.25,18.0,26.083,61.958,35.875,5.333,,207.261
2011-11-18,188.273,5.217,18.273,22.0,47.522,25.522,4.0,,206.545
2011-11-19,182.75,4.167,17.0,20.458,43.0,22.542,2.333,,199.75
2011-11-20,187.208,3.042,7.625,8.75,12.333,3.583,3.25,,194.833
2011-11-21,187.917,2.417,7.458,13.417,21.5,8.083,2.625,,195.375
2011-11-22,189.167,4.417,11.875,22.75,45.833,23.083,3.917,,201.042
2011-11-23,189.652,5.292,19.348,24.625,51.625,27.0,6.417,,209.0
2011-11-24,189.909,2.565,10.955,11.957,19.391,7.435,2.435,,200.864
2011-11-25,192.167,3.478,13.292,17.348,36.739,19.391,2.571,,205.458
2011-11-26,191.292,4.583,15.625,20.125,42.542,22.417,3.125,,206.917
2011-11-27,192.208,6.792,20.25,22.542,45.917,23.375,6.167,,212.458
2011-11-28,192.917,6.917,28.333,25.75,75.0,49.25,4.125,,221.25
2011-11-29,191.826,8.0,27.261,28.375,94.792,66.417,6.792,,219.087
2011-11-30,187.208,6.042,23.667,24.333,78.0,53.667,5.375,,210.875
2011-12-01,187.417,2.625,4.583,15.042,38.708,23.667,2.708,,192.0
2011-12-02,187.167,2.217,5.75,7.522,11.217,3.696,2.042,,192.917
2011-12-03,187.25,3.417,15.708,14.917,31.958,17.042,3.542,,202.958
2011-12-04,189.478,3.0,8.652,11.583,23.542,11.958,2.333,,198.13
2011-12-05,190.042,4.0,12.958,19.375,45.917,26.542,3.208,,203.0
2011-12-06,190.043,4.609,14.0,24.696,56.13,31.435,4.0,,204.043
2011-12-07,189.292,4.625,19.792,21.417,57.833,36.417,3.625,,209.083
2011-12-08,191.667,4.583,14.708,20.792,36.083,15.292,3.542,,206.375
2011-12-09,189.625,3.13,5.958,11.13,23.13,12.0,3.0,,195.583
2011-12-10,189.417,3.583,14.792,15.833,31.708,15.875,3.542,,204.208
2011-12-11,190.522,4.167,13.652,17.167,32.667,15.5,4.75,,204.174
2011-12-12,189.542,5.375,21.25,25.5,66.542,41.042,4.208,,210.792
2011-12-13,189.208,5.792,21.625,25.458,79.667,54.208,4.292,,210.833
2011-12-14,189.125,6.375,28.375,28.625,80.458,51.833,5.833,,217.5
2011-12-15,189.125,4.875,16.583,17.375,51.292,33.917,4.875,,205.708
2011-12-16,189.478,2.739,6.739,11.304,19.261,7.957,3.25,,196.217
2011-12-17,190.292,3.042,10.542,13.042,21.292,8.25,3.458,,200.833
