date,SO2_mean
2011-01-01,3.333
2011-01-02,3.167
2011-01-03,4.625
2011-01-04,4.625
2011-01-05,2.375
2011-01-06,2.833
2011-01-07,2.167
2011-01-08,5.0
2011-01-09,4.417
2011-01-10,5.304
2011-01-11,4.042
2011-01-12,4.167
2011-01-13,4.667
2011-01-14,5.292
2011-01-15,3.042
2011-01-16,2.333
2011-01-17,2.292
2011-01-18,4.542
2011-01-19,2.667
2011-01-20,2.042
2011-01-21,1.75
2011-01-22,4.167
2011-01-23,2.5
2011-01-24,2.292
2011-01-25,2.792
2011-01-26,1.667
2011-01-27,3.375
2011-01-28,3.042
2011-01-29,3.167
2011-01-30,2.478
2011-01-31,3.792
2011-02-01,4.042
2011-02-02,2.083
2011-02-03,2.708
2011-02-04,5.708
2011-02-05,5.417
2011-02-06,3.875
2011-02-07,2.75
2011-02-08,2.458
2011-02-09,2.375
2011-02-10,2.87
2011-02-11,2.458
2011-02-12,3.833
2011-02-13,2.083
2011-02-14,1.375
2011-02-15,2.208
2011-02-16,3.458
2011-02-17,2.417
2011-02-18,2.042
2011-02-19,3.542
2011-02-20,5.87
2011-02-21,5.75
2011-02-22,3.0
2011-02-23,3.458
2011-02-24,5.542
2011-02-25,4.167
2011-02-26,2.083
2011-02-27,2.125
2011-02-28,2.917
2011-03-01,5.208
2011-03-02,4.5
2011-03-03,3.0
2011-03-04,1.875
2011-03-05,3.583
2011-03-06,4.333
2011-03-07,4.833
2011-03-08,6.083
2011-03-09,2.708
2011-03-10,1.583
2011-03-11,3.083
2011-03-12,2.208
2011-03-13,2.667
2011-03-14,6.125
2011-03-15,4.083
2011-03-16,3.583
2011-03-17,4.125
2011-03-18,3.708
2011-03-19,3.217
2011-03-20,5.682
2011-03-21,5.208
2011-03-22,6.792
2011-03-23,2.875
2011-03-24,4.417
2011-03-25,3.208
2011-03-26,2.5
2011-03-27,5.75
2011-03-28,5.792
2011-03-29,11.625
2011-03-30,9.792
2011-03-31,4.292
2011-04-01,10.5
2011-04-02,7.875
2011-04-03,3.667
2011-04-04,3.217
2011-04-05,5.833
2011-04-06,9.792
2011-04-07,9.5
2011-04-08,4.292
2011-04-09,5.75
2011-04-10,11.958
2011-04-11,6.417
2011-04-12,8.917
2011-04-13,7.625
2011-04-14,18.375
2011-04-15,5.25
2011-04-16,3.583
2011-04-17,4.5
2011-04-18,3.208
2011-04-19,2.583
2011-04-20,3.167
2011-04-21,9.458
2011-04-22,4.042
2011-04-23,2.833
2011-04-24,4.333
2011-04-25,5.304
2011-04-26,10.208
2011-04-27,5.917
2011-04-28,3.542
2011-04-29,5.542
2011-04-30,11.25
2011-05-01,4.667
2011-05-02,9.625
2011-05-03,5.583
2011-05-04,10.25
2011-05-05,5.75
2011-05-06,5.75
2011-05-07,8.875
2011-05-08,9.417
2011-05-09,13.417
2011-05-10,6.167
2011-05-11,3.75
2011-05-12,4.208
2011-05-13,6.125
2011-05-14,7.542
2011-05-15,10.25
2011-05-16,11.667
2011-05-17,8.667
2011-05-18,12.542
2011-05-19,13.5
2011-05-20,12.125
2011-05-21,10.875
2011-05-22,5.375
2011-05-23,2.792
2011-05-24,3.5
2011-05-25,6.0
2011-05-26,4.625
2011-05-27,2.478
2011-05-28,2.0
2011-05-29,1.875
2011-05-30,3.167
2011-05-31,4.208
2011-06-01,3.667
2011-06-02,4.042
2011-06-03,7.167
2011-06-04,13.0
2011-06-05,11.583
2011-06-06,12.609
2011-06-07,5.417
2011-06-08,5.917
2011-06-09,10.083
2011-06-10,4.875
2011-06-11,4.208
2011-06-12,3.208
2011-06-13,5.875
2011-06-14,8.667
2011-06-15,6.917
2011-06-16,2.583
2011-06-17,6.333
2011-06-18,3.333
2011-06-19,4.0
2011-06-20,3.292
2011-06-21,8.167
2011-06-22,12.208
2011-06-23,12.625
2011-06-24,12.792
2011-06-25,11.75
2011-06-26,3.75
2011-06-27,5.087
2011-06-28,11.375
2011-06-29,15.333
2011-06-30,13.375
2011-07-01,3.75
2011-07-02,5.292
2011-07-03,5.25
2011-07-04,4.958
2011-07-05,9.75
2011-07-06,5.333
2011-07-07,3.0
2011-07-08,6.875
2011-07-09,9.958
2011-07-10,8.917
2011-07-11,5.042
2011-07-12,3.625
2011-07-13,4.708
2011-07-14,7.667
2011-07-15,9.542
2011-07-16,7.125
2011-07-17,5.625
2011-07-18,2.875
2011-07-19,1.348
2011-07-20,1.583
2011-07-21,2.708
2011-07-22,4.542
2011-07-23,10.833
2011-07-24,5.625
2011-07-25,4.333
2011-07-26,3.625
2011-07-27,6.208
2011-07-28,10.708
2011-07-29,10.625
2011-07-30,5.417
2011-07-31,8.833
2011-08-01,4.208
2011-08-02,4.625
2011-08-03,4.958
2011-08-04,5.333
2011-08-05,4.458
2011-08-06,4.75
2011-08-07,4.833
2011-08-08,8.652
2011-08-09,13.208
2011-08-10,11.708
2011-08-11,7.583
2011-08-12,6.833
2011-08-13,12.0
2011-08-14,11.708
2011-08-15,7.542
2011-08-16,8.083
2011-08-17,10.417
2011-08-18,7.458
2011-08-19,5.5
2011-08-20,2.292
2011-08-21,1.917
2011-08-22,3.792
2011-08-23,2.333
2011-08-24,3.0
2011-08-25,2.417
2011-08-26,5.375
2011-08-27,4.458
2011-08-28,4.458
2011-08-29,4.739
2011-08-30,5.417
2011-08-31,4.458
2011-09-01,3.125
2011-09-02,1.542
2011-09-03,1.0
2011-09-04,1.833
2011-09-05,2.542
2011-09-06,4.375
2011-09-07,6.708
2011-09-08,4.5
2011-09-09,4.542
2011-09-10,3.167
2011-09-11,3.75
2011-09-12,4.167
2011-09-13,4.792
2011-09-14,4.75
2011-09-15,4.333
2011-09-16,2.625
2011-09-17,1.25
2011-09-18,1.583
2011-09-19,1.792
2011-09-20,1.0
2011-09-21,1.417
2011-09-22,2.083
2011-09-23,2.625
2011-09-24,3.542
2011-09-25,2.958
2011-09-26,2.667
2011-09-27,3.417
2011-09-28,5.958
2011-09-29,5.417
2011-09-30,2.833
2011-10-01,2.375
2011-10-02,2.458
2011-10-03,2.333
2011-10-04,2.667
2011-10-05,1.5
2011-10-06,2.458
2011-10-07,3.042
2011-10-08,3.375
2011-10-09,4.625
2011-10-10,5.333
2011-10-11,3.087
2011-10-12,6.0
2011-10-13,3.083
2011-10-14,1.417
2011-10-15,2.375
2011-10-16,4.583
2011-10-17,3.583
2011-10-18,3.417
2011-10-19,2.583
2011-10-20,3.0
2011-10-21,3.125
