date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,192.875,6.583,10.522,11.696,1.174,2.792,,199.458
2011-01-02,192.217,4.652,6.208,6.417,0.208,1.375,,196.87
2011-01-03,193.083,5.5,8.333,8.875,0.542,2.917,,198.583
2011-01-04,194.304,5.522,9.375,9.708,0.333,3.375,,199.826
2011-01-05,191.833,7.292,15.917,17.542,1.625,1.0,,199.125
2011-01-06,191.917,12.0,24.375,31.25,6.875,1.304,,203.917
2011-01-07,192.833,7.667,14.375,18.5,4.125,0.917,,200.5
2011-01-08,193.042,6.875,10.522,12.348,1.826,0.833,,199.917
2011-01-09,194.565,8.391,12.125,14.042,1.917,2.458,,202.957
2011-01-10,195.25,11.458,22.542,28.083,5.542,4.208,,206.708
2011-01-11,192.083,5.625,12.167,13.375,1.208,2.417,,197.708
2011-01-12,193.833,9.083,18.417,25.958,7.542,2.292,,202.917
2011-01-13,193.542,10.833,18.667,29.042,10.375,2.739,,204.375
2011-01-14,193.783,7.391,13.708,15.333,1.625,3.083,,201.174
2011-01-15,192.583,8.792,12.348,13.783,1.435,1.292,,201.375
2011-01-16,192.708,7.792,15.25,18.042,2.792,0.333,,200.5
2011-01-17,190.625,7.125,14.292,19.458,5.167,0.167,,197.75
2011-01-18,191.913,7.609,19.583,24.792,5.208,1.087,,199.522
2011-01-19,190.958,10.417,20.125,27.333,7.208,0.583,,201.375
2011-01-20,189.208,5.625,11.625,12.958,1.333,0.826,,194.833
2011-01-21,189.542,7.375,13.292,14.792,1.5,0.042,,196.917
2011-01-22,188.583,6.75,12.435,15.13,2.696,2.292,,195.333
2011-01-23,188.0,4.913,11.042,12.792,1.75,0.708,,192.913
2011-01-24,187.208,4.667,11.042,12.208,1.167,1.208,,191.875
2011-01-25,189.042,6.542,15.583,18.417,2.833,1.0,,195.583
2011-01-26,189.0,5.167,14.333,16.375,2.042,0.8,,194.167
2011-01-27,190.5,8.667,19.542,22.25,2.708,2.5,,199.167
2011-01-28,190.391,9.043,18.333,21.0,2.667,2.333,,199.435
2011-01-29,189.542,7.083,11.13,13.043,1.913,0.625,,196.625
2011-01-30,189.5,7.792,14.25,20.292,6.042,0.542,,197.292
2011-01-31,188.042,7.333,17.833,20.958,3.125,1.333,,195.375
2011-02-01,188.917,7.75,17.083,22.0,4.917,1.958,,196.667
2011-02-02,188.304,3.478,8.583,9.417,0.833,0.0,,191.783
2011-02-03,189.167,6.208,14.333,16.125,1.792,0.708,,195.375
2011-02-04,190.292,5.958,14.25,16.292,2.042,2.958,,196.25
2011-02-05,191.958,7.792,14.261,15.565,1.304,3.125,,199.75
2011-02-06,190.826,7.957,17.542,19.417,1.875,2.25,,198.783
2011-02-07,190.0,9.75,17.292,19.917,2.625,0.792,,199.75
2011-02-08,187.208,3.667,8.417,9.333,0.917,0.083,,190.875
2011-02-09,187.625,5.042,12.083,13.667,1.583,0.043,,192.667
2011-02-10,188.292,7.208,14.417,17.25,2.833,0.625,,195.5
2011-02-11,188.261,5.913,11.167,13.25,2.083,0.292,,194.174
2011-02-12,188.708,5.458,10.043,10.87,0.826,0.667,,194.167
2011-02-13,188.5,6.875,18.75,20.333,1.583,0.0,,195.375
2011-02-14,188.958,11.625,22.042,28.458,6.417,0.25,,200.583
2011-02-15,189.208,9.042,13.458,16.0,2.542,0.208,,198.25
2011-02-16,187.783,4.739,9.818,12.636,2.818,1.217,,192.522
2011-02-17,187.625,5.333,9.4,10.0,0.6,0.083,,192.958
2011-02-18,188.792,4.208,8.042,8.958,0.917,0.0,,193.0
2011-02-19,190.958,6.333,11.043,13.174,2.13,1.25,,197.292
2011-02-20,189.042,6.833,15.917,19.125,3.208,2.708,,195.875
2011-02-21,190.739,16.13,31.542,44.625,13.083,4.0,,206.87
2011-02-22,189.25,10.0,21.167,22.583,1.417,0.625,,199.25
2011-02-23,191.182,18.0,20.708,29.083,8.375,1.652,,209.182
2011-02-24,192.0,10.167,11.708,12.333,0.625,1.458,,202.167
2011-02-25,190.708,11.833,15.167,16.208,1.042,0.375,,202.542
2011-02-26,189.625,5.25,4.391,4.391,0.0,0.0,,194.875
2011-02-27,191.958,5.833,7.792,8.708,0.917,0.042,,197.792
2011-02-28,189.261,5.913,12.5,13.792,1.292,0.0,,195.174
2011-03-01,187.625,8.75,15.583,19.75,4.167,0.652,,196.375
2011-03-02,188.083,15.042,23.0,30.333,7.333,1.125,,203.125
2011-03-03,189.333,5.625,6.625,6.875,0.25,0.0,,194.958
2011-03-04,190.043,7.0,10.174,10.652,0.478,0.0,,197.043
2011-03-05,189.917,18.125,24.833,38.5,13.667,1.708,,208.042
2011-03-06,192.0,20.909,26.125,47.5,21.375,3.417,,212.909
2011-03-07,191.833,9.125,13.917,14.5,0.583,1.583,,200.958
2011-03-08,193.292,12.417,19.833,24.667,4.833,2.043,,205.708
2011-03-09,190.917,9.083,14.417,14.75,0.333,0.583,,200.0
2011-03-10,189.458,10.292,13.542,19.125,5.583,0.0,,199.75
2011-03-11,189.783,5.87,8.0,9.304,1.304,0.875,,195.652
2011-03-12,188.958,4.167,7.917,8.625,0.708,0.042,,193.125
2011-03-13,190.167,7.167,16.708,19.083,2.375,1.208,,197.333
2011-03-14,189.833,8.167,18.375,21.125,2.75,2.208,,198.0
2011-03-15,190.917,8.75,14.917,17.083,2.167,0.522,,199.667
2011-03-16,188.739,7.174,17.25,18.458,1.208,0.417,,195.913
2011-03-17,185.583,10.542,15.417,16.125,0.708,0.667,,196.125
2011-03-18,190.5,12.708,16.696,18.174,1.478,1.042,,203.208
2011-03-19,186.875,3.875,5.625,5.917,0.292,0.0,,190.75
2011-03-20,187.792,6.25,13.042,14.667,1.625,2.083,,194.042
2011-03-21,188.87,6.217,11.458,12.292,0.833,0.625,,195.087
2011-03-22,190.917,12.917,25.042,29.708,4.667,2.913,,203.833
2011-03-23,186.667,11.417,19.542,20.625,1.083,0.083,,198.083
2011-03-24,188.708,7.375,11.917,12.833,0.917,1.125,,196.083
