date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,12.391,15.087,2.696,,7.417,
2011-01-02,13.542,16.833,3.292,,8.792,
2011-01-03,15.167,18.542,3.375,,12.5,
2011-01-04,16.0,23.625,7.625,,14.958,
2011-01-05,21.042,32.958,11.917,,11.625,
2011-01-06,26.292,42.417,16.125,,9.375,
2011-01-07,10.458,13.708,3.25,,5.625,
2011-01-08,11.292,14.333,3.042,,5.833,
2011-01-09,17.087,26.217,9.13,,10.0,
2011-01-10,23.792,37.542,13.75,,10.583,
2011-01-11,18.542,29.667,11.125,,13.292,
2011-01-12,19.833,33.792,13.958,,6.826,
2011-01-13,20.083,35.208,15.125,,14.875,
2011-01-14,18.625,28.458,9.833,,14.5,
2011-01-15,14.542,19.375,4.833,,6.5,
2011-01-16,9.083,9.958,0.875,,4.542,
2011-01-17,13.826,17.913,4.087,,4.208,
2011-01-18,23.208,32.833,9.625,,7.375,
2011-01-19,18.833,21.583,2.75,,5.333,
2011-01-20,13.167,20.458,7.292,,4.667,
2011-01-21,8.458,9.042,0.583,,3.167,
2011-01-22,13.958,20.0,6.042,,5.75,
2011-01-23,17.333,28.833,11.5,,9.833,
2011-01-24,14.833,25.375,10.542,,9.667,
2011-01-25,21.391,35.652,14.261,,13.708,
2011-01-26,19.708,32.625,12.917,,12.542,
2011-01-27,26.458,40.708,14.25,,15.167,
2011-01-28,20.708,28.75,8.042,,9.167,
2011-01-29,9.167,11.333,2.167,,5.542,
2011-01-30,19.25,27.042,7.792,,7.25,
2011-01-31,18.875,29.583,10.708,,8.917,
2011-02-01,22.0,33.583,11.583,,14.125,
2011-02-02,17.391,27.391,10.0,,11.696,
2011-02-03,20.0,33.625,13.625,,14.125,
2011-02-04,19.125,27.542,8.417,,18.75,
2011-02-05,12.792,14.208,1.417,,13.083,
2011-02-06,21.583,28.625,7.042,,7.75,
2011-02-07,24.417,40.917,16.5,,9.917,
2011-02-08,16.458,27.917,11.458,,11.958,
2011-02-09,18.917,30.625,11.708,,11.458,
2011-02-10,25.348,44.478,19.13,,9.625,
2011-02-11,18.125,23.5,5.375,,7.125,
2011-02-12,17.875,21.667,3.792,,6.958,
2011-02-13,16.875,19.125,2.25,,4.167,
2011-02-14,23.333,34.625,11.292,,3.875,
2011-02-15,16.167,35.0,18.833,,6.167,
2011-02-16,15.5,23.25,7.75,,8.208,
2011-02-17,22.261,35.348,13.087,,14.043,
2011-02-18,15.913,23.348,7.435,,7.458,
2011-02-19,15.875,20.875,5.0,,5.458,
2011-02-20,25.5,37.375,11.875,,7.417,
2011-02-21,33.083,62.333,29.25,,10.958,
2011-02-22,13.042,13.667,0.625,,5.043,
2011-02-23,23.125,39.375,16.25,,6.917,
2011-02-24,11.792,12.792,1.0,,8.125,
2011-02-25,16.917,22.875,5.958,,6.458,
2011-02-26,3.435,3.522,0.087,,3.917,
2011-02-27,7.083,8.25,1.167,,4.042,
2011-02-28,8.625,9.125,0.5,,4.667,
2011-03-01,25.917,38.708,12.792,,9.5,
2011-03-02,22.0,40.167,18.167,,6.167,
2011-03-03,3.292,3.375,0.083,,4.292,
2011-03-04,7.0,7.25,0.25,,3.625,
2011-03-05,23.217,43.435,20.217,,4.708,
2011-03-06,23.458,45.583,22.125,,6.417,
2011-03-07,25.375,35.667,10.292,,9.0,
2011-03-08,25.792,33.458,7.667,,9.417,
2011-03-09,14.375,15.125,0.75,,5.167,
2011-03-10,8.75,9.625,0.875,,3.5,
2011-03-11,15.333,18.083,2.75,,8.042,
2011-03-12,19.5,29.458,9.958,,9.542,
2011-03-13,17.696,25.261,7.565,,6.875,
2011-03-14,22.792,31.417,8.625,,6.917,
2011-03-15,16.375,21.542,5.167,,10.917,
2011-03-16,14.625,16.25,1.625,,5.5,
2011-03-17,24.292,37.208,12.917,,7.5,
2011-03-18,22.167,29.125,6.958,,5.875,
2011-03-19,12.167,16.167,4.0,,5.542,
2011-03-20,13.833,17.75,3.917,,9.958,
2011-03-21,22.174,27.652,5.478,,5.696,
2011-03-22,31.917,51.458,19.542,,8.125,
2011-03-23,17.792,20.625,2.833,,4.5,
2011-03-24,18.042,23.917,5.875,,11.583,
2011-03-25,15.333,18.375,3.042,,17.667,
2011-03-26,20.875,29.167,8.292,,9.125,
2011-03-27,25.5,32.458,6.958,,8.083,
2011-03-28,16.542,21.833,5.292,,8.125,
2011-03-29,23.217,30.957,7.739,,13.833,
2011-03-30,21.75,29.708,7.958,,11.375,
2011-03-31,13.75,16.917,3.167,,6.333,
2011-04-01,29.042,35.125,6.083,,9.958,
2011-04-02,24.458,30.458,6.0,,8.0,
2011-04-03,4.625,5.25,0.625,,4.417,
2011-04-04,5.696,6.13,0.435,,4.458,
2011-04-05,16.833,20.708,3.875,,5.625,
2011-04-06,24.125,29.708,5.583,,9.826,
2011-04-07,18.875,22.25,3.375,,7.792,
2011-04-08,22.083,33.208,11.125,,6.167,
2011-04-09,17.25,23.708,6.458,,5.583,
2011-04-10,21.833,24.167,2.333,,8.292,
2011-04-11,21.625,26.5,4.875,,9.083,
2011-04-12,17.043,21.478,4.435,,6.75,
2011-04-13,22.958,28.542,5.583,,9.292,
2011-04-14,25.375,28.375,3.0,,12.75,
2011-04-15,37.875,44.792,6.917,,11.625,
2011-04-16,13.042,20.5,7.458,,6.833,
2011-04-17,5.75,6.542,0.792,,7.5,
2011-04-18,22.542,28.458,5.917,,6.792,
2011-04-19,15.167,22.0,6.833,,7.208,
2011-04-20,17.304,24.261,6.957,,6.875,
2011-04-21,21.417,27.292,5.875,,9.375,
2011-04-22,19.833,23.167,3.333,,7.792,
2011-04-23,17.208,24.625,7.417,,5.875,
2011-04-24,14.625,16.708,2.083,,7.875,
2011-04-25,21.542,27.833,6.292,,8.083,
2011-04-26,26.417,31.333,4.917,,12.083,
2011-04-27,25.875,34.667,8.792,,8.13,
2011-04-28,20.739,28.304,7.565,,5.917,
2011-04-29,19.0,22.417,3.417,,6.792,
2011-04-30,16.417,19.0,2.583,,9.458,
2011-05-01,10.292,11.458,1.167,,6.125,
2011-05-02,23.625,30.708,7.083,,10.125,
2011-05-03,17.333,19.0,1.667,,7.792,
2011-05-04,20.333,24.708,4.375,,9.042,
2011-05-05,9.625,9.75,0.125,,7.958,
2011-05-06,12.391,14.261,1.87,,8.167,
2011-05-07,9.375,11.042,1.667,,7.708,
2011-05-08,16.583,19.292,2.708,,9.5,
2011-05-09,16.542,18.583,2.042,,14.417,
2011-05-10,19.958,36.708,16.75,,8.667,
2011-05-11,12.292,24.917,12.625,,4.292,
2011-05-12,10.75,19.417,8.667,,4.042,
2011-05-13,18.75,25.542,6.792,,8.625,
2011-05-14,18.304,21.87,3.565,,8.25,
2011-05-15,17.5,20.167,2.667,,10.833,
2011-05-16,23.667,27.25,3.583,,12.792,
2011-05-17,24.042,29.292,5.25,,11.542,
2011-05-18,22.875,29.458,6.583,,11.826,
2011-05-19,26.417,35.0,8.583,,14.417,
2011-05-20,21.167,30.917,9.75,,15.208,
2011-05-21,12.417,13.625,1.208,,11.25,
2011-05-22,9.304,14.0,4.696,,6.25,
2011-05-23,5.708,5.875,0.167,,3.208,
2011-05-24,6.792,6.958,0.167,,3.917,
2011-05-25,13.292,13.75,0.458,,8.714,
2011-05-26,8.625,8.833,0.208,,6.375,
2011-05-27,5.708,5.708,0.0,,3.875,
2011-05-28,14.542,15.958,1.417,,3.333,
2011-05-29,7.792,8.083,0.292,,3.333,
2011-05-30,16.478,23.913,7.435,,8.375,
2011-05-31,11.333,16.167,4.833,,7.208,
2011-06-01,15.292,18.625,3.333,,7.125,
2011-06-02,12.583,14.625,2.042,,9.417,
2011-06-03,18.417,22.708,4.292,,13.875,
2011-06-04,21.0,27.583,6.583,,14.583,
2011-06-05,19.167,23.792,4.625,,13.875,
2011-06-06,24.5,33.333,8.833,,14.292,
2011-06-07,11.348,12.565,1.217,,10.5,
2011-06-08,13.667,16.333,2.667,,7.261,
2011-06-09,24.292,32.0,7.708,,14.708,
2011-06-10,18.042,27.0,8.958,,11.417,
2011-06-11,16.458,24.25,7.792,,6.625,
2011-06-12,9.792,11.958,2.167,,6.75,
2011-06-13,16.583,24.25,7.667,,6.375,
2011-06-14,24.208,30.792,6.583,,10.125,
2011-06-15,18.304,20.522,2.217,,10.667,
2011-06-16,9.375,9.542,0.167,,4.458,
2011-06-17,15.167,19.25,4.083,,5.792,
2011-06-18,14.958,17.458,2.5,,6.417,
2011-06-19,12.875,16.292,3.417,,8.125,
2011-06-20,10.625,14.292,3.667,,5.833,
2011-06-21,16.667,25.958,9.292,,9.458,
2011-06-22,19.708,32.583,12.875,,12.125,
2011-06-23,18.478,30.478,12.0,,14.708,
2011-06-24,13.792,22.5,8.708,,15.125,
2011-06-25,11.75,19.625,7.875,,14.417,
2011-06-26,4.667,5.833,1.167,,6.583,
2011-06-27,10.708,17.5,6.792,,7.667,
2011-06-28,18.833,34.875,16.042,,16.125,
2011-06-29,17.5,32.917,15.417,,13.087,
2011-06-30,15.5,30.167,14.667,,10.292,
2011-07-01,16.826,26.87,10.043,,7.292,
2011-07-02,15.875,20.375,4.5,,7.542,
2011-07-03,10.833,13.083,2.25,,7.0,
2011-07-04,20.375,29.458,9.083,,7.25,
2011-07-05,21.625,28.167,6.542,,8.167,
2011-07-06,18.0,20.292,2.292,,9.75,
2011-07-07,12.0,15.917,3.917,,3.75,
2011-07-08,14.0,25.708,11.708,,7.833,
2011-07-09,12.087,21.13,9.043,,9.583,
2011-07-10,12.0,17.75,5.75,,10.583,
2011-07-11,10.083,13.083,3.0,,6.625,
2011-07-12,8.0,13.333,5.333,,5.125,
2011-07-13,10.417,14.292,3.875,,7.0,
2011-07-14,14.833,24.125,9.292,,9.292,
2011-07-15,24.875,38.042,13.167,,13.625,
2011-07-16,13.5,16.167,2.667,,11.333,
2011-07-17,6.174,7.783,1.609,,8.125,
2011-07-18,3.25,3.833,0.583,,4.125,
2011-07-19,2.125,2.292,0.167,,3.333,
2011-07-20,6.917,9.875,2.958,,4.083,
2011-07-21,16.417,27.375,10.958,,8.087,
2011-07-22,10.958,13.667,2.708,,7.375,
2011-07-23,16.375,21.958,5.583,,8.292,
2011-07-24,8.167,8.917,0.75,,9.042,
2011-07-25,12.913,15.13,2.217,,8.583,
2011-07-26,9.25,10.25,1.0,,6.833,
2011-07-27,19.0,27.0,8.0,,10.375,
2011-07-28,17.708,28.083,10.375,,9.292,
2011-07-29,16.958,24.75,7.792,,8.25,
2011-07-30,16.792,25.458,8.667,,6.625,
2011-07-31,11.833,13.167,1.333,,6.583,
2011-08-01,7.583,7.833,0.25,,7.375,
2011-08-02,6.261,7.13,0.87,,6.458,
2011-08-03,5.708,7.667,1.958,,6.375,
2011-08-04,6.667,9.125,2.458,,6.917,
2011-08-05,9.417,11.417,2.0,,6.542,
2011-08-06,6.625,8.667,2.042,,6.333,
2011-08-07,6.75,8.917,2.167,,6.833,
2011-08-08,19.583,27.333,7.75,,11.0,
2011-08-09,17.0,26.0,9.0,,6.958,
2011-08-10,15.609,22.957,7.348,,7.043,
2011-08-11,16.917,27.417,10.5,,6.667,
2011-08-12,12.792,19.0,6.208,,5.958,
2011-08-13,16.625,22.667,6.042,,9.0,
2011-08-14,11.25,13.0,1.75,,7.0,
2011-08-15,11.292,13.833,2.542,,5.958,
2011-08-16,12.5,17.042,4.542,,5.167,
2011-08-17,15.583,23.167,7.583,,7.042,
2011-08-18,19.13,27.304,8.174,,8.125,
2011-08-19,19.417,26.375,6.958,,5.583,
2011-08-20,8.167,8.792,0.625,,3.958,
2011-08-21,11.333,13.25,1.917,,4.375,
2011-08-22,10.375,12.708,2.333,,5.833,
2011-08-23,12.083,14.0,1.917,,4.913,
2011-08-24,9.667,11.917,2.25,,4.792,
2011-08-25,7.417,11.333,3.917,,4.125,
2011-08-26,11.304,20.609,9.304,,6.167,
2011-08-27,7.042,8.875,1.833,,5.125,
2011-08-28,6.75,7.167,0.417,,5.083,
2011-08-29,12.167,14.333,2.167,,6.583,
2011-08-30,16.417,18.833,2.417,,6.087,
2011-08-31,10.417,11.083,0.667,,4.5,
2011-09-01,6.375,8.125,1.75,,2.375,
2011-09-02,3.667,4.75,1.083,,1.958,
2011-09-03,4.609,5.565,0.957,,1.5,
2011-09-04,10.75,14.75,4.0,,3.708,
2011-09-05,15.167,21.542,6.375,,6.792,
2011-09-06,18.125,22.167,4.042,,7.792,
2011-09-07,18.542,22.875,4.333,,8.375,
2011-09-08,16.0,18.292,2.292,,8.125,
2011-09-09,13.542,17.958,4.417,,7.417,
2011-09-10,7.083,9.167,2.083,,4.667,
2011-09-11,4.826,6.522,1.696,,5.208,
2011-09-12,6.5,8.042,1.542,,5.292,
2011-09-13,16.333,25.708,9.375,,9.625,
2011-09-14,12.25,14.208,1.958,,5.958,
2011-09-15,7.583,9.125,1.542,,5.167,
2011-09-16,5.708,6.833,1.125,,3.458,
2011-09-17,5.625,7.417,1.792,,2.625,
2011-09-18,3.083,4.208,1.125,,3.417,
2011-09-19,4.348,5.913,1.565,,3.208,
2011-09-20,4.5,5.208,0.708,,2.5,
2011-09-21,11.375,16.583,5.208,,6.75,
2011-09-22,13.542,20.542,7.0,,7.652,
2011-09-23,11.083,14.417,3.333,,5.083,
2011-09-24,8.958,10.083,1.125,,4.958,
2011-09-25,10.375,11.667,1.292,,5.875,
2011-09-26,13.167,14.167,1.0,,5.083,
2011-09-27,9.826,10.435,0.609,,4.5,
2011-09-28,15.792,18.417,2.625,,5.958,
2011-09-29,20.167,22.667,2.5,,7.125,
2011-09-30,18.417,25.375,6.958,,5.917,
2011-10-01,4.708,4.792,0.083,,3.667,
2011-10-02,8.542,11.083,2.542,,5.25,
2011-10-03,4.75,5.167,0.417,,3.667,
2011-10-04,9.5,10.583,1.083,,4.375,
2011-10-05,12.522,14.087,1.565,,2.875,
2011-10-06,22.25,30.333,8.083,,7.125,
2011-10-07,15.0,17.0,2.0,,7.833,
2011-10-08,8.25,8.708,0.458,,5.292,
2011-10-09,8.875,9.458,0.583,,7.458,
2011-10-10,17.0,19.667,2.667,,8.042,
2011-10-11,23.167,28.75,5.583,,7.208,
2011-10-12,25.667,31.875,6.208,,6.333,
2011-10-13,16.043,18.174,2.13,,5.435,
2011-10-14,8.833,9.458,0.625,,3.0,
2011-10-15,16.375,23.708,7.333,,5.833,
2011-10-16,12.542,15.167,2.625,,9.958,
2011-10-17,22.708,31.083,8.375,,10.167,
2011-10-18,10.958,13.583,2.625,,5.167,
2011-10-19,7.333,8.0,0.667,,4.208,
2011-10-20,10.208,11.208,1.0,,4.417,
2011-10-21,9.391,9.957,0.565,,4.125,
2011-10-22,9.25,11.042,1.792,,3.417,
2011-10-23,6.917,8.875,1.958,,3.25,
2011-10-24,13.792,18.667,4.875,,5.583,
2011-10-25,14.167,20.542,6.375,,7.125,
2011-10-26,7.75,8.875,1.125,,3.458,
2011-10-27,10.292,11.375,1.083,,3.083,
2011-10-28,15.0,17.5,2.5,,4.042,
2011-10-29,10.739,11.13,0.391,,5.875,
2011-10-30,10.208,10.833,0.625,,3.458,
2011-10-31,9.667,12.583,2.917,,3.125,
2011-11-01,10.333,11.125,0.792,,4.696,
2011-11-02,12.542,13.458,0.917,,4.542,
2011-11-03,18.875,22.083,3.208,,5.333,
2011-11-04,15.375,19.417,4.042,,5.208,
2011-11-05,11.917,13.042,1.125,,2.875,
2011-11-06,13.435,19.087,5.652,,3.208,
2011-11-07,7.125,8.125,1.0,,2.375,
2011-11-08,7.125,8.167,1.042,,2.833,
2011-11-09,7.125,8.25,1.125,,2.167,
2011-11-10,6.542,6.917,0.375,,2.542,
2011-11-11,16.208,22.625,6.417,,4.333,
2011-11-12,20.958,35.625,14.667,,6.417,
2011-11-13,14.583,23.792,9.208,,3.792,
2011-11-14,27.565,39.043,11.478,,9.125,
2011-11-15,18.083,26.583,8.5,,8.042,
2011-11-16,16.125,20.667,4.542,,4.318,
2011-11-17,18.417,27.333,8.917,,6.208,
2011-11-18,19.458,24.708,5.25,,5.208,
2011-11-19,14.833,22.042,7.208,,2.5,
2011-11-20,16.0,20.083,4.083,,14.958,
2011-11-21,18.167,26.958,8.792,,7.292,
2011-11-22,25.609,40.522,14.913,,6.917,
2011-11-23,18.625,25.292,6.667,,6.458,
2011-11-24,18.667,31.167,12.5,,11.261,
2011-11-25,20.5,35.583,15.083,,7.833,
2011-11-26,15.542,20.125,4.583,,5.417,
2011-11-27,15.125,18.625,3.5,,6.583,
2011-11-28,20.625,29.917,9.292,,5.25,
2011-11-29,30.667,74.417,43.75,,9.333,
2011-11-30,20.348,41.174,20.826,,8.417,
2011-12-01,3.417,3.75,0.333,,3.333,
2011-12-02,8.083,8.5,0.417,,3.708,
2011-12-03,14.042,23.625,9.583,,6.542,
2011-12-04,13.708,17.5,3.792,,6.833,
2011-12-05,16.25,25.917,9.667,,5.875,
2011-12-06,16.292,22.5,6.208,,5.083,
2011-12-07,22.625,45.458,22.833,,7.542,
2011-12-08,22.522,41.217,18.696,,8.0,
2011-12-09,9.833,11.792,1.958,,5.417,
2011-12-10,16.708,27.25,10.542,,7.792,
2011-12-11,13.958,18.25,4.292,,9.458,
2011-12-12,25.125,43.417,18.292,,9.417,
2011-12-13,18.333,26.125,7.792,,5.875,
2011-12-14,21.208,32.958,11.75,,6.261,
2011-12-15,25.875,43.208,17.333,,11.458,
2011-12-16,19.391,34.087,14.696,,12.833,
2011-12-17,18.0,28.292,10.292,,11.917,
2011-12-18,18.958,25.833,6.875,,12.333,
2011-12-19,19.0,31.792,12.792,,12.792,
2011-12-20,24.5,38.5,14.0,,10.875,
2011-12-21,29.667,53.458,23.792,,10.292,
2011-12-22,27.625,50.583,22.958,,16.458,
2011-12-23,14.5,20.167,5.667,,6.583,
2011-12-24,19.304,30.783,11.478,,8.708,
2011-12-25,10.583,14.5,3.917,,10.083,
2011-12-26,21.25,36.875,15.625,,17.542,
2011-12-27,19.042,29.917,10.875,,7.625,
2011-12-28,23.5,38.458,14.958,,5.417,
2011-12-29,21.708,41.75,20.042,,7.917,
2011-12-30,4.25,4.875,0.625,,4.375,
2011-12-31,12.458,16.417,3.958,,4.75,
2012-01-01,15.833,19.292,3.458,,8.667,
2012-01-02,19.167,24.25,5.083,,10.958,
2012-01-03,16.478,23.391,6.913,,9.625,
2012-01-04,14.167,20.25,6.083,,5.5,
2012-01-05,16.25,22.667,6.417,,5.5,
2012-01-06,13.792,16.917,3.125,,4.833,
2012-01-07,28.238,42.048,13.81,,6.208,
2012-01-08,23.091,33.864,10.773,,6.208,
2012-01-09,24.682,37.5,12.818,,8.565,
2012-01-10,18.833,30.333,11.5,,8.625,
2012-01-11,29.391,43.522,14.13,,8.333,
2012-01-12,25.542,35.042,9.5,,7.375,
2012-01-13,19.125,26.542,7.417,,4.875,
2012-01-14,13.5,16.958,3.458,,6.125,
2012-01-15,12.458,16.0,3.542,,6.125,
2012-01-16,23.083,34.417,11.333,,7.917,
2012-01-17,12.625,14.083,1.458,,6.125,
2012-01-18,19.722,26.111,6.389,,4.87,
2012-01-19,24.913,38.087,13.174,,6.958,
2012-01-20,10.667,11.667,1.0,,6.167,
2012-01-21,17.375,20.083,2.708,,3.5,
2012-01-22,14.562,16.25,1.688,,3.542,
2012-01-23,21.292,29.833,8.542,,3.667,
2012-01-24,23.333,38.952,15.619,,6.083,
2012-01-25,24.208,37.125,12.917,,14.083,
2012-01-26,20.625,27.625,7.0,,10.75,
2012-01-27,18.174,22.217,4.043,,8.75,
2012-01-28,22.292,33.25,10.958,,8.25,
2012-01-29,31.429,48.81,17.381,,6.833,
2012-01-30,27.857,39.429,11.571,,7.583,
2012-01-31,25.083,33.625,8.542,,6.957,
2012-02-01,31.708,47.125,15.417,,5.708,
