date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,5.708,20.458,38.125,17.667,24.458
2011-01-02,4.208,14.75,28.0,13.25,21.625
2011-01-03,2.583,9.875,18.458,8.583,14.125
2011-01-04,3.833,15.875,30.833,14.958,16.917
2011-01-05,3.043,7.375,18.167,10.792,17.708
2011-01-06,3.0,9.095,19.429,10.333,17.636
2011-01-07,3.333,13.75,28.125,14.375,13.917
2011-01-08,3.0,11.583,19.458,7.875,15.792
2011-01-09,4.458,18.708,34.042,15.333,14.875
2011-01-10,4.25,19.0,35.875,16.875,16.417
2011-01-11,3.333,13.25,29.5,16.25,13.958
2011-01-12,3.957,17.25,30.167,12.917,15.625
2011-01-13,4.0,18.348,37.043,18.696,18.792
2011-01-14,2.833,7.833,18.417,10.583,14.875
2011-01-15,3.083,8.875,17.917,9.042,12.708
2011-01-16,4.125,13.917,30.5,16.583,17.125
2011-01-17,4.375,18.167,33.333,15.167,18.125
2011-01-18,4.583,20.167,40.042,19.875,17.125
2011-01-19,3.043,14.875,21.542,6.667,18.75
2011-01-20,1.917,7.043,10.565,3.522,13.375
2011-01-21,3.5,17.208,27.792,10.583,16.625
2011-01-22,5.542,18.167,39.5,21.333,16.5
2011-01-23,4.5,13.696,31.913,18.217,20.043
2011-01-24,4.167,15.208,31.167,15.958,21.375
2011-01-25,3.333,12.375,26.583,14.208,17.542
2011-01-26,3.913,13.792,28.167,14.375,13.583
2011-01-27,4.25,18.417,32.917,14.5,16.917
2011-01-28,5.208,20.875,40.958,20.083,16.542
2011-01-29,4.042,14.375,23.667,9.292,17.417
2011-01-30,4.167,16.042,36.5,20.458,18.25
2011-01-31,2.792,6.417,15.458,9.042,17.625
2011-02-01,2.625,10.857,19.952,9.095,18.333
2011-02-02,4.261,18.417,37.542,19.125,19.75
2011-02-03,4.25,17.13,33.217,16.087,19.125
2011-02-04,3.417,14.375,26.875,12.5,21.125
2011-02-05,3.292,14.125,24.708,10.583,17.708
2011-02-06,7.042,32.625,68.917,36.292,33.208
2011-02-07,5.917,20.875,47.75,26.875,31.609
2011-02-08,2.708,6.917,16.125,9.208,17.667
2011-02-09,2.913,10.333,23.042,12.708,16.875
2011-02-10,3.0,14.522,26.174,11.652,19.292
2011-02-11,3.208,15.167,29.875,14.708,17.583
2011-02-12,2.292,8.333,14.833,6.5,16.958
2011-02-13,5.667,25.292,54.708,29.417,21.917
2011-02-14,5.958,26.167,55.125,28.958,24.333
2011-02-15,3.583,12.667,22.333,9.667,29.125
2011-02-16,3.609,13.125,24.458,11.333,14.833
2011-02-17,3.5,12.957,25.13,12.174,18.167
2011-02-18,3.875,15.042,26.792,11.75,16.875
2011-02-19,3.583,16.833,24.417,7.583,21.375
2011-02-20,5.0,21.542,39.042,17.5,20.417
2011-02-21,4.125,15.708,29.5,13.792,21.958
2011-02-22,5.292,22.833,41.917,19.083,20.583
2011-02-23,7.435,32.042,67.083,35.042,29.167
2011-02-24,3.875,13.826,22.217,8.391,21.208
2011-02-25,3.833,15.417,24.5,9.083,20.083
2011-02-26,3.417,11.083,18.542,7.458,22.042
2011-02-27,3.25,10.875,21.333,10.458,22.458
2011-02-28,4.25,20.792,31.625,10.833,19.708
2011-03-01,5.304,27.833,44.458,16.625,26.667
2011-03-02,4.708,20.217,36.087,15.87,29.292
2011-03-03,3.292,11.667,18.667,7.0,21.083
2011-03-04,2.75,7.708,11.625,3.917,18.333
2011-03-05,3.958,15.75,26.875,11.125,19.333
2011-03-06,3.583,13.458,20.542,7.083,15.167
2011-03-07,3.25,9.042,19.833,10.792,19.375
2011-03-08,4.87,18.833,30.875,12.042,21.4
2011-03-09,4.208,13.609,25.261,11.652,
2011-03-10,2.0,2.583,6.25,3.667,
2011-03-11,1.875,2.542,6.333,3.792,
2011-03-12,2.625,10.542,16.792,6.25,17.0
2011-03-13,3.833,16.458,27.875,11.417,19.125
2011-03-14,4.0,16.917,30.208,13.292,20.75
2011-03-15,4.556,14.6,24.1,9.5,26.19
2011-03-16,3.478,21.909,32.273,10.364,23.833
2011-03-17,5.583,27.042,42.958,15.917,31.292
2011-03-18,3.208,8.917,14.25,5.333,24.625
2011-03-19,2.5,7.458,16.333,8.875,17.958
2011-03-20,2.458,6.5,13.5,7.0,21.0
2011-03-21,2.792,8.042,17.958,9.917,23.625
2011-03-22,3.304,7.625,17.792,10.167,37.667
2011-03-23,3.125,13.478,19.435,5.957,29.958
2011-03-24,3.458,14.667,20.792,6.125,14.167
2011-03-25,3.0,14.792,20.667,5.875,18.042
2011-03-26,3.25,13.667,22.792,9.125,23.083
2011-03-27,4.167,18.083,28.0,9.917,26.292
2011-03-28,4.542,17.913,25.522,7.609,25.0
2011-03-29,3.783,14.458,21.292,6.833,27.958
2011-03-30,3.125,13.826,22.87,9.043,26.083
2011-03-31,3.25,10.583,20.042,9.458,18.667
2011-04-01,3.917,13.13,22.478,9.348,27.833
2011-04-02,2.792,5.5,13.292,7.792,24.875
2011-04-03,2.583,5.958,11.292,5.333,20.5
2011-04-04,3.167,10.667,16.542,5.875,18.542
2011-04-05,3.333,11.708,18.583,6.875,26.625
2011-04-06,3.583,12.917,20.292,7.375,28.583
2011-04-07,4.0,14.087,22.826,8.739,29.636
2011-04-08,5.727,17.455,31.182,13.727,24.909
2011-04-09,5.083,14.208,26.625,12.417,20.083
2011-04-10,3.75,8.042,13.333,5.292,28.792
2011-04-11,4.208,12.348,21.478,9.13,33.667
2011-04-12,3.333,8.083,15.292,7.208,31.583
2011-04-13,4.0,10.5,16.5,6.0,53.208
2011-04-14,4.696,12.542,19.292,6.75,56.125
