date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,15.333,18.167,2.833,12.958
2011-01-02,6.0,7.25,1.25,11.292
2011-01-03,3.958,4.708,0.75,10.5
2011-01-04,9.875,14.0,4.125,12.208
2011-01-05,3.304,4.348,1.043,12.167
2011-01-06,2.364,3.182,0.818,14.227
2011-01-07,5.625,7.375,1.75,10.5
2011-01-08,15.125,21.042,5.917,11.625
2011-01-09,21.625,38.667,17.042,14.458
2011-01-10,13.833,19.417,5.583,13.667
2011-01-11,5.042,6.5,1.458,11.042
2011-01-12,10.696,14.087,3.391,9.75
2011-01-13,11.458,17.625,6.167,13.875
2011-01-14,4.417,5.792,1.375,13.167
2011-01-15,4.292,5.208,0.917,12.75
2011-01-16,9.917,13.292,3.375,14.667
2011-01-17,18.625,26.708,8.083,18.0
2011-01-18,16.542,21.042,4.5,17.875
2011-01-19,22.043,32.217,10.174,20.917
2011-01-20,13.875,21.25,7.375,13.0
2011-01-21,11.542,13.667,2.125,11.458
2011-01-22,13.75,17.292,3.542,10.708
2011-01-23,4.708,5.75,1.042,13.625
2011-01-24,5.625,7.125,1.5,11.792
2011-01-25,12.375,16.958,4.583,16.042
2011-01-26,10.565,13.826,3.261,13.542
2011-01-27,9.542,12.375,2.833,13.917
2011-01-28,5.0,6.542,1.542,12.667
2011-01-29,5.125,6.542,1.417,11.375
2011-01-30,6.375,8.958,2.583,12.208
2011-01-31,5.208,7.667,2.458,13.708
2011-02-01,7.667,11.375,3.708,12.458
2011-02-02,17.609,37.783,20.174,12.083
2011-02-03,7.208,9.333,2.125,12.042
2011-02-04,11.417,16.375,4.958,13.75
2011-02-05,9.875,11.667,1.792,13.5
2011-02-06,24.083,36.375,12.292,19.167
2011-02-07,14.958,20.917,5.958,22.792
2011-02-08,4.125,6.542,2.417,14.292
2011-02-09,6.826,9.522,2.696,10.5
2011-02-10,7.292,10.375,3.083,12.5
2011-02-11,4.458,5.917,1.458,10.833
2011-02-12,4.625,7.0,2.375,14.792
2011-02-13,19.458,27.25,7.792,15.125
2011-02-14,20.583,26.292,5.708,18.375
2011-02-15,10.417,12.292,1.875,21.167
2011-02-16,5.478,6.739,1.261,12.417
2011-02-17,6.958,9.333,2.375,13.625
2011-02-18,8.542,10.792,2.25,11.625
2011-02-19,6.667,8.208,1.542,15.458
2011-02-20,17.417,24.75,7.333,15.375
2011-02-21,10.458,13.0,2.542,15.208
2011-02-22,16.0,19.875,3.875,13.083
2011-02-23,23.87,32.696,8.826,17.625
2011-02-24,3.458,4.167,0.708,19.25
2011-02-25,12.292,14.875,2.583,11.375
2011-02-26,4.958,5.792,0.833,13.875
2011-02-27,4.833,6.5,1.667,16.5
2011-02-28,10.708,13.0,2.292,15.042
2011-03-01,18.087,25.783,7.696,22.167
2011-03-02,19.125,25.208,6.083,20.25
2011-03-03,5.091,5.636,0.545,13.955
2011-03-04,8.292,9.25,0.958,15.208
2011-03-05,16.708,19.625,2.917,11.792
2011-03-06,22.583,30.25,7.667,14.917
2011-03-07,8.435,9.696,1.261,13.864
2011-03-08,14.783,17.087,2.304,19.958
2011-03-09,14.5,20.0,5.5,24.292
2011-03-10,6.792,9.792,3.0,13.208
2011-03-11,3.583,4.583,1.0,10.958
2011-03-12,6.417,8.167,1.75,12.917
2011-03-13,7.042,9.125,2.083,11.542
2011-03-14,7.833,9.833,2.0,13.875
2011-03-15,4.0,5.13,1.13,21.917
2011-03-16,8.042,9.5,1.458,19.458
2011-03-17,12.333,13.708,1.375,24.958
2011-03-18,10.167,11.958,1.792,23.625
2011-03-19,2.5,3.583,1.083,12.042
2011-03-20,2.375,3.375,1.0,15.792
2011-03-21,3.5,4.625,1.125,18.792
2011-03-22,4.087,5.174,1.087,29.708
2011-03-23,7.292,8.917,1.625,25.0
2011-03-24,5.375,6.458,1.083,10.125
2011-03-25,4.792,5.875,1.083,9.375
2011-03-26,4.792,6.042,1.25,14.875
2011-03-27,5.273,6.273,1.0,14.158
2011-03-28,7.1,7.8,0.7,22.182
2011-03-29,11.652,13.174,1.522,19.375
2011-03-30,22.083,25.667,3.583,27.375
2011-03-31,7.0,7.792,0.792,17.375
2011-04-01,11.208,12.417,1.208,19.375
2011-04-02,3.292,3.542,0.25,15.792
2011-04-03,2.5,2.583,0.083,10.542
2011-04-04,5.125,5.708,0.583,9.542
2011-04-05,9.542,10.833,1.292,19.167
2011-04-06,11.583,12.583,1.0,24.917
2011-04-07,15.19,16.667,1.476,28.0
2011-04-08,17.769,20.077,2.308,14.5
2011-04-09,13.667,14.625,0.958,14.833
2011-04-10,7.542,7.833,0.292,20.833
2011-04-11,9.333,10.125,0.792,19.208
2011-04-12,5.583,6.125,0.542,21.5
2011-04-13,9.25,9.792,0.542,40.167
2011-04-14,8.304,8.957,0.652,51.833
2011-04-15,9.542,9.875,0.333,56.75
2011-04-16,5.417,5.5,0.083,28.833
2011-04-17,3.75,3.75,0.0,14.875
2011-04-18,5.667,6.292,0.625,18.792
2011-04-19,5.667,6.625,0.958,10.0
2011-04-20,4.583,5.625,1.042,5.0
2011-04-21,6.043,6.783,0.739,9.792
2011-04-22,6.167,6.75,0.583,15.042
2011-04-23,5.75,6.0,0.25,8.083
2011-04-24,3.125,3.125,0.0,10.958
2011-04-25,4.125,4.583,0.458,19.75
2011-04-26,4.5,4.875,0.375,26.792
2011-04-27,8.917,9.833,0.917,17.792
2011-04-28,4.565,5.217,0.652,10.833
2011-04-29,2.522,2.609,0.087,8.783
2011-04-30,5.875,6.0,0.125,24.417
2011-05-01,6.792,7.25,0.458,24.0
2011-05-02,3.042,3.5,0.458,15.875
2011-05-03,6.708,6.958,0.25,21.833
2011-05-04,3.875,4.042,0.167,29.792
2011-05-05,3.826,3.826,0.0,17.917
2011-05-06,5.458,6.083,0.625,21.391
2011-05-07,5.042,5.375,0.333,24.833
2011-05-08,2.625,2.625,0.0,24.208
2011-05-09,4.917,5.208,0.292,19.0
2011-05-10,4.125,4.458,0.333,12.583
2011-05-11,6.292,6.625,0.333,18.917
2011-05-12,4.783,5.261,0.478,17.458
2011-05-13,3.042,3.375,0.333,47.625
2011-05-14,2.667,2.708,0.042,53.417
2011-05-15,4.083,4.083,0.0,25.708
2011-05-16,5.5,6.167,0.667,41.042
2011-05-17,4.542,5.0,0.458,36.042
2011-05-18,5.833,6.417,0.583,17.375
2011-05-19,6.522,7.087,0.565,29.542
2011-05-20,6.458,6.917,0.458,45.417
2011-05-21,4.542,4.542,0.0,24.25
2011-05-22,3.292,3.292,0.0,14.083
2011-05-23,4.625,5.083,0.458,11.792
