date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,11.5,14.542,3.042,6.708,5.333,7.083
2011-01-02,10.958,15.042,4.083,3.583,5.292,3.917
2011-01-03,2.042,2.667,0.625,0.667,5.125,0.833
2011-01-04,4.958,6.458,1.5,3.042,5.833,1.083
2011-01-05,2.583,3.417,0.833,2.125,5.565,1.708
2011-01-06,4.25,5.458,1.208,4.455,5.261,3.217
2011-01-07,9.5,14.5,5.0,3.0,5.792,4.292
2011-01-08,6.273,7.818,1.545,3.0,5.375,1.458
2011-01-09,6.292,7.667,1.375,3.042,5.167,3.375
2011-01-10,8.917,11.125,2.208,4.458,5.333,2.292
2011-01-11,6.208,8.125,1.917,3.167,4.583,2.417
2011-01-12,10.609,13.87,3.261,4.875,5.261,1.217
2011-01-13,6.708,9.125,2.417,5.333,5.609,4.75
2011-01-14,3.208,4.208,1.0,3.167,5.25,2.042
2011-01-15,2.75,3.583,0.833,2.458,5.333,1.5
2011-01-16,6.524,8.381,1.857,8.174,4.958,4.955
2011-01-17,12.375,14.958,2.583,4.958,5.333,4.833
2011-01-18,19.25,28.0,8.75,6.25,5.792,4.833
2011-01-19,15.958,23.292,7.333,6.292,5.583,3.458
2011-01-20,15.75,24.167,8.417,7.958,6.125,7.292
2011-01-21,17.25,22.75,5.5,5.25,5.696,3.25
2011-01-22,15.125,25.0,9.875,4.292,5.583,6.625
2011-01-23,8.25,12.375,4.125,4.667,5.833,4.333
2011-01-24,6.364,7.864,1.5,5.217,5.652,2.208
2011-01-25,12.958,17.583,4.625,7.25,5.542,4.0
2011-01-26,11.792,16.042,4.25,5.833,5.625,5.917
2011-01-27,7.458,8.958,1.5,5.167,5.375,3.0
2011-01-28,8.208,10.583,2.375,5.375,5.417,4.875
2011-01-29,8.167,9.792,1.625,3.75,5.565,2.708
2011-01-30,11.0,14.0,3.0,5.083,5.542,2.583
2011-01-31,9.708,14.125,4.417,6.042,5.542,3.5
2011-02-01,16.045,24.136,8.091,8.0,5.542,2.792
2011-02-02,8.542,12.208,3.667,2.417,5.542,1.708
2011-02-03,17.75,27.375,9.625,5.375,5.292,3.667
2011-02-04,12.125,18.0,5.875,7.292,6.375,6.792
2011-02-05,7.625,9.083,1.458,4.583,5.583,4.667
2011-02-06,16.917,23.917,7.0,9.75,5.478,11.0
2011-02-07,16.5,26.292,9.792,11.304,6.609,11.261
2011-02-08,2.458,3.542,1.083,5.583,5.292,5.792
2011-02-09,5.864,7.273,1.409,3.667,5.417,2.792
2011-02-10,16.167,24.542,8.375,6.5,6.0,5.333
2011-02-11,6.083,8.208,2.125,4.792,5.542,5.042
2011-02-12,4.25,4.625,0.375,5.208,5.667,3.792
2011-02-13,10.792,12.958,2.167,5.292,5.708,3.583
2011-02-14,18.174,23.826,5.652,9.75,6.0,7.435
2011-02-15,8.25,10.542,2.292,9.875,5.792,10.125
2011-02-16,8.083,9.833,1.75,4.25,5.583,5.375
2011-02-17,12.136,15.5,3.364,7.083,5.875,4.792
2011-02-18,8.667,10.417,1.75,5.042,5.292,3.333
2011-02-19,11.417,13.833,2.417,9.542,6.208,7.708
2011-02-20,19.833,28.708,8.875,9.583,6.542,8.542
2011-02-21,7.042,8.333,1.292,7.083,5.75,7.542
2011-02-22,21.875,33.458,11.583,11.583,5.913,7.875
2011-02-23,28.167,45.208,17.042,15.417,6.708,20.583
2011-02-24,7.875,9.583,1.708,6.292,6.417,6.833
2011-02-25,9.591,12.727,3.136,6.708,6.5,7.042
2011-02-26,5.333,6.875,1.542,4.625,5.333,3.792
2011-02-27,7.833,10.0,2.167,7.136,5.125,7.5
2011-02-28,19.375,25.375,6.0,5.667,5.833,4.875
2011-03-01,27.042,39.375,12.333,14.583,6.87,18.583
2011-03-02,16.125,21.458,5.333,14.5,6.75,15.417
