date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,190.333,5.208,11.875,15.833,28.333,12.5,10.667,202.208
2011-01-02,191.0,7.083,16.15,22.292,46.292,24.0,10.542,207.15
2011-01-03,188.708,4.583,9.417,13.708,26.667,12.958,4.708,198.125
2011-01-04,188.417,4.625,8.0,13.542,27.292,13.75,7.417,196.417
2011-01-05,189.455,4.167,9.364,11.083,22.083,11.0,4.042,198.818
2011-01-06,191.522,3.708,8.913,9.875,18.25,8.375,4.542,200.435
2011-01-07,191.13,5.167,13.565,18.227,44.273,26.045,12.917,204.696
2011-01-08,189.292,3.478,10.333,8.083,13.875,5.792,5.625,199.625
2011-01-09,189.391,4.042,10.478,12.125,21.292,9.167,5.458,199.87
2011-01-10,188.292,4.25,10.708,14.708,26.042,11.333,6.333,199.0
2011-01-11,192.348,5.292,15.435,15.792,32.542,16.75,7.25,207.783
2011-01-12,190.87,3.917,14.348,12.333,22.083,9.75,2.792,205.217
2011-01-13,192.522,5.75,14.522,17.609,41.348,23.739,10.5,207.043
2011-01-14,196.684,9.083,23.684,15.294,33.471,18.176,11.5,220.368
2011-01-15,192.261,4.417,11.435,10.045,23.727,13.682,7.917,203.696
2011-01-16,194.583,6.739,15.208,19.375,47.917,28.542,9.083,209.792
2011-01-17,191.652,6.5,14.87,24.333,58.542,34.208,6.708,206.522
2011-01-18,191.412,6.833,16.294,24.125,52.292,28.167,8.333,207.706
2011-01-19,190.909,7.75,20.136,25.917,59.917,34.0,14.917,211.045
2011-01-20,190.417,5.083,10.75,14.375,28.833,14.458,9.292,201.167
2011-01-21,191.857,6.75,15.524,14.792,30.75,15.958,8.417,207.381
2011-01-22,192.435,8.125,19.957,18.583,45.125,26.542,14.542,212.391
2011-01-23,191.174,5.375,10.652,17.818,39.773,21.955,10.917,201.826
2011-01-24,189.833,4.652,12.542,13.5,26.5,13.0,9.167,202.375
2011-01-25,191.13,4.739,12.435,14.652,26.957,12.304,11.826,203.565
2011-01-26,190.458,5.25,13.292,15.0,31.875,16.875,7.833,203.75
2011-01-27,191.381,5.375,13.429,18.667,38.375,19.708,10.375,204.81
2011-01-28,193.6,6.542,15.9,19.417,41.042,21.625,12.958,209.5
2011-01-29,192.0,3.75,18.0,8.348,13.826,5.478,6.625,210.0
2011-01-30,,5.75,,18.292,37.458,19.167,8.417,
2011-01-31,190.357,4.167,11.214,11.318,21.364,10.045,9.208,201.571
2011-02-01,191.917,4.957,13.292,14.545,25.909,11.364,8.208,205.208
2011-02-02,190.5,5.125,12.875,19.667,40.333,20.667,5.417,203.375
2011-02-03,191.333,5.208,16.083,20.833,46.958,26.125,8.333,207.417
2011-02-04,191.556,9.5,16.611,18.591,43.591,25.0,14.708,208.167
2011-02-05,189.125,4.458,9.875,11.833,20.708,8.875,11.583,199.0
2011-02-06,191.0,7.917,18.0,23.292,48.333,25.042,17.708,209.0
2011-02-07,196.429,9.042,19.286,21.087,44.13,23.043,22.833,215.714
2011-02-08,194.818,5.125,8.5,14.727,30.5,15.773,9.25,203.318
2011-02-09,195.792,5.478,10.083,16.125,32.083,15.958,5.708,205.875
2011-02-10,195.391,5.792,12.043,18.917,41.208,22.292,8.875,207.435
2011-02-11,195.739,7.292,16.957,16.0,41.667,25.667,14.542,212.696
2011-02-12,193.75,3.625,6.958,8.5,14.917,6.417,8.0,200.708
2011-02-13,191.958,4.458,5.833,14.833,25.083,10.25,7.333,197.792
2011-02-14,189.773,4.625,3.955,16.5,28.0,11.5,10.208,193.727
2011-02-15,190.458,5.333,3.667,16.583,33.292,16.708,16.792,194.125
2011-02-16,191.042,6.333,6.333,20.955,43.091,22.136,9.042,197.375
2011-02-17,192.762,6.696,6.619,22.292,42.542,20.25,12.833,199.381
2011-02-18,192.167,5.667,7.083,18.917,38.083,19.167,9.25,199.25
2011-02-19,190.909,5.042,3.909,16.333,27.625,11.292,15.292,194.818
2011-02-20,190.667,6.042,6.125,20.75,40.542,19.792,10.792,196.792
2011-02-21,189.727,5.833,4.818,19.043,34.391,15.348,6.652,194.545
2011-02-22,191.0,6.208,16.826,24.875,45.542,20.667,13.333,207.826
2011-02-23,196.087,10.208,25.043,34.833,77.875,43.042,26.708,221.13
2011-02-24,189.913,6.0,12.087,22.318,42.636,20.318,12.625,202.0
2011-02-25,189.167,4.13,11.208,12.417,18.292,5.875,5.292,200.375
2011-02-26,188.292,4.208,9.542,12.667,22.125,9.458,7.0,197.833
2011-02-27,190.905,4.739,11.619,15.087,26.13,11.043,9.174,202.524
2011-02-28,189.375,4.917,14.042,18.958,32.75,13.792,12.083,203.417
2011-03-01,193.05,9.083,30.55,36.333,80.0,43.667,25.083,223.6
2011-03-02,194.083,7.292,19.0,26.667,47.792,21.125,20.042,213.083
2011-03-03,191.526,7.458,14.368,24.238,48.0,23.762,14.458,205.895
2011-03-04,190.833,5.043,10.583,17.167,26.625,9.458,17.708,201.417
2011-03-05,194.25,8.0,19.3,31.773,71.727,39.955,15.889,213.55
2011-03-06,190.789,7.083,14.421,23.667,43.792,20.125,,205.211
2011-03-07,188.048,4.875,13.0,12.091,21.5,9.409,,201.048
2011-03-08,191.5,7.304,17.111,23.783,47.304,23.522,17.583,208.611
2011-03-09,191.409,5.792,14.409,19.625,36.625,17.0,16.792,205.818
2011-03-10,190.917,4.125,9.417,9.125,13.583,4.458,8.125,200.333
2011-03-11,189.625,3.333,6.792,6.227,8.955,2.727,7.375,196.417
2011-03-12,188.583,3.261,10.042,9.5,14.917,5.417,5.958,198.625
2011-03-13,190.524,5.75,15.0,24.458,50.042,25.583,10.042,205.524
2011-03-14,190.478,5.25,13.652,18.792,30.875,12.083,10.458,204.13
2011-03-15,190.682,6.0,12.045,20.043,36.043,16.0,19.417,202.727
2011-03-16,191.0,5.833,15.125,20.083,35.792,15.708,12.792,206.125
2011-03-17,190.941,9.667,16.0,29.25,58.042,28.792,29.333,206.941
2011-03-18,190.75,6.5,11.458,17.333,30.667,13.333,24.625,202.208
2011-03-19,190.125,5.087,7.375,17.19,32.143,14.952,12.875,197.5
2011-03-20,188.667,5.391,8.083,11.042,17.208,6.167,11.042,196.75
2011-03-21,188.292,3.958,3.125,11.667,19.708,8.042,14.833,191.417
2011-03-22,187.667,4.5,6.125,11.917,19.042,7.125,22.083,193.792
2011-03-23,188.542,4.833,9.292,17.708,30.625,12.917,22.042,197.833
2011-03-24,190.208,5.208,6.875,17.958,30.417,12.458,13.958,197.083
2011-03-25,187.909,4.542,5.0,15.25,25.5,10.25,8.792,192.909
2011-03-26,187.556,3.222,1.0,8.556,13.778,5.222,8.125,188.556
2011-03-28,194.75,,19.75,29.75,53.0,23.25,24.125,214.5
2011-03-29,189.913,5.154,21.87,12.087,18.13,6.043,17.609,211.783
