date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2012-01-01,4.208,5.25,1.042,15.625
2012-01-02,10.75,15.083,4.333,18.958
2012-01-03,3.208,4.167,0.958,23.708
2012-01-04,3.5,4.542,1.042,22.667
2012-01-05,6.818,8.364,1.545,15.333
2012-01-06,3.208,4.542,1.333,19.25
2012-01-07,5.042,6.292,1.25,17.25
2012-01-08,6.0,7.125,1.125,18.5
2012-01-09,8.917,10.583,1.667,18.0
2012-01-10,4.958,6.167,1.208,15.833
2012-01-11,5.667,7.25,1.583,18.583
2012-01-12,12.542,15.083,2.542,29.167
2012-01-13,3.682,4.773,1.091,28.25
2012-01-14,8.333,12.167,3.833,20.125
2012-01-15,6.75,8.458,1.708,21.792
2012-01-16,6.833,8.292,1.458,14.75
2012-01-17,8.167,10.292,2.125,16.833
2012-01-18,3.833,5.125,1.292,13.875
2012-01-19,4.0,6.625,2.625,22.0
2012-01-20,4.208,5.458,1.25,17.958
2012-01-21,18.045,22.818,4.773,18.833
2012-01-22,15.875,23.083,7.208,19.125
2012-01-23,17.375,22.167,4.792,16.542
2012-01-24,18.0,25.208,7.208,17.792
2012-01-25,8.667,10.458,1.792,24.292
2012-01-26,4.25,5.417,1.167,18.5
2012-01-27,5.958,7.167,1.208,14.583
2012-01-28,11.042,14.583,3.542,16.333
2012-01-29,5.227,6.636,1.409,17.125
2012-01-30,9.542,12.792,3.25,15.708
2012-01-31,7.292,8.875,1.583,16.458
2012-02-01,14.417,17.75,3.333,30.5
2012-02-02,7.125,11.042,3.917,22.958
2012-02-03,2.042,3.083,1.042,17.958
2012-02-04,5.667,7.083,1.417,17.583
2012-02-05,2.875,3.875,1.0,22.625
2012-02-06,17.3,21.9,4.6,18.217
2012-02-07,15.273,21.091,5.818,25.125
2012-02-08,2.208,2.958,0.75,17.5
2012-02-09,4.0,4.958,0.958,19.417
2012-02-10,6.083,7.125,1.042,19.667
2012-02-11,3.458,4.583,1.125,20.917
2012-02-12,10.833,12.583,1.75,19.958
2012-02-13,14.292,20.458,6.167,21.167
2012-02-14,4.792,5.75,0.958,20.5
2012-02-15,7.545,8.955,1.409,36.542
2012-02-16,3.75,4.583,0.833,19.375
2012-02-17,5.833,7.25,1.417,16.125
2012-02-18,12.958,18.875,5.917,20.208
2012-02-19,2.583,3.375,0.792,23.208
2012-02-20,2.417,3.292,0.875,20.542
2012-02-21,2.667,3.583,0.917,21.542
2012-02-22,6.083,7.625,1.542,22.458
2012-02-23,4.591,5.545,0.955,21.833
2012-02-24,8.542,10.125,1.583,16.083
2012-02-25,6.792,8.25,1.458,17.625
2012-02-26,7.5,8.75,1.25,16.708
2012-02-27,21.208,31.208,10.0,21.5
2012-02-28,8.417,10.75,2.333,42.792
2012-03-01,18.208,21.917,3.708,31.583
2012-03-02,1.625,2.333,0.708,20.625
2012-03-03,2.818,4.0,1.182,18.875
2012-03-04,9.167,10.875,1.708,17.958
2012-03-05,11.083,12.583,1.5,23.542
2012-03-06,9.375,10.5,1.125,28.625
2012-03-07,12.708,16.458,3.75,40.542
2012-03-08,13.708,18.292,4.583,42.667
2012-03-09,7.167,8.5,1.333,21.292
2012-03-10,5.458,6.542,1.083,23.708
2012-03-11,2.818,3.864,1.045,19.708
2012-03-12,12.125,13.917,1.792,21.0
2012-03-13,9.708,11.417,1.708,18.75
2012-03-14,2.75,3.708,0.958,22.833
2012-03-15,5.042,6.208,1.167,22.042
2012-03-16,2.917,3.958,1.042,20.708
2012-03-17,4.667,5.708,1.042,20.708
2012-03-18,14.667,19.875,5.208,28.0
2012-03-19,2.955,3.318,0.364,20.75
2012-03-20,8.0,9.708,1.708,20.833
2012-03-21,2.167,2.708,0.542,21.208
2012-03-22,5.75,6.667,0.917,23.792
2012-03-23,1.917,2.333,0.417,22.375
2012-03-24,6.5,7.208,0.708,20.208
2012-03-25,7.583,9.333,1.75,22.958
2012-03-26,3.542,4.208,0.667,24.333
2012-03-27,9.364,11.909,2.545,25.333
2012-03-28,10.542,15.042,4.5,27.348
2012-03-29,3.125,4.25,1.125,22.708
2012-03-30,3.125,4.167,1.042,21.25
