date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,187.833,5.083,22.125,24.0,43.333,19.333,9.417,209.958
2011-01-02,185.208,3.792,19.958,19.25,37.0,17.75,6.833,205.167
2011-01-03,184.542,3.042,15.375,15.0,28.167,13.167,5.833,199.917
2011-01-04,185.125,3.167,16.333,17.455,32.318,14.864,5.583,201.458
2011-01-05,188.435,3.0,14.565,15.792,29.542,13.75,6.417,203.0
2011-01-06,190.091,3.318,15.591,16.739,31.522,14.783,11.565,205.682
2011-01-07,189.8,4.542,17.6,22.333,44.875,22.542,6.542,207.4
2011-01-08,189.65,3.417,16.1,22.167,43.667,21.5,7.042,205.75
2011-01-09,188.826,2.875,16.652,17.417,29.208,11.792,7.958,205.478
2011-01-10,189.238,3.917,17.0,16.957,29.174,12.217,8.583,206.238
2011-01-11,190.125,2.55,16.0,11.583,20.5,8.917,6.333,206.125
2011-01-12,190.792,3.458,16.917,27.727,52.273,24.545,7.25,207.708
2011-01-13,188.45,2.833,17.25,22.083,40.875,18.792,10.708,205.7
2011-01-14,187.682,3.083,15.182,10.227,18.636,8.409,9.292,202.864
2011-01-15,187.958,3.25,14.667,9.25,18.125,8.875,8.708,202.625
2011-01-16,188.773,3.167,15.182,12.042,23.375,11.333,10.208,203.955
2011-01-17,187.095,4.292,17.429,17.5,34.5,17.0,10.458,204.524
2011-01-18,187.133,6.435,22.0,28.087,57.652,29.565,10.167,209.133
2011-01-19,186.19,5.125,23.19,27.792,52.875,25.083,9.708,209.381
2011-01-20,187.091,4.958,20.273,23.091,50.273,27.182,11.25,207.364
2011-01-21,187.467,6.583,24.2,30.75,62.833,32.083,15.458,211.667
2011-01-22,187.278,7.25,28.833,28.25,66.458,38.208,13.958,216.111
2011-01-23,186.375,3.792,16.542,10.417,19.667,9.25,9.458,202.917
2011-01-24,186.182,3.208,13.864,9.458,16.375,6.917,8.042,200.045
2011-01-25,186.875,2.875,14.375,8.917,14.75,5.833,8.417,201.25
2011-01-26,187.5,3.083,15.833,11.435,19.783,8.348,7.542,203.333
2011-01-27,188.75,2.583,15.208,10.783,17.565,6.783,11.0,203.958
2011-01-28,189.625,4.375,17.667,17.909,33.409,15.5,10.292,207.292
2011-01-29,187.458,3.292,15.667,16.25,30.375,14.125,6.125,203.125
2011-01-30,187.714,4.208,15.952,19.0,36.042,17.042,8.917,203.667
2011-01-31,188.13,2.727,15.0,13.696,23.652,9.957,7.818,203.13
2011-02-01,186.958,5.042,20.708,25.083,52.0,26.917,7.708,207.667
2011-02-02,185.875,5.333,21.875,20.435,42.304,21.87,8.333,207.75
2011-02-03,187.083,4.292,18.167,18.667,35.042,16.375,9.375,205.25
2011-02-04,186.875,4.042,19.042,18.833,35.75,16.917,9.917,205.917
2011-02-05,187.0,4.125,17.458,17.409,31.5,14.091,8.667,204.458
2011-02-06,186.75,6.0,27.417,30.708,63.75,33.042,12.125,214.167
2011-02-07,185.667,6.5,26.042,24.458,53.0,28.542,17.375,211.708
2011-02-08,186.292,3.75,15.375,9.0,16.583,7.583,8.042,201.667
2011-02-09,187.167,3.792,16.667,11.875,20.583,8.708,8.958,203.833
2011-02-10,186.833,3.25,15.625,10.25,18.333,8.083,9.0,202.458
2011-02-11,187.125,3.5,14.333,10.167,17.417,7.25,7.875,201.458
2011-02-12,187.167,2.958,14.75,11.417,19.958,8.542,8.167,201.917
2011-02-13,186.083,4.083,18.333,22.591,41.318,18.727,11.083,204.417
2011-02-14,186.917,5.917,27.875,35.182,70.773,35.591,13.208,214.792
2011-02-15,186.917,3.864,16.583,14.167,25.708,11.542,12.708,203.5
2011-02-16,186.542,3.125,14.583,11.542,20.458,8.917,7.458,201.125
2011-02-17,187.458,3.833,17.708,17.75,32.292,14.542,8.792,205.167
2011-02-18,187.25,3.292,16.042,13.917,24.542,10.625,11.208,203.292
2011-02-19,188.542,3.583,18.958,20.708,37.125,16.417,13.458,207.5
2011-02-20,186.458,3.042,16.917,15.875,27.75,11.875,10.417,203.375
2011-02-21,187.042,3.375,15.833,15.136,26.136,11.0,12.5,202.875
2011-02-22,188.5,4.792,22.583,26.792,55.458,28.667,14.083,211.083
2011-02-23,189.333,6.0,23.417,26.833,43.25,16.417,25.292,212.75
2011-02-24,186.375,3.458,17.042,14.708,25.625,10.917,10.958,203.417
2011-02-25,187.875,4.542,21.708,26.375,48.542,22.167,13.792,209.583
2011-02-26,186.875,3.125,17.583,13.0,22.417,9.417,10.375,204.458
2011-02-27,188.417,3.167,16.25,12.875,21.5,8.625,8.875,204.667
2011-02-28,188.625,5.045,19.75,28.217,51.217,23.0,9.13,208.375
2011-03-01,187.458,6.75,31.542,48.583,96.25,47.667,16.917,219.0
2011-03-02,189.875,7.125,29.875,38.375,67.542,29.167,27.083,219.75
2011-03-03,,3.667,,23.625,42.625,19.0,,
2011-03-04,,4.792,,29.417,49.125,19.708,,
2011-03-05,,4.682,,31.667,51.75,20.083,,
2011-03-06,187.875,5.542,19.0,34.333,64.792,30.458,8.818,206.875
2011-03-07,186.25,4.042,7.375,26.333,48.125,21.792,6.167,193.625
2011-03-08,189.826,5.792,14.261,38.045,74.091,36.045,15.042,204.087
2011-03-09,190.478,6.042,13.261,36.417,67.958,31.542,17.667,203.739
2011-03-10,191.609,4.125,7.957,25.917,48.417,22.5,9.333,199.565
2011-03-11,191.208,3.542,4.917,23.958,44.333,20.375,3.125,196.125
