date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,200.826,21.565,19.917,23.208,3.292,21.417,222.391
2011-01-02,195.417,14.917,12.917,15.25,2.333,16.792,210.333
2011-01-03,190.957,7.087,8.375,8.375,0.0,8.75,198.043
2011-01-04,194.833,14.25,16.292,17.417,1.125,12.333,209.083
2011-01-05,195.238,14.048,18.087,21.522,3.435,9.136,209.286
2011-01-06,197.583,21.542,32.833,46.292,13.458,14.5,219.125
2011-01-07,193.217,7.565,11.667,11.708,0.042,9.333,200.783
2011-01-08,194.458,8.833,10.25,10.25,0.0,9.292,203.292
2011-01-09,204.087,27.478,28.333,39.333,11.0,22.542,231.565
2011-01-10,198.542,29.625,34.125,48.625,14.5,25.958,228.167
2011-01-11,195.696,20.696,22.25,33.25,11.0,22.792,216.391
2011-01-12,196.083,13.583,21.667,28.458,6.792,11.75,209.667
2011-01-13,201.524,35.476,35.261,65.304,30.043,21.273,237.0
2011-01-14,199.167,18.875,20.917,26.458,5.542,14.833,218.042
2011-01-15,202.87,19.435,22.333,27.458,5.125,15.667,222.304
2011-01-16,195.667,12.708,22.458,24.042,1.583,15.75,208.375
2011-01-17,193.905,16.048,23.826,27.043,3.217,16.783,209.952
2011-01-18,206.833,42.25,41.0,67.167,26.167,30.5,249.083
2011-01-19,195.583,20.083,23.625,31.167,7.542,28.375,215.667
2011-01-20,190.391,12.174,17.417,18.25,0.833,17.167,202.565
2011-01-21,188.5,10.75,14.875,15.25,0.375,12.583,199.25
2011-01-22,195.333,20.375,14.958,23.125,8.167,10.708,215.708
2011-01-23,211.571,37.571,25.455,73.682,48.227,18.043,249.143
2011-01-24,195.25,13.667,19.25,23.583,4.333,11.583,208.917
2011-01-25,199.333,28.542,31.0,50.458,19.458,22.458,227.875
2011-01-26,197.565,18.087,23.792,27.792,4.0,11.542,215.652
2011-01-27,202.917,30.917,28.375,49.875,21.5,17.208,233.833
2011-01-28,197.125,16.542,18.125,21.958,3.833,15.417,213.667
2011-01-29,192.522,9.478,7.958,8.0,0.042,10.833,202.0
2011-01-30,195.708,12.75,19.417,21.875,2.458,11.25,208.458
2011-01-31,198.375,19.792,28.083,38.5,10.417,14.917,218.167
2011-02-01,195.762,14.429,19.0,25.0,6.0,26.696,210.19
2011-02-02,193.792,10.0,13.833,14.208,0.375,11.958,203.792
2011-02-03,204.667,26.75,29.333,49.5,20.167,14.333,231.417
2011-02-04,199.739,24.739,26.292,42.0,15.708,17.167,224.478
2011-02-05,203.0,24.25,22.75,31.25,8.5,22.75,227.25
2011-02-06,201.75,30.083,34.25,46.458,12.208,41.208,231.833
2011-02-07,199.261,29.217,28.417,43.625,15.208,36.083,228.478
2011-02-08,193.913,14.391,17.0,19.696,2.696,12.609,208.304
2011-02-09,196.042,15.75,21.708,25.75,4.042,11.167,211.792
2011-02-10,199.042,23.208,30.292,44.958,14.667,16.625,222.25
2011-02-11,195.739,14.043,18.75,20.083,1.333,17.208,209.783
2011-02-12,194.75,9.292,10.042,10.25,0.208,13.875,204.042
2011-02-13,201.25,19.167,31.458,39.208,7.75,23.75,220.417
2011-02-14,194.348,22.435,29.0,35.25,6.25,34.833,216.783
2011-02-15,195.818,22.227,22.696,38.87,16.174,44.667,218.045
2011-02-16,192.375,11.292,16.583,17.167,0.583,20.444,203.667
2011-02-17,195.333,17.958,22.958,27.917,4.958,21.5,213.292
2011-02-18,192.783,7.043,9.833,9.833,0.0,11.083,199.826
2011-02-19,196.792,10.0,14.417,15.25,0.833,12.167,206.792
2011-02-20,202.042,23.208,32.25,43.0,10.75,18.0,225.25
2011-02-21,200.5,32.85,39.783,54.609,14.826,23.696,233.35
2011-02-22,194.958,13.917,19.417,19.417,0.0,26.958,208.875
2011-02-23,196.333,26.333,27.708,48.125,20.417,31.0,222.667
2011-02-24,196.391,13.043,20.167,21.5,1.333,29.208,209.435
2011-02-25,200.083,15.417,18.625,19.0,0.375,19.542,215.5
2011-02-26,200.417,9.208,9.75,9.75,0.0,10.875,209.625
2011-02-27,191.609,6.087,7.833,7.833,0.0,11.75,197.696
2011-02-28,193.696,10.217,16.478,16.826,0.348,12.957,203.913
2011-03-01,192.583,21.417,27.292,37.25,9.958,18.833,214.0
2011-03-02,196.609,26.696,25.542,42.833,17.292,15.833,223.304
2011-03-03,192.042,11.417,13.875,14.292,0.417,14.708,203.458
2011-03-04,195.167,8.25,11.0,11.0,0.0,19.375,203.417
2011-03-05,195.304,21.957,25.25,36.167,10.917,12.792,217.261
2011-03-06,213.591,53.864,35.261,79.043,43.783,35.636,267.455
2011-03-07,201.0,22.25,23.583,29.583,6.0,41.292,223.25
2011-03-08,196.333,13.958,20.792,21.333,0.542,21.167,210.292
2011-03-09,193.087,17.261,20.167,22.583,2.417,21.667,210.348
2011-03-10,190.708,9.5,11.833,11.833,0.0,7.667,200.208
2011-03-11,195.333,11.833,13.667,13.708,0.042,16.875,207.167
2011-03-12,192.565,8.652,12.792,15.0,2.208,10.667,201.217
2011-03-13,193.208,9.417,13.875,13.917,0.042,9.542,202.625
2011-03-14,197.095,16.0,23.955,25.864,1.909,18.0,213.095
2011-03-15,194.958,19.417,18.083,23.917,5.833,23.125,214.375
2011-03-16,192.591,19.773,18.833,20.167,1.333,23.083,212.364
2011-03-17,199.167,32.583,34.458,41.875,7.417,42.75,231.75
2011-03-18,205.583,35.5,26.417,35.208,8.792,41.708,241.083
2011-03-19,194.0,13.087,13.875,14.833,0.958,16.292,207.087
2011-03-20,195.375,17.25,19.042,20.25,1.208,16.042,212.625
2011-03-21,192.043,10.957,12.13,12.217,0.087,11.773,203.0
2011-03-22,207.667,44.958,47.458,83.625,36.167,35.833,252.625
2011-03-23,195.5,26.042,32.417,36.75,4.333,31.417,221.542
2011-03-24,197.913,25.522,27.042,34.167,7.125,16.958,223.435
2011-03-25,201.25,23.125,17.583,21.042,3.458,12.083,224.375
2011-03-26,200.375,16.875,21.0,24.208,3.208,12.667,217.25
2011-03-27,196.478,17.957,23.417,24.667,1.25,15.833,214.435
2011-03-28,198.13,25.217,27.609,35.478,7.87,28.217,223.348
2011-03-29,192.417,21.708,18.292,20.333,2.042,19.958,214.125
2011-03-30,196.708,12.083,10.792,10.833,0.042,25.375,208.792
2011-03-31,187.13,10.957,7.417,7.458,0.042,21.667,198.087
2011-04-01,195.435,35.348,25.292,31.0,5.708,20.333,230.783
2011-04-02,200.5,49.25,34.75,43.875,9.125,36.5,249.75
2011-04-03,191.583,26.083,10.417,10.458,0.042,16.833,217.667
2011-04-04,192.522,23.826,11.125,12.0,0.875,14.333,216.348
2011-04-05,195.455,28.955,26.652,31.609,4.957,18.652,224.409
2011-04-06,197.125,44.25,38.083,50.042,11.958,27.625,241.375
2011-04-07,194.917,42.042,20.958,27.542,6.583,29.958,236.958
2011-04-08,192.391,44.522,10.083,12.958,2.875,29.917,236.913
2011-04-09,188.792,55.0,12.375,15.833,3.458,18.375,243.792
2011-04-10,193.75,42.208,10.958,13.625,2.667,19.25,235.958
2011-04-11,192.391,51.652,25.458,31.917,6.458,32.125,244.043
2011-04-12,191.375,26.667,12.0,13.542,1.542,22.917,218.042
2011-04-13,193.5,43.0,29.875,35.792,5.917,31.917,236.5
2011-04-14,195.524,55.381,36.174,43.783,7.609,42.13,250.905
2011-04-15,193.083,50.583,12.667,16.167,3.5,41.81,243.667
2011-04-16,189.042,52.167,10.958,15.833,4.875,30.542,241.208
2011-04-17,191.217,34.87,9.583,12.0,2.417,20.083,226.087
2011-04-18,193.458,46.5,17.5,20.75,3.25,20.542,239.958
2011-04-19,189.917,46.083,13.333,15.792,2.458,14.75,236.0
2011-04-20,194.9,42.65,22.913,28.87,5.957,15.652,237.55
2011-04-21,195.542,44.792,22.167,26.708,4.542,20.292,240.333
2011-04-22,192.083,53.042,20.625,26.958,6.333,27.583,245.125
2011-04-23,185.652,59.957,13.042,16.083,3.042,21.083,245.609
2011-04-24,189.917,44.292,9.25,12.583,3.333,18.958,234.208
2011-04-25,192.417,44.667,19.667,23.833,4.167,21.25,237.083
2011-04-26,196.7,53.45,26.348,35.913,9.565,27.739,250.15
2011-04-27,189.542,62.792,11.375,15.5,4.125,49.875,252.333
2011-04-28,188.375,54.833,11.25,15.042,3.792,23.917,243.208
2011-04-29,191.217,43.522,17.208,19.917,2.708,19.292,234.739
2011-04-30,196.25,56.042,16.0,20.542,4.542,28.5,252.292
2011-05-01,192.75,60.083,7.5,10.667,3.167,24.375,252.833
2011-05-02,195.409,60.409,18.792,25.625,6.833,84.609,255.818
2011-05-03,195.542,58.875,13.042,16.208,3.167,66.458,254.417
2011-05-04,193.708,57.917,10.583,13.75,3.167,28.625,251.625
2011-05-05,193.217,52.261,9.667,12.292,2.625,25.375,245.478
2011-05-06,195.25,59.25,18.167,21.875,3.708,28.292,254.5
2011-05-07,194.625,75.542,20.458,25.542,5.083,28.917,270.167
2011-05-08,196.783,76.522,19.458,27.417,7.958,32.75,273.304
2011-05-09,195.125,61.458,23.958,29.833,5.875,31.708,256.583
2011-05-10,193.769,81.846,22.348,31.478,9.13,40.091,275.615
2011-05-11,,,20.75,20.958,0.208,18.333,
2011-05-12,,,24.208,25.792,1.583,14.0,
2011-05-13,,,27.0,36.417,9.417,29.208,
2011-05-14,,,21.833,25.042,3.208,53.458,
2011-05-15,,,9.125,9.5,0.375,28.042,
2011-05-16,,,17.25,18.083,0.833,39.5,
2011-05-17,,,21.292,22.542,1.25,34.708,
2011-05-18,,,25.478,28.348,2.87,40.391,
2011-05-19,,,23.167,25.875,2.708,40.083,
2011-05-20,,,21.208,23.625,2.417,44.292,
2011-05-21,,,12.208,13.333,1.125,32.583,
2011-05-22,,,7.458,8.208,0.75,17.708,
2011-05-23,,,15.5,15.958,0.458,13.958,
2011-05-24,,,18.5,18.792,0.292,14.042,
2011-05-25,,,27.609,41.739,14.13,21.826,
2011-05-26,,,21.458,23.167,1.708,22.292,
2011-05-27,,,22.417,24.542,2.125,21.875,
2011-05-28,,,20.792,22.708,1.917,14.75,
2011-05-29,,,13.292,14.042,0.75,10.167,
2011-05-30,,,9.125,9.417,0.292,6.792,
2011-05-31,,,9.957,10.826,0.87,18.478,
2011-06-01,,,16.625,18.292,1.667,36.917,
2011-06-02,,,29.542,43.375,13.833,36.0,
2011-06-03,,,26.125,36.083,9.958,26.042,
2011-06-04,,,17.125,19.625,2.5,34.667,
2011-06-05,,,9.958,11.208,1.25,39.125,
2011-06-06,,,20.826,23.087,2.261,37.909,
2011-06-07,,,29.083,33.208,4.125,40.625,
2011-06-08,,,16.083,17.208,1.125,15.042,
2011-06-09,,,21.417,24.375,2.958,25.667,
2011-06-10,,,17.042,19.708,2.667,25.0,
2011-06-11,,,19.792,22.958,3.167,34.875,
2011-06-12,,,20.833,22.917,2.083,40.375,
2011-06-13,,,27.417,34.417,7.0,28.167,
2011-06-14,,,22.609,26.522,3.913,27.087,
2011-06-15,,,19.708,22.167,2.458,17.0,
2011-06-16,,,27.625,34.583,6.958,22.917,
2011-06-17,,,16.5,17.958,1.458,12.833,
2011-06-18,,,28.958,38.958,10.0,20.958,
2011-06-19,,,15.833,17.625,1.792,24.667,
2011-06-20,,,22.333,28.792,6.458,17.833,
2011-06-21,,,15.304,20.435,5.13,15.174,
2011-06-22,,,36.0,47.208,11.208,37.292,
2011-06-23,,,13.417,20.25,6.833,37.708,
2011-06-24,,,7.5,10.208,2.708,32.042,
2011-06-25,,,14.042,22.0,7.958,32.5,
2011-06-26,,,16.875,19.417,2.542,44.375,
2011-06-27,,,22.75,40.375,17.625,39.542,
2011-06-28,,,22.826,44.043,21.217,44.826,
2011-06-29,,,25.125,40.125,15.0,46.417,
2011-06-30,,,24.667,36.833,12.167,33.458,
2011-07-01,,,23.417,29.792,6.375,33.333,
2011-07-02,,,14.125,17.375,3.25,34.542,
2011-07-03,,,12.083,15.792,3.708,34.542,
2011-07-04,,,8.458,10.458,2.0,56.833,
2011-07-05,,,19.478,22.652,3.174,34.238,
2011-07-06,,,18.042,19.958,1.917,32.125,
2011-07-07,,,9.5,12.417,2.917,19.167,
2011-07-08,,,12.167,18.333,6.167,21.417,
2011-07-09,,,14.208,28.75,14.542,28.375,
2011-07-10,,,10.667,17.25,6.583,18.208,
2011-07-11,,,12.042,25.625,13.583,19.917,
2011-07-12,,,9.87,20.261,10.391,17.783,
2011-07-13,,,11.167,20.375,9.208,18.417,
2011-07-14,,,11.955,19.682,7.727,16.5,
2011-07-15,,,18.083,30.792,12.708,19.083,
2011-07-16,,,13.5,20.542,7.042,29.708,
2011-07-17,,,6.917,9.583,2.667,22.625,
2011-07-18,,,6.333,9.625,3.292,37.875,
2011-07-19,,,9.708,23.458,13.75,51.75,
2011-07-20,,,10.522,14.783,4.261,42.87,
2011-07-21,,,9.083,10.75,1.667,14.542,
2011-07-22,,,10.333,12.125,1.792,13.458,
2011-07-23,,,10.75,11.583,0.833,12.833,
2011-07-24,,,10.75,12.167,1.417,22.292,
2011-07-25,,,15.826,19.13,3.304,28.348,
2011-07-26,,,12.208,13.458,1.25,22.083,
2011-07-27,,,17.333,23.0,5.667,19.417,
2011-07-28,,,27.125,34.25,7.125,51.75,
2011-07-29,,,32.5,45.542,13.042,78.833,
2011-07-30,,,23.958,27.292,3.333,30.583,
2011-07-31,,,7.625,7.958,0.333,24.792,
2011-08-01,,,13.391,14.478,1.087,30.636,
2011-08-02,,,18.125,21.667,3.542,30.917,
2011-08-03,,,19.625,28.0,8.375,29.375,
2011-08-04,,,11.333,16.708,5.375,25.375,
2011-08-05,,,11.792,18.417,6.625,19.818,
2011-08-06,,,13.208,22.625,9.417,23.625,
2011-08-07,,,15.75,22.625,6.875,37.25,
2011-08-08,,,20.826,26.522,5.696,30.739,
2011-08-09,,,19.792,25.042,5.25,36.333,
2011-08-10,,,15.625,18.583,2.958,42.917,
2011-08-11,,,27.042,32.583,5.542,64.833,
2011-08-12,,,22.958,27.0,4.042,53.583,
2011-08-13,,,14.792,16.125,1.333,66.292,
2011-08-14,,,8.125,9.0,0.875,64.375,
2011-08-15,,,6.958,8.583,1.625,34.25,
