date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,204.208,22.667,23.417,27.208,3.792,3.083,18.833,226.875
2011-01-02,198.583,16.167,15.333,17.75,2.417,1.542,17.25,214.75
2011-01-03,194.833,12.5,11.292,12.125,0.833,1.292,8.625,207.333
2011-01-04,196.333,14.667,12.917,15.625,2.708,2.417,14.333,211.0
2011-01-05,196.833,15.917,14.875,16.792,1.917,1.167,9.917,212.75
2011-01-06,199.217,20.304,23.261,28.261,5.0,1.87,12.583,219.522
2011-01-07,198.208,12.833,12.958,13.792,0.833,1.042,7.0,211.042
2011-01-08,200.0,14.125,12.625,13.375,0.75,1.333,9.708,214.125
2011-01-09,209.167,27.375,28.958,40.917,11.958,3.208,25.083,236.542
2011-01-10,200.375,20.0,23.542,29.083,5.542,2.667,19.292,220.375
2011-01-11,198.208,22.875,26.542,36.333,9.792,2.375,22.75,221.083
2011-01-12,194.318,18.864,21.0,28.091,7.091,2.591,10.458,213.182
2011-01-13,193.042,26.875,27.167,40.583,13.417,3.25,17.583,219.917
2011-01-14,195.833,21.25,20.875,30.042,9.167,3.708,16.458,217.083
2011-01-15,197.625,21.833,21.833,27.333,5.5,5.25,15.0,219.458
2011-01-16,193.0,15.75,22.292,25.25,2.958,3.792,19.375,208.75
2011-01-17,192.875,21.958,24.667,28.542,3.875,3.792,16.833,214.833
2011-01-18,200.042,42.875,43.042,71.833,28.792,6.458,32.625,242.917
2011-01-19,192.87,22.043,27.0,32.381,5.381,4.391,27.583,214.913
2011-01-20,189.167,12.875,15.875,18.417,2.542,2.0,16.292,202.042
2011-01-21,188.0,11.125,12.75,14.458,1.708,1.458,8.792,199.125
2011-01-22,191.333,16.125,15.5,19.458,3.958,1.375,11.625,207.458
2011-01-23,195.458,25.833,26.5,47.25,20.75,2.542,19.417,221.292
2011-01-24,191.667,18.417,21.792,25.75,3.958,2.917,12.375,210.083
2011-01-25,192.667,21.25,21.833,31.083,9.25,2.083,15.833,213.917
2011-01-26,195.087,22.391,28.182,34.0,5.818,2.913,11.292,217.478
2011-01-27,196.792,24.583,27.125,40.833,13.708,3.042,17.875,221.375
