date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,69.0,53.542,38.0,16.261,19.957,3.696,1.391,15.292,81.0,28.667,-4.0
2011-01-02,75.0,53.208,31.0,11.75,14.542,2.792,1.542,7.042,110.0,34.75,-10.0
2011-01-03,62.0,43.625,20.0,11.917,14.625,2.708,1.167,2.833,105.0,26.625,-35.0
2011-01-04,68.0,52.792,32.0,14.083,17.792,3.708,1.583,5.958,92.0,23.208,-28.0
2011-01-05,54.0,38.042,20.0,17.667,26.0,8.333,1.625,3.542,89.0,20.292,-34.0
2011-01-06,68.0,50.792,27.0,24.25,40.625,16.375,2.0,6.708,98.0,22.75,-37.0
2011-01-07,74.0,46.458,17.0,16.458,28.708,12.25,2.042,4.958,87.0,19.708,-36.0
2011-01-08,62.0,42.958,22.0,11.826,15.826,4.0,1.304,3.833,93.0,23.458,-39.0
2011-01-09,67.0,51.5,33.0,19.583,30.417,10.833,1.333,11.542,90.0,28.583,-19.0
2011-01-10,76.0,59.667,36.0,25.833,43.25,17.417,1.292,14.375,99.0,30.583,-28.0
2011-01-11,78.0,52.833,31.0,15.958,31.583,15.625,1.292,11.75,90.0,30.542,-8.0
2011-01-12,59.0,39.5,23.0,21.625,30.042,8.417,1.458,6.958,63.0,11.542,-34.0
2011-01-13,70.0,54.0,32.0,27.042,54.292,27.25,1.708,12.917,105.0,22.667,-38.0
2011-01-14,75.0,54.25,35.0,23.958,48.75,24.792,1.625,11.625,68.0,8.708,-39.0
2011-01-15,70.0,55.083,40.0,20.348,30.652,10.304,1.609,14.75,52.0,9.667,-31.0
2011-01-16,57.0,46.783,37.0,23.773,30.409,6.636,2.0,14.455,41.0,19.174,1.0
2011-01-17,64.0,48.542,31.0,23.25,35.458,12.208,1.958,15.875,68.0,21.083,-17.0
2011-01-18,75.0,57.708,37.0,32.458,69.333,36.875,2.0,22.75,85.0,18.292,-42.0
2011-01-19,80.0,61.333,40.0,21.458,39.208,17.75,1.958,17.083,86.0,40.292,-12.0
2011-01-20,86.0,82.625,74.0,10.708,12.125,1.417,1.0,8.083,19.0,10.5,3.0
2011-01-21,87.0,83.625,78.0,12.167,14.292,2.125,1.0,3.458,29.0,18.875,8.0
2011-01-22,87.0,81.625,74.0,12.0,15.87,3.87,1.0,6.25,80.0,46.958,29.0
2011-01-23,86.0,81.917,78.0,21.917,43.208,21.292,1.125,9.583,61.0,33.542,1.0
2011-01-24,84.0,69.25,46.0,20.875,27.333,6.458,1.042,7.167,45.0,1.292,-32.0
2011-01-25,81.0,61.333,34.0,19.75,30.583,10.833,1.208,6.458,71.0,14.375,-28.0
2011-01-26,71.0,54.333,33.0,20.25,33.0,12.75,1.375,7.917,53.0,1.0,-37.0
2011-01-27,71.0,52.917,38.0,19.25,28.542,9.292,1.542,8.833,60.0,5.25,-47.0
2011-01-28,76.0,52.583,34.0,15.5,23.542,8.042,1.5,10.792,52.0,-2.792,-45.0
2011-01-29,63.0,40.083,22.0,10.565,11.826,1.261,1.87,6.417,60.0,8.625,-30.0
2011-01-30,63.0,45.417,25.0,19.826,29.783,9.957,1.476,7.826,62.0,1.458,-53.0
2011-01-31,67.0,50.5,34.0,21.5,35.875,14.375,1.167,9.167,84.0,12.0,-51.0
2011-02-01,68.0,44.667,22.0,15.583,25.583,10.0,2.292,11.0,119.0,32.458,-47.0
2011-02-02,58.0,36.208,18.0,15.958,25.458,9.5,1.375,5.333,38.0,-2.042,-38.0
2011-02-03,61.0,41.042,20.0,19.375,25.625,6.25,1.417,6.292,63.0,2.583,-53.0
2011-02-04,56.0,40.708,22.0,23.375,32.042,8.667,1.208,11.25,106.0,27.167,-32.0
2011-02-05,71.0,53.542,31.0,21.391,28.522,7.13,1.913,15.333,83.0,20.667,-35.0
2011-02-06,84.0,77.542,70.0,29.208,55.417,26.208,1.0,33.375,44.0,24.167,-6.0
2011-02-07,88.0,85.125,80.0,26.042,47.167,21.125,1.0,24.542,89.0,64.292,36.0
2011-02-08,86.0,59.708,42.0,16.208,21.125,4.917,1.083,7.292,80.0,42.625,-9.0
2011-02-09,62.0,38.0,21.0,22.333,32.875,10.542,1.083,5.292,83.0,21.958,-25.0
2011-02-10,68.0,52.708,35.0,24.875,44.208,19.333,1.292,10.833,93.0,27.125,-28.0
2011-02-11,78.0,50.125,32.0,18.542,25.667,7.125,1.25,10.792,90.0,26.792,-30.0
2011-02-12,69.0,46.125,27.0,13.348,17.435,4.087,1.0,8.0,95.0,22.0,-28.0
2011-02-13,66.0,48.708,35.0,26.667,40.583,13.917,1.375,16.5,90.0,28.625,-28.0
2011-02-14,82.0,69.042,55.0,26.917,39.0,12.083,1.0,27.667,51.0,36.792,8.0
2011-02-15,84.0,63.208,43.0,17.375,30.375,13.0,1.25,13.083,108.0,56.917,32.0
2011-02-16,75.0,56.0,42.0,18.609,22.0,3.391,1.0,14.409,29.0,18.522,6.0
2011-02-17,83.0,67.333,30.0,20.292,33.042,12.75,0.917,17.125,68.0,18.625,-15.0
2011-02-18,82.0,48.083,20.0,11.75,14.167,2.417,0.833,8.042,45.0,4.958,-37.0
2011-02-19,68.0,49.75,26.0,14.522,16.783,2.261,1.174,10.083,71.0,7.542,-46.0
2011-02-20,74.0,50.458,23.0,20.333,29.5,9.167,1.25,10.625,103.0,31.042,-42.0
2011-02-21,72.0,45.458,19.0,27.583,39.625,12.042,1.375,12.375,130.0,52.792,-19.0
2011-02-22,80.0,55.75,42.0,22.5,26.125,3.625,2.042,21.042,97.0,65.708,41.0
2011-02-23,87.0,78.5,58.0,23.125,29.5,6.375,1.0,22.042,110.0,65.375,33.0
2011-02-24,81.0,50.667,31.0,20.417,23.625,3.208,2.875,21.458,154.0,94.833,43.0
2011-02-25,85.0,78.042,66.0,15.042,16.167,1.125,1.167,12.542,83.0,50.917,24.0
2011-02-26,82.0,59.958,42.0,12.0,12.739,0.739,1.0,9.125,60.0,40.417,12.0
2011-02-27,52.0,32.75,25.0,7.875,8.833,0.958,1.0,7.083,82.0,32.333,-1.0
2011-02-28,54.0,39.75,30.0,13.174,14.522,1.348,1.087,9.087,63.0,25.167,-13.0
2011-03-01,87.0,72.917,56.0,23.792,41.25,17.458,0.833,8.583,98.0,50.5,0.0
2011-03-02,88.0,84.708,81.0,21.417,42.75,21.333,1.0,15.167,57.0,40.542,31.0
2011-03-03,87.0,66.5,44.0,11.667,12.792,1.125,1.0,10.125,114.0,63.667,27.0
2011-03-04,84.0,63.667,54.0,10.174,10.652,0.478,0.957,16.042,54.0,39.375,6.0
2011-03-05,89.0,85.167,81.0,19.958,24.958,5.0,0.792,5.417,86.0,43.0,8.0
2011-03-06,89.0,79.625,62.0,25.75,45.875,20.125,1.0,18.792,174.0,106.625,57.0
2011-03-07,89.0,64.5,43.0,17.083,19.708,2.625,1.167,15.75,144.0,115.292,95.0
2011-03-08,71.0,65.542,60.0,17.375,19.167,1.792,1.083,16.167,96.0,83.75,72.0
2011-03-09,85.0,81.125,66.0,17.917,20.708,2.792,0.958,11.375,79.0,57.667,37.0
2011-03-10,85.0,80.208,74.0,9.5,10.083,0.583,0.792,1.875,59.0,41.833,26.0
2011-03-11,86.0,72.083,50.0,14.217,16.043,1.826,1.043,8.417,112.0,53.292,18.0
2011-03-12,80.0,45.708,21.0,12.875,17.5,4.625,1.0,4.333,107.0,47.792,-4.0
2011-03-13,57.0,41.333,19.0,13.375,15.333,1.958,1.083,3.792,113.0,49.208,-11.0
2011-03-14,69.0,53.25,35.0,20.625,26.958,6.333,1.25,10.5,116.0,48.875,-3.0
2011-03-15,72.0,45.708,25.0,14.667,18.292,3.625,1.375,12.292,126.0,54.125,8.0
2011-03-16,66.0,48.87,25.0,22.182,31.864,9.682,1.182,12.696,108.0,46.304,-27.0
2011-03-17,80.0,71.167,54.0,32.208,39.875,7.667,1.208,37.167,77.0,59.375,36.0
2011-03-18,90.0,83.375,74.0,20.217,31.913,11.696,1.043,26.583,108.0,80.708,44.0
2011-03-19,89.0,47.083,28.0,12.125,14.917,2.792,1.0,4.917,111.0,73.75,40.0
2011-03-20,67.0,43.333,25.0,17.583,20.75,3.167,1.208,10.458,136.0,65.542,2.0
2011-03-21,62.0,36.125,15.0,14.542,17.042,2.5,1.083,6.792,129.0,61.583,12.0
2011-03-22,64.0,44.708,26.0,31.5,44.375,12.875,1.833,18.458,160.0,81.667,-6.0
2011-03-23,86.0,69.875,47.0,29.083,39.375,10.292,1.083,19.0,109.0,77.417,58.0
2011-03-24,86.0,77.792,54.0,22.083,26.25,4.167,1.125,10.458,124.0,73.167,39.0
2011-03-25,80.0,47.0,14.0,11.261,13.435,2.174,1.087,5.0,143.0,71.375,8.0
2011-03-26,65.0,58.667,46.0,20.208,25.917,5.708,1.125,9.208,96.0,42.522,-4.0
2011-03-27,71.0,55.0,36.0,21.625,27.958,6.333,2.0,11.458,137.0,59.458,-16.0
2011-03-28,74.0,52.583,29.0,19.667,25.25,5.583,1.75,17.125,168.0,84.083,21.0
2011-03-29,61.0,42.875,23.0,20.261,27.609,7.348,1.87,12.174,164.0,93.625,0.0
2011-03-30,62.0,48.0,34.0,18.917,23.833,4.917,1.375,12.333,210.0,132.75,70.0
2011-03-31,85.0,67.125,49.0,7.667,7.917,0.25,1.042,5.667,159.0,126.375,66.0
2011-04-01,63.0,48.333,27.0,19.5,23.208,3.708,1.667,18.75,159.0,90.042,12.0
2011-04-02,72.0,43.792,26.0,16.333,18.708,2.375,1.208,23.0,204.0,118.667,45.0
2011-04-03,56.0,41.333,26.0,10.696,11.348,0.652,1.217,13.875,90.0,65.5,45.0
2011-04-04,52.0,31.458,19.0,10.917,13.083,2.167,0.667,9.208,128.0,71.833,15.0
2011-04-05,55.0,34.0,13.0,22.458,26.792,4.333,1.042,14.708,177.0,78.458,-6.0
2011-04-06,55.0,41.833,19.0,21.417,24.708,3.292,2.042,17.875,200.0,117.625,36.0
2011-04-07,64.0,47.917,30.0,18.708,20.792,2.083,1.375,19.333,215.0,137.125,72.0
2011-04-08,67.0,45.833,34.0,10.458,11.667,1.208,0.708,15.5,213.0,164.208,98.0
2011-04-09,83.0,70.417,49.0,11.208,12.0,0.792,0.5,18.417,185.0,152.0,123.0
2011-04-10,79.0,59.542,40.0,6.783,7.13,0.348,0.739,13.75,177.0,135.292,105.0
2011-04-11,74.0,62.667,40.0,12.958,15.167,2.208,1.208,23.583,206.0,130.75,81.0
2011-04-12,52.0,32.208,15.0,9.625,10.25,0.625,1.0,17.208,171.0,103.292,57.0
2011-04-13,58.0,41.208,23.0,19.792,22.625,2.833,1.542,21.625,224.0,128.833,32.0
2011-04-14,58.0,41.087,21.0,22.955,26.455,3.5,1.727,25.955,239.0,149.609,73.0
2011-04-15,65.0,46.542,32.0,16.292,18.0,1.708,1.458,26.0,230.0,170.667,98.0
2011-04-16,77.0,50.208,29.0,8.958,9.917,0.958,0.875,21.5,276.0,175.875,99.0
2011-04-17,68.0,44.333,26.0,5.565,6.043,0.478,0.87,14.167,195.0,126.917,65.0
2011-04-18,76.0,58.292,46.0,14.708,15.833,1.125,1.333,15.875,164.0,135.333,108.0
2011-04-19,83.0,76.75,64.0,11.125,11.958,0.833,0.333,7.375,156.0,95.542,59.0
2011-04-20,81.0,59.917,43.0,14.708,16.833,2.125,1.042,9.417,167.0,109.417,50.0
2011-04-21,74.0,65.542,51.0,13.583,15.292,1.708,1.75,14.5,171.0,118.167,80.0
2011-04-22,79.0,67.292,53.0,17.583,19.5,1.917,1.167,23.167,180.0,140.333,98.0
2011-04-23,87.0,80.75,72.0,7.75,8.375,0.625,0.208,11.958,180.0,153.542,125.0
2011-04-24,85.0,57.375,31.0,8.478,9.0,0.522,1.0,9.708,212.0,154.167,99.0
2011-04-25,73.0,47.25,14.0,15.667,18.792,3.125,0.875,13.042,192.0,131.167,65.0
2011-04-26,56.0,43.083,30.0,18.958,21.125,2.167,1.167,16.542,213.0,137.0,64.0
2011-04-27,83.0,58.667,32.0,14.696,16.783,2.087,1.087,34.739,255.0,178.125,98.0
2011-04-28,85.0,52.958,26.0,7.75,8.458,0.708,0.708,12.333,273.0,190.625,108.0
2011-04-29,68.0,48.917,32.0,11.333,12.458,1.125,0.958,10.875,203.0,139.583,81.0
2011-04-30,72.0,51.042,29.0,13.083,14.417,1.333,1.292,20.417,249.0,162.292,78.0
2011-05-01,83.0,61.375,39.0,9.478,9.87,0.391,0.739,17.167,217.0,172.0,140.0
2011-05-02,84.0,49.792,27.0,11.042,12.875,1.833,0.625,43.708,245.0,177.5,120.0
2011-05-03,83.0,61.875,43.0,11.792,12.458,0.667,0.417,51.208,182.0,144.958,113.0
2011-05-04,83.0,64.0,42.0,9.542,10.25,0.708,0.583,22.542,217.0,160.458,114.0
2011-05-05,77.0,62.792,57.0,8.542,8.917,0.375,0.458,18.667,150.0,135.292,120.0
2011-05-06,71.0,61.792,48.0,12.667,13.417,0.75,0.792,22.583,191.0,153.667,116.0
2011-05-07,85.0,81.542,71.0,17.458,21.125,3.667,0.167,26.833,164.0,144.292,128.0
2011-05-08,86.0,54.667,29.0,7.957,9.435,1.478,1.0,19.042,279.0,198.458,119.0
2011-05-09,71.0,57.292,40.0,16.042,17.917,1.875,1.333,27.75,240.0,178.958,116.0
2011-05-10,77.0,63.042,44.0,16.667,18.583,1.917,0.917,23.75,304.0,211.042,167.0
2011-05-11,87.0,83.458,79.0,16.625,17.667,1.042,0.0,10.0,167.0,146.917,137.0
2011-05-12,88.0,84.667,76.0,13.083,13.833,0.75,0.083,7.583,164.0,148.833,133.0
2011-05-13,87.0,71.0,52.0,17.609,21.261,3.652,0.565,22.522,267.0,195.87,153.0
2011-05-14,72.0,40.708,20.0,9.708,10.708,1.0,0.833,35.833,263.0,198.375,128.0
2011-05-15,49.0,32.583,19.0,6.565,6.957,0.391,0.783,15.375,256.0,189.958,121.0
2011-05-16,63.0,50.667,40.0,15.125,16.5,1.375,1.208,23.042,227.0,177.75,119.0
2011-05-17,80.0,67.042,47.0,16.583,18.792,2.208,0.917,26.417,216.0,163.458,140.0
2011-05-18,78.0,61.333,40.0,13.833,15.5,1.667,0.917,32.292,245.0,178.292,121.0
2011-05-19,70.0,51.125,31.0,16.75,18.208,1.458,2.0,29.167,275.0,200.917,117.0
2011-05-20,71.0,55.75,37.0,17.083,18.667,1.583,2.042,41.333,295.0,219.708,149.0
2011-05-21,76.0,61.625,44.0,15.458,16.708,1.25,1.708,42.958,293.0,226.625,170.0
2011-05-22,85.0,68.542,40.0,6.783,7.261,0.478,0.652,21.625,311.0,204.917,147.0
2011-05-23,85.0,77.542,68.0,14.25,15.333,1.083,0.125,11.792,166.0,143.833,117.0
2011-05-24,86.0,74.792,51.0,12.917,14.458,1.542,0.083,9.375,189.0,137.958,110.0
2011-05-25,84.0,62.667,33.0,13.542,17.25,3.708,0.917,15.5,235.0,172.375,106.0
2011-05-26,83.0,71.25,53.0,17.708,21.417,3.708,1.042,21.625,224.0,176.25,143.0
2011-05-27,86.0,77.792,65.0,15.217,17.304,2.087,0.652,16.391,190.0,168.458,154.0
2011-05-28,88.0,86.042,83.0,13.417,14.375,0.958,0.0,8.667,191.0,173.917,154.0
2011-05-29,89.0,87.583,86.0,8.087,8.609,0.522,0.0,2.875,189.0,176.917,161.0
2011-05-30,89.0,72.542,54.0,6.667,7.75,1.083,0.0,1.375,212.0,171.375,154.0
2011-05-31,66.0,57.542,46.0,9.042,9.833,0.792,0.417,12.0,204.0,155.333,119.0
2011-06-01,79.0,62.25,53.0,11.292,12.917,1.625,0.625,30.833,161.0,137.625,114.0
2011-06-02,88.0,84.583,79.0,19.75,25.667,5.917,0.25,30.625,164.0,144.458,129.0
2011-06-03,89.0,72.167,49.0,14.625,19.917,5.292,0.75,15.917,255.0,190.792,136.0
2011-06-04,83.0,67.75,51.0,12.375,14.292,1.917,1.25,30.125,276.0,210.625,143.0
2011-06-05,85.0,70.333,54.0,9.435,10.13,0.696,0.783,42.458,267.0,212.083,173.0
2011-06-06,88.0,62.292,34.0,10.125,11.625,1.5,0.542,29.875,294.0,221.875,156.0
2011-06-07,76.0,67.833,57.0,15.625,18.083,2.458,1.542,31.833,245.0,202.208,176.0
2011-06-08,85.0,73.542,60.0,17.292,19.542,2.25,0.708,17.0,238.0,189.875,158.0
2011-06-09,85.0,73.875,59.0,15.917,21.375,5.458,1.208,21.417,258.0,206.667,161.0
2011-06-10,86.0,74.0,63.0,18.208,22.417,4.208,1.083,27.5,262.0,221.333,180.0
2011-06-11,88.0,82.0,66.0,13.375,14.375,1.0,0.417,24.5,252.0,216.792,200.0
2011-06-12,88.0,76.708,55.0,11.087,11.783,0.696,0.783,30.0,255.0,222.25,200.0
2011-06-13,89.0,80.167,71.0,17.667,18.917,1.25,0.458,21.542,234.0,208.708,179.0
2011-06-14,87.0,76.957,59.0,16.727,18.545,1.818,1.0,27.174,246.0,214.174,195.0
2011-06-15,85.0,64.375,46.0,15.167,18.167,3.0,1.292,13.667,242.0,205.5,173.0
2011-06-16,85.0,78.625,70.0,15.792,20.25,4.458,0.5,16.792,221.0,186.75,162.0
2011-06-17,89.0,87.292,84.0,12.292,13.083,0.792,0.0,5.542,197.0,182.042,163.0
2011-06-18,88.0,83.083,70.0,14.958,16.167,1.208,0.625,18.292,213.0,192.458,179.0
2011-06-19,89.0,80.333,67.0,8.522,9.087,0.565,0.478,17.083,243.0,208.625,183.0
