date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,197.41666666666666,16.666666666666668,17.625,19.5,1.875,1.25,16.333333333333332,214.08333333333334
2011-01-02,194.25,11.791666666666666,12.291666666666666,13.0,0.7083333333333334,1.0416666666666667,9.5,206.04166666666666
2011-01-03,192.66666666666666,8.041666666666666,9.833333333333334,10.666666666666666,0.8333333333333334,1.0416666666666667,3.4583333333333335,200.70833333333334
2011-01-04,193.66666666666666,12.75,14.416666666666666,16.541666666666668,2.125,1.7916666666666667,8.75,206.41666666666666
2011-01-05,194.04166666666666,13.75,17.083333333333332,20.333333333333332,3.25,1.0416666666666667,5.291666666666667,207.79166666666666
2011-01-06,194.17391304347825,18.217391304347824,23.304347826086957,28.130434782608695,4.826086956521739,1.1304347826086956,8.208333333333334,212.3913043478261
2011-01-07,195.66666666666666,14.708333333333334,17.833333333333332,20.375,2.5416666666666665,1.0,5.375,210.375
2011-01-08,195.58333333333334,11.791666666666666,13.5,14.916666666666666,1.4166666666666667,1.4166666666666667,5.458333333333333,207.375
2011-01-09,196.95833333333334,19.041666666666668,21.25,27.875,6.625,1.2916666666666667,13.0,216.0
2011-01-10,195.91666666666666,20.958333333333332,27.083333333333332,34.916666666666664,7.833333333333333,1.5416666666666667,14.333333333333334,216.875
2011-01-11,193.33333333333334,15.791666666666666,20.083333333333332,26.083333333333332,6.0,1.375,12.791666666666666,209.125
2011-01-12,194.66666666666666,16.75,23.125,31.833333333333332,8.708333333333334,1.4166666666666667,7.791666666666667,211.41666666666666
2011-01-13,196.14285714285714,34.42857142857143,32.95454545454545,57.0,24.045454545454547,1.4545454545454546,15.521739130434783,230.57142857142858
2011-01-14,197.75,22.083333333333332,23.625,33.791666666666664,10.166666666666666,1.5416666666666667,12.333333333333334,219.83333333333334
2011-01-15,199.5,23.833333333333332,22.708333333333332,30.166666666666668,7.458333333333333,1.5833333333333333,14.75,223.33333333333334
2011-01-16,195.5,17.875,21.166666666666668,25.166666666666668,4.0,1.0833333333333333,16.291666666666668,213.375
2011-01-17,195.54166666666666,23.458333333333332,27.583333333333332,36.166666666666664,8.583333333333334,1.2083333333333333,19.0,219.0
2011-01-18,197.5,30.375,35.333333333333336,52.916666666666664,17.583333333333332,2.3333333333333335,21.083333333333332,227.875
2011-01-19,194.91666666666666,21.541666666666668,25.75,35.083333333333336,9.333333333333334,1.4166666666666667,18.125,216.45833333333334
2011-01-20,192.08695652173913,9.434782608695652,13.0,14.130434782608695,1.1304347826086956,1.5217391304347827,10.958333333333334,201.52173913043478
2011-01-21,190.9375,7.0625,11.0625,11.5,0.4375,1.125,3.875,198.0
2011-01-22,192.70833333333334,14.416666666666666,15.208333333333334,18.458333333333332,3.25,0.4166666666666667,5.333333333333333,207.125
2011-01-23,194.5,23.75,23.375,40.875,17.5,0.5416666666666666,9.083333333333334,218.25
2011-01-24,193.625,18.0,22.5,28.791666666666668,6.291666666666667,0.5833333333333334,7.166666666666667,211.625
2011-01-25,192.45833333333334,18.291666666666668,23.375,30.208333333333332,6.833333333333333,0.875,10.083333333333334,210.75
2011-01-26,195.16666666666666,18.583333333333332,22.833333333333332,30.125,7.291666666666667,1.4583333333333333,9.5,213.75
2011-01-27,194.65217391304347,16.565217391304348,21.772727272727273,27.90909090909091,6.136363636363637,1.1428571428571428,10.695652173913043,211.2173913043478
2011-01-28,195.83333333333334,13.708333333333334,16.791666666666668,20.541666666666668,3.75,1.25,12.041666666666666,209.54166666666666
2011-01-29,194.29166666666666,8.291666666666666,9.375,10.125,0.75,1.0416666666666667,7.583333333333333,202.58333333333334
2011-01-30,195.33333333333334,16.125,22.333333333333332,27.791666666666668,5.458333333333333,1.2916666666666667,10.416666666666666,211.45833333333334
2011-01-31,194.375,16.541666666666668,21.416666666666668,27.041666666666668,5.625,1.0416666666666667,8.875,210.91666666666666
2011-02-01,192.41666666666666,10.666666666666666,13.666666666666666,16.083333333333332,2.4166666666666665,2.4583333333333335,12.833333333333334,203.08333333333334
2011-02-02,193.0952380952381,11.047619047619047,15.0,20.727272727272727,5.7272727272727275,1.2173913043478262,6.391304347826087,204.14285714285714
2011-02-03,194.625,14.416666666666666,19.5,24.416666666666668,4.916666666666667,1.0833333333333333,7.875,209.04166666666666
2011-02-04,195.25,18.708333333333332,25.25,32.541666666666664,7.291666666666667,1.25,12.25,213.95833333333334
2011-02-05,198.58333333333334,21.666666666666668,26.208333333333332,31.333333333333332,5.125,2.7083333333333335,17.666666666666668,220.25
2011-02-06,198.83333333333334,29.708333333333332,33.583333333333336,52.958333333333336,19.375,2.2916666666666665,31.416666666666668,228.54166666666666
2011-02-07,196.45833333333334,31.75,33.041666666666664,47.208333333333336,14.166666666666666,1.0,20.25,228.20833333333334
2011-02-08,192.79166666666666,17.291666666666668,20.75,26.041666666666668,5.291666666666667,1.125,7.416666666666667,210.08333333333334
2011-02-09,192.41666666666666,13.958333333333334,17.583333333333332,22.291666666666668,4.708333333333333,0.875,5.375,206.375
2011-02-10,194.3913043478261,22.956521739130434,27.363636363636363,36.95454545454545,9.590909090909092,1.1363636363636365,11.875,217.34782608695653
2011-02-11,195.375,19.208333333333332,21.833333333333332,24.166666666666668,2.3333333333333335,1.25,12.416666666666666,214.58333333333334
2011-02-12,195.04166666666666,13.875,15.833333333333334,18.625,2.7916666666666665,0.9583333333333334,9.875,208.91666666666666
2011-02-13,197.54166666666666,23.791666666666668,34.0,44.0,10.0,1.7083333333333333,18.333333333333332,221.33333333333334
