date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,208.75,4.5,56.0,44.292,38.0,18.0,26.333,33.333,7.0,,0.0,2.125,20.208,96.0,67.042,35.0,226.75
2011-01-02,204.542,3.542,63.0,44.833,27.0,14.208,17.417,22.458,5.042,,0.0,1.667,14.167,116.0,66.833,38.0,218.75
2011-01-03,194.25,2.125,37.0,29.542,18.0,4.875,8.875,9.292,0.417,,0.0,1.542,3.792,111.0,70.458,44.0,199.125
2011-01-04,196.708,3.458,52.0,41.333,30.0,12.625,20.917,27.5,6.583,,0.0,2.0,10.167,104.0,59.792,25.0,209.333
2011-01-05,196.682,2.826,43.0,30.083,16.0,9.818,19.217,27.087,7.87,,0.0,0.826,6.0,100.0,57.25,18.0,206.5
2011-01-06,200.905,4.182,61.0,40.958,26.0,18.381,36.273,49.545,13.273,,0.0,3.045,11.136,90.0,59.583,24.0,219.286
2011-01-07,194.833,2.167,47.0,33.458,20.0,9.333,13.542,17.583,4.042,,0.0,0.917,5.042,97.0,60.958,37.0,204.167
2011-01-08,197.583,2.333,40.0,30.625,21.0,11.917,12.0,13.167,1.167,,0.0,0.917,5.25,95.0,61.25,29.0,209.5
2011-01-09,208.833,5.0,62.0,45.708,36.0,27.083,34.583,50.708,16.125,,0.0,3.083,18.5,99.0,63.917,33.0,235.917
2011-01-10,203.0,5.0,60.0,49.167,32.0,27.917,41.792,63.917,22.125,,0.0,3.833,22.042,102.0,71.667,38.0,230.917
2011-01-11,198.409,3.565,67.0,47.125,24.0,19.5,28.391,45.348,16.957,,0.0,1.913,18.708,105.0,60.583,23.0,217.909
2011-01-12,197.818,3.136,45.0,32.0,23.0,13.227,24.75,36.458,11.708,,0.0,1.955,6.917,75.0,39.792,9.0,211.045
