date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2014-01-01,185.85714285714286,5.791666666666667,6.928571428571429,10.875,15.5,4.625,3.0416666666666665,192.78571428571428
2014-01-02,177.41666666666666,7.291666666666667,23.833333333333332,18.791666666666668,36.958333333333336,18.166666666666668,4.25,201.25
2014-01-03,194.25,7.333333333333333,20.0,16.958333333333332,33.791666666666664,16.833333333333332,4.166666666666667,214.25
2014-01-04,191.46666666666667,8.041666666666666,29.333333333333332,20.0,40.0,20.0,5.5,220.8
2014-01-05,200.58333333333334,9.2,36.416666666666664,,,,14.3,237.0
2014-01-06,188.56521739130434,5.166666666666667,14.173913043478262,,,,7.708333333333333,202.7391304347826
2014-01-07,187.08333333333334,4.791666666666667,11.916666666666666,,,,2.375,199.0
2014-01-08,188.875,5.791666666666667,16.583333333333332,,,,6.208333333333333,205.45833333333334
2014-01-09,188.875,7.166666666666667,18.541666666666668,,,,7.625,207.41666666666666
2014-01-10,189.41666666666666,7.875,26.916666666666668,,,,6.333333333333333,216.33333333333334
2014-01-11,189.83333333333334,7.25,28.416666666666668,,,,7.208333333333333,218.25
2014-01-12,187.06666666666666,5.416666666666667,13.2,,,,2.8333333333333335,200.26666666666668
2014-01-13,194.57142857142858,6.833333333333333,30.857142857142858,,,,5.791666666666667,225.42857142857142
2014-01-14,195.33333333333334,9.25,29.541666666666668,,,,18.791666666666668,224.875
2014-01-15,193.95833333333334,7.416666666666667,22.625,,,,17.291666666666668,216.58333333333334
2014-01-16,194.33333333333334,7.75,22.125,,,,9.208333333333334,216.45833333333334
2014-01-17,193.625,7.291666666666667,16.875,,,,8.291666666666666,210.5
2014-01-18,193.91666666666666,6.166666666666667,13.333333333333334,,,,3.9166666666666665,207.25
2014-01-19,196.27272727272728,7.454545454545454,23.636363636363637,,,,7.636363636363637,219.9090909090909
2014-01-20,198.88235294117646,6.5,20.0,,,,11.541666666666666,218.88235294117646
2014-01-21,198.91666666666666,6.833333333333333,18.208333333333332,,,,16.375,217.125
2014-01-22,195.83333333333334,6.583333333333333,17.416666666666668,,,,8.333333333333334,213.25
2014-01-23,193.04166666666666,6.25,15.125,,,,3.9583333333333335,208.16666666666666
2014-01-24,199.75,8.875,26.875,44.375,111.25,66.875,9.666666666666666,226.625
2014-01-25,201.70833333333334,8.5,26.791666666666668,31.217391304347824,57.43478260869565,26.217391304347824,17.458333333333332,228.5
2014-01-26,198.54166666666666,7.958333333333333,21.291666666666668,40.458333333333336,85.375,44.916666666666664,19.708333333333332,219.83333333333334
2014-01-27,196.69565217391303,6.583333333333333,13.869565217391305,28.541666666666668,60.333333333333336,31.791666666666668,12.291666666666666,210.56521739130434
2014-01-28,196.79166666666666,4.625,6.666666666666667,11.583333333333334,16.875,5.291666666666667,2.4583333333333335,203.45833333333334
