date,CH4_mean,CO2_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,200.019,4244.167,4.537,88.125,64.464,41.748,82.096,12.824,20.128,7.305,15.717,1.276,16.332,6.689,1.598,-2.177,282.115
2011-01-02,192.759,4073.75,3.763,89.295,57.45,24.413,25.408,7.938,10.708,2.769,8.616,0.739,10.752,9.22,3.008,-1.632,218.167
2011-01-03,192.527,4134.167,4.204,66.538,44.476,21.627,23.308,10.153,13.486,3.333,2.744,0.997,7.16,7.816,2.331,-2.556,215.835
2011-01-04,194.115,4102.083,3.987,71.474,49.327,29.733,9.953,11.518,16.448,4.93,5.847,1.504,9.198,7.826,2.044,-2.238,204.068
2011-01-05,193.617,4291.5,4.498,71.475,52.985,31.6,11.562,14.987,24.859,9.872,3.747,1.047,9.186,4.803,0.781,-2.742,205.179
2011-01-06,197.071,4229.583,4.728,74.737,54.09,27.998,16.101,21.135,38.881,17.745,10.306,1.462,13.972,7.253,1.412,-4.052,213.172
2011-01-07,194.758,4368.333,4.624,72.677,51.476,26.374,14.819,15.992,32.095,16.103,4.338,1.124,9.08,5.883,1.436,-2.057,209.576
2011-01-08,196.328,4354.583,4.348,71.752,51.686,26.623,12.474,12.864,20.211,7.348,7.009,1.585,10.603,6.064,0.618,-4.013,208.801
2011-01-09,194.707,4267.917,4.098,73.219,55.56,33.229,11.289,15.829,25.247,9.418,13.034,2.189,14.971,7.451,1.792,-3.018,205.996
2011-01-10,196.096,4278.75,4.681,84.644,57.15,34.555,15.841,21.423,39.1,17.677,17.038,1.979,18.372,7.259,2.839,-1.475,211.937
2011-01-11,193.982,4111.667,3.76,75.374,50.832,28.724,10.891,15.76,29.646,13.886,11.968,1.793,13.978,6.957,2.183,-1.111,204.872
2011-01-12,194.253,4195.217,4.231,62.931,40.992,22.436,13.103,19.32,34.444,15.124,6.271,1.65,10.981,4.45,-0.424,-5.023,207.356
2011-01-13,196.225,4188.75,5.191,68.442,47.509,26.004,19.581,24.069,51.723,27.654,12.324,2.092,16.5,9.256,1.558,-5.59,215.805
2011-01-14,195.25,4064.583,4.129,67.889,41.308,22.06,12.585,14.119,25.04,10.922,7.772,1.415,11.784,5.14,1.275,-2.074,207.834
2011-01-15,197.706,4185.833,4.902,63.679,48.815,30.582,14.737,15.039,22.942,7.903,16.578,1.737,17.643,5.609,1.003,-3.171,212.443
2011-01-16,196.302,4127.917,4.947,64.804,46.504,30.282,16.06,20.53,40.792,20.262,19.338,1.593,18.912,4.167,1.25,-1.479,212.362
2011-01-17,194.613,4107.083,4.653,63.601,46.868,29.194,14.928,20.6,38.26,17.66,14.352,1.637,15.323,6.278,1.783,-1.248,209.541
2011-01-18,196.058,4158.333,5.434,66.846,51.183,28.852,20.447,25.93,50.699,24.769,22.555,2.215,22.797,7.559,1.563,-3.339,216.505
2011-01-19,194.653,4114.348,4.129,68.372,54.81,34.68,15.55,18.783,36.293,17.51,18.611,2.26,20.242,9.186,3.751,-1.485,210.203
2011-01-20,190.087,4037.917,2.995,94.777,86.877,63.115,8.956,12.524,18.069,5.545,11.086,0.863,14.32,2.729,1.52,0.86,199.043
2011-01-21,189.852,4145.0,2.733,98.436,93.137,80.373,8.568,11.241,17.016,5.775,5.326,0.791,8.528,2.063,1.253,0.474,198.421
2011-01-22,189.863,4209.583,2.976,97.857,88.182,77.292,10.72,8.903,14.696,5.793,3.669,0.918,6.669,5.609,3.291,1.15,200.583
2011-01-23,194.553,4241.25,4.41,98.744,78.458,49.9,15.726,14.165,34.297,20.133,9.195,1.059,12.086,6.414,2.495,-0.105,210.279
2011-01-24,191.969,4121.25,3.702,91.743,54.546,34.433,12.479,16.865,26.339,9.474,8.809,1.308,11.421,3.898,0.804,-2.083,204.447
2011-01-25,194.513,4165.0,4.648,81.137,57.355,17.498,16.0,20.301,42.799,22.498,11.519,2.029,14.338,6.961,0.876,-3.357,210.513
2011-01-26,193.428,4138.696,4.251,74.42,46.327,21.667,11.195,16.557,29.284,12.727,8.18,1.336,11.029,3.526,-0.682,-4.254,204.624
2011-01-27,198.714,4277.917,5.087,73.509,55.329,30.667,14.982,20.943,42.167,21.224,12.848,2.079,15.742,4.414,-1.074,-6.017,213.696
2011-01-28,195.008,4218.333,4.049,71.648,46.735,25.141,10.514,14.375,24.129,9.754,12.73,1.692,14.685,2.71,-0.764,-3.61,205.521
2011-01-29,194.923,4329.167,3.527,65.758,43.227,20.33,9.162,10.518,14.708,4.189,6.547,1.492,10.161,3.851,-0.885,-4.97,204.085
2011-01-30,195.853,4303.333,4.246,71.779,46.005,24.503,11.403,17.955,32.057,14.102,7.625,1.405,11.62,3.272,-0.939,-5.324,207.256
2011-01-31,196.701,4245.417,4.251,69.551,46.457,20.145,12.65,18.552,34.568,16.016,10.39,1.823,12.326,6.554,-0.299,-5.791,209.351
2011-02-01,193.508,4174.583,4.138,71.59,46.772,27.212,12.128,17.894,33.004,15.11,8.778,2.19,11.709,7.111,0.46,-5.616,205.636
2011-02-02,191.573,4093.913,3.397,55.244,32.008,14.544,8.7,10.611,16.512,5.901,6.197,1.159,9.368,2.907,-0.151,-2.642,200.274
2011-02-03,198.077,4387.083,5.257,72.103,46.389,20.679,17.629,22.344,43.414,21.07,9.945,1.897,13.27,4.754,-0.954,-6.142,215.705
2011-02-04,197.278,4342.083,4.789,69.92,43.327,19.022,16.843,18.595,37.76,19.166,13.819,1.974,15.331,8.873,1.561,-5.685,214.121
2011-02-05,196.8,4330.417,4.394,73.543,52.969,27.845,12.571,13.689,19.229,5.54,16.593,2.043,18.377,7.502,2.473,-2.75,209.372
2011-02-06,195.712,4253.5,5.395,97.198,77.13,53.72,16.498,22.477,40.146,17.669,33.478,1.837,31.86,6.856,2.952,-1.521,212.21
2011-02-07,195.023,4221.667,6.334,98.596,93.952,83.292,19.14,21.106,45.914,24.808,19.413,0.882,21.433,9.325,6.111,3.595,214.163
2011-02-08,192.192,4116.25,3.838,99.102,46.178,17.206,10.152,12.222,22.251,10.029,4.942,0.997,9.427,7.717,3.74,-1.312,202.344
2011-02-09,193.343,4102.174,3.468,73.285,52.495,29.873,9.835,15.584,27.198,11.613,4.614,1.21,8.952,4.542,-0.025,-3.243,203.178
2011-02-10,196.358,4149.583,4.118,74.297,53.561,25.969,14.135,19.529,35.609,16.08,10.019,1.754,12.714,7.032,1.317,-3.44,210.494
2011-02-11,194.374,4122.917,3.683,75.301,45.377,22.446,10.828,13.16,19.704,6.544,9.918,1.429,11.675,5.991,1.335,-2.377,205.203
2011-02-12,195.383,4066.667,3.426,66.847,42.107,21.256,9.897,10.584,14.786,4.202,8.492,1.477,11.413,5.665,0.655,-3.928,205.28
2011-02-13,196.291,4257.5,4.582,62.34,46.576,27.663,15.143,19.845,33.769,13.924,14.18,2.567,17.73,6.248,2.134,-2.736,211.434
2011-02-14,195.049,4216.667,4.984,95.322,70.759,53.011,17.831,23.269,42.965,19.696,28.746,2.136,29.853,6.24,3.588,1.135,212.879
2011-02-15,196.226,4170.417,5.482,96.659,68.932,39.73,19.129,18.777,41.141,22.364,28.805,2.022,30.771,9.755,4.362,0.391,215.354
2011-02-16,193.605,4190.87,4.045,72.141,51.555,30.077,14.543,17.969,28.732,10.764,16.607,1.565,18.005,4.15,1.003,-0.727,208.148
2011-02-17,193.56,4185.0,3.881,90.769,63.191,27.633,12.87,14.271,23.609,9.338,16.478,1.369,17.652,5.447,0.922,-1.986,206.431
2011-02-18,192.552,4210.833,3.146,77.401,45.134,22.163,9.745,10.065,14.497,4.432,6.587,0.757,10.173,2.388,-0.774,-4.134,202.297
2011-02-19,196.496,4325.833,3.669,66.933,43.889,20.35,11.572,12.679,17.209,4.529,10.228,1.253,11.523,5.481,-0.54,-6.381,208.068
2011-02-20,197.008,4326.667,4.288,63.488,42.884,21.424,14.581,20.189,33.271,13.082,13.529,1.68,14.608,8.295,2.116,-4.028,211.589
2011-02-21,196.03,4322.5,4.431,66.478,45.028,22.716,16.132,21.265,36.192,14.927,17.195,1.987,19.119,11.331,4.497,-2.356,212.162
2011-02-22,179.711,4217.0,4.129,68.927,50.646,29.616,10.219,13.935,21.248,7.313,21.149,2.41,26.874,9.789,4.881,0.264,189.93
2011-02-23,161.447,4186.087,5.17,98.436,89.662,44.797,12.966,18.003,28.87,10.867,18.312,0.822,25.548,9.321,5.717,2.884,174.414
2011-02-24,162.604,4182.083,4.54,80.685,51.859,27.229,9.901,13.298,17.604,4.306,20.503,1.959,22.752,12.151,7.13,2.509,172.505
2011-02-25,162.241,4205.0,3.838,98.463,90.885,68.967,9.069,11.792,15.703,3.911,9.968,0.369,14.292,3.979,2.127,0.439,171.31
2011-02-26,162.853,4260.833,3.745,88.225,64.297,40.209,8.969,9.175,12.121,2.946,9.688,0.519,11.088,5.411,2.737,0.32,171.822
2011-02-27,163.165,4228.75,3.383,71.682,44.349,21.865,20.936,17.048,25.814,8.767,7.114,0.602,11.254,5.624,1.163,-2.44,170.656
2011-02-28,194.825,4288.333,3.795,69.879,50.78,27.977,29.1,23.319,37.805,14.486,11.615,0.924,13.769,5.042,0.264,-4.954,207.531
2011-03-01,193.79,4245.652,4.533,98.177,81.496,58.667,16.174,23.179,40.07,16.891,9.158,0.657,13.573,11.406,5.698,0.364,209.964
2011-03-02,192.694,4188.75,3.723,97.857,93.677,84.912,14.415,18.769,31.511,12.743,11.43,0.517,16.489,5.046,3.23,1.283,207.109
2011-03-03,191.852,4156.667,3.591,96.653,65.921,39.854,8.941,10.758,14.058,3.3,11.616,0.751,14.098,8.907,4.074,0.779,200.793
2011-03-04,192.905,4131.667,3.053,98.376,63.523,43.477,7.728,7.227,8.847,1.62,15.218,0.692,17.105,6.929,2.732,-0.059,200.633
2011-03-05,192.254,4000.0,3.801,98.729,98.026,94.616,12.796,18.424,27.7,9.276,8.676,0.332,12.013,8.15,4.128,0.236,205.05
2011-03-06,190.768,4097.0,4.119,98.596,90.789,67.003,16.2,18.294,29.87,11.575,11.345,0.717,18.889,15.432,9.856,5.358,206.968
2011-03-07,191.549,3997.083,4.334,97.376,64.236,33.108,13.824,13.636,19.522,5.886,15.799,0.896,21.487,14.126,10.293,6.862,205.373
2011-03-08,193.106,4136.522,4.455,69.594,58.475,46.164,12.342,15.464,20.572,5.108,18.533,0.979,22.856,10.657,8.001,5.807,205.448
2011-03-09,191.845,4132.917,3.501,96.826,91.855,68.841,10.6,13.451,17.742,4.291,8.659,0.292,14.712,6.766,4.375,2.312,202.445
2011-03-10,190.326,4133.75,2.962,97.511,83.424,64.941,7.494,7.755,9.636,1.881,0.929,0.294,5.87,6.303,3.345,1.468,197.82
2011-03-11,190.331,4112.5,3.137,97.013,80.429,55.624,8.065,7.688,9.653,1.965,5.047,0.358,9.552,7.412,3.631,1.426,198.396
2011-03-12,190.282,4040.417,3.218,95.827,59.597,27.774,9.421,12.249,17.157,4.908,3.891,0.615,8.156,8.184,3.162,-0.744,199.703
2011-03-13,191.164,4112.5,3.054,73.615,42.082,18.843,8.696,11.311,15.496,4.186,3.262,0.473,7.203,8.373,3.701,-0.33,199.86
2011-03-14,193.284,4152.5,3.55,73.415,49.004,23.569,12.191,17.176,24.674,7.497,9.024,0.813,12.467,9.184,3.903,-1.088,205.475
2011-03-15,193.453,4157.391,3.589,87.524,50.141,18.613,10.936,15.524,26.255,10.731,13.187,0.912,16.48,9.351,3.91,-0.698,204.39
2011-03-16,193.136,4248.75,3.796,62.639,43.598,23.723,11.717,18.479,25.726,7.247,17.292,1.245,21.034,9.386,4.285,-0.707,204.853
2011-03-17,195.41,4293.75,5.234,98.969,88.088,60.836,16.299,23.073,34.911,11.837,24.367,0.751,29.174,7.333,5.117,3.082,211.709
2011-03-18,194.591,4352.083,5.132,99.262,97.438,91.209,17.165,15.673,23.775,8.103,13.644,0.42,21.865,10.159,7.647,4.56,211.756
2011-03-19,188.42,3830.833,3.036,99.129,45.47,20.131,7.908,10.469,14.086,3.618,5.774,0.364,11.161,9.114,5.793,1.733,196.328
2011-03-20,190.243,4061.25,3.08,64.342,39.45,17.374,9.388,11.926,15.51,3.585,10.265,0.682,14.935,11.574,5.403,-1.012,199.631
2011-03-21,190.619,4122.917,3.292,55.559,36.045,18.991,8.523,11.785,16.046,4.261,6.892,0.719,10.606,9.65,4.681,0.196,199.142
2011-03-22,195.753,4297.391,5.192,64.226,43.063,22.341,18.798,25.347,39.694,14.346,23.878,1.703,26.491,12.012,5.759,-1.653,214.551
2011-03-23,195.357,4242.5,5.133,98.543,74.895,41.691,18.068,22.432,36.237,13.805,29.316,1.494,36.803,10.585,6.838,4.218,213.426
2011-03-24,187.386,4088.75,3.652,94.805,67.608,25.46,9.086,11.585,14.948,3.363,3.544,0.659,8.263,13.366,6.446,2.831,196.471
2011-03-25,190.237,4088.261,3.128,78.149,44.124,15.591,8.131,9.073,11.214,2.141,4.841,0.789,8.1,11.518,5.857,0.926,198.368
2011-03-26,194.212,4181.667,3.598,69.777,39.427,15.071,10.535,15.505,22.834,7.329,8.199,1.04,11.408,8.788,4.358,-0.692,204.746
2011-03-27,195.029,4168.261,3.826,64.165,38.983,16.858,11.975,19.428,26.839,7.412,12.945,1.108,16.37,13.41,6.638,0.162,207.004
2011-03-28,194.256,4106.25,4.004,67.097,44.448,23.07,13.084,17.475,26.114,8.639,18.118,1.393,22.006,15.239,7.681,1.865,207.34
2011-03-29,193.741,4160.0,3.842,60.717,37.626,14.487,13.672,18.888,25.279,6.391,14.583,1.283,18.739,16.165,8.988,1.744,207.412
2011-03-30,195.16,4195.833,4.539,69.953,51.333,24.665,19.91,24.193,35.761,11.568,19.469,1.63,26.061,18.269,11.097,4.839,215.07
2011-03-31,186.758,4030.435,3.153,92.428,64.582,43.085,10.86,10.694,13.103,2.409,8.035,0.541,20.759,16.71,10.589,4.353,197.618
2011-04-01,192.339,4219.13,3.879,76.891,47.684,18.352,12.915,21.66,28.899,7.239,,1.102,18.523,15.296,8.177,0.273,205.254
2011-04-02,192.219,4175.833,4.031,78.568,50.15,24.741,12.39,16.709,23.167,6.458,,1.43,26.809,17.384,9.312,3.092,204.609
2011-04-03,190.006,4061.667,2.61,58.141,38.107,24.92,6.726,8.033,9.323,1.29,,0.635,14.486,10.238,6.384,3.179,196.732
2011-04-04,190.689,4040.417,2.641,55.848,34.513,17.533,6.46,11.223,16.581,5.358,,0.859,11.675,11.009,5.718,1.475,197.149
2011-04-05,192.503,4192.083,3.601,58.942,33.122,13.012,11.093,20.013,29.053,9.041,,1.207,15.097,16.861,8.147,-0.987,203.596
2011-04-06,192.336,4206.667,3.661,58.393,31.714,10.439,13.63,22.87,31.394,8.523,,1.478,20.433,19.591,11.464,1.659,205.966
2011-04-07,193.922,4257.5,4.313,64.943,45.782,21.771,19.56,27.223,36.412,9.189,,2.663,30.422,19.052,12.101,5.616,213.481
2011-04-08,191.381,4096.25,3.665,82.902,56.921,31.425,16.771,21.068,29.574,8.506,,1.211,24.649,18.9,13.613,6.262,208.152
2011-04-09,190.331,4119.167,3.585,98.463,89.273,66.608,12.641,14.309,19.115,4.806,,0.378,16.73,12.347,10.999,9.693,202.972
2011-04-10,189.047,4081.667,3.576,92.993,68.004,46.075,9.289,8.831,10.593,1.762,,0.614,19.893,16.023,11.609,7.686,198.336
2011-04-11,190.265,4049.583,3.734,91.005,68.287,39.609,11.028,13.454,18.782,5.328,,1.083,27.244,17.752,10.334,5.869,201.293
2011-04-12,189.02,4000.0,2.922,59.472,30.635,14.059,7.559,11.114,14.721,3.606,,0.687,16.626,13.055,8.445,4.511,196.579
2011-04-13,192.093,4163.333,4.065,69.017,37.915,10.383,14.041,22.559,31.186,8.627,,1.744,25.511,21.266,11.744,1.639,206.134
2011-04-14,191.474,4200.87,4.208,54.235,31.7,13.019,15.782,22.516,29.087,6.571,,2.213,32.523,22.731,14.914,6.027,207.256
2011-04-15,191.101,4257.917,4.218,62.358,44.199,16.573,17.117,22.067,28.146,6.079,,2.653,36.315,23.903,16.45,9.036,208.219
2011-04-16,187.871,4188.75,3.281,80.754,47.122,21.549,11.8,12.21,16.467,4.257,,1.061,23.16,23.55,15.272,8.476,199.67
2011-04-17,189.269,4127.083,2.581,65.833,38.16,15.254,8.507,7.703,9.228,1.525,,0.898,16.019,18.162,11.341,5.077,197.775
2011-04-18,188.61,4035.833,2.95,78.866,62.191,49.419,8.692,11.636,15.606,3.97,,1.038,19.608,15.178,11.746,8.122,197.303
2011-04-19,187.808,4003.75,2.588,96.487,89.583,80.085,7.735,11.241,14.537,3.296,,0.323,10.455,9.977,6.603,3.568,195.543
2011-04-20,190.23,4091.667,3.023,90.038,69.045,39.033,8.948,13.23,19.388,6.158,,0.529,8.391,13.714,7.542,3.297,199.178
2011-04-21,191.23,4081.304,3.295,92.842,72.379,60.04,9.141,14.719,21.107,6.389,,0.722,19.744,12.384,8.951,5.58,200.372
2011-04-22,191.769,4158.75,4.086,97.018,83.333,63.079,13.763,18.753,26.14,7.387,,0.839,33.839,15.888,12.409,8.69,205.532
2011-04-23,186.723,4087.083,2.654,98.596,96.168,92.322,9.796,10.369,13.06,2.691,,0.41,17.771,15.682,13.926,10.9,196.519
2011-04-24,187.028,3995.417,2.794,97.345,59.503,17.05,7.311,7.125,8.325,1.2,,0.415,10.942,19.915,12.781,7.825,194.339
2011-04-25,190.832,4176.667,3.456,91.36,58.802,21.761,9.743,15.286,22.116,6.83,,0.855,16.251,16.635,10.713,5.256,200.575
2011-04-26,191.061,4206.25,3.661,83.004,54.158,22.452,16.756,20.01,27.848,7.838,,1.492,19.037,17.322,11.332,4.202,207.817
2011-04-27,189.66,4200.417,3.515,89.896,66.702,40.401,12.878,15.034,21.665,6.632,,1.215,39.225,24.191,16.901,8.97,202.539
2011-04-28,185.957,4019.565,3.014,98.01,57.426,26.076,9.085,10.948,14.339,3.391,,0.607,15.851,23.312,16.458,9.993,195.043
2011-04-29,189.827,4160.417,3.068,84.764,51.821,29.559,7.842,10.113,12.463,2.35,,0.56,14.067,17.771,12.376,8.049,197.669
2011-04-30,194.882,4418.333,4.521,88.898,64.98,43.44,13.979,19.046,23.664,4.618,,1.436,27.053,19.127,14.004,7.56,208.861
2011-05-01,191.281,4278.75,3.636,92.353,71.794,38.044,11.894,12.085,14.593,2.508,,0.515,27.363,21.3,16.227,12.782,203.175
2011-05-02,189.668,4008.75,3.604,86.473,36.842,18.071,8.612,11.57,14.725,3.155,,0.421,77.699,22.296,17.254,11.828,198.28
2011-05-03,191.579,4200.417,3.366,96.646,64.436,28.934,9.044,10.358,12.506,2.148,,0.574,45.834,18.486,13.232,8.326,200.622
2011-05-04,191.324,4230.0,3.349,98.017,60.434,13.295,9.118,9.111,10.818,1.707,,0.516,28.18,22.952,15.845,10.799,200.442
2011-05-05,190.584,4069.565,2.75,70.575,59.432,49.454,7.062,7.629,8.987,1.358,,0.483,20.436,14.809,11.891,9.461,197.646
2011-05-06,189.858,4023.333,3.119,88.098,68.401,49.113,9.639,11.375,14.898,3.523,,0.528,23.108,17.496,13.613,9.242,199.497
2011-05-07,189.914,4064.167,3.56,97.212,92.447,82.16,12.883,14.485,19.271,4.787,,0.242,25.804,16.313,14.702,13.421,202.797
2011-05-08,190.785,4070.833,3.544,98.816,54.239,16.251,11.396,9.442,12.073,2.631,,0.708,24.684,26.427,18.522,12.054,202.181
2011-05-09,191.2,4093.333,3.845,83.374,46.973,23.212,11.918,16.152,19.991,3.838,,1.188,22.29,23.752,17.594,10.999,203.118
2011-05-10,191.765,4131.818,4.437,96.093,78.204,36.096,23.819,21.423,28.886,7.463,,0.773,37.403,24.311,18.629,14.486,215.584
2011-05-11,189.506,3980.0,3.937,98.729,91.641,77.395,11.955,16.224,21.669,5.444,,0.29,18.505,15.051,13.662,12.701,201.461
2011-05-12,189.046,4025.217,3.819,98.756,93.244,76.235,14.265,15.184,21.365,6.181,,0.272,15.49,17.766,15.222,12.872,203.311
2011-05-13,187.271,4091.667,3.608,99.155,67.695,28.033,13.253,14.848,22.642,7.794,,0.481,26.951,24.597,18.826,14.142,200.523
2011-05-14,189.818,4127.5,3.466,90.117,45.077,20.048,12.077,13.505,17.345,3.841,,0.765,42.818,23.704,17.755,11.293,201.895
2011-05-15,191.06,4210.417,3.061,58.253,32.322,13.807,9.246,9.717,11.097,1.379,,1.275,21.063,25.475,18.758,11.424,200.306
2011-05-16,192.324,4296.25,3.467,75.628,50.195,26.095,12.17,17.74,22.397,4.657,,1.708,32.42,23.025,17.511,11.82,204.493
2011-05-17,192.265,4199.583,3.768,90.573,69.392,35.376,13.214,16.957,22.015,5.058,,0.974,37.522,21.309,16.604,13.222,205.479
2011-05-18,193.304,4165.0,3.454,91.453,56.459,29.361,12.903,15.583,20.632,5.049,,1.09,30.812,23.267,17.642,12.034,206.206
2011-05-19,193.635,4150.87,4.096,88.283,55.175,27.286,14.638,20.279,24.798,4.519,,1.815,36.499,26.109,19.376,11.674,208.273
2011-05-20,192.451,4140.833,4.216,79.623,52.437,25.094,15.749,21.101,25.278,4.177,,2.077,43.731,28.163,21.605,14.571,208.201
2011-05-21,189.237,4055.833,3.893,91.458,65.316,33.488,15.006,16.16,19.607,3.447,,1.66,49.512,29.149,22.168,15.844,204.243
2011-05-22,186.714,4032.083,3.12,96.579,86.672,63.218,9.788,9.113,10.88,1.767,,0.683,32.253,24.164,17.963,13.142,196.501
2011-05-23,188.716,3996.667,2.944,97.431,76.613,36.053,8.425,12.792,18.337,5.545,,0.516,15.181,19.317,14.841,12.323,197.141
2011-05-24,187.855,3964.762,2.789,97.145,76.619,49.148,8.395,13.806,18.855,5.049,,0.368,11.957,18.335,14.199,11.226,196.25
2011-05-25,193.456,4042.5,3.48,91.944,62.799,32.548,16.551,19.071,24.519,5.449,,1.161,24.203,24.145,17.916,12.077,210.007
2011-05-26,190.977,4020.435,3.016,93.83,75.755,53.682,11.515,13.789,18.539,4.751,,0.84,26.08,20.087,16.396,12.833,202.493
2011-05-27,189.729,4016.667,3.077,97.857,79.934,52.745,12.35,14.088,18.806,4.718,,0.525,22.585,19.671,17.146,15.323,202.08
2011-05-28,188.319,3990.0,3.461,98.729,95.716,82.909,12.652,12.031,16.464,4.433,,0.235,17.245,20.039,17.366,15.083,200.972
2011-05-29,186.721,3936.667,2.669,99.262,98.616,96.826,9.69,6.618,8.645,2.026,,0.125,9.977,18.651,17.284,15.322,196.412
2011-05-30,182.827,3812.917,2.036,97.911,72.882,50.456,6.716,6.439,8.61,2.171,,0.175,6.651,19.389,16.233,14.158,189.543
2011-05-31,186.227,3902.5,2.14,72.178,59.028,40.864,7.166,8.169,11.508,3.339,,0.358,15.611,18.188,14.16,10.591,193.393
2011-06-01,187.727,3968.75,2.569,91.38,68.184,55.372,7.325,10.405,15.41,5.005,,0.528,32.537,15.062,12.327,9.944,195.052
2011-06-02,191.446,4143.913,4.268,98.596,95.991,90.332,16.071,20.207,30.585,10.378,,0.474,34.254,14.994,13.521,11.432,207.517
2011-06-03,192.561,4054.583,4.132,98.756,74.128,44.758,15.048,17.318,24.404,7.086,,0.825,27.452,24.484,19.238,13.735,207.609
2011-06-04,194.214,4150.0,4.207,95.527,70.158,34.177,15.405,14.94,19.105,4.166,,1.175,41.189,26.833,20.99,15.463,209.618
2011-06-05,191.494,4003.333,3.844,97.877,79.576,49.264,11.963,10.02,11.41,1.39,,1.099,53.894,25.833,20.582,16.957,203.457
2011-06-06,190.064,4002.083,3.776,98.41,61.821,26.727,10.094,13.048,16.661,3.614,,0.69,37.301,28.018,22.017,16.065,200.157
2011-06-07,195.155,4122.381,4.091,85.336,65.044,41.22,14.664,17.161,21.453,4.292,,2.787,41.192,25.729,20.668,16.704,209.819
2011-06-08,192.101,3975.0,3.408,90.516,73.5,56.17,12.762,16.395,22.569,6.174,,1.14,22.92,22.901,19.061,15.282,204.864
2011-06-09,195.862,4060.87,3.413,94.928,72.34,47.642,14.425,16.086,21.413,5.327,,0.863,27.445,24.839,20.522,15.931,210.286
2011-06-10,195.9,4018.333,3.983,94.522,80.927,64.062,17.186,18.492,23.548,5.057,,1.364,46.662,24.567,21.471,18.415,213.086
2011-06-11,192.79,3937.083,3.922,98.703,83.871,58.577,13.904,13.098,16.649,3.552,,0.678,38.711,25.069,21.783,19.192,206.694
2011-06-12,198.36,3987.083,3.678,94.176,71.417,44.198,12.669,9.733,11.423,1.689,,0.725,38.148,26.176,22.302,19.045,211.029
2011-06-13,194.667,3945.833,3.545,98.383,80.005,55.038,12.214,12.922,16.382,3.46,,0.652,32.654,25.261,21.308,17.484,206.881
2011-06-14,191.476,3929.583,3.432,98.41,78.037,51.514,11.977,11.883,15.409,3.527,,0.536,22.087,24.666,20.338,17.405,203.453
2011-06-15,195.493,3948.333,2.906,85.628,64.787,47.634,11.205,12.881,17.312,4.431,,0.692,15.289,22.534,19.122,15.538,206.698
2011-06-16,199.527,3986.957,3.393,97.724,84.774,65.334,12.628,14.485,21.479,6.994,,0.891,22.429,22.974,18.907,15.317,212.155
2011-06-17,188.179,3828.75,2.792,98.41,91.38,75.465,9.426,10.985,14.92,3.935,,0.408,13.894,20.725,18.289,16.652,197.605
2011-06-18,193.048,3957.083,3.458,98.463,95.738,87.777,11.837,12.513,15.882,3.369,,0.33,24.316,19.434,17.812,16.484,204.885
2011-06-19,200.729,3987.5,3.403,98.41,80.259,55.588,11.534,8.294,10.271,1.978,,0.483,21.807,25.482,20.639,15.912,212.262
2011-06-20,199.408,4129.583,4.016,97.91,79.255,53.665,17.003,16.615,20.486,3.871,,0.831,41.101,27.941,23.438,18.902,216.41
2011-06-21,198.634,4202.917,4.124,98.383,87.64,53.024,21.303,19.243,28.167,8.924,,0.849,37.159,29.373,23.372,20.881,219.936
2011-06-22,202.268,4122.917,3.711,98.303,67.214,29.976,17.721,16.109,21.049,4.94,,0.921,33.651,33.076,26.208,19.142,219.99
2011-06-23,206.764,4269.13,3.931,93.057,72.627,48.386,22.753,19.898,25.575,5.677,,0.874,52.199,32.027,26.962,23.23,229.517
2011-06-24,187.735,4052.5,2.56,89.629,60.065,27.5,18.791,14.622,22.139,7.517,,0.947,27.958,36.874,29.255,23.798,206.526
2011-06-25,190.447,4042.5,3.191,94.628,86.973,74.444,11.761,9.509,13.028,3.519,,0.606,15.831,25.81,21.664,18.546,202.208
2011-06-26,193.821,4039.583,3.144,98.17,94.84,90.383,9.688,6.751,9.136,2.385,,0.197,14.383,20.713,19.476,18.078,203.509
2011-06-27,196.957,4129.583,3.412,97.065,92.134,82.663,13.459,12.245,18.151,5.906,,0.367,26.876,22.876,21.247,19.542,210.415
2011-06-28,201.724,4172.917,3.67,97.591,78.848,56.751,18.065,13.525,19.669,6.143,,0.846,39.17,31.086,26.155,21.047,219.789
2011-06-29,197.212,4272.917,3.19,94.982,76.579,45.235,15.708,12.777,18.624,5.848,,0.962,28.719,33.345,27.47,24.117,212.921
2011-06-30,208.893,4296.087,3.863,96.406,83.18,48.077,19.205,16.233,23.767,7.534,,0.71,33.468,31.969,25.799,22.744,228.098
2011-07-01,203.722,4175.0,3.342,98.25,77.891,39.549,17.757,14.437,19.843,5.405,,0.684,34.903,32.586,26.114,22.727,221.479
2011-07-02,190.69,4032.083,2.851,96.04,79.562,59.335,12.205,9.014,11.963,2.949,,0.626,31.527,29.765,25.652,22.516,202.895
2011-07-03,190.325,3957.917,2.711,94.775,80.343,62.813,12.461,7.769,9.954,2.185,,0.777,28.203,29.384,26.112,23.045,202.787
2011-07-04,188.666,3969.167,3.136,95.927,74.621,39.633,16.258,13.976,17.673,3.697,,0.999,47.009,35.051,27.973,23.867,204.924
