date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,195.147,6.968,13.984,8.763,12.984,4.221,,4.923,44.72,209.131
2011-01-02,192.983,6.403,13.384,8.935,14.384,5.449,,2.402,15.767,206.367
2011-01-03,193.533,6.831,13.834,9.541,14.108,4.568,,4.191,31.401,207.368
2011-01-04,191.154,5.496,12.316,7.732,13.018,5.285,,2.393,20.187,203.469
2011-01-05,190.221,6.044,14.86,11.308,19.015,7.707,,1.899,15.048,205.081
2011-01-06,193.754,7.985,19.939,15.049,26.955,11.907,,2.233,18.018,213.693
2011-01-07,197.594,9.739,26.063,15.891,30.833,14.942,,2.121,22.458,223.657
2011-01-08,192.953,8.39,16.586,12.999,22.571,9.572,,1.883,15.601,209.539
2011-01-09,197.339,8.729,17.6,13.58,20.678,7.099,,6.421,38.444,214.939
2011-01-10,202.06,13.287,28.74,19.68,39.764,20.084,,5.586,57.398,230.8
2011-01-11,194.939,8.664,19.018,12.398,21.87,9.472,,3.348,29.556,213.958
2011-01-12,196.221,9.633,22.886,15.512,31.676,16.164,,2.483,16.355,219.108
2011-01-13,193.57,8.754,18.59,14.233,24.909,10.676,,4.316,29.244,212.16
2011-01-14,196.534,8.82,28.359,16.033,28.191,12.159,,3.525,38.117,224.893
2011-01-15,191.239,6.489,15.255,12.362,20.652,8.29,,2.38,19.027,206.493
2011-01-16,188.92,7.13,15.81,13.14,23.835,10.695,,1.9,15.183,204.73
2011-01-17,190.645,8.147,18.902,12.803,24.769,11.967,,1.605,11.384,209.547
2011-01-18,191.69,9.301,25.646,18.769,37.264,18.495,,2.286,17.551,217.336
2011-01-19,190.19,8.847,25.737,18.188,34.046,15.858,,1.85,26.691,215.928
2011-01-20,188.913,5.91,13.411,10.145,16.865,6.72,,1.738,13.405,202.324
2011-01-21,188.551,5.608,12.566,9.588,16.114,6.526,,1.675,10.745,201.117
2011-01-22,190.86,6.404,13.083,9.682,15.654,5.972,,1.629,14.216,203.943
2011-01-23,191.085,6.203,12.183,8.312,15.007,6.695,,1.757,11.924,203.268
2011-01-24,194.432,6.353,11.922,8.507,14.507,6.0,,2.828,19.866,206.354
2011-01-25,195.786,7.312,13.917,9.67,17.553,7.884,,2.966,23.347,209.703
2011-01-26,196.938,6.46,16.422,11.561,20.548,8.987,,1.913,12.826,213.36
2011-01-27,195.171,8.742,22.323,16.306,29.61,13.304,,2.736,22.637,217.494
2011-01-28,194.643,5.629,17.388,12.985,21.158,8.174,,3.353,34.161,212.032
2011-01-29,194.746,5.168,12.288,9.794,14.776,4.982,,3.592,26.285,207.034
2011-01-30,195.737,5.754,17.387,12.656,21.019,8.362,,2.493,20.41,213.124
2011-01-31,195.476,9.259,22.022,17.274,30.81,13.536,,4.404,25.97,217.498
2011-02-01,192.19,5.732,11.45,8.961,13.691,4.731,,3.358,33.427,203.64
2011-02-02,190.395,4.476,9.451,7.856,13.06,5.204,,1.825,11.955,199.846
2011-02-03,192.765,6.485,17.598,14.753,26.921,12.169,,2.089,15.295,210.364
2011-02-04,195.024,8.116,21.831,14.237,26.882,12.645,,3.253,26.337,216.856
2011-02-05,195.842,6.589,17.003,12.963,20.95,7.987,,2.533,36.481,212.844
2011-02-06,198.345,7.101,23.963,15.874,29.564,13.69,,2.245,31.957,222.309
2011-02-07,190.972,5.453,12.04,8.449,13.612,5.163,,2.366,19.973,203.012
2011-02-08,190.969,4.367,10.209,6.952,12.706,5.754,,1.756,11.948,201.178
2011-02-09,191.493,4.941,11.568,9.131,15.96,6.828,,1.854,14.586,203.061
2011-02-10,192.435,5.862,16.329,13.641,23.736,10.094,,2.07,15.274,208.764
2011-02-11,194.346,5.807,17.115,11.544,20.003,8.458,,2.108,12.946,211.461
2011-02-12,195.95,6.545,16.773,12.471,20.924,8.453,,2.241,13.487,212.724
2011-02-13,193.44,5.847,19.498,14.783,24.898,10.115,,2.116,20.508,212.938
2011-02-14,197.609,8.657,28.506,18.4,36.841,18.442,,1.716,22.188,226.115
2011-02-15,194.307,6.19,15.827,13.201,19.947,6.746,,1.945,27.679,210.133
2011-02-16,193.542,5.713,16.19,12.583,21.767,9.184,,2.002,19.878,209.731
2011-02-17,191.418,5.503,10.489,7.63,12.331,4.701,,2.416,15.953,201.907
2011-02-18,193.014,5.251,11.983,7.676,12.965,5.289,,1.974,15.352,204.997
2011-02-19,192.664,4.961,10.931,8.099,12.906,4.807,,1.937,15.169,203.594
2011-02-20,193.981,7.236,16.671,13.305,22.912,9.607,,2.122,15.161,210.651
2011-02-21,193.417,5.707,18.243,14.549,23.127,8.578,,1.986,20.284,211.659
2011-02-22,193.652,7.145,22.522,15.903,28.681,12.778,,2.678,20.087,216.174
2011-02-23,192.489,6.399,16.901,11.882,18.006,6.125,,2.141,21.363,209.39
2011-02-24,194.085,8.246,16.102,12.247,17.963,5.715,,4.741,41.277,210.187
2011-02-25,192.295,6.168,14.456,12.122,17.776,5.654,,1.673,30.179,206.752
2011-02-26,192.871,5.676,14.384,9.653,15.58,5.926,,1.108,14.138,207.255
2011-02-27,194.76,5.601,16.461,10.463,18.709,8.246,,1.131,11.67,211.221
2011-02-28,193.476,4.81,15.811,11.834,18.77,6.936,,2.171,13.586,209.287
2011-03-01,197.173,7.348,26.096,17.2,33.04,15.839,,1.545,17.717,223.269
2011-03-02,193.863,6.123,20.843,13.19,21.769,8.579,,1.224,14.026,214.707
2011-03-03,190.142,4.73,12.715,8.45,13.011,4.562,,1.233,18.131,202.856
2011-03-04,192.5,5.353,13.789,8.922,13.553,4.631,,1.522,18.701,206.289
2011-03-05,192.759,7.951,22.341,14.683,26.742,12.06,,1.114,11.533,215.1
2011-03-06,191.306,8.237,15.838,11.461,18.441,6.98,,1.517,29.849,207.145
2011-03-07,193.251,8.763,17.283,13.448,20.414,6.966,,2.727,51.031,210.534
2011-03-08,194.652,9.536,19.419,14.395,21.905,7.51,,2.568,53.158,214.071
2011-03-09,191.776,6.41,11.98,9.783,14.283,4.5,,1.42,30.538,203.757
2011-03-10,190.855,5.267,10.968,8.64,12.439,3.8,,1.167,18.455,201.823
2011-03-11,193.865,6.219,11.927,8.329,12.042,3.713,,3.695,32.953,205.793
2011-03-12,191.275,4.594,9.844,8.361,13.001,4.64,,1.455,14.386,201.119
2011-03-13,193.685,6.36,15.697,12.555,19.724,7.169,,1.956,15.268,209.381
2011-03-14,195.797,7.846,19.63,15.151,23.381,8.229,,2.875,24.073,215.428
2011-03-15,197.889,7.523,22.498,15.617,23.198,7.581,,3.995,43.958,220.387
2011-03-16,192.582,7.023,16.185,13.284,19.85,6.566,,2.976,36.795,208.768
2011-03-17,192.229,7.555,16.476,10.918,15.691,4.773,,1.135,33.209,208.705
2011-03-18,192.787,7.721,16.054,11.834,17.82,5.987,,0.868,31.254,208.84
2011-03-19,193.734,6.195,15.413,10.324,16.51,6.186,,0.963,26.238,209.148
2011-03-20,193.06,6.103,15.02,11.2,17.073,5.873,,1.311,21.401,208.081
2011-03-21,194.681,7.806,18.608,14.552,23.781,9.23,,1.549,19.333,213.289
2011-03-22,193.422,6.995,20.369,14.829,23.341,8.512,,1.72,22.419,213.791
2011-03-23,188.044,5.291,13.738,8.837,13.846,5.009,,1.111,20.578,201.782
2011-03-24,191.589,6.044,10.609,7.413,10.983,3.57,,2.496,39.646,202.198
2011-03-25,192.216,4.273,8.252,5.683,8.149,2.465,,1.608,20.102,200.468
2011-03-26,193.467,5.437,11.304,8.747,13.154,4.406,,1.35,16.945,204.771
2011-03-27,195.744,6.984,18.205,13.26,20.197,6.937,,1.605,20.363,213.949
2011-03-28,194.247,7.681,18.808,15.796,22.384,6.589,,2.749,42.453,213.054
2011-03-29,193.303,6.745,16.418,13.369,18.464,5.094,,4.717,41.072,209.721
2011-03-30,187.829,5.055,11.971,7.879,10.752,2.872,,3.675,32.401,199.801
2011-03-31,189.82,4.204,9.277,6.869,9.851,2.981,,1.787,27.184,199.097
2011-04-01,193.685,8.949,22.648,16.876,22.024,5.147,,2.541,44.079,216.333
2011-04-02,190.614,6.469,19.051,12.015,16.583,4.568,,1.937,36.136,209.665
2011-04-03,188.279,3.312,11.482,6.901,9.286,2.385,,1.466,25.08,199.76
2011-04-04,188.524,2.827,11.717,7.407,10.733,3.326,,1.263,13.842,200.241
2011-04-05,190.079,4.652,16.65,12.429,18.032,5.603,,2.608,14.925,206.729
2011-04-06,189.857,6.059,19.149,13.498,19.632,6.135,,2.298,17.318,209.007
2011-04-07,186.199,4.33,13.54,7.344,10.645,3.301,,2.077,15.187,199.739
2011-04-08,186.401,4.868,15.928,9.856,14.822,4.965,,1.437,21.643,202.329
2011-04-09,189.51,4.919,15.866,10.016,14.397,4.381,,1.546,36.901,205.375
2011-04-10,191.524,6.298,17.366,12.03,15.801,3.772,,2.502,33.051,208.89
2011-04-11,192.552,6.929,19.7,12.684,17.477,4.793,,2.1,37.664,212.252
2011-04-12,190.597,6.16,18.853,12.724,17.964,5.239,,1.693,29.524,209.45
2011-04-13,191.325,6.785,18.004,13.421,18.702,5.281,,3.355,31.47,209.329
2011-04-14,190.066,6.152,18.299,12.088,17.107,5.019,,2.148,23.805,208.365
2011-04-15,186.73,5.501,16.628,9.737,13.761,4.025,,1.514,44.907,203.357
2011-04-16,190.038,5.699,14.759,9.072,12.001,2.928,,1.622,57.568,204.798
2011-04-17,189.468,5.581,14.687,9.44,12.709,3.269,,2.107,40.083,204.154
2011-04-18,187.208,3.846,11.849,8.194,11.059,2.865,,1.583,27.859,199.056
2011-04-19,189.982,5.353,14.858,10.335,15.43,5.095,,1.337,15.658,204.839
2011-04-20,191.207,6.287,18.571,12.601,18.467,5.866,,1.474,19.712,209.778
2011-04-21,190.705,6.21,18.119,12.982,18.245,5.263,,1.818,26.641,208.824
2011-04-22,185.648,5.285,13.433,8.579,12.23,3.651,,2.613,24.665,199.081
2011-04-23,188.033,4.341,12.749,9.306,12.383,3.078,,1.516,26.779,200.782
2011-04-24,191.239,6.368,15.174,11.221,15.706,4.486,,1.651,32.629,206.413
2011-04-25,190.037,5.947,15.78,10.764,14.934,4.171,,2.216,28.923,205.817
2011-04-26,185.19,4.1,12.478,7.311,10.214,2.903,,1.973,31.206,197.668
2011-04-27,185.553,4.768,13.394,9.113,12.506,3.393,,2.297,34.573,198.947
2011-04-28,189.129,4.73,12.907,9.715,13.714,3.999,,2.595,21.825,202.036
2011-04-29,191.141,5.766,15.884,10.219,14.694,4.474,,2.212,18.44,207.024
2011-04-30,185.444,4.247,11.393,5.609,7.58,1.971,,2.611,31.7,196.837
2011-05-01,185.146,4.535,11.427,7.718,10.705,2.987,,1.806,79.656,196.573
2011-05-02,190.979,6.029,17.191,11.019,16.531,5.512,,1.744,187.917,208.17
2011-05-03,191.628,6.631,17.794,11.923,17.843,5.92,,1.514,154.909,209.422
2011-05-04,190.516,5.146,17.207,11.256,15.486,4.23,,2.11,75.414,207.723
