date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,193.636,4.322,98.0,82.338,55.497,8.35,9.478,13.503,4.025,5.261,8.929,0.715,6.837,9.466,4.74,-0.117,201.986
2011-01-02,191.436,4.202,98.0,92.596,75.826,6.885,6.612,10.089,3.478,3.754,30.903,0.656,5.51,5.034,2.997,1.15,198.321
2011-01-03,194.221,4.158,98.0,88.717,70.671,6.414,7.978,11.393,3.415,4.387,6.497,0.663,5.909,4.808,2.469,0.692,200.635
2011-01-04,191.837,4.544,98.084,92.319,76.755,7.245,8.248,13.75,5.503,5.813,32.238,1.629,8.594,5.324,1.951,0.441,199.082
2011-01-05,193.953,4.154,97.916,87.098,68.084,7.601,9.388,15.149,5.761,6.785,4.916,0.809,8.545,4.266,1.979,0.366,201.554
2011-01-06,196.043,6.106,98.084,93.501,82.336,11.842,15.773,27.449,11.676,5.461,12.497,1.433,6.614,4.441,2.2,0.666,207.885
2011-01-07,196.392,5.243,97.916,95.116,86.819,8.91,12.729,19.776,7.047,5.85,14.658,0.723,6.737,3.159,1.415,0.441,205.302
2011-01-08,195.536,4.507,98.084,90.173,65.762,8.298,10.148,15.296,5.148,3.637,2.084,0.624,4.831,5.157,1.842,0.458,203.835
2011-01-09,192.95,4.069,96.252,86.145,67.497,8.423,8.375,13.065,4.69,6.017,7.497,1.22,8.589,7.234,4.603,1.233,201.373
2011-01-10,197.374,7.235,97.916,86.455,67.678,12.726,15.417,28.377,12.961,10.639,1.336,2.496,13.451,7.907,4.752,1.458,210.1
2011-01-11,190.63,4.673,98.0,91.822,74.161,7.222,8.687,13.682,4.994,8.412,11.413,2.037,9.261,6.057,2.097,-1.35,197.852
2011-01-12,194.43,5.292,96.748,79.323,58.832,10.298,13.264,22.827,9.563,4.324,2.832,1.384,5.225,3.941,1.136,-1.942,204.727
2011-01-13,191.745,5.578,97.916,91.325,76.916,9.521,11.965,20.198,8.232,7.565,14.581,1.518,8.514,6.95,3.643,1.092,201.266
2011-01-14,194.32,5.859,98.084,87.023,60.664,8.716,9.295,15.628,6.333,8.118,4.916,1.496,9.129,5.399,2.018,-0.341,203.036
2011-01-15,195.242,4.716,98.0,91.749,59.007,8.262,7.796,12.271,4.475,7.48,6.916,1.056,8.364,5.94,2.246,0.824,203.504
2011-01-16,192.232,4.444,92.168,75.75,61.993,8.057,10.887,15.946,5.06,10.803,0.0,2.583,12.343,4.525,2.502,0.416,200.288
2011-01-17,191.632,4.571,88.587,81.276,71.238,7.926,12.759,18.616,5.856,8.181,0.0,2.094,8.846,3.926,2.438,0.199,199.558
2011-01-18,196.221,6.057,92.587,74.828,40.671,11.55,19.571,33.441,13.87,6.813,0.336,2.183,8.247,9.042,3.325,-1.925,207.771
2011-01-19,192.985,4.283,85.258,72.695,59.084,6.442,14.875,21.757,6.882,7.204,0.0,2.941,7.724,9.392,6.375,2.327,199.427
2011-01-20,191.48,5.749,95.826,87.025,71.161,8.881,15.941,23.135,7.194,9.794,4.581,2.247,12.856,8.801,6.294,4.651,200.361
2011-01-21,193.28,5.239,96.748,90.429,73.161,7.753,13.466,20.196,6.73,7.086,0.084,1.016,8.737,8.667,5.834,4.05,201.034
2011-01-22,192.158,4.604,96.581,84.294,58.503,8.518,10.723,16.687,5.964,3.083,2.832,0.623,5.043,10.65,6.434,2.602,200.675
2011-01-23,190.086,4.239,97.581,95.452,92.658,5.844,7.186,10.732,3.546,5.766,6.748,1.17,6.769,5.434,1.772,-0.85,195.93
2011-01-24,191.83,5.108,97.916,88.66,74.993,5.854,8.843,14.843,6.0,5.639,4.748,2.091,7.531,2.858,0.598,-1.224,197.684
2011-01-25,191.417,5.733,98.0,91.348,74.252,7.074,9.192,16.647,7.455,4.939,14.664,2.167,8.598,2.583,0.973,-0.95,198.491
2011-01-26,194.313,5.507,97.916,93.532,74.419,7.449,11.169,19.081,7.912,5.937,20.574,2.281,7.149,1.933,-0.362,-2.208,201.762
2011-01-27,195.005,6.199,98.084,94.423,85.497,9.419,12.666,20.797,8.131,9.005,15.748,3.161,11.238,2.883,1.484,0.292,204.424
2011-01-28,191.839,4.315,98.084,90.79,81.574,5.994,7.757,11.484,3.727,9.002,2.0,1.605,9.733,1.558,-0.093,-1.258,197.832
2011-01-29,189.227,3.846,98.0,89.607,71.671,6.005,6.435,9.362,2.927,6.202,6.748,1.076,6.55,0.524,-0.793,-1.925,195.232
2011-01-30,191.173,4.696,97.832,84.846,54.007,7.035,10.15,17.166,7.015,6.739,4.832,2.026,6.699,2.524,0.392,-1.259,198.208
2011-01-31,193.229,4.997,98.0,91.206,68.413,9.21,14.229,23.966,9.737,6.528,13.077,1.685,8.083,3.524,0.06,-3.376,202.439
2011-02-01,189.381,4.678,97.916,81.201,53.664,8.537,7.611,12.621,5.011,10.537,14.748,2.197,12.503,4.483,1.571,-0.967,197.917
2011-02-02,192.078,4.528,97.916,80.703,50.909,8.175,7.288,13.023,5.735,8.212,13.245,1.611,9.269,-0.033,-1.351,-2.125,200.253
2011-02-03,193.869,5.384,98.0,88.374,64.091,11.352,11.994,21.799,9.806,3.883,6.587,1.898,6.111,2.624,-0.023,-3.542,205.221
2011-02-04,191.443,7.107,98.0,94.102,82.826,10.112,9.464,15.585,6.121,11.089,19.077,2.106,16.816,2.817,1.517,0.05,201.555
