date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-10-30,190.217,2.839,92.317,78.061,63.351,4.652,5.682,7.809,2.131,,0.789,17.631,13.687,10.852,194.87
2012-10-31,189.0,2.416,89.356,73.72,54.23,4.444,5.001,6.984,1.928,,0.678,17.589,13.473,10.077,193.444
2012-11-01,,2.188,91.096,71.419,47.961,,2.988,3.576,0.519,,0.786,13.993,11.721,9.354,
2012-11-02,,2.521,94.501,78.582,55.519,,5.49,7.478,1.978,,0.291,14.722,11.371,8.901,
2012-11-03,,2.938,88.572,68.037,45.639,,5.496,7.543,2.043,,0.21,15.083,11.118,7.02,
2012-11-04,,2.875,90.69,74.067,49.085,,4.206,6.091,1.924,,0.131,17.101,11.227,4.786,
2012-11-05,,2.954,94.114,80.106,64.194,,6.723,9.732,2.952,,0.549,18.717,14.922,11.887,
2012-11-06,194.786,3.854,90.21,73.336,58.353,4.357,4.837,6.05,1.077,,1.148,16.854,14.006,11.66,199.143
2012-11-07,190.696,3.466,79.378,62.809,53.699,4.391,4.025,4.331,0.336,,1.03,16.412,14.393,12.33,195.087
2012-11-08,190.261,3.75,86.045,69.988,55.635,4.174,6.197,7.682,1.457,,1.048,18.15,14.215,11.042,194.435
2012-11-09,187.783,3.562,87.541,73.875,53.224,3.304,6.884,9.455,2.528,,0.789,17.229,13.488,10.683,191.087
2012-11-10,189.087,3.042,84.743,71.203,55.287,3.217,5.051,6.964,1.87,,0.259,16.18,12.619,9.126,192.304
2012-11-11,191.478,2.666,96.489,79.262,60.125,3.217,4.287,5.547,1.277,,0.51,18.956,14.671,10.886,194.696
2012-11-12,188.478,2.229,64.149,58.181,52.034,2.522,2.549,3.04,0.376,,1.52,15.891,14.043,12.939,191.0
2012-11-13,189.739,2.312,90.873,65.086,45.58,2.217,3.524,4.034,0.437,,2.252,15.039,12.651,7.965,191.957
2012-11-14,187.565,2.208,93.121,70.598,51.791,2.391,2.786,3.206,0.477,,0.987,11.11,8.908,6.691,189.957
2012-11-15,191.625,3.261,93.621,77.649,55.807,2.375,5.261,7.16,1.891,,0.609,12.19,9.101,6.712,194.0
2012-11-16,,3.166,94.17,72.111,48.037,,5.172,8.243,3.032,,0.525,17.073,11.109,5.819,
2012-11-17,,3.25,96.963,81.476,56.756,,6.233,7.432,1.103,,1.166,13.9,12.39,11.039,
2012-11-18,,2.771,82.055,62.721,44.252,,3.39,4.222,0.708,,0.755,14.333,11.401,7.761,
2012-11-19,,3.104,88.262,66.436,48.571,,4.569,6.447,1.864,,1.632,15.912,11.528,4.833,
2012-11-20,,2.604,73.976,60.109,51.358,,4.874,5.698,0.768,,1.217,14.117,11.695,8.846,
2012-11-21,190.833,3.438,87.14,72.311,49.761,6.0,8.601,12.258,3.65,,0.618,14.562,10.314,6.904,196.833
2012-11-22,192.957,4.346,91.318,76.679,51.196,6.478,7.948,11.127,3.216,,0.813,17.322,11.451,7.844,199.435
2012-11-23,190.087,3.519,93.931,84.403,59.016,3.87,5.337,7.346,1.918,,1.489,15.083,10.76,8.363,193.957
2012-11-24,184.696,2.5,91.614,77.857,62.284,2.304,4.465,6.425,2.008,,0.592,11.863,9.382,7.508,187.0
2012-11-25,188.435,3.226,90.079,70.01,41.375,4.913,4.59,6.136,1.509,,0.762,16.116,10.549,6.546,193.348
2012-11-26,196.478,3.062,96.663,77.657,46.499,4.565,6.125,7.715,1.547,,1.151,11.775,10.063,8.928,201.043
2012-11-27,185.261,2.125,71.808,55.067,46.015,3.739,3.631,4.272,0.554,,0.684,9.369,7.688,4.738,189.0
2012-11-28,189.696,2.896,79.567,64.757,50.054,3.304,5.266,7.405,2.148,,1.124,14.188,8.552,1.871,193.0
2012-11-29,188.696,3.875,90.527,76.593,67.21,4.696,9.79,13.006,3.172,,1.662,12.605,11.018,8.35,193.391
2012-11-30,191.739,3.52,93.471,79.985,58.877,6.87,6.736,9.627,2.922,,0.679,12.207,9.37,7.452,198.609
2012-12-01,187.696,2.712,90.718,71.921,51.942,2.913,3.978,5.302,1.277,,1.559,10.13,7.345,4.62,190.609
2012-12-02,191.87,3.27,90.147,78.84,56.961,4.957,4.551,7.013,2.52,,0.274,9.216,4.773,1.473,196.826
2012-12-03,193.385,3.794,94.839,76.0,46.5,8.615,7.128,12.274,5.205,,0.713,13.313,7.223,0.528,202.0
2012-12-04,186.769,2.375,88.813,55.208,45.629,5.231,2.747,3.187,0.441,,1.838,10.958,7.252,5.585,192.0
2012-12-05,194.13,2.542,84.981,58.79,50.456,5.87,5.016,6.233,1.24,,1.663,9.703,7.488,5.3,200.0
2012-12-06,187.522,2.271,80.734,59.925,50.58,5.13,3.051,3.459,0.414,,2.292,7.296,4.072,2.366,192.652
2012-12-07,192.13,2.75,88.178,67.014,50.076,5.217,4.877,6.832,1.904,,1.341,8.964,5.791,2.221,197.348
2012-12-08,189.739,2.521,86.326,60.15,41.066,5.565,3.35,3.659,0.298,,2.454,9.674,5.545,2.32,195.304
2012-12-09,188.913,2.424,79.077,61.676,52.523,4.739,2.022,2.285,0.193,,1.781,4.454,3.073,1.311,193.652
2012-12-10,187.174,2.354,80.46,63.828,49.096,4.609,3.256,4.109,0.889,,1.859,6.677,4.288,2.653,191.783
2012-12-11,189.783,2.625,95.664,78.915,57.982,5.087,5.51,7.052,1.614,,1.064,5.996,3.519,0.914,194.87
2012-12-12,188.739,2.896,96.024,89.533,71.803,5.739,6.363,8.743,2.404,,0.607,6.312,3.178,1.198,194.478
2012-12-13,191.174,5.0,94.023,78.396,48.057,8.522,8.685,15.208,6.556,,0.451,11.472,4.726,0.991,199.696
2012-12-14,192.783,5.812,91.782,78.167,60.432,12.0,11.46,20.068,8.628,,1.598,13.613,7.259,0.253,204.783
2012-12-15,190.87,3.734,95.024,85.61,71.462,7.261,5.352,6.321,0.929,,0.609,14.329,12.205,10.069,198.13
2012-12-16,189.087,3.916,89.77,69.428,48.05,6.87,4.671,6.523,1.746,,0.629,13.251,9.771,5.379,195.957
2012-12-17,196.913,5.592,90.898,80.827,64.123,10.13,9.156,17.022,7.751,,1.007,11.432,7.184,2.823,207.043
2012-12-18,190.913,3.5,94.674,77.72,56.317,7.087,5.725,7.022,1.319,,2.179,9.9,6.336,2.65,198.0
2012-12-19,197.13,3.73,96.093,91.665,80.211,7.913,9.456,13.678,4.241,,0.526,4.56,2.41,0.777,205.043
2012-12-20,186.478,3.646,95.154,77.22,50.708,6.696,7.767,11.837,4.072,,1.062,9.786,4.69,0.753,193.174
2012-12-21,191.609,4.0,95.537,85.323,63.219,8.87,10.1,15.863,5.685,,0.755,7.462,4.311,1.207,200.478
2012-12-22,189.739,3.334,96.789,86.064,70.08,6.348,6.453,7.993,1.498,,0.558,10.134,7.926,5.781,196.087
2012-12-23,190.261,2.833,95.076,73.467,54.035,5.957,3.23,3.746,0.367,,1.26,6.598,3.409,0.103,196.217
2012-12-24,186.435,2.104,88.18,72.434,56.052,3.957,2.182,2.555,0.324,,0.677,3.7,1.251,-0.607,190.391
2012-12-25,188.652,2.63,82.587,62.822,49.824,5.87,3.582,4.04,0.425,,2.347,7.224,4.754,1.07,194.522
2012-12-26,187.043,2.73,91.542,73.804,53.533,5.304,5.585,7.206,1.601,,1.52,4.977,2.534,0.476,192.348
2012-12-27,189.739,3.75,90.87,76.312,51.439,8.435,8.077,12.769,4.705,,0.596,8.836,2.517,-1.455,198.174
2012-12-28,196.609,4.25,96.453,90.644,79.21,8.739,11.032,16.445,5.433,,0.546,6.749,4.074,1.051,205.348
2012-12-29,193.391,4.375,95.966,82.552,63.701,10.348,7.427,10.736,3.314,,0.401,11.969,8.693,6.063,203.739
2012-12-30,202.478,3.896,95.596,83.079,61.713,7.913,4.394,5.083,0.556,,1.537,8.918,6.478,3.728,210.391
2012-12-31,187.87,2.042,80.647,65.427,53.834,4.478,1.731,1.906,0.11,,0.957,3.674,1.621,0.066,192.348
2013-01-01,190.826,2.98,76.304,56.588,45.428,5.435,3.078,3.269,0.106,23.469,3.155,11.188,9.165,7.207,196.261
2013-01-02,188.522,3.02,80.524,59.035,44.539,5.565,3.377,3.983,0.562,15.054,2.444,10.945,8.6,4.577,194.087
2013-01-03,194.217,4.0,88.5,73.997,52.396,6.174,4.921,7.144,2.135,9.935,1.045,11.85,6.347,1.463,200.391
2013-01-04,192.565,3.375,93.859,86.608,76.31,6.13,3.691,5.887,2.183,11.516,0.944,7.021,4.355,2.459,198.696
2013-01-05,188.435,2.48,86.107,65.078,44.64,4.652,2.084,3.087,0.956,5.464,0.528,8.408,5.05,1.778,193.087
2013-01-06,189.0,3.438,91.303,75.397,57.436,5.684,5.021,7.906,2.841,6.666,0.824,8.52,4.477,1.039,194.684
2013-01-07,192.304,4.02,89.078,70.299,46.446,5.783,6.988,11.169,4.138,9.576,1.607,12.695,5.929,-0.815,198.087
2013-01-08,217.435,5.104,96.607,87.452,71.972,7.435,10.952,15.807,4.841,16.963,1.813,7.967,6.203,4.638,224.87
2013-01-09,200.261,3.038,97.475,89.338,71.745,3.174,3.795,5.273,1.404,6.597,1.189,7.385,3.333,0.165,203.435
2013-01-10,187.174,2.562,96.596,80.686,61.364,3.087,3.263,4.403,1.07,4.252,1.101,3.69,1.611,-0.125,190.261
2013-01-11,187.696,3.979,87.385,74.438,59.614,3.957,4.487,5.69,1.141,15.785,1.742,5.6,3.408,1.617,191.652
2013-01-12,190.696,3.75,90.009,67.621,51.227,4.0,3.441,3.996,0.412,27.067,3.554,7.193,4.739,1.656,194.696
2013-01-13,190.957,3.668,96.096,89.149,62.708,6.087,5.719,7.086,1.331,14.33,1.598,5.815,2.488,1.185,197.043
2013-01-14,188.826,2.896,97.528,90.897,74.462,4.652,4.8,6.261,1.438,3.821,0.385,6.28,2.885,0.829,193.478
2013-01-15,191.217,2.438,95.783,86.401,65.426,3.13,3.339,4.227,0.809,3.005,1.746,6.668,4.093,1.682,194.348
2013-01-16,189.087,3.042,96.333,85.92,63.005,4.043,6.236,8.225,1.964,5.671,0.568,7.343,4.449,2.671,193.13
2013-01-17,195.435,4.062,96.792,90.671,76.225,5.565,7.048,9.414,2.369,11.433,1.2,6.845,3.681,1.68,201.0
2013-01-18,196.435,4.042,96.472,78.085,58.947,5.217,4.833,6.016,1.088,28.742,3.61,6.341,3.707,1.226,201.652
2013-01-19,189.174,2.886,88.965,71.238,60.149,4.087,3.01,3.919,0.841,10.699,1.072,4.116,2.143,-0.438,193.261
2013-01-20,192.364,3.666,95.949,81.45,57.688,5.273,6.573,8.792,2.217,15.533,2.644,6.677,3.533,-0.197,197.636
2013-01-21,193.667,4.255,96.569,83.297,61.606,7.167,4.782,5.671,0.8,20.532,2.288,5.762,2.772,0.255,200.833
2013-01-22,191.609,4.229,93.827,81.607,63.42,6.13,6.753,9.259,2.528,12.771,1.157,4.08,2.181,0.395,197.739
2013-01-23,190.957,4.812,94.193,78.326,47.185,7.261,7.441,11.534,4.129,12.493,1.01,9.063,3.203,-0.381,198.217
2013-01-24,188.0,5.0,89.653,70.547,53.138,6.87,7.113,12.572,5.417,9.794,1.298,13.195,6.782,-0.316,194.87
2013-01-25,187.087,4.166,93.474,75.165,62.378,4.913,5.67,10.537,4.834,10.463,1.852,13.296,10.366,6.527,192.0
2013-01-26,192.609,2.917,89.58,74.578,56.858,4.609,2.621,3.19,0.56,15.506,1.213,9.716,5.292,0.919,197.217
2013-01-27,189.13,3.368,88.159,69.553,45.629,5.174,5.919,8.709,2.9,6.278,0.785,7.698,2.016,-1.788,194.304
2013-01-28,187.522,2.854,89.023,73.751,57.282,4.739,5.697,7.168,1.397,11.749,1.954,11.434,6.384,-0.907,192.261
2013-01-29,193.478,4.63,93.777,76.111,47.027,8.652,8.431,12.965,4.663,15.731,1.008,13.398,6.26,0.979,202.13
2013-01-30,191.435,3.417,93.695,79.921,59.497,5.174,5.799,7.272,1.447,18.472,1.429,13.339,11.314,8.371,196.609
2013-01-31,189.739,3.375,85.518,61.98,44.496,5.565,6.388,8.816,2.405,18.252,2.406,11.938,8.108,2.245,195.304
2013-02-01,195.043,4.916,88.272,73.888,50.598,9.435,10.78,15.536,4.769,25.727,1.494,16.791,8.042,0.576,204.478
2013-02-02,196.609,4.042,96.578,88.784,68.87,7.217,6.882,9.047,2.099,25.883,1.011,17.327,12.074,8.627,203.826
2013-02-03,193.957,3.812,96.611,88.304,71.356,6.565,7.237,10.495,3.225,25.071,1.249,12.54,9.898,7.04,200.522
2013-02-04,193.13,2.375,95.364,84.577,68.678,4.174,4.286,6.1,1.878,5.257,0.745,7.262,2.624,0.469,197.304
2013-02-05,189.87,2.646,91.834,82.37,68.303,4.217,4.993,7.365,2.448,5.366,1.361,2.693,0.843,-0.431,194.087
2013-02-06,191.739,3.445,90.284,84.511,77.107,7.087,8.66,12.264,3.672,5.104,0.59,2.154,0.835,-0.32,198.826
2013-02-07,188.522,2.542,91.117,76.286,59.381,4.435,5.463,8.17,2.64,4.808,0.401,4.697,2.064,-0.216,192.957
2013-02-08,188.435,2.354,95.485,87.722,73.479,3.174,3.442,4.603,1.119,1.588,0.025,5.766,3.043,0.582,191.609
2013-02-09,187.957,2.458,92.157,81.532,63.786,4.087,2.897,3.908,0.94,2.747,0.159,6.739,3.719,1.582,192.043
2013-02-10,189.348,2.479,92.918,82.135,64.039,3.826,3.194,4.171,0.993,7.291,0.707,2.495,1.444,0.124,193.174
2013-02-11,187.391,1.958,79.908,66.381,57.132,3.217,2.04,2.834,0.843,4.446,0.236,3.491,1.761,-0.035,190.609
2013-02-12,186.435,2.104,68.439,61.704,56.27,3.304,2.939,4.064,1.076,3.825,0.726,4.577,3.443,2.29,189.739
2013-02-13,187.13,2.188,71.951,59.941,50.7,3.522,2.621,3.608,1.028,4.044,0.311,5.945,4.026,2.775,190.652
2013-02-14,187.087,2.25,87.085,66.242,58.778,3.304,2.495,3.397,0.924,6.727,0.344,5.409,4.192,3.057,190.391
2013-02-15,187.217,1.958,89.7,67.113,54.533,3.0,1.64,2.273,0.417,7.898,0.593,6.69,5.22,3.897,190.217
2013-02-16,190.261,4.125,84.467,63.004,40.982,6.391,4.641,5.773,1.121,24.195,1.995,9.579,5.088,0.458,196.652
2013-02-17,191.261,3.979,90.007,80.146,65.388,5.913,6.14,7.841,1.72,26.149,1.698,9.324,3.742,-0.198,197.174
2013-02-18,187.087,2.348,81.997,64.111,51.524,3.348,2.618,3.503,0.84,10.08,0.784,4.415,2.845,1.885,190.435
2013-02-19,186.739,2.375,67.587,60.833,53.849,3.174,3.004,3.987,1.023,9.529,0.147,4.994,3.379,2.124,189.913
2013-02-20,188.174,3.104,85.443,66.784,52.657,5.609,5.564,7.133,1.613,9.344,0.445,7.481,3.886,0.398,193.783
2013-02-21,189.783,3.375,95.141,80.867,59.911,6.522,6.251,7.952,1.794,12.22,0.589,6.656,3.265,0.201,196.304
2013-02-22,189.762,3.322,90.56,66.88,43.09,5.857,4.942,6.645,1.689,11.96,0.581,8.73,4.301,-0.226,195.619
2013-02-23,188.957,2.854,82.866,63.214,43.261,3.783,3.852,4.758,0.845,11.732,0.733,9.564,5.149,0.797,192.739
2013-02-24,193.087,3.875,86.345,69.862,45.142,4.478,5.936,7.923,1.897,20.305,1.834,12.17,6.409,0.836,197.565
2013-02-25,199.087,6.5,93.222,77.805,54.811,8.348,7.018,7.966,0.989,62.259,2.574,13.197,6.833,2.302,207.435
2013-02-26,194.913,5.479,93.867,80.62,56.078,8.087,10.841,13.497,2.701,54.192,2.0,10.988,6.902,2.251,203.0
2013-02-27,190.348,3.708,96.913,93.314,83.011,5.826,7.737,9.543,1.76,15.03,0.85,12.117,9.978,7.107,196.174
2013-02-28,188.933,4.054,96.439,84.635,71.836,6.733,6.773,9.573,2.79,21.645,0.712,12.707,9.823,7.613,195.667
2013-03-01,189.167,3.438,93.166,85.508,78.443,3.667,5.199,7.092,1.843,23.497,0.694,9.603,8.366,7.095,192.833
2013-03-02,188.652,2.655,93.278,81.325,63.296,3.0,2.481,3.231,0.677,12.077,0.319,10.384,7.61,5.262,191.652
2013-03-03,189.391,2.828,83.744,62.456,40.745,3.13,4.691,7.026,2.36,7.995,0.864,8.231,4.693,0.0,192.522
2013-03-04,192.696,3.542,84.657,62.733,34.884,6.478,12.378,17.58,5.132,10.952,1.073,11.2,5.31,-1.665,199.174
2013-03-05,194.826,2.792,93.709,78.14,58.667,4.783,4.337,5.406,0.987,15.153,0.979,9.76,6.434,2.352,199.609
2013-03-06,188.609,2.282,90.041,67.981,42.645,2.739,3.027,3.909,0.971,8.766,0.96,5.844,2.715,-0.218,191.348
2013-03-07,190.739,2.611,89.408,71.761,46.408,2.87,3.172,4.259,1.183,10.202,1.14,5.559,2.262,-0.585,193.609
2013-03-08,189.609,3.208,82.902,65.849,45.278,3.478,4.164,5.592,1.441,11.839,0.86,7.581,3.267,-0.837,193.087
2013-03-09,193.087,3.75,93.514,76.845,44.327,4.13,3.748,4.868,1.132,25.238,2.464,10.15,3.663,-1.011,197.217
2013-03-10,187.174,2.261,89.68,67.582,49.098,2.739,3.001,3.968,1.035,8.566,2.899,6.447,3.085,0.136,189.913
2013-03-11,188.0,3.344,88.913,70.961,48.682,3.478,5.634,7.938,2.258,11.571,1.39,11.862,5.792,-1.141,191.478
2013-03-12,189.87,2.634,86.195,64.037,46.812,3.217,4.94,5.787,0.791,10.379,1.237,16.144,10.826,4.82,193.087
2013-03-13,192.0,2.854,96.792,91.437,84.076,2.826,3.985,4.796,0.742,6.342,0.893,10.932,7.28,3.993,194.826
2013-03-14,187.652,2.591,93.065,84.791,70.74,2.652,4.107,5.006,0.885,10.235,1.471,4.791,3.27,1.391,190.304
2013-03-15,188.174,3.02,90.945,66.896,43.121,3.174,4.424,5.483,0.951,23.361,1.834,11.745,6.523,0.309,191.348
2013-03-16,188.522,3.208,87.217,72.529,60.119,3.217,3.449,3.66,0.176,33.444,2.403,14.892,11.613,8.598,191.739
2013-03-17,191.087,3.833,92.752,73.32,51.88,4.696,5.777,7.159,1.377,29.747,1.552,16.881,11.297,5.925,195.783
2013-03-18,188.913,2.998,93.526,80.242,68.681,3.652,3.515,4.029,0.537,27.377,2.022,18.017,12.757,7.516,192.565
2013-03-19,189.0,3.27,94.381,73.6,52.373,3.435,5.149,6.336,1.304,18.79,0.825,12.144,8.198,3.472,192.435
2013-03-20,194.783,3.032,95.2,87.226,75.168,3.957,5.53,6.726,1.228,12.683,1.327,10.245,7.797,4.901,198.739
2013-03-21,188.565,2.062,89.257,70.492,51.521,2.174,1.9,2.399,0.551,8.833,0.463,7.493,5.374,2.94,190.739
2013-03-22,186.609,2.604,86.626,62.879,43.603,3.217,3.783,4.689,0.913,12.819,0.802,12.358,7.013,1.074,189.826
2013-03-23,189.087,3.604,89.667,75.103,56.95,4.304,5.187,5.725,0.631,24.898,1.749,15.307,9.188,2.996,193.391
2013-03-24,190.348,3.854,85.181,64.938,43.489,4.174,6.815,7.72,0.932,33.811,3.202,15.813,10.437,3.339,194.522
2013-03-25,188.696,2.542,91.886,72.904,61.657,3.087,4.974,5.666,0.701,20.836,1.475,17.445,14.868,12.152,191.783
2013-03-26,194.609,2.672,96.881,93.869,87.236,3.913,5.437,6.592,1.244,12.119,0.548,16.329,13.53,11.864,198.522
2013-03-27,184.826,2.604,95.291,79.377,53.547,3.13,4.092,5.104,1.022,9.316,0.391,15.879,12.083,7.286,187.957
2013-03-28,186.652,3.292,93.705,65.459,32.06,5.435,6.031,7.533,1.564,18.029,1.058,22.285,13.262,4.956,192.087
2013-03-29,189.217,3.312,94.033,70.059,48.161,4.261,5.612,6.707,1.099,15.389,0.824,20.514,15.88,12.454,193.478
2013-03-30,194.522,2.428,96.638,91.139,77.626,2.739,1.686,1.861,0.208,10.603,0.064,14.616,12.177,9.833,197.261
2013-03-31,187.174,2.896,93.121,75.721,54.037,3.261,3.313,4.116,0.873,12.448,0.149,14.224,10.007,5.826,190.435
2013-04-01,,3.021,92.827,67.936,33.787,,5.498,7.116,1.613,16.18,1.057,16.046,9.385,1.559,
2013-04-02,,3.792,95.953,83.063,63.633,,7.883,9.804,1.98,24.503,1.093,15.082,12.492,9.486,
2013-04-03,,2.625,89.634,74.948,61.232,,3.184,3.61,0.34,18.369,0.268,12.97,10.043,6.214,
2013-04-04,,3.608,93.014,77.53,56.57,,5.953,7.314,1.417,20.871,0.997,17.222,11.237,4.809,
2013-04-05,,3.896,97.05,75.892,43.541,,6.479,8.036,1.551,23.089,1.239,21.402,13.336,6.593,
2013-04-06,,2.916,96.378,89.014,70.904,,6.159,7.488,1.294,11.905,0.473,16.159,13.889,10.887,
2013-04-07,,2.021,92.916,81.223,64.274,,1.303,1.481,0.094,7.917,0.015,11.552,7.928,6.282,
2013-04-08,,2.628,90.394,70.967,51.135,,3.921,4.776,0.803,12.955,0.639,14.738,10.093,5.125,
2013-04-09,,2.875,85.977,61.235,44.262,,4.143,4.904,0.631,23.143,1.731,14.932,11.471,6.359,
2013-04-10,,2.646,88.992,65.837,43.889,,3.347,3.574,0.226,17.344,0.745,10.667,7.606,4.781,
2013-04-11,,2.708,85.479,59.906,39.182,,4.118,4.588,0.395,19.04,2.024,12.161,8.27,4.511,
2013-04-12,,2.334,82.467,57.211,42.213,,3.334,3.699,0.341,14.864,1.709,11.55,8.52,3.358,
2013-04-13,,3.062,79.591,60.703,38.209,,5.412,6.331,0.867,18.792,1.403,15.889,9.948,2.005,
2013-04-14,,2.683,82.519,57.466,34.091,,3.393,3.732,0.215,32.402,2.969,23.432,16.599,10.701,
2013-04-15,,2.188,86.501,68.049,47.446,,3.085,3.711,0.573,18.002,1.025,15.969,12.747,8.83,
2013-04-16,,2.738,85.535,64.952,42.362,,5.085,5.864,0.733,32.76,1.893,24.409,17.407,8.967,
2013-04-17,,2.646,93.046,86.26,72.115,,4.702,5.775,1.048,29.165,0.99,18.239,14.768,12.472,
2013-04-18,,2.292,94.376,84.38,68.118,,2.915,3.459,0.49,19.463,0.765,17.797,13.826,11.246,
2013-04-19,,2.334,74.088,55.422,40.036,,3.251,4.049,0.8,16.748,0.373,11.969,9.655,5.327,
2013-04-20,,2.458,94.661,76.537,51.072,,3.914,4.718,0.784,13.393,0.08,10.628,6.8,3.976,
2013-04-21,,2.271,96.39,74.373,45.632,,2.687,3.277,0.51,5.284,0.203,12.471,8.529,5.036,
2013-04-22,,2.834,91.422,66.516,35.156,,4.388,5.228,0.811,17.471,0.551,15.407,9.39,3.463,
2013-04-23,187.0,3.625,84.225,63.209,45.684,4.875,7.73,9.03,1.288,15.393,1.328,17.573,13.065,6.316,191.875
2013-04-24,189.696,3.435,96.435,88.575,70.291,3.739,6.165,7.081,0.875,13.191,0.496,17.644,14.794,10.361,193.435
2013-04-25,188.739,3.188,95.003,75.253,51.678,4.043,5.212,5.991,0.709,24.639,1.316,19.194,14.817,9.475,192.783
2013-04-26,191.261,3.354,92.012,67.819,52.503,4.13,4.636,4.923,0.243,28.102,1.319,14.825,12.579,8.34,195.391
2013-04-27,187.87,3.208,90.549,70.411,49.148,4.652,5.02,5.457,0.311,20.692,0.821,17.69,12.444,6.834,192.522
2013-04-28,187.435,3.229,92.316,66.41,39.159,4.435,4.665,5.135,0.405,22.38,0.896,20.259,13.605,7.268,191.87
2013-04-29,190.783,3.084,84.373,65.025,41.46,4.739,4.191,4.537,0.331,29.324,3.353,24.558,17.426,8.786,195.522
2013-04-30,187.652,2.292,92.494,74.771,48.789,3.13,3.841,4.316,0.424,13.56,0.566,18.564,14.293,9.806,190.783
2013-05-01,185.087,2.125,91.587,74.986,60.956,2.174,2.6,3.325,0.729,7.012,0.036,12.921,10.702,8.164,187.261
2013-05-02,185.304,2.208,90.378,70.926,50.706,2.783,2.692,3.532,0.809,5.765,0.143,15.25,11.0,7.231,188.087
2013-05-03,186.043,2.229,90.727,71.495,48.996,3.391,2.698,3.318,0.609,9.503,0.243,17.611,12.551,8.644,189.435
2013-05-04,186.13,2.88,92.004,79.432,61.191,4.261,3.104,3.522,0.409,19.045,0.309,16.907,12.419,8.358,190.391
2013-05-05,188.522,3.062,93.517,71.663,43.907,4.217,3.629,3.999,0.364,28.244,0.709,20.833,14.598,8.148,192.739
2013-05-06,186.87,2.833,87.62,67.672,43.272,3.696,3.431,3.768,0.261,27.436,0.967,21.07,16.312,10.377,190.565
2013-05-07,183.478,1.854,85.57,67.283,50.607,2.043,2.683,3.525,0.905,10.841,0.234,16.421,13.432,9.271,185.522
2013-05-08,185.913,2.104,88.227,65.669,40.207,3.87,4.181,5.32,1.115,8.419,1.053,20.001,13.435,6.364,189.783
2013-05-09,190.13,2.52,84.267,68.956,52.698,4.783,4.078,4.718,0.57,27.067,1.609,23.106,16.928,8.57,194.913
2013-05-10,193.5,3.184,95.313,83.604,70.374,5.2,5.746,7.177,1.453,19.898,0.773,20.644,17.383,14.523,198.7
2013-05-11,187.435,2.729,96.205,81.63,62.592,3.739,3.872,4.394,0.399,20.509,0.811,19.621,17.066,12.0,191.174
2013-05-12,188.348,2.792,92.566,64.178,40.78,4.261,3.377,3.797,0.272,30.557,1.623,24.592,17.919,10.455,192.609
2013-05-13,192.217,3.562,82.038,62.62,43.063,6.043,5.119,5.528,0.367,45.051,2.092,25.541,19.45,12.893,198.261
2013-05-14,193.0,3.475,83.484,61.481,37.432,6.826,5.697,6.33,0.53,32.467,1.963,26.47,19.231,12.335,199.826
2013-05-15,186.826,2.542,89.822,72.331,47.294,4.478,3.399,3.839,0.42,26.456,1.264,25.147,19.277,13.062,191.304
2013-05-16,186.391,2.729,89.848,78.133,67.196,2.957,2.96,3.594,0.525,26.708,0.21,18.478,16.181,13.805,189.348
2013-05-17,184.391,2.084,87.255,69.035,53.259,2.565,2.83,3.659,0.917,10.723,0.211,20.696,16.472,12.958,186.957
2013-05-18,189.957,2.461,90.901,63.979,41.71,5.391,4.069,4.851,0.691,17.941,0.826,26.323,19.287,11.015,195.348
2013-05-19,188.609,2.375,96.341,85.146,67.3,4.261,4.035,4.851,0.661,11.931,0.33,20.341,18.502,16.66,192.87
2013-05-20,186.565,2.208,94.789,80.977,62.786,3.783,2.741,3.041,0.288,14.589,0.345,23.135,19.327,16.557,190.348
2013-05-21,190.348,2.958,91.199,73.019,46.712,4.652,3.483,3.868,0.247,34.898,1.032,23.892,19.639,14.458,195.0
2013-05-22,191.261,2.917,91.638,71.956,35.996,5.13,3.732,4.248,0.545,33.469,0.78,24.961,18.633,11.97,196.391
2013-05-23,191.0,2.77,91.642,68.566,41.048,4.476,4.758,5.841,1.022,28.243,0.793,24.797,18.949,13.462,195.476
2013-05-24,191.609,2.56,87.265,61.585,36.733,4.652,5.975,7.439,1.488,27.348,0.785,27.606,19.942,12.289,196.261
2013-05-25,195.043,2.916,87.854,67.242,43.093,4.565,5.142,5.735,0.527,30.434,1.127,27.084,20.57,13.494,199.609
2013-05-26,195.522,2.844,89.465,67.052,45.294,5.217,4.24,5.043,0.695,24.037,0.697,29.405,22.874,16.158,200.739
2013-05-27,187.696,2.208,81.817,63.341,48.697,2.783,4.126,5.216,0.967,17.106,0.78,26.521,22.683,18.596,190.478
2013-05-28,182.043,1.542,90.007,75.175,62.388,1.826,3.124,4.36,1.221,6.956,0.214,23.227,21.921,20.201,183.87
2013-05-29,192.043,2.729,96.971,87.324,73.406,3.826,3.765,4.151,0.316,25.889,0.445,23.565,21.306,19.545,195.87
2013-05-30,191.696,2.771,91.574,78.671,59.082,3.261,4.18,4.962,0.758,29.341,0.677,22.995,19.533,15.439,194.957
2013-05-31,192.522,2.875,92.485,68.66,42.695,3.609,5.025,6.249,1.232,20.611,0.656,25.178,19.328,13.543,196.13
