date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-07-30,182.368,4.183,22.065,12.584,20.324,7.74,27.138,0.816,43.477,30.6,27.05,24.4,204.433
2012-07-31,179.539,3.741,18.367,11.581,21.259,9.678,20.563,1.086,34.679,30.4,26.662,22.7,197.906
2012-08-01,178.12,2.896,13.506,10.705,20.076,9.371,17.141,0.866,28.799,29.2,25.63,21.9,191.626
2012-08-02,183.286,3.348,15.151,11.229,19.115,7.886,20.615,0.835,33.256,30.5,26.433,23.0,198.438
2012-08-03,175.341,2.912,10.105,8.767,15.589,6.822,23.988,0.751,34.699,27.4,24.312,23.1,185.446
2012-08-04,170.435,1.76,7.595,5.066,10.782,5.716,11.039,0.354,16.671,26.9,24.196,22.2,178.03
2012-08-05,174.444,2.579,10.018,6.786,10.915,4.128,17.618,0.782,27.638,29.8,26.942,23.4,184.462
2012-08-06,184.21,3.598,15.463,11.939,19.27,7.331,16.628,0.443,24.817,31.2,25.396,22.8,199.673
2012-08-07,183.142,3.154,11.683,9.09,14.817,5.728,11.984,0.249,17.827,29.9,24.2,19.3,194.826
2012-08-08,178.762,2.513,9.61,7.856,13.792,5.936,8.206,0.367,12.729,21.5,20.5,18.5,188.372
2012-08-09,179.287,2.614,8.729,7.842,13.457,5.615,10.935,0.274,14.284,24.7,21.55,18.8,188.016
2012-08-10,178.66,3.136,10.595,9.49,15.997,6.523,12.95,0.721,18.585,27.2,22.712,18.5,189.255
2012-08-11,184.267,3.649,12.712,11.081,16.014,4.933,28.958,1.2,42.43,26.3,23.125,20.3,196.979
2012-08-12,182.064,3.623,11.607,7.956,11.199,3.243,35.569,1.072,51.993,27.4,24.192,22.4,193.671
2012-08-13,176.568,2.677,9.781,6.715,10.091,3.376,19.854,0.688,30.937,29.5,26.204,23.3,186.35
2012-08-14,179.814,2.959,9.888,5.051,7.426,2.375,10.265,0.13,15.739,30.0,24.825,22.5,189.702
2012-08-15,178.684,2.887,10.751,6.127,8.867,2.74,10.719,0.253,16.643,25.0,23.175,21.9,189.435
2012-08-16,179.866,3.199,12.408,7.334,11.609,4.275,15.659,0.195,23.258,31.8,27.538,22.3,192.274
2012-08-17,176.836,2.983,14.027,9.332,16.111,6.779,19.201,0.668,27.045,32.0,26.938,24.1,190.862
2012-08-18,177.016,2.992,12.073,9.359,15.031,5.672,22.247,0.554,34.712,27.0,25.088,23.6,189.09
2012-08-19,178.104,2.976,11.853,6.694,12.177,5.483,14.904,0.835,23.986,29.5,26.142,23.9,189.957
2012-08-20,177.467,2.636,10.688,7.312,14.786,7.474,12.491,0.755,19.319,29.4,25.833,23.2,188.155
2012-08-21,180.599,3.409,13.795,10.813,16.524,5.711,22.831,1.087,30.917,30.2,25.933,22.0,194.394
2012-08-22,184.509,3.59,14.745,11.279,16.478,5.199,27.53,1.386,40.802,29.7,25.858,22.3,199.254
2012-08-23,178.799,3.256,13.993,11.061,17.085,6.024,26.992,1.401,37.092,32.0,27.246,23.7,192.792
2012-08-24,176.16,3.021,14.45,8.942,13.844,4.901,26.402,1.229,37.948,28.9,26.267,24.0,190.611
2012-08-25,176.398,2.98,19.554,8.215,12.801,4.586,21.905,1.266,32.023,28.9,26.042,24.2,195.952
2012-08-26,175.133,2.781,16.189,6.598,10.06,3.462,18.008,1.165,26.068,29.2,26.033,23.8,191.322
2012-08-27,176.842,3.395,18.14,9.31,14.655,5.344,21.138,1.003,28.709,30.4,26.242,23.2,194.982
2012-08-28,176.393,3.389,14.821,9.037,13.642,4.605,22.344,0.993,30.047,29.5,25.529,22.2,191.214
2012-08-29,180.542,3.697,14.219,11.424,19.009,7.585,20.679,1.36,28.589,29.9,25.979,23.3,194.761
2012-08-30,182.788,3.695,14.901,12.597,19.137,6.54,25.87,0.992,36.601,31.2,26.821,24.0,197.689
2012-08-31,174.278,2.704,9.671,8.048,13.988,5.94,19.839,1.448,30.738,29.5,26.208,23.9,183.949
2012-09-01,173.853,2.819,8.672,6.005,12.633,6.628,9.978,0.31,15.178,28.0,25.312,23.5,182.526
2012-09-02,176.77,2.792,7.411,4.601,8.408,3.807,12.0,0.313,19.38,28.3,24.975,22.7,184.18
2012-09-03,173.522,2.282,9.496,7.354,12.859,5.505,11.146,0.207,15.757,28.3,25.112,22.7,183.018
2012-09-04,174.72,2.654,10.108,8.763,15.195,6.432,11.801,0.808,17.969,27.6,24.508,22.0,184.828
2012-09-05,176.084,3.38,12.333,9.244,15.59,6.347,14.027,0.214,17.7,29.5,25.212,21.6,188.418
2012-09-06,177.468,4.039,16.292,11.212,20.647,9.434,16.151,0.393,19.623,27.0,23.383,21.7,193.76
2012-09-07,179.777,3.857,13.584,11.481,19.497,8.017,13.221,0.703,17.509,28.4,24.538,20.0,193.36
2012-09-08,178.199,2.837,11.25,8.016,13.292,5.275,14.803,0.771,19.062,26.9,23.883,19.6,189.45
2012-09-09,173.636,2.334,9.105,5.593,8.992,3.399,15.82,0.85,21.279,28.1,25.121,23.0,182.741
2012-09-10,177.749,2.672,10.393,8.625,15.407,6.782,16.165,0.919,21.042,29.3,25.417,23.2,188.143
2012-09-11,177.581,2.885,12.458,8.303,17.475,9.172,13.746,0.773,19.402,28.4,25.125,20.9,190.039
2012-09-12,177.143,3.219,11.855,9.151,15.429,6.278,14.224,0.4,17.685,27.4,24.092,21.3,188.998
2012-09-13,174.734,2.734,11.132,8.004,14.068,6.064,13.928,0.356,17.306,31.1,25.667,21.2,185.866
2012-09-14,177.441,3.354,12.351,10.877,17.191,6.315,21.476,1.239,27.303,29.6,25.675,21.4,189.792
2012-09-15,174.508,2.641,9.825,8.506,14.119,5.613,14.443,0.8,20.566,28.8,25.388,23.3,184.333
2012-09-16,175.207,2.709,13.044,5.741,10.697,4.957,13.029,0.741,19.911,29.1,25.567,22.1,188.25
2012-09-17,172.31,1.742,6.494,4.247,7.337,3.089,16.868,0.948,29.397,29.0,25.538,23.6,178.804
2012-09-18,172.351,1.842,8.173,5.944,11.104,5.16,15.585,1.074,26.176,29.4,25.583,22.6,180.525
2012-09-19,174.803,3.029,11.82,9.924,19.137,9.212,14.815,0.609,23.514,27.4,24.375,21.6,186.623
2012-09-20,177.764,4.16,13.517,11.168,17.122,5.954,17.344,0.226,21.316,25.4,23.012,20.9,191.281
2012-09-21,179.825,4.539,12.596,12.56,20.665,8.105,17.015,0.164,20.182,21.4,19.133,17.0,192.421
2012-09-22,181.483,3.528,13.314,8.359,13.773,5.413,13.448,0.308,16.696,23.6,19.704,16.2,194.797
2012-09-23,181.031,3.554,11.976,6.562,9.89,3.328,11.959,0.122,16.456,19.0,17.721,16.5,193.006
2012-09-24,177.674,3.709,10.596,10.767,16.811,6.044,6.283,0.096,10.342,17.8,16.738,15.6,188.27
2012-09-25,178.805,3.847,12.048,11.394,20.424,9.03,10.013,0.149,14.494,20.6,17.442,15.8,190.853
2012-09-26,179.211,3.756,13.657,10.185,19.5,9.315,10.377,0.262,13.47,23.8,19.062,13.8,192.868
2012-09-27,178.639,3.82,10.311,8.497,15.597,7.1,9.728,0.12,13.679,21.6,18.217,15.6,188.95
2012-09-28,176.007,3.07,7.409,7.218,11.65,4.432,5.616,0.003,10.014,18.2,16.729,14.1,183.417
2012-09-29,175.681,2.86,7.667,7.351,12.471,5.12,8.022,0.201,12.14,25.2,21.188,18.0,183.349
2012-09-30,174.286,2.4,6.614,4.725,6.962,2.237,18.278,0.772,25.749,25.8,22.862,20.6,180.9
2012-10-01,177.308,3.014,8.185,7.408,11.583,4.174,9.854,0.06,15.115,26.7,23.821,19.2,185.493
2012-10-02,179.994,4.398,11.057,11.422,18.652,7.23,10.187,0.055,12.907,18.7,17.329,16.6,191.051
2012-10-03,178.448,4.026,9.353,9.551,16.055,6.504,9.638,0.062,14.397,18.0,17.25,16.3,187.801
2012-10-04,178.275,3.978,12.327,9.197,16.523,7.325,8.322,0.045,11.243,22.5,18.162,14.7,190.603
2012-10-05,180.983,4.37,14.674,11.836,23.209,11.373,10.834,0.265,14.071,24.2,19.658,15.0,195.657
2012-10-06,180.027,4.675,16.715,12.992,21.849,8.857,14.757,0.479,19.32,22.6,19.012,15.9,196.742
2012-10-07,179.336,3.526,10.544,6.402,9.46,3.058,16.237,0.284,19.562,21.4,17.362,14.0,189.881
2012-10-08,180.958,3.908,12.401,8.48,13.945,5.465,9.368,0.353,13.015,19.5,15.208,11.3,193.359
2012-10-09,180.428,4.22,13.929,11.272,20.931,9.659,9.437,0.28,13.706,19.1,15.792,12.1,194.357
2012-10-10,180.224,3.489,10.032,10.176,19.325,9.149,8.819,0.172,12.886,18.7,16.067,13.4,190.256
2012-10-11,179.505,4.166,13.774,13.813,23.87,10.057,9.058,0.09,13.437,18.6,16.112,13.9,193.279
2012-10-12,180.958,3.813,11.139,10.17,17.526,7.357,8.699,0.031,11.905,19.5,16.188,13.5,192.097
2012-10-13,179.403,2.719,6.806,6.691,10.02,3.329,5.536,0.032,9.604,19.6,16.046,12.4,186.209
2012-10-14,180.528,3.356,9.788,8.323,13.361,5.038,7.083,0.438,11.794,19.7,15.558,11.3,190.315
2012-10-15,182.35,4.235,14.436,9.16,17.79,8.63,14.071,0.483,18.141,21.3,15.692,11.6,196.785
2012-10-16,182.262,4.25,15.612,13.419,23.576,10.157,12.099,0.32,15.838,20.4,15.392,10.7,197.874
2012-10-17,179.618,3.948,15.553,13.045,24.769,11.724,14.561,0.522,19.453,21.4,15.929,11.5,195.17
2012-10-18,180.682,3.454,10.285,10.045,15.88,5.836,8.925,0.103,12.612,18.0,14.721,11.5,190.967
2012-10-19,181.013,4.177,11.599,10.534,18.153,7.619,7.547,0.143,10.344,17.1,12.808,9.0,192.612
2012-10-20,181.639,4.527,13.336,11.774,21.526,9.752,12.567,0.642,15.489,18.1,14.621,9.9,194.974
2012-10-21,182.479,4.287,12.86,8.449,12.047,3.598,22.33,0.736,24.531,20.8,16.183,13.4,195.339
2012-10-22,181.863,4.719,12.047,13.572,21.597,8.025,30.084,0.996,33.822,18.3,15.254,11.4,193.91
2012-10-23,179.942,3.984,10.849,11.734,17.617,5.883,13.255,0.325,18.322,19.5,16.208,12.8,190.791
2012-10-24,181.336,3.444,8.633,9.402,15.569,6.167,7.976,0.067,11.506,13.4,11.567,10.3,189.969
2012-10-25,181.003,4.707,15.193,15.09,27.723,12.633,12.057,0.309,15.119,,,,196.195
2012-10-26,182.631,5.968,17.655,15.462,26.962,11.5,23.661,0.832,27.249,17.5,14.375,12.4,200.286
2012-10-27,181.002,4.935,11.751,10.483,18.958,8.475,14.429,0.28,17.315,18.0,14.75,11.7,192.753
2012-10-28,179.584,3.683,11.011,9.513,14.864,5.351,9.986,0.126,14.409,16.1,14.433,13.4,190.594
2012-10-29,179.887,3.741,10.429,9.758,17.04,7.282,6.525,0.061,9.605,19.3,15.579,12.7,190.316
2012-10-30,181.575,4.693,14.011,14.492,27.989,13.496,11.165,0.341,14.242,16.9,13.329,10.5,195.585
2012-10-31,181.602,4.397,12.507,11.784,22.404,10.62,6.483,0.054,9.346,16.0,12.121,8.4,194.109
2012-11-01,179.942,4.131,9.986,11.869,24.052,12.183,7.189,0.409,10.498,16.0,11.925,7.9,189.929
2012-11-02,181.323,2.481,5.82,6.747,10.971,4.224,5.993,0.014,9.189,10.3,9.567,8.6,187.143
2012-11-03,180.518,2.971,6.12,6.992,11.419,4.427,6.697,0.004,9.125,14.5,11.458,9.0,186.638
2012-11-04,181.142,4.495,13.842,9.358,15.154,5.796,7.313,0.036,9.687,15.0,12.1,9.0,194.984
2012-11-05,181.796,5.092,17.221,14.913,30.181,15.268,10.375,0.234,13.4,14.4,11.988,7.3,199.016
2012-11-06,181.269,4.914,17.531,17.105,34.124,17.02,12.792,0.058,17.224,16.0,14.446,12.6,198.8
2012-11-07,184.023,5.685,13.801,13.766,21.631,7.866,9.862,0.211,12.264,19.2,13.975,10.4,197.824
2012-11-08,182.384,3.759,10.693,11.103,16.922,5.819,7.211,0.068,10.227,14.8,12.625,10.3,193.077
2012-11-09,179.822,3.412,9.077,9.538,15.944,6.406,7.173,0.024,9.696,15.5,13.146,11.0,188.898
2012-11-10,180.632,3.747,10.427,10.313,17.274,6.962,3.993,0.105,7.448,14.2,11.842,9.6,191.06
2012-11-11,180.355,3.459,13.434,7.686,13.056,5.371,6.523,0.131,9.679,12.6,10.625,7.9,193.789
2012-11-12,178.856,3.921,11.125,11.395,18.316,6.921,9.115,0.169,12.792,15.7,13.788,12.1,189.981
2012-11-13,184.407,5.803,17.099,16.812,29.055,12.243,20.513,0.58,23.776,16.7,13.362,11.0,201.506
2012-11-14,181.134,2.92,7.344,8.234,12.684,4.45,3.138,0.15,7.079,12.3,9.675,7.1,188.478
2012-11-15,184.656,5.635,16.135,12.858,23.578,10.72,5.629,0.15,7.563,10.8,7.708,5.7,200.791
2012-11-16,184.246,7.317,22.931,17.215,41.786,24.571,7.847,0.114,9.844,13.7,9.321,6.4,207.176
2012-11-17,182.018,5.175,17.202,16.542,32.287,15.745,10.455,0.272,15.252,13.0,9.396,5.8,199.22
2012-11-18,182.424,2.745,4.954,3.387,5.192,1.805,7.099,0.442,9.42,12.0,8.562,4.6,187.379
2012-11-19,182.431,3.733,13.757,14.33,24.449,10.118,10.651,0.877,13.144,9.7,6.767,2.7,196.188
2012-11-20,181.794,3.276,6.977,8.777,15.031,6.254,7.661,0.31,9.881,11.4,8.633,6.5,188.771
2012-11-21,182.197,3.348,7.961,9.185,15.696,6.511,5.615,0.058,8.115,9.3,6.667,4.4,190.158
2012-11-22,185.841,7.649,25.238,21.247,50.324,29.077,14.823,0.618,16.423,11.7,7.521,3.1,211.079
2012-11-23,183.418,5.014,14.58,12.898,25.709,12.81,11.442,0.422,14.166,12.9,8.888,4.7,197.998
2012-11-24,181.172,3.366,6.987,9.8,15.685,5.885,7.173,0.086,10.29,7.5,4.388,2.5,188.158
2012-11-25,182.031,4.114,11.587,12.449,19.502,7.053,7.781,0.226,11.165,9.2,6.412,4.1,193.617
2012-11-26,180.184,5.158,13.407,16.723,29.766,13.043,10.288,0.597,14.225,12.5,9.1,5.7,193.591
2012-11-27,182.937,2.736,5.958,6.251,10.262,4.012,4.754,0.176,7.926,10.2,4.95,2.6,188.896
2012-11-28,182.002,3.957,10.439,16.936,30.171,13.235,7.331,0.633,10.401,8.5,6.375,3.2,192.441
2012-11-29,183.157,5.299,13.13,15.876,29.549,13.673,13.469,0.49,16.193,11.1,7.333,4.4,196.288
2012-11-30,182.846,4.57,14.021,15.609,29.775,14.166,12.043,0.517,15.166,8.6,5.217,2.3,196.867
2012-12-01,181.839,3.603,6.549,8.002,12.965,4.963,8.125,0.666,11.083,4.5,2.092,-0.1,188.387
2012-12-02,182.698,4.464,10.876,12.782,19.613,6.831,6.831,0.074,10.082,4.4,2.483,0.4,193.574
2012-12-03,182.964,4.84,15.091,18.385,32.796,14.411,19.375,0.466,18.739,8.0,4.408,-0.4,198.054
2012-12-04,182.663,4.792,16.003,15.778,33.519,17.741,9.91,0.231,12.358,10.2,8.162,4.5,198.666
2012-12-05,183.089,4.652,10.899,12.803,22.862,10.058,3.314,0.347,7.719,9.1,5.233,1.7,193.989
2012-12-06,181.76,4.303,10.467,12.594,24.577,11.983,4.6,0.45,7.793,10.1,5.129,1.9,192.227
2012-12-07,183.081,5.6,14.915,15.415,29.418,14.002,4.78,0.479,7.162,6.6,3.867,1.0,197.996
2012-12-08,181.079,4.01,10.558,12.128,22.813,10.685,8.406,0.651,10.196,8.7,2.788,-0.1,191.637
2012-12-09,181.209,3.727,6.816,8.56,12.725,4.164,5.431,0.389,8.065,0.1,-1.025,-1.7,188.026
2012-12-10,183.347,4.268,10.275,11.809,20.65,8.841,6.233,0.309,8.305,3.7,1.612,-1.6,193.621
2012-12-11,184.189,5.672,17.577,17.834,35.752,17.918,7.444,1.777,8.86,6.7,3.508,0.9,201.766
2012-12-12,184.389,5.456,15.41,18.648,35.644,16.996,9.313,0.955,10.644,5.1,2.817,1.0,199.8
2012-12-13,184.495,5.843,14.753,19.139,37.453,18.314,11.116,0.418,12.738,6.4,3.446,0.9,199.248
2012-12-14,184.144,6.679,18.843,23.196,44.33,21.133,12.73,0.982,13.384,11.1,6.679,2.4,202.986
2012-12-15,184.383,6.943,21.056,23.236,43.627,20.39,15.515,0.329,17.481,8.0,5.812,4.6,205.439
2012-12-16,183.543,4.206,8.403,6.408,9.209,2.801,12.064,1.094,15.333,14.1,9.412,5.7,191.946
2012-12-17,184.108,6.016,14.83,22.108,40.54,18.432,24.395,1.094,26.264,7.4,5.912,3.0,198.937
2012-12-18,183.079,4.533,10.222,11.907,21.01,9.103,10.152,0.306,12.772,10.2,5.829,1.8,193.301
2012-12-19,182.075,3.058,6.796,8.403,14.473,6.069,2.975,0.258,5.832,2.1,0.779,-0.7,188.872
2012-12-20,183.402,4.054,14.187,13.057,24.458,11.401,3.885,0.226,6.622,4.9,2.038,-0.8,197.589
2012-12-21,186.407,4.914,15.989,17.501,30.804,13.302,10.055,0.284,11.291,5.2,3.358,1.1,202.396
2012-12-22,184.966,5.152,15.754,19.775,34.92,15.145,13.317,0.211,15.42,6.0,2.179,0.1,200.72
2012-12-23,184.937,3.198,9.857,6.159,9.32,3.161,6.461,0.238,8.239,6.4,2.083,-1.8,194.793
2012-12-24,186.59,3.62,10.357,11.271,17.199,5.928,5.827,0.318,8.29,1.7,-0.854,-2.4,196.948
2012-12-25,185.605,4.289,16.123,15.876,28.055,12.179,5.949,0.448,9.024,5.1,0.579,-2.7,201.729
2012-12-26,185.647,2.344,5.562,4.409,7.239,2.83,2.924,0.717,5.96,-0.3,-2.583,-3.3,191.21
2012-12-27,186.132,3.908,11.622,13.141,23.924,10.784,3.38,0.239,6.368,2.5,0.279,-2.8,197.754
2012-12-28,186.09,4.416,11.307,16.479,26.68,10.201,10.09,0.686,12.833,6.1,3.146,-0.5,197.397
2012-12-29,188.001,4.277,12.133,14.804,21.965,7.161,8.831,0.499,13.304,4.6,2.671,-0.5,200.134
2012-12-30,187.881,5.344,18.34,14.885,24.65,9.766,9.279,0.103,14.345,7.4,5.367,3.7,206.221
2012-12-31,188.363,3.971,8.948,5.522,7.833,2.311,3.437,0.644,7.124,7.0,3.521,0.3,197.312
2013-01-01,182.529,3.281,6.97,5.251,6.707,1.456,6.941,1.267,10.368,8.1,4.179,0.4,189.498
2013-01-02,182.706,2.41,5.254,3.475,4.945,1.47,3.502,0.568,6.949,1.9,0.442,-0.5,187.959
2013-01-03,182.166,3.742,8.351,9.045,13.202,4.157,5.354,0.786,9.306,6.3,3.208,0.5,190.517
2013-01-04,183.823,3.823,9.891,9.174,13.309,4.136,6.621,0.885,10.108,5.3,2.662,-0.8,193.713
2013-01-05,183.977,3.837,9.381,9.372,14.329,4.957,2.888,0.537,6.153,2.3,0.042,-2.7,193.359
2013-01-06,185.159,4.499,12.851,13.411,25.51,12.098,4.098,0.758,7.444,2.7,0.204,-2.5,198.01
2013-01-07,183.855,6.138,20.952,19.66,39.368,19.707,6.073,0.925,10.164,6.6,2.758,0.3,204.807
2013-01-08,185.638,6.234,22.355,25.673,50.014,24.341,10.849,1.526,15.843,7.4,4.45,1.1,208.083
2013-01-09,183.188,4.115,10.082,10.228,16.266,6.038,8.483,1.015,13.585,3.8,0.575,-2.9,193.27
2013-01-10,182.249,3.031,7.08,8.444,13.506,5.062,2.643,0.887,5.744,-0.9,-2.425,-3.7,189.328
2013-01-11,183.535,4.703,13.261,11.185,18.467,7.282,5.961,1.053,8.356,1.7,-0.883,-3.0,196.796
2013-01-12,182.533,5.344,18.13,11.533,18.893,7.36,5.74,0.963,8.671,6.1,1.142,-2.9,200.663
2013-01-13,182.007,2.688,5.682,5.676,7.971,2.295,3.615,0.68,6.513,-0.5,-2.092,-3.7,187.69
2013-01-14,182.242,3.605,8.21,11.388,18.371,6.983,4.422,0.593,7.231,-1.1,-2.344,-2.7,190.451
2013-01-15,183.752,4.205,12.443,18.905,34.545,15.641,6.353,0.748,9.183,3.8,1.233,-1.1,196.195
2013-01-16,184.669,3.972,11.941,14.013,24.93,10.917,5.959,0.867,9.394,3.7,0.904,-1.3,196.61
2013-01-17,184.883,4.981,11.582,16.521,28.087,11.566,10.07,1.024,13.421,3.3,0.271,-1.9,196.465
2013-01-18,183.7,4.843,14.999,17.719,28.41,10.691,9.083,0.741,13.224,4.6,0.138,-3.6,198.699
2013-01-19,183.453,3.245,7.598,7.045,10.064,3.019,3.512,0.454,6.629,1.3,-0.721,-2.3,191.051
2013-01-20,184.28,4.901,14.636,18.409,31.206,12.797,6.687,1.192,11.127,4.2,1.146,-2.5,198.917
2013-01-21,185.114,4.758,12.866,15.274,23.961,8.687,15.035,1.888,19.156,5.4,1.925,0.1,197.98
2013-01-22,184.327,2.909,7.39,9.093,14.673,5.58,7.43,1.085,11.145,2.6,0.225,-1.7,191.717
2013-01-23,184.219,4.25,10.67,13.504,22.266,8.761,7.512,0.788,10.126,1.3,-0.792,-1.9,194.889
2013-01-24,188.035,6.784,22.707,25.824,53.141,27.317,13.393,1.429,17.855,6.2,1.604,-4.7,210.742
2013-01-25,186.541,7.28,26.958,29.297,62.708,33.412,16.194,1.248,22.741,9.2,7.45,5.3,213.499
2013-01-26,185.294,3.859,15.98,8.479,14.051,5.572,7.454,0.923,11.687,8.8,3.95,-3.3,201.274
2013-01-27,184.524,3.952,10.642,13.592,24.335,10.742,5.728,0.638,8.176,2.1,-1.104,-4.2,195.166
2013-01-28,182.252,4.547,20.306,16.385,32.769,16.384,6.204,1.356,11.215,9.0,2.35,-4.7,202.558
2013-01-29,182.401,3.511,9.341,10.238,17.299,7.061,5.085,0.652,9.152,3.7,0.762,-1.6,191.742
2013-01-30,183.643,5.783,20.003,22.954,40.166,17.212,11.623,1.563,17.839,11.2,4.504,-3.2,203.646
2013-01-31,184.412,2.741,7.316,6.203,9.4,3.198,6.25,1.019,10.605,7.5,0.412,-2.2,191.728
2013-02-01,183.766,4.005,11.328,14.989,23.887,8.898,9.235,1.313,13.148,6.2,2.175,-1.1,195.094
2013-02-02,184.968,4.993,15.955,17.632,25.328,7.695,18.964,1.281,24.944,8.1,4.058,0.9,200.923
2013-02-03,187.188,6.403,19.485,22.006,38.81,16.804,18.547,1.283,25.303,12.0,8.208,2.8,206.674
2013-02-04,182.185,2.733,6.29,7.6,12.988,5.388,4.278,0.666,9.636,2.7,-0.575,-3.8,188.475
2013-02-05,183.262,2.428,5.468,4.84,7.893,3.052,3.934,0.901,6.813,-3.4,-4.467,-6.0,188.73
2013-02-06,183.19,3.603,8.45,11.828,19.887,8.06,4.535,0.723,7.168,0.2,-2.279,-4.4,191.64
2013-02-07,183.533,4.195,10.881,15.887,26.998,11.111,6.09,0.691,9.423,-0.4,-2.517,-4.3,194.413
2013-02-08,182.635,3.236,8.138,10.04,15.153,5.113,5.331,0.569,8.888,-3.6,-4.583,-5.6,190.772
2013-02-09,181.525,2.662,7.084,6.478,9.757,3.278,0.937,0.44,4.922,2.4,-0.508,-3.6,188.609
2013-02-10,185.769,5.774,17.708,21.476,40.324,18.848,6.578,1.021,9.014,3.1,-0.125,-2.5,203.476
2013-02-11,183.935,4.73,13.926,13.415,22.347,8.933,4.399,0.898,7.164,3.4,0.142,-2.2,197.86
2013-02-12,183.998,5.621,17.263,19.377,34.0,14.622,4.523,1.011,7.902,4.0,0.15,-2.9,201.261
2013-02-13,182.85,3.799,12.296,13.823,22.833,9.009,3.854,0.902,7.707,2.9,0.067,-2.4,195.147
2013-02-14,184.562,4.487,13.536,21.305,37.159,15.853,9.365,0.926,13.307,0.7,-1.371,-2.7,198.098
2013-02-15,178.362,2.478,5.352,6.181,8.958,2.777,1.012,0.562,6.194,2.3,-0.2,-2.6,183.715
2013-02-16,182.089,2.271,4.867,2.898,4.007,1.11,8.242,1.004,11.16,4.6,2.433,-0.6,186.955
2013-02-17,183.439,3.844,7.591,7.824,11.079,3.255,17.94,2.775,22.35,3.1,0.488,-1.2,191.03
2013-02-18,181.803,2.992,6.701,7.414,11.391,3.977,9.516,1.379,12.575,1.0,-1.338,-3.2,188.504
2013-02-19,181.564,3.243,7.069,11.009,17.593,6.584,5.535,1.12,9.83,1.8,-1.446,-3.8,188.633
2013-02-20,183.341,4.641,13.127,18.437,32.952,14.515,8.5,0.99,12.336,4.3,0.5,-2.9,196.468
2013-02-21,182.0,3.366,7.6,11.619,16.953,5.333,8.201,0.872,11.34,2.1,-0.212,-2.9,189.6
2013-02-22,183.237,4.262,10.747,15.58,23.109,7.529,6.203,0.661,9.846,2.4,-1.046,-3.3,193.985
2013-02-23,184.499,4.502,13.971,15.295,22.428,7.133,7.221,0.763,10.49,3.9,0.033,-3.8,198.469
2013-02-24,185.319,5.21,18.656,18.821,31.47,12.648,9.45,0.908,12.752,5.6,1.883,-1.4,203.975
2013-02-25,184.858,5.82,14.329,18.096,30.699,12.604,22.823,2.169,25.815,7.5,3.817,0.3,199.187
2013-02-26,186.213,7.106,12.097,20.019,28.061,8.042,50.273,3.003,56.0,8.1,4.929,2.5,198.31
2013-02-27,187.114,7.587,19.717,26.614,38.181,11.567,50.708,2.14,59.164,9.7,5.517,0.9,206.831
2013-02-28,186.795,5.501,13.75,13.429,19.882,6.454,24.38,1.346,28.744,11.0,7.883,3.1,200.546
2013-03-01,182.298,4.265,9.395,14.894,21.634,6.74,16.246,1.059,20.458,5.8,3.35,0.9,191.693
2013-03-02,181.306,3.568,7.475,9.551,13.497,3.946,11.735,0.724,16.11,2.5,1.596,0.2,188.781
2013-03-03,181.877,2.955,5.839,7.927,12.507,4.58,10.16,0.745,13.045,3.7,0.535,-1.1,187.716
2013-03-04,182.102,3.868,8.745,14.7,21.67,6.97,14.729,1.652,17.961,4.6,2.179,-0.8,190.847
2013-03-05,184.384,5.415,20.358,24.053,37.662,13.609,15.514,1.112,21.032,5.6,3.362,1.3,204.742
2013-03-06,183.173,2.525,6.305,5.736,8.588,2.852,8.76,0.767,11.523,2.8,-1.175,-3.7,189.479
2013-03-07,182.355,2.638,6.305,7.358,11.058,3.7,10.677,0.764,12.355,1.4,-1.662,-3.7,188.659
2013-03-08,181.309,2.117,5.458,4.729,7.051,2.322,7.207,0.778,10.355,1.4,-1.083,-2.8,186.767
2013-03-09,180.76,2.48,5.849,5.703,8.095,2.393,6.672,0.921,11.097,5.9,1.471,-0.9,186.609
2013-03-10,182.916,3.066,6.773,7.24,10.978,3.739,7.545,0.795,9.791,2.2,-0.538,-2.5,189.688
2013-03-11,182.607,2.989,8.112,9.43,14.999,5.569,6.782,0.647,9.368,4.1,1.346,-2.6,190.72
2013-03-12,183.322,4.285,10.274,17.52,24.967,7.448,13.905,1.173,17.014,2.7,1.742,0.1,193.595
2013-03-13,182.7,4.564,11.296,16.705,24.86,8.154,15.322,0.995,21.958,3.6,2.929,2.0,193.995
2013-03-14,182.842,3.202,7.105,8.532,12.911,4.38,3.343,0.805,6.92,5.5,3.258,1.1,189.946
2013-03-15,182.45,3.778,8.857,11.014,15.938,4.924,6.419,0.713,8.983,5.5,2.7,-0.5,191.307
2013-03-16,184.239,4.056,10.171,9.589,12.347,2.758,19.765,1.503,23.782,11.3,5.104,0.3,194.411
2013-03-17,187.705,4.875,14.336,15.98,23.563,7.583,23.91,1.443,28.474,9.4,5.375,2.6,202.041
2013-03-18,187.783,5.425,21.041,22.874,37.51,14.636,24.505,1.786,35.614,12.1,7.933,3.3,208.823
2013-03-19,185.796,2.808,8.438,7.08,10.652,3.572,8.677,0.821,12.176,9.1,5.804,3.8,194.234
2013-03-20,184.247,3.999,13.314,14.479,23.352,8.873,5.213,0.633,10.042,4.8,2.462,-0.1,197.562
