date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,192.532,3.991,89.268,68.032,40.439,12.297,12.685,19.856,7.171,14.513,2.699,17.938,7.672,0.271,-5.298,204.83
2011-01-02,191.045,3.397,94.288,84.871,72.14,13.282,10.788,18.108,7.32,9.949,2.456,11.639,2.53,-0.596,-4.324,204.327
2011-01-03,192.095,3.928,92.727,78.19,54.172,12.653,12.802,21.961,9.159,4.759,2.304,8.213,3.275,-1.972,-6.734,204.748
2011-01-04,188.752,4.066,97.107,82.954,70.32,9.589,11.818,18.752,6.934,11.041,3.67,12.458,1.883,-1.024,-3.378,198.341
2011-01-05,191.603,3.961,94.431,81.647,59.864,11.203,16.129,30.526,14.398,6.611,2.781,8.408,1.558,-2.499,-6.012,202.805
2011-01-06,194.953,4.62,93.258,77.55,50.961,12.923,20.992,47.64,26.648,9.753,2.984,11.83,3.092,-2.291,-8.128,207.877
2011-01-07,192.078,3.091,93.91,73.044,42.08,9.103,11.773,21.53,9.756,5.863,2.328,7.857,2.857,-1.029,-4.775,201.181
2011-01-08,195.736,3.885,88.505,74.919,52.695,11.89,13.813,23.478,9.665,7.376,2.381,10.685,2.855,-2.597,-7.392,207.625
2011-01-09,193.98,4.167,89.513,72.757,46.833,12.822,17.83,30.593,12.762,13.756,3.005,16.422,6.605,-0.58,-5.571,206.802
2011-01-10,193.826,5.061,91.644,77.258,48.813,15.828,22.979,48.243,25.265,12.921,3.562,15.679,6.013,0.278,-3.593,209.654
2011-01-11,191.093,3.324,90.712,78.862,60.294,12.287,14.179,28.117,13.938,12.001,3.228,12.663,3.332,-0.757,-4.733,203.38
2011-01-12,191.517,3.367,86.977,69.679,45.103,11.048,16.539,30.075,13.536,5.009,2.508,8.492,1.324,-3.653,-7.025,202.566
2011-01-13,190.454,3.9,92.493,72.97,42.488,13.324,18.867,40.545,21.678,8.968,3.406,11.58,5.691,-1.484,-8.136,203.778
2011-01-14,192.33,3.637,94.801,75.246,52.706,11.673,9.978,17.015,7.037,7.723,3.151,9.702,1.989,-1.234,-3.316,204.004
2011-01-15,192.785,3.421,92.18,76.986,53.472,9.751,9.073,15.033,5.96,8.85,2.759,11.038,3.699,-0.467,-3.066,202.536
