date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean
2011-02-08,194.333,2.375,12.292,5.715,6.998,1.283,6.544,1.439,206.625
2011-02-09,196.25,3.25,12.583,7.912,9.607,1.695,9.429,1.7,208.833
2011-02-10,196.292,3.708,15.417,9.336,11.355,2.019,13.026,1.965,211.708
2011-02-11,188.652,3.333,11.522,6.626,7.795,1.169,8.588,1.436,200.174
2011-02-12,191.125,4.833,13.667,7.964,9.018,1.054,11.255,1.766,204.792
2011-02-13,193.458,6.917,23.75,20.748,25.823,5.075,23.22,1.444,217.208
2011-02-14,191.125,6.25,19.25,17.508,22.775,5.267,12.81,1.034,210.375
2011-02-15,195.478,5.217,19.739,13.904,17.617,3.714,13.126,1.577,215.217
2011-02-16,192.208,3.792,14.792,8.322,10.202,1.88,8.419,1.152,207.0
2011-02-17,192.208,3.958,14.292,8.065,10.152,2.087,9.4,1.704,206.5
2011-02-18,194.833,4.292,12.542,6.428,7.697,1.269,8.207,1.352,207.375
2011-02-19,190.13,4.875,11.652,6.611,7.611,1.001,8.808,1.128,201.783
2011-02-20,190.5,6.667,23.417,11.452,13.812,2.36,11.477,1.547,213.917
2011-02-21,189.667,6.417,22.458,16.274,20.314,4.041,21.635,3.095,212.125
2011-02-22,188.958,7.083,17.875,17.602,19.739,2.137,23.153,2.484,206.833
2011-02-23,194.826,7.208,19.783,14.405,18.304,3.899,18.914,1.593,214.609
2011-02-24,196.542,5.087,17.708,10.773,11.917,1.144,31.177,2.99,214.25
2011-02-25,194.708,5.458,19.75,12.213,13.815,1.602,27.346,1.616,214.458
2011-02-26,193.833,4.5,25.167,5.69,6.315,0.624,8.97,0.944,219.0
2011-02-27,191.522,5.25,29.174,8.56,10.319,1.759,11.71,0.953,220.696
2011-02-28,192.542,5.708,14.958,12.544,14.811,2.267,10.499,1.058,207.5
2011-03-01,189.783,7.875,27.87,19.034,23.941,4.907,14.706,1.655,217.652
2011-03-02,192.783,7.833,20.652,19.529,25.007,5.477,13.462,1.942,213.435
2011-03-03,193.875,6.708,13.0,7.263,8.057,0.794,14.388,1.217,206.875
2011-03-04,197.167,4.609,15.667,10.518,11.408,0.89,17.326,1.006,212.833
2011-03-05,197.417,6.208,24.167,19.441,26.048,6.607,10.077,1.613,221.583
2011-03-06,197.174,6.417,23.261,19.994,28.377,8.382,16.343,2.233,220.435
2011-03-07,199.917,6.375,16.125,11.398,12.716,1.318,32.548,2.483,216.042
2011-03-08,199.292,7.417,16.167,12.069,13.535,1.466,28.937,2.443,215.458
2011-03-09,197.917,7.375,15.458,10.363,11.375,1.012,18.079,1.046,213.375
2011-03-10,190.087,5.667,12.609,6.207,6.964,0.757,14.272,0.86,202.696
2011-03-11,191.125,6.125,12.75,6.149,6.688,0.539,18.536,2.367,203.875
2011-03-12,191.917,5.958,12.042,5.967,6.794,0.827,11.423,1.509,203.958
2011-03-13,193.042,6.792,15.458,10.071,11.309,1.238,10.919,1.899,208.5
2011-03-14,192.739,4.391,17.13,14.942,17.204,2.262,15.619,2.853,209.87
2011-03-15,194.167,4.478,17.083,11.591,13.402,1.811,21.986,2.541,211.25
2011-03-16,192.208,3.333,11.5,10.845,12.518,1.673,11.175,1.403,203.708
2011-03-17,187.333,3.958,13.625,8.989,9.814,0.825,12.562,1.479,200.958
2011-03-18,197.0,6.625,19.174,13.339,14.665,1.326,24.109,1.878,216.174
2011-03-19,194.833,4.167,14.458,6.849,7.916,1.066,6.161,0.755,209.292
2011-03-20,195.042,4.292,14.542,9.189,10.617,1.428,11.522,1.56,209.583
2011-03-21,196.417,4.875,15.458,9.523,10.5,0.977,12.796,1.396,211.875
2011-03-22,189.609,4.478,18.0,15.053,17.083,2.03,14.101,2.673,207.609
2011-03-23,186.208,4.333,18.667,16.573,18.184,1.61,12.538,1.261,204.875
2011-03-24,186.333,4.25,12.125,5.707,6.119,0.412,17.555,1.352,198.458
2011-03-25,189.25,3.292,11.833,4.829,5.087,0.258,12.327,1.184,201.083
2011-03-26,195.13,4.0,12.304,7.789,8.772,0.983,10.73,1.467,207.435
2011-03-27,195.792,4.75,16.292,11.429,12.851,1.422,16.035,1.999,212.083
2011-03-28,193.917,4.792,15.792,9.688,10.8,1.111,24.545,2.328,209.708
2011-03-29,195.042,4.833,16.542,10.925,12.264,1.34,19.651,1.542,211.583
2011-03-30,187.826,4.542,16.652,10.21,11.742,1.532,12.615,1.18,204.478
2011-03-31,184.542,2.913,13.833,4.91,5.235,0.325,8.325,0.609,198.375
2011-04-01,188.875,4.364,31.208,15.298,16.896,1.598,,2.651,220.083
2011-04-02,187.5,3.875,9.917,11.159,12.22,1.061,,2.392,197.417
2011-04-03,182.391,2.125,3.739,4.152,4.602,0.45,,0.876,186.13
2011-04-04,183.417,2.25,5.125,5.756,6.656,0.901,,0.892,188.542
2011-04-05,184.333,3.083,9.458,10.762,11.821,1.059,,1.595,193.792
2011-04-06,183.208,2.958,20.917,11.982,13.489,1.508,,2.056,204.125
2011-04-07,187.565,1.708,9.478,7.792,8.874,1.082,,0.913,197.043
2011-04-08,184.542,1.625,5.167,5.029,5.725,0.696,,0.369,189.708
2011-04-09,186.167,2.75,8.833,10.072,11.478,1.406,,1.375,195.0
2011-04-10,188.75,2.75,7.0,9.527,10.194,0.667,,2.57,195.75
2011-04-11,182.478,3.0,8.348,10.12,11.376,1.256,,3.033,190.826
2011-04-12,183.167,2.042,6.458,7.893,8.784,0.892,,1.267,189.625
2011-04-13,182.583,2.583,12.958,11.398,12.66,1.262,,2.189,195.542
2011-04-14,182.375,2.708,9.875,11.932,13.163,1.231,,3.172,192.25
2011-04-15,189.304,3.75,14.435,17.753,19.396,1.643,,3.846,203.739
2011-04-16,189.875,3.125,8.875,10.469,12.029,1.56,,1.915,198.75
2011-04-17,188.083,1.875,2.875,5.845,6.344,0.499,,1.042,190.958
2011-04-18,188.042,3.042,11.625,12.939,15.178,2.239,,1.349,199.667
2011-04-19,182.826,1.625,4.435,5.542,6.248,0.705,,0.712,187.261
2011-04-20,184.083,1.917,5.25,6.4,7.206,0.806,,0.694,189.333
2011-04-21,184.458,2.542,9.042,10.803,12.744,1.941,,1.57,193.5
2011-04-22,184.542,2.708,16.667,12.442,15.089,2.647,,0.864,201.208
2011-04-23,190.652,1.833,7.739,5.586,6.301,0.715,,0.414,198.391
2011-04-24,189.333,2.625,5.875,7.628,8.292,0.664,,0.967,195.208
2011-04-25,189.792,2.917,8.333,9.936,11.086,1.15,,1.418,198.125
2011-04-26,188.292,2.167,7.125,7.143,8.287,1.145,,1.979,195.417
2011-04-27,178.652,1.625,6.348,5.067,5.805,0.738,,0.634,185.0
2011-04-28,181.417,2.458,6.0,7.578,8.464,0.886,,1.097,187.417
2011-04-29,183.458,2.208,6.25,7.419,8.055,0.636,,1.24,189.708
2011-04-30,183.0,1.667,7.0,5.665,6.39,0.725,,1.362,190.0
2011-05-01,183.826,1.708,4.652,4.765,5.32,0.555,,0.791,188.478
2011-05-02,188.652,3.208,9.696,8.912,9.881,0.969,,1.981,198.348
2011-05-03,188.917,3.458,10.5,10.559,11.629,1.07,,1.282,199.417
2011-05-04,187.333,2.958,6.792,7.4,8.339,0.939,,1.621,194.125
2011-05-05,182.13,2.458,6.913,7.534,8.1,0.566,,1.388,189.043
2011-05-06,181.458,2.333,9.125,7.022,8.167,1.145,,0.979,190.583
2011-05-07,177.125,1.917,6.375,5.555,6.379,0.824,,0.836,183.5
2011-05-08,177.375,2.208,7.625,7.239,8.273,1.033,,1.118,185.0
2011-05-09,186.435,3.208,11.0,9.528,11.033,1.506,,1.608,197.435
2011-05-10,181.875,2.958,15.167,13.314,17.766,4.452,,1.927,197.042
2011-05-11,179.5,2.875,13.833,12.023,18.716,6.693,,0.921,193.333
2011-05-12,177.667,2.292,11.458,9.179,12.016,2.836,,0.421,189.125
2011-05-13,187.652,2.708,6.13,6.227,7.166,0.939,,0.812,193.783
2011-05-14,189.458,2.333,3.583,6.506,6.875,0.368,,1.191,193.042
2011-05-15,191.208,2.0,6.0,6.398,6.807,0.409,,1.623,197.208
2011-05-16,190.125,2.167,8.5,7.644,8.325,0.681,,1.597,198.625
2011-05-17,181.652,2.5,11.522,9.533,10.343,0.81,,1.531,193.174
2011-05-18,182.708,2.792,10.542,10.484,11.816,1.332,,1.738,193.25
2011-05-19,182.542,2.565,18.792,7.796,8.656,0.86,,1.291,201.333
2011-05-20,180.542,2.875,11.542,7.837,9.027,1.191,,1.025,192.083
2011-05-21,184.087,2.5,9.652,8.01,9.902,1.893,,0.788,193.739
2011-05-22,183.125,1.875,4.75,5.43,6.578,1.148,,0.348,187.875
2011-05-23,186.833,2.25,5.75,6.934,7.703,0.769,,0.297,192.583
2011-05-24,186.792,2.417,6.375,7.317,8.209,0.892,,0.485,193.167
2011-05-25,183.435,2.583,11.304,7.995,9.693,1.699,,0.958,194.739
2011-05-26,179.542,2.292,8.833,8.515,9.274,0.758,,0.88,188.375
2011-05-27,178.792,2.75,8.667,9.154,10.187,1.033,,0.533,187.458
2011-05-28,182.542,3.792,17.542,14.234,15.947,1.713,,0.439,200.083
2011-05-29,185.826,1.667,6.913,6.912,7.794,0.882,,0.027,192.739
2011-05-30,184.417,1.042,4.542,3.734,4.319,0.585,,0.49,188.958
2011-05-31,185.875,1.5,6.292,5.965,7.097,1.132,,1.058,192.167
2011-06-01,184.375,1.167,7.042,5.765,6.528,0.763,,0.458,191.417
2011-06-02,180.571,2.522,12.524,8.903,11.327,2.424,,0.798,193.095
2011-06-03,179.875,3.208,10.917,7.309,9.019,1.71,,1.001,190.792
2011-06-04,179.542,2.75,9.625,6.152,7.125,0.973,,1.0,189.167
2011-06-05,180.083,2.667,10.125,7.06,7.92,0.86,,0.717,190.208
2011-06-06,189.565,3.458,12.304,9.891,11.578,1.687,,1.733,201.87
2011-06-07,187.0,2.417,9.542,7.136,7.898,0.761,,0.783,196.542
2011-06-08,184.167,2.5,10.25,7.374,8.085,0.711,,0.78,194.417
2011-06-09,185.667,2.125,9.75,6.353,7.451,1.098,,0.75,195.417
2011-06-10,180.478,2.708,13.217,10.006,11.696,1.69,,1.203,193.696
2011-06-11,178.708,3.167,16.792,8.088,9.155,1.067,,0.521,195.5
2011-06-12,184.167,3.792,12.542,9.913,10.972,1.059,,0.961,196.708
2011-06-13,179.042,2.542,9.5,8.229,9.387,1.158,,1.613,188.542
2011-06-14,188.409,2.833,11.909,8.25,8.957,0.707,,0.934,200.318
2011-06-15,190.0,2.458,11.292,9.551,11.046,1.495,,1.361,201.292
2011-06-16,187.167,2.5,10.083,8.861,9.424,0.564,,0.522,197.25
2011-06-17,188.958,2.708,13.167,8.913,9.945,1.032,,0.973,202.125
2011-06-18,181.174,2.917,11.913,12.48,14.109,1.629,,1.142,193.087
2011-06-19,181.208,2.583,8.667,6.682,7.443,0.761,,0.548,189.875
2011-06-20,180.625,2.792,14.917,9.121,11.465,2.344,,0.382,195.542
2011-06-21,178.333,2.292,11.875,8.82,11.21,2.39,,0.973,190.208
2011-06-22,184.522,2.458,13.391,10.022,14.671,4.649,,1.745,197.913
2011-06-23,188.708,2.042,14.708,6.577,10.954,4.377,,0.824,203.417
2011-06-24,183.417,1.958,12.292,6.116,9.948,3.831,,0.674,195.708
2011-06-25,180.167,1.417,9.375,4.822,8.724,3.902,,0.678,189.542
2011-06-26,170.261,1.0,6.174,2.289,3.379,1.09,,0.202,176.435
2011-06-27,169.375,1.0,10.167,2.173,3.773,1.6,,0.109,179.542
2011-06-28,175.167,1.833,10.292,5.944,9.441,3.498,,0.722,185.458
2011-06-29,175.417,1.5,9.833,6.777,9.826,3.05,,1.515,185.25
2011-06-30,181.652,2.292,11.696,8.622,11.479,2.857,,1.499,193.348
2011-07-01,183.522,2.435,12.565,8.122,10.581,2.458,,0.995,196.087
2011-07-02,186.333,3.5,10.708,8.109,9.443,1.334,,1.526,197.042
2011-07-03,187.208,2.708,10.167,6.875,8.224,1.348,,1.442,197.375
2011-07-04,182.391,2.708,13.522,6.758,8.566,1.808,,0.655,195.913
2011-07-05,181.292,2.667,11.125,7.312,8.047,0.735,,1.157,192.417
2011-07-06,182.167,2.667,13.417,7.693,9.344,1.651,,0.954,195.583
2011-07-07,183.542,3.667,21.667,11.031,16.813,5.782,,0.729,205.208
2011-07-08,185.174,1.917,11.913,4.507,9.012,4.504,,0.329,197.087
2011-07-09,186.333,1.833,11.167,4.733,8.003,3.269,,0.515,197.5
2011-07-10,184.042,1.042,7.333,4.666,7.018,2.352,,0.737,191.375
2011-07-11,182.083,1.0,7.458,3.576,6.49,2.914,,0.42,189.542
2011-07-12,175.348,1.208,11.957,4.74,9.403,4.662,,0.436,187.304
2011-07-13,174.667,1.167,12.125,4.232,7.767,3.535,,0.59,186.792
2011-07-14,173.667,1.444,10.875,4.433,7.473,3.039,,0.619,184.542
2011-07-15,176.826,3.417,14.261,6.555,8.462,1.908,,1.177,191.087
2011-07-16,183.739,2.667,9.522,5.526,7.479,1.953,,0.866,193.261
2011-07-17,177.417,0.917,5.875,3.75,5.078,1.328,,0.976,183.292
2011-07-18,176.75,1.667,6.667,4.642,6.614,1.972,,0.353,183.417
2011-07-19,171.042,0.458,2.792,1.34,2.044,0.704,,0.048,173.833
2011-07-20,181.174,1.417,10.478,4.315,5.671,1.357,,0.284,191.652
2011-07-21,184.222,1.625,6.0,6.186,7.339,1.153,,0.567,190.222
2011-07-22,184.0,1.375,9.889,6.219,7.612,1.393,,0.35,193.889
2011-07-23,188.542,2.083,10.583,6.13,7.423,1.292,,0.954,199.125
2011-07-24,186.375,,15.667,4.441,5.322,0.881,,0.676,202.042
2011-07-25,184.542,,7.292,4.427,5.907,1.481,,0.164,191.833
2011-07-26,177.043,,10.217,4.455,6.281,1.826,,0.354,187.261
2011-07-27,175.667,,11.583,5.207,8.079,2.871,,0.259,187.25
2011-07-28,177.333,,13.5,7.123,10.313,3.19,,1.213,190.833
2011-07-29,176.833,2.583,12.333,8.771,10.868,2.096,,1.893,189.167
2011-07-30,180.652,2.773,12.696,7.444,8.723,1.279,,1.65,193.348
2011-07-31,187.667,,10.25,5.407,6.246,0.839,,0.851,197.917
2011-08-01,186.783,2.357,11.652,5.288,6.617,1.329,,0.723,198.435
2011-08-02,183.0,3.13,9.125,5.526,7.701,2.175,,1.25,192.125
2011-08-03,171.826,1.739,9.522,3.849,6.279,2.43,,0.816,181.348
2011-08-04,173.25,2.261,22.542,6.113,8.804,2.69,,1.22,195.792
2011-08-05,174.042,2.261,27.75,5.687,8.39,2.703,,0.678,201.792
2011-08-06,170.583,1.696,11.542,2.39,4.072,1.682,,0.101,182.125
2011-08-07,180.783,,9.652,3.126,5.326,2.2,,0.411,190.435
2011-08-08,183.091,3.0,10.227,5.924,9.063,3.139,,0.789,193.318
2011-08-09,185.208,3.375,11.083,8.167,10.269,2.102,,1.745,196.292
2011-08-10,185.375,3.0,8.917,7.12,8.918,1.798,,1.331,194.292
2011-08-11,177.652,3.042,12.652,8.646,10.378,1.732,,1.83,190.304
2011-08-12,177.542,3.458,11.458,8.196,9.404,1.208,,1.849,189.0
2011-08-13,176.708,3.333,17.5,6.094,6.944,0.851,,1.491,194.208
2011-08-14,177.542,2.292,11.417,5.25,6.405,1.155,,0.828,188.958
2011-08-15,183.304,2.208,8.261,5.359,6.651,1.292,,0.85,191.565
2011-08-16,187.083,2.542,9.833,6.402,7.905,1.503,,0.887,196.917
2011-08-17,185.708,2.333,12.083,7.12,9.194,2.074,,0.824,197.792
2011-08-18,184.5,2.632,15.792,6.299,8.526,2.227,,0.835,200.292
2011-08-19,185.957,3.417,8.652,7.229,8.301,1.072,,0.843,194.609
2011-08-20,187.167,4.125,8.625,8.84,10.049,1.209,,0.965,195.792
2011-08-21,190.292,3.75,9.167,6.099,6.963,0.864,,0.369,199.458
2011-08-22,186.167,4.375,11.625,7.758,9.215,1.457,,0.565,197.792
2011-08-23,187.261,3.5,10.0,6.197,8.355,2.159,,0.49,197.261
2011-08-24,178.208,0.958,4.333,3.164,4.742,1.577,,0.339,182.542
2011-08-25,177.75,1.083,5.792,4.216,6.855,2.639,,0.218,183.542
2011-08-26,182.458,2.571,10.833,5.227,9.173,3.946,,0.351,193.292
2011-08-27,175.0,2.333,9.435,3.864,6.026,2.162,,0.444,184.435
2011-08-28,175.167,2.25,11.792,4.763,5.973,1.21,,0.898,186.958
2011-08-29,177.083,3.0,12.042,6.043,7.637,1.593,,0.791,189.125
2011-08-30,178.958,3.5,12.958,7.739,8.935,1.196,,0.983,191.917
2011-08-31,185.87,3.238,15.565,8.285,9.572,1.287,,1.002,201.435
2011-09-01,186.174,3.174,14.565,8.718,12.915,4.197,,0.293,200.739
2011-09-02,176.792,1.957,5.667,4.001,5.524,1.523,,0.073,182.458
2011-09-03,176.458,1.435,4.833,2.313,2.741,0.427,,0.121,181.292
2011-09-04,179.0,2.609,10.652,5.447,6.698,1.251,,0.237,189.652
2011-09-05,176.292,1.957,5.542,4.462,5.224,0.762,,0.421,181.833
2011-09-06,182.292,2.217,7.917,5.9,6.655,0.755,,0.772,190.208
2011-09-07,184.458,2.957,11.167,7.062,8.106,1.044,,1.051,195.625
2011-09-08,188.652,2.478,13.0,5.422,6.445,1.023,,0.861,201.652
2011-09-09,186.292,2.13,14.875,3.833,5.394,1.56,,0.194,201.167
2011-09-10,182.375,1.391,10.583,3.335,5.683,2.348,,0.317,192.958
2011-09-11,181.292,1.0,6.75,2.418,3.537,1.119,,0.173,188.042
2011-09-12,176.391,1.739,8.0,4.85,7.344,2.494,,0.504,184.391
2011-09-13,175.958,2.087,9.208,4.91,7.211,2.301,,0.629,185.167
2011-09-14,175.875,2.167,9.042,5.014,7.253,2.239,,0.522,184.917
2011-09-15,175.375,2.0,10.167,4.688,7.313,2.625,,0.612,185.542
2011-09-16,178.478,2.25,7.652,5.479,8.039,2.56,,0.707,186.13
2011-09-17,175.625,1.583,5.958,2.936,4.268,1.332,,0.225,181.583
2011-09-18,179.083,1.217,5.875,2.164,3.439,1.275,,0.145,184.958
2011-09-19,185.667,2.292,8.542,4.305,6.631,2.326,,0.197,194.208
2011-09-20,181.609,3.083,13.174,9.028,11.887,2.859,,0.159,194.783
2011-09-21,174.625,1.917,5.625,4.207,5.07,0.863,,0.258,180.25
2011-09-22,177.0,1.917,5.958,4.176,4.946,0.771,,0.533,182.958
2011-09-23,178.458,2.217,5.792,4.823,5.437,0.614,,0.663,184.25
2011-09-24,188.391,3.042,7.435,6.692,7.54,0.847,,0.57,195.826
2011-09-25,188.333,3.333,8.417,7.048,7.882,0.834,,0.887,196.75
2011-09-26,191.958,4.583,16.333,13.717,16.934,3.217,,0.756,208.292
2011-09-27,188.917,3.542,11.042,9.708,11.633,1.925,,0.774,199.958
2011-09-28,182.826,3.348,17.565,10.098,11.522,1.425,,1.004,200.391
2011-09-29,181.0,2.75,11.727,7.255,8.583,1.327,,0.588,192.727
2011-09-30,181.708,3.042,13.917,8.45,10.058,1.608,,0.386,195.625
2011-10-01,180.5,2.417,6.208,5.603,6.584,0.981,,0.516,186.708
2011-10-02,186.739,2.333,3.609,5.146,5.829,0.683,,0.788,190.348
2011-10-03,187.375,2.391,4.0,4.852,5.713,0.86,,0.473,191.375
2011-10-04,189.261,3.167,10.696,9.242,10.914,1.672,,0.553,199.957
2011-10-05,189.5,3.875,13.792,12.125,14.912,2.786,,0.383,203.292
2011-10-06,186.87,2.458,8.826,6.89,7.858,0.969,7.534,0.733,195.696
2011-10-07,190.667,3.542,9.208,7.804,8.448,0.644,24.545,1.453,199.875
2011-10-08,192.25,4.261,11.375,8.839,9.851,1.012,25.067,0.993,203.625
2011-10-09,192.292,4.083,11.708,7.17,7.838,0.668,32.311,1.566,204.0
2011-10-10,181.522,3.417,10.565,7.319,8.211,0.892,31.562,0.976,192.087
2011-10-11,182.208,4.5,15.25,12.541,14.88,2.339,39.439,1.967,197.458
2011-10-12,182.375,4.625,13.667,10.934,12.674,1.739,39.708,1.851,196.042
2011-10-13,181.708,3.957,14.0,10.018,11.577,1.559,34.915,0.943,195.708
2011-10-14,182.565,2.792,9.522,6.377,7.531,1.154,13.888,0.529,192.087
2011-10-15,183.75,3.958,16.625,9.713,11.93,2.217,7.289,0.74,200.375
2011-10-16,187.167,3.208,5.458,5.025,5.492,0.467,19.605,1.256,192.625
2011-10-17,188.667,3.625,8.667,7.17,8.052,0.882,21.016,1.564,197.333
2011-10-18,189.435,2.87,5.522,7.504,8.281,0.777,10.737,1.236,194.957
2011-10-19,189.292,3.208,8.25,9.88,11.243,1.363,12.203,0.974,197.542
2011-10-20,189.708,3.792,12.417,12.296,14.557,2.261,17.683,0.935,202.125
2011-10-21,189.375,3.75,14.875,13.161,16.467,3.306,10.803,1.437,204.25
2011-10-22,184.87,2.75,11.261,7.162,8.572,1.41,5.274,0.274,196.13
2011-10-23,185.333,2.391,7.917,5.237,6.369,1.132,6.646,0.298,193.25
2011-10-24,185.917,3.25,12.292,8.821,11.018,2.197,7.725,0.638,198.208
2011-10-25,187.292,2.833,9.292,8.036,9.949,1.913,13.037,0.789,196.583
2011-10-26,181.826,2.333,6.609,5.81,6.762,0.952,6.568,0.692,188.435
2011-10-27,183.292,3.125,9.542,10.35,11.886,1.536,12.096,0.617,192.833
2011-10-28,182.75,3.957,13.667,12.14,15.064,2.923,15.496,0.983,196.417
2011-10-29,181.917,4.125,15.375,11.381,13.576,2.195,16.092,0.781,197.292
2011-10-30,186.696,3.5,12.957,9.002,10.4,1.399,14.368,0.322,199.652
2011-10-31,187.625,2.958,9.167,6.925,8.217,1.292,6.747,0.587,196.792
2011-11-01,187.958,3.0,10.958,9.289,12.001,2.712,9.048,1.03,198.917
2011-11-02,189.0,2.957,13.0,10.112,12.595,2.483,11.597,0.97,202.0
2011-11-03,180.783,3.625,13.261,11.623,15.499,3.877,14.885,0.635,194.043
2011-11-04,181.043,3.958,28.435,11.504,15.484,3.98,14.091,1.22,209.478
2011-11-05,178.208,3.174,11.708,8.572,11.441,2.869,9.906,0.368,189.917
2011-11-06,177.375,3.0,9.417,5.823,8.36,2.536,6.458,0.192,186.792
2011-11-07,187.478,3.391,7.565,6.318,7.581,1.263,4.448,0.613,195.043
2011-11-08,190.417,3.13,8.708,6.748,7.758,1.01,8.151,0.662,199.125
2011-11-09,189.875,3.087,8.542,8.168,9.643,1.475,6.96,0.74,198.417
2011-11-10,189.792,2.696,9.458,8.773,9.682,0.909,8.38,0.696,199.25
2011-11-11,183.304,3.826,14.043,11.646,14.53,2.885,9.197,0.467,197.348
2011-11-12,182.708,5.348,22.667,12.402,15.343,2.941,15.831,1.966,205.375
2011-11-13,182.083,4.087,11.0,7.781,8.776,0.995,17.237,1.109,193.083
2011-11-14,184.217,4.273,8.087,8.775,9.442,0.667,35.144,2.697,192.304
2011-11-15,188.957,2.522,5.304,6.693,7.41,0.718,13.378,2.115,194.261
2011-11-16,189.125,3.565,8.958,10.259,12.187,1.928,8.397,0.937,198.083
2011-11-17,191.25,4.13,9.667,11.399,13.134,1.735,20.943,1.84,200.917
2011-11-18,190.417,4.304,11.75,11.158,14.722,3.564,22.614,0.962,202.167
2011-11-19,184.609,2.783,13.0,9.273,11.505,2.232,5.039,0.241,197.609
2011-11-20,188.708,2.783,6.917,4.54,5.064,0.523,10.643,0.912,195.625
2011-11-21,190.458,2.217,6.667,5.815,6.689,0.874,4.139,0.899,197.125
2011-11-22,190.75,3.261,9.292,9.475,11.381,1.906,5.007,1.061,200.042
2011-11-23,181.391,4.043,12.783,11.597,15.313,3.716,11.3,1.77,194.174
2011-11-24,182.0,2.364,3.783,5.62,6.393,0.772,6.69,1.055,185.783
2011-11-25,183.375,2.957,6.167,9.899,11.986,2.087,5.63,1.204,189.542
2011-11-26,182.458,3.652,9.5,10.527,13.171,2.644,7.298,0.92,191.958
2011-11-27,189.217,4.087,15.522,10.367,13.787,3.42,13.143,1.279,204.739
2011-11-28,191.125,6.391,26.75,15.59,29.199,13.609,19.94,1.37,217.875
2011-11-29,190.167,5.087,22.958,17.776,30.018,12.243,20.038,1.337,213.125
2011-11-30,188.042,4.391,16.792,13.51,19.005,5.495,18.987,1.199,204.833
2011-12-01,188.957,2.957,6.391,5.787,7.148,1.361,-0.708,0.505,195.348
2011-12-02,189.87,3.957,12.043,12.895,16.018,3.124,5.406,0.734,201.913
