date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,189.984,4.914,11.29,8.64,10.469,1.83,9.923,0.906,6.952,201.274
2011-01-02,189.109,4.743,9.335,6.848,7.856,1.008,4.889,0.617,5.836,198.444
2011-01-03,189.6,4.878,10.391,8.794,10.78,1.986,6.546,0.715,5.531,199.991
2011-01-04,188.314,5.133,9.322,8.629,10.916,2.287,7.527,1.042,6.304,197.636
2011-01-05,190.6,5.105,11.521,12.881,17.656,4.774,7.557,0.69,6.594,202.121
2011-01-06,191.143,4.703,15.158,17.802,26.266,8.464,9.24,0.894,7.776,206.301
2011-01-07,191.591,3.522,10.957,10.462,13.945,3.483,9.336,0.915,7.746,202.548
2011-01-08,192.375,4.221,11.464,11.111,14.398,3.287,7.335,0.886,6.863,203.839
2011-01-09,190.066,3.469,9.276,8.8,10.982,2.182,10.343,1.391,7.973,199.341
2011-01-10,191.49,5.606,18.145,21.846,36.614,14.767,15.853,1.383,12.019,209.634
2011-01-11,190.145,4.101,9.585,11.731,18.833,7.101,10.484,1.247,9.515,199.729
2011-01-12,189.549,3.795,10.715,13.43,18.684,5.254,6.752,1.046,5.191,200.264
2011-01-13,188.512,4.109,10.763,13.062,17.668,4.606,8.219,1.014,6.843,199.275
2011-01-14,191.718,3.946,9.996,8.818,12.001,3.183,10.955,1.258,9.891,201.714
2011-01-15,192.704,4.286,11.049,9.072,11.816,2.743,10.066,0.998,9.162,203.752
2011-01-16,191.299,4.341,11.703,13.121,19.119,5.998,12.66,1.048,11.596,203.003
2011-01-17,190.07,4.468,13.097,15.162,22.684,7.521,11.818,0.949,8.101,203.168
2011-01-18,190.308,4.237,15.278,17.525,26.815,9.29,12.037,1.166,8.668,205.586
2011-01-19,190.276,4.855,16.338,18.972,29.174,10.202,12.274,1.185,9.16,206.614
2011-01-20,189.231,4.03,15.075,18.024,26.408,8.384,16.317,1.091,9.661,204.306
2011-01-21,188.989,3.759,13.675,15.171,20.971,5.8,12.565,0.966,8.94,202.664
2011-01-22,188.711,3.474,12.667,10.774,14.063,3.29,5.482,0.833,5.207,201.378
2011-01-23,188.682,2.72,6.871,5.685,7.897,2.213,6.417,0.769,6.599,195.552
2011-01-24,188.913,3.003,9.439,11.498,16.072,4.575,8.563,0.971,7.6,198.352
2011-01-25,188.894,3.223,8.506,9.654,13.564,3.91,4.414,1.1,5.405,197.4
2011-01-26,190.81,3.269,9.108,12.307,18.346,6.039,10.726,1.516,7.812,199.917
2011-01-27,191.24,4.383,12.057,15.725,23.715,7.99,12.916,1.687,9.486,203.297
2011-01-28,190.466,4.368,7.981,8.966,12.298,3.332,9.646,1.519,8.106,198.448
2011-01-29,192.285,3.893,8.537,8.75,10.542,1.792,8.261,1.239,7.976,200.822
2011-01-30,191.283,4.304,9.655,11.327,16.387,5.061,9.049,1.243,8.015,200.938
2011-01-31,192.151,5.576,14.992,17.692,27.444,9.753,9.891,1.07,8.234,207.143
2011-02-01,189.338,4.374,9.418,8.517,11.513,2.996,12.699,1.442,9.865,198.756
2011-02-02,190.758,4.45,9.789,10.117,13.752,3.635,9.588,1.518,9.157,200.547
2011-02-03,190.429,4.256,10.678,12.214,17.603,5.389,6.208,1.076,6.311,201.107
2011-02-04,189.784,4.413,8.975,8.355,10.601,2.247,9.858,1.457,10.196,198.759
2011-02-05,193.244,5.683,14.004,15.681,20.673,4.993,15.388,1.221,13.708,207.248
2011-02-06,195.798,9.065,28.352,31.533,56.948,25.415,33.986,1.613,24.401,224.15
2011-02-07,194.755,8.662,24.151,25.17,44.392,19.222,17.728,1.056,14.088,218.906
2011-02-08,189.11,3.808,7.65,7.681,10.926,3.245,4.806,0.831,5.948,196.76
