date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,191.51,3.825,83.567,61.101,36.882,12.973,8.886,11.596,2.709,9.199,0.0,2.039,11.234,11.379,6.682,1.833,204.483
2011-01-02,188.585,3.349,77.263,50.525,29.924,9.744,5.223,6.897,1.674,7.678,0.0,2.342,10.762,12.546,7.304,3.191,198.329
2011-01-03,188.762,3.191,64.123,46.309,30.97,8.977,5.981,7.952,1.971,3.439,0.0,1.825,6.775,10.342,5.622,1.803,197.74
2011-01-04,190.51,4.067,71.117,49.995,32.677,9.797,6.465,8.48,2.015,15.05,0.0,3.811,16.36,9.07,5.232,1.706,200.307
2011-01-05,191.455,3.461,69.858,49.198,27.926,10.588,10.391,15.856,5.465,4.016,0.0,2.128,7.645,8.939,3.798,0.216,202.043
2011-01-06,192.273,3.941,69.77,53.256,39.14,14.748,15.749,26.097,10.348,6.532,0.0,2.284,10.422,9.559,4.605,0.289,207.021
2011-01-07,191.986,3.785,77.044,50.045,28.295,13.619,12.983,21.57,8.587,6.515,0.0,2.006,8.817,10.342,5.169,1.365,205.605
2011-01-08,192.193,3.624,66.127,47.363,30.087,11.72,10.09,14.002,3.913,7.205,0.0,1.949,9.824,9.947,5.181,1.542,203.913
2011-01-09,192.572,4.096,75.774,56.697,37.666,13.82,12.888,18.206,5.318,10.14,0.0,2.437,12.208,12.18,6.667,1.923,206.392
2011-01-10,192.097,4.946,73.095,57.685,38.65,18.101,18.437,30.253,11.816,12.688,0.0,2.783,16.5,11.672,6.612,2.105,210.198
2011-01-11,190.318,4.183,70.81,56.68,36.623,14.531,14.438,24.711,10.273,10.99,0.0,2.876,17.252,11.474,6.884,2.587,204.849
2011-01-12,191.468,3.665,61.219,45.126,30.662,12.788,14.429,23.742,9.313,6.036,0.0,2.443,9.831,8.347,3.557,-0.651,204.255
2011-01-13,190.066,4.035,71.122,55.455,38.644,15.167,15.127,25.875,10.747,6.795,0.0,2.631,12.207,10.303,5.264,0.613,205.233
2011-01-14,192.406,4.828,74.962,58.014,32.919,14.132,12.351,19.734,7.383,11.136,0.0,3.033,14.979,10.146,5.633,2.953,206.538
2011-01-15,192.653,4.238,73.871,59.668,41.108,12.707,11.082,15.696,4.614,11.774,0.0,2.162,13.247,8.672,5.326,2.457,205.36
2011-01-16,193.092,4.714,91.319,63.224,46.413,17.775,19.423,31.474,12.051,12.606,3.0,2.418,15.856,7.387,4.984,1.967,210.867
2011-01-17,190.818,4.287,97.309,85.013,61.46,18.91,18.541,30.922,12.38,10.623,8.0,1.856,17.06,7.627,3.306,0.79,209.728
2011-01-18,191.858,4.39,89.302,71.633,45.495,20.661,19.616,36.611,16.995,13.283,0.0,2.623,21.494,11.192,5.076,0.116,212.519
2011-01-19,190.365,3.816,95.456,70.45,41.164,19.061,17.508,30.256,12.748,10.129,12.0,2.44,14.934,11.409,6.197,2.223,209.427
2011-01-20,188.037,3.368,97.292,89.605,77.898,16.389,13.645,19.736,6.091,3.376,24.0,1.831,8.124,8.545,6.672,4.754,204.426
2011-01-21,188.417,3.536,97.252,91.725,77.314,14.279,13.088,18.637,5.549,3.467,11.0,1.72,8.159,8.977,7.096,5.866,202.696
2011-01-22,188.934,3.881,96.2,81.176,57.59,14.721,10.242,15.117,4.875,6.12,0.0,1.824,9.884,14.162,8.467,4.876,203.655
2011-01-23,189.094,4.225,83.924,65.975,47.714,14.126,12.59,22.506,9.916,8.187,0.0,2.362,11.704,13.038,8.25,4.295,203.22
2011-01-24,190.637,3.645,76.748,56.882,38.258,12.909,13.179,20.724,7.545,4.243,0.0,2.271,8.681,8.031,4.053,0.711,203.546
2011-01-25,190.078,3.846,67.501,49.5,29.79,13.374,12.059,20.972,8.913,6.024,0.0,2.781,10.233,7.732,3.405,0.775,203.452
2011-01-26,191.703,3.835,65.84,48.519,26.395,12.384,13.066,21.316,8.251,7.02,0.0,2.797,9.605,7.605,2.755,-0.663,204.087
2011-01-27,192.336,4.36,70.868,56.512,34.071,14.197,14.756,23.926,9.17,9.746,0.0,3.184,13.305,8.675,3.365,-0.387,206.534
2011-01-28,192.625,4.462,76.509,62.317,44.743,13.346,13.405,19.175,5.769,15.86,0.0,3.011,17.072,7.554,3.563,0.664,205.972
2011-01-29,191.425,3.324,60.152,40.279,21.858,11.143,8.315,11.208,2.893,11.042,0.0,2.17,12.075,8.631,3.834,0.329,202.568
2011-01-30,192.016,3.706,66.465,45.022,27.086,12.81,13.642,20.928,7.286,6.921,0.0,2.311,10.473,7.867,2.975,-0.485,204.826
2011-01-31,191.116,3.524,73.416,53.195,29.211,12.805,14.215,22.785,8.576,4.629,0.0,2.297,9.587,8.699,3.401,-0.315,203.922
2011-02-01,191.682,4.026,72.509,54.244,35.101,15.253,14.68,27.309,12.629,11.881,0.0,3.474,14.386,9.454,3.545,-1.247,206.935
2011-02-02,191.493,3.017,74.008,53.444,33.308,11.313,10.472,16.495,6.023,6.138,0.0,2.386,8.887,3.932,0.59,-2.095,202.806
2011-02-03,193.208,3.457,62.982,47.421,29.643,13.261,14.317,23.012,8.696,6.319,0.0,2.571,9.424,5.526,0.904,-3.619,206.468
