date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-02-01,6.696,10.929,18.985,8.055,17.083,5.326
2011-02-02,4.75,7.049,10.702,3.654,5.625,3.758
2011-02-03,7.167,11.834,20.127,8.294,7.875,4.409
2011-02-04,6.792,14.417,23.826,9.408,15.708,6.099
2011-02-05,7.208,11.469,17.625,6.156,29.792,4.919
2011-02-06,7.75,14.563,32.384,17.821,7.333,3.323
2011-02-07,7.833,10.903,21.153,10.251,9.083,3.235
2011-02-08,5.87,7.449,11.883,4.434,5.833,3.569
2011-02-09,7.625,10.707,20.109,9.402,8.167,3.957
2011-02-10,7.0,10.469,16.456,5.987,10.667,3.867
2011-02-11,6.333,8.335,12.834,4.499,7.5,3.784
2011-02-12,6.25,8.471,12.546,4.075,7.208,3.876
2011-02-13,6.792,15.097,27.637,12.54,6.083,2.976
2011-02-14,10.042,16.242,43.435,27.192,1.792,2.63
2011-02-15,9.696,14.991,26.793,11.802,5.542,2.637
2011-02-16,6.542,8.255,13.286,5.032,11.833,3.316
2011-02-17,5.75,8.173,14.181,6.008,8.292,3.769
2011-02-18,5.5,7.565,12.284,4.72,10.167,3.678
2011-02-19,4.917,6.971,10.636,3.665,8.375,3.87
2011-02-20,6.083,11.003,18.422,7.418,8.792,3.747
2011-02-21,7.833,14.641,24.439,9.797,14.375,5.975
2011-02-22,7.833,12.718,24.667,11.949,11.167,3.491
2011-02-23,6.125,8.93,17.702,8.772,5.375,3.087
2011-02-24,6.875,7.231,10.077,2.845,29.875,5.404
2011-02-25,8.542,12.477,20.499,8.021,22.083,3.003
2011-02-26,4.833,4.983,7.118,2.136,7.458,3.078
2011-02-27,6.5,9.016,14.448,5.431,9.625,3.706
2011-02-28,6.25,9.498,15.258,5.76,7.75,3.393
2011-03-01,8.0,12.836,23.313,10.477,5.292,3.169
2011-03-02,9.042,14.239,26.57,12.331,5.625,2.758
2011-03-03,5.375,4.304,6.985,2.681,12.0,2.903
2011-03-04,6.292,7.029,11.801,4.772,12.292,2.234
2011-03-05,9.875,16.818,29.666,12.848,2.958,2.246
2011-03-06,7.833,10.544,18.115,7.571,11.125,3.202
2011-03-07,7.708,9.559,13.482,3.923,26.5,4.075
2011-03-08,8.083,10.519,17.978,7.459,25.167,3.915
2011-03-09,9.083,9.641,16.252,6.611,9.833,2.502
2011-03-10,5.708,5.385,7.874,2.489,14.042,2.953
2011-03-11,5.542,4.973,7.325,2.352,22.5,5.153
2011-03-12,4.792,6.485,9.625,3.14,9.458,3.408
2011-03-13,6.083,9.53,14.808,5.277,9.125,3.96
2011-03-14,5.583,11.531,17.13,5.6,11.458,4.76
2011-03-15,6.391,12.348,18.519,6.171,22.0,5.775
2011-03-16,8.375,13.426,22.529,9.103,27.364,4.228
2011-03-17,8.833,15.672,28.565,12.893,6.333,2.568
2011-03-18,9.875,12.743,23.166,10.423,16.682,2.288
2011-03-19,6.458,8.429,14.352,5.923,10.125,2.785
2011-03-20,6.208,9.329,14.473,5.143,10.667,3.365
2011-03-21,6.417,10.961,17.218,6.257,12.583,4.241
2011-03-22,5.696,10.875,19.83,8.955,17.667,7.337
2011-03-23,7.083,15.0,24.983,9.983,5.333,2.919
2011-03-24,6.625,6.535,9.11,2.574,21.875,4.174
2011-03-25,4.25,4.572,6.31,1.737,12.167,3.681
2011-03-26,5.25,8.743,12.672,3.928,10.583,3.693
2011-03-27,5.667,10.525,16.511,5.986,14.375,4.228
2011-03-28,5.875,9.61,15.344,5.735,28.167,5.078
2011-03-29,5.739,10.219,14.577,4.358,17.167,4.616
2011-03-30,5.583,10.376,15.605,5.229,11.125,3.865
2011-03-31,4.958,8.085,12.176,4.091,9.042,2.751
2011-04-01,3.833,11.372,16.846,5.473,26.708,6.987
2011-04-02,2.833,9.759,14.257,4.497,24.708,6.642
2011-04-03,1.667,3.04,3.999,0.959,21.292,4.641
2011-04-04,1.458,3.112,4.673,1.561,6.5,3.456
2011-04-05,2.375,7.778,12.053,4.275,6.083,4.245
2011-04-06,2.167,8.405,13.031,4.626,8.917,4.769
2011-04-07,1.625,7.195,11.676,4.481,8.333,4.455
2011-04-08,3.125,9.113,13.686,4.573,8.083,2.675
2011-04-09,1.875,6.119,10.883,4.764,10.5,3.905
2011-04-10,2.083,5.65,7.912,2.262,20.542,5.281
2011-04-11,2.458,6.084,11.866,5.782,29.208,5.594
2011-04-12,2.5,6.039,8.513,2.473,16.708,4.295
2011-04-13,2.292,7.482,14.297,6.816,23.833,6.766
2011-04-14,2.208,8.725,14.976,6.251,23.417,5.652
2011-04-15,3.75,11.484,18.783,7.3,25.5,4.327
2011-04-16,2.708,7.581,13.414,5.833,40.5,4.489
2011-04-17,2.208,4.85,6.729,1.88,21.333,4.171
2011-04-18,3.875,11.435,20.745,9.31,15.083,2.673
2011-04-19,3.292,7.371,11.659,4.288,7.875,2.89
2011-04-20,2.542,5.836,8.462,2.625,4.083,3.196
2011-04-21,9.609,8.16,14.01,5.851,13.0,3.872
2011-04-22,17.0,12.767,20.453,7.687,17.875,2.714
2011-04-23,15.125,5.14,7.495,2.355,9.333,3.047
2011-04-24,15.167,5.142,7.783,2.641,18.417,3.713
2011-04-25,15.333,7.35,12.56,5.21,17.625,4.175
2011-04-26,14.958,8.144,13.326,5.182,21.75,5.435
2011-04-27,15.292,7.248,11.635,4.387,18.875,2.79
2011-04-28,14.792,7.615,11.444,3.83,18.792,3.541
2011-04-29,14.75,5.893,10.801,4.908,16.708,3.894
2011-04-30,15.167,7.819,15.124,7.305,16.625,3.546
2011-05-01,14.167,4.29,6.926,2.636,16.417,2.62
2011-05-02,14.458,8.785,14.523,5.738,64.5,4.229
2011-05-03,15.542,6.916,12.593,5.677,56.292,2.733
2011-05-04,14.458,5.163,9.404,4.24,32.917,2.604
2011-05-05,14.417,5.617,12.119,6.502,24.167,3.245
2011-05-06,14.667,6.076,10.816,4.74,17.583,2.641
2011-05-07,14.25,5.359,8.752,3.393,3.042,3.032
2011-05-08,13.25,3.73,6.601,2.871,14.625,2.889
2011-05-09,14.167,6.342,12.386,6.044,28.917,3.731
2011-05-10,14.292,5.492,11.17,5.678,31.708,2.539
2011-05-11,13.833,4.398,9.725,5.327,10.435,1.681
2011-05-12,14.292,5.237,13.315,8.078,0.375,2.054
2011-05-13,14.042,6.076,9.356,3.281,18.792,4.063
2011-05-14,14.25,6.882,10.17,3.288,20.875,4.666
2011-05-15,14.25,5.619,10.241,4.622,22.875,5.13
2011-05-16,13.958,6.34,8.592,2.252,30.958,5.019
2011-05-17,14.0,6.337,10.527,4.19,35.208,4.513
2011-05-18,14.25,8.182,13.718,5.536,23.333,4.979
2011-05-19,14.0,6.083,9.679,3.596,26.083,4.115
2011-05-20,13.375,4.794,8.22,3.426,16.542,3.582
2011-05-21,12.708,4.616,7.785,3.17,8.708,3.287
2011-05-22,12.458,3.453,6.048,2.596,7.708,2.995
2011-05-23,13.958,6.404,11.411,5.007,3.167,1.912
2011-05-24,14.0,6.318,9.711,3.392,1.792,2.415
2011-05-25,13.708,6.143,9.251,3.108,7.083,3.068
2011-05-26,7.522,7.629,23.819,16.19,8.792,2.633
2011-05-27,1.667,7.478,19.623,12.145,0.75,1.922
2011-05-28,1.833,9.557,21.781,12.224,-0.667,1.85
2011-05-29,0.542,5.803,13.129,7.326,-2.042,2.028
2011-05-30,0.875,3.823,7.435,3.612,2.417,3.229
2011-05-31,0.667,5.19,10.965,5.776,5.583,3.527
2011-06-01,0.917,6.645,12.647,6.003,5.458,2.709
2011-06-02,6.043,6.531,13.87,7.339,21.917,3.874
2011-06-03,13.417,6.57,12.131,5.561,31.042,2.951
2011-06-04,13.208,4.513,10.731,6.218,24.375,2.658
2011-06-05,13.417,4.327,8.333,4.005,22.292,1.867
2011-06-06,12.792,6.067,13.543,7.476,23.167,2.608
2011-06-07,13.75,7.073,12.473,5.4,18.083,1.715
2011-06-08,13.583,6.537,9.943,3.406,1.583,1.459
2011-06-09,12.708,7.458,12.019,4.561,7.25,3.1
2011-06-10,13.417,7.431,12.587,5.157,20.792,2.907
2011-06-11,13.75,8.678,16.089,7.412,2.833,2.074
2011-06-12,13.333,6.708,10.517,3.809,5.875,2.011
2011-06-13,12.625,8.132,14.021,5.888,5.708,2.755
2011-06-14,13.792,6.491,11.154,4.662,33.917,2.121
2011-06-15,14.792,8.335,13.068,4.733,32.417,4.091
2011-06-16,15.042,9.335,15.284,5.949,5.0,2.437
2011-06-17,14.583,6.862,12.341,5.479,6.417,2.813
2011-06-18,15.125,8.809,14.249,5.441,5.167,2.482
2011-06-19,14.125,6.784,10.663,3.879,2.042,2.5
2011-06-20,13.875,8.904,14.37,5.466,1.125,2.436
2011-06-21,12.708,7.945,16.01,8.065,9.958,3.423
2011-06-22,12.333,5.585,12.837,7.251,23.583,3.832
2011-06-23,11.25,3.634,10.292,6.658,13.708,3.584
2011-06-24,11.333,3.234,9.261,6.027,12.792,3.411
2011-06-25,11.417,2.763,7.469,4.706,8.208,3.606
2011-06-26,10.708,1.652,4.031,2.379,12.125,2.108
2011-06-27,11.708,2.965,8.998,6.032,11.917,2.267
2011-06-28,12.25,3.53,8.648,5.119,11.625,3.603
2011-06-29,12.208,3.982,10.669,6.687,11.913,3.732
2011-06-30,12.292,4.862,10.229,5.368,16.042,4.018
2011-07-01,13.125,5.94,12.689,6.748,20.167,2.98
2011-07-02,13.0,5.482,12.656,7.173,37.125,3.938
2011-07-03,12.792,4.657,8.372,3.714,39.833,3.23
2011-07-04,11.5,4.83,9.049,4.219,29.542,3.661
2011-07-05,11.208,7.329,11.792,4.464,17.167,5.304
2011-07-06,11.917,8.142,16.376,8.234,16.292,3.167
2011-07-07,10.556,6.286,15.429,9.143,13.792,2.285
2011-07-08,5.739,4.032,12.279,8.247,12.0,1.888
2011-07-09,4.958,3.039,9.837,6.798,4.708,2.05
2011-07-10,3.375,2.436,6.581,4.145,5.083,2.63
2011-07-11,3.917,3.076,8.528,5.453,5.208,2.144
2011-07-12,4.875,3.202,11.019,7.817,4.0,2.015
2011-07-13,4.565,3.942,10.813,6.871,3.182,2.179
2011-07-14,3.542,3.739,9.724,5.985,4.5,2.621
2011-07-15,3.833,5.169,13.551,8.382,6.333,2.94
2011-07-16,3.917,4.251,10.704,6.453,9.625,2.889
2011-07-17,3.458,2.342,5.442,3.1,10.333,2.553
2011-07-18,3.833,3.419,10.324,6.905,4.292,1.668
2011-07-19,2.125,1.805,4.322,2.518,2.5,1.659
2011-07-20,4.087,3.77,8.719,4.949,3.25,2.563
2011-07-21,4.708,5.125,8.905,3.78,7.708,2.899
2011-07-22,7.167,6.644,10.478,3.833,9.208,2.071
2011-07-23,4.125,4.558,9.124,4.566,15.917,2.361
2011-07-24,3.958,3.375,6.135,2.76,25.375,2.551
2011-07-25,5.25,6.48,11.672,5.192,12.0,2.16
2011-07-26,4.75,4.994,9.645,4.651,8.292,1.888
2011-07-27,4.522,4.589,11.762,7.173,5.75,1.632
2011-07-28,4.375,4.17,11.366,7.196,8.375,1.847
2011-07-29,4.727,5.987,12.239,6.252,16.458,2.596
2011-07-30,5.333,5.399,13.557,8.158,12.708,2.886
2011-07-31,4.75,4.15,7.18,3.03,24.5,2.511
2011-08-01,5.708,5.491,9.652,4.162,23.0,2.637
2011-08-02,5.583,4.598,9.807,5.208,12.75,2.365
2011-08-03,3.783,3.264,8.843,5.579,6.565,2.293
2011-08-04,4.125,4.166,14.128,9.963,7.125,2.358
2011-08-05,4.25,4.04,13.357,9.316,7.708,2.222
2011-08-06,3.583,2.166,7.762,5.596,7.083,1.591
2011-08-07,2.875,2.399,7.721,5.321,5.292,1.988
2011-08-08,3.5,3.204,9.454,6.251,6.833,1.795
2011-08-09,4.0,4.386,10.388,6.001,10.125,1.957
2011-08-10,4.652,4.494,10.825,6.331,14.042,2.678
2011-08-11,4.208,6.083,12.332,6.249,21.792,3.34
2011-08-12,4.625,5.299,11.694,6.395,20.917,3.573
2011-08-13,4.125,4.038,8.692,4.655,21.083,3.116
2011-08-14,3.75,3.092,6.005,2.912,21.417,3.993
2011-08-15,3.958,3.76,7.013,3.253,16.833,3.783
2011-08-16,5.25,4.883,9.473,4.59,17.458,3.651
2011-08-17,4.522,4.452,11.17,6.718,19.333,9.49
2011-08-18,4.167,4.685,9.716,5.032,21.833,7.574
2011-08-19,5.75,7.469,12.143,4.673,11.333,3.208
2011-08-20,5.0,6.961,13.137,6.176,19.208,2.726
2011-08-21,4.958,5.194,11.329,6.134,21.333,1.58
2011-08-22,4.792,5.206,11.616,6.41,14.625,2.105
2011-08-23,4.667,4.858,11.745,6.888,12.917,1.688
2011-08-24,4.667,4.119,11.26,7.141,11.75,1.916
2011-08-25,5.708,4.973,16.226,11.253,4.167,1.362
2011-08-26,4.042,4.014,13.369,9.355,3.917,1.854
2011-08-27,3.917,3.962,13.444,9.481,6.542,2.367
2011-08-28,4.042,2.743,5.781,3.038,14.625,2.508
2011-08-29,4.042,4.85,14.151,9.302,12.917,2.755
2011-08-30,4.458,5.767,14.168,8.401,16.042,3.12
2011-08-31,5.217,5.625,11.595,5.97,15.375,3.209
2011-09-01,6.25,5.302,13.846,8.544,8.667,2.465
2011-09-02,4.542,5.084,14.919,9.834,0.167,1.776
2011-09-03,6.667,5.059,12.515,7.457,3.875,1.361
2011-09-04,5.083,4.012,9.728,5.716,5.625,1.468
2011-09-05,4.125,4.724,8.397,3.673,3.0,3.236
2011-09-06,5.25,7.24,11.479,4.239,5.458,4.4
2011-09-07,4.913,7.911,13.674,5.763,9.348,4.188
2011-09-08,5.0,6.665,11.087,4.422,17.625,4.051
2011-09-09,5.875,5.518,12.241,6.723,19.667,2.341
2011-09-10,5.542,3.804,9.962,6.159,8.917,2.116
2011-09-11,3.5,2.347,6.269,3.922,4.875,2.173
2011-09-12,5.25,4.238,10.018,5.781,5.625,2.572
2011-09-13,4.333,3.898,12.987,9.089,4.833,2.572
2011-09-14,4.652,5.122,11.591,6.469,4.545,2.769
2011-09-15,5.417,4.446,11.274,6.828,2.583,2.754
2011-09-16,6.125,3.658,11.652,7.995,0.375,1.678
2011-09-17,3.708,1.359,8.089,6.731,4.125,1.299
2011-09-18,2.958,1.132,6.768,5.636,4.208,1.244
2011-09-19,4.292,3.12,11.754,8.634,2.208,1.503
2011-09-20,4.833,2.046,6.756,4.71,1.833,1.338
2011-09-21,3.13,3.481,9.721,6.239,-1.5,2.775
2011-09-22,3.833,3.28,5.343,2.063,0.667,3.691
2011-09-23,4.042,4.354,6.952,2.598,3.458,4.2
2011-09-24,5.25,7.201,12.345,5.144,6.583,6.93
2011-09-25,5.25,5.984,10.93,4.946,7.583,3.791
2011-09-26,6.875,6.707,14.831,8.124,5.667,2.59
2011-09-27,5.833,6.993,14.387,7.394,5.625,3.614
2011-09-28,5.174,7.574,15.108,7.534,8.708,3.308
2011-09-29,6.25,7.586,17.036,9.451,11.083,3.084
2011-09-30,8.625,8.353,15.378,7.025,8.917,2.918
2011-10-01,5.083,5.396,9.549,4.154,11.042,3.965
2011-10-02,4.0,3.826,6.747,2.921,7.917,3.741
2011-10-03,3.875,4.014,6.055,2.04,6.5,4.278
2011-10-04,6.167,8.429,14.545,6.115,6.792,3.829
2011-10-05,6.0,8.296,16.443,8.147,6.333,2.626
2011-10-06,4.625,6.468,11.958,5.491,3.333,3.116
2011-10-07,6.542,8.817,15.158,6.341,31.458,4.444
2011-10-08,6.208,7.083,10.981,3.898,24.708,3.845
2011-10-09,5.083,4.065,6.479,2.414,26.208,3.679
2011-10-10,4.542,4.905,8.78,3.875,22.875,2.58
2011-10-11,5.833,9.031,15.914,6.882,26.875,3.495
2011-10-12,6.261,8.144,14.191,6.047,22.909,4.147
2011-10-13,7.542,8.737,18.047,9.311,21.458,2.735
2011-10-14,6.042,6.989,15.398,8.409,7.375,1.921
2011-10-15,7.292,7.691,19.865,12.174,2.125,1.92
2011-10-16,5.375,5.707,9.82,4.113,14.875,3.488
2011-10-17,6.708,9.562,19.627,10.066,19.375,4.09
2011-10-18,5.333,7.614,12.144,4.53,9.542,4.33
2011-10-19,6.043,8.488,14.224,5.736,11.125,4.083
2011-10-20,6.125,8.186,14.379,6.193,9.542,3.553
2011-10-21,7.958,11.447,21.707,10.26,6.833,2.636
2011-10-22,6.958,9.403,18.879,9.476,0.625,2.038
2011-10-23,4.958,4.814,9.525,4.711,1.0,2.576
2011-10-24,5.333,6.372,16.214,9.842,5.0,2.869
2011-10-25,4.708,5.938,13.458,7.519,12.958,3.278
2011-10-26,3.913,3.986,5.77,1.785,8.792,4.25
2011-10-27,5.625,9.633,29.673,20.04,6.125,3.929
2011-10-28,6.25,9.4,27.396,17.996,10.375,3.315
2011-10-29,6.375,8.041,21.808,13.767,11.333,3.054
2011-10-30,5.583,6.44,16.91,10.47,8.208,1.629
2011-10-31,4.792,6.127,13.835,7.707,4.25,2.696
2011-11-01,6.542,8.337,15.341,7.004,7.375,3.085
2011-11-02,6.739,8.617,15.737,7.12,6.292,2.532
2011-11-03,5.583,7.896,15.311,7.415,4.292,2.068
2011-11-04,6.875,8.282,22.664,14.382,5.292,2.205
2011-11-05,8.417,12.667,25.716,13.049,4.042,1.8
2011-11-06,6.375,5.094,16.117,11.023,3.542,1.757
2011-11-07,5.833,6.236,13.434,7.198,3.083,2.575
2011-11-08,5.708,6.532,13.641,7.109,6.792,3.537
2011-11-09,4.609,5.359,8.264,2.905,6.917,3.276
2011-11-10,6.125,8.71,16.609,7.898,8.292,3.413
2011-11-11,7.083,9.832,23.541,13.709,5.333,3.228
2011-11-12,6.458,8.285,22.032,13.746,5.208,2.9
2011-11-13,5.958,6.542,13.941,7.398,14.042,3.471
2011-11-14,7.375,10.824,16.926,6.103,32.917,5.654
2011-11-15,5.833,10.114,19.632,9.519,17.375,5.249
2011-11-16,6.043,11.437,20.194,8.758,12.182,5.016
2011-11-17,6.375,13.468,26.409,12.941,18.5,5.541
2011-11-18,8.542,11.473,25.203,13.73,17.417,2.632
2011-11-19,7.667,8.719,19.014,10.296,1.292,2.137
2011-11-20,4.875,4.929,8.372,3.444,10.333,3.711
2011-11-21,4.708,7.501,13.333,5.832,5.125,3.89
2011-11-22,5.875,11.295,21.443,10.148,3.125,4.056
2011-11-23,5.739,10.193,24.743,14.55,11.0,3.551
2011-11-24,5.917,9.964,20.43,10.466,6.708,4.1
2011-11-25,5.375,9.925,22.281,12.356,5.542,3.834
2011-11-26,6.208,10.602,22.036,11.434,9.583,4.079
2011-11-27,6.292,9.228,18.394,9.166,13.75,4.514
2011-11-28,7.0,11.936,33.419,21.483,12.958,2.777
2011-11-29,8.125,13.264,34.973,21.708,8.625,3.146
2011-11-30,7.565,12.452,30.764,18.312,9.292,3.122
2011-12-01,5.474,6.558,12.096,5.538,4.25,2.262
2011-12-02,7.375,8.734,20.044,11.31,1.667,2.398
2011-12-03,5.792,8.247,18.278,10.032,-0.583,2.744
2011-12-04,5.542,5.875,12.03,6.156,1.208,3.064
2011-12-05,6.167,8.5,18.069,9.568,7.542,3.904
2011-12-06,7.333,15.74,29.315,13.575,13.292,4.374
2011-12-07,8.826,15.517,32.586,17.07,13.542,3.815
2011-12-08,9.227,12.661,26.114,13.453,8.417,2.761
2011-12-09,5.542,6.842,11.581,4.739,5.708,3.198
2011-12-10,7.667,9.019,18.622,9.602,5.292,3.503
2011-12-11,6.583,7.218,12.377,5.159,9.167,3.358
2011-12-12,7.417,10.829,21.525,10.697,11.75,3.17
2011-12-13,8.75,13.34,25.497,12.156,16.333,2.903
2011-12-14,7.87,11.817,24.939,13.122,16.292,3.592
2011-12-15,8.25,14.814,29.308,14.494,21.375,4.323
2011-12-16,5.958,9.078,14.601,5.523,8.708,3.42
2011-12-17,7.458,12.396,20.656,8.26,5.875,4.13
2011-12-18,5.833,10.399,16.403,6.004,9.125,3.922
2011-12-19,6.917,14.079,25.58,11.501,10.0,4.47
2011-12-20,8.042,14.95,27.492,12.542,8.917,4.475
2011-12-21,8.217,15.665,26.034,10.369,18.5,5.509
2011-12-22,6.625,12.467,22.745,10.278,21.208,5.232
2011-12-23,5.708,9.222,16.581,7.36,3.792,3.473
2011-12-24,6.5,10.538,18.36,7.822,4.875,4.034
2011-12-25,4.667,6.807,9.853,3.046,4.167,3.416
2011-12-26,7.292,14.774,25.917,11.144,5.417,4.152
2011-12-27,6.833,13.315,23.873,10.558,4.667,3.632
2011-12-28,7.391,15.098,24.534,9.435,4.167,3.867
2011-12-29,7.25,13.11,21.432,8.322,13.708,5.356
2011-12-30,5.208,7.874,11.254,3.38,9.0,3.739
2011-12-31,5.458,9.275,15.437,6.162,2.917,3.842
2012-01-01,4.75,8.079,15.675,7.596,10.007,3.459
2012-01-02,5.125,7.028,15.874,8.846,19.012,4.462
2012-01-03,4.043,4.834,7.065,2.231,6.257,3.444
2012-01-04,5.208,5.984,9.532,3.548,1.016,2.981
2012-01-05,6.375,11.711,18.174,6.463,5.93,3.59
2012-01-06,5.125,9.05,13.41,4.36,9.351,4.005
2012-01-07,6.25,13.674,22.142,8.467,14.507,4.347
2012-01-08,6.833,14.929,24.2,9.272,16.027,4.909
2012-01-09,7.625,15.3,25.759,10.458,18.964,5.297
2012-01-10,6.348,12.636,21.874,9.239,10.41,4.155
2012-01-11,6.917,14.541,24.94,10.399,6.03,4.173
2012-01-12,5.708,14.143,23.233,9.089,14.368,5.71
2012-01-13,5.792,9.333,13.913,4.581,16.562,3.791
2012-01-14,4.167,4.752,7.525,2.772,6.213,3.264
2012-01-15,4.875,6.128,9.304,3.176,16.141,4.406
2012-01-16,6.833,11.039,17.872,6.833,18.117,3.931
2012-01-17,6.409,10.633,17.115,6.482,17.773,3.809
2012-01-18,4.917,5.49,7.852,2.362,4.39,2.637
2012-01-19,7.292,14.603,22.959,8.355,12.44,3.943
2012-01-20,6.292,10.763,15.456,4.693,18.057,4.032
2012-01-21,7.667,15.125,24.143,9.019,21.306,3.581
2012-01-22,5.917,9.043,17.288,8.244,6.868,2.599
2012-01-23,6.542,11.178,19.918,8.739,10.391,2.718
2012-01-24,7.0,12.387,22.639,10.253,13.678,3.652
2012-01-25,6.583,9.018,13.948,4.929,18.274,4.481
2012-01-26,6.167,9.255,13.198,3.943,15.672,6.037
2012-01-27,5.583,6.427,9.724,3.297,11.109,3.795
2012-01-28,7.125,11.722,19.172,7.45,11.752,3.804
2012-01-29,7.375,15.4,24.3,8.899,17.59,4.96
2012-01-30,6.917,13.294,19.989,6.695,29.14,5.838
2012-01-31,7.864,14.845,23.22,8.375,35.583,4.817
2012-02-01,9.458,19.423,33.289,13.866,33.754,3.491
2012-02-02,6.75,12.077,20.155,8.078,11.857,3.107
2012-02-03,5.292,7.019,10.437,3.418,11.936,3.027
2012-02-04,7.333,12.13,20.013,7.883,13.45,2.21
2012-02-05,7.0,11.294,18.483,7.189,18.914,2.821
2012-02-06,7.708,9.148,15.221,6.073,11.167,2.329
2012-02-07,7.348,10.892,21.232,10.341,18.87,3.453
2012-02-08,3.833,4.011,6.754,2.744,7.852,3.064
2012-02-09,6.125,7.202,11.651,4.448,12.107,3.426
2012-02-10,6.208,7.758,11.23,3.472,16.369,4.19
2012-02-11,6.167,9.666,14.305,4.639,23.037,4.813
2012-02-12,8.292,16.839,29.221,12.383,23.697,3.68
2012-02-13,5.375,6.468,8.901,2.434,16.085,3.614
2012-02-14,6.652,11.22,18.826,7.606,14.454,3.421
2012-02-15,6.167,9.565,15.245,5.68,12.927,2.814
2012-02-16,5.25,5.836,8.527,2.691,13.251,2.669
2012-02-17,5.625,7.383,11.661,4.279,11.536,2.55
2012-02-18,7.083,15.045,28.743,13.698,10.823,2.101
2012-02-19,5.125,10.033,14.616,4.582,8.817,1.862
2012-02-20,6.417,10.81,18.314,7.504,14.663,3.016
2012-02-21,6.652,10.597,17.374,6.777,18.483,4.88
2012-02-22,7.583,13.467,19.728,6.261,20.723,5.524
2012-02-23,7.583,14.491,20.149,5.658,25.944,5.734
2012-02-24,4.042,8.12,10.457,2.337,12.723,4.134
2012-02-25,6.417,13.544,20.68,7.136,12.311,5.156
2012-02-26,6.833,14.528,24.893,10.365,19.734,3.934
2012-02-27,6.042,10.027,17.641,7.613,14.927,3.287
2012-02-28,6.565,13.356,21.504,8.148,14.521,4.331
2012-03-01,8.0,15.411,28.289,12.879,17.091,2.827
2012-03-02,4.083,2.19,3.144,0.954,15.074,2.938
2012-03-03,5.042,4.476,6.355,1.88,12.01,3.066
2012-03-04,5.458,8.814,14.572,5.757,16.048,4.723
2012-03-05,7.292,13.312,20.933,7.622,33.722,6.64
2012-03-06,6.167,11.837,22.157,10.32,24.774,6.13
2012-03-07,6.348,11.178,23.58,12.401,23.13,5.669
2012-03-08,7.042,13.01,26.775,13.766,34.598,6.759
2012-03-09,8.375,14.388,22.975,8.587,49.469,8.008
2012-03-10,6.708,6.869,12.617,5.748,33.647,4.429
2012-03-11,4.792,5.855,9.079,3.225,8.644,3.217
2012-03-12,5.917,9.553,18.718,9.164,14.287,3.474
2012-03-13,8.083,15.633,28.078,12.445,18.224,2.577
2012-03-14,,3.997,5.423,1.427,11.004,2.731
2012-03-15,,9.742,16.617,6.875,12.992,3.197
2012-03-16,,10.881,19.713,8.831,18.593,4.382
2012-03-17,,7.843,12.925,5.082,26.751,4.211
2012-03-18,,7.396,12.477,5.081,25.582,2.747
2012-03-19,,10.739,17.891,7.151,26.552,4.497
2012-03-20,,11.08,17.703,6.623,30.841,2.853
2012-03-21,,6.132,9.261,3.13,6.849,3.455
2012-03-22,,9.026,15.055,6.029,13.406,3.872
2012-03-23,,7.804,12.614,4.81,18.021,3.283
2012-03-24,,8.745,11.05,2.305,24.902,4.107
2012-03-25,,6.747,8.291,1.543,22.422,4.007
2012-03-26,,8.149,11.031,2.882,9.745,3.632
