date,CH4_mean,CO2_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-03-28,190.091,,4.654,99.166,88.164,63.225,12.306,14.367,19.727,5.36,18.744,0.0,1.256,34.342,18.59,13.379,8.259,202.397
2012-03-29,188.159,,3.236,98.303,83.158,66.629,10.218,9.492,12.211,2.719,20.024,0.5,1.158,28.354,16.214,13.233,9.265,198.376
2012-03-30,190.719,,3.129,89.101,75.868,65.818,5.563,6.852,7.51,0.658,14.602,0.0,0.921,19.175,8.95,7.472,6.302,196.282
2012-03-31,191.641,,3.05,98.252,86.146,71.455,5.537,6.346,6.918,0.572,13.531,2.5,0.991,19.097,7.258,6.225,5.298,197.178
2012-04-01,191.943,,3.895,81.18,54.916,41.274,6.184,6.087,7.15,1.063,10.151,0.0,0.92,13.411,13.578,8.156,2.136,198.126
2012-04-02,196.32,,4.426,92.218,70.626,44.409,10.092,13.249,18.531,5.282,8.197,0.0,1.169,12.437,13.595,8.269,0.988,206.411
2012-04-03,190.164,,3.57,99.364,82.531,52.5,10.343,10.075,14.466,4.39,13.029,8.5,1.304,23.627,17.316,12.714,6.048,200.507
2012-04-04,188.57,,3.485,71.447,43.37,31.006,7.016,8.291,10.394,2.103,9.42,0.0,0.638,13.173,13.704,9.737,4.301,195.579
2012-04-05,191.443,,3.979,81.906,59.086,35.388,10.43,12.536,15.666,3.13,17.128,0.0,1.686,21.493,19.743,11.451,3.76,201.874
2012-04-06,191.12,,3.766,93.202,62.268,36.609,7.244,8.79,10.841,2.051,11.067,2.0,1.081,14.292,15.085,8.582,2.945,198.373
2012-04-07,193.164,,3.643,84.032,60.657,39.285,7.513,9.999,12.54,2.541,12.856,0.0,0.822,15.103,11.889,6.101,0.788,200.678
2012-04-08,194.64,,4.035,89.65,65.4,39.762,7.51,8.016,9.36,1.345,14.197,0.0,1.129,16.527,13.706,7.486,-0.33,202.15
2012-04-09,194.365,,4.497,96.094,61.547,33.787,10.447,14.407,19.115,4.708,22.005,0.0,1.861,26.051,23.692,14.293,4.633,204.812
2012-04-10,192.789,,4.103,94.709,70.781,51.701,10.385,12.519,14.878,2.361,25.649,0.0,1.513,39.975,16.984,12.687,7.487,203.138
2012-04-11,191.573,,4.257,99.175,92.182,62.923,13.2,15.135,18.793,3.659,21.721,26.5,1.057,38.335,17.712,13.593,10.221,204.772
2012-04-12,187.203,,3.801,98.849,72.747,38.572,9.918,10.033,13.384,3.353,11.474,0.5,1.158,19.215,20.92,14.802,9.901,197.121
2012-04-13,188.86,,3.605,95.787,69.002,40.088,10.307,11.111,14.798,3.687,16.097,0.0,1.48,22.234,22.058,15.082,9.399,199.167
2012-04-14,189.493,,3.364,99.142,90.447,66.418,7.09,7.052,7.782,0.73,13.446,27.5,0.878,19.107,12.007,9.572,6.85,196.584
2012-04-15,191.095,,3.175,95.332,76.947,60.241,7.346,5.296,6.206,0.91,11.906,0.5,0.729,17.469,13.813,9.607,5.172,198.441
2012-04-16,191.528,,3.738,97.597,79.905,61.83,9.743,12.178,16.016,3.838,14.954,0.0,1.275,21.379,14.935,11.028,4.961,201.272
2012-04-17,191.531,,3.847,98.739,82.466,56.661,11.238,12.768,16.709,3.94,16.317,0.0,1.192,23.64,18.588,13.354,9.624,203.43
2012-04-18,190.575,,3.144,98.939,78.975,56.044,8.952,8.928,12.206,3.279,11.325,0.0,1.21,17.752,17.661,12.887,8.007,199.556
2012-04-19,188.695,,2.606,93.33,78.834,60.6,7.913,6.102,7.012,0.911,7.433,0.0,0.989,13.491,16.022,12.994,11.039,196.345
2012-04-20,188.69,,2.616,86.351,75.384,64.425,7.33,6.018,6.735,0.716,6.333,0.0,1.142,11.37,13.893,11.784,10.361,196.02
2012-04-21,189.033,,2.508,85.515,74.453,62.482,7.275,4.948,5.469,0.521,6.234,0.0,1.014,11.218,12.808,10.638,8.477,196.308
2012-04-22,190.276,,3.333,99.136,85.665,72.331,9.159,7.375,8.387,1.012,12.547,1.0,0.876,19.065,13.013,10.777,7.804,199.436
2012-04-23,189.154,,3.938,99.112,97.118,88.286,12.101,13.262,16.842,3.584,7.611,23.5,0.483,20.247,16.812,14.402,11.326,201.256
2012-04-24,187.931,,3.789,98.689,77.102,54.141,12.086,10.172,12.772,2.6,16.87,2.0,1.077,25.971,21.22,16.839,13.032,200.018
2012-04-25,189.176,,4.255,95.499,82.649,64.511,11.36,10.552,13.03,2.478,21.523,0.0,1.391,28.848,18.999,15.639,12.449,200.536
2012-04-26,187.37,,4.439,98.097,84.853,64.719,10.507,8.843,10.379,1.536,21.183,3.5,0.973,30.563,20.69,17.295,14.557,197.876
2012-04-27,186.152,,3.631,98.971,97.921,95.728,11.536,10.168,11.03,0.862,11.928,14.0,0.625,18.174,16.85,15.493,14.142,197.688
2012-04-28,189.773,,3.794,97.792,85.238,65.746,10.036,7.629,8.809,1.18,10.614,0.0,1.162,18.844,17.515,14.355,11.138,199.81
2012-04-29,194.643,,5.029,97.225,77.721,50.249,13.587,10.265,12.338,2.073,20.565,0.0,2.236,28.892,24.19,17.209,9.706,208.23
2012-04-30,191.209,,3.862,96.691,83.291,63.261,11.111,8.161,9.838,1.677,13.344,0.0,1.292,24.461,22.962,19.096,15.362,202.321
2012-05-01,186.908,,3.005,96.513,81.818,63.727,9.85,7.937,9.637,1.699,14.655,0.0,0.908,23.827,22.815,19.442,16.296,196.759
2012-05-02,184.825,,2.628,98.604,87.903,68.202,8.744,5.095,5.737,0.642,11.214,8.0,0.618,22.318,21.15,18.507,16.427,193.569
2012-05-03,182.601,,2.77,99.243,98.517,97.126,7.883,4.791,5.786,0.996,6.046,27.5,0.353,21.189,19.314,17.723,15.833,190.484
2012-05-04,184.304,,3.268,98.2,91.288,75.277,10.779,7.386,9.248,1.863,7.499,1.0,0.472,16.207,19.945,17.67,15.865,195.083
2012-05-05,186.053,,2.886,97.036,69.501,39.839,8.476,5.712,6.969,1.257,8.267,0.0,1.129,13.191,26.273,19.948,13.881,194.529
2012-05-06,188.219,,3.292,98.689,84.126,61.914,11.67,6.688,7.766,1.077,15.659,0.0,1.304,21.908,24.002,17.403,12.298,199.889
2012-05-07,190.151,,3.404,97.699,72.814,42.517,11.33,8.583,10.521,1.938,14.007,0.0,1.549,18.624,21.259,16.228,10.438,201.481
2012-05-08,190.718,,3.914,97.207,78.2,57.072,12.735,11.054,13.253,2.2,26.009,0.0,1.999,29.474,23.572,18.772,13.164,203.453
2012-05-09,191.429,,3.982,98.685,86.526,68.704,13.977,11.593,13.335,1.741,30.407,0.0,1.843,39.867,21.386,18.038,14.792,205.406
2012-05-10,189.118,,3.76,98.799,86.953,56.514,10.801,9.261,11.225,1.964,20.436,2.0,1.092,27.415,19.989,15.173,11.994,199.92
2012-05-11,189.611,,3.455,96.809,71.962,47.932,9.78,9.194,12.1,2.905,6.569,0.5,0.819,10.349,19.877,14.962,10.124,199.392
2012-05-12,190.16,,3.081,95.619,62.282,37.76,8.267,6.719,8.744,2.025,6.559,0.0,0.658,10.633,20.009,14.721,9.56,198.427
2012-05-13,191.128,,3.214,91.132,64.742,45.979,8.337,6.249,7.198,0.949,9.549,0.0,1.213,13.957,20.209,14.786,8.284,199.466
2012-05-14,193.934,,3.516,97.321,79.577,58.952,12.148,10.814,13.391,2.577,16.601,0.0,1.812,22.781,22.139,17.417,11.09,206.082
2012-05-15,183.906,,3.52,99.112,95.361,84.756,14.323,11.191,14.011,2.82,7.806,13.0,0.855,16.003,18.88,17.759,16.444,198.229
2012-05-16,185.246,,3.742,98.521,71.955,35.555,13.617,10.347,13.637,3.29,13.917,1.0,1.284,22.165,25.947,20.501,16.419,198.863
2012-05-17,189.866,,3.729,96.863,81.014,57.01,13.387,10.684,13.111,2.427,23.379,0.0,1.689,31.664,24.571,19.997,15.858,203.253
2012-05-18,188.914,,3.799,99.237,82.305,59.168,10.008,7.83,9.134,1.304,15.626,10.5,1.083,21.183,19.622,16.005,13.42,198.922
2012-05-19,195.504,,4.431,92.851,64.579,39.044,11.534,11.607,14.177,2.57,22.728,0.0,1.48,27.529,24.009,17.819,10.066,207.038
2012-05-20,195.94,,4.073,93.661,74.433,51.919,12.114,8.782,9.807,1.025,23.7,0.0,2.211,28.424,23.158,18.968,14.605,208.054
2012-05-21,193.099,,3.118,96.99,81.915,62.596,11.02,7.722,9.439,1.711,19.715,0.0,1.285,25.52,20.796,17.439,14.729,204.119
2012-05-22,187.671,,2.656,98.876,92.697,77.981,8.056,5.351,6.403,1.052,8.639,25.5,0.857,14.496,14.996,13.775,12.633,195.728
2012-05-23,185.926,,2.848,96.493,81.602,64.618,7.869,5.323,6.789,1.465,6.332,1.5,1.028,11.464,20.092,15.821,13.006,193.795
2012-05-24,191.163,,3.792,96.219,76.924,49.704,12.579,11.428,13.979,2.551,18.461,0.0,1.966,27.735,24.624,19.402,13.231,203.742
2012-05-25,192.046,,4.426,98.284,85.284,64.91,14.57,14.359,16.983,2.624,25.305,0.0,1.687,35.519,22.161,18.916,15.861,206.617
2012-05-26,189.907,,3.825,97.651,66.693,44.122,10.431,8.749,10.794,2.045,20.609,0.0,1.357,25.134,23.397,18.855,13.919,200.337
2012-05-27,194.369,,3.538,90.496,66.285,45.513,10.377,7.116,8.321,1.205,19.576,0.0,1.491,24.985,25.061,20.027,14.044,204.745
2012-05-28,193.014,,3.191,98.786,80.681,49.965,10.37,9.454,11.767,2.312,15.114,11.0,1.85,21.839,25.134,18.717,14.854,203.384
2012-05-29,192.853,,3.262,99.071,84.626,62.645,11.249,8.788,11.788,3.001,15.418,21.0,1.201,23.285,23.537,18.407,14.578,204.102
2012-05-30,190.015,,2.907,98.823,83.347,65.263,10.403,7.034,8.567,1.533,13.047,7.0,1.016,18.815,20.271,17.076,14.758,200.418
2012-05-31,191.01,,3.239,96.233,83.611,65.096,11.03,8.396,10.035,1.638,16.842,0.0,1.497,24.484,20.08,17.294,14.631,202.039
2012-06-01,193.699,,3.421,97.588,86.143,64.347,13.612,10.091,12.33,2.239,16.279,1.5,0.926,23.642,22.974,18.877,16.035,207.311
2012-06-02,194.794,,3.325,98.661,80.07,49.41,12.221,8.194,10.189,1.994,18.901,0.0,1.325,26.497,22.815,18.126,14.722,207.015
2012-06-03,187.944,,2.704,98.319,87.976,71.722,8.068,4.771,5.34,0.569,19.478,0.0,1.273,25.339,21.138,17.443,14.954,196.012
2012-06-04,191.052,,3.447,98.688,74.496,46.409,10.857,8.886,11.458,2.572,14.357,0.0,1.319,21.603,25.644,20.562,15.328,201.91
2012-06-05,191.642,,3.56,94.996,80.11,62.279,12.674,10.979,13.455,2.476,11.43,0.0,2.6,18.887,23.706,20.509,17.565,204.316
2012-06-06,187.163,,2.95,98.9,86.28,67.448,10.983,7.787,8.73,0.943,7.637,4.0,1.023,15.101,19.902,17.596,14.804,198.146
2012-06-07,189.211,,3.601,96.593,74.469,52.375,12.207,10.976,14.295,3.321,10.481,0.0,2.066,18.455,24.382,19.625,13.673,204.318
2012-06-08,193.044,,3.689,98.214,81.348,60.467,12.264,10.465,12.763,2.297,19.861,0.0,1.778,31.691,26.555,21.781,17.529,204.699
2012-06-09,185.205,,2.794,98.983,97.351,90.793,7.804,5.279,6.011,0.732,8.724,53.5,0.59,16.026,19.864,17.944,17.006,193.009
2012-06-10,184.302,,2.442,96.263,80.583,63.532,7.249,3.54,4.089,0.55,3.414,0.5,0.76,9.609,23.25,19.578,16.88,191.551
2012-06-11,186.891,,2.35,96.467,80.58,63.446,7.66,5.395,6.5,1.105,4.627,0.0,0.869,11.659,21.151,18.015,15.962,194.55
2012-06-12,186.135,,2.139,98.594,91.361,82.11,6.739,5.304,5.933,0.629,7.097,9.0,0.517,14.031,16.517,15.608,14.631,192.874
2012-06-13,186.503,,2.188,98.06,82.671,67.505,5.993,4.311,5.167,0.856,7.466,0.0,0.536,13.668,18.841,16.08,14.284,192.496
2012-06-14,187.835,,2.326,91.025,76.756,61.84,6.366,4.873,5.987,1.115,8.494,0.0,0.827,15.129,19.02,16.122,14.131,194.201
2012-06-15,189.12,,2.477,94.447,80.699,64.6,8.451,6.682,8.083,1.4,9.924,0.0,1.105,17.085,20.352,17.011,13.756,197.57
2012-06-16,190.366,,3.137,99.106,95.505,84.15,10.971,8.345,10.498,2.153,9.095,8.0,0.619,17.994,20.073,18.164,15.761,201.337
2012-06-17,196.777,,4.025,98.596,88.783,68.95,13.709,7.719,10.096,2.376,11.036,14.5,0.524,20.6,26.676,21.765,18.395,210.486
2012-06-18,197.66,,3.602,94.002,74.823,53.956,12.794,9.363,13.262,3.899,12.044,0.5,1.183,18.526,26.053,22.22,17.838,210.454
2012-06-19,188.172,,2.677,98.852,93.603,82.773,11.691,7.327,8.829,1.502,13.963,53.0,0.797,27.153,23.329,21.565,19.952,199.862
2012-06-20,179.41,,2.3,95.111,75.824,58.772,10.691,6.477,8.901,2.424,8.537,6.0,0.97,22.085,30.133,23.897,18.556,190.1
2012-06-21,194.346,,3.862,95.293,81.386,63.849,14.105,13.927,17.527,3.601,13.589,0.0,2.033,23.571,26.404,21.861,17.97,208.451
2012-06-22,189.0,,3.097,98.953,89.537,75.965,11.106,8.918,10.642,1.725,8.529,44.5,1.246,17.203,21.263,18.558,16.583,200.106
2012-06-23,193.576,,3.425,96.753,80.741,61.207,10.808,8.494,10.241,1.747,9.347,0.0,1.374,16.988,23.861,19.937,16.936,204.385
2012-06-24,193.831,,2.396,96.518,80.035,62.944,9.694,5.127,5.917,0.791,7.04,0.0,0.969,14.763,22.258,19.408,17.099,203.525
2012-06-25,185.682,,1.859,95.261,83.276,69.576,6.601,4.522,5.296,0.774,4.584,0.0,0.495,11.474,17.65,16.353,14.058,192.283
2012-06-26,189.985,,2.21,95.604,77.045,57.953,8.518,5.815,7.765,1.949,10.144,0.0,0.964,16.458,20.264,16.448,12.21,198.503
2012-06-27,189.45,,2.571,97.899,80.904,62.557,9.753,7.557,9.771,2.213,8.461,0.0,1.331,16.524,20.436,16.994,13.445,199.203
2012-06-28,192.327,,3.219,98.538,85.778,65.147,13.302,9.895,13.357,3.462,11.764,0.0,1.605,20.393,22.906,19.122,14.565,205.629
2012-06-29,186.493,,2.398,97.813,84.288,66.174,10.136,7.018,9.145,2.127,5.663,1.0,0.978,11.684,24.323,20.842,18.18,196.629
2012-06-30,187.795,,2.475,98.613,84.632,66.499,8.911,5.697,8.214,2.517,6.778,0.0,0.923,12.817,23.873,20.157,17.042,196.706
2012-07-01,187.795,,2.908,98.751,86.83,67.292,9.835,5.372,6.803,1.431,10.248,2.5,1.002,17.279,23.284,19.842,17.607,197.63
2012-07-02,183.33,,2.754,98.751,90.134,72.152,9.745,6.623,8.816,2.193,5.638,11.5,0.821,11.697,23.994,20.403,18.177,193.075
2012-07-03,187.812,,3.425,98.302,87.67,65.38,13.792,9.797,12.844,3.047,12.708,18.0,1.16,20.537,25.801,21.501,18.379,201.604
2012-07-04,186.816,,3.441,98.2,81.689,61.032,12.127,8.909,11.287,2.378,12.882,2.0,1.547,20.499,27.06,23.063,19.586,198.944
2012-07-05,197.779,,4.084,97.978,87.2,67.459,15.134,10.614,13.031,2.417,22.803,0.0,1.125,37.701,27.91,23.6,20.822,212.913
2012-07-06,198.184,,4.33,98.381,84.119,55.05,16.422,11.036,13.401,2.365,27.24,32.5,1.259,43.008,30.116,24.454,21.078,214.605
2012-07-07,187.383,,3.372,98.251,94.854,87.73,10.031,5.665,6.331,0.666,9.802,8.0,0.601,18.942,23.011,21.057,19.452,197.413
2012-07-08,185.533,,2.733,98.026,87.11,70.4,8.351,3.884,4.809,0.925,6.006,11.0,0.707,13.169,23.12,20.27,18.213,193.884
2012-07-09,187.623,,3.181,98.187,82.174,62.724,10.111,6.606,9.431,2.825,11.911,0.0,1.367,18.664,26.379,22.168,17.486,197.735
2012-07-10,198.67,,3.681,97.753,81.939,59.99,13.186,9.742,13.687,3.945,13.62,0.0,2.194,24.169,29.268,24.688,20.382,211.856
2012-07-11,194.051,,3.321,98.33,79.222,56.84,12.527,8.373,12.088,3.715,12.346,1.0,1.563,24.653,29.968,25.817,21.151,206.578
2012-07-12,178.388,,2.196,97.881,88.635,78.997,9.42,4.736,7.341,2.605,6.532,2.0,0.714,19.347,27.07,25.614,23.942,187.808
2012-07-13,182.559,,3.309,98.272,88.256,72.13,12.688,10.166,14.525,4.358,12.53,3.0,1.065,28.492,29.531,26.098,23.856,195.247
2012-07-14,183.09,,3.15,98.711,86.887,63.848,11.943,8.65,11.102,2.452,14.603,20.0,1.137,30.258,31.715,26.148,22.427,195.033
2012-07-15,182.32,,2.485,97.201,82.346,62.605,10.768,5.694,7.662,1.968,10.877,0.0,1.004,24.892,32.556,27.041,22.171,193.088
2012-07-16,181.095,,2.079,93.044,76.995,60.547,11.354,6.136,9.418,3.282,6.285,0.0,1.221,17.901,32.667,28.485,25.032,192.45
2012-07-17,189.297,,3.256,96.959,79.294,55.65,15.155,9.874,15.628,5.754,14.666,0.0,1.657,27.82,34.689,28.199,23.344,204.451
2012-07-18,189.386,,3.384,98.238,86.541,68.914,13.48,8.769,11.041,2.272,12.837,0.0,1.596,25.154,27.822,24.691,22.081,202.865
2012-07-19,191.131,,3.088,97.638,83.714,61.077,11.026,7.188,10.097,2.909,16.698,0.5,0.964,29.996,29.841,23.495,18.874,202.157
2012-07-20,184.255,,2.133,89.417,81.034,72.475,7.763,4.72,5.785,1.065,6.367,0.5,0.772,14.083,19.985,18.755,17.445,192.018
2012-07-21,184.783,,2.549,91.742,82.231,70.21,7.39,4.799,5.803,1.005,6.725,0.0,0.827,13.276,21.142,18.996,17.05,192.172
2012-07-22,184.95,,2.671,98.789,90.324,82.847,7.794,4.296,5.092,0.796,10.465,0.0,0.668,18.553,20.82,19.372,17.948,192.744
2012-07-23,188.196,,3.22,98.585,85.393,60.935,11.596,8.603,11.716,3.114,13.446,0.0,1.535,23.74,27.43,23.194,19.243,199.792
2012-07-24,193.393,,3.617,98.411,87.832,66.114,14.915,10.766,15.862,5.096,17.97,1.5,1.183,31.874,28.949,24.796,21.716,208.309
2012-07-25,208.134,,5.155,96.636,80.01,57.546,20.538,15.569,21.279,5.709,30.919,0.0,1.843,52.615,31.885,27.362,22.939,228.673
2012-07-26,202.288,,4.814,97.378,79.401,57.439,17.439,12.871,15.391,2.52,37.375,0.0,2.549,62.772,32.293,28.184,24.62,219.731
2012-07-27,197.833,,4.349,97.087,79.507,55.032,15.702,11.597,13.545,1.949,37.166,0.0,2.776,59.758,33.391,28.27,24.225,213.535
2012-07-28,192.931,,3.684,96.907,80.215,60.739,13.836,9.648,12.198,2.551,21.514,0.0,1.838,41.263,33.498,28.602,24.695,206.767
2012-07-29,191.703,,3.088,96.436,80.422,61.048,12.684,6.616,8.223,1.607,16.108,0.0,1.191,30.414,32.998,28.559,24.967,204.387
2012-07-30,183.852,,2.462,96.579,80.268,57.274,11.513,7.194,11.661,4.466,9.069,0.0,1.681,21.546,33.073,28.498,25.052,195.365
2012-07-31,185.183,,2.687,97.848,80.649,57.216,10.16,6.01,9.972,3.962,9.092,0.0,1.003,21.922,31.369,27.16,23.797,195.343
2012-08-01,189.09,,2.727,98.118,82.822,63.927,10.969,6.154,10.761,4.607,9.345,0.0,0.778,24.269,31.149,27.477,23.764,200.06
2012-08-02,189.767,,2.997,98.011,80.661,59.209,11.344,7.012,12.153,5.141,9.0,0.0,1.076,22.342,32.277,28.024,24.151,201.112
2012-08-03,187.891,,2.461,98.046,83.392,62.03,11.397,7.043,11.501,4.458,7.512,0.0,1.523,18.014,30.41,27.012,24.093,199.287
2012-08-04,184.288,,2.485,98.131,84.763,67.058,11.961,5.679,8.312,2.633,7.601,0.0,1.124,18.501,29.861,26.593,23.254,196.249
2012-08-05,187.223,,2.269,97.841,81.703,62.253,9.602,4.763,6.895,2.132,8.683,0.0,0.978,22.067,32.031,28.052,24.346,196.825
2012-08-06,192.382,,3.236,98.322,91.827,75.892,15.898,10.084,18.855,8.771,8.128,54.5,0.977,23.774,28.866,25.899,23.526,208.28
2012-08-07,192.754,,3.318,98.549,81.225,58.985,14.614,9.513,14.347,4.834,13.622,2.5,1.681,26.779,30.082,25.359,21.956,207.367
2012-08-08,183.6,,2.443,96.249,82.508,66.612,8.777,5.742,6.534,0.792,6.146,0.0,1.381,16.794,26.089,23.049,20.872,192.377
2012-08-09,188.292,,2.915,95.278,78.685,61.102,9.5,6.806,9.214,2.408,8.305,0.0,1.618,15.211,26.547,22.959,19.795,197.792
2012-08-10,190.838,,3.527,96.821,82.336,60.904,13.48,10.048,12.905,2.857,16.381,0.0,2.044,26.624,29.117,24.618,20.117,204.318
2012-08-11,192.78,,3.36,98.667,89.521,68.515,12.113,7.697,10.071,2.374,17.513,19.5,0.88,32.056,30.607,25.983,23.535,204.893
2012-08-12,191.985,,3.269,98.648,87.896,70.086,11.685,6.314,8.601,2.287,12.287,8.5,1.139,24.903,29.978,26.328,23.756,203.67
2012-08-13,189.501,,2.51,97.566,80.658,59.816,11.293,5.779,8.055,2.276,10.026,0.0,0.953,21.71,33.542,28.276,23.845,200.794
2012-08-14,186.308,,2.728,96.94,87.942,72.028,11.049,6.104,7.766,1.663,10.305,2.0,0.849,23.199,29.041,26.811,24.358,197.358
2012-08-15,186.69,,2.717,97.896,87.141,70.154,12.173,5.684,7.096,1.412,12.272,0.0,1.141,23.948,30.172,26.43,23.766,198.863
2012-08-16,188.118,,2.876,97.644,79.815,57.884,12.697,7.676,12.084,4.409,10.052,0.0,1.164,19.96,33.577,28.451,23.951,200.816
2012-08-17,190.217,,2.952,97.799,83.766,57.38,12.833,7.793,13.224,5.431,11.58,0.0,1.737,23.486,32.778,27.688,24.524,203.051
2012-08-18,189.799,,2.864,98.09,87.336,64.566,13.141,8.011,12.133,4.121,11.417,16.5,0.963,22.345,30.274,26.65,24.467,202.94
2012-08-19,190.413,,2.587,98.054,80.73,59.651,11.579,4.883,7.973,3.091,6.548,0.0,0.959,15.697,31.112,26.989,23.367,201.991
2012-08-20,191.828,,2.79,98.054,80.897,52.931,13.395,7.309,12.667,5.357,8.204,0.0,1.307,17.411,31.357,26.686,22.065,205.223
2012-08-21,192.865,,3.211,98.337,78.409,57.878,15.292,9.646,17.265,7.62,9.703,0.0,1.763,20.026,32.758,27.939,23.115,208.158
2012-08-22,183.863,,2.495,96.825,77.964,53.751,12.829,7.545,13.803,6.258,9.137,0.0,2.255,19.32,33.387,28.333,24.193,196.692
2012-08-23,185.886,,2.662,97.693,80.184,60.311,13.447,7.754,13.786,6.032,8.865,0.0,2.133,20.387,32.523,28.072,24.011,199.332
2012-08-24,189.587,,3.133,97.989,78.55,57.901,14.293,7.675,14.894,7.218,9.222,0.0,1.681,17.511,32.296,27.814,23.99,203.88
2012-08-25,189.392,,3.435,97.572,79.862,56.096,13.234,7.183,12.66,5.478,8.922,0.0,1.347,16.836,32.002,27.541,23.162,202.626
2012-08-26,187.445,,2.862,98.395,80.006,56.818,11.94,4.869,8.076,3.207,8.89,0.0,1.031,16.234,31.848,27.577,23.811,199.384
2012-08-27,187.495,,3.172,98.127,79.304,55.899,14.395,7.296,12.68,5.383,9.241,0.0,1.067,19.015,32.475,27.794,23.353,201.89
2012-08-28,186.123,,3.325,97.314,78.906,56.691,15.615,8.072,12.5,4.427,8.706,0.0,1.484,17.851,31.87,27.407,23.826,201.738
2012-08-29,185.903,,3.293,97.769,79.968,59.208,14.915,9.534,14.613,5.079,9.176,0.0,1.389,20.311,31.826,27.399,23.336,200.818
2012-08-30,182.175,,3.397,98.173,82.016,58.611,14.54,9.128,13.683,4.555,11.501,0.0,1.984,23.721,32.225,27.732,23.817,196.715
2012-08-31,179.217,,2.998,98.098,82.906,62.556,10.991,7.017,11.242,4.225,8.741,0.0,1.419,19.842,31.501,27.538,24.527,190.207
2012-09-01,183.82,,2.146,98.559,84.479,62.663,11.043,4.982,7.279,2.296,6.232,1.0,0.75,15.257,29.528,26.222,23.359,194.863
2012-09-02,181.317,,2.289,98.609,90.325,71.697,9.189,4.958,6.074,1.116,4.906,29.0,0.56,16.268,27.887,24.631,22.344,190.506
2012-09-03,186.176,,2.704,98.102,87.808,67.961,12.248,9.545,13.29,3.745,7.986,2.5,0.834,17.195,28.86,24.761,22.082,198.424
2012-09-04,187.203,,3.187,98.77,87.708,69.031,12.406,8.805,12.63,3.824,9.075,7.5,0.666,19.594,29.579,25.054,22.102,199.606
2012-09-05,189.147,,3.945,97.997,81.75,57.773,14.013,10.549,15.041,4.491,17.293,0.0,1.217,28.99,30.949,26.081,21.657,203.16
2012-09-06,193.723,,4.252,98.451,88.601,64.502,17.25,12.436,16.734,4.298,21.976,1.5,1.198,40.27,30.737,24.887,22.021,210.973
2012-09-07,189.087,,3.359,98.488,81.823,55.652,15.566,9.883,14.236,4.353,12.123,0.0,1.006,21.658,28.886,24.668,20.559,204.652
2012-09-08,186.894,,3.457,97.427,85.378,65.317,13.183,7.517,10.15,2.633,16.151,0.0,1.202,27.718,29.225,25.246,21.615,200.077
2012-09-09,188.293,,3.402,98.31,83.067,61.173,12.727,5.607,8.493,2.886,9.923,0.0,0.83,18.342,30.181,25.98,22.575,201.02
2012-09-10,188.408,,3.397,97.613,81.488,56.861,13.329,7.773,13.321,5.548,9.806,0.0,1.221,17.966,30.989,26.38,22.156,201.737
2012-09-11,186.908,,3.327,97.864,82.23,58.875,14.142,8.375,14.073,5.698,10.421,1.0,1.437,19.52,30.21,26.164,22.753,201.05
2012-09-12,184.415,,2.851,98.231,81.55,57.989,14.382,9.451,12.249,2.798,9.376,7.0,1.161,18.431,28.821,24.846,21.497,198.797
2012-09-13,186.632,,3.799,96.493,76.243,49.21,14.124,10.723,14.335,3.612,18.268,0.0,1.497,28.666,32.172,26.562,21.357,200.755
2012-09-14,187.789,,3.63,98.515,81.456,55.726,13.623,9.5,12.753,3.252,17.079,0.0,1.275,29.39,31.249,26.772,23.009,201.412
2012-09-15,185.493,,3.101,98.086,86.697,63.169,12.506,7.213,10.806,3.593,9.602,1.5,0.547,18.63,29.795,25.906,23.002,197.999
2012-09-16,184.685,,2.732,98.585,89.436,72.449,12.258,5.133,7.474,2.342,8.933,7.5,0.526,20.133,29.039,25.838,22.592,196.943
2012-09-17,182.074,,2.27,97.998,83.712,63.347,9.876,3.927,5.87,1.943,6.984,1.0,0.578,21.143,30.24,26.88,24.11,191.95
2012-09-18,181.641,,2.964,98.087,89.354,69.67,10.413,5.632,9.778,4.147,5.593,2.5,0.555,20.855,29.313,26.088,24.405,192.054
2012-09-19,181.762,,3.337,98.099,93.309,78.644,13.035,8.771,13.814,5.043,5.763,5.0,0.857,19.212,28.344,25.633,24.201,194.797
2012-09-20,184.344,,2.865,98.116,86.765,68.305,12.315,8.427,14.163,5.736,12.688,0.0,0.83,22.176,27.923,24.914,22.104,196.659
2012-09-21,187.264,,3.376,97.982,89.633,73.403,12.013,9.926,13.144,3.219,15.521,13.5,0.978,25.005,25.235,22.323,20.092,199.277
2012-09-22,186.77,,3.31,96.047,85.202,68.287,12.058,6.03,7.146,1.116,9.508,0.0,0.683,15.439,24.084,21.57,19.69,198.828
2012-09-23,185.255,,2.644,98.913,95.381,88.556,9.407,4.261,4.746,0.485,6.77,42.0,0.391,12.623,21.098,19.274,17.49,194.662
2012-09-24,185.451,,3.182,97.19,81.04,57.809,8.954,7.379,9.93,2.551,5.147,8.0,0.847,10.664,25.165,20.811,17.64,194.405
2012-09-25,187.106,,2.449,97.172,86.793,72.313,10.07,8.287,10.296,2.009,5.339,7.5,0.678,13.34,21.428,19.255,17.738,197.176
