date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,194.0,5.93,15.083,7.833,10.904,3.07,,3.547,,209.083
2011-01-02,189.333,4.983,9.333,6.877,10.099,3.222,,2.287,,198.667
2011-01-03,192.792,6.073,10.75,8.346,13.037,4.692,,4.381,,203.542
2011-01-04,191.217,3.989,8.13,7.277,11.618,4.341,,2.194,,199.348
2011-01-05,196.227,4.747,16.5,13.519,25.764,12.245,,1.625,,212.727
2011-01-06,193.0,4.644,12.542,16.927,31.821,14.894,,1.972,,205.542
2011-01-07,194.542,5.139,15.667,15.594,32.308,16.714,,1.728,,210.208
2011-01-08,194.25,4.22,13.792,10.699,17.25,6.55,,1.611,,208.042
2011-01-09,199.708,5.789,15.625,12.923,21.385,8.461,,6.493,,215.333
2011-01-10,200.5,7.358,16.625,18.938,36.668,17.73,,5.094,,217.125
2011-01-11,192.739,4.278,11.783,11.979,23.062,11.082,,3.393,,204.522
2011-01-12,191.375,4.078,12.5,14.719,29.607,14.887,,2.334,,203.875
2011-01-13,191.792,5.159,11.458,12.974,26.455,13.481,,4.322,,203.25
2011-01-14,192.333,5.253,14.208,16.658,31.678,15.02,,3.003,,206.542
2011-01-15,188.875,3.917,10.708,13.23,19.457,6.227,,2.173,,199.583
2011-01-16,185.333,3.572,6.917,12.05,18.219,6.169,,1.768,,192.25
2011-01-17,186.875,4.592,12.042,14.754,27.183,12.43,,1.279,,198.917
2011-01-18,189.364,5.456,19.727,19.814,41.312,21.498,,1.853,,209.091
2011-01-19,186.75,5.453,18.583,19.842,38.007,18.165,,1.327,,205.333
2011-01-20,183.75,3.117,9.208,11.056,16.131,5.075,,1.529,,192.958
2011-01-21,183.708,3.345,9.833,11.457,17.439,5.982,,1.329,,193.542
2011-01-22,187.25,3.655,11.25,9.092,13.808,4.715,,1.262,,198.5
2011-01-23,186.75,3.289,7.5,8.217,16.294,8.077,,1.263,,194.25
2011-01-24,189.25,3.51,7.167,8.041,15.295,7.254,,2.201,,196.417
2011-01-25,190.739,4.294,10.826,10.939,22.942,12.003,,2.81,,201.565
2011-01-26,191.458,3.902,11.208,12.772,26.46,13.688,,1.709,,202.667
2011-01-27,190.792,4.836,14.667,17.687,30.731,13.044,,2.576,,205.458
2011-01-28,189.833,4.575,11.583,13.443,22.964,9.521,,2.901,,201.417
2011-01-29,189.083,3.939,9.625,8.867,12.595,3.728,,3.384,,198.708
2011-01-30,191.333,4.125,14.583,13.421,23.099,9.677,,2.117,,205.917
2011-01-31,193.167,5.683,20.708,18.448,34.9,16.452,,3.792,,213.875
2011-02-01,190.739,5.392,12.13,11.697,24.192,12.494,,2.491,,202.87
2011-02-02,189.0,3.041,6.429,7.279,13.616,6.338,,1.668,,195.429
2011-02-03,190.167,4.711,13.167,15.28,28.764,13.484,,1.845,,203.333
2011-02-04,195.042,5.041,16.75,16.127,32.239,16.112,,2.75,,211.792
2011-02-05,190.542,5.117,11.833,11.877,17.976,6.098,,2.097,,202.375
2011-02-06,189.0,6.384,16.833,18.388,34.601,16.213,,1.885,,205.833
2011-02-07,186.0,2.965,8.125,6.974,13.032,6.058,,1.769,,194.125
2011-02-08,187.391,1.872,7.174,7.008,14.992,7.983,,1.36,,194.565
2011-02-09,188.667,3.146,10.208,11.118,21.833,10.715,,1.443,,198.875
2011-02-10,190.8,3.533,16.7,14.138,28.184,14.046,,1.827,,207.5
2011-02-11,,3.042,,11.44,21.822,10.383,,1.713,,
2011-02-12,,3.555,,11.382,17.831,6.449,,2.423,,
2011-02-13,,5.215,,18.855,31.994,13.139,,2.591,,
2011-02-14,,5.887,,22.091,46.235,24.144,,1.336,,
2011-02-15,,5.351,,17.133,27.26,10.127,,1.765,,
2011-02-16,,4.241,,14.517,28.51,13.994,,1.696,,
2011-02-17,,3.208,,8.253,18.405,10.152,,2.039,,
2011-02-18,,3.661,,7.961,14.691,6.73,,1.805,,
2011-02-19,,3.858,,9.053,13.705,4.651,,2.318,,
2011-02-20,,4.522,,15.808,29.57,13.762,,1.932,,
2011-02-21,,3.932,,16.173,26.785,10.612,,2.09,,
2011-02-22,,5.189,,16.749,33.423,16.674,,2.228,,
2011-02-23,186.286,4.689,16.071,10.967,21.514,10.547,,1.831,,202.357
2011-02-24,189.0,5.114,13.625,9.267,12.719,3.453,,4.607,,202.625
2011-02-25,188.375,5.119,13.583,11.046,19.374,8.328,,2.239,,201.958
2011-02-26,187.042,3.286,9.833,6.166,9.164,2.998,,1.054,,196.875
2011-02-27,189.292,3.917,15.208,10.865,19.927,9.061,,1.252,,204.5
2011-02-28,188.5,3.921,9.833,11.63,17.138,5.509,,2.837,,198.333
2011-03-01,188.083,5.397,18.042,20.253,37.359,17.106,,2.654,,206.125
2011-03-02,186.5,4.475,15.292,13.084,24.905,11.821,,1.411,,201.792
2011-03-03,185.5,3.4,10.375,6.849,9.746,2.897,,1.501,,195.875
2011-03-04,187.333,4.453,11.083,8.213,11.385,3.173,,1.491,,198.417
2011-03-05,188.792,6.911,19.667,19.174,37.131,17.957,,1.353,,208.458
2011-03-06,190.292,5.128,15.708,12.549,23.898,11.349,,1.491,,206.0
2011-03-07,194.174,6.019,15.435,14.836,26.108,11.271,,3.336,,209.609
2011-03-08,196.083,8.553,20.333,17.947,28.962,11.015,,3.041,,216.417
2011-03-09,189.75,4.966,11.292,10.855,17.254,6.399,,1.431,,201.042
2011-03-10,188.208,3.636,10.25,6.626,10.29,3.664,,1.04,,198.458
2011-03-11,189.958,4.005,9.625,6.791,10.957,4.166,,3.22,,199.583
2011-03-12,189.333,3.287,9.0,7.926,15.115,7.189,,1.339,,198.333
2011-03-13,190.375,4.027,12.25,12.99,22.182,9.192,,2.048,,202.625
2011-03-14,188.727,4.623,14.682,13.8,26.352,12.553,,2.844,,203.409
2011-03-15,190.042,5.075,16.5,13.818,23.601,9.782,,3.876,,206.542
2011-03-16,188.667,5.911,16.75,18.033,28.98,10.947,,3.857,,205.417
2011-03-17,187.417,6.503,17.667,12.455,20.199,7.744,,1.646,,205.083
2011-03-18,187.792,5.908,14.333,8.759,13.289,4.53,,1.228,,202.125
2011-03-19,185.667,4.214,11.083,8.088,13.077,4.989,,1.208,,196.75
2011-03-20,186.458,4.658,12.833,9.461,14.74,5.279,,1.692,,199.292
2011-03-21,188.565,5.205,13.739,13.674,25.657,11.984,,1.888,,202.304
2011-03-22,187.833,4.616,14.875,14.986,25.932,10.945,,1.847,,202.708
2011-03-23,183.75,4.855,14.292,12.955,23.514,10.559,,1.343,,198.042
2011-03-24,186.833,4.73,9.375,6.041,10.845,4.804,,2.803,,196.208
2011-03-25,187.917,3.25,8.0,4.601,7.546,2.945,,1.723,,195.917
2011-03-26,188.667,3.205,8.875,7.911,15.164,7.253,,1.53,,197.542
2011-03-27,190.375,3.517,12.417,12.351,20.545,8.194,,1.94,,202.792
2011-03-28,188.905,3.72,17.429,11.672,20.025,8.353,,2.717,,206.333
2011-03-29,187.417,4.341,16.583,12.549,19.854,7.305,,3.761,,204.0
2011-03-30,183.792,3.322,15.375,8.513,15.027,6.515,,6.201,,199.167
2011-03-31,184.75,2.784,9.917,5.45,9.776,4.326,,1.776,,194.667
2011-04-01,189.375,6.609,18.333,12.98,22.124,9.145,,2.389,,207.708
2011-04-02,186.792,5.333,15.25,8.617,13.768,5.15,,1.701,,202.042
2011-04-03,186.25,4.083,11.0,3.762,5.581,1.818,,1.538,,197.25
2011-04-04,186.75,3.667,11.417,6.222,9.564,3.342,,1.292,,198.167
2011-04-05,186.652,4.292,12.174,9.597,14.611,5.013,,1.657,,198.826
2011-04-06,187.25,4.833,15.625,11.062,19.899,8.838,,2.477,,202.875
2011-04-07,185.125,4.042,14.833,7.638,14.3,6.662,,2.523,,199.958
2011-04-08,183.958,4.522,15.667,8.206,15.393,7.186,,1.643,,199.625
2011-04-09,185.375,5.0,15.333,6.61,10.436,3.826,,1.463,,200.708
2011-04-10,187.833,5.667,13.208,6.821,10.54,3.719,,2.685,,201.042
2011-04-11,187.917,5.958,13.208,9.869,17.054,7.185,,1.801,,201.125
2011-04-12,188.435,5.304,9.565,10.17,18.651,8.481,,1.539,,198.0
2011-04-13,187.826,5.625,8.435,9.288,16.392,7.104,,3.191,,196.261
