date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,188.624,4.06,7.576,9.575,12.747,3.172,,1.022,8.85,196.201
2011-01-02,193.352,3.873,13.31,7.475,10.952,3.477,,1.035,8.311,206.661
2011-01-03,186.631,2.901,5.539,5.161,6.973,1.811,,1.356,7.292,192.17
2011-01-04,187.849,3.684,7.234,9.699,16.03,6.331,,1.432,8.688,195.084
2011-01-05,191.426,3.016,4.832,5.526,8.145,2.619,,1.417,10.189,196.26
2011-01-06,190.713,2.667,5.052,5.09,7.304,2.214,,1.389,11.405,195.765
2011-01-07,191.746,3.05,4.763,7.725,11.886,4.16,,1.119,8.459,196.509
2011-01-08,192.963,3.077,4.388,8.797,12.242,3.446,,1.408,7.966,197.351
2011-01-09,197.043,4.508,8.89,15.561,24.766,9.205,,1.036,9.535,205.933
2011-01-10,191.362,3.505,5.544,11.72,17.632,5.912,,2.292,10.905,196.907
2011-01-11,192.009,3.447,4.743,8.461,13.266,4.805,,1.112,8.049,196.751
2011-01-12,194.059,3.496,5.654,10.828,16.148,5.32,,1.46,8.017,199.714
2011-01-13,197.699,4.064,9.266,12.642,21.807,9.166,,1.49,11.196,206.966
2011-01-14,193.018,3.353,6.001,5.417,8.363,2.946,,1.515,10.344,199.019
2011-01-15,194.742,3.183,5.53,5.229,7.936,2.708,,1.449,9.91,200.272
2011-01-16,197.655,4.027,6.104,10.975,17.924,6.949,,1.183,10.833,203.759
2011-01-17,195.086,4.5,7.658,16.412,27.11,10.699,,1.474,10.661,202.744
2011-01-18,202.027,5.226,14.851,19.431,33.114,13.683,,1.439,12.494,216.879
2011-01-19,196.494,5.106,15.108,20.797,36.271,15.474,,1.462,13.12,211.602
2011-01-20,204.619,4.366,16.771,15.463,29.442,13.979,,1.468,9.542,221.389
2011-01-21,193.44,3.513,6.435,9.514,13.957,4.443,,1.055,7.225,199.876
2011-01-22,191.369,4.776,14.909,12.942,22.943,10.001,,1.063,6.866,206.279
2011-01-23,192.974,3.701,7.581,7.927,12.623,4.696,,1.423,11.698,200.556
2011-01-24,194.24,3.56,4.957,8.412,12.506,4.094,,1.435,9.914,199.198
2011-01-25,194.329,3.871,6.34,12.289,20.452,8.162,13.0,1.075,10.933,200.668
2011-01-26,198.852,3.244,6.136,9.225,14.399,5.175,6.0,1.718,9.07,204.988
2011-01-27,199.814,3.66,5.842,8.619,12.206,3.587,11.583,2.223,11.463,205.656
2011-01-28,201.336,3.72,6.282,7.425,11.234,3.809,7.75,1.377,10.266,207.618
2011-01-29,201.741,3.37,5.419,7.121,10.447,3.326,5.542,1.591,8.716,207.16
2011-01-30,201.993,3.599,6.367,9.48,15.43,5.95,9.083,1.447,10.668,208.36
2011-01-31,199.21,2.872,5.535,5.487,8.487,3.0,9.667,2.065,11.733,204.746
2011-02-01,200.766,3.075,6.746,7.171,11.061,3.891,6.458,1.369,10.56,207.512
2011-02-02,190.841,4.187,5.211,14.261,29.131,14.87,7.958,1.409,8.586,196.052
2011-02-03,190.17,3.55,5.632,9.851,14.462,4.611,7.917,1.679,10.166,195.801
2011-02-04,190.787,3.471,6.164,10.908,17.445,6.536,9.208,1.15,11.062,196.952
2011-02-05,190.433,3.511,6.166,9.359,13.473,4.114,9.292,1.149,10.621,196.599
2011-02-06,191.128,4.814,12.826,18.999,30.838,11.839,14.75,1.217,14.731,203.954
2011-02-07,185.009,4.804,11.747,15.11,25.502,10.392,20.042,1.805,19.247,196.757
2011-02-08,187.856,2.833,4.905,5.069,7.587,2.518,9.167,1.807,11.551,192.761
2011-02-09,188.108,2.878,3.665,7.592,11.556,3.964,7.0,1.871,9.31,191.772
2011-02-10,189.008,3.54,4.667,10.13,14.964,4.834,7.375,1.76,10.223,193.675
2011-02-11,188.667,2.695,3.007,6.848,11.419,4.571,7.042,1.301,9.379,191.673
2011-02-12,187.94,2.478,2.84,5.282,6.939,1.657,8.125,1.2,10.353,190.78
2011-02-13,190.451,4.599,8.669,17.275,28.593,11.318,8.25,1.3,10.34,199.12
2011-02-14,189.148,4.81,10.721,20.475,32.866,12.391,11.333,1.043,12.277,199.869
2011-02-15,190.448,3.559,5.172,8.705,11.824,3.119,16.708,2.202,19.367,195.62
2011-02-16,189.215,3.443,5.599,8.746,12.7,3.954,6.875,1.654,9.458,194.814
2011-02-17,190.69,3.405,5.736,10.006,16.279,6.274,9.25,1.464,10.722,196.426
2011-02-18,187.467,3.151,4.502,7.947,11.522,3.574,8.0,1.506,10.495,191.968
2011-02-19,192.318,3.375,5.437,8.841,12.064,3.223,11.125,1.401,12.828,197.756
2011-02-20,187.599,3.992,7.572,14.15,21.738,7.588,11.292,1.597,11.785,195.17
2011-02-21,189.367,3.984,6.407,11.477,16.885,5.408,11.625,2.135,14.944,195.774
2011-02-22,193.173,4.738,15.915,18.112,28.378,10.266,10.667,1.443,10.326,209.088
2011-02-23,188.497,5.025,9.968,17.793,29.737,11.943,13.25,1.629,15.771,198.465
2011-02-24,186.096,3.874,9.236,9.337,12.887,3.55,14.417,1.964,17.856,195.332
2011-02-25,193.067,4.302,13.478,13.943,20.151,6.208,9.667,1.022,10.315,206.546
2011-02-26,192.173,3.073,6.26,6.33,8.264,1.934,11.417,1.26,12.658,198.434
2011-02-27,191.307,3.166,5.151,7.159,10.105,2.946,12.25,2.009,15.149,196.457
2011-02-28,188.569,3.986,7.502,13.312,19.123,5.811,8.667,1.375,10.678,196.072
2011-03-01,218.466,5.371,16.166,22.108,32.868,10.76,12.625,1.842,15.328,234.631
2011-03-02,195.82,4.99,12.184,19.396,29.706,10.309,18.667,1.621,19.763,208.004
2011-03-03,194.445,3.455,7.234,8.862,12.108,3.246,11.417,1.159,12.81,201.68
2011-03-04,200.034,3.66,10.759,9.393,11.75,2.357,11.542,1.108,12.473,210.794
2011-03-05,190.422,3.959,9.668,14.869,20.497,5.629,7.667,1.017,9.121,200.09
2011-03-06,199.682,4.618,21.669,18.785,31.202,12.418,4.174,1.058,8.543,221.351
2011-03-07,191.394,3.611,12.472,10.05,13.847,3.797,5.708,1.389,11.758,203.867
2011-03-08,195.987,4.268,13.791,14.559,20.771,6.212,14.75,1.45,14.512,209.778
2011-03-09,195.115,4.648,11.951,14.112,21.647,7.535,15.583,1.26,17.116,207.065
2011-03-10,193.312,3.835,9.306,9.106,12.822,3.717,8.083,0.789,10.572,202.619
2011-03-11,191.725,3.372,6.26,5.757,7.655,1.898,5.333,0.702,7.001,197.984
2011-03-12,190.673,3.519,5.798,9.856,14.208,4.353,4.458,0.91,9.752,196.472
