date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,195.83,4.98,70.078,53.704,38.448,21.237,17.886,26.308,8.423,20.251,1.366,18.897,7.483,3.537,0.509,217.067
2011-01-02,193.124,3.679,77.356,54.976,31.432,13.352,12.778,17.48,4.702,13.129,1.048,13.628,10.703,4.123,-0.454,206.476
2011-01-03,187.745,2.81,55.044,38.279,21.688,7.88,9.116,11.195,2.079,3.608,0.731,5.058,9.993,5.13,0.857,195.625
2011-01-04,191.76,3.94,68.59,50.226,34.328,12.291,15.275,22.391,7.117,8.441,1.352,9.174,8.423,3.483,-1.094,204.052
2011-01-05,190.774,3.248,56.208,38.067,21.408,10.009,15.201,22.67,7.469,5.951,0.994,6.335,8.483,3.864,-0.174,200.783
2011-01-06,194.363,5.117,61.263,44.126,23.614,28.769,29.644,57.28,27.636,14.117,1.928,13.753,9.964,4.303,-0.707,223.132
2011-01-07,189.399,2.798,59.115,40.606,22.976,9.005,12.47,17.772,5.302,5.537,0.994,5.975,8.688,4.475,1.218,198.404
2011-01-08,190.061,2.876,51.62,38.707,25.155,10.259,10.816,13.744,2.928,5.88,0.83,6.174,8.876,4.352,0.051,200.32
2011-01-09,195.02,5.438,71.145,52.144,34.527,26.5,24.693,42.774,18.081,21.892,1.744,20.44,9.168,3.894,-0.669,221.52
2011-01-10,194.701,5.874,74.351,53.029,33.005,29.514,31.793,62.441,30.648,22.473,1.9,20.638,9.645,4.768,-0.765,224.215
2011-01-11,191.912,4.192,71.247,50.464,29.419,20.843,20.906,43.299,22.393,18.447,1.633,17.645,10.256,4.056,0.158,212.755
2011-01-12,190.883,4.46,51.1,36.294,22.792,18.514,21.787,42.343,20.555,8.901,1.005,8.987,6.804,2.305,-1.539,209.397
2011-01-13,195.412,6.041,63.393,44.691,25.088,33.826,32.321,71.457,39.137,16.303,2.133,16.463,10.904,3.884,-3.094,229.238
2011-01-14,193.217,4.384,58.307,40.654,25.753,18.861,17.474,29.997,12.523,10.601,1.482,10.655,7.755,3.762,0.287,212.078
2011-01-15,197.24,5.22,59.619,47.047,34.421,21.264,20.634,31.125,10.49,17.136,1.795,16.26,6.513,3.07,-0.684,218.504
2011-01-16,193.322,4.346,52.409,43.556,35.974,21.49,24.896,43.098,18.202,25.273,1.516,21.671,4.75,3.366,1.736,214.813
2011-01-17,193.872,5.009,62.123,47.377,30.47,28.684,29.184,54.108,24.925,21.727,1.555,20.597,7.464,3.575,0.648,222.556
2011-01-18,197.728,6.989,67.611,53.302,36.461,44.85,37.673,85.915,48.243,30.717,2.415,28.782,8.45,3.0,-2.292,242.578
2011-01-19,193.684,4.773,79.451,59.872,41.914,27.723,25.368,54.933,29.565,26.581,2.158,26.068,9.593,4.461,-1.125,221.407
2011-01-20,189.011,3.488,92.056,88.059,76.78,14.121,19.132,28.238,9.106,16.852,0.985,16.619,2.908,1.819,0.828,203.131
2011-01-21,187.903,3.318,92.415,87.615,77.983,12.565,16.563,23.355,6.792,10.138,0.651,10.827,3.456,2.687,1.893,200.467
2011-01-22,192.111,4.624,93.086,84.28,70.371,21.335,15.935,29.76,13.825,7.712,0.711,10.16,7.807,4.756,2.386,213.446
2011-01-23,201.093,7.427,93.154,83.313,62.169,40.266,25.431,83.35,57.919,16.933,1.371,17.075,7.805,3.803,0.306,241.359
2011-01-24,193.06,4.564,90.112,61.24,38.471,22.297,23.698,43.636,19.938,10.719,1.044,11.143,4.97,1.879,-0.542,215.356
2011-01-25,194.549,5.407,84.311,60.397,26.91,28.892,27.635,60.512,32.877,17.534,1.413,16.898,8.43,2.641,-2.057,223.441
2011-01-26,193.347,4.961,82.521,50.879,29.69,23.492,24.727,47.642,22.915,12.729,1.36,12.314,5.5,1.499,-1.799,216.839
2011-01-27,198.13,6.443,75.758,55.844,31.14,35.432,29.098,74.506,45.408,19.136,1.704,17.166,6.93,0.939,-4.261,233.562
2011-01-28,193.696,4.431,75.165,48.657,27.954,21.329,19.62,40.016,20.397,16.612,1.662,14.855,5.525,0.954,-2.839,215.025
2011-01-29,190.215,2.891,52.691,39.585,22.825,8.457,9.286,11.647,2.361,7.987,1.086,7.939,5.766,1.412,-1.454,198.672
