date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,199.78,6.161,68.767,53.072,41.826,23.21,21.423,29.09,7.667,18.223,0.0,2.903,20.107,9.023,5.559,2.556,222.99
2011-01-02,194.789,4.63,72.038,51.652,32.49,16.111,14.451,19.475,5.024,10.903,0.0,2.325,13.748,11.31,5.827,2.344,210.9
2011-01-03,191.566,4.402,54.249,39.427,21.979,12.062,12.429,16.646,4.217,3.431,0.0,1.87,6.573,10.433,5.347,0.879,203.628
2011-01-04,194.726,5.746,65.589,49.531,31.416,17.546,18.025,26.739,8.714,9.247,0.0,2.85,11.523,10.957,4.895,0.513,212.272
2011-01-05,195.087,5.702,56.188,37.437,20.432,18.549,22.231,39.797,17.567,5.725,0.0,2.101,8.476,9.513,4.377,-0.112,213.636
2011-01-06,197.519,7.235,68.551,49.25,29.854,27.412,32.527,60.144,27.617,10.425,0.0,3.313,13.083,9.516,4.669,0.289,224.931
2011-01-07,193.684,4.724,61.171,41.694,21.834,15.568,17.034,26.633,9.599,4.697,0.0,2.128,8.05,9.063,4.727,1.468,209.252
2011-01-08,194.457,4.729,51.288,38.042,24.709,15.047,14.398,19.516,5.118,4.603,0.0,2.082,7.63,9.457,5.142,0.903,209.503
2011-01-09,200.557,7.117,64.917,51.2,38.305,28.254,27.884,46.852,18.968,16.212,0.0,3.67,18.668,9.342,5.13,1.406,228.812
2011-01-10,198.428,7.448,72.815,57.702,37.497,31.615,33.831,62.381,28.55,18.6,0.0,4.035,21.535,10.048,5.656,1.087,230.042
2011-01-11,194.232,5.395,75.165,52.886,30.786,22.646,23.805,45.598,21.793,15.567,0.0,3.081,19.023,10.134,5.076,1.37,216.878
2011-01-12,195.67,6.019,57.994,39.906,25.941,22.95,25.004,46.982,21.978,8.235,0.0,2.756,10.998,6.629,2.911,-0.395,218.619
2011-01-13,198.289,7.996,67.206,50.938,35.19,36.226,35.438,79.16,43.722,14.932,0.0,3.751,18.275,10.616,4.598,-1.148,234.515
2011-01-14,198.193,6.862,63.201,48.938,35.584,24.305,24.478,43.094,18.616,12.063,0.0,3.313,14.611,7.322,3.964,0.958,222.498
2011-01-15,200.71,6.813,64.453,51.902,40.739,24.264,24.158,37.428,13.269,13.625,0.0,4.047,16.468,6.091,3.455,0.549,224.973
2011-01-16,195.052,4.985,54.082,44.83,37.686,18.882,24.706,36.709,12.004,16.099,0.0,2.84,18.167,4.982,3.891,2.432,213.934
2011-01-17,195.343,5.882,65.563,49.261,33.75,24.314,29.052,48.435,19.383,18.799,0.0,3.394,19.657,7.228,4.091,1.569,219.658
2011-01-18,202.328,8.598,68.312,56.235,41.179,41.594,42.773,88.046,45.273,26.557,0.0,5.243,29.981,8.851,4.202,-0.416,243.922
2011-01-19,195.019,5.079,82.69,61.238,46.405,24.588,27.325,46.192,18.867,21.589,1.637,3.581,25.019,9.585,5.802,1.913,219.607
2011-01-20,190.713,4.008,92.437,88.018,78.028,14.246,16.583,23.694,7.111,15.616,10.365,1.913,14.948,3.569,2.331,1.318,204.959
2011-01-21,189.23,3.993,92.915,87.691,78.492,14.269,14.906,21.424,6.518,7.255,36.0,1.465,8.732,3.821,3.156,2.509,203.498
2011-01-22,193.779,5.223,93.098,84.96,71.877,21.417,16.35,28.162,11.812,8.044,1.0,1.638,9.438,8.61,5.531,3.41,215.195
2011-01-23,201.575,7.89,93.463,85.341,65.16,35.784,26.958,78.558,51.6,13.546,23.0,2.531,15.088,8.28,4.854,0.692,237.359
2011-01-24,194.469,5.64,91.987,69.489,45.406,20.327,24.571,44.71,20.138,9.699,1.091,2.222,10.976,4.126,1.878,-0.183,214.796
2011-01-25,196.328,7.027,86.147,62.598,31.664,28.756,29.2,64.391,35.191,16.081,0.0,2.617,16.395,8.695,3.25,-0.898,225.077
2011-01-26,196.574,6.191,74.918,50.697,30.763,22.237,26.578,45.425,18.848,10.8,0.0,2.688,12.763,6.249,2.347,-0.583,218.811
2011-01-27,199.342,7.264,72.086,52.678,31.254,27.594,29.446,63.361,33.914,13.262,0.0,3.011,15.475,8.004,2.585,-2.235,226.935
2011-01-28,196.042,5.359,72.225,49.388,33.085,18.069,20.714,34.303,13.589,13.626,0.0,2.727,15.293,5.493,1.856,-1.22,214.111
2011-01-29,193.087,4.134,51.592,35.829,20.609,10.329,10.518,14.022,3.504,6.326,0.0,2.138,9.615,6.847,2.653,-0.086,203.416
2011-01-30,195.692,5.702,53.891,38.201,24.814,18.665,24.439,42.291,17.852,8.468,0.0,2.746,11.473,6.204,2.579,-1.133,214.357
2011-01-31,196.681,6.292,63.658,47.068,32.295,23.544,28.358,55.17,26.812,10.653,0.0,3.153,13.139,8.763,3.249,-1.738,220.225
2011-02-01,193.688,5.301,64.178,44.219,29.829,17.133,19.551,34.58,15.029,14.358,0.0,3.763,17.551,11.786,5.722,-0.728,210.821
2011-02-02,193.912,5.424,53.713,33.108,16.811,14.882,19.463,33.248,13.785,7.567,0.0,2.447,9.498,5.128,1.813,-1.035,208.794
2011-02-03,199.727,7.372,66.894,42.556,22.016,26.483,29.561,60.233,30.672,10.391,0.0,3.569,12.978,6.12,1.851,-2.747,226.211
2011-02-04,199.698,7.224,67.031,44.498,24.141,28.912,29.767,59.607,29.84,13.504,0.0,3.223,15.84,11.147,4.581,-2.003,228.611
2011-02-05,201.198,7.888,71.021,51.426,34.22,26.476,28.109,43.13,15.022,19.668,0.0,4.777,21.54,8.314,4.576,0.481,227.675
2011-02-06,199.602,7.784,92.533,80.323,64.86,30.154,36.484,63.304,26.82,43.499,6.909,3.007,39.461,5.353,4.101,2.767,229.756
2011-02-07,197.623,7.371,95.488,92.001,87.356,33.316,32.136,61.521,29.385,28.859,45.728,2.327,36.072,12.618,8.205,4.394,230.939
