date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,191.229,5.157,,,,15.732,11.805,17.191,5.386,6.708,2.052,8.252,,,,206.961
2011-01-02,188.648,5.75,,,,17.332,10.667,16.28,5.613,3.583,1.939,6.021,,,,205.98
2011-01-03,187.037,3.959,,,,11.562,5.781,9.043,3.262,0.667,2.845,3.021,,,,198.599
2011-01-04,187.089,4.035,,,,11.147,8.197,12.726,4.529,3.042,1.999,4.37,,,,198.235
2011-01-05,189.064,3.694,,,,11.245,5.779,9.414,3.635,2.125,2.012,4.227,,,,200.309
2011-01-06,190.828,3.55,,,,12.393,6.972,10.71,3.738,4.455,1.88,6.271,,,,203.221
2011-01-07,190.661,4.914,,,,14.688,12.235,22.309,10.075,3.0,2.446,6.068,,,,205.348
2011-01-08,190.075,3.453,,,,12.881,8.276,12.93,4.654,3.0,1.906,4.788,,,,202.957
2011-01-09,189.674,3.569,,,,12.759,8.626,12.785,4.16,3.042,1.792,5.228,,,,202.434
2011-01-10,189.58,4.115,,,,13.309,9.823,14.156,4.333,4.458,2.102,6.422,,,,202.89
2011-01-11,191.068,4.182,,,,14.041,7.116,11.116,4.0,3.167,1.86,4.412,,,,205.109
2011-01-12,191.434,3.731,,,,13.947,11.716,20.105,8.388,4.875,1.547,4.171,,,,205.381
2011-01-13,190.495,4.569,,,,14.526,10.993,17.581,6.588,5.333,1.673,8.163,,,,205.02
2011-01-14,191.592,6.653,,,,16.119,6.144,9.919,3.776,3.167,1.479,5.515,,,,207.711
2011-01-15,190.664,3.944,,,,12.271,5.018,8.303,3.285,2.458,1.78,4.932,,,,202.934
2011-01-16,192.062,5.292,,,,14.049,9.31,15.247,5.936,8.174,2.069,7.781,,,,206.111
2011-01-17,190.191,5.606,,,,15.03,13.61,21.662,8.052,4.958,1.933,7.655,,,,205.221
2011-01-18,189.941,6.672,,,,18.229,19.898,32.471,12.574,6.25,1.956,8.094,,,,208.17
2011-01-19,189.612,6.687,,,,19.61,19.078,31.256,12.178,6.292,2.119,9.459,,,,209.222
2011-01-20,190.247,5.032,,,,15.085,14.569,23.657,9.088,7.958,1.977,8.412,,,,205.332
2011-01-21,190.022,6.682,,,,18.135,16.742,26.833,10.091,5.25,1.688,9.32,,,,208.157
2011-01-22,190.231,7.771,,,,22.458,16.963,30.283,13.319,4.292,1.498,11.162,,,,212.689
2011-01-23,188.968,4.734,,,,13.133,7.718,12.61,4.892,4.667,2.268,8.082,,,,202.101
2011-01-24,188.395,4.067,,,,12.175,6.532,9.779,3.247,5.217,1.642,6.43,,,,200.57
2011-01-25,190.188,3.984,,,,12.656,7.698,11.305,3.607,7.25,1.878,7.891,,,,202.844
2011-01-26,190.525,4.372,,,,13.167,9.201,13.838,4.636,5.833,2.115,6.69,,,,203.692
2011-01-27,191.643,4.244,,,,12.747,7.993,11.936,3.943,5.167,1.795,7.13,,,,204.39
2011-01-28,192.92,5.664,,,,14.809,10.733,16.637,5.905,5.375,1.701,7.3,,,,207.729
2011-01-29,191.242,3.565,,,,14.289,8.186,12.061,3.875,3.75,1.653,5.332,,,,205.531
2011-01-30,191.937,5.126,,,,12.819,11.614,19.127,7.513,5.083,1.834,7.042,,,,204.757
2011-01-31,190.896,3.584,,,,12.316,8.047,12.118,4.07,6.042,1.905,7.37,,,,203.212
2011-02-01,190.469,4.991,,,,14.987,13.016,20.361,7.345,8.0,1.998,6.413,,,,205.456
2011-02-02,189.514,5.209,,,,15.8,12.779,22.29,9.512,2.417,2.357,6.123,,,,205.314
