date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,1.458,1.458,0.0,6.458
2011-01-02,1.0,1.0,0.0,3.292
2011-01-03,1.304,1.304,0.0,4.042
2011-01-04,2.917,3.417,0.5,6.417
2011-01-05,2.375,2.667,0.292,7.542
2011-01-06,3.542,4.042,0.5,4.75
2011-01-07,1.708,1.875,0.167,5.625
2011-01-08,2.667,3.0,0.333,2.458
2011-01-09,1.958,2.042,0.083,7.708
2011-01-10,2.913,3.217,0.304,5.583
2011-01-11,1.583,1.958,0.375,6.417
2011-01-12,1.333,1.667,0.333,2.292
2011-01-13,2.625,3.125,0.5,8.0
2011-01-14,1.917,2.25,0.333,6.458
2011-01-15,1.875,1.958,0.083,7.958
2011-01-16,2.25,2.833,0.583,6.75
2011-01-17,2.391,2.739,0.348,7.375
2011-01-18,4.417,5.542,1.125,4.458
2011-01-19,1.5,1.5,0.0,5.0
2011-01-20,3.125,3.25,0.125,8.348
2011-01-21,2.583,2.958,0.375,6.375
2011-01-22,1.833,1.958,0.125,3.583
2011-01-23,1.667,1.75,0.083,8.958
2011-01-24,1.957,2.261,0.304,3.917
2011-01-25,2.417,3.0,0.583,3.708
2011-01-26,3.208,3.75,0.542,7.0
2011-01-27,3.542,4.625,1.083,7.208
2011-01-28,1.875,2.25,0.375,8.333
2011-01-29,1.167,1.208,0.042,5.083
2011-01-30,2.583,3.125,0.542,6.875
2011-01-31,3.571,4.095,0.524,6.522
2011-02-01,2.565,2.957,0.391,12.167
2011-02-02,2.478,2.826,0.348,4.708
2011-02-03,2.913,3.522,0.609,6.625
2011-02-04,3.13,3.739,0.609,11.542
2011-02-05,2.13,2.261,0.13,10.167
2011-02-06,6.261,7.609,1.348,21.167
2011-02-07,4.652,5.261,0.609,13.625
2011-02-08,1.333,1.667,0.333,2.417
2011-02-09,1.958,2.625,0.667,2.875
2011-02-10,3.0,3.833,0.833,4.625
2011-02-11,1.917,2.542,0.625,8.958
2011-02-12,1.417,1.542,0.125,8.625
2011-02-13,5.917,6.917,1.0,7.042
2011-02-14,5.0,6.043,1.043,8.708
2011-02-15,3.25,3.417,0.167,15.875
2011-02-16,1.792,1.958,0.167,4.792
2011-02-17,1.875,2.042,0.167,7.667
2011-02-18,1.833,1.875,0.042,6.667
2011-02-19,2.167,2.375,0.208,3.958
2011-02-20,4.25,5.292,1.042,6.167
2011-02-21,3.391,3.826,0.435,11.957
2011-02-22,3.25,3.625,0.375,20.75
2011-02-23,4.75,5.25,0.5,17.042
2011-02-24,2.333,2.5,0.167,23.833
2011-02-25,2.0,2.042,0.042,6.708
2011-02-26,1.348,1.391,0.043,4.25
2011-02-27,1.565,1.696,0.13,8.455
2011-02-28,2.75,3.042,0.292,8.417
2011-03-01,2.625,3.208,0.583,13.292
2011-03-02,1.708,1.708,0.0,9.167
2011-03-03,1.75,1.833,0.083,18.833
2011-03-04,1.083,1.083,0.0,11.208
2011-03-05,2.957,2.957,0.0,3.417
2011-03-06,3.542,3.667,0.125,5.125
2011-03-07,3.5,3.708,0.208,21.875
2011-03-08,2.792,2.917,0.125,14.875
2011-03-09,2.208,2.208,0.0,18.417
2011-03-10,2.083,2.125,0.042,15.167
2011-03-11,1.417,1.417,0.0,7.125
2011-03-12,1.957,2.217,0.261,7.792
2011-03-13,2.583,2.875,0.292,7.083
2011-03-14,2.083,2.083,0.0,8.917
2011-03-15,3.292,3.833,0.542,17.25
2011-03-16,4.042,4.417,0.375,16.708
2011-03-17,5.667,5.875,0.208,10.167
2011-03-18,1.917,1.917,0.0,7.958
2011-03-19,1.565,1.783,0.217,4.958
2011-03-20,1.417,1.458,0.042,7.958
2011-03-21,2.167,2.417,0.25,12.375
2011-03-22,3.708,3.708,0.0,20.5
2011-03-23,2.417,2.417,0.0,25.792
2011-03-24,1.333,1.375,0.042,2.708
2011-03-25,1.208,1.208,0.0,9.042
2011-03-26,1.913,2.0,0.087,10.13
2011-03-27,1.85,1.85,0.0,15.458
2011-03-28,3.875,4.167,0.292,32.167
2011-03-29,3.208,3.417,0.208,14.958
2011-03-30,3.708,3.708,0.0,22.292
2011-03-31,1.833,1.833,0.0,10.667
2011-04-01,3.13,3.391,0.261,16.5
2011-04-02,2.708,3.292,0.583,13.333
2011-04-03,1.5,2.083,0.583,10.042
2011-04-04,1.583,1.625,0.042,8.25
2011-04-05,2.947,3.053,0.105,16.208
2011-04-06,3.304,3.478,0.174,14.083
2011-04-07,3.435,3.522,0.087,11.25
2011-04-08,1.957,1.957,0.0,11.75
2011-04-09,1.913,1.913,0.0,6.417
2011-04-10,2.609,2.826,0.217,28.583
2011-04-11,2.476,2.476,0.0,22.417
2011-04-12,2.826,2.957,0.13,25.583
2011-04-13,3.0,3.0,0.0,23.333
2011-04-14,3.565,3.609,0.043,33.625
2011-04-15,4.318,4.409,0.091,29.792
2011-04-16,2.087,2.087,0.0,23.167
2011-04-17,1.087,1.087,0.0,10.542
2011-04-18,2.478,2.522,0.043,13.458
2011-04-19,2.0,2.19,0.19,10.348
2011-04-20,1.609,1.609,0.0,3.167
2011-04-21,2.739,3.0,0.261,10.625
2011-04-22,3.182,3.455,0.273,17.042
2011-04-23,2.174,2.261,0.087,7.667
2011-04-24,1.913,1.913,0.0,15.333
2011-04-25,1.913,1.913,0.0,17.75
2011-04-26,3.043,3.087,0.043,18.208
2011-04-27,2.737,2.737,0.0,19.375
2011-04-28,1.696,1.783,0.087,10.208
2011-04-29,1.783,1.783,0.0,11.75
2011-04-30,2.348,2.348,0.0,22.458
2011-05-01,1.087,1.087,0.0,24.167
2011-05-02,2.13,2.261,0.13,52.917
2011-05-03,2.458,2.542,0.083,55.958
2011-05-04,1.833,2.0,0.167,40.083
2011-05-05,1.167,1.167,0.0,9.5
2011-05-06,3.333,3.625,0.292,22.167
2011-05-07,2.917,3.292,0.375,23.792
2011-05-08,1.417,1.417,0.0,19.708
2011-05-09,4.13,4.435,0.304,19.083
2011-05-10,2.87,3.0,0.13,14.304
2011-05-11,1.958,1.958,0.0,12.583
2011-05-12,3.0,3.042,0.042,17.667
2011-05-13,1.208,1.208,0.0,55.625
2011-05-14,1.875,1.875,0.0,33.958
2011-05-15,1.708,1.75,0.042,27.625
2011-05-16,2.87,2.87,0.0,42.625
2011-05-17,2.542,2.583,0.042,31.667
2011-05-18,2.333,2.375,0.042,26.25
2011-05-19,3.875,4.125,0.25,22.208
2011-05-20,3.875,3.958,0.083,30.292
2011-05-21,3.708,3.833,0.125,28.708
2011-05-22,1.0,1.0,0.0,7.667
2011-05-23,1.739,1.739,0.0,7.917
2011-05-24,1.917,1.917,0.0,10.043
2011-05-25,1.391,1.435,0.043,11.792
2011-05-26,3.783,3.826,0.043,19.292
2011-05-27,4.391,4.565,0.174,23.75
2011-05-28,2.696,2.696,0.0,18.833
2011-05-29,0.739,0.739,0.0,2.292
2011-05-30,0.87,0.913,0.043,14.833
2011-05-31,1.478,1.522,0.043,9.25
2011-06-01,4.174,4.609,0.435,15.25
2011-06-02,2.304,2.522,0.217,12.583
2011-06-03,1.957,1.957,0.0,21.833
2011-06-04,1.957,2.13,0.174,35.708
2011-06-05,1.609,1.652,0.043,31.625
2011-06-06,1.696,1.696,0.0,34.375
2011-06-07,3.043,3.174,0.13,26.125
2011-06-08,2.348,2.348,0.0,26.125
2011-06-09,2.478,2.652,0.174,26.583
2011-06-10,2.565,2.696,0.13,35.917
2011-06-11,1.652,1.739,0.087,28.083
2011-06-12,1.739,1.783,0.043,22.583
2011-06-13,1.609,1.652,0.043,17.583
2011-06-14,1.261,1.348,0.087,9.375
2011-06-15,1.13,1.13,0.0,6.542
2011-06-16,1.739,1.739,0.0,9.958
2011-06-17,1.522,1.652,0.13,10.667
2011-06-18,1.5,1.591,0.091,17.565
2011-06-19,1.348,1.348,0.0,14.0
2011-06-20,3.261,3.348,0.087,20.083
2011-06-21,2.217,2.391,0.174,19.5
2011-06-22,2.13,2.13,0.0,25.917
2011-06-23,1.524,1.619,0.095,23.467
2011-06-24,1.652,1.696,0.043,18.0
2011-06-25,0.957,0.957,0.0,2.458
2011-06-26,1.087,1.13,0.043,3.5
2011-06-27,2.696,3.217,0.522,13.25
2011-06-28,2.043,2.391,0.348,21.565
2011-06-29,1.304,1.739,0.435,12.708
2011-06-30,1.348,1.826,0.478,19.292
2011-07-01,2.174,2.913,0.739,22.417
2011-07-02,1.0,2.0,1.0,19.375
2011-07-03,,,,32.042
2011-07-04,1.0,1.0,0.0,24.917
2011-07-05,1.542,2.083,0.542,35.333
2011-07-06,2.0,2.542,0.542,31.083
2011-07-07,2.333,3.042,0.708,19.625
2011-07-08,1.75,2.375,0.625,17.167
2011-07-09,2.5,3.25,0.75,19.708
2011-07-10,1.75,2.292,0.542,13.333
2011-07-11,2.182,2.818,0.636,22.682
2011-07-12,2.583,3.5,0.917,14.542
2011-07-13,2.708,3.25,0.542,17.583
2011-07-14,3.792,4.625,0.833,17.917
2011-07-15,3.667,4.083,0.417,21.417
2011-07-16,2.583,3.25,0.667,22.625
2011-07-17,2.5,3.375,0.875,28.167
2011-07-18,2.125,2.583,0.458,24.125
2011-07-19,3.292,4.417,1.125,13.625
2011-07-20,2.25,3.25,1.0,13.292
2011-07-21,1.917,2.667,0.75,19.083
2011-07-22,1.75,2.583,0.833,18.0
2011-07-23,4.333,11.583,7.25,17.792
2011-07-24,1.292,1.875,0.583,17.417
2011-07-25,2.083,2.5,0.417,24.167
2011-07-26,3.333,3.81,0.476,16.304
2011-07-27,4.174,4.522,0.348,17.292
2011-07-28,2.714,3.095,0.381,17.958
2011-07-29,2.0,2.261,0.261,23.25
2011-07-30,1.957,2.087,0.13,22.333
2011-07-31,1.391,1.435,0.043,13.417
2011-08-01,1.391,1.435,0.043,14.417
2011-08-02,1.957,2.087,0.13,22.217
2011-08-03,1.696,1.826,0.13,22.417
2011-08-04,1.826,1.87,0.043,25.458
