date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,12.75,15.125,2.375,,0.583,8.917
2011-01-02,5.25,6.042,0.792,,0.583,3.292
2011-01-03,8.667,10.375,1.708,,0.708,5.583
2011-01-04,5.875,7.25,1.375,,1.083,7.167
2011-01-05,11.913,15.043,3.13,,0.833,9.333
2011-01-06,16.292,22.542,6.25,,1.0,6.208
2011-01-07,15.125,19.375,4.25,,0.542,5.208
2011-01-08,16.208,24.125,7.917,,0.708,3.458
2011-01-09,6.875,8.458,1.583,,1.125,8.625
2011-01-10,16.042,22.833,6.792,,1.958,12.0
2011-01-11,7.708,9.792,2.083,,4.167,10.0
2011-01-12,13.043,17.522,4.478,,1.708,4.583
2011-01-13,11.864,14.773,2.909,,1.696,6.542
2011-01-14,8.375,10.875,2.5,,1.458,8.333
2011-01-15,8.708,10.833,2.125,,0.875,6.25
2011-01-16,10.435,13.304,2.87,,4.708,13.083
2011-01-17,15.208,20.25,5.042,,5.542,9.875
2011-01-18,24.958,42.25,17.292,,2.417,6.833
2011-01-19,15.25,19.167,3.917,,5.708,9.583
2011-01-20,16.125,20.333,4.208,,3.957,13.25
2011-01-21,15.5,20.167,4.667,,1.583,9.083
2011-01-22,12.042,14.542,2.5,,0.833,4.167
2011-01-23,5.043,6.261,1.217,,1.917,3.75
2011-01-24,9.167,12.625,3.458,,4.875,7.458
2011-01-25,8.125,11.292,3.167,,4.0,5.333
2011-01-26,11.125,16.542,5.417,,3.458,6.875
2011-01-27,12.125,16.292,4.167,,2.913,5.833
2011-01-28,8.167,10.417,2.25,,1.542,11.292
2011-01-29,7.25,9.625,2.375,,1.0,7.458
2011-01-30,10.913,14.696,3.783,,3.333,6.708
2011-01-31,15.667,20.792,5.125,,1.917,6.792
2011-02-01,6.042,7.792,1.75,,3.583,11.208
2011-02-02,6.292,7.708,1.417,,2.125,10.25
2011-02-03,11.25,16.083,4.833,,1.739,3.083
2011-02-04,7.792,9.708,1.917,,1.917,11.208
2011-02-05,19.625,31.125,11.5,,1.208,11.875
2011-02-06,41.087,74.739,33.652,,4.042,28.417
2011-02-07,24.636,34.364,9.727,,1.542,9.875
2011-02-08,6.13,8.783,2.652,,4.417,6.542
