date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-02-02,194.417,2.875,98.0,82.0,52.0,10.667,5.375,6.083,0.708,14,1.583,7.167,-0.1,-1.375,-2.1,205.083
2011-02-03,197.875,2.542,98.0,88.042,63.0,11.208,6.826,7.826,1.0,6,0.917,4.478,2.7,0.029,-3.5,209.083
2011-02-04,193.917,2.875,98.0,94.917,84.0,10.708,6.792,7.375,0.583,20,2.083,9.75,2.7,1.454,0.0,204.625
2011-02-05,202.625,3.087,98.0,82.25,53.0,12.5,8.75,9.5,0.75,1,1.083,14.25,6.5,2.833,0.8,215.125
2011-02-06,214.25,7.5,98.0,90.208,72.0,27.792,27.042,39.333,12.292,8,3.261,23.875,6.2,3.233,0.0,242.042
2011-02-07,208.957,5.792,98.0,96.0,85.0,18.217,16.273,22.682,6.409,24,0.957,11.696,6.6,4.771,1.4,227.174
2011-02-08,195.208,2.125,98.0,86.458,66.0,7.208,5.913,7.478,1.565,7,2.0,5.083,3.0,1.112,-0.8,202.417
2011-02-09,196.208,2.042,98.0,89.083,66.0,7.542,6.261,7.304,1.043,9,1.458,6.417,2.7,0.554,-1.1,203.75
2011-02-10,197.583,2.0,98.0,95.417,84.0,7.833,7.043,8.043,1.0,17,1.042,7.292,2.4,1.283,0.3,205.417
2011-02-11,197.833,2.042,98.0,85.917,63.0,6.458,4.609,4.957,0.348,5,1.083,6.125,3.8,1.604,-0.1,204.292
2011-02-12,197.375,2.083,97.0,84.5,71.0,7.083,4.565,4.913,0.348,2,1.0,10.917,2.7,1.262,-1.5,204.458
2011-02-13,202.333,3.125,98.0,84.5,56.0,11.333,15.045,17.364,2.318,3,2.043,11.5,4.8,1.65,-0.7,213.667
2011-02-14,207.391,4.792,98.0,95.042,87.0,21.565,24.174,33.652,9.478,0,2.292,14.542,6.0,3.996,2.0,228.957
2011-02-15,199.542,3.292,96.0,90.0,72.0,12.958,11.625,12.25,0.625,2,1.75,21.958,5.9,2.767,0.0,212.5
2011-02-16,197.167,2.0,95.0,72.042,43.0,8.708,7.208,8.125,0.917,4,1.375,7.167,6.0,2.046,-1.3,205.875
2011-02-17,196.5,2.167,98.0,95.167,84.0,8.667,6.333,7.042,0.708,27,1.208,5.917,1.8,0.225,-1.5,205.167
2011-02-18,196.708,2.125,98.0,87.792,71.0,8.0,5.208,5.792,0.583,8,1.083,7.625,0.8,-1.267,-3.3,204.708
2011-02-19,199.542,2.609,98.0,82.042,54.0,10.167,8.083,9.208,1.125,3,1.042,7.167,3.3,-0.046,-3.3,209.708
2011-02-20,198.176,2.417,98.0,79.958,52.0,9.882,8.875,10.0,1.125,3,1.174,7.042,6.8,2.933,-0.3,208.059
2011-02-21,198.417,3.167,92.0,70.25,52.0,10.417,13.565,17.0,3.435,0,2.042,13.042,8.0,5.308,3.0,208.833
2011-02-22,198.208,2.917,94.0,78.292,54.0,8.208,8.833,9.542,0.708,0,2.417,20.75,8.9,4.725,1.7,206.417
2011-02-23,204.25,4.292,98.0,95.667,87.0,13.208,14.75,18.833,4.083,19,1.5,19.042,8.6,6.238,4.3,217.458
2011-02-24,199.458,2.958,95.0,77.125,53.0,7.375,7.333,7.667,0.333,0,2.5,30.292,8.5,5.65,3.6,206.833
2011-02-25,201.609,2.682,97.0,90.167,81.0,9.652,9.652,10.087,0.435,4,0.957,12.957,4.9,3.55,1.2,211.261
2011-02-26,197.083,1.958,98.0,93.583,86.0,6.583,5.458,5.458,0.0,8,0.833,10.875,2.3,0.646,-1.0,203.667
2011-02-27,195.958,2.042,97.0,80.625,48.0,5.833,5.125,5.417,0.292,2,1.043,9.167,2.0,-0.267,-2.7,201.792
2011-02-28,196.261,2.042,82.0,59.917,37.0,5.652,5.826,6.261,0.435,0,0.917,5.333,4.7,1.212,-2.8,201.913
2011-03-01,199.833,2.583,97.0,82.417,60.0,10.333,11.333,13.0,1.667,0,1.625,14.792,10.4,5.442,1.1,210.167
2011-03-02,195.583,2.083,98.0,92.375,85.0,7.208,8.25,8.417,0.167,8,1.0,10.292,6.6,5.229,4.2,202.792
2011-03-03,195.5,2.042,98.0,82.083,63.0,6.208,5.2,5.45,0.25,0,1.25,15.0,8.7,5.521,3.6,201.708
2011-03-04,195.542,2.0,97.0,79.083,57.0,5.458,4.435,4.696,0.261,5,1.083,14.042,8.7,5.067,3.2,201.0
2011-03-05,202.167,2.833,98.0,96.333,91.0,9.083,11.0,11.958,0.958,9,1.087,5.75,9.4,6.971,4.8,211.25
2011-03-06,202.348,3.583,98.0,90.083,73.0,12.609,9.958,13.542,3.583,10,0.917,5.542,14.8,10.175,6.2,214.957
2011-03-07,200.792,4.5,91.0,74.083,52.0,10.208,7.5,8.083,0.583,0,2.083,28.125,10.5,8.296,5.6,211.0
2011-03-08,199.25,3.476,92.0,75.417,55.0,9.208,7.458,8.25,0.792,0,1.292,17.087,10.7,7.012,3.8,208.458
2011-03-09,197.318,3.13,91.0,77.875,67.0,6.682,6.917,7.417,0.5,0,1.292,19.583,8.8,6.571,4.8,204.0
2011-03-10,194.625,2.375,97.0,83.917,69.0,4.083,5.167,5.5,0.333,1,0.583,10.083,7.4,5.317,3.8,198.708
2011-03-11,194.667,2.167,96.0,71.167,36.0,2.5,3.348,3.522,0.174,5,1.083,9.792,10.2,4.654,1.2,197.167
2011-03-12,194.273,2.042,97.0,82.792,59.0,3.182,4.792,5.042,0.25,6,1.0,10.857,5.6,2.825,0.5,197.455
2011-03-13,198.87,2.5,97.0,83.583,55.0,7.783,9.75,12.0,2.25,7,0.667,10.231,3.2,1.496,0.0,206.652
2011-03-14,197.542,2.5,92.0,63.75,40.0,7.667,7.375,8.417,1.042,0,1.833,12.958,9.6,5.158,-0.6,205.208
2011-03-15,196.875,2.875,97.0,69.542,44.0,8.625,6.542,6.875,0.333,8,1.5,16.417,7.4,4.488,0.3,205.5
2011-03-16,202.917,2.708,86.0,59.75,31.0,10.542,10.542,11.375,0.833,0,1.208,14.333,11.2,5.508,-1.6,213.458
2011-03-17,203.042,3.167,98.0,92.042,68.0,14.083,12.292,13.417,1.125,18,0.625,12.458,13.2,9.792,7.2,217.125
2011-03-18,193.0,2.625,98.0,97.375,93.0,9.625,6.087,6.217,0.13,16,0.708,10.0,10.9,9.092,6.8,202.625
2011-03-19,195.667,2.125,98.0,75.75,48.0,7.542,4.208,4.667,0.458,6,0.609,8.833,6.8,3.046,0.8,203.208
2011-03-20,198.217,2.125,98.0,73.333,41.0,8.217,5.167,5.542,0.375,3,0.792,8.042,9.3,4.083,1.1,206.435
2011-03-21,199.208,2.417,97.0,62.792,36.0,8.333,6.167,6.833,0.667,0,1.083,11.208,8.5,4.7,0.9,207.542
2011-03-22,195.708,2.125,77.0,53.542,28.0,8.083,5.208,5.375,0.167,0,1.208,17.5,12.1,10.212,8.1,203.792
2011-03-23,201.333,2.833,98.0,92.167,83.0,9.708,8.25,8.583,0.333,27,1.5,23.542,7.4,6.967,6.3,211.042
2011-03-24,195.125,2.167,98.0,91.458,71.0,9.5,6.167,6.583,0.417,9,0.625,4.917,8.3,6.667,4.2,204.625
2011-03-25,197.833,2.083,97.0,87.833,63.0,8.792,5.0,5.478,0.478,14,0.958,7.708,6.9,3.979,1.4,206.625
2011-03-26,201.174,2.25,98.0,80.583,42.0,8.522,5.458,6.042,0.583,13,0.652,10.083,6.9,3.7,0.5,209.696
2011-03-27,197.478,2.417,93.0,59.167,36.0,5.478,4.583,5.0,0.417,0,1.375,17.625,13.2,8.658,2.9,202.957
2011-03-28,194.833,2.917,92.0,68.75,46.0,6.042,5.458,5.625,0.167,3,2.25,31.125,12.7,9.462,3.4,200.875
2011-03-29,201.083,2.458,95.0,63.25,27.0,8.333,8.375,9.125,0.75,0,1.042,22.042,13.9,9.154,1.7,209.417
2011-03-30,191.958,1.958,45.0,31.0,26.0,5.583,4.583,4.625,0.042,0,2.167,21.792,21.1,17.596,11.8,197.542
2011-03-31,191.708,1.958,97.0,79.125,48.0,6.208,5.417,5.583,0.167,40,0.75,9.125,17.4,8.746,3.2,197.917
2011-04-01,196.542,2.542,88.0,47.25,22.0,11.958,11.083,12.208,1.125,0,1.458,11.167,17.6,10.546,1.5,208.5
2011-04-02,196.261,2.333,86.0,67.917,27.0,11.304,7.167,7.542,0.375,0,0.739,16.167,14.6,7.467,2.1,207.565
2011-04-03,195.5,1.792,79.0,56.542,36.0,8.458,3.333,3.458,0.125,0,0.5,8.625,9.3,4.85,1.3,203.958
2011-04-04,195.958,2.0,76.0,47.333,28.0,8.458,4.417,4.625,0.208,0,0.625,6.667,10.4,5.658,0.6,204.417
2011-04-05,198.083,2.083,72.0,51.958,28.0,9.792,6.304,6.435,0.13,0,1.042,16.375,12.7,7.296,1.1,207.875
2011-04-06,197.792,2.417,89.0,57.042,24.0,12.042,9.208,9.833,0.625,0,1.292,13.0,16.3,9.688,2.6,209.833
2011-04-07,196.333,2.125,67.0,40.458,19.0,11.792,8.083,8.167,0.083,0,0.958,10.167,22.2,16.004,7.1,208.125
2011-04-08,190.292,1.792,97.0,70.292,42.0,10.125,5.917,6.0,0.083,10,0.333,12.375,18.3,14.254,9.9,200.417
2011-04-09,193.87,2.917,98.0,96.0,88.0,11.0,8.542,9.042,0.5,14,0.522,9.208,11.1,9.767,7.2,204.87
2011-04-10,200.667,2.958,97.0,64.0,34.0,9.583,6.333,6.583,0.25,0,1.5,24.375,17.9,11.367,5.1,210.25
2011-04-11,196.375,2.609,96.0,78.458,56.0,9.042,7.625,7.958,0.333,11,0.917,20.542,12.1,6.85,3.0,205.417
2011-04-12,195.25,2.167,91.0,51.917,22.0,8.125,6.565,6.565,0.0,0,1.042,27.708,12.2,8.15,2.5,203.375
2011-04-13,192.708,2.208,69.0,36.417,22.0,9.083,6.833,6.833,0.0,0,2.042,21.458,17.2,14.179,10.5,201.792
2011-04-14,195.083,3.167,74.0,48.042,25.0,11.542,9.667,9.833,0.167,0,3.458,33.625,18.8,14.038,8.0,206.625
2011-04-15,194.583,2.708,73.0,46.5,23.0,11.958,8.125,8.5,0.375,0,2.708,27.625,24.4,16.979,8.0,206.542
2011-04-16,192.217,2.375,96.0,68.583,53.0,5.783,4.417,4.417,0.0,2,0.565,29.167,19.2,11.854,5.4,198.0
2011-04-17,196.25,1.875,85.0,63.875,40.0,4.042,3.917,3.917,0.0,0,0.583,13.125,13.8,8.45,3.1,200.292
2011-04-18,194.75,2.208,97.0,69.083,36.0,6.583,7.667,8.042,0.375,15,0.833,16.542,19.9,11.917,5.6,201.333
2011-04-19,194.208,2.167,97.0,84.208,68.0,6.25,6.087,6.565,0.478,7,0.792,10.708,12.3,9.442,7.4,200.458
2011-04-20,196.208,1.875,97.0,82.708,65.0,6.75,5.0,5.292,0.292,6,0.0,2.87,10.8,8.754,5.6,202.958
2011-04-21,200.208,2.25,94.0,61.542,31.0,7.75,7.792,8.292,0.5,0,1.0,12.167,17.3,11.35,4.1,207.958
2011-04-22,198.857,2.25,92.0,66.083,32.0,8.667,7.391,7.913,0.522,1,0.87,18.696,21.4,14.092,9.0,207.524
2011-04-23,194.458,2.208,98.0,91.417,73.0,8.125,7.583,7.958,0.375,28,0.565,6.5,16.1,11.517,7.5,202.583
2011-04-24,194.667,2.292,96.0,65.167,50.0,6.458,4.75,4.833,0.083,0,1.0,20.625,15.1,11.346,5.1,201.125
2011-04-25,197.435,2.333,96.0,66.083,51.0,5.435,6.0,6.208,0.208,5,1.292,19.625,14.4,10.958,7.5,202.87
2011-04-26,196.458,3.087,96.0,67.667,32.0,10.167,15.087,16.304,1.217,7,1.042,22.292,19.5,13.329,11.2,206.625
2011-04-27,191.958,2.167,97.0,65.375,31.0,6.083,5.042,5.917,0.875,38,1.125,30.875,27.3,19.158,12.6,198.042
2011-04-28,192.13,2.25,98.0,86.875,70.0,5.348,6.083,7.042,0.958,13,0.833,11.917,13.7,10.688,6.8,197.478
2011-04-29,198.542,2.333,95.0,63.5,41.0,6.042,6.25,7.125,0.875,0,0.625,10.458,16.1,11.767,5.7,204.583
2011-04-30,196.5,2.958,85.0,56.333,29.0,10.167,9.708,11.375,1.667,6,1.696,27.833,23.6,17.55,10.1,206.667
2011-05-01,188.542,1.625,89.0,65.292,45.0,4.083,2.458,3.292,0.833,6,0.75,23.792,23.9,19.342,14.0,192.625
2011-05-02,197.087,2.708,88.0,67.667,51.0,8.391,5.167,6.083,0.917,0,0.708,62.792,17.6,14.088,10.0,205.478
2011-05-03,199.792,2.958,91.0,73.125,42.0,10.417,7.261,7.522,0.261,0,0.583,101.875,18.3,13.492,8.6,210.208
2011-05-04,194.208,2.125,84.0,71.417,50.0,8.25,4.167,4.208,0.042,0,0.625,42.833,17.8,13.0,10.5,202.458
2011-05-05,192.333,2.0,89.0,73.333,48.0,6.5,3.583,3.583,0.0,0,0.5,14.583,17.6,13.008,9.8,198.833
2011-05-06,197.083,2.625,93.0,65.667,38.0,11.292,7.917,8.125,0.208,0,1.125,26.708,23.5,16.383,8.0,208.375
2011-05-07,193.708,1.75,95.0,61.75,38.0,10.417,6.792,7.083,0.292,5,1.435,19.667,25.2,19.896,14.1,204.125
2011-05-08,190.917,2.167,92.0,79.25,44.0,7.5,3.917,4.0,0.083,1,1.083,18.083,22.1,17.258,10.9,198.417
2011-05-09,194.522,2.667,87.0,49.875,28.0,12.652,8.583,8.917,0.333,0,1.625,21.0,27.0,20.283,9.8,207.174
2011-05-10,186.583,2.652,98.0,87.625,54.0,11.792,9.261,10.174,0.913,56,1.0,15.333,27.0,18.558,15.0,198.375
2011-05-11,190.917,2.458,98.0,96.0,93.0,10.375,7.917,8.125,0.208,42,0.435,13.4,15.6,14.333,13.1,201.292
2011-05-12,192.708,3.042,98.0,89.667,65.0,15.792,12.35,13.45,1.1,13,0.917,19.273,22.6,17.379,13.2,208.5
2011-05-13,189.333,2.625,98.0,66.208,40.0,9.583,4.783,4.826,0.043,4,1.167,63.5,19.3,16.767,14.5,198.917
2011-05-14,190.208,2.583,60.0,51.625,38.0,9.125,4.913,5.739,0.826,0,1.478,33.625,19.8,17.642,15.9,199.333
2011-05-15,195.25,2.792,63.0,40.792,27.0,9.917,5.174,5.174,0.0,0,1.542,25.917,23.7,18.638,11.4,205.167
2011-05-16,193.304,3.208,89.0,53.083,27.0,12.652,7.043,7.261,0.217,0,2.875,43.833,25.9,19.571,14.9,205.957
2011-05-17,195.917,3.25,95.0,69.0,36.0,12.25,7.0,7.087,0.087,0,1.75,40.417,21.3,16.962,12.3,208.167
2011-05-18,196.083,2.875,89.0,54.667,21.0,11.083,6.435,6.565,0.13,0,1.292,26.0,24.3,17.608,10.7,207.167
2011-05-19,195.25,2.958,68.0,44.958,25.0,13.167,8.261,8.435,0.174,0,1.792,24.292,27.1,20.517,13.7,208.417
2011-05-20,196.625,2.875,72.0,53.708,36.0,14.792,8.739,9.739,1.0,0,2.375,32.833,26.4,21.342,15.0,211.417
2011-05-21,190.333,2.375,88.0,63.667,47.0,13.208,7.739,8.435,0.696,0,1.565,27.333,28.9,22.817,17.3,203.542
2011-05-22,189.125,2.0,97.0,87.542,62.0,9.5,3.435,3.435,0.0,35,0.083,14.958,19.2,15.6,12.2,198.625
2011-05-23,192.609,2.083,96.0,84.708,69.0,7.913,6.739,7.13,0.391,9,0.417,10.375,18.5,14.746,13.2,200.522
2011-05-24,193.75,2.0,97.0,78.5,57.0,9.167,6.87,7.0,0.13,4,0.667,11.708,21.5,17.029,13.2,202.917
2011-05-25,190.571,2.0,95.0,69.625,45.0,9.238,6.304,6.652,0.348,0,0.667,9.957,22.5,18.404,13.8,199.81
2011-05-26,184.792,2.5,97.0,76.042,52.0,10.917,8.913,9.435,0.522,12,0.833,13.208,22.8,17.729,13.8,195.708
2011-05-27,186.083,2.417,97.0,85.167,66.0,10.875,8.208,8.75,0.542,4,0.458,8.458,21.2,18.154,15.3,196.958
2011-05-28,182.292,2.5,97.0,90.25,77.0,10.583,9.0,9.833,0.833,4,0.783,5.458,20.7,18.204,16.2,192.875
2011-05-29,179.875,1.708,98.0,96.25,93.0,7.875,3.583,4.167,0.583,72,0.125,,17.9,17.258,16.7,187.75
2011-05-30,175.833,1.708,98.0,92.125,81.0,7.333,4.5,5.042,0.542,32,0.208,8.5,17.8,15.979,14.4,183.167
2011-05-31,181.417,1.875,97.0,82.542,65.0,8.125,5.625,6.5,0.875,0,0.625,8.125,20.3,16.029,12.6,189.542
2011-06-01,186.478,2.25,97.0,92.667,81.0,10.652,9.125,10.458,1.333,23,0.208,9.083,19.4,16.517,14.7,197.13
2011-06-02,192.857,2.083,97.0,83.292,60.0,10.048,7.826,8.783,0.957,7,0.5,8.792,23.0,18.121,15.0,202.905
2011-06-03,199.043,2.292,96.0,78.708,57.0,11.913,7.583,8.167,0.583,0,0.792,19.083,24.1,19.312,14.7,210.957
2011-06-04,195.917,2.375,84.0,66.5,31.0,9.25,5.083,5.167,0.083,0,1.13,33.208,28.8,21.95,16.3,205.167
2011-06-05,193.417,2.0,93.0,71.583,50.0,8.25,3.5,3.5,0.0,2,1.25,30.25,25.8,21.8,18.6,201.667
2011-06-06,194.708,2.667,93.0,69.5,47.0,9.292,6.125,6.333,0.208,0,1.435,29.522,24.0,20.321,17.3,204.0
2011-06-07,201.25,2.708,78.0,59.708,37.0,11.958,7.083,7.292,0.208,0,1.25,23.458,28.4,22.538,17.1,213.208
2011-06-08,199.208,2.783,87.0,66.167,44.0,12.833,7.125,7.208,0.083,0,1.667,26.792,27.0,22.046,17.1,212.042
2011-06-09,197.458,2.458,86.0,66.833,42.0,12.0,7.348,7.826,0.478,0,1.292,21.042,29.7,23.596,18.7,209.458
2011-06-10,200.826,2.75,91.0,77.25,61.0,15.13,8.417,9.042,0.625,0,1.792,34.875,27.0,23.071,19.1,215.957
2011-06-11,198.417,2.708,96.0,86.792,68.0,10.25,4.833,5.042,0.208,10,0.565,28.208,24.9,20.5,17.3,208.667
2011-06-12,200.875,2.375,95.0,83.0,58.0,9.583,4.792,4.792,0.0,0,0.458,21.0,23.8,19.971,17.1,210.458
2011-06-13,197.25,2.0,96.0,78.417,55.0,9.458,3.917,4.292,0.375,1,0.583,15.5,25.0,21.071,18.2,206.708
2011-06-14,195.167,2.042,95.0,80.375,59.0,8.75,3.875,4.417,0.542,3,0.625,13.708,22.4,19.425,15.6,203.917
2011-06-15,199.625,1.958,91.0,75.25,55.0,8.5,4.917,5.625,0.708,0,0.625,9.708,23.0,19.371,14.7,208.125
2011-06-16,202.524,2.087,92.0,74.0,51.0,11.19,6.273,7.136,0.864,0,0.739,15.522,25.6,20.925,16.1,213.714
2011-06-17,198.826,2.0,92.0,73.25,54.0,14.0,5.708,6.625,0.917,0,0.583,15.292,25.2,21.771,18.3,212.826
2011-06-18,207.833,2.208,92.0,85.083,76.0,12.833,6.75,7.792,1.042,2,0.565,21.542,23.3,20.683,18.3,220.667
2011-06-19,199.667,2.0,91.0,74.0,48.0,10.208,5.125,5.875,0.75,0,1.0,20.167,27.5,22.396,18.7,209.875
2011-06-20,203.583,2.375,90.0,76.458,49.0,13.167,6.375,7.25,0.875,0,0.5,18.292,29.4,24.183,19.9,216.75
2011-06-21,194.042,1.875,89.0,72.208,49.0,10.667,4.833,5.792,0.958,0,0.875,11.917,30.3,25.425,21.8,204.708
2011-06-22,193.792,1.652,95.0,72.75,51.0,11.833,5.167,6.125,0.958,11,1.0,21.0,31.7,26.846,21.9,205.625
2011-06-23,184.25,1.042,95.0,69.792,57.0,9.25,3.435,4.0,0.565,9,0.875,16.833,31.5,28.292,24.2,193.5
2011-06-24,186.87,1.0,97.0,69.417,53.0,10.087,3.583,4.25,0.667,17,1.208,20.417,31.5,28.304,23.7,196.957
2011-06-25,193.625,1.458,97.0,89.125,72.0,10.792,3.958,4.625,0.667,40,0.261,10.167,26.6,23.362,20.0,204.417
2011-06-26,198.417,1.333,96.0,87.958,75.0,11.042,3.667,4.083,0.417,2,0.0,11.5,25.2,21.971,20.1,209.458
2011-06-27,198.458,1.667,94.0,84.125,50.0,14.875,5.292,7.417,2.125,5,0.25,13.25,32.4,25.658,22.6,213.333
2011-06-28,188.5,1.042,97.0,73.0,49.0,11.333,3.542,4.458,0.917,17,0.542,15.708,33.2,28.092,23.9,199.833
2011-06-29,188.667,1.125,87.0,69.833,54.0,11.125,3.292,4.25,0.958,0,0.667,15.542,31.6,28.212,24.9,199.792
2011-06-30,195.75,1.042,94.0,76.208,55.0,11.375,4.435,5.739,1.304,8,1.0,15.542,30.7,26.579,23.4,207.125
2011-07-01,193.0,1.0,92.0,79.875,68.0,9.773,3.875,4.958,1.083,0,0.542,13.708,28.4,25.879,23.8,202.773
2011-07-02,194.625,1.208,94.0,82.083,67.0,9.292,4.625,5.208,0.583,0,0.609,17.458,28.4,25.183,23.4,203.917
2011-07-03,204.25,1.958,93.0,75.417,55.0,11.208,4.375,4.708,0.333,0,0.583,25.833,32.6,27.467,23.2,215.458
2011-07-04,190.083,1.625,97.0,81.25,58.0,9.417,4.708,5.0,0.292,41,0.667,20.739,30.9,26.288,22.5,199.5
2011-07-05,203.0,2.667,97.0,85.792,71.0,10.042,5.792,6.125,0.333,0,1.167,26.958,27.0,24.2,21.3,213.042
2011-07-06,208.913,2.591,94.0,70.792,43.0,11.174,5.864,6.0,0.136,0,1.087,26.0,30.9,25.45,18.9,220.087
2011-07-07,199.583,2.208,97.0,86.167,72.0,11.25,5.565,6.261,0.696,21,0.583,14.583,27.2,25.071,23.9,210.833
2011-07-08,188.435,1.333,79.0,62.417,46.0,8.957,4.333,5.083,0.75,1,1.042,11.875,35.0,30.75,26.8,197.391
2011-07-09,192.167,1.375,81.0,64.75,48.0,9.958,4.458,5.083,0.625,0,0.739,15.75,34.4,30.025,25.6,202.125
2011-07-10,187.625,1.375,85.0,68.333,50.0,8.667,3.708,3.75,0.042,0,0.917,14.458,33.4,29.3,25.8,196.292
2011-07-11,194.125,2.0,87.0,72.542,55.0,11.208,5.833,6.083,0.25,2,0.917,24.5,32.3,28.767,25.5,205.333
2011-07-12,196.25,1.667,87.0,69.708,48.0,10.167,5.875,6.458,0.583,0,1.0,16.875,32.4,28.279,24.2,206.417
2011-07-13,195.708,1.875,91.0,68.583,47.0,11.333,5.958,6.125,0.167,0,0.875,18.5,32.6,28.967,24.4,207.042
2011-07-14,191.417,1.958,86.0,66.875,49.0,10.75,6.13,6.217,0.087,0,1.167,20.833,32.8,28.812,25.1,202.167
2011-07-15,197.0,2.0,88.0,67.458,49.0,13.174,6.417,6.417,0.0,0,1.458,21.458,32.4,28.592,23.6,210.174
2011-07-16,196.542,2.0,90.0,66.458,47.0,13.292,5.333,5.333,0.0,0,1.043,27.5,33.6,29.142,23.8,209.833
2011-07-17,198.458,2.083,88.0,66.458,46.0,13.292,5.333,5.333,0.0,0,0.917,29.792,33.1,29.404,24.9,211.75
2011-07-18,204.071,2.0,85.0,74.75,62.0,13.143,5.0,5.0,0.0,0,0.708,28.458,32.0,28.962,25.6,217.214
