date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,,,9.625,10.708,1.083,,0.333,4.75,
2011-01-02,,,5.435,6.348,0.913,,0.333,4.583,
2011-01-03,,,6.875,7.667,0.792,,0.083,3.542,
2011-01-04,,,6.5,7.458,0.958,,1.0,6.167,
2011-01-05,,,5.75,6.708,0.958,,0.125,7.0,
2011-01-06,,,14.125,16.625,2.5,,0.5,4.958,
2011-01-07,,,12.583,14.667,2.083,,0.043,4.333,
2011-01-08,,,9.583,11.375,1.792,,0.167,3.625,
2011-01-09,,,7.826,9.304,1.478,,0.875,6.25,
2011-01-10,,,13.125,15.875,2.75,,1.417,11.042,
2011-01-11,,,7.667,9.083,1.417,,1.125,8.0,
2011-01-12,,,12.125,14.333,2.208,,0.125,3.913,
2011-01-13,,,11.833,13.917,2.083,,1.167,5.667,
2011-01-14,,,10.125,12.292,2.167,,1.174,6.917,
2011-01-15,,,7.208,8.417,1.208,,0.583,5.917,
2011-01-16,,,10.913,12.174,1.261,,1.375,11.542,
2011-01-17,,,12.042,13.75,1.708,,0.917,8.083,
2011-01-18,,,19.458,25.0,5.542,,0.917,7.5,
2011-01-19,,,23.273,31.909,8.636,,0.818,6.409,
2011-01-20,,,16.478,19.261,2.783,,1.25,9.417,
2011-01-21,,,14.391,16.87,2.478,,0.435,6.292,
2011-01-22,,,10.565,13.391,2.826,,0.333,4.0,
2011-01-23,,,6.238,7.762,1.524,,0.609,5.522,
2011-01-24,,,7.913,9.565,1.652,,0.75,5.417,
2011-01-25,,,8.087,9.652,1.565,,1.625,5.833,
2011-01-26,,,11.652,14.565,2.913,,1.375,3.792,
2011-01-27,,,11.522,14.043,2.522,,2.25,10.417,
2011-01-28,,,6.435,7.739,1.304,,1.609,7.5,
2011-01-29,,,5.696,6.391,0.696,,1.0,4.667,
2011-01-30,,,9.609,12.087,2.478,,1.0,4.042,
2011-01-31,,,13.304,16.739,3.435,,0.917,6.708,
2011-02-01,,,6.13,7.304,1.174,10.667,1.875,8.708,
2011-02-02,,,5.348,6.696,1.348,8.625,1.25,6.917,
2011-02-03,,,9.913,12.261,2.348,3.458,0.75,4.292,
2011-02-04,,,9.609,11.696,2.087,9.958,2.174,10.75,
2011-02-05,,,11.0,12.652,1.652,9.958,0.458,10.667,
2011-02-06,,,46.261,87.043,40.783,21.5,2.042,30.25,
2011-02-07,,,23.625,31.542,7.917,8.667,1.833,10.042,
2011-02-08,,,5.792,7.25,1.458,4.917,0.708,4.583,
2011-02-09,,,8.167,10.0,1.833,4.5,0.875,5.208,
2011-02-10,,,10.417,13.125,2.708,4.25,0.75,5.0,
2011-02-11,,,7.75,9.25,1.5,7.417,0.913,7.125,
2011-02-12,,,8.75,10.083,1.333,8.542,0.958,10.125,
2011-02-13,,,19.391,22.696,3.304,6.667,1.083,9.609,
2011-02-14,,,26.292,35.375,9.083,9.542,1.667,10.5,
2011-02-15,,,14.583,16.667,2.083,15.25,1.292,16.667,
2011-02-16,,,12.625,15.417,2.792,5.917,1.208,7.583,
2011-02-17,,,11.25,13.708,2.458,5.542,1.167,7.5,
2011-02-18,,,6.542,7.5,0.958,7.833,0.783,9.583,
2011-02-19,,,7.0,8.042,1.042,4.25,0.542,5.708,
2011-02-20,,,10.696,12.652,1.957,5.5,0.583,7.125,
2011-02-21,,,17.167,20.708,3.542,9.5,1.458,9.333,
2011-02-22,,,19.625,23.5,3.875,15.792,2.083,20.292,
2011-02-23,,,22.25,27.917,5.667,18.818,1.333,23.917,
2011-02-24,,,10.667,12.0,1.333,27.5,2.667,28.5,
2011-02-25,,,13.5,15.333,1.833,14.75,1.13,15.667,
2011-02-26,,,7.167,8.042,0.875,10.583,0.458,9.875,
2011-02-27,,,6.714,8.0,1.286,8.667,0.636,12.769,
2011-02-28,,,9.217,10.304,1.087,8.333,0.625,9.833,
2011-03-01,,,14.833,18.25,3.417,9.542,1.083,12.708,
2011-03-02,,,12.667,14.333,1.667,8.958,0.75,12.083,
2011-03-03,,,4.375,4.958,0.583,14.875,0.87,17.125,
2011-03-04,,,5.208,6.0,0.792,11.125,0.583,15.125,
2011-03-05,,,15.083,18.417,3.333,5.5,0.708,9.958,
2011-03-06,,,8.87,10.913,2.043,4.0,0.333,3.375,
2011-03-07,,,8.958,9.875,0.917,22.333,1.5,26.583,
2011-03-08,,,9.333,10.417,1.083,16.417,1.125,20.167,
2011-03-09,,,9.125,10.208,1.083,15.625,1.125,19.0,
2011-03-10,,,3.417,3.542,0.125,10.792,0.304,12.625,
2011-03-11,,,2.958,3.167,0.208,9.125,0.75,9.5,
2011-03-12,,,8.125,15.833,7.708,10.917,0.25,10.208,
2011-03-13,,,6.957,7.696,0.739,7.958,0.542,8.792,
2011-03-14,,,5.875,6.5,0.625,10.458,1.167,14.083,
2011-03-15,,,5.792,6.292,0.5,11.375,1.042,12.625,
2011-03-16,,,8.958,10.167,1.208,10.75,0.905,13.167,
2011-03-17,,,11.833,13.042,1.208,6.667,0.435,12.542,
2011-03-18,,,4.542,5.25,0.708,7.458,0.125,8.75,
2011-03-19,,,4.667,5.476,0.81,7.739,0.292,9.739,
2011-03-20,,,4.13,4.522,0.391,6.75,0.375,8.5,
2011-03-21,,,5.458,6.125,0.667,9.042,0.458,7.792,
2011-03-22,,,9.875,10.625,0.75,11.375,1.125,14.875,
2011-03-23,,,13.5,14.417,0.917,14.375,0.792,17.375,
2011-03-24,,,6.75,7.875,1.125,3.208,0.13,2.25,
2011-03-25,,,4.208,4.583,0.375,7.25,0.417,5.542,
2011-03-26,,,5.5,6.25,0.75,7.375,0.542,8.542,
2011-03-27,,,5.739,6.304,0.565,13.0,0.958,14.292,
2011-03-28,,,6.083,6.583,0.5,24.25,2.167,28.25,
2011-03-29,,,8.333,9.083,0.75,14.958,0.708,15.167,
2011-03-30,,,6.417,7.125,0.708,15.583,1.833,14.292,
2011-03-31,,,5.875,7.167,1.292,8.708,0.174,9.292,
2011-04-01,,,10.478,11.739,1.261,,1.043,9.292,
2011-04-02,,,6.917,7.208,0.292,,0.917,16.583,
2011-04-03,,,3.708,3.708,0.0,,0.833,6.875,
2011-04-04,,,7.958,8.458,0.5,,0.833,9.333,
2011-04-05,,,9.958,11.042,1.083,,0.75,14.917,
2011-04-06,,,10.375,11.292,0.917,,1.167,13.75,
2011-04-07,,,9.417,10.167,0.75,,1.083,10.208,
2011-04-08,,,6.696,7.174,0.478,,0.391,14.167,
2011-04-09,,,7.917,8.458,0.542,,0.125,9.417,
2011-04-10,,,4.458,4.5,0.042,,0.958,22.5,
