date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,4.333,4.625,0.292,0.458,5.333
2011-01-02,2.333,2.375,0.042,0.348,5.292
2011-01-03,3.667,3.875,0.208,0.042,4.042
2011-01-04,3.042,3.5,0.458,0.792,7.875
2011-01-05,3.217,3.913,0.696,0.208,6.958
2011-01-06,8.75,10.958,2.208,0.458,3.5
2011-01-07,6.792,8.333,1.542,0.417,4.792
2011-01-08,5.375,6.25,0.875,0.375,2.583
2011-01-09,5.292,6.958,1.667,1.087,8.083
2011-01-10,8.667,11.667,3.0,1.0,9.5
2011-01-11,4.125,4.458,0.333,1.792,8.333
2011-01-12,7.0,8.783,1.783,0.208,2.783
2011-01-13,7.625,9.708,2.083,1.208,8.333
2011-01-14,5.667,6.792,1.125,1.667,5.667
2011-01-15,3.875,4.333,0.458,0.542,5.5
2011-01-16,7.5,8.042,0.542,1.478,10.25
2011-01-17,8.958,9.375,0.417,1.125,8.667
2011-01-18,15.833,22.25,6.417,0.75,6.083
2011-01-19,12.273,13.5,1.227,0.947,7.636
2011-01-20,11.417,12.583,1.167,1.55,9.455
2011-01-21,10.667,12.458,1.792,1.542,6.25
2011-01-22,8.292,10.5,2.208,0.417,4.25
2011-01-23,3.458,3.75,0.292,0.583,5.542
2011-01-24,7.333,10.833,3.5,0.708,8.125
2011-01-25,9.542,15.625,6.083,1.667,14.042
2011-01-26,7.696,10.087,2.391,1.917,7.833
2011-01-27,6.708,8.542,1.833,2.391,12.5
2011-01-28,4.5,4.958,0.458,2.083,8.458
2011-01-29,3.208,3.5,0.292,2.25,5.292
2011-01-30,5.083,6.583,1.5,1.292,6.333
2011-01-31,8.958,11.208,2.25,1.167,8.667
2011-02-01,5.167,7.292,2.125,1.917,13.708
2011-02-02,3.435,4.739,1.304,1.708,10.75
2011-02-03,6.583,9.708,3.125,1.043,4.917
2011-02-04,4.917,6.583,1.667,2.75,13.417
2011-02-05,8.083,9.5,1.417,0.875,12.5
2011-02-06,32.875,56.75,23.875,3.542,28.208
2011-02-07,21.0,32.043,11.043,1.565,11.913
2011-02-08,6.565,11.391,4.826,1.042,12.292
2011-02-09,7.045,10.682,3.636,1.125,11.5
2011-02-10,8.083,11.5,3.417,0.739,8.0
2011-02-11,4.13,4.957,0.826,1.826,9.136
2011-02-12,5.0,5.25,0.25,1.792,11.375
2011-02-13,14.625,17.583,2.958,1.708,11.783
2011-02-14,20.375,27.833,7.458,1.542,11.708
2011-02-15,8.833,9.833,1.0,2.417,17.208
2011-02-16,9.217,12.043,2.826,1.542,9.042
2011-02-17,7.375,9.083,1.708,1.783,8.083
2011-02-18,3.375,3.792,0.417,1.042,10.708
2011-02-19,4.542,5.25,0.708,0.958,6.0
2011-02-20,8.0,10.167,2.167,0.583,7.75
2011-02-21,11.208,14.958,3.75,1.75,13.208
2011-02-22,14.478,16.913,2.435,3.292,20.542
2011-02-23,16.522,22.087,5.565,2.0,24.292
2011-02-24,6.208,6.542,0.333,3.261,25.208
2011-02-25,10.625,11.375,0.75,1.875,16.125
2011-02-26,3.792,3.833,0.042,0.75,11.458
2011-02-27,4.625,4.917,0.292,2.208,8.667
2011-02-28,8.292,8.875,0.583,1.167,10.375
2011-03-01,15.348,18.696,3.348,1.458,16.583
2011-03-02,11.708,12.375,0.667,1.913,11.625
2011-03-03,4.208,4.417,0.208,2.25,16.417
2011-03-04,4.417,4.583,0.167,1.542,11.667
2011-03-05,15.375,16.958,1.583,1.542,7.708
2011-03-06,9.875,13.875,4.0,0.833,4.917
2011-03-07,7.739,9.043,1.304,1.958,27.125
2011-03-08,9.091,10.455,1.364,1.55,17.846
2011-03-09,8.0,8.476,0.476,2.391,13.308
2011-03-10,3.391,3.565,0.174,0.75,10.292
2011-03-11,2.625,2.958,0.333,0.833,10.75
2011-03-12,3.5,4.208,0.708,0.875,17.542
2011-03-13,6.75,7.833,1.083,0.917,12.25
2011-03-14,6.875,8.5,1.625,1.542,13.333
2011-03-15,6.958,7.708,0.75,1.625,13.917
2011-03-16,11.417,13.333,1.917,2.13,12.208
2011-03-17,11.87,13.435,1.565,1.25,9.708
2011-03-18,3.875,4.333,0.458,0.75,8.0
2011-03-19,4.667,5.667,1.0,0.542,7.522
