date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,190.25,5.458,8.583,1.042,2.5,1.458,,2.875,,198.833
2011-01-02,193.0,5.708,9.875,1.75,3.75,2.0,,5.292,,202.875
2011-01-03,196.75,6.042,11.458,1.833,4.0,2.167,,4.75,,208.208
2011-01-04,192.208,5.625,9.417,1.625,4.333,2.708,,4.042,,201.625
2011-01-05,201.909,6.391,15.5,3.773,10.227,6.455,,6.636,,217.409
2011-01-06,198.375,6.333,14.917,3.917,12.708,8.792,,8.292,,213.292
2011-01-07,193.875,5.208,10.083,2.25,6.125,3.875,,5.333,,203.958
2011-01-08,191.417,4.667,9.5,1.542,3.75,2.208,,3.708,,200.917
2011-01-09,201.583,6.292,15.833,3.042,6.917,3.875,,6.833,,217.417
2011-01-10,199.583,7.75,15.417,3.125,9.167,6.042,,8.208,,215.0
2011-01-11,202.458,7.083,15.917,3.292,10.833,7.542,,8.417,,218.375
2011-01-12,195.333,6.042,12.542,2.75,8.875,6.125,,5.417,,207.875
2011-01-13,196.375,5.917,12.958,2.792,8.333,5.542,,6.042,,209.333
2011-01-14,202.125,7.25,16.375,3.667,9.958,6.292,,8.583,,218.5
2011-01-15,200.958,6.083,13.167,2.917,5.5,2.583,,4.5,,214.125
2011-01-16,193.042,7.292,13.75,3.083,11.542,8.458,,2.0,,206.792
2011-01-17,192.583,6.333,11.458,2.667,8.5,5.833,,2.542,,204.042
2011-01-18,189.5,5.591,11.273,1.955,6.818,4.864,,3.045,,200.773
2011-01-19,192.125,6.75,16.208,3.25,12.333,9.083,,2.333,,208.333
2011-01-20,192.542,5.917,13.708,3.333,8.208,4.875,,2.792,,206.25
2011-01-21,192.458,5.792,11.625,2.792,5.708,2.917,,3.208,,204.083
2011-01-22,191.917,5.667,11.167,1.667,4.75,3.083,,2.0,,203.083
2011-01-23,201.208,5.75,15.25,2.875,9.125,6.25,,4.25,,216.458
2011-01-24,196.955,5.652,12.364,1.625,5.0,3.375,,4.955,,209.318
2011-01-25,196.667,6.875,11.667,2.333,9.167,6.833,,6.25,,208.333
2011-01-26,202.458,6.5,14.917,3.208,10.708,7.5,,8.208,,217.375
2011-01-27,197.333,6.708,11.917,2.542,7.292,4.75,,7.5,,209.25
2011-01-28,198.25,7.042,13.292,3.083,8.417,5.333,,5.208,,211.542
2011-01-29,197.042,5.667,9.25,1.708,3.375,1.667,,4.542,,206.292
2011-01-30,197.875,6.625,14.958,3.208,9.0,5.792,,6.875,,212.833
2011-01-31,195.5,6.333,13.458,2.958,7.917,4.958,,5.208,,208.958
2011-02-01,198.417,7.958,19.458,2.5,9.875,7.375,,4.625,,217.875
2011-02-02,192.091,3.864,11.5,1.381,4.857,3.476,,5.095,,203.591
2011-02-03,196.125,2.417,14.25,2.0,7.625,5.625,,4.708,,210.375
2011-02-04,201.042,2.708,13.792,2.583,6.917,4.333,,4.333,,214.833
2011-02-05,201.292,4.0,15.167,2.5,6.75,4.25,,2.708,,216.458
2011-02-06,201.095,5.667,25.0,2.632,14.421,11.789,,2.714,,226.095
2011-02-07,193.167,1.5,13.583,2.208,6.917,4.708,,1.125,,206.75
2011-02-08,196.583,0.292,11.25,1.625,5.75,4.125,,1.75,,207.833
2011-02-09,201.417,1.375,15.417,2.583,8.917,6.333,,4.125,,216.833
2011-02-10,204.917,1.792,16.958,3.458,11.25,7.792,,5.292,,221.875
2011-02-11,200.75,1.375,14.667,2.833,7.417,4.583,,4.917,,215.417
2011-02-12,199.5,0.875,13.458,2.208,5.042,2.833,,2.542,,212.958
2011-02-13,196.625,2.875,16.375,3.125,12.208,9.083,,1.0,,213.0
2011-02-14,201.636,4.773,25.318,3.5,12.955,9.455,,1.591,,226.955
2011-02-15,202.208,2.542,17.458,3.708,8.833,5.125,,1.208,,219.667
2011-02-16,202.208,2.0,16.917,3.667,10.375,6.708,,2.083,,219.125
2011-02-17,192.833,0.458,8.833,1.25,4.5,3.25,,1.958,,201.667
2011-02-18,203.542,0.792,13.708,2.042,6.042,4.0,,4.292,,217.25
2011-02-19,204.208,1.042,13.833,1.833,4.625,2.792,,6.292,,218.042
2011-02-20,201.667,1.458,14.125,2.417,7.333,4.917,,5.625,,215.792
2011-02-21,199.083,1.625,15.708,3.25,10.083,6.833,,6.458,,214.792
2011-02-22,196.143,5.045,16.0,4.19,13.095,8.905,,1.762,,212.143
2011-02-23,193.625,6.083,15.458,4.208,11.667,7.458,,1.542,,209.083
2011-02-24,195.917,6.125,12.083,5.0,7.792,2.792,,4.583,,208.0
2011-02-25,196.5,6.375,14.708,4.625,8.5,3.875,,1.625,,211.208
2011-02-26,200.417,4.542,12.625,3.333,5.417,2.083,,1.458,,213.042
2011-02-27,197.667,5.083,12.417,3.75,9.542,5.792,,1.917,,210.083
2011-02-28,201.958,5.75,15.667,5.667,12.75,7.083,,1.875,,217.625
2011-03-01,200.125,7.792,34.458,7.042,23.625,16.583,,1.25,,234.583
