date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,5.125,5.375,0.25,2.917
2011-01-02,4.458,4.667,0.208,2.25
2011-01-03,4.792,4.917,0.125,2.792
2011-01-04,4.042,4.125,0.083,2.542
2011-01-05,7.292,7.875,0.583,3.333
2011-01-06,9.083,9.833,0.75,2.458
2011-01-07,10.913,12.043,1.13,3.217
2011-01-08,8.5,9.833,1.333,2.167
2011-01-09,7.25,8.083,0.833,3.083
2011-01-10,9.167,10.125,0.958,5.667
2011-01-11,7.458,7.958,0.5,3.917
2011-01-12,10.043,11.217,1.174,4.304
2011-01-13,6.5,7.042,0.542,3.25
2011-01-14,9.5,10.583,1.083,3.958
2011-01-15,8.083,8.833,0.75,2.458
2011-01-16,8.958,10.125,1.167,0.75
2011-01-17,10.261,13.739,3.478,0.783
2011-01-18,10.083,12.625,2.542,4.167
2011-01-19,11.458,14.125,2.667,1.583
2011-01-20,9.25,14.875,5.625,1.333
2011-01-21,8.417,11.5,3.083,2.208
2011-01-22,7.667,9.417,1.75,2.583
2011-01-23,3.625,4.125,0.5,1.167
2011-01-24,4.167,4.667,0.5,2.0
2011-01-25,6.042,6.667,0.625,3.75
2011-01-26,8.955,10.909,1.955,2.783
2011-01-27,8.208,9.167,0.958,4.208
2011-01-28,9.458,10.542,1.083,4.375
2011-01-29,6.375,6.917,0.542,3.917
2011-01-30,9.75,11.125,1.375,3.417
2011-01-31,10.292,11.625,1.333,6.458
2011-02-01,5.0,5.217,0.217,4.391
2011-02-02,3.25,3.458,0.208,1.292
2011-02-03,4.75,5.5,0.75,1.917
2011-02-04,9.625,10.583,0.958,3.667
2011-02-05,7.583,8.417,0.833,2.167
2011-02-06,12.792,16.375,3.583,0.708
2011-02-07,4.542,5.0,0.458,0.583
2011-02-08,3.042,3.375,0.333,0.833
2011-02-09,4.913,5.391,0.478,1.522
2011-02-10,7.75,8.708,0.958,1.417
2011-02-11,6.417,7.292,0.875,4.75
2011-02-12,6.708,7.25,0.542,3.458
2011-02-13,14.917,19.917,5.0,1.083
2011-02-14,14.609,27.609,13.0,0.652
2011-02-15,9.208,10.042,0.833,1.417
2011-02-16,6.167,6.708,0.542,1.708
2011-02-17,3.875,4.042,0.167,1.542
2011-02-18,3.5,3.625,0.125,1.875
2011-02-19,3.042,3.292,0.25,1.5
2011-02-20,6.348,7.087,0.739,4.652
2011-02-21,11.083,11.875,0.792,7.75
2011-02-22,12.208,13.875,1.667,1.708
2011-02-23,6.208,7.083,0.875,1.083
2011-02-24,6.458,6.833,0.375,3.667
2011-02-25,6.0,6.458,0.458,0.917
2011-02-26,5.042,5.375,0.333,1.542
2011-02-27,6.875,8.083,1.208,3.083
2011-02-28,5.583,6.167,0.583,2.042
2011-03-01,11.625,13.417,1.792,0.458
2011-03-02,8.5,9.708,1.208,0.667
2011-03-03,4.875,5.333,0.458,1.958
2011-03-04,8.583,9.083,0.5,0.458
2011-03-05,8.913,10.739,1.826,0.545
2011-03-06,3.0,3.333,0.333,0.292
2011-03-07,9.25,10.167,0.917,1.583
2011-03-08,7.542,9.25,1.708,2.375
2011-03-09,8.708,9.708,1.0,1.958
2011-03-10,5.0,5.667,0.667,2.667
2011-03-11,3.708,3.833,0.125,3.083
2011-03-12,4.833,5.583,0.75,1.833
2011-03-13,5.417,6.042,0.625,5.458
2011-03-14,7.174,7.609,0.435,2.565
2011-03-15,7.375,8.042,0.667,4.125
2011-03-16,12.042,13.208,1.167,2.042
2011-03-17,4.333,4.792,0.458,0.125
2011-03-18,3.833,4.125,0.292,0.0
2011-03-19,4.833,5.458,0.625,1.5
2011-03-20,4.875,5.333,0.458,0.958
2011-03-21,6.042,6.792,0.75,3.375
2011-03-22,7.333,8.208,0.875,6.042
