date,CO_mean
2012-04-15,4.667
2012-04-16,6.125
2012-04-17,4.792
2012-04-18,4.75
2012-04-19,5.87
2012-04-20,6.25
2012-04-21,4.208
2012-04-22,3.75
2012-04-23,5.292
2012-04-24,5.708
2012-04-25,8.875
2012-04-26,6.652
2012-04-27,5.083
2012-04-28,5.125
2012-04-29,4.917
2012-04-30,4.875
2012-05-01,5.458
2012-05-02,7.0
2012-05-03,4.217
2012-05-04,4.0
2012-05-05,4.917
2012-05-06,4.833
2012-05-07,5.833
2012-05-08,7.083
2012-05-09,7.125
2012-05-10,5.304
2012-05-11,2.625
2012-05-12,3.5
2012-05-13,3.458
2012-05-14,5.25
2012-05-15,5.625
2012-05-16,4.875
2012-05-17,5.13
2012-05-18,5.542
2012-05-19,5.083
2012-05-20,4.417
2012-05-21,4.875
2012-05-22,5.333
2012-05-23,5.375
2012-05-24,5.522
2012-05-25,6.542
2012-05-26,5.167
2012-05-27,3.917
2012-05-28,5.0
2012-05-29,4.833
2012-05-30,5.167
2012-05-31,5.739
2012-06-01,5.292
2012-06-02,5.417
2012-06-03,4.458
2012-06-04,5.042
2012-06-05,5.875
2012-06-06,5.042
2012-06-07,5.0
2012-06-08,5.917
2012-06-09,5.083
2012-06-10,3.75
2012-06-11,5.125
2012-06-12,5.833
2012-06-13,4.958
2012-06-14,3.913
2012-06-15,5.375
2012-06-16,5.125
2012-06-17,3.917
2012-06-18,4.625
2012-06-19,2.25
2012-06-20,4.708
2012-06-21,7.174
2012-06-22,4.792
2012-06-23,5.5
2012-06-24,5.792
2012-06-25,5.875
2012-06-26,5.875
2012-06-27,6.125
2012-06-28,4.0
2012-06-29,4.462
2012-06-30,6.0
2012-07-01,5.0
2012-07-02,6.542
2012-07-03,6.917
2012-07-04,5.417
2012-07-05,5.478
2012-07-06,6.167
2012-07-07,4.833
2012-07-08,3.667
2012-07-09,4.042
2012-07-10,4.542
2012-07-11,4.375
2012-07-12,6.87
2012-07-13,6.792
2012-07-14,6.5
2012-07-15,3.5
2012-07-16,2.167
2012-07-17,4.083
2012-07-18,3.833
2012-07-19,4.13
2012-07-20,6.292
2012-07-21,4.792
2012-07-22,4.375
2012-07-23,4.292
2012-07-24,4.792
2012-07-25,4.458
2012-07-26,4.261
2012-07-27,4.458
2012-07-28,4.083
2012-07-29,3.417
2012-07-30,3.625
2012-07-31,3.208
2012-08-01,3.75
2012-08-02,4.522
2012-08-03,4.417
2012-08-04,3.625
2012-08-05,3.333
2012-08-06,4.333
2012-08-07,4.667
2012-08-08,5.043
2012-08-09,6.217
2012-08-10,4.875
2012-08-11,5.792
2012-08-12,4.5
2012-08-13,4.417
2012-08-14,5.625
2012-08-15,4.375
2012-08-16,4.261
2012-08-17,4.25
2012-08-18,4.458
2012-08-19,3.542
2012-08-20,4.125
2012-08-21,5.042
2012-08-22,4.208
2012-08-23,5.043
2012-08-24,5.542
2012-08-25,3.542
2012-08-26,2.667
2012-08-27,3.167
2012-08-28,2.292
2012-08-29,4.75
2012-08-30,4.957
2012-08-31,5.042
2012-09-01,5.083
2012-09-02,3.292
2012-09-03,4.833
2012-09-04,4.5
2012-09-05,4.5
2012-09-06,4.304
2012-09-07,4.375
2012-09-08,4.667
2012-09-09,4.458
2012-09-10,4.75
2012-09-11,4.583
2012-09-12,4.875
2012-09-13,4.957
2012-09-14,4.167
2012-09-15,3.792
2012-09-16,2.917
2012-09-17,1.333
2012-09-18,5.667
2012-09-19,5.417
2012-09-20,5.696
2012-09-21,5.792
2012-09-22,5.792
2012-09-23,4.0
2012-09-24,4.167
2012-09-25,4.333
2012-09-26,4.792
2012-09-27,4.696
2012-09-28,5.583
2012-09-29,6.958
2012-09-30,3.417
2012-10-01,5.542
2012-10-02,5.125
2012-10-03,3.958
2012-10-04,5.13
2012-10-05,5.417
2012-10-06,5.667
2012-10-07,4.083
2012-10-08,4.625
2012-10-09,5.458
2012-10-10,5.875
2012-10-11,5.304
2012-10-12,5.542
2012-10-13,4.833
2012-10-14,4.875
2012-10-15,5.75
2012-10-16,5.708
2012-10-17,5.875
2012-10-18,5.174
2012-10-19,4.458
2012-10-20,5.375
2012-10-21,4.25
2012-10-22,5.417
2012-10-23,5.625
2012-10-24,5.708
2012-10-25,5.87
2012-10-26,5.708
2012-10-27,6.25
2012-10-28,5.917
2012-10-29,5.583
2012-10-30,5.958
2012-10-31,6.125
2012-11-01,6.261
2012-11-02,5.083
2012-11-03,4.458
2012-11-04,5.292
2012-11-05,6.708
2012-11-06,6.458
2012-11-07,7.125
2012-11-08,6.0
2012-11-09,6.125
2012-11-10,5.167
2012-11-11,4.167
2012-11-12,5.875
2012-11-13,5.5
2012-11-14,5.5
2012-11-15,6.565
2012-11-16,6.458
2012-11-17,7.667
2012-11-18,5.083
2012-11-19,6.125
2012-11-20,6.792
2012-11-21,6.833
2012-11-22,7.609
2012-11-23,5.917
2012-11-24,6.5
2012-11-25,5.25
2012-11-26,6.667
2012-11-27,5.208
2012-11-28,6.25
2012-11-29,6.609
2012-11-30,6.458
2012-12-01,5.333
2012-12-02,6.417
2012-12-03,6.458
2012-12-04,5.25
2012-12-05,7.375
2012-12-06,5.391
2012-12-07,6.708
2012-12-08,6.25
2012-12-09,5.083
2012-12-10,8.0
2012-12-11,7.462
2012-12-12,6.708
2012-12-13,6.435
2012-12-14,8.0
2012-12-15,8.792
2012-12-16,6.792
2012-12-17,8.625
2012-12-18,6.583
2012-12-19,7.458
2012-12-20,7.174
2012-12-21,7.0
2012-12-22,4.5
2012-12-23,5.25
2012-12-24,5.125
2012-12-25,7.208
2012-12-26,5.792
2012-12-27,7.478
2012-12-28,6.417
2012-12-29,8.917
2012-12-30,6.708
2012-12-31,4.292
2013-01-01,5.292
2013-01-02,5.583
2013-01-03,5.958
2013-01-04,5.292
2013-01-05,4.5
2013-01-06,5.542
2013-01-07,7.042
2013-01-08,6.833
2013-01-09,5.609
2013-01-10,5.348
2013-01-11,5.792
2013-01-12,5.417
2013-01-13,5.375
2013-01-14,5.708
2013-01-15,4.583
2013-01-16,5.25
2013-01-17,5.174
2013-01-18,6.042
2013-01-19,3.417
2013-01-20,5.5
2013-01-21,5.375
2013-01-22,4.625
2013-01-23,5.783
2013-01-24,6.652
2013-01-25,6.083
2013-01-26,4.833
2013-01-27,6.292
2013-01-28,5.583
2013-01-29,6.708
2013-01-30,7.792
2013-01-31,8.565
2013-02-01,5.708
2013-02-02,5.542
2013-02-03,6.708
2013-02-04,5.125
2013-02-05,3.958
2013-02-06,5.667
2013-02-07,6.087
2013-02-08,4.458
2013-02-09,3.75
2013-02-10,3.542
2013-02-11,2.833
2013-02-12,4.333
2013-02-13,3.208
2013-02-14,4.609
2013-02-15,2.792
2013-02-16,4.542
2013-02-17,5.333
2013-02-18,3.625
2013-02-19,3.375
2013-02-20,4.875
2013-02-21,5.565
2013-02-22,5.208
2013-02-23,4.208
2013-02-24,4.292
2013-02-25,5.542
2013-02-26,6.5
2013-02-27,5.083
2013-02-28,6.087
2013-03-01,6.458
2013-03-02,3.833
2013-03-03,2.5
2013-03-04,4.083
2013-03-05,3.667
2013-03-06,3.375
2013-03-07,4.478
2013-03-08,4.208
2013-03-09,4.125
2013-03-10,3.25
2013-03-11,4.542
2013-03-12,4.375
2013-03-13,3.042
2013-03-14,4.087
2013-03-15,4.583
2013-03-16,4.958
2013-03-17,5.25
2013-03-18,6.833
2013-03-19,5.792
2013-03-20,5.292
2013-03-21,3.043
2013-03-22,4.042
2013-03-23,4.0
2013-03-24,4.167
2013-03-25,4.542
2013-03-26,6.667
2013-03-27,3.5
2013-03-28,4.348
2013-03-29,5.0
2013-03-30,3.5
2013-03-31,3.333
2013-06-18,3.833
2013-06-19,3.75
2013-06-20,4.917
2013-06-21,5.292
2013-06-22,4.375
2013-06-23,4.625
2013-06-24,6.042
2013-06-25,5.696
2013-06-26,6.25
2013-06-27,4.208
2013-06-28,5.708
2013-06-29,4.25
2013-06-30,3.583
2013-07-01,3.292
2013-07-02,4.696
2013-07-03,5.583
2013-07-04,4.708
2013-07-05,3.136
2013-07-06,2.042
2013-07-07,2.5
2013-07-08,2.208
2013-07-09,2.292
2013-07-10,2.875
2013-07-11,3.435
2013-07-12,3.292
2013-07-13,2.875
2013-07-14,2.708
2013-07-15,2.708
2013-07-16,3.042
2013-07-17,3.792
2013-07-18,3.087
2013-07-19,3.167
2013-07-20,3.125
2013-07-21,2.917
2013-07-22,3.333
2013-07-23,3.125
2013-07-24,3.292
2013-07-25,3.522
2013-07-26,6.083
2013-07-27,5.0
2013-07-28,4.25
2013-07-29,4.792
2013-07-30,4.917
2013-07-31,4.542
2013-08-01,4.5
2013-08-02,5.042
2013-08-03,4.0
2013-08-04,3.792
2013-08-05,4.375
2013-08-06,4.375
2013-08-07,4.292
2013-08-08,4.35
2013-08-09,5.083
2013-08-10,4.917
2013-08-11,4.208
2013-08-12,5.0
2013-08-13,4.583
2013-08-14,4.292
2013-08-15,3.652
2013-08-16,3.458
2013-08-17,2.792
2013-08-18,1.667
2013-08-19,2.125
2013-08-20,2.042
2013-08-21,2.208
2013-08-22,2.478
2013-08-23,2.667
2013-08-24,3.625
2013-08-25,3.042
2013-08-26,4.583
2013-08-27,3.542
2013-08-28,3.5
2013-08-29,3.783
2013-08-30,2.833
2013-08-31,2.25
2013-09-01,2.5
2013-09-02,2.958
2013-09-03,3.708
2013-09-04,2.833
2013-09-05,3.478
2013-09-06,3.625
2013-09-07,4.667
2013-09-08,3.083
2013-09-09,4.292
2013-09-10,3.417
2013-09-11,3.875
2013-09-12,4.13
2013-09-13,3.708
2013-09-14,4.042
2013-09-15,2.917
2013-09-16,1.875
2013-09-17,3.167
2013-09-18,3.333
2013-09-19,3.652
2013-09-20,2.917
2013-09-21,2.917
2013-09-22,2.417
2013-09-23,2.167
2013-09-24,2.917
2013-09-25,2.375
2013-09-26,1.174
2013-09-27,2.792
2013-09-28,2.792
2013-09-29,1.75
2013-09-30,2.958
2013-10-01,2.708
2013-10-02,2.917
2013-10-03,3.739
2013-10-04,4.667
2013-10-05,4.0
2013-10-06,3.25
2013-10-07,3.583
2013-10-08,2.875
2013-10-09,3.167
2013-10-10,3.13
2013-10-11,3.458
2013-10-12,2.333
2013-10-13,2.292
2013-10-14,2.583
2013-10-15,3.833
2013-10-16,1.417
2013-10-17,3.304
2013-10-18,4.708
2013-10-19,4.167
2013-10-20,3.833
2013-10-21,4.542
2013-10-22,4.708
2013-10-23,4.917
2013-10-24,2.652
2013-10-25,3.625
2013-10-26,3.292
2013-10-27,2.833
2013-10-28,3.958
2013-10-29,4.25
2013-10-30,4.417
2013-10-31,4.826
2013-11-01,5.208
2013-11-02,5.833
2013-11-03,5.125
2013-11-04,3.667
2013-11-05,4.833
2013-11-06,5.292
2013-11-07,4.304
2013-11-08,4.792
2013-11-09,4.792
2013-11-10,4.458
2013-11-11,2.667
2013-11-12,3.292
2013-11-13,2.958
2013-11-14,5.0
2013-11-15,4.75
2013-11-16,4.75
2013-11-17,4.958
2013-11-18,4.958
2013-11-19,4.417
2013-11-20,5.042
2013-11-21,4.923
2013-11-22,4.917
2013-11-23,4.208
2013-11-24,3.875
2013-11-25,4.708
2013-11-26,5.042
2013-11-27,5.042
2013-11-28,4.87
2013-11-29,5.625
2013-11-30,5.292
2013-12-01,4.708
2013-12-02,5.625
2013-12-03,5.417
2013-12-04,5.056
2013-12-05,6.696
2013-12-06,8.083
2013-12-07,6.25
2013-12-08,4.542
2013-12-09,6.375
2013-12-10,6.292
2013-12-11,5.833
2013-12-12,5.826
2013-12-13,7.0
2013-12-14,6.792
2013-12-15,5.708
2013-12-16,5.417
2013-12-17,5.625
2013-12-18,6.208
2013-12-19,5.913
2013-12-20,3.429
2013-12-26,8.267
2013-12-27,7.542
2013-12-28,5.75
2013-12-29,5.5
2013-12-30,6.292
2013-12-31,5.875
2014-01-01,2.957
2014-01-02,3.958
2014-01-03,5.458
2014-01-04,5.25
2014-01-05,7.958
2014-01-06,7.208
2014-01-07,5.417
2014-01-08,4.826
2014-01-09,6.167
2014-01-10,6.792
2014-01-11,5.5
2014-01-12,4.125
2014-01-13,5.792
2014-01-14,7.25
2014-01-15,4.87
2014-01-16,7.125
2014-01-17,7.708
2014-01-18,5.75
2014-01-19,6.833
2014-01-20,7.125
2014-01-21,7.708
2014-01-22,5.609
2014-01-23,4.208
2014-01-24,5.5
2014-01-25,5.375
2014-01-26,7.083
2014-01-27,6.833
2014-01-28,4.542
2014-01-29,5.826
2014-01-30,5.25
2014-01-31,4.542
2014-02-01,3.208
2014-02-02,4.667
2014-02-03,4.667
2014-02-04,5.042
2014-02-05,6.174
2014-02-06,4.0
2014-02-07,6.417
2014-02-08,4.0
2014-02-09,4.917
2014-02-10,6.333
2014-02-11,5.625
2014-02-12,6.565
2014-02-13,5.333
2014-02-14,6.542
2014-02-15,5.5
2014-02-16,8.792
2014-02-17,6.625
2014-02-18,6.25
2014-02-19,4.043
2014-02-20,5.125
2014-02-21,5.333
2014-02-22,5.708
2014-02-23,6.083
2014-02-24,6.0
2014-02-25,5.958
2014-02-26,6.565
2014-02-27,5.0
2014-02-28,4.958
2014-03-01,4.375
2014-03-02,6.083
2014-03-03,5.875
2014-03-04,5.292
2014-03-05,4.136
2014-03-06,6.583
2014-03-07,6.0
2014-03-08,5.458
2014-03-09,6.042
2014-03-10,4.625
2014-03-11,5.167
2014-03-12,6.565
2014-03-13,5.167
2014-03-14,5.458
2014-03-15,6.042
2014-03-16,7.125
2014-03-17,5.375
2014-03-18,6.583
2014-03-19,5.826
2014-03-20,5.125
2014-03-21,4.542
2014-03-22,4.833
2014-03-23,3.75
2014-03-24,2.625
2014-03-25,3.125
2014-03-26,4.636
2014-03-27,4.583
2014-03-28,3.917
2014-03-29,3.833
2014-03-30,4.417
2014-03-31,4.833
2014-04-01,3.917
2014-04-02,4.333
2014-04-03,3.667
2014-04-04,3.217
2014-04-05,4.208
2014-04-06,3.208
2014-04-07,3.667
2014-04-08,3.75
2014-04-09,4.208
2014-04-10,4.417
2014-04-11,4.348
2014-04-12,5.417
2014-04-13,4.667
2014-04-14,3.417
2014-04-15,3.958
2014-04-16,5.208
2014-04-17,4.75
2014-04-18,4.13
2014-04-19,3.708
2014-04-20,4.042
2014-04-21,4.583
2014-04-22,4.083
2014-04-23,3.458
2014-04-24,3.417
2014-04-25,3.783
2014-04-26,3.208
2014-04-27,2.708
2014-04-28,4.25
2014-04-29,4.667
2014-04-30,3.542
2014-05-01,3.958
2014-05-02,3.478
2014-05-03,3.417
2014-05-04,2.917
2014-05-05,3.208
2014-05-06,2.917
2014-05-07,3.042
2014-05-08,3.333
2014-05-09,3.0
2014-05-10,3.5
2014-05-11,3.375
2014-05-12,3.833
2014-05-13,4.167
2014-05-14,4.333
2014-05-15,4.958
2014-05-16,3.565
2014-05-17,4.125
2014-05-18,3.375
2014-05-19,3.708
2014-05-20,3.75
2014-05-21,3.0
2014-05-22,3.708
2014-05-23,3.696
2014-05-24,2.958
2014-05-25,2.5
2014-05-26,3.5
2014-05-27,4.417
2014-05-28,3.25
2014-05-29,3.333
2014-05-30,4.0
2014-05-31,4.167
2014-06-01,3.583
2014-06-02,4.167
2014-06-03,3.25
2014-06-04,3.958
2014-06-05,4.375
2014-06-06,5.0
2014-06-07,3.375
2014-06-08,3.292
2014-06-09,3.5
2014-06-10,3.583
2014-06-11,4.375
2014-06-12,4.696
2014-06-13,4.0
2014-06-14,3.833
2014-06-15,3.875
2014-06-16,4.833
2014-06-17,5.458
2014-06-18,5.417
2014-06-19,4.565
2014-06-20,4.667
2014-06-21,4.583
2014-06-22,4.875
2014-06-23,4.833
2014-06-24,4.5
2014-06-25,4.333
2014-06-26,5.0
2014-06-27,5.75
2014-06-28,3.5
2014-06-29,3.792
2014-06-30,5.042
2014-07-01,4.25
2014-07-02,5.0
2014-07-03,5.913
2014-07-04,6.125
2014-07-05,4.833
2014-07-06,4.458
2014-07-07,6.292
2014-07-08,6.083
2014-07-09,3.333
2014-07-10,3.261
2014-07-11,5.583
2014-07-12,5.417
2014-07-13,4.125
2014-07-14,4.792
2014-07-15,4.417
2014-07-16,3.417
2014-07-17,3.565
2014-07-18,3.75
2014-07-19,3.792
2014-07-20,3.083
2014-07-21,2.667
2014-07-22,3.208
2014-07-23,3.458
2014-07-24,5.348
2014-07-25,4.125
2014-07-26,3.958
2014-07-27,3.375
2014-07-28,5.292
2014-07-29,3.792
2014-07-30,4.25
2014-07-31,2.826
2014-08-01,3.958
2014-08-02,3.875
2014-08-03,2.25
2014-08-04,2.417
2014-08-05,4.833
2014-08-06,4.458
2014-08-07,4.136
2014-08-08,5.875
2014-08-09,4.333
2014-08-10,3.167
2014-08-11,4.292
2014-08-12,4.792
2014-08-13,4.348
2014-08-14,2.792
2014-08-15,4.792
2014-08-16,4.792
2014-08-17,3.292
2014-08-18,4.333
2014-08-19,3.875
2014-08-20,4.375
2014-08-21,4.522
2014-08-22,4.958
2014-08-23,4.458
2014-08-24,3.0
2014-08-25,4.375
2014-08-26,4.708
2014-08-27,4.0
2014-08-28,5.0
2014-08-29,5.083
2014-08-30,4.292
2014-08-31,3.875
2014-09-01,5.167
2014-09-02,4.625
2014-09-03,5.708
2014-09-04,5.348
2014-09-05,5.708
2014-09-06,4.333
2014-09-11,4.333
2014-09-12,5.167
2014-09-13,4.667
2014-09-14,3.667
2014-09-15,3.875
2014-09-16,4.25
2014-09-17,5.0
2014-09-18,4.565
2014-09-19,5.458
2014-09-20,4.708
2014-09-21,4.208
2014-09-22,4.708
2014-09-23,3.542
2014-09-24,5.042
2014-09-25,4.087
2014-09-26,4.625
2014-09-27,4.583
2014-09-28,4.375
2014-09-29,5.417
2014-09-30,5.417
2014-10-01,5.708
2014-10-02,6.0
2014-10-03,4.917
2014-10-04,4.417
2014-10-05,3.542
2014-10-06,2.25
2014-10-07,3.167
2014-10-08,3.583
