date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2014-01-01,1.667,1.667,0.0,4.583,0.542
2014-01-02,2.833,3.125,0.292,6.583,0.208
2014-01-03,3.0,3.0,0.0,7.375,0.167
2014-01-04,3.375,3.958,0.583,8.083,0.167
2014-01-05,5.391,6.478,1.087,16.125,0.217
2014-01-06,4.5,5.417,0.917,17.125,0.417
2014-01-07,3.792,4.25,0.458,9.167,0.042
2014-01-08,2.708,2.833,0.125,5.375,-0.708
2014-01-09,4.667,5.292,0.625,9.792,0.5
2014-01-10,5.583,8.292,2.708,14.583,0.625
2014-01-11,3.708,3.792,0.083,19.75,0.958
2014-01-12,2.087,2.348,0.261,7.708,1.435
2014-01-13,3.417,4.125,0.708,5.174,0.667
2014-01-14,4.833,5.875,1.042,7.083,0.958
2014-01-15,3.083,3.667,0.583,3.667,1.167
2014-01-16,2.708,2.667,-0.042,9.667,1.667
2014-01-17,2.75,2.917,0.167,24.667,2.833
2014-01-18,2.75,3.042,0.292,8.917,0.708
2014-01-19,3.545,3.364,-0.182,20.542,1.478
2014-01-20,4.792,4.917,0.125,23.875,0.833
2014-01-21,4.792,5.25,0.458,17.958,0.458
2014-01-22,2.708,3.0,0.292,7.792,0.292
2014-01-23,2.042,2.083,0.042,7.167,-0.083
2014-01-24,2.583,2.458,-0.125,8.917,1.417
2014-01-25,3.25,3.667,0.417,12.292,0.375
2014-01-26,5.286,6.048,0.762,11.083,0.095
2014-01-27,3.292,3.542,0.25,15.333,0.5
2014-01-28,2.875,3.417,0.542,7.875,0.417
2014-01-29,3.667,7.167,3.5,5.333,0.333
2014-01-30,4.542,8.042,3.5,5.125,0.292
2014-01-31,2.958,2.792,-0.167,10.25,0.917
2014-02-01,1.167,1.292,0.125,4.542,0.417
2014-02-02,2.913,3.13,0.217,4.375,0.522
2014-02-03,3.409,3.955,0.545,5.0,0.417
2014-02-04,3.917,5.375,1.458,8.167,0.792
2014-02-05,3.708,6.0,2.292,20.792,2.208
2014-02-06,2.5,3.75,1.25,7.917,0.917
2014-02-07,5.083,6.833,1.75,17.042,0.958
2014-02-08,3.25,4.708,1.458,16.043,1.083
2014-02-09,2.783,3.609,0.826,5.708,0.304
2014-02-10,3.542,4.292,0.75,9.875,0.292
2014-02-11,3.708,4.167,0.458,19.0,2.0
2014-02-12,4.625,5.333,0.708,25.833,1.875
2014-02-13,3.208,3.75,0.542,6.208,0.167
2014-02-14,5.333,6.167,0.833,5.708,0.333
2014-02-15,3.542,3.875,0.333,18.792,1.083
2014-02-16,7.652,8.87,1.217,33.917,0.913
2014-02-17,3.667,3.542,-0.125,22.261,1.125
2014-02-18,3.5,3.708,0.208,18.5,1.167
