date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,2.25,3.292,1.042,,37.125
2011-01-02,1.458,2.458,1.0,,16.958
2011-01-03,1.833,2.833,1.0,,31.083
2011-01-04,1.417,2.417,1.0,,19.833
2011-01-05,2.208,3.333,1.125,,16.667
2011-01-06,2.792,4.083,1.292,,15.833
2011-01-07,2.792,4.583,1.792,,21.125
2011-01-08,2.417,4.208,1.792,,16.583
2011-01-09,3.167,4.458,1.292,,27.75
2011-01-10,4.833,8.708,3.875,,51.333
2011-01-11,2.417,3.5,1.083,,27.667
2011-01-12,3.292,4.958,1.667,,14.208
2011-01-13,2.25,3.25,1.0,,23.292
2011-01-14,2.625,4.208,1.583,,38.375
2011-01-15,3.083,4.167,1.083,,18.958
2011-01-16,2.792,3.792,1.0,,11.292
2011-01-17,3.333,5.958,2.625,,9.917
2011-01-18,5.458,9.167,3.708,,16.458
2011-01-19,7.208,9.083,1.875,,18.25
2011-01-20,4.522,6.652,2.13,,11.13
2011-01-21,3.042,6.375,3.333,,12.667
2011-01-22,2.042,4.083,2.042,,12.542
2011-01-23,1.25,2.792,1.542,,10.208
2011-01-24,1.292,2.583,1.292,,18.375
2011-01-25,1.417,2.417,1.0,,20.708
2011-01-26,1.75,2.875,1.125,,10.042
2011-01-27,2.5,4.167,1.667,,26.125
2011-01-28,3.625,4.958,1.333,,33.792
2011-01-29,1.417,2.5,1.083,,25.375
2011-01-30,2.5,4.167,1.667,,21.0
2011-01-31,2.75,4.625,1.875,,20.542
2011-02-01,1.583,2.625,1.042,,32.5
2011-02-02,1.083,2.083,1.0,,9.917
2011-02-03,4.25,6.167,1.917,,14.167
2011-02-04,2.667,4.167,1.5,,20.125
2011-02-05,2.792,4.208,1.417,,31.75
2011-02-06,6.5,8.5,2.0,,34.042
2011-02-07,2.458,3.458,1.0,,18.917
2011-02-08,1.042,2.042,1.0,,10.917
2011-02-09,1.458,2.5,1.042,,14.583
2011-02-10,2.458,4.125,1.667,,14.458
2011-02-11,2.208,3.958,1.75,,11.708
2011-02-12,2.125,3.375,1.25,,12.042
2011-02-13,6.75,8.25,1.5,,20.625
2011-02-14,6.652,9.217,2.565,,13.739
2011-02-15,5.875,7.792,1.917,,19.875
2011-02-16,2.667,4.083,1.417,,21.75
2011-02-17,1.167,2.167,1.0,,16.0
2011-02-18,1.792,3.542,1.75,,18.333
2011-02-19,1.417,2.417,1.0,,14.333
2011-02-20,2.125,3.5,1.375,,13.042
2011-02-21,4.333,6.174,1.833,,19.75
2011-02-22,6.042,7.708,1.667,,18.708
2011-02-23,3.792,5.25,1.458,,19.0
2011-02-24,1.75,2.792,1.042,,42.167
2011-02-25,2.208,3.292,1.083,,34.0
2011-02-26,1.125,2.125,1.0,,12.958
2011-02-27,1.917,3.667,1.75,,11.792
2011-02-28,2.625,3.875,1.25,,13.542
2011-03-01,6.083,8.0,1.917,,13.667
2011-03-02,4.125,6.25,2.125,,10.333
2011-03-03,1.333,2.333,1.0,,15.417
2011-03-04,2.458,3.458,1.0,,21.917
2011-03-05,6.542,8.333,1.792,,10.458
2011-03-06,1.792,2.792,1.0,,26.042
2011-03-07,2.917,4.0,1.083,,44.792
2011-03-08,3.417,4.75,1.333,,44.208
2011-03-09,2.0,3.042,1.042,,31.375
2011-03-10,1.0,2.0,1.0,,16.875
2011-03-11,1.125,2.125,1.0,,30.292
2011-03-12,1.0,2.0,1.0,,11.583
2011-03-13,2.542,3.708,1.167,,14.708
2011-03-14,2.083,3.208,1.125,,19.542
2011-03-15,1.917,3.125,1.208,,39.913
2011-03-16,2.792,3.875,1.083,,35.208
2011-03-17,1.708,2.875,1.167,,25.917
2011-03-18,1.083,2.083,1.0,,26.917
2011-03-19,1.292,2.5,1.208,,25.75
2011-03-20,1.708,2.792,1.083,,19.292
2011-03-21,1.75,2.875,1.125,,17.667
2011-03-22,2.417,3.583,1.167,,19.708
2011-03-23,1.333,2.333,1.0,,16.958
2011-03-24,1.043,2.261,1.217,,42.0
2011-03-25,1.042,3.292,2.25,,19.708
2011-03-26,1.542,3.167,1.625,,16.125
2011-03-27,1.958,3.625,1.667,,15.792
2011-03-28,2.0,3.375,1.375,,35.167
2011-03-29,1.542,2.792,1.25,,35.25
2011-03-30,1.25,2.458,1.208,,29.958
2011-03-31,1.0,2.0,1.0,,25.75
2011-04-01,2.542,3.583,1.042,,42.542
2011-04-02,1.917,3.0,1.083,,36.5
2011-04-03,1.917,2.917,1.0,,29.917
2011-04-04,2.0,3.0,1.0,,13.917
2011-04-05,2.167,3.208,1.042,,14.167
2011-04-06,2.125,3.25,1.125,,17.167
2011-04-07,1.167,2.167,1.0,,15.333
2011-04-08,1.75,2.75,1.0,,17.958
2011-04-09,2.0,3.042,1.042,,33.542
2011-04-10,1.792,2.833,1.042,,30.375
2011-04-11,1.75,2.833,1.083,,36.958
2011-04-12,1.667,2.708,1.042,,27.25
2011-04-13,1.708,2.75,1.042,,28.292
2011-04-14,2.261,3.304,1.043,,23.391
2011-04-15,1.167,2.542,1.375,,42.542
2011-04-16,2.208,3.25,1.042,,59.792
2011-04-17,2.208,3.333,1.125,,49.042
2011-04-18,1.083,2.083,1.0,,30.125
2011-04-19,1.417,2.417,1.0,,15.958
2011-04-20,1.958,3.042,1.083,,18.125
2011-04-21,2.083,3.5,1.417,,24.125
2011-04-22,1.375,2.375,1.0,,23.167
2011-04-23,1.292,2.292,1.0,,25.458
2011-04-24,1.542,2.667,1.125,,32.667
2011-04-25,1.333,2.375,1.042,,30.625
2011-04-26,1.333,2.5,1.167,,30.375
2011-04-27,1.333,2.333,1.0,,33.333
2011-04-28,1.042,2.042,1.0,,22.667
2011-04-29,1.5,2.625,1.125,,18.375
2011-04-30,1.0,2.0,1.0,,32.458
2011-05-01,1.25,2.25,1.0,,64.375
2011-05-02,2.25,3.292,1.042,,182.583
2011-05-03,2.875,3.875,1.0,,155.708
2011-05-04,1.542,2.542,1.0,,75.875
2011-05-05,1.667,2.667,1.0,,36.542
2011-05-06,1.542,2.542,1.0,,22.375
2011-05-07,1.208,2.208,1.0,,15.25
2011-05-08,1.292,2.333,1.042,,26.792
2011-05-09,1.0,2.0,1.0,,22.75
2011-05-10,1.0,2.0,1.0,,15.708
2011-05-11,1.0,2.0,1.0,,29.5
2011-05-12,1.375,2.375,1.0,,33.25
2011-05-13,1.696,2.739,1.043,,48.0
2011-05-14,1.792,2.792,1.0,,38.583
2011-05-15,1.5,2.5,1.0,,42.208
2011-05-16,2.125,3.125,1.0,,48.083
2011-05-17,1.958,2.958,1.0,,35.167
2011-05-18,1.542,2.542,1.0,,37.125
2011-05-19,1.583,2.583,1.0,,34.458
2011-05-20,2.304,3.348,1.043,,22.167
2011-05-21,1.5,2.708,1.208,,19.167
2011-05-22,1.458,2.583,1.125,,21.375
2011-05-23,2.75,3.75,1.0,,20.333
2011-05-24,1.958,2.958,1.0,,13.958
2011-05-25,1.875,2.917,1.042,,14.792
2011-05-26,1.917,2.917,1.0,,19.083
2011-05-27,1.792,2.792,1.0,,39.792
2011-05-28,2.958,3.958,1.0,,33.0
2011-05-29,1.833,2.833,1.0,,13.542
