date,PM25_mean
2018-03-08,14.833333333333334
2018-03-09,13.708333333333334
2018-03-10,2.9166666666666665
2018-03-11,7.625
2018-03-12,21.75
2018-03-13,11.26086956521739
2018-03-14,11.583333333333334
2018-03-15,12.458333333333334
2018-03-16,9.333333333333334
2018-03-17,13.583333333333334
2018-03-18,11.833333333333334
2018-03-19,9.583333333333334
2018-03-20,11.625
2018-03-21,10.166666666666666
2018-03-22,21.291666666666668
2018-03-23,20.333333333333332
2018-03-24,16.166666666666668
2018-03-25,8.666666666666666
2018-03-26,20.041666666666668
2018-03-27,24.5
2018-03-28,14.608695652173912
2018-03-29,20.875
2018-03-30,21.5
2018-03-31,12.625
